"i","j","fij"
"IDN","BOL",7
"IRN","BOL",12
"IRQ","BOL",2
"IRL","BOL",23
"IMN","BOL",0
"ISR","BOL",70
"ITA","BOL",366
"JAM","BOL",1
"JPN","BOL",721
"JOR","BOL",2
"KAZ","BOL",0
"KEN","BOL",5
"KWT","BOL",2
"KGZ","BOL",0
"LAO","BOL",7
"LVA","BOL",1
"LBN","BOL",14
"LSO","BOL",1
"LBR","BOL",1
"LBY","BOL",1
"LIE","BOL",0
"LTU","BOL",4
"LUX","BOL",5
"MDG","BOL",5
"MWI","BOL",3
"MYS","BOL",5
"MLI","BOL",0
"MLT","BOL",1
"MRT","BOL",0
"MEX","BOL",4714
"MCO","BOL",0
"MNG","BOL",1
"MNE","BOL",0
"MAR","BOL",4
"MOZ","BOL",0
"MMR","BOL",0
"NPL","BOL",1
"NLD","BOL",13
"NCL","BOL",0
"NZL","BOL",10
"NIC","BOL",46
"NER","BOL",0
"NGA","BOL",3
"NIU","BOL",40
"MKD","BOL",0
"NOR","BOL",0
"OMN","BOL",0
"PAK","BOL",3
"PAN","BOL",51
"PNG","BOL",1
"PRY","BOL",1558
"PER","BOL",4189
"PHL","BOL",24
"POL","BOL",85
"PRT","BOL",17
"PRI","BOL",17
"QAT","BOL",1
"KOR","BOL",257
"MDA","BOL",1
"ROU","BOL",0
"RUS","BOL",1
"RWA","BOL",0
"KNA","BOL",0
"SPM","BOL",0
"SAU","BOL",3
"SEN","BOL",0
"SRB","BOL",0
"SYC","BOL",0
"SLE","BOL",0
"SGP","BOL",3
"SXM","BOL",39
"SVK","BOL",4
"SVN","BOL",3
"SLB","BOL",0
"SOM","BOL",0
"ZAF","BOL",0
"ESP","BOL",827
"LKA","BOL",2
"PSE","BOL",0
"SDN","BOL",0
"SUR","BOL",0
"SWE","BOL",77
"CHE","BOL",269
"SYR","BOL",0
"TJK","BOL",2
"THA","BOL",9
"TGO","BOL",2
"TON","BOL",1
"TTO","BOL",10
"TUN","BOL",0
"TUR","BOL",5
"TKM","BOL",1
"UGA","BOL",0
"UKR","BOL",79
"ARE","BOL",0
"GBR","BOL",297
"TZA","BOL",0
"USA","BOL",1742
"URY","BOL",205
"UZB","BOL",3
"VUT","BOL",0
"VEN","BOL",284
"VNM","BOL",2
"YEM","BOL",0
"ZMB","BOL",2
"ZWE","BOL",6
"AIA","BES",254
"ATG","BES",562
"ARG","BES",27
"ABW","BES",1789
"BHS","BES",74
"BRB","BES",312
"VGB","BES",970
"CAN","BES",67
"CHN","BES",32
"HKG","BES",66
"COL","BES",1714
"CUB","BES",1298
"CUW","BES",1065
"DMA","BES",48
"DOM","BES",5657
"FRA","BES",85
"GUF","BES",2
"GRD","BES",11
"GLP","BES",97
"GUY","BES",638
"HTI","BES",1334
"IND","BES",23
"IDN","BES",89
"ITA","BES",23
"JAM","BES",831
"JPN","BES",122
"LBN","BES",389
"MTQ","BES",97
"MEX","BES",24
"NLD","BES",3384
"NZL","BES",5
"NOR","BES",4
"PRT","BES",497
"PRI","BES",43
"KNA","BES",350
"LCA","BES",2
"VCT","BES",68
"SXM","BES",88
"ESP","BES",23
"SUR","BES",1287
"TTO","BES",40
"GBR","BES",71
"USA","BES",518
"VIR","BES",90
"VEN","BES",802
"AUT","BIH",148
"HRV","BIH",17155
"FRA","BIH",117
"DEU","BIH",435
"HUN","BIH",164
"ITA","BIH",123
"MNE","BIH",2908
"MKD","BIH",1972
"ROU","BIH",336
"RUS","BIH",141
"SRB","BIH",13725
"SVK","BIH",3426
"SVN","BIH",2069
"AGO","BWA",649
"AUS","BWA",58
"CAN","BWA",54
"CHN","BWA",47
"COD","BWA",619
"DNK","BWA",49
"SWZ","BWA",92
"DEU","BWA",154
"IND","BWA",1382
"IRL","BWA",86
"ITA","BWA",58
"KEN","BWA",121
"LSO","BWA",555
"MDG","BWA",98
"MWI","BWA",707
"MUS","BWA",273
"MOZ","BWA",188
"NAM","BWA",328
"NLD","BWA",78
"NGA","BWA",132
"NOR","BWA",51
"PAK","BWA",98
"PRT","BWA",54
"SYC","BWA",40
"ZAF","BWA",4830
"LKA","BWA",292
"SWE","BWA",51
"UGA","BWA",251
"GBR","BWA",900
"TZA","BWA",530
"USA","BWA",33
"ZMB","BWA",2178
"ZWE","BWA",5449
"AFG","BRA",0
"AGO","BRA",2805
"ARG","BRA",11994
"AUS","BRA",226
"AUT","BRA",1741
"BEL","BRA",548
"BOL","BRA",9169
"BGR","BRA",131
"CAN","BRA",526
"CHL","BRA",6906
"CHN","BRA",4661
"COL","BRA",1875
"CRI","BRA",130
"CUB","BRA",569
"CZE","BRA",554
"DNK","BRA",141
"DOM","BRA",67
"ECU","BRA",503
"EGY","BRA",1748
"SLV","BRA",151
"FIN","BRA",90
"FRA","BRA",3487
"GUF","BRA",265
"DEU","BRA",9421
"GRC","BRA",1063
"GTM","BRA",42
"GUY","BRA",791
"HTI","BRA",7
"HND","BRA",31
"HUN","BRA",1590
"IND","BRA",316
"IRL","BRA",48
"ISR","BRA",716
"ITA","BRA",24840
"JAM","BRA",21
"JPN","BRA",34526
"LBN","BRA",6222
"MEX","BRA",554
"MOZ","BRA",522
"NLD","BRA",1277
"NIC","BRA",169
"NOR","BRA",33
"PAK","BRA",66
"PAN","BRA",234
"PRY","BRA",15340
"PER","BRA",4150
"POL","BRA",4249
"PRT","BRA",102466
"ROU","BRA",1901
"RUS","BRA",3916
"ESP","BRA",20118
"SUR","BRA",77
"SWE","BRA",267
"CHE","BRA",1026
"SYR","BRA",1442
"TUR","BRA",425
"GBR","BRA",1518
"USA","BRA",5789
"URY","BRA",11821
"VEN","BRA",1071
"ATG","VGB",297
"AUS","VGB",13
"BHS","VGB",13
"BRB","VGB",47
"CAN","VGB",97
"DMA","VGB",457
"DOM","VGB",525
"FRA","VGB",6
"DEU","VGB",22
"GUY","VGB",559
"IND","VGB",13
"JAM","VGB",223
"LBN","VGB",4
"MSR","VGB",84
"PRI","VGB",22
"KNA","VGB",1050
"LCA","VGB",217
"VCT","VGB",633
"TTO","VGB",103
"GBR","VGB",267
"USA","VGB",500
"AUS","BRN",220
"BGD","BRN",114
"CHN","BRN",878
"HKG","BRN",240
"IND","BRN",452
"IDN","BRN",4683
"JPN","BRN",78
"MYS","BRN",20199
"NPL","BRN",1145
"NLD","BRN",129
"NZL","BRN",81
"PAK","BRN",258
"PHL","BRN",7351
"KOR","BRN",68
"SGP","BRN",634
"LKA","BRN",714
"THA","BRN",3972
"GBR","BRN",807
"USA","BRN",42
"AFG","BGR",62
"ALB","BGR",252
"DZA","BGR",80
"AND","BGR",0
"AGO","BGR",2
"AIA","BGR",8
"ATG","BGR",0
"ARG","BGR",29
"ARM","BGR",597
"ABW","BGR",0
"AUS","BGR",29
"AUT","BGR",41
"AZE","BGR",508
"BHS","BGR",2
"BHR","BGR",2
"BGD","BGR",134
"BRB","BGR",2
"BLR","BGR",246
"BEL","BGR",72
"BLZ","BGR",1
"BEN","BGR",6
"BMU","BGR",0
"BTN","BGR",6
"BOL","BGR",4
"BIH","BGR",19
"BWA","BGR",5
"BRA","BGR",24
"VGB","BGR",15
"BRN","BGR",0
"BFA","BGR",2
"BDI","BGR",4
"CPV","BGR",1
"KHM","BGR",7
"CMR","BGR",0
"CAN","BGR",48
"CYM","BGR",0
"TCD","BGR",0
"CHL","BGR",4
"CHN","BGR",241
"COL","BGR",4
"COG","BGR",3
"CRI","BGR",0
"CIV","BGR",0
"HRV","BGR",20
"CUB","BGR",50
"CYP","BGR",65
"CZE","BGR",282
"PRK","BGR",0
"COD","BGR",1
"DNK","BGR",9
"DJI","BGR",0
"DMA","BGR",0
"DOM","BGR",7
"ECU","BGR",4
"EGY","BGR",16
"SLV","BGR",1
"ERI","BGR",0
"EST","BGR",19
"SWZ","BGR",2
"ETH","BGR",4
"FJI","BGR",0
"FIN","BGR",14
"FRA","BGR",108
"GAB","BGR",4
"GMB","BGR",3
"GEO","BGR",90
"DEU","BGR",475
"GHA","BGR",3
"GIB","BGR",3
"GRC","BGR",1270
"GRL","BGR",0
"GTM","BGR",3
"GIN","BGR",1
"GNB","BGR",1
"GUY","BGR",0
"HTI","BGR",0
"HND","BGR",0
"HUN","BGR",106
"ISL","BGR",29
"IND","BGR",30
"IDN","BGR",7
"IRN","BGR",32
"IRQ","BGR",87
"IRL","BGR",3
"ISR","BGR",65
"ITA","BGR",178
"JAM","BGR",2
"JPN","BGR",30
"JOR","BGR",15
"KAZ","BGR",319
"KEN","BGR",3
"KIR","BGR",1
"KWT","BGR",12
"KGZ","BGR",25
"LAO","BGR",0
"LVA","BGR",45
"LBN","BGR",87
"LBR","BGR",1
"LBY","BGR",46
"LIE","BGR",0
"LTU","BGR",44
"LUX","BGR",2
"MDG","BGR",0
"MYS","BGR",0
"MDV","BGR",0
"MLI","BGR",0
"MLT","BGR",8
"MHL","BGR",0
"MRT","BGR",0
"MUS","BGR",0
"MEX","BGR",7
"MCO","BGR",1
"MNG","BGR",22
"MNE","BGR",6
"MAR","BGR",16
"MOZ","BGR",5
"NAM","BGR",0
"NRU","BGR",0
"NPL","BGR",0
"NLD","BGR",46
"NZL","BGR",5
"NIC","BGR",2
"NER","BGR",1
"NGA","BGR",6
"MKD","BGR",687
"NOR","BGR",18
"OMN","BGR",0
"PAK","BGR",3
"PAN","BGR",0
"PNG","BGR",0
"PRY","BGR",0
"PER","BGR",4
"PHL","BGR",17
"POL","BGR",485
"PRT","BGR",19
"QAT","BGR",1
"KOR","BGR",28
"MDA","BGR",690
"ROU","BGR",1593
"RUS","BGR",8539
"RWA","BGR",0
"WSM","BGR",3
"SMR","BGR",2
"SAU","BGR",6
"SEN","BGR",2
"SRB","BGR",661
"SLE","BGR",0
"SGP","BGR",3
"SVK","BGR",115
"SVN","BGR",9
"SOM","BGR",0
"ZAF","BGR",33
"ESP","BGR",314
"LKA","BGR",1
"PSE","BGR",0
"SDN","BGR",3
"SUR","BGR",0
"SWE","BGR",24
"CHE","BGR",33
"SYR","BGR",134
"TJK","BGR",30
"THA","BGR",7
"TKL","BGR",0
"TON","BGR",0
"TUN","BGR",10
"TUR","BGR",593
"TKM","BGR",76
"TCA","BGR",0
"TUV","BGR",2
"UGA","BGR",0
"UKR","BGR",2492
"ARE","BGR",11
"GBR","BGR",583
"TZA","BGR",0
"USA","BGR",271
"URY","BGR",4
"UZB","BGR",199
"VUT","BGR",0
"VEN","BGR",6
"VNM","BGR",133
"WLF","BGR",0
"ESH","BGR",0
"YEM","BGR",7
"ZMB","BGR",3
"ZWE","BGR",4
"BEN","BFA",1510
"CIV","BFA",192674
"GHA","BFA",18781
"MLI","BFA",24231
"NER","BFA",5155
"NGA","BFA",2023
"SEN","BFA",1343
"TGO","BFA",6874
"BEL","BDI",244
"COD","BDI",19500
"FRA","BDI",121
"KEN","BDI",87
"RWA","BDI",34127
"UGA","BDI",488
"TZA","BDI",2924
"AGO","CPV",1061
"ARG","CPV",7
"BEL","CPV",11
"BRA","CPV",63
"CHN","CPV",25
"CIV","CPV",8
"CUB","CPV",56
"FRA","CPV",84
"GAB","CPV",7
"GMB","CPV",7
"DEU","CPV",18
"GHA","CPV",46
"GIN","CPV",48
"GNB","CPV",462
"ITA","CPV",128
"JPN","CPV",3
"LUX","CPV",7
"MLI","CPV",7
"MEX","CPV",2
"MOZ","CPV",41
"NLD","CPV",36
"NGA","CPV",70
"PER","CPV",1
"PRT","CPV",443
"RUS","CPV",45
"STP","CPV",1915
"SEN","CPV",271
"SLE","CPV",18
"ESP","CPV",24
"CHE","CPV",13
"TLS","CPV",7
"UKR","CPV",22
"GBR","CPV",13
"USA","CPV",127
"VIR","CPV",18
"AUS","KHM",85
"CAN","KHM",43
"CHN","KHM",1256
"HKG","KHM",98
"PRK","KHM",34
"FRA","KHM",192
"DEU","KHM",30
"IND","KHM",47
"IDN","KHM",47
"ITA","KHM",13
"JPN","KHM",94
"LAO","KHM",230
"MYS","KHM",77
"MMR","KHM",34
"NPL","KHM",43
"NLD","KHM",21
"PAK","KHM",43
"PHL","KHM",145
"KOR","KHM",38
"RUS","KHM",34
"SGP","KHM",85
"LKA","KHM",26
"THA","KHM",31139
"GBR","KHM",55
"USA","KHM",166
"VNM","KHM",37677
"AGO","CMR",0
"TCD","CMR",41891
"FRA","CMR",4703
"NGA","CMR",38566
"AFG","CAN",11573
"ALB","CAN",3212
"DZA","CAN",10648
"AGO","CAN",1266
"AIA","CAN",71
"ATG","CAN",1197
"ARG","CAN",7090
"ARM","CAN",946
"ABW","CAN",310
"AUS","CAN",9694
"AUT","CAN",11471
"AZE","CAN",556
"BHS","CAN",658
"BHR","CAN",687
"BGD","CAN",11548
"BRB","CAN",7692
"BLR","CAN",2258
"BEL","CAN",10460
"BLZ","CAN",715
"BEN","CAN",208
"BMU","CAN",989
"BTN","CAN",18
"BOL","CAN",1241
"BES","CAN",27
"BIH","CAN",13429
"BWA","CAN",97
"BRA","CAN",6898
"VGB","CAN",61
"BRN","CAN",2245
"BGR","CAN",4891
"BFA","CAN",167
"BDI","CAN",1202
"CPV","CAN",167
"KHM","CAN",9722
"CMR","CAN",1180
"CYM","CAN",47
"CAF","CAN",90
"TCD","CAN",318
"CHL","CAN",12924
"CHN","CAN",213333
"HKG","CAN",123059
"MAC","CAN",3522
"COL","CAN",9287
"COM","CAN",21
"COG","CAN",146
"CRI","CAN",1282
"CIV","CAN",892
"HRV","CAN",20319
"CUB","CAN",2728
"CUW","CAN",192
"CYP","CAN",2235
"CZE","CAN",8441
"PRK","CAN",57
"COD","CAN",5142
"DNK","CAN",9302
"DJI","CAN",257
"DMA","CAN",1448
"DOM","CAN",2643
"ECU","CAN",5828
"EGY","CAN",18863
"SLV","CAN",20096
"GNQ","CAN",8
"ERI","CAN",2473
"EST","CAN",3296
"SWZ","CAN",84
"ETH","CAN",7354
"FJI","CAN",11673
"FIN","CAN",7323
"FRA","CAN",38593
"GUF","CAN",26
"PYF","CAN",74
"GAB","CAN",221
"GMB","CAN",121
"GEO","CAN",400
"DEU","CAN",91085
"GHA","CAN",8708
"GIB","CAN",131
"GRC","CAN",39231
"GRD","CAN",4601
"GLP","CAN",179
"GTM","CAN",7226
"GIN","CAN",684
"GNB","CAN",26
"GUY","CAN",43145
"HTI","CAN",27634
"HND","CAN",2310
"HUN","CAN",26002
"ISL","CAN",231
"IND","CAN",165184
"IDN","CAN",5360
"IRN","CAN",38449
"IRQ","CAN",13665
"IRL","CAN",13436
"ISR","CAN",8605
"ITA","CAN",163072
"JAM","CAN",62439
"JPN","CAN",13460
"JOR","CAN",2643
"KAZ","CAN",1956
"KEN","CAN",10583
"KWT","CAN",4924
"KGZ","CAN",310
"LAO","CAN",7338
"LVA","CAN",3960
"LBN","CAN",35121
"LSO","CAN",49
"LBR","CAN",351
"LBY","CAN",1284
"LTU","CAN",3548
"LUX","CAN",272
"MDG","CAN",1000
"MWI","CAN",202
"MYS","CAN",11015
"MLI","CAN",430
"MLT","CAN",4855
"MTQ","CAN",149
"MRT","CAN",77
"MUS","CAN",3422
"MEX","CAN",21911
"MCO","CAN",57
"MNG","CAN",66
"MNE","CAN",0
"MSR","CAN",315
"MAR","CAN",13316
"MOZ","CAN",456
"MMR","CAN",1928
"NAM","CAN",157
"NPL","CAN",587
"NLD","CAN",60729
"NCL","CAN",59
"NZL","CAN",4857
"NIC","CAN",4888
"NER","CAN",105
"NGA","CAN",5345
"MKD","CAN",3761
"NOR","CAN",3271
"OMN","CAN",287
"PAK","CAN",42670
"PAN","CAN",1292
"PNG","CAN",154
"PRY","CAN",2573
"PER","CAN",9282
"PHL","CAN",122605
"POL","CAN",93205
"PRT","CAN",79855
"PRI","CAN",134
"QAT","CAN",564
"KOR","CAN",42420
"MDA","CAN",1220
"REU","CAN",34
"ROU","CAN",31441
"RUS","CAN",26052
"RWA","CAN",1364
"KNA","CAN",1279
"LCA","CAN",1663
"SPM","CAN",192
"VCT","CAN",4530
"WSM","CAN",34
"SAU","CAN",5093
"SEN","CAN",931
"SRB","CAN",0
"SYC","CAN",535
"SLE","CAN",522
"SGP","CAN",4939
"SXM","CAN",55
"SVK","CAN",5495
"SVN","CAN",4804
"SOM","CAN",10428
"ZAF","CAN",19125
"ESP","CAN",5463
"LKA","CAN",46994
"PSE","CAN",2883
"SDN","CAN",3832
"SUR","CAN",430
"SWE","CAN",3865
"CHE","CAN",10674
"SYR","CAN",8193
"TJK","CAN",59
"THA","CAN",4496
"TGO","CAN",385
"TON","CAN",54
"TTO","CAN",33397
"TUN","CAN",2804
"TUR","CAN",9112
"TKM","CAN",57
"TCA","CAN",5
"UGA","CAN",5654
"UKR","CAN",27166
"ARE","CAN",3373
"GBR","CAN",315080
"TZA","CAN",10184
"USA","CAN",132479
"VIR","CAN",18
"URY","CAN",3229
"UZB","CAN",779
"VEN","CAN",4120
"VNM","CAN",76967
"YEM","CAN",543
"ZMB","CAN",1156
"ZWE","CAN",2097
"ARG","CYM",8
"AUS","CYM",32
"AUT","CYM",11
"BHS","CYM",91
"BRB","CYM",58
"BEL","CYM",6
"BLZ","CYM",165
"BMU","CYM",8
"BRA","CYM",39
"CAN","CYM",671
"JEY","CYM",8
"COL","CYM",86
"CRI","CYM",82
"CUB","CYM",341
"CUW","CYM",1
"DNK","CYM",7
"DOM","CYM",15
"FIN","CYM",6
"FRA","CYM",15
"DEU","CYM",46
"GRD","CYM",7
"GUY","CYM",101
"HTI","CYM",7
"HND","CYM",404
"IND","CYM",68
"IRN","CYM",3
"IRL","CYM",124
"ISR","CYM",11
"ITA","CYM",12
"JAM","CYM",4199
"JPN","CYM",6
"KEN","CYM",27
"MYS","CYM",6
"MEX","CYM",22
"NLD","CYM",6
"NZL","CYM",19
"NIC","CYM",432
"NER","CYM",0
"NGA","CYM",0
"PAK","CYM",41
"PAN","CYM",66
"PER","CYM",11
"PHL","CYM",36
"PRI","CYM",27
"LCA","CYM",6
"VCT","CYM",8
"ZAF","CYM",19
"ESP","CYM",17
"CHE","CYM",19
"THA","CYM",6
"TTO","CYM",172
"GBR","CYM",955
"TZA","CYM",15
"USA","CYM",893
"VEN","CYM",17
"ZMB","CYM",3
"ZWE","CYM",6
"AUS","CAF",8
"AUT","CAF",11
"BRA","CAF",0
"CAN","CAF",139
"TCD","CAF",6681
"CYP","CAF",6
"COD","CAF",13689
"DNK","CAF",2
"EGY","CAF",31
"FRA","CAF",7024
"IRL","CAF",9
"ITA","CAF",41
"MLI","CAF",211
"NLD","CAF",24
"RUS","CAF",93
"STP","CAF",57
"SVN","CAF",29
"ZAF","CAF",18
"SSD","CAF",0
"SDN","CAF",13656
"SWE","CAF",9
"CHE","CAF",116
"TGO","CAF",6
"TUR","CAF",8
"USA","CAF",110
"CMR","TCD",16772
"CAF","TCD",4366
"COG","TCD",387
"COD","TCD",139
"FRA","TCD",479
"GAB","TCD",158
"LBY","TCD",593
"NER","TCD",1415
"NGA","TCD",8021
"SDN","TCD",13201
"FRA","JEY",463
"IRL","JEY",917
"PRT","JEY",1868
"GBR","JEY",30123
"AFG","CHL",3
"ALB","CHL",14
"DZA","CHL",18
"AND","CHL",4
"AGO","CHL",22
"AIA","CHL",9
"ATG","CHL",6
"ARG","CHL",22979
"ARM","CHL",6
"ABW","CHL",2
"AUS","CHL",473
"AUT","CHL",267
"AZE","CHL",2
"BHS","CHL",0
"BHR","CHL",0
"BGD","CHL",1
"BRB","CHL",3
"BLR","CHL",3
"BEL","CHL",413
"BLZ","CHL",0
"BEN","CHL",0
"BMU","CHL",2
"BTN","CHL",0
"BOL","CHL",5719
"BIH","CHL",5
"BWA","CHL",3
"BRA","CHL",3643
"BGR","CHL",37
"BFA","CHL",1
"BDI","CHL",0
"CPV","CHL",1
"KHM","CHL",3
"CMR","CHL",3
"CAN","CHL",851
"CYM","CHL",1
"CAF","CHL",1
"TCD","CHL",12
"CHN","CHL",1026
"HKG","CHL",22
"MAC","CHL",5
"COL","CHL",2163
"COM","CHL",1
"COG","CHL",4
"COK","CHL",2
"CRI","CHL",238
"CIV","CHL",4
"HRV","CHL",157
"CUB","CHL",1426
"CYP","CHL",4
"CZE","CHL",77
"PRK","CHL",1
"COD","CHL",3
"DNK","CHL",113
"DMA","CHL",13
"DOM","CHL",147
"ECU","CHL",4920
"EGY","CHL",29
"SLV","CHL",110
"GNQ","CHL",1
"ERI","CHL",2
"EST","CHL",22
"SWZ","CHL",1
"ETH","CHL",2
"FLK","CHL",0
"FRO","CHL",2
"FJI","CHL",4
"FIN","CHL",62
"FRA","CHL",1506
"GUF","CHL",0
"PYF","CHL",5
"GAB","CHL",3
"GMB","CHL",0
"GEO","CHL",0
"DEU","CHL",2724
"GHA","CHL",2
"GIB","CHL",4
"GRC","CHL",97
"GRL","CHL",3
"GRD","CHL",4
"GLP","CHL",5
"GUM","CHL",2
"GTM","CHL",115
"GIN","CHL",3
"GNB","CHL",0
"GUY","CHL",6
"HTI","CHL",20
"VAT","CHL",2
"HND","CHL",135
"HUN","CHL",169
"ISL","CHL",5
"IND","CHL",187
"IDN","CHL",40
"IRN","CHL",23
"IRQ","CHL",3
"IRL","CHL",59
"ISR","CHL",226
"ITA","CHL",1683
"JAM","CHL",8
"JPN","CHL",348
"JOR","CHL",32
"KAZ","CHL",3
"KEN","CHL",8
"KWT","CHL",3
"KGZ","CHL",3
"LAO","CHL",0
"LVA","CHL",22
"LBN","CHL",79
"LSO","CHL",4
"LBR","CHL",2
"LBY","CHL",8
"LIE","CHL",1
"LTU","CHL",10
"LUX","CHL",8
"MDG","CHL",4
"MWI","CHL",1
"MYS","CHL",11
"MDV","CHL",0
"MLI","CHL",49
"MLT","CHL",5
"MTQ","CHL",3
"MRT","CHL",0
"MUS","CHL",0
"MYT","CHL",0
"MEX","CHL",852
"FSM","CHL",1
"MCO","CHL",5
"MNG","CHL",1
"MSR","CHL",0
"MAR","CHL",39
"MOZ","CHL",19
"MMR","CHL",0
"NAM","CHL",4
"NRU","CHL",3
"NPL","CHL",5
"NLD","CHL",264
"NCL","CHL",2
"NZL","CHL",66
"NIC","CHL",120
"NER","CHL",5
"NGA","CHL",4
"NIU","CHL",4
"MKD","CHL",216
"MNP","CHL",3
"NOR","CHL",166
"OMN","CHL",3
"PAK","CHL",31
"PLW","CHL",1
"PAN","CHL",251
"PNG","CHL",2
"PRY","CHL",627
"PER","CHL",21598
"PHL","CHL",48
"POL","CHL",228
"PRT","CHL",135
"PRI","CHL",98
"QAT","CHL",17
"KOR","CHL",518
"MDA","CHL",5
"REU","CHL",2
"ROU","CHL",172
"RUS","CHL",317
"RWA","CHL",2
"SHN","CHL",202
"KNA","CHL",6
"LCA","CHL",34
"SPM","CHL",0
"VCT","CHL",3
"SMR","CHL",2
"STP","CHL",5
"SAU","CHL",8
"SEN","CHL",2
"SLE","CHL",0
"SGP","CHL",18
"SVK","CHL",26
"SVN","CHL",17
"SOM","CHL",7
"ZAF","CHL",114
"ESP","CHL",4178
"LKA","CHL",3
"PSE","CHL",320
"SDN","CHL",4
"SUR","CHL",2
"SWE","CHL",620
"CHE","CHL",475
"SYR","CHL",130
"TJK","CHL",1
"THA","CHL",20
"TGO","CHL",11
"TON","CHL",183
"TTO","CHL",4
"TUN","CHL",7
"TUR","CHL",119
"TKM","CHL",2
"TCA","CHL",0
"UGA","CHL",0
"UKR","CHL",73
"ARE","CHL",0
"GBR","CHL",755
"TZA","CHL",5
"USA","CHL",3518
"VIR","CHL",0
"URY","CHL",1077
"UZB","CHL",3
"VUT","CHL",1
"VEN","CHL",2100
"VNM","CHL",4
"WLF","CHL",0
"ESH","CHL",3
"ZMB","CHL",3
"ZWE","CHL",5
"AUS","CHN",1593
"BGD","CHN",1734
"BRA","CHN",24937
"CAN","CHN",2559
"HKG","CHN",1112
"MAC","CHN",5390
"IND","CHN",2818
"IDN","CHN",19371
"JPN","CHN",2025
"MYS","CHN",1950
"PAK","CHN",1367
"PER","CHN",4526
"PHL","CHN",30974
"KOR","CHN",59464
"RUS","CHN",976
"LKA","CHN",2659
"THA","CHN",5916
"GBR","CHN",2579
"USA","CHN",8349
"VNM","CHN",7817
"AUS","HKG",3222
"BGD","HKG",128
"CAN","HKG",6765
"CHN","HKG",908170
"MAC","HKG",29587
"FRA","HKG",589
"DEU","HKG",415
"IND","HKG",7205
"IDN","HKG",91350
"IRL","HKG",230
"ITA","HKG",188
"JPN","HKG",5356
"MYS","HKG",6191
"NPL","HKG",3715
"NLD","HKG",282
"NZL","HKG",618
"PAK","HKG",2382
"PHL","HKG",86902
"PRT","HKG",47
"KOR","HKG",2195
"RUS","HKG",57
"SGP","HKG",4186
"ESP","HKG",156
"LKA","HKG",394
"CHE","HKG",171
"THA","HKG",12921
"GBR","HKG",5212
"USA","HKG",6049
"VNM","HKG",5245
"CHN","MAC",113647
"HKG","MAC",6250
"PHL","MAC",3399
"PRT","MAC",636
"THA","MAC",740
"AFG","COL",42
"ALB","COL",21
"DZA","COL",8
"AND","COL",16
"AGO","COL",23
"AIA","COL",13
"ATG","COL",25
"ARG","COL",1148
"ABW","COL",124
"AUS","COL",105
"AUT","COL",102
"BEL","COL",171
"BOL","COL",320
"BRA","COL",1071
"BGR","COL",34
"CAN","COL",367
"CHL","COL",851
"CHN","COL",680
"HKG","COL",9
"CRI","COL",430
"HRV","COL",22
"CUB","COL",575
"CUW","COL",44
"CZE","COL",34
"PRK","COL",81
"DNK","COL",32
"DMA","COL",23
"DOM","COL",178
"ECU","COL",5755
"EGY","COL",54
"SLV","COL",144
"EST","COL",10
"FIN","COL",21
"FRA","COL",834
"DEU","COL",985
"GRC","COL",41
"GTM","COL",189
"GUY","COL",7
"HTI","COL",28
"HND","COL",145
"HUN","COL",60
"IND","COL",59
"IDN","COL",34
"IRN","COL",26
"IRQ","COL",11
"IRL","COL",43
"ISR","COL",177
"ITA","COL",885
"JAM","COL",31
"JPN","COL",241
"JOR","COL",47
"KWT","COL",9
"LVA","COL",10
"LBN","COL",363
"LTU","COL",21
"LUX","COL",10
"MEX","COL",1086
"MAR","COL",23
"NLD","COL",134
"NZL","COL",22
"NIC","COL",257
"NGA","COL",3
"NOR","COL",33
"PAK","COL",12
"PAN","COL",996
"PRY","COL",91
"PER","COL",1613
"PHL","COL",38
"POL","COL",159
"PRT","COL",47
"PRI","COL",217
"KOR","COL",84
"ROU","COL",128
"RUS","COL",326
"SAU","COL",29
"SXM","COL",11
"SVN","COL",11
"ZAF","COL",18
"ESP","COL",2581
"SWE","COL",80
"CHE","COL",226
"SYR","COL",189
"TTO","COL",20
"TUR","COL",25
"UKR","COL",121
"ARE","COL",13
"GBR","COL",466
"USA","COL",7377
"URY","COL",146
"VUT","COL",95
"VEN","COL",19591
"FRA","COM",231
"KEN","COM",47
"MDG","COM",5744
"REU","COM",445
"TZA","COM",83
"AGO","COG",16403
"BEN","COG",3922
"CMR","COG",2496
"CAF","COG",8945
"TCD","COG",1986
"CHN","COG",40
"CUB","COG",201
"COD","COG",95242
"GNQ","COG",393
"FRA","COG",2552
"GAB","COG",883
"DEU","COG",170
"LBN","COG",241
"MLI","COG",6120
"MRT","COG",395
"PRT","COG",332
"RUS","COG",850
"RWA","COG",5933
"SEN","COG",1694
"TGO","COG",715
"USA","COG",37
"AUS","COK",47
"FJI","COK",38
"PYF","COK",33
"NLD","COK",2
"NZL","COK",1061
"NIU","COK",2
"PNG","COK",5
"WSM","COK",4
"GBR","COK",11
"USA","COK",5
"AFG","CRI",2
"ALB","CRI",0
"DZA","CRI",5
"AGO","CRI",1
"ARG","CRI",573
"ARM","CRI",2
"ABW","CRI",8
"AUS","CRI",26
"AUT","CRI",28
"AZE","CRI",1
"BHS","CRI",2
"BHR","CRI",0
"BGD","CRI",0
"BRB","CRI",3
"BLR","CRI",2
"BEL","CRI",91
"BLZ","CRI",42
