"i","j","fij"
"IRQ","BOL",3
"IRL","BOL",24
"IMN","BOL",0
"ISR","BOL",74
"ITA","BOL",507
"JAM","BOL",2
"JPN","BOL",761
"JOR","BOL",12
"KAZ","BOL",1
"KEN","BOL",2
"KWT","BOL",2
"KGZ","BOL",0
"LAO","BOL",4
"LVA","BOL",0
"LBN","BOL",41
"LSO","BOL",2
"LBR","BOL",0
"LBY","BOL",3
"LIE","BOL",1
"LTU","BOL",1
"LUX","BOL",2
"MDG","BOL",1
"MWI","BOL",1
"MYS","BOL",1
"MLI","BOL",0
"MLT","BOL",3
"MRT","BOL",0
"MEX","BOL",4341
"MCO","BOL",0
"MNG","BOL",0
"MNE","BOL",0
"MAR","BOL",1
"MOZ","BOL",0
"MMR","BOL",0
"NPL","BOL",0
"NLD","BOL",7
"NCL","BOL",1
"NZL","BOL",18
"NIC","BOL",34
"NER","BOL",1
"NGA","BOL",6
"NIU","BOL",21
"MKD","BOL",0
"NOR","BOL",22
"OMN","BOL",0
"PAK","BOL",31
"PAN","BOL",49
"PNG","BOL",0
"PRY","BOL",1142
"PER","BOL",4590
"PHL","BOL",8
"POL","BOL",97
"PRT","BOL",23
"PRI","BOL",22
"QAT","BOL",5
"KOR","BOL",302
"MDA","BOL",0
"ROU","BOL",12
"RUS","BOL",21
"RWA","BOL",1
"KNA","BOL",1
"SPM","BOL",0
"SAU","BOL",5
"SEN","BOL",1
"SRB","BOL",0
"SYC","BOL",0
"SLE","BOL",0
"SGP","BOL",3
"SXM","BOL",19
"SVK","BOL",4
"SVN","BOL",2
"SLB","BOL",0
"SOM","BOL",0
"ZAF","BOL",1
"ESP","BOL",822
"LKA","BOL",2
"PSE","BOL",0
"SDN","BOL",0
"SUR","BOL",1
"SWE","BOL",83
"CHE","BOL",237
"SYR","BOL",6
"TJK","BOL",1
"THA","BOL",0
"TGO","BOL",0
"TON","BOL",0
"TTO","BOL",3
"TUN","BOL",1
"TUR","BOL",4
"TKM","BOL",0
"UGA","BOL",0
"UKR","BOL",17
"ARE","BOL",1
"GBR","BOL",333
"TZA","BOL",0
"USA","BOL",1747
"URY","BOL",231
"UZB","BOL",1
"VUT","BOL",1
"VEN","BOL",217
"VNM","BOL",1
"YEM","BOL",1
"ZMB","BOL",1
"ZWE","BOL",2
"AIA","BES",184
"ATG","BES",300
"ARG","BES",10
"ABW","BES",1637
"BHS","BES",43
"BRB","BES",91
"VGB","BES",389
"CAN","BES",64
"CHN","BES",27
"HKG","BES",78
"COL","BES",516
"CUB","BES",443
"CUW","BES",1221
"DMA","BES",380
"DOM","BES",2604
"FRA","BES",65
"GUF","BES",3
"GRD","BES",3
"GLP","BES",64
"GUY","BES",393
"HTI","BES",2084
"IND","BES",10
"IDN","BES",65
"ITA","BES",34
"JAM","BES",392
"JPN","BES",79
"LBN","BES",396
"MTQ","BES",48
"MEX","BES",5
"NLD","BES",3406
"NZL","BES",4
"NOR","BES",2
"PRT","BES",583
"PRI","BES",20
"KNA","BES",509
"LCA","BES",0
"VCT","BES",36
"SXM","BES",199
"ESP","BES",15
"SUR","BES",982
"TTO","BES",22
"GBR","BES",58
"USA","BES",382
"VIR","BES",49
"VEN","BES",421
"AUT","BIH",133
"HRV","BIH",13257
"FRA","BIH",108
"DEU","BIH",374
"HUN","BIH",72
"ITA","BIH",79
"MNE","BIH",2291
"MKD","BIH",1498
"ROU","BIH",97
"RUS","BIH",49
"SRB","BIH",10606
"SVK","BIH",2828
"SVN","BIH",1186
"AGO","BWA",456
"AUS","BWA",55
"CAN","BWA",52
"CHN","BWA",1018
"COD","BWA",439
"DNK","BWA",52
"SWZ","BWA",108
"DEU","BWA",177
"IND","BWA",1298
"IRL","BWA",98
"ITA","BWA",101
"KEN","BWA",96
"LSO","BWA",431
"MDG","BWA",95
"MWI","BWA",686
"MUS","BWA",284
"MOZ","BWA",167
"NAM","BWA",245
"NLD","BWA",108
"NGA","BWA",102
"NOR","BWA",63
"PAK","BWA",99
"PRT","BWA",82
"SYC","BWA",48
"ZAF","BWA",6090
"LKA","BWA",252
"SWE","BWA",76
"UGA","BWA",227
"GBR","BWA",922
"TZA","BWA",395
"USA","BWA",166
"ZMB","BWA",1755
"ZWE","BWA",4390
"AFG","BRA",0
"AGO","BRA",2994
"ARG","BRA",15391
"AUS","BRA",216
"AUT","BRA",1826
"BEL","BRA",942
"BOL","BRA",10223
"BGR","BRA",171
"CAN","BRA",671
"CHL","BRA",11601
"CHN","BRA",5115
"COL","BRA",1695
"CRI","BRA",188
"CUB","BRA",484
"CZE","BRA",733
"DNK","BRA",286
"DOM","BRA",60
"ECU","BRA",545
"EGY","BRA",1956
"SLV","BRA",332
"FIN","BRA",79
"FRA","BRA",4810
"GUF","BRA",371
"DEU","BRA",11628
"GRC","BRA",1968
"GTM","BRA",66
"GUY","BRA",648
"HTI","BRA",64
"HND","BRA",156
"HUN","BRA",1744
"IND","BRA",433
"IRL","BRA",119
"ISR","BRA",1216
"ITA","BRA",34167
"JAM","BRA",30
"JPN","BRA",40959
"LBN","BRA",10393
"MEX","BRA",594
"MOZ","BRA",783
"NLD","BRA",2193
"NIC","BRA",266
"NOR","BRA",146
"PAK","BRA",103
"PAN","BRA",446
"PRY","BRA",11813
"PER","BRA",5042
"POL","BRA",4766
"PRT","BRA",128497
"ROU","BRA",2432
"RUS","BRA",3760
"ESP","BRA",27897
"SUR","BRA",104
"SWE","BRA",390
"CHE","BRA",1761
"SYR","BRA",2061
"TUR","BRA",409
"GBR","BRA",2306
"USA","BRA",7312
"URY","BRA",12830
"VEN","BRA",834
"ATG","VGB",202
"AUS","VGB",3
"BHS","VGB",5
"BRB","VGB",70
"CAN","VGB",59
"DMA","VGB",337
"DOM","VGB",430
"FRA","VGB",8
"DEU","VGB",16
"GUY","VGB",511
"IND","VGB",13
"JAM","VGB",129
"LBN","VGB",10
"MSR","VGB",55
"PRI","VGB",19
"KNA","VGB",930
"LCA","VGB",137
"VCT","VGB",689
"TTO","VGB",155
"GBR","VGB",288
"USA","VGB",364
"AUS","BRN",201
"BGD","BRN",818
"CHN","BRN",929
"HKG","BRN",215
"IND","BRN",2309
"IDN","BRN",838
"JPN","BRN",82
"MYS","BRN",23525
"NPL","BRN",3338
"NLD","BRN",147
"NZL","BRN",90
"PAK","BRN",380
"PHL","BRN",4226
"KOR","BRN",73
"SGP","BRN",820
"LKA","BRN",346
"THA","BRN",7783
"GBR","BRN",1131
"USA","BRN",91
"AFG","BGR",153
"ALB","BGR",165
"DZA","BGR",60
"AND","BGR",0
"AGO","BGR",3
"AIA","BGR",10
"ATG","BGR",2
"ARG","BGR",13
"ARM","BGR",579
"ABW","BGR",2
"AUS","BGR",23
"AUT","BGR",35
"AZE","BGR",210
"BHS","BGR",1
"BHR","BGR",2
"BGD","BGR",81
"BRB","BGR",0
"BLR","BGR",39
"BEL","BGR",60
"BLZ","BGR",0
"BEN","BGR",6
"BMU","BGR",0
"BTN","BGR",4
"BOL","BGR",4
"BIH","BGR",23
"BWA","BGR",7
"BRA","BGR",11
"VGB","BGR",23
"BRN","BGR",0
"BFA","BGR",3
"BDI","BGR",4
"CPV","BGR",2
"KHM","BGR",2
"CMR","BGR",3
"CAN","BGR",37
"CYM","BGR",1
"TCD","BGR",2
"CHL","BGR",4
"CHN","BGR",247
"COL","BGR",3
"COG","BGR",7
"CRI","BGR",2
"CIV","BGR",2
"HRV","BGR",15
"CUB","BGR",59
"CYP","BGR",68
"CZE","BGR",119
"PRK","BGR",1
"COD","BGR",5
"DNK","BGR",15
"DJI","BGR",2
"DMA","BGR",0
"DOM","BGR",3
"ECU","BGR",2
"EGY","BGR",38
"SLV","BGR",1
"ERI","BGR",2
"EST","BGR",5
"SWZ","BGR",0
"ETH","BGR",27
"FJI","BGR",1
"FIN","BGR",9
"FRA","BGR",99
"GAB","BGR",2
"GMB","BGR",2
"GEO","BGR",53
"DEU","BGR",318
"GHA","BGR",3
"GIB","BGR",1
"GRC","BGR",1075
"GRL","BGR",2
"GTM","BGR",0
"GIN","BGR",4
"GNB","BGR",1
"GUY","BGR",2
"HTI","BGR",2
"HND","BGR",1
"HUN","BGR",49
"ISL","BGR",19
"IND","BGR",119
"IDN","BGR",2
"IRN","BGR",105
"IRQ","BGR",195
"IRL","BGR",2
"ISR","BGR",73
"ITA","BGR",207
"JAM","BGR",0
"JPN","BGR",22
"JOR","BGR",82
"KAZ","BGR",80
"KEN","BGR",2
"KIR","BGR",1
"KWT","BGR",21
"KGZ","BGR",10
"LAO","BGR",0
"LVA","BGR",7
"LBN","BGR",250
"LBR","BGR",1
"LBY","BGR",38
"LIE","BGR",2
"LTU","BGR",4
"LUX","BGR",1
"MDG","BGR",1
"MYS","BGR",1
"MDV","BGR",1
"MLI","BGR",0
"MLT","BGR",4
"MHL","BGR",0
"MRT","BGR",2
"MUS","BGR",0
"MEX","BGR",3
"MCO","BGR",1
"MNG","BGR",12
"MNE","BGR",6
"MAR","BGR",20
"MOZ","BGR",6
"NAM","BGR",2
"NRU","BGR",1
"NPL","BGR",2
"NLD","BGR",47
"NZL","BGR",5
"NIC","BGR",15
"NER","BGR",4
"NGA","BGR",33
"MKD","BGR",679
"NOR","BGR",14
"OMN","BGR",1
"PAK","BGR",23
"PAN","BGR",3
"PNG","BGR",2
"PRY","BGR",1
"PER","BGR",7
"PHL","BGR",3
"POL","BGR",168
"PRT","BGR",14
"QAT","BGR",2
"KOR","BGR",22
"MDA","BGR",303
"ROU","BGR",552
"RUS","BGR",1996
"RWA","BGR",1
"WSM","BGR",0
"SMR","BGR",0
"SAU","BGR",5
"SEN","BGR",1
"SRB","BGR",417
"SLE","BGR",0
"SGP","BGR",1
"SVK","BGR",24
"SVN","BGR",7
"SOM","BGR",2
"ZAF","BGR",15
"ESP","BGR",185
"LKA","BGR",3
"PSE","BGR",2
"SDN","BGR",15
"SUR","BGR",0
"SWE","BGR",22
"CHE","BGR",25
"SYR","BGR",496
"TJK","BGR",12
"THA","BGR",0
"TKL","BGR",0
"TON","BGR",1
"TUN","BGR",24
"TUR","BGR",943
"TKM","BGR",19
"TCA","BGR",2
"TUV","BGR",4
"UGA","BGR",2
"UKR","BGR",592
"ARE","BGR",8
"GBR","BGR",393
"TZA","BGR",8
"USA","BGR",185
"URY","BGR",2
"UZB","BGR",55
"VUT","BGR",0
"VEN","BGR",4
"VNM","BGR",263
"WLF","BGR",0
"ESH","BGR",0
"YEM","BGR",23
"ZMB","BGR",3
"ZWE","BGR",6
"BEN","BFA",1278
"CIV","BFA",152766
"GHA","BFA",10648
"MLI","BFA",34165
"NER","BFA",5195
"NGA","BFA",1466
"SEN","BFA",1341
"TGO","BFA",2252
"BEL","BDI",303
"COD","BDI",20152
"FRA","BDI",151
"KEN","BDI",122
"RWA","BDI",78063
"UGA","BDI",753
"TZA","BDI",4763
"AGO","CPV",969
"ARG","CPV",2
"BEL","CPV",10
"BRA","CPV",53
"CHN","CPV",20
"CIV","CPV",5
"CUB","CPV",46
"FRA","CPV",69
"GAB","CPV",8
"GMB","CPV",4
"DEU","CPV",18
"GHA","CPV",36
"GIN","CPV",41
"GNB","CPV",493
"ITA","CPV",144
"JPN","CPV",0
"LUX","CPV",2
"MLI","CPV",6
"MEX","CPV",3
"MOZ","CPV",29
"NLD","CPV",39
"NGA","CPV",57
"PER","CPV",2
"PRT","CPV",526
"RUS","CPV",37
"STP","CPV",1491
"SEN","CPV",216
"SLE","CPV",11
"ESP","CPV",20
"CHE","CPV",13
"TLS","CPV",8
"UKR","CPV",19
"GBR","CPV",12
"USA","CPV",123
"VIR","CPV",16
"AUS","KHM",89
"CAN","KHM",26
"CHN","KHM",1077
"HKG","KHM",81
"PRK","KHM",32
"FRA","KHM",217
"DEU","KHM",28
"IND","KHM",87
"IDN","KHM",100
"ITA","KHM",11
"JPN","KHM",94
"LAO","KHM",175
"MYS","KHM",162
"MMR","KHM",42
"NPL","KHM",28
"NLD","KHM",24
"PAK","KHM",23
"PHL","KHM",96
"KOR","KHM",44
"RUS","KHM",16
"SGP","KHM",97
"LKA","KHM",42
"THA","KHM",18319
"GBR","KHM",79
"USA","KHM",136
"VNM","KHM",21155
"AGO","CMR",0
"TCD","CMR",43740
"FRA","CMR",5919
"NGA","CMR",56266
"AFG","CAN",6608
"ALB","CAN",1574
"DZA","CAN",5803
"AGO","CAN",888
"AIA","CAN",59
"ATG","CAN",1009
"ARG","CAN",5829
"ARM","CAN",862
"ABW","CAN",269
"AUS","CAN",7684
"AUT","CAN",11439
"AZE","CAN",506
"BHS","CAN",559
"BHR","CAN",387
"BGD","CAN",6328
"BRB","CAN",6965
"BLR","CAN",2057
"BEL","CAN",10008
"BLZ","CAN",554
"BEN","CAN",131
"BMU","CAN",859
"BTN","CAN",8
"BOL","CAN",943
"BES","CAN",26
"BIH","CAN",12229
"BWA","CAN",63
"BRA","CAN",4867
"VGB","CAN",46
"BRN","CAN",2056
"BGR","CAN",2944
"BFA","CAN",86
"BDI","CAN",671
"CPV","CAN",89
"KHM","CAN",8622
"CMR","CAN",615
"CYM","CAN",44
"CAF","CAN",44
"TCD","CAN",172
"CHL","CAN",11230
"CHN","CAN",138663
"HKG","CAN",112067
"MAC","CAN",3208
"COL","CAN",6092
"COM","CAN",14
"COG","CAN",88
"CRI","CAN",890
"CIV","CAN",813
"HRV","CAN",9469
"CUB","CAN",1673
"CUW","CAN",183
"CYP","CAN",2018
"CZE","CAN",7687
"PRK","CAN",51
"COD","CAN",2749
"DNK","CAN",9257
"DJI","CAN",145
"DMA","CAN",1016
"DOM","CAN",1858
"ECU","CAN",4533
"EGY","CAN",15151
"SLV","CAN",15783
"GNQ","CAN",6
"ERI","CAN",2253
"EST","CAN",3003
"SWZ","CAN",64
"ETH","CAN",6697
"FJI","CAN",9068
"FIN","CAN",7256
"FRA","CAN",30503
"GUF","CAN",23
"PYF","CAN",47
"GAB","CAN",110
"GMB","CAN",58
"GEO","CAN",365
"DEU","CAN",83607
"GHA","CAN",5550
"GIB","CAN",108
"GRC","CAN",37376
"GRD","CAN",3212
"GLP","CAN",113
"GTM","CAN",5386
"GIN","CAN",369
"GNB","CAN",18
"GUY","CAN",35112
"HTI","CAN",21930
"HND","CAN",1593
"HUN","CAN",25131
"ISL","CAN",234
"IND","CAN",116145
"IDN","CAN",4224
"IRN","CAN",24793
"IRQ","CAN",7946
"IRL","CAN",12744
"ISR","CAN",7833
"ITA","CAN",156243
"JAM","CAN",52392
"JPN","CAN",9032
"JOR","CAN",1704
"KAZ","CAN",1781
"KEN","CAN",8702
"KWT","CAN",2854
"KGZ","CAN",283
"LAO","CAN",6713
"LVA","CAN",3606
"LBN","CAN",28775
"LSO","CAN",40
"LBR","CAN",192
"LBY","CAN",729
"LTU","CAN",3231
"LUX","CAN",258
"MDG","CAN",744
"MWI","CAN",164
"MYS","CAN",8788
"MLI","CAN",224
"MLT","CAN",4585
"MTQ","CAN",138
"MRT","CAN",41
"MUS","CAN",2801
"MEX","CAN",14566
"MCO","CAN",57
"MNG","CAN",37
"MNE","CAN",0
"MSR","CAN",238
"MAR","CAN",10009
"MOZ","CAN",376
"MMR","CAN",1450
"NAM","CAN",112
"NPL","CAN",299
"NLD","CAN",57879
"NCL","CAN",41
"NZL","CAN",3964
"NIC","CAN",3742
"NER","CAN",60
"NGA","CAN",3184
"MKD","CAN",3423
"NOR","CAN",3412
"OMN","CAN",135
"PAK","CAN",25461
"PAN","CAN",863
"PNG","CAN",96
"PRY","CAN",2316
"PER","CAN",6921
"PHL","CAN",84913
"POL","CAN",85546
"PRT","CAN",73971
"PRI","CAN",105
"QAT","CAN",322
"KOR","CAN",27163
"MDA","CAN",1112
"REU","CAN",30
"ROU","CAN",22276
"RUS","CAN",34927
"RWA","CAN",701
"KNA","CAN",941
"LCA","CAN",1179
"SPM","CAN",190
"VCT","CAN",3134
"WSM","CAN",30
"SAU","CAN",2762
"SEN","CAN",541
"SRB","CAN",0
"SYC","CAN",5655
"SLE","CAN",293
"SGP","CAN",3725
"SXM","CAN",52
"SVK","CAN",5005
"SVN","CAN",4374
"SOM","CAN",9496
"ZAF","CAN",14514
"ESP","CAN",5093
"LKA","CAN",27513
"PSE","CAN",2626
"SDN","CAN",2082
"SUR","CAN",321
"SWE","CAN",3581
"CHE","CAN",8684
"SYR","CAN",6311
"TJK","CAN",54
"THA","CAN",3414
"TGO","CAN",205
"TON","CAN",48
"TTO","CAN",26776
"TUN","CAN",1878
"TUR","CAN",7008
"TKM","CAN",51
"TCA","CAN",12
"UGA","CAN",4672
"UKR","CAN",24738
"ARE","CAN",1846
"GBR","CAN",310738
"TZA","CAN",9273
"USA","CAN",118489
"VIR","CAN",17
"URY","CAN",2698
"UZB","CAN",710
"VEN","CAN",2699
"VNM","CAN",61658
"YEM","CAN",362
"ZMB","CAN",855
"ZWE","CAN",1499
"ARG","CYM",3
"AUS","CYM",27
"AUT","CYM",24
"BHS","CYM",57
"BRB","CYM",88
"BEL","CYM",4
"BLZ","CYM",112
"BMU","CYM",16
"BRA","CYM",20
"CAN","CYM",417
"JEY","CYM",4
"COL","CYM",86
"CRI","CYM",118
"CUB","CYM",239
"CUW","CYM",7
"DNK","CYM",7
"DOM","CYM",31
"FIN","CYM",3
"FRA","CYM",14
"DEU","CYM",55
"GRD","CYM",5
"GUY","CYM",56
"HTI","CYM",7
"HND","CYM",325
"IND","CYM",45
"IRN","CYM",5
"IRL","CYM",78
"ISR","CYM",1
"ITA","CYM",47
"JAM","CYM",2177
"JPN","CYM",10
"KEN","CYM",6
"MYS","CYM",8
"MEX","CYM",11
"NLD","CYM",19
"NZL","CYM",22
"NIC","CYM",197
"NER","CYM",16
"NGA","CYM",6
"PAK","CYM",43
"PAN","CYM",43
"PER","CYM",2
"PHL","CYM",43
"PRI","CYM",13
"LCA","CYM",3
"VCT","CYM",14
"ZAF","CYM",11
"ESP","CYM",7
"CHE","CYM",36
"THA","CYM",29
"TTO","CYM",112
"GBR","CYM",778
"TZA","CYM",0
"USA","CYM",772
"VEN","CYM",12
"ZMB","CYM",5
"ZWE","CYM",8
"AUS","CAF",9
"AUT","CAF",18
"BRA","CAF",0
"CAN","CAF",79
"TCD","CAF",7299
"CYP","CAF",4
"COD","CAF",10164
"DNK","CAF",1
"EGY","CAF",38
"FRA","CAF",6743
"IRL","CAF",4
"ITA","CAF",32
"MLI","CAF",224
"NLD","CAF",19
"RUS","CAF",102
"STP","CAF",50
"SVN","CAF",23
"ZAF","CAF",59
"SSD","CAF",0
"SDN","CAF",14332
"SWE","CAF",8
"CHE","CAF",90
"TGO","CAF",5
"TUR","CAF",1
"USA","CAF",592
"CMR","TCD",18156
"CAF","TCD",4726
"COG","TCD",419
"COD","TCD",108
"FRA","TCD",519
"GAB","TCD",172
"LBY","TCD",642
"NER","TCD",1531
"NGA","TCD",8683
"SDN","TCD",10278
"FRA","JEY",388
"IRL","JEY",766
"PRT","JEY",1561
"GBR","JEY",25170
"AFG","CHL",6
"ALB","CHL",11
"DZA","CHL",27
"AND","CHL",6
"AGO","CHL",19
"AIA","CHL",5
"ATG","CHL",7
"ARG","CHL",19651
"ARM","CHL",7
"ABW","CHL",14
"AUS","CHL",428
"AUT","CHL",275
"AZE","CHL",1
"BHS","CHL",1
"BHR","CHL",2
"BGD","CHL",3
"BRB","CHL",4
"BLR","CHL",4
"BEL","CHL",464
"BLZ","CHL",9
"BEN","CHL",0
"BMU","CHL",8
"BTN","CHL",4
"BOL","CHL",4122
"BIH","CHL",5
"BWA","CHL",3
"BRA","CHL",2659
"BGR","CHL",47
"BFA","CHL",1
"BDI","CHL",9
"CPV","CHL",1
"KHM","CHL",1
"CMR","CHL",7
"CAN","CHL",761
"CYM","CHL",1
"CAF","CHL",3
"TCD","CHL",3
"CHN","CHL",927
"HKG","CHL",23
"MAC","CHL",9
"COL","CHL",1231
"COM","CHL",1
"COG","CHL",5
"COK","CHL",1
"CRI","CHL",212
"CIV","CHL",6
"HRV","CHL",171
"CUB","CHL",919
"CYP","CHL",7
"CZE","CHL",34
"PRK","CHL",157
"COD","CHL",10
"DNK","CHL",101
"DMA","CHL",9
"DOM","CHL",91
"ECU","CHL",2467
"EGY","CHL",52
"SLV","CHL",119
"GNQ","CHL",2
"ERI","CHL",1
"EST","CHL",18
"SWZ","CHL",2
"ETH","CHL",6
"FLK","CHL",3
"FRO","CHL",1
"FJI","CHL",4
"FIN","CHL",62
"FRA","CHL",1357
"GUF","CHL",2
"PYF","CHL",3
"GAB","CHL",3
"GMB","CHL",1
"GEO","CHL",9
"DEU","CHL",2656
"GHA","CHL",5
"GIB","CHL",2
"GRC","CHL",94
"GRL","CHL",3
"GRD","CHL",2
"GLP","CHL",2
"GUM","CHL",2
"GTM","CHL",87
"GIN","CHL",1
"GNB","CHL",2
"GUY","CHL",7
"HTI","CHL",23
"VAT","CHL",1
"HND","CHL",96
"HUN","CHL",197
"ISL","CHL",10
"IND","CHL",267
"IDN","CHL",37
"IRN","CHL",58
"IRQ","CHL",20
"IRL","CHL",59
"ISR","CHL",546
"ITA","CHL",2224
"JAM","CHL",11
"JPN","CHL",409
"JOR","CHL",69
"KAZ","CHL",4
"KEN","CHL",8
"KWT","CHL",5
"KGZ","CHL",2
"LAO","CHL",7
"LVA","CHL",15
"LBN","CHL",126
"LSO","CHL",7
"LBR","CHL",4
"LBY","CHL",13
"LIE","CHL",2
"LTU","CHL",11
"LUX","CHL",7
"MDG","CHL",6
"MWI","CHL",1
"MYS","CHL",13
"MDV","CHL",1
"MLI","CHL",22
"MLT","CHL",8
"MTQ","CHL",3
"MRT","CHL",5
"MUS","CHL",1
"MYT","CHL",0
"MEX","CHL",614
"FSM","CHL",1
"MCO","CHL",3
"MNG","CHL",0
"MSR","CHL",5
"MAR","CHL",40
"MOZ","CHL",18
"MMR","CHL",1
"NAM","CHL",2
"NRU","CHL",2
"NPL","CHL",4
"NLD","CHL",326
"NCL","CHL",2
"NZL","CHL",65
"NIC","CHL",99
"NER","CHL",4
"NGA","CHL",13
"NIU","CHL",1
"MKD","CHL",144
"MNP","CHL",5
"NOR","CHL",132
"OMN","CHL",8
"PAK","CHL",81
"PLW","CHL",1
"PAN","CHL",216
"PNG","CHL",3
"PRY","CHL",441
"PER","CHL",8382
"PHL","CHL",110
"POL","CHL",216
"PRT","CHL",86
"PRI","CHL",70
"QAT","CHL",10
"KOR","CHL",436
"MDA","CHL",3
"REU","CHL",1
"ROU","CHL",202
"RUS","CHL",235
"RWA","CHL",2
"SHN","CHL",64
"KNA","CHL",7
"LCA","CHL",14
"SPM","CHL",2
"VCT","CHL",1
"SMR","CHL",1
"STP","CHL",7
"SAU","CHL",12
"SEN","CHL",9
"SLE","CHL",1
"SGP","CHL",29
"SVK","CHL",20
"SVN","CHL",18
"SOM","CHL",5
"ZAF","CHL",102
"ESP","CHL",4771
"LKA","CHL",4
"PSE","CHL",291
"SDN","CHL",1
"SUR","CHL",1
"SWE","CHL",489
"CHE","CHL",456
"SYR","CHL",188
"TJK","CHL",2
"THA","CHL",13
"TGO","CHL",5
"TON","CHL",44
"TTO","CHL",5
"TUN","CHL",12
"TUR","CHL",115
"TKM","CHL",1
"TCA","CHL",2
"UGA","CHL",6
"UKR","CHL",52
"ARE","CHL",6
"GBR","CHL",836
"TZA","CHL",9
"USA","CHL",3766
"VIR","CHL",1
"URY","CHL",947
"UZB","CHL",6
"VUT","CHL",1
"VEN","CHL",1546
"VNM","CHL",7
"WLF","CHL",0
"ESH","CHL",1
"ZMB","CHL",2
"ZWE","CHL",4
"AUS","CHN",1799
"BGD","CHN",896
"BRA","CHN",17625
"CAN","CHN",2937
"HKG","CHN",1717
"MAC","CHN",7076
"IND","CHN",3097
"IDN","CHN",7536
"JPN","CHN",2779
"MYS","CHN",2121
"PAK","CHN",1427
"PER","CHN",3201
"PHL","CHN",15571
"KOR","CHN",78456
"RUS","CHN",887
"LKA","CHN",1038
"THA","CHN",3685
"GBR","CHN",3459
"USA","CHN",10366
"VNM","CHN",11936
"AUS","HKG",3896
"BGD","HKG",216
"CAN","HKG",6591
"CHN","HKG",949254
"MAC","HKG",30151
"FRA","HKG",1110
"DEU","HKG",1102
"IND","HKG",6972
"IDN","HKG",18349
"IRL","HKG",313
"ITA","HKG",310
"JPN","HKG",5782
"MYS","HKG",5844
"NPL","HKG",3633
"NLD","HKG",509
"NZL","HKG",1124
"PAK","HKG",3504
"PHL","HKG",9883
"PRT","HKG",39
"KOR","HKG",1636
"RUS","HKG",14
"SGP","HKG",3616
"ESP","HKG",159
"LKA","HKG",230
"CHE","HKG",390
"THA","HKG",2711
"GBR","HKG",8516
"USA","HKG",6001
"VNM","HKG",3448
"CHN","MAC",86329
"HKG","MAC",6645
"PHL","MAC",634
"PRT","MAC",1995
"THA","MAC",289
"AFG","COL",60
"ALB","COL",32
"DZA","COL",11
"AND","COL",24
"AGO","COL",24
"AIA","COL",24
"ATG","COL",10
"ARG","COL",1359
"ABW","COL",148
"AUS","COL",89
"AUT","COL",126
"BEL","COL",199
"BOL","COL",328
"BRA","COL",786
"BGR","COL",36
"CAN","COL",380
"CHL","COL",892
"CHN","COL",790
"HKG","COL",22
"CRI","COL",357
"HRV","COL",28
"CUB","COL",817
"CUW","COL",35
"CZE","COL",47
"PRK","COL",38
"DNK","COL",46
"DMA","COL",21
"DOM","COL",167
"ECU","COL",6216
"EGY","COL",94
"SLV","COL",160
"EST","COL",9
"FIN","COL",29
"FRA","COL",996
"DEU","COL",1359
"GRC","COL",77
"GTM","COL",131
"GUY","COL",10
"HTI","COL",74
"HND","COL",134
"HUN","COL",80
"IND","COL",55
"IDN","COL",40
"IRN","COL",47
"IRQ","COL",28
"IRL","COL",54
"ISR","COL",327
"ITA","COL",1637
"JAM","COL",42
"JPN","COL",318
"JOR","COL",145
"KWT","COL",14
"LVA","COL",7
"LBN","COL",674
"LTU","COL",18
"LUX","COL",11
"MEX","COL",1047
"MAR","COL",45
"NLD","COL",220
"NZL","COL",24
"NIC","COL",222
"NGA","COL",38
"NOR","COL",32
"PAK","COL",25
"PAN","COL",912
"PRY","COL",132
"PER","COL",1889
"PHL","COL",28
"POL","COL",196
"PRT","COL",66
"PRI","COL",229
"KOR","COL",98
"ROU","COL",206
"RUS","COL",219
"SAU","COL",53
"SXM","COL",9
"SVN","COL",14
"ZAF","COL",29
"ESP","COL",3068
"SWE","COL",81
"CHE","COL",396
"SYR","COL",545
"TTO","COL",20
"TUR","COL",28
"UKR","COL",78
"ARE","COL",23
"GBR","COL",551
"USA","COL",7246
"URY","COL",210
"VUT","COL",87
"VEN","COL",16510
"FRA","COM",306
"KEN","COM",39
"MDG","COM",4929
"REU","COM",500
"TZA","COM",78
"AGO","COG",8654
"BEN","COG",2521
"CMR","COG",2275
"CAF","COG",5710
"TCD","COG",2368
"CHN","COG",299
"CUB","COG",51
"COD","COG",52653
"GNQ","COG",288
"FRA","COG",3121
"GAB","COG",510
"DEU","COG",87
"LBN","COG",247
"MLI","COG",5820
"MRT","COG",841
"PRT","COG",281
"RUS","COG",325
"RWA","COG",2890
"SEN","COG",3300
"TGO","COG",368
"USA","COG",33
"AUS","COK",74
"FJI","COK",44
"PYF","COK",34
"NLD","COK",9
"NZL","COK",1214
"NIU","COK",8
"PNG","COK",6
"WSM","COK",1
"GBR","COK",40
"USA","COK",13
"AFG","CRI",5
"ALB","CRI",2
"DZA","CRI",9
"AGO","CRI",0
"ARG","CRI",431
"ARM","CRI",2
"ABW","CRI",15
"AUS","CRI",23
"AUT","CRI",50
"AZE","CRI",1
"BHS","CRI",6
"BHR","CRI",1
"BGD","CRI",1
"BRB","CRI",4
"BLR","CRI",2
"BEL","CRI",100
"BLZ","CRI",66
"BEN","CRI",0
"BMU","CRI",3
"BTN","CRI",1
