"i","j","fij"
"ABW","CRI",29
"AUS","CRI",73
"AUT","CRI",80
"AZE","CRI",2
"BHS","CRI",10
"BHR","CRI",1
"BGD","CRI",13
"BRB","CRI",8
"BLR","CRI",5
"BEL","CRI",200
"BLZ","CRI",202
"BEN","CRI",1
"BMU","CRI",5
"BTN","CRI",3
"BOL","CRI",269
"BRA","CRI",346
"BGR","CRI",39
"KHM","CRI",2
"CMR","CRI",8
"CAN","CRI",810
"CYM","CRI",8
"CAF","CRI",5
"JEY","CRI",97
"CHL","CRI",1490
"CHN","CRI",252
"HKG","CRI",1504
"MAC","CRI",2
"COL","CRI",4372
"COG","CRI",7
"CIV","CRI",2
"HRV","CRI",21
"CUB","CRI",4504
"CYP","CRI",2
"PRK","CRI",21
"COD","CRI",2
"DNK","CRI",48
"DMA","CRI",3
"DOM","CRI",553
"ECU","CRI",736
"EGY","CRI",19
"SLV","CRI",56257
"EST","CRI",2
"SWZ","CRI",1
"ETH","CRI",2
"FJI","CRI",1
"FIN","CRI",18
"FRA","CRI",539
"GUF","CRI",6
"GAB","CRI",1
"GEO","CRI",10
"DEU","CRI",1268
"GHA","CRI",1
"GIB","CRI",3
"GRC","CRI",28
"GRL","CRI",7
"GRD","CRI",7
"GUM","CRI",5
"GTM","CRI",1977
"GUY","CRI",20
"HTI","CRI",48
"HND","CRI",2608
"HUN","CRI",66
"ISL","CRI",2
"IND","CRI",35
"IDN","CRI",13
"IRN","CRI",81
"IRQ","CRI",10
"IRL","CRI",24
"ISR","CRI",123
"ITA","CRI",1408
"JAM","CRI",356
"JPN","CRI",207
"JOR","CRI",8
"KAZ","CRI",5
"KEN","CRI",4
"LAO","CRI",3
"LVA","CRI",1
"LBN","CRI",86
"LBY","CRI",12
"LIE","CRI",3
"LTU","CRI",8
"LUX","CRI",9
"MDG","CRI",2
"MYS","CRI",3
"MDV","CRI",1
"MTQ","CRI",3
"MEX","CRI",2081
"MCO","CRI",1
"MNG","CRI",7
"MSR","CRI",3
"MAR","CRI",17
"MOZ","CRI",3
"MMR","CRI",10
"NPL","CRI",7
"NLD","CRI",381
"NZL","CRI",14
"NIC","CRI",99153
"NGA","CRI",3
"MKD","CRI",26
"NOR","CRI",42
"OMN","CRI",2
"PAK","CRI",6
"PAN","CRI",8692
"PRY","CRI",58
"PER","CRI",2225
"PHL","CRI",72
"POL","CRI",329
"PRT","CRI",57
"PRI","CRI",268
"QAT","CRI",2
"KOR","CRI",148
"MDA","CRI",3
"ROU","CRI",62
"RUS","CRI",519
"RWA","CRI",1
"KNA","CRI",1
"LCA","CRI",2
"SPM","CRI",1
"VCT","CRI",1
"SAU","CRI",6
"SEN","CRI",1
"SGP","CRI",17
"SVK","CRI",20
"SOM","CRI",1
"ZAF","CRI",47
"ESP","CRI",1829
"LKA","CRI",1
"SDN","CRI",1
"SUR","CRI",13
"SWE","CRI",97
"CHE","CRI",388
"SYR","CRI",9
"THA","CRI",4
"TTO","CRI",26
"TUN","CRI",3
"TUR","CRI",6
"UGA","CRI",8
"UKR","CRI",135
"GBR","CRI",451
"TZA","CRI",3
"USA","CRI",8586
"VIR","CRI",6
"URY","CRI",252
"UZB","CRI",1
"VEN","CRI",1030
"VNM","CRI",2
"ZWE","CRI",2
"BEN","CIV",51216
"BFA","CIV",927756
"CPV","CIV",274
"GMB","CIV",10359
"GHA","CIV",99487
"GIN","CIV",133914
"GNB","CIV",308
"LBR","CIV",2793
"LBY","CIV",5379
"MLI","CIV",422476
"MRT","CIV",9873
"NER","CIV",50297
"NGA","CIV",31352
"SEN","CIV",23556
"SLE","CIV",620
"TGO","CIV",25298
"ALB","HRV",0
"DZA","HRV",0
"ARG","HRV",143
"AUS","HRV",694
"AUT","HRV",1265
"BLR","HRV",0
"BEL","HRV",192
"BOL","HRV",0
"BIH","HRV",312821
"BRA","HRV",122
"BGR","HRV",0
"CAN","HRV",473
"CHL","HRV",122
"CHN","HRV",0
"COL","HRV",0
"CZE","HRV",0
"DNK","HRV",44
"EGY","HRV",0
"EST","HRV",0
"FIN","HRV",0
"FRA","HRV",831
"DEU","HRV",5148
"GRC","HRV",0
"HUN","HRV",1666
"IND","HRV",0
"IDN","HRV",0
"IRN","HRV",0
"IRQ","HRV",0
"IRL","HRV",0
"ISR","HRV",0
"ITA","HRV",2065
"JPN","HRV",0
"JOR","HRV",0
"KAZ","HRV",0
"LVA","HRV",0
"LBN","HRV",0
"LBY","HRV",0
"LTU","HRV",0
"LUX","HRV",0
"MEX","HRV",0
"MNE","HRV",0
"MAR","HRV",0
"NLD","HRV",232
"NZL","HRV",82
"NGA","HRV",0
"MKD","HRV",12962
"NOR","HRV",0
"PER","HRV",53
"PHL","HRV",0
"POL","HRV",655
"PRT","HRV",0
"KOR","HRV",0
"MDA","HRV",0
"ROU","HRV",0
"RUS","HRV",0
"SRB","HRV",0
"SVK","HRV",0
"SVN","HRV",29943
"ZAF","HRV",0
"ESP","HRV",0
"PSE","HRV",0
"SDN","HRV",0
"SWE","HRV",279
"CHE","HRV",465
"SYR","HRV",0
"TUR","HRV",0
"UKR","HRV",0
"GBR","HRV",182
"USA","HRV",1187
"VEN","HRV",0
"ZMB","HRV",0
"ALB","CUB",242
"DZA","CUB",103
"AGO","CUB",218
"ARG","CUB",373
"BOL","CUB",128
"BGR","CUB",296
"CAN","CUB",135
"CHL","CUB",393
"CHN","CUB",658
"COL","CUB",353
"CZE","CUB",406
"DOM","CUB",267
"ECU","CUB",135
"FRA","CUB",328
"DEU","CUB",752
"GRL","CUB",195
"GRD","CUB",180
"GTM","CUB",153
"HTI","CUB",2063
"HUN","CUB",155
"ITA","CUB",492
"JAM","CUB",656
"LBN","CUB",123
"MEX","CUB",889
"NIC","CUB",595
"PAN","CUB",184
"PER","CUB",191
"POL","CUB",211
"PRI","CUB",272
"ROU","CUB",153
"RUS","CUB",4491
"ESP","CUB",10703
"UKR","CUB",1367
"GBR","CUB",110
"USA","CUB",1186
"VEN","CUB",431
"AFG","CYP",2
"ALB","CYP",69
"DZA","CYP",9
"ASM","CYP",0
"ARG","CYP",21
"ARM","CYP",292
"AUS","CYP",741
"AUT","CYP",88
"AZE","CYP",9
"BHS","CYP",0
"BHR","CYP",27
"BGD","CYP",162
"BLR","CYP",84
"BEL","CYP",65
"BLZ","CYP",0
"BEN","CYP",2
"BMU","CYP",0
"BOL","CYP",3
"BIH","CYP",17
"BWA","CYP",2
"BRA","CYP",15
"BRN","CYP",1
"BGR","CYP",1531
"BDI","CYP",1
"KHM","CYP",0
"CMR","CYP",14
"CAN","CYP",374
"CAF","CYP",4
"CHL","CYP",12
"CHN","CYP",398
"COL","CYP",31
"CRI","CYP",1
"HRV","CYP",21
"CUB","CYP",9
"CZE","CYP",168
"PRK","CYP",8
"COD","CYP",170
"DNK","CYP",42
"DJI","CYP",1
"DMA","CYP",0
"DOM","CYP",3
"ECU","CYP",2
"EGY","CYP",1290
"SLV","CYP",3
"ERI","CYP",1
"EST","CYP",7
"ETH","CYP",20
"FJI","CYP",1
"FIN","CYP",123
"FRA","CYP",228
"GUF","CYP",0
"GEO","CYP",3802
"DEU","CYP",646
"GHA","CYP",21
"GIB","CYP",1
"GRC","CYP",5898
"GTM","CYP",0
"GIN","CYP",0
"HTI","CYP",1
"HND","CYP",1
"HUN","CYP",86
"ISL","CYP",8
"IND","CYP",684
"IDN","CYP",43
"IRN","CYP",299
"IRQ","CYP",78
"IRL","CYP",193
"ISR","CYP",95
"ITA","CYP",120
"JAM","CYP",4
"JPN","CYP",21
"JOR","CYP",110
"KAZ","CYP",59
"KEN","CYP",21
"KWT","CYP",58
"KGZ","CYP",6
"LAO","CYP",1
"LVA","CYP",41
"LBN","CYP",685
"LBY","CYP",57
"LTU","CYP",23
"LUX","CYP",3
"MDG","CYP",2
"MWI","CYP",2
"MYS","CYP",11
"MLT","CYP",8
"MTQ","CYP",0
"MUS","CYP",3
"MEX","CYP",16
"MAR","CYP",16
"MOZ","CYP",3
"MMR","CYP",11
"NAM","CYP",1
"NPL","CYP",14
"NLD","CYP",120
"NZL","CYP",23
"NIC","CYP",3
"NER","CYP",2
"NGA","CYP",76
"MKD","CYP",5
"NOR","CYP",50
"OMN","CYP",16
"PAK","CYP",129
"PAN","CYP",5
"PRY","CYP",2
"PER","CYP",8
"PHL","CYP",1793
"POL","CYP",176
"PRT","CYP",16
"PRI","CYP",1
"QAT","CYP",3
"KOR","CYP",2
"MDA","CYP",234
"ROU","CYP",1345
"RUS","CYP",3235
"RWA","CYP",0
"VCT","CYP",0
"SAU","CYP",58
"SEN","CYP",2
"SRB","CYP",630
"SYC","CYP",2
"SLE","CYP",1
"SGP","CYP",8
"SVK","CYP",34
"SVN","CYP",4
"SOM","CYP",3
"ZAF","CYP",1235
"ESP","CYP",39
"LKA","CYP",2457
"PSE","CYP",90
"SDN","CYP",129
"SUR","CYP",1
"SWE","CYP",227
"CHE","CYP",94
"SYR","CYP",810
"TJK","CYP",2
"THA","CYP",65
"TTO","CYP",4
"TUN","CYP",9
"TUR","CYP",152
"TKM","CYP",3
"UGA","CYP",5
"UKR","CYP",815
"ARE","CYP",38
"GBR","CYP",9055
"TZA","CYP",36
"USA","CYP",791
"URY","CYP",1
"UZB","CYP",18
"VEN","CYP",16
"VNM","CYP",16
"YEM","CYP",4
"ZMB","CYP",34
"ZWE","CYP",76
"AFG","CZE",51
"ALB","CZE",44
"DZA","CZE",80
"AND","CZE",4
"AGO","CZE",33
"ATG","CZE",1
"ARG","CZE",76
"ARM","CZE",227
"AUS","CZE",56
"AUT","CZE",1811
"AZE","CZE",45
"BHR","CZE",6
"BGD","CZE",8
"BRB","CZE",3
"BLR","CZE",322
"BEL","CZE",186
"BLZ","CZE",1
"BEN","CZE",7
"BMU","CZE",1
"BTN","CZE",0
"BOL","CZE",12
"BIH","CZE",355
"BWA","CZE",0
"BRA","CZE",28
"BGR","CZE",1154
"BFA","CZE",1
"BDI","CZE",0
"CPV","CZE",3
"KHM","CZE",4
"CMR","CZE",1
"CAN","CZE",121
"CAF","CZE",1
"TCD","CZE",2
"CHL","CZE",7
"CHN","CZE",303
"HKG","CZE",6
"COL","CZE",18
"COM","CZE",0
"COG","CZE",16
"CRI","CZE",3
"CIV","CZE",3
"HRV","CZE",417
"CUB","CZE",123
"CYP","CZE",13
"PRK","CZE",21
"COD","CZE",8
"DNK","CZE",32
"DJI","CZE",1
"DMA","CZE",0
"DOM","CZE",1
"ECU","CZE",10
"EGY","CZE",39
"SLV","CZE",3
"GNQ","CZE",1
"ERI","CZE",1
"EST","CZE",15
"SWZ","CZE",0
"ETH","CZE",19
"FJI","CZE",2
"FIN","CZE",82
"FRA","CZE",891
"GAB","CZE",0
"GMB","CZE",2
"GEO","CZE",88
"DEU","CZE",2375
"GHA","CZE",10
"GRC","CZE",445
"GRD","CZE",0
"GTM","CZE",2
"GIN","CZE",6
"GNB","CZE",2
"GUY","CZE",1
"HTI","CZE",5
"HND","CZE",1
"HUN","CZE",1526
"ISL","CZE",5
"IND","CZE",60
"IDN","CZE",22
"IRN","CZE",47
"IRQ","CZE",65
"IRL","CZE",16
"ISR","CZE",35
"ITA","CZE",255
"JAM","CZE",1
"JPN","CZE",48
"JOR","CZE",25
"KAZ","CZE",454
"KEN","CZE",11
"KIR","CZE",1
"KWT","CZE",14
"KGZ","CZE",37
"LAO","CZE",2
"LVA","CZE",32
"LBN","CZE",51
"LSO","CZE",1
"LBR","CZE",2
"LBY","CZE",25
"LIE","CZE",0
"LTU","CZE",41
"LUX","CZE",4
"MDG","CZE",6
"MWI","CZE",5
"MYS","CZE",3
"MDV","CZE",0
"MLI","CZE",4
"MLT","CZE",2
"MHL","CZE",0
"MRT","CZE",1
"MUS","CZE",1
"MEX","CZE",19
"MCO","CZE",0
"MNG","CZE",140
"MNE","CZE",29
"MAR","CZE",26
"MOZ","CZE",1
"MMR","CZE",1
"NAM","CZE",2
"NRU","CZE",1
"NPL","CZE",4
"NLD","CZE",135
"NZL","CZE",9
"NIC","CZE",4
"NER","CZE",1
"NGA","CZE",17
"MKD","CZE",131
"NOR","CZE",24
"PAK","CZE",23
"PLW","CZE",0
"PAN","CZE",2
"PNG","CZE",0
"PRY","CZE",8
"PER","CZE",17
"PHL","CZE",8
"POL","CZE",6082
"PRT","CZE",10
"QAT","CZE",7
"KOR","CZE",19
"MDA","CZE",202
"ROU","CZE",2945
"RUS","CZE",3282
"RWA","CZE",3
"KNA","CZE",1
"LCA","CZE",0
"VCT","CZE",0
"WSM","CZE",0
"SMR","CZE",1
"STP","CZE",0
"SAU","CZE",4
"SEN","CZE",8
"SRB","CZE",1181
"SYC","CZE",0
"SLE","CZE",1
"SGP","CZE",3
"SVK","CZE",70252
"SVN","CZE",64
"SLB","CZE",0
"SOM","CZE",1
"ZAF","CZE",38
"ESP","CZE",42
"LKA","CZE",8
"PSE","CZE",19
"SDN","CZE",16
"SUR","CZE",0
"SWE","CZE",52
"CHE","CZE",95
"SYR","CZE",108
"TJK","CZE",16
"THA","CZE",8
"TLS","CZE",0
"TGO","CZE",4
"TON","CZE",2
"TTO","CZE",0
"TUN","CZE",39
"TUR","CZE",55
"TKM","CZE",12
"TUV","CZE",1
"UGA","CZE",4
"UKR","CZE",8198
"ARE","CZE",8
"GBR","CZE",351
"TZA","CZE",5
"USA","CZE",517
"URY","CZE",9
"UZB","CZE",44
"VUT","CZE",1
"VEN","CZE",11
"VNM","CZE",3604
"ESH","CZE",4
"YEM","CZE",27
"ZMB","CZE",5
"ZWE","CZE",5
"AUS","PRK",96
"BGD","PRK",74
"BRA","PRK",479
"CAN","PRK",149
"CHN","PRK",19668
"HKG","PRK",97
"IND","PRK",178
"IDN","PRK",845
"JPN","PRK",180
"MYS","PRK",127
"PAK","PRK",72
"PER","PRK",87
"PHL","PRK",1116
"KOR","PRK",5873
"RUS","PRK",43
"LKA","PRK",120
"THA","PRK",232
"GBR","PRK",188
"USA","PRK",672
"VNM","PRK",716
"AGO","COD",468462
"BDI","COD",20203
"COG","COD",3647
"RWA","COD",22972
"SSD","COD",113409
"SDN","COD",15895
"UGA","COD",18418
"AFG","DNK",354
"ALB","DNK",5
"DZA","DNK",526
"AND","DNK",1
"AGO","DNK",48
"ATG","DNK",0
"ARG","DNK",833
"ARM","DNK",400
"ABW","DNK",5
"AUS","DNK",981
"AUT","DNK",1275
"AZE","DNK",84
"BHS","DNK",5
"BHR","DNK",67
"BGD","DNK",241
"BRB","DNK",17
"BLR","DNK",125
"BEL","DNK",727
"BLZ","DNK",5
"BEN","DNK",14
"BMU","DNK",9
"BTN","DNK",7
"BOL","DNK",60
"BIH","DNK",16411
"BWA","DNK",34
"BRA","DNK",765
"BRN","DNK",4
"BGR","DNK",224
"BFA","DNK",2
"BDI","DNK",23
"CPV","DNK",5
"KHM","DNK",50
"CMR","DNK",31
"CAN","DNK",2175
"CAF","DNK",1
"TCD","DNK",1
"CHL","DNK",1070
"CHN","DNK",1301
"HKG","DNK",492
"MAC","DNK",5
"COL","DNK",807
"COM","DNK",18
"COG","DNK",31
"COK","DNK",1
"CRI","DNK",42
"CIV","DNK",70
"HRV","DNK",504
"CUB","DNK",34
"CYP","DNK",111
"CZE","DNK",189
"PRK","DNK",163
"COD","DNK",70
"DJI","DNK",14
"DMA","DNK",4
"DOM","DNK",35
"ECU","DNK",159
"EGY","DNK",869
"SLV","DNK",25
"ERI","DNK",73
"EST","DNK",7
"SWZ","DNK",37
"ETH","DNK",559
"FRO","DNK",6430
"FJI","DNK",13
"FIN","DNK",3180
"FRA","DNK",2451
"GUF","DNK",5
"PYF","DNK",5
"GAB","DNK",5
"GMB","DNK",236
"GEO","DNK",72
"DEU","DNK",22533
"GHA","DNK",391
"GRC","DNK",738
"GRL","DNK",8672
"GRD","DNK",3
"GLP","DNK",8
"GTM","DNK",22
"GIN","DNK",21
"GNB","DNK",9
"GUY","DNK",73
"HTI","DNK",50
"HND","DNK",34
"HUN","DNK",1210
"ISL","DNK",2986
"IND","DNK",2604
"IDN","DNK",422
"IRN","DNK",8022
"IRQ","DNK",2418
"IRL","DNK",895
"ISR","DNK",1048
"ITA","DNK",2203
"JAM","DNK",74
"JPN","DNK",935
"JOR","DNK",579
"KAZ","DNK",38
"KEN","DNK",609
"KIR","DNK",3
"KWT","DNK",96
"KGZ","DNK",2
"LAO","DNK",18
"LVA","DNK",15
"LBN","DNK",7758
"LSO","DNK",31
"LBR","DNK",50
"LBY","DNK",71
"LIE","DNK",10
"LTU","DNK",13
"LUX","DNK",64
"MDG","DNK",14
"MWI","DNK",38
"MYS","DNK",298
"MDV","DNK",3
"MLI","DNK",5
"MLT","DNK",48
"MHL","DNK",1
"MTQ","DNK",8
"MRT","DNK",4
"MUS","DNK",83
"MEX","DNK",239
"MCO","DNK",5
"MNG","DNK",2
"MNE","DNK",1900
"MAR","DNK",3004
"MOZ","DNK",65
"MMR","DNK",43
"NAM","DNK",10
"NPL","DNK",37
"NLD","DNK",2389
"NZL","DNK",309
"NIC","DNK",36
"NER","DNK",3
"NGA","DNK",219
"MKD","DNK",1151
"NOR","DNK",12613
"OMN","DNK",1
"PAK","DNK",6946
"PAN","DNK",25
"PNG","DNK",4
"PRY","DNK",28
"PER","DNK",245
"PHL","DNK",1972
"POL","DNK",8085
"PRT","DNK",441
"PRI","DNK",5
"QAT","DNK",5
"KOR","DNK",6527
"MDA","DNK",59
"REU","DNK",5
"ROU","DNK",877
"RUS","DNK",1595
"RWA","DNK",11
"LCA","DNK",3
"VCT","DNK",8
"WSM","DNK",6
"SMR","DNK",1
"STP","DNK",0
"SAU","DNK",48
"SEN","DNK",35
"SRB","DNK",5700
"SYC","DNK",14
"SLE","DNK",72
"SGP","DNK",236
"SVK","DNK",105
"SVN","DNK",56
"SLB","DNK",2
"SOM","DNK",584
"ZAF","DNK",604
"ESP","DNK",1525
"LKA","DNK",5014
"PSE","DNK",54
"SDN","DNK",74
"SUR","DNK",20
"SWE","DNK",15641
"CHE","DNK",1388
"SYR","DNK",538
"TJK","DNK",6
"THA","DNK",1958
"TGO","DNK",32
"TON","DNK",4
"TTO","DNK",100
"TUN","DNK",410
"TUR","DNK",19476
"TKM","DNK",4
"UGA","DNK",269
"UKR","DNK",605
"ARE","DNK",56
"GBR","DNK",9126
"TZA","DNK",439
"USA","DNK",6411
"URY","DNK",164
"UZB","DNK",37
"VUT","DNK",4
"VEN","DNK",188
"VNM","DNK",5087
"YEM","DNK",73
"ZMB","DNK",175
"ZWE","DNK",149
"ETH","DJI",13405
"SOM","DJI",101216
"YEM","DJI",289
"AIA","DMA",7
"ATG","DMA",184
"ABW","DMA",17
"AUS","DMA",3
"BHS","DMA",5
"BRB","DMA",61
"VGB","DMA",31
"CAN","DMA",67
"CHN","DMA",14
"CUB","DMA",5
"FRA","DMA",29
"GUF","DMA",8
"DEU","DMA",11
"GLP","DMA",14
"GUY","DMA",69
"HTI","DMA",561
"IND","DMA",10
"JAM","DMA",47
"LBN","DMA",12
"MTQ","DMA",52
"MSR","DMA",59
"NLD","DMA",4
"NGA","DMA",18
"PRI","DMA",6
"KNA","DMA",23
"LCA","DMA",102
"VCT","DMA",45
"SUR","DMA",7
"SYR","DMA",6
"TTO","DMA",111
"GBR","DMA",230
"USA","DMA",226
"VEN","DMA",11
"AIA","DOM",139
"ATG","DOM",266
"ARG","DOM",2642
"ABW","DOM",330
"AUS","DOM",67
"AUT","DOM",965
"BHS","DOM",91
"BHR","DOM",21
"BEL","DOM",490
"BMU","DOM",9
"BTN","DOM",9
"BOL","DOM",363
"BIH","DOM",6
"BRA","DOM",950
"VGB","DOM",12
"BGR","DOM",357
"BDI","DOM",3
"CPV","DOM",3
"KHM","DOM",118
"CMR","DOM",3
"CAN","DOM",3562
"CAF","DOM",6
"TCD","DOM",3
"CHL","DOM",1891
"CHN","DOM",3613
"COL","DOM",4697
"COK","DOM",9
"CRI","DOM",1552
"CUB","DOM",6824
"CZE","DOM",12
"DNK","DOM",70
"DMA","DOM",24
"ECU","DOM",950
"SLV","DOM",366
"FIN","DOM",45
"FRA","DOM",2524
"DEU","DOM",5084
"GRC","DOM",94
"GLP","DOM",97
"GTM","DOM",475
"GUY","DOM",45
"HTI","DOM",187210
"HND","DOM",433
"HUN","DOM",51
"IND","DOM",287
"IRN","DOM",70
"IRQ","DOM",6
"IRL","DOM",51
"ISR","DOM",185
"ITA","DOM",6960
"JAM","DOM",421
"JPN","DOM",1256
"KAZ","DOM",3
"LBN","DOM",717
"MYS","DOM",36
"MLT","DOM",33
"MTQ","DOM",51
"MEX","DOM",1737
"MAR","DOM",21
"NLD","DOM",578
"NIC","DOM",415
"NGA","DOM",42
"MKD","DOM",6
"NOR","DOM",67
"PAK","DOM",166
"PAN","DOM",699
"PRY","DOM",61
"PER","DOM",1991
"PHL","DOM",115
"POL","DOM",475
"PRT","DOM",160
"PRI","DOM",8767
"KOR","DOM",548
"MDA","DOM",6
"ROU","DOM",30
"RUS","DOM",287
"SHN","DOM",94
"KNA","DOM",76
"SPM","DOM",38
"SAU","DOM",24
"SRB","DOM",180
"ZAF","DOM",242
"ESP","DOM",7354
"PSE","DOM",188
"SUR","DOM",103
"SWE","DOM",369
"CHE","DOM",2140
"SYR","DOM",76
"TTO","DOM",100
"TUR","DOM",73
"TCA","DOM",3
"UKR","DOM",121
"GBR","DOM",581
"USA","DOM",9115
"VIR","DOM",472
"URY","DOM",1625
"VEN","DOM",14235
"WLF","DOM",12
"AFG","ECU",18
"ALB","ECU",8
"DZA","ECU",16
"AGO","ECU",14
"ARG","ECU",1669
"ARM","ECU",13
"AUS","ECU",125
"AUT","ECU",182
"BHS","ECU",16
"BEL","ECU",285
"BOL","ECU",509
"BRA","ECU",968
"BGR","ECU",65
"CMR","ECU",15
"CAN","ECU",806
"CHL","ECU",5302
"CHN","ECU",654
"HKG","ECU",33
"COL","ECU",40238
"CRI","ECU",313
"HRV","ECU",27
"CUB","ECU",998
"CZE","ECU",105
"PRK","ECU",162
"DNK","ECU",61
"DOM","ECU",118
"EGY","ECU",28
"SLV","ECU",174
"FLK","ECU",18
"FIN","ECU",43
"FRA","ECU",686
"GMB","ECU",11
"DEU","ECU",1397
"GHA","ECU",13
"GRC","ECU",24
"GTM","ECU",144
"HTI","ECU",32
"HND","ECU",157
"HUN","ECU",72
"IND","ECU",76
"IDN","ECU",22
"IRN","ECU",64
"IRQ","ECU",12
"IRL","ECU",67
"ISR","ECU",174
"ITA","ECU",1252
"JAM","ECU",13
"JPN","ECU",245
"JOR","ECU",24
"LBN","ECU",148
"MYS","ECU",12
"MEX","ECU",656
"MAR","ECU",16
"NLD","ECU",276
"NZL","ECU",38
"NIC","ECU",131
"NGA","ECU",17
"MKD","ECU",29
"NOR","ECU",79
"PAK","ECU",18
"PAN","ECU",321
"PRY","ECU",81
"PER","ECU",2567
"PHL","ECU",42
"POL","ECU",104
"PRT","ECU",122
"PRI","ECU",167
"KOR","ECU",270
"ROU","ECU",101
"RUS","ECU",498
"SAU","ECU",30
"SVK","ECU",17
"ZAF","ECU",41
"ESP","ECU",2013
"PSE","ECU",33
"SWE","ECU",117
"CHE","ECU",654
"SYR","ECU",22
"TTO","ECU",15
"UKR","ECU",134
"GBR","ECU",719
"USA","ECU",8595
"URY","ECU",320
"VEN","ECU",2549
"VNM","ECU",16
"AFG","EGY",237
"ALB","EGY",111
"DZA","EGY",543
"AGO","EGY",23
"ATG","EGY",14
"ARG","EGY",322
"ARM","EGY",179
"AUS","EGY",525
"AUT","EGY",716
"AZE","EGY",24
"BHS","EGY",11
"BHR","EGY",382
"BGD","EGY",112
"BLR","EGY",246
"BEL","EGY",672
"BEN","EGY",46
"BIH","EGY",23
"BRA","EGY",137
"BRN","EGY",65
"BGR","EGY",71
"BFA","EGY",67
"BDI","EGY",47
"CMR","EGY",135
"CAN","EGY",331
"CAF","EGY",51
"TCD","EGY",305
"CHL","EGY",21
"CHN","EGY",479
"COL","EGY",65
"COM","EGY",431
"COG","EGY",26
"CIV","EGY",208
"HRV","EGY",124
"CYP","EGY",98
"CZE","EGY",250
"PRK","EGY",117
"COD","EGY",99
"DNK","EGY",279
"DJI","EGY",243
"ECU","EGY",9
"SLV","EGY",160
"ERI","EGY",358
"EST","EGY",14
"ETH","EGY",567
"FIN","EGY",189
"FRA","EGY",3089
"GMB","EGY",36
"DEU","EGY",9692
"GHA","EGY",214
"GIB","EGY",7
"GRC","EGY",1306
"GTM","EGY",7
"GIN","EGY",182
"GNB","EGY",70
"HUN","EGY",123
"IND","EGY",801
"IDN","EGY",1481
"IRN","EGY",134
"IRQ","EGY",1359
"IRL","EGY",111
"ISR","EGY",995
"ITA","EGY",4657
"JPN","EGY",1455
"JOR","EGY",3386
"KAZ","EGY",142
"KEN","EGY",131
"KWT","EGY",2103
"KGZ","EGY",48
"LBN","EGY",2317
"LBR","EGY",40
"LBY","EGY",2936
"MDG","EGY",48
"MWI","EGY",23
"MYS","EGY",2445
"MDV","EGY",4
"MLI","EGY",241
"MRT","EGY",152
"MEX","EGY",71
"MCO","EGY",62
"MNG","EGY",1
"MAR","EGY",527
"MOZ","EGY",14
"MMR","EGY",9
"NAM","EGY",379
"NLD","EGY",1068
"NZL","EGY",114
"NER","EGY",97
"NGA","EGY",586
"MKD","EGY",147
"NOR","EGY",106
"OMN","EGY",436
"PAK","EGY",387
"PHL","EGY",677
"POL","EGY",407
"PRT","EGY",44
"QAT","EGY",287
"KOR","EGY",282
"MDA","EGY",48
"ROU","EGY",226
"RUS","EGY",9311
"RWA","EGY",59
"SAU","EGY",4546
"SEN","EGY",384
"SYC","EGY",15
"SLE","EGY",41
"SGP","EGY",69
"SVK","EGY",71
"SOM","EGY",1372
"ZAF","EGY",190
"ESP","EGY",449
"LKA","EGY",249
"PSE","EGY",53328
"SDN","EGY",15184
"SWE","EGY",358
"CHE","EGY",1775
"SYR","EGY",5259
"TJK","EGY",47
"THA","EGY",967
"TUN","EGY",495
"TUR","EGY",770
"TKM","EGY",21
"UGA","EGY",91
"UKR","EGY",67
"ARE","EGY",464
"GBR","EGY",3051
"TZA","EGY",156
"USA","EGY",6679
"UZB","EGY",85
"VEN","EGY",26
"YEM","EGY",3839
"ZMB","EGY",26
"ZWE","EGY",38
"ARG","SLV",255
"AUS","SLV",33
"AUT","SLV",18
"BGD","SLV",11
"BRB","SLV",64
"BEL","SLV",95
"BLZ","SLV",244
"BOL","SLV",73
"BRA","SLV",329
"CAN","SLV",508
"CHL","SLV",380
"CHN","SLV",260
"HKG","SLV",13
"COL","SLV",386
"CRI","SLV",1558
"CUB","SLV",84
"DOM","SLV",38
"ECU","SLV",155
"FRA","SLV",200
"DEU","SLV",464
"GTM","SLV",8235
"HND","SLV",15774
"IND","SLV",18
"IRN","SLV",20
"IRL","SLV",24
"ISR","SLV",177
"ITA","SLV",391
"JAM","SLV",16
"JPN","SLV",40
"MEX","SLV",2457
"NLD","SLV",71
"NIC","SLV",3893
"PAN","SLV",557
"PRY","SLV",36
"PER","SLV",246
"PHL","SLV",31
"PRT","SLV",20
"PRI","SLV",109
"KOR","SLV",208
"RUS","SLV",29
"ESP","SLV",855
"PSE","SLV",75
"SWE","SLV",33
"CHE","SLV",87
"GBR","SLV",135
"USA","SLV",8033
"URY","SLV",120
"VEN","SLV",258
"CMR","GNQ",202
"FRA","GNQ",1154
"GAB","GNQ",65
"NGA","GNQ",91
"STP","GNQ",378
"ESP","GNQ",324
"AGO","ERI",247
"BDI","ERI",618
"CHN","ERI",8
"COM","ERI",27
"COD","ERI",407
"ETH","ERI",1284
"FRA","ERI",108
"IND","ERI",39
"KEN","ERI",187
"MWI","ERI",114
"MOZ","ERI",3537
"RWA","ERI",991
"SOM","ERI",1438
"ZAF","ERI",97
"SSD","ERI",933
