"i","j","fij"
"BOL","CRI",110
"BRA","CRI",183
"BGR","CRI",22
"KHM","CRI",2
"CMR","CRI",5
"CAN","CRI",347
"CYM","CRI",2
"CAF","CRI",1
"JEY","CRI",65
"CHL","CRI",733
"CHN","CRI",93
"HKG","CRI",696
"MAC","CRI",1
"COL","CRI",2212
"COG","CRI",2
"CIV","CRI",1
"HRV","CRI",9
"CUB","CRI",2156
"CYP","CRI",1
"PRK","CRI",9
"COD","CRI",2
"DNK","CRI",19
"DMA","CRI",3
"DOM","CRI",349
"ECU","CRI",330
"EGY","CRI",6
"SLV","CRI",28459
"EST","CRI",2
"SWZ","CRI",1
"ETH","CRI",1
"FJI","CRI",1
"FIN","CRI",10
"FRA","CRI",236
"GUF","CRI",3
"GAB","CRI",1
"GEO","CRI",6
"DEU","CRI",522
"GHA","CRI",0
"GIB","CRI",3
"GRC","CRI",11
"GRL","CRI",2
"GRD","CRI",2
"GUM","CRI",2
"GTM","CRI",951
"GUY","CRI",9
"HTI","CRI",16
"HND","CRI",1452
"HUN","CRI",31
"ISL","CRI",1
"IND","CRI",14
"IDN","CRI",5
"IRN","CRI",18
"IRQ","CRI",3
"IRL","CRI",10
"ISR","CRI",43
"ITA","CRI",552
"JAM","CRI",185
"JPN","CRI",86
"JOR","CRI",2
"KAZ","CRI",5
"KEN","CRI",0
"LAO","CRI",2
"LVA","CRI",1
"LBN","CRI",32
"LBY","CRI",6
"LIE","CRI",1
"LTU","CRI",3
"LUX","CRI",6
"MDG","CRI",2
"MYS","CRI",0
"MDV","CRI",1
"MTQ","CRI",1
"MEX","CRI",1119
"MCO","CRI",0
"MNG","CRI",2
"MSR","CRI",2
"MAR","CRI",9
"MOZ","CRI",2
"MMR","CRI",7
"NPL","CRI",1
"NLD","CRI",149
"NZL","CRI",10
"NIC","CRI",49058
"NGA","CRI",1
"MKD","CRI",9
"NOR","CRI",15
"OMN","CRI",0
"PAK","CRI",1
"PAN","CRI",4153
"PRY","CRI",38
"PER","CRI",1039
"PHL","CRI",44
"POL","CRI",169
"PRT","CRI",22
"PRI","CRI",117
"QAT","CRI",1
"KOR","CRI",69
"MDA","CRI",1
"ROU","CRI",36
"RUS","CRI",337
"RWA","CRI",1
"KNA","CRI",1
"LCA","CRI",1
"SPM","CRI",1
"VCT","CRI",0
"SAU","CRI",2
"SEN","CRI",1
"SGP","CRI",7
"SVK","CRI",7
"SOM","CRI",1
"ZAF","CRI",26
"ESP","CRI",791
"LKA","CRI",0
"SDN","CRI",0
"SUR","CRI",6
"SWE","CRI",38
"CHE","CRI",164
"SYR","CRI",1
"THA","CRI",4
"TTO","CRI",15
"TUN","CRI",2
"TUR","CRI",2
"UGA","CRI",2
"UKR","CRI",87
"GBR","CRI",183
"TZA","CRI",2
"USA","CRI",3728
"VIR","CRI",3
"URY","CRI",115
"UZB","CRI",1
"VEN","CRI",501
"VNM","CRI",1
"ZWE","CRI",2
"BEN","CIV",23213
"BFA","CIV",405312
"CPV","CIV",121
"GMB","CIV",4914
"GHA","CIV",60290
"GIN","CIV",61215
"GNB","CIV",137
"LBR","CIV",1544
"LBY","CIV",2187
"MLI","CIV",187169
"MRT","CIV",2211
"NER","CIV",12688
"NGA","CIV",15554
"SEN","CIV",7095
"SLE","CIV",274
"TGO","CIV",11202
"ALB","HRV",0
"DZA","HRV",0
"ARG","HRV",97
"AUS","HRV",428
"AUT","HRV",775
"BLR","HRV",0
"BEL","HRV",103
"BOL","HRV",0
"BIH","HRV",163974
"BRA","HRV",77
"BGR","HRV",0
"CAN","HRV",303
"CHL","HRV",79
"CHN","HRV",0
"COL","HRV",0
"CZE","HRV",0
"DNK","HRV",28
"EGY","HRV",0
"EST","HRV",0
"FIN","HRV",0
"FRA","HRV",499
"DEU","HRV",3005
"GRC","HRV",0
"HUN","HRV",1156
"IND","HRV",0
"IDN","HRV",0
"IRN","HRV",0
"IRQ","HRV",0
"IRL","HRV",0
"ISR","HRV",0
"ITA","HRV",1224
"JPN","HRV",0
"JOR","HRV",0
"KAZ","HRV",0
"LVA","HRV",0
"LBN","HRV",0
"LBY","HRV",0
"LTU","HRV",0
"LUX","HRV",0
"MEX","HRV",0
"MNE","HRV",0
"MAR","HRV",0
"NLD","HRV",152
"NZL","HRV",55
"NGA","HRV",0
"MKD","HRV",6071
"NOR","HRV",0
"PER","HRV",39
"PHL","HRV",0
"POL","HRV",541
"PRT","HRV",0
"KOR","HRV",0
"MDA","HRV",0
"ROU","HRV",0
"RUS","HRV",0
"SRB","HRV",0
"SVK","HRV",0
"SVN","HRV",19261
"ZAF","HRV",0
"ESP","HRV",0
"PSE","HRV",0
"SDN","HRV",0
"SWE","HRV",178
"CHE","HRV",248
"SYR","HRV",0
"TUR","HRV",0
"UKR","HRV",0
"GBR","HRV",129
"USA","HRV",795
"VEN","HRV",0
"ZMB","HRV",0
"ALB","CUB",109
"DZA","CUB",48
"AGO","CUB",86
"ARG","CUB",181
"BOL","CUB",54
"BGR","CUB",173
"CAN","CUB",58
"CHL","CUB",179
"CHN","CUB",151
"COL","CUB",177
"CZE","CUB",229
"DOM","CUB",149
"ECU","CUB",68
"FRA","CUB",159
"DEU","CUB",364
"GRL","CUB",107
"GRD","CUB",84
"GTM","CUB",78
"HTI","CUB",585
"HUN","CUB",90
"ITA","CUB",133
"JAM","CUB",334
"LBN","CUB",54
"MEX","CUB",444
"NIC","CUB",368
"PAN","CUB",121
"PER","CUB",109
"POL","CUB",135
"PRI","CUB",145
"ROU","CUB",105
"RUS","CUB",2763
"ESP","CUB",5309
"UKR","CUB",907
"GBR","CUB",44
"USA","CUB",609
"VEN","CUB",209
"AFG","CYP",0
"ALB","CYP",28
"DZA","CYP",4
"ASM","CYP",0
"ARG","CYP",9
"ARM","CYP",133
"AUS","CYP",363
"AUT","CYP",49
"AZE","CYP",5
"BHS","CYP",0
"BHR","CYP",12
"BGD","CYP",3
"BLR","CYP",63
"BEL","CYP",33
"BLZ","CYP",0
"BEN","CYP",0
"BMU","CYP",0
"BOL","CYP",1
"BIH","CYP",9
"BWA","CYP",1
"BRA","CYP",9
"BRN","CYP",1
"BGR","CYP",1030
"BDI","CYP",0
"KHM","CYP",0
"CMR","CYP",6
"CAN","CYP",189
"CAF","CYP",2
"CHL","CYP",7
"CHN","CYP",194
"COL","CYP",22
"CRI","CYP",1
"HRV","CYP",12
"CUB","CYP",4
"CZE","CYP",106
"PRK","CYP",5
"COD","CYP",89
"DNK","CYP",23
"DJI","CYP",1
"DMA","CYP",0
"DOM","CYP",2
"ECU","CYP",1
"EGY","CYP",516
"SLV","CYP",1
"ERI","CYP",1
"EST","CYP",5
"ETH","CYP",12
"FJI","CYP",1
"FIN","CYP",88
"FRA","CYP",131
"GUF","CYP",0
"GEO","CYP",1720
"DEU","CYP",352
"GHA","CYP",10
"GIB","CYP",0
"GRC","CYP",2487
"GTM","CYP",0
"GIN","CYP",0
"HTI","CYP",1
"HND","CYP",0
"HUN","CYP",50
"ISL","CYP",6
"IND","CYP",270
"IDN","CYP",36
"IRN","CYP",110
"IRQ","CYP",24
"IRL","CYP",123
"ISR","CYP",41
"ITA","CYP",59
"JAM","CYP",2
"JPN","CYP",12
"JOR","CYP",39
"KAZ","CYP",35
"KEN","CYP",10
"KWT","CYP",24
"KGZ","CYP",3
"LAO","CYP",1
"LVA","CYP",28
"LBN","CYP",298
"LBY","CYP",23
"LTU","CYP",18
"LUX","CYP",2
"MDG","CYP",1
"MWI","CYP",1
"MYS","CYP",7
"MLT","CYP",3
"MTQ","CYP",0
"MUS","CYP",1
"MEX","CYP",10
"MAR","CYP",7
"MOZ","CYP",2
"MMR","CYP",8
"NAM","CYP",0
"NPL","CYP",2
"NLD","CYP",68
"NZL","CYP",14
"NIC","CYP",1
"NER","CYP",1
"NGA","CYP",32
"MKD","CYP",3
"NOR","CYP",31
"OMN","CYP",6
"PAK","CYP",9
"PAN","CYP",1
"PRY","CYP",2
"PER","CYP",5
"PHL","CYP",1597
"POL","CYP",127
"PRT","CYP",11
"PRI","CYP",0
"QAT","CYP",1
"KOR","CYP",2
"MDA","CYP",182
"ROU","CYP",922
"RUS","CYP",1828
"RWA","CYP",0
"VCT","CYP",0
"SAU","CYP",26
"SEN","CYP",1
"SRB","CYP",327
"SYC","CYP",1
"SLE","CYP",0
"SGP","CYP",6
"SVK","CYP",20
"SVN","CYP",2
"SOM","CYP",1
"ZAF","CYP",650
"ESP","CYP",27
"LKA","CYP",1899
"PSE","CYP",36
"SDN","CYP",63
"SUR","CYP",1
"SWE","CYP",143
"CHE","CYP",58
"SYR","CYP",188
"TJK","CYP",1
"THA","CYP",52
"TTO","CYP",3
"TUN","CYP",3
"TUR","CYP",77
"TKM","CYP",2
"UGA","CYP",1
"UKR","CYP",528
"ARE","CYP",15
"GBR","CYP",4694
"TZA","CYP",18
"USA","CYP",398
"URY","CYP",1
"UZB","CYP",10
"VEN","CYP",9
"VNM","CYP",13
"YEM","CYP",2
"ZMB","CYP",21
"ZWE","CYP",43
"AFG","CZE",14
"ALB","CZE",16
"DZA","CZE",11
"AND","CZE",2
"AGO","CZE",4
"ATG","CZE",0
"ARG","CZE",39
"ARM","CZE",91
"AUS","CZE",24
"AUT","CZE",993
"AZE","CZE",20
"BHR","CZE",1
"BGD","CZE",1
"BRB","CZE",2
"BLR","CZE",184
"BEL","CZE",81
"BLZ","CZE",1
"BEN","CZE",1
"BMU","CZE",0
"BTN","CZE",0
"BOL","CZE",3
"BIH","CZE",135
"BWA","CZE",0
"BRA","CZE",11
"BGR","CZE",411
"BFA","CZE",1
"BDI","CZE",0
"CPV","CZE",1
"KHM","CZE",2
"CMR","CZE",1
"CAN","CZE",53
"CAF","CZE",0
"TCD","CZE",0
"CHL","CZE",3
"CHN","CZE",121
"HKG","CZE",4
"COL","CZE",7
"COM","CZE",0
"COG","CZE",2
"CRI","CZE",1
"CIV","CZE",1
"HRV","CZE",170
"CUB","CZE",25
"CYP","CZE",3
"PRK","CZE",16
"COD","CZE",1
"DNK","CZE",12
"DJI","CZE",0
"DMA","CZE",0
"DOM","CZE",1
"ECU","CZE",3
"EGY","CZE",9
"SLV","CZE",1
"GNQ","CZE",0
"ERI","CZE",0
"EST","CZE",9
"SWZ","CZE",0
"ETH","CZE",3
"FJI","CZE",1
"FIN","CZE",41
"FRA","CZE",438
"GAB","CZE",0
"GMB","CZE",1
"GEO","CZE",38
"DEU","CZE",1186
"GHA","CZE",2
"GRC","CZE",195
"GRD","CZE",0
"GTM","CZE",1
"GIN","CZE",1
"GNB","CZE",0
"GUY","CZE",0
"HTI","CZE",3
"HND","CZE",0
"HUN","CZE",755
"ISL","CZE",2
"IND","CZE",19
"IDN","CZE",7
"IRN","CZE",14
"IRQ","CZE",13
"IRL","CZE",5
"ISR","CZE",11
"ITA","CZE",80
"JAM","CZE",0
"JPN","CZE",22
"JOR","CZE",3
"KAZ","CZE",234
"KEN","CZE",4
"KIR","CZE",0
"KWT","CZE",5
"KGZ","CZE",19
"LAO","CZE",0
"LVA","CZE",20
"LBN","CZE",9
"LSO","CZE",0
"LBR","CZE",1
"LBY","CZE",7
"LIE","CZE",0
"LTU","CZE",23
"LUX","CZE",1
"MDG","CZE",2
"MWI","CZE",3
"MYS","CZE",1
"MDV","CZE",0
"MLI","CZE",1
"MLT","CZE",1
"MHL","CZE",0
"MRT","CZE",0
"MUS","CZE",0
"MEX","CZE",9
"MCO","CZE",0
"MNG","CZE",88
"MNE","CZE",9
"MAR","CZE",4
"MOZ","CZE",0
"MMR","CZE",0
"NAM","CZE",1
"NRU","CZE",0
"NPL","CZE",1
"NLD","CZE",47
"NZL","CZE",3
"NIC","CZE",1
"NER","CZE",0
"NGA","CZE",3
"MKD","CZE",26
"NOR","CZE",11
"PAK","CZE",4
"PLW","CZE",0
"PAN","CZE",0
"PNG","CZE",0
"PRY","CZE",3
"PER","CZE",3
"PHL","CZE",6
"POL","CZE",3818
"PRT","CZE",4
"QAT","CZE",4
"KOR","CZE",10
"MDA","CZE",82
"ROU","CZE",1469
"RUS","CZE",1847
"RWA","CZE",1
"KNA","CZE",0
"LCA","CZE",0
"VCT","CZE",0
"WSM","CZE",0
"SMR","CZE",1
"STP","CZE",0
"SAU","CZE",1
"SEN","CZE",1
"SRB","CZE",488
"SYC","CZE",0
"SLE","CZE",0
"SGP","CZE",2
"SVK","CZE",33410
"SVN","CZE",30
"SLB","CZE",0
"SOM","CZE",0
"ZAF","CZE",18
"ESP","CZE",17
"LKA","CZE",2
"PSE","CZE",2
"SDN","CZE",4
"SUR","CZE",0
"SWE","CZE",18
"CHE","CZE",39
"SYR","CZE",14
"TJK","CZE",9
"THA","CZE",5
"TLS","CZE",0
"TGO","CZE",1
"TON","CZE",1
"TTO","CZE",0
"TUN","CZE",6
"TUR","CZE",14
"TKM","CZE",7
"TUV","CZE",0
"UGA","CZE",2
"UKR","CZE",4240
"ARE","CZE",1
"GBR","CZE",110
"TZA","CZE",1
"USA","CZE",210
"URY","CZE",3
"UZB","CZE",23
"VUT","CZE",0
"VEN","CZE",4
"VNM","CZE",1178
"ESH","CZE",2
"YEM","CZE",4
"ZMB","CZE",1
"ZWE","CZE",2
"AUS","PRK",43
"BGD","PRK",53
"BRA","PRK",235
"CAN","PRK",67
"CHN","PRK",8927
"HKG","PRK",46
"IND","PRK",85
"IDN","PRK",673
"JPN","PRK",82
"MYS","PRK",62
"PAK","PRK",33
"PER","PRK",43
"PHL","PRK",812
"KOR","PRK",2882
"RUS","PRK",20
"LKA","PRK",96
"THA","PRK",152
"GBR","PRK",78
"USA","PRK",312
"VNM","PRK",287
"AGO","COD",242957
"BDI","COD",10478
"COG","COD",1824
"RWA","COD",11914
"SSD","COD",58816
"SDN","COD",8244
"UGA","COD",9552
"AFG","DNK",142
"ALB","DNK",2
"DZA","DNK",131
"AND","DNK",0
"AGO","DNK",18
"ATG","DNK",0
"ARG","DNK",422
"ARM","DNK",188
"ABW","DNK",1
"AUS","DNK",523
"AUT","DNK",701
"AZE","DNK",57
"BHS","DNK",4
"BHR","DNK",32
"BGD","DNK",163
"BRB","DNK",6
"BLR","DNK",92
"BEL","DNK",394
"BLZ","DNK",4
"BEN","DNK",5
"BMU","DNK",6
"BTN","DNK",1
"BOL","DNK",28
"BIH","DNK",8067
"BWA","DNK",19
"BRA","DNK",481
"BRN","DNK",2
"BGR","DNK",125
"BFA","DNK",1
"BDI","DNK",13
"CPV","DNK",1
"KHM","DNK",23
"CMR","DNK",13
"CAN","DNK",1132
"CAF","DNK",0
"TCD","DNK",0
"CHL","DNK",532
"CHN","DNK",664
"HKG","DNK",246
"MAC","DNK",3
"COL","DNK",386
"COM","DNK",5
"COG","DNK",17
"COK","DNK",1
"CRI","DNK",10
"CIV","DNK",18
"HRV","DNK",241
"CUB","DNK",14
"CYP","DNK",66
"CZE","DNK",121
"PRK","DNK",100
"COD","DNK",27
"DJI","DNK",6
"DMA","DNK",2
"DOM","DNK",23
"ECU","DNK",92
"EGY","DNK",288
"SLV","DNK",14
"ERI","DNK",41
"EST","DNK",3
"SWZ","DNK",14
"ETH","DNK",209
"FRO","DNK",3982
"FJI","DNK",9
"FIN","DNK",2079
"FRA","DNK",1223
"GUF","DNK",2
"PYF","DNK",2
"GAB","DNK",2
"GMB","DNK",65
"GEO","DNK",37
"DEU","DNK",12799
"GHA","DNK",116
"GRC","DNK",203
"GRL","DNK",5216
"GRD","DNK",3
"GLP","DNK",2
"GTM","DNK",11
"GIN","DNK",5
"GNB","DNK",0
"GUY","DNK",50
"HTI","DNK",22
"HND","DNK",23
"HUN","DNK",542
"ISL","DNK",1620
"IND","DNK",1443
"IDN","DNK",224
"IRN","DNK",2548
"IRQ","DNK",715
"IRL","DNK",386
"ISR","DNK",339
"ITA","DNK",633
"JAM","DNK",42
"JPN","DNK",582
"JOR","DNK",216
"KAZ","DNK",29
"KEN","DNK",320
"KIR","DNK",2
"KWT","DNK",41
"KGZ","DNK",1
"LAO","DNK",8
"LVA","DNK",9
"LBN","DNK",3127
"LSO","DNK",20
"LBR","DNK",30
"LBY","DNK",25
"LIE","DNK",5
"LTU","DNK",8
"LUX","DNK",32
"MDG","DNK",4
"MWI","DNK",19
"MYS","DNK",163
"MDV","DNK",2
"MLI","DNK",1
"MLT","DNK",21
"MHL","DNK",0
"MTQ","DNK",4
"MRT","DNK",2
"MUS","DNK",42
"MEX","DNK",142
"MCO","DNK",2
"MNG","DNK",1
"MNE","DNK",903
"MAR","DNK",1180
"MOZ","DNK",27
"MMR","DNK",30
"NAM","DNK",7
"NPL","DNK",14
"NLD","DNK",1095
"NZL","DNK",154
"NIC","DNK",19
"NER","DNK",2
"NGA","DNK",100
"MKD","DNK",565
"NOR","DNK",7865
"OMN","DNK",1
"PAK","DNK",2997
"PAN","DNK",11
"PNG","DNK",2
"PRY","DNK",15
"PER","DNK",142
"PHL","DNK",1432
"POL","DNK",5050
"PRT","DNK",213
"PRI","DNK",3
"QAT","DNK",3
"KOR","DNK",4478
"MDA","DNK",39
"REU","DNK",2
"ROU","DNK",449
"RUS","DNK",1009
"RWA","DNK",5
"LCA","DNK",1
"VCT","DNK",1
"WSM","DNK",5
"SMR","DNK",1
"STP","DNK",0
"SAU","DNK",23
"SEN","DNK",11
"SRB","DNK",2707
"SYC","DNK",10
"SLE","DNK",21
"SGP","DNK",144
"SVK","DNK",65
"SVN","DNK",32
"SLB","DNK",0
"SOM","DNK",198
"ZAF","DNK",304
"ESP","DNK",704
"LKA","DNK",2091
"PSE","DNK",10
"SDN","DNK",16
"SUR","DNK",8
"SWE","DNK",9381
"CHE","DNK",715
"SYR","DNK",256
"TJK","DNK",4
"THA","DNK",1508
"TGO","DNK",7
"TON","DNK",2
"TTO","DNK",51
"TUN","DNK",76
"TUR","DNK",8951
"TKM","DNK",3
"UGA","DNK",151
"UKR","DNK",374
"ARE","DNK",18
"GBR","DNK",3971
"TZA","DNK",218
"USA","DNK",3236
"URY","DNK",81
"UZB","DNK",25
"VUT","DNK",2
"VEN","DNK",96
"VNM","DNK",2146
"YEM","DNK",32
"ZMB","DNK",99
"ZWE","DNK",70
"ETH","DJI",7494
"SOM","DJI",47098
"YEM","DJI",150
"AIA","DMA",2
"ATG","DMA",87
"ABW","DMA",11
"AUS","DMA",2
"BHS","DMA",3
"BRB","DMA",28
"VGB","DMA",16
"CAN","DMA",33
"CHN","DMA",5
"CUB","DMA",5
"FRA","DMA",10
"GUF","DMA",7
"DEU","DMA",7
"GLP","DMA",9
"GUY","DMA",31
"HTI","DMA",287
"IND","DMA",4
"JAM","DMA",31
"LBN","DMA",3
"MTQ","DMA",16
"MSR","DMA",28
"NLD","DMA",2
"NGA","DMA",11
"PRI","DMA",1
"KNA","DMA",14
"LCA","DMA",51
"VCT","DMA",20
"SUR","DMA",3
"SYR","DMA",2
"TTO","DMA",46
"GBR","DMA",112
"USA","DMA",89
"VEN","DMA",9
"AIA","DOM",57
"ATG","DOM",132
"ARG","DOM",1096
"ABW","DOM",158
"AUS","DOM",20
"AUT","DOM",155
"BHS","DOM",52
"BHR","DOM",3
"BEL","DOM",187
"BMU","DOM",0
"BTN","DOM",0
"BOL","DOM",169
"BIH","DOM",0
"BRA","DOM",508
"VGB","DOM",3
"BGR","DOM",152
"BDI","DOM",3
"CPV","DOM",3
"KHM","DOM",55
"CMR","DOM",0
"CAN","DOM",1768
"CAF","DOM",6
"TCD","DOM",0
"CHL","DOM",654
"CHN","DOM",1552
"COL","DOM",2247
"COK","DOM",6
"CRI","DOM",924
"CUB","DOM",2924
"CZE","DOM",6
"DNK","DOM",11
"DMA","DOM",6
"ECU","DOM",511
"SLV","DOM",175
"FIN","DOM",14
"FRA","DOM",953
"DEU","DOM",2003
"GRC","DOM",32
"GLP","DOM",29
"GTM","DOM",138
"GUY","DOM",14
"HTI","DOM",64417
"HND","DOM",207
"HUN","DOM",20
"IND","DOM",126
"IRN","DOM",6
"IRQ","DOM",0
"IRL","DOM",23
"ISR","DOM",37
"ITA","DOM",1991
"JAM","DOM",138
"JPN","DOM",565
"KAZ","DOM",0
"LBN","DOM",267
"MYS","DOM",29
"MLT","DOM",20
"MTQ","DOM",32
"MEX","DOM",964
"MAR","DOM",9
"NLD","DOM",166
"NIC","DOM",207
"NGA","DOM",9
"MKD","DOM",0
"NOR","DOM",23
"PAK","DOM",26
"PAN","DOM",301
"PRY","DOM",20
"PER","DOM",789
"PHL","DOM",43
"POL","DOM",405
"PRT","DOM",49
"PRI","DOM",4649
"KOR","DOM",227
"MDA","DOM",3
"ROU","DOM",14
"RUS","DOM",172
"SHN","DOM",46
"KNA","DOM",20
"SPM","DOM",16
"SAU","DOM",0
"SRB","DOM",70
"ZAF","DOM",98
"ESP","DOM",2611
"PSE","DOM",95
"SUR","DOM",66
"SWE","DOM",284
"CHE","DOM",758
"SYR","DOM",32
"TTO","DOM",46
"TUR","DOM",34
"TCA","DOM",0
"UKR","DOM",72
"GBR","DOM",201
"USA","DOM",4135
"VIR","DOM",175
"URY","DOM",958
"VEN","DOM",6537
"WLF","DOM",6
"AFG","ECU",7
"ALB","ECU",4
"DZA","ECU",4
"AGO","ECU",9
"ARG","ECU",705
"ARM","ECU",6
"AUS","ECU",56
"AUT","ECU",80
"BHS","ECU",7
"BEL","ECU",140
"BOL","ECU",239
"BRA","ECU",553
"BGR","ECU",35
"CMR","ECU",5
"CAN","ECU",412
"CHL","ECU",2452
"CHN","ECU",264
"HKG","ECU",14
"COL","ECU",21832
"CRI","ECU",168
"HRV","ECU",10
"CUB","ECU",447
"CZE","ECU",29
"PRK","ECU",73
"DNK","ECU",19
"DOM","ECU",66
"EGY","ECU",9
"SLV","ECU",92
"FLK","ECU",9
"FIN","ECU",27
"FRA","ECU",334
"GMB","ECU",2
"DEU","ECU",654
"GHA","ECU",4
"GRC","ECU",5
"GTM","ECU",74
"HTI","ECU",10
"HND","ECU",86
"HUN","ECU",44
"IND","ECU",25
"IDN","ECU",10
"IRN","ECU",19
"IRQ","ECU",1
"IRL","ECU",28
"ISR","ECU",67
"ITA","ECU",500
"JAM","ECU",7
"JPN","ECU",103
"JOR","ECU",5
"LBN","ECU",52
"MYS","ECU",5
"MEX","ECU",360
"MAR","ECU",6
"NLD","ECU",122
"NZL","ECU",22
"NIC","ECU",64
"NGA","ECU",1
"MKD","ECU",10
"NOR","ECU",40
"PAK","ECU",2
"PAN","ECU",157
"PRY","ECU",38
"PER","ECU",1260
"PHL","ECU",13
"POL","ECU",52
"PRT","ECU",46
"PRI","ECU",81
"KOR","ECU",135
"ROU","ECU",56
"RUS","ECU",318
"SAU","ECU",11
"SVK","ECU",9
"ZAF","ECU",12
"ESP","ECU",965
"PSE","ECU",17
"SWE","ECU",55
"CHE","ECU",222
"SYR","ECU",6
"TTO","ECU",9
"UKR","ECU",76
"GBR","ECU",338
"USA","ECU",4312
"URY","ECU",119
"VEN","ECU",1281
"VNM","ECU",7
"AFG","EGY",43
"ALB","EGY",37
"DZA","EGY",360
"AGO","EGY",11
"ATG","EGY",7
"ARG","EGY",128
"ARM","EGY",115
"AUS","EGY",243
"AUT","EGY",386
"AZE","EGY",2
"BHS","EGY",10
"BHR","EGY",229
"BGD","EGY",23
"BLR","EGY",141
"BEL","EGY",335
"BEN","EGY",2
"BIH","EGY",11
"BRA","EGY",82
"BRN","EGY",39
"BGR","EGY",36
"BFA","EGY",3
"BDI","EGY",5
"CMR","EGY",17
"CAN","EGY",133
"CAF","EGY",16
"TCD","EGY",107
"CHL","EGY",13
"CHN","EGY",85
"COL","EGY",6
"COM","EGY",50
"COG","EGY",3
"CIV","EGY",58
"HRV","EGY",16
"CYP","EGY",45
"CZE","EGY",136
"PRK","EGY",48
"COD","EGY",37
"DNK","EGY",139
"DJI","EGY",92
"ECU","EGY",7
"SLV","EGY",95
"ERI","EGY",178
"EST","EGY",6
"ETH","EGY",340
"FIN","EGY",117
"FRA","EGY",1425
"GMB","EGY",7
"DEU","EGY",4394
"GHA","EGY",46
"GIB","EGY",3
"GRC","EGY",746
"GTM","EGY",5
"GIN","EGY",10
"GNB","EGY",2
"HUN","EGY",66
"IND","EGY",314
"IDN","EGY",293
"IRN","EGY",61
"IRQ","EGY",870
"IRL","EGY",66
"ISR","EGY",410
"ITA","EGY",2122
"JPN","EGY",704
"JOR","EGY",1618
"KAZ","EGY",92
"KEN","EGY",30
"KWT","EGY",892
"KGZ","EGY",11
"LBN","EGY",1301
"LBR","EGY",3
"LBY","EGY",1325
"MDG","EGY",0
"MWI","EGY",5
"MYS","EGY",895
"MDV","EGY",0
"MLI","EGY",46
"MRT","EGY",37
"MEX","EGY",46
"MCO","EGY",33
"MNG","EGY",0
"MAR","EGY",396
"MOZ","EGY",6
"MMR","EGY",2
"NAM","EGY",255
"NLD","EGY",511
"NZL","EGY",40
"NER","EGY",5
"NGA","EGY",114
"MKD","EGY",58
"NOR","EGY",39
"OMN","EGY",165
"PAK","EGY",115
"PHL","EGY",375
"POL","EGY",171
"PRT","EGY",24
"QAT","EGY",128
"KOR","EGY",83
"MDA","EGY",6
"ROU","EGY",107
"RUS","EGY",6105
"RWA","EGY",13
"SAU","EGY",1719
"SEN","EGY",75
"SYC","EGY",6
"SLE","EGY",27
"SGP","EGY",30
"SVK","EGY",40
"SOM","EGY",730
"ZAF","EGY",80
"ESP","EGY",208
"LKA","EGY",98
"PSE","EGY",26183
"SDN","EGY",6900
"SWE","EGY",154
"CHE","EGY",839
"SYR","EGY",2441
"TJK","EGY",7
"THA","EGY",155
"TUN","EGY",253
"TUR","EGY",174
"TKM","EGY",2
"UGA","EGY",10
"UKR","EGY",32
"ARE","EGY",162
"GBR","EGY",1333
"TZA","EGY",27
"USA","EGY",3143
"UZB","EGY",19
"VEN","EGY",17
"YEM","EGY",1642
"ZMB","EGY",8
"ZWE","EGY",7
"ARG","SLV",112
"AUS","SLV",20
"AUT","SLV",11
"BGD","SLV",0
"BRB","SLV",33
"BEL","SLV",47
"BLZ","SLV",131
"BOL","SLV",25
"BRA","SLV",203
"CAN","SLV",265
"CHL","SLV",208
"CHN","SLV",92
"HKG","SLV",7
"COL","SLV",225
"CRI","SLV",799
"CUB","SLV",40
"DOM","SLV",20
"ECU","SLV",85
"FRA","SLV",109
"DEU","SLV",185
"GTM","SLV",4496
"HND","SLV",8869
"IND","SLV",7
"IRN","SLV",7
"IRL","SLV",9
"ISR","SLV",91
"ITA","SLV",116
"JAM","SLV",7
"JPN","SLV",9
"MEX","SLV",1362
"NLD","SLV",24
"NIC","SLV",2121
"PAN","SLV",297
"PRY","SLV",18
"PER","SLV",111
"PHL","SLV",13
"PRT","SLV",5
"PRI","SLV",54
"KOR","SLV",82
"RUS","SLV",16
"ESP","SLV",357
"PSE","SLV",49
"SWE","SLV",16
"CHE","SLV",33
"GBR","SLV",49
"USA","SLV",4001
"URY","SLV",45
"VEN","SLV",149
"CMR","GNQ",69
"FRA","GNQ",643
"GAB","GNQ",29
"NGA","GNQ",43
"STP","GNQ",152
"ESP","GNQ",135
"AGO","ERI",109
"BDI","ERI",312
"CHN","ERI",6
"COM","ERI",21
"COD","ERI",172
"ETH","ERI",616
"FRA","ERI",56
"IND","ERI",17
"KEN","ERI",62
"MWI","ERI",75
"MOZ","ERI",1724
"RWA","ERI",451
"SOM","ERI",697
"ZAF","ERI",37
"SSD","ERI",439
"SDN","ERI",62
"UGA","ERI",66
"GBR","ERI",20
"TZA","ERI",105
"ZMB","ERI",34
"ZWE","ERI",26
"ARM","EST",240
"AZE","EST",853
"BLR","EST",12527
"CAN","EST",13
"CHN","EST",31
"DNK","EST",8
"FIN","EST",304
"FRA","EST",23
"GEO","EST",1064
"DEU","EST",231
"HUN","EST",18
"IND","EST",9
"KAZ","EST",3841
"KGZ","EST",545
