"i","j","fij"
"IRQ","BOL",1
"IRL","BOL",17
"IMN","BOL",0
"ISR","BOL",56
"ITA","BOL",387
"JAM","BOL",2
"JPN","BOL",694
"JOR","BOL",5
"KAZ","BOL",0
"KEN","BOL",4
"KWT","BOL",2
"KGZ","BOL",0
"LAO","BOL",4
"LVA","BOL",1
"LBN","BOL",15
"LSO","BOL",2
"LBR","BOL",1
"LBY","BOL",1
"LIE","BOL",1
"LTU","BOL",2
"LUX","BOL",3
"MDG","BOL",3
"MWI","BOL",2
"MYS","BOL",5
"MLI","BOL",0
"MLT","BOL",1
"MRT","BOL",0
"MEX","BOL",4429
"MCO","BOL",1
"MNG","BOL",1
"MNE","BOL",0
"MAR","BOL",5
"MOZ","BOL",0
"MMR","BOL",1
"NPL","BOL",1
"NLD","BOL",7
"NCL","BOL",0
"NZL","BOL",17
"NIC","BOL",42
"NER","BOL",0
"NGA","BOL",4
"NIU","BOL",20
"MKD","BOL",0
"NOR","BOL",24
"OMN","BOL",1
"PAK","BOL",11
"PAN","BOL",46
"PNG","BOL",1
"PRY","BOL",1074
"PER","BOL",3716
"PHL","BOL",18
"POL","BOL",85
"PRT","BOL",15
"PRI","BOL",15
"QAT","BOL",1
"KOR","BOL",262
"MDA","BOL",1
"ROU","BOL",19
"RUS","BOL",33
"RWA","BOL",1
"KNA","BOL",0
"SPM","BOL",0
"SAU","BOL",4
"SEN","BOL",1
"SRB","BOL",0
"SYC","BOL",0
"SLE","BOL",0
"SGP","BOL",3
"SXM","BOL",20
"SVK","BOL",2
"SVN","BOL",2
"SLB","BOL",0
"SOM","BOL",0
"ZAF","BOL",5
"ESP","BOL",829
"LKA","BOL",1
"PSE","BOL",0
"SDN","BOL",0
"SUR","BOL",0
"SWE","BOL",94
"CHE","BOL",205
"SYR","BOL",6
"TJK","BOL",1
"THA","BOL",6
"TGO","BOL",2
"TON","BOL",1
"TTO","BOL",6
"TUN","BOL",0
"TUR","BOL",4
"TKM","BOL",1
"UGA","BOL",1
"UKR","BOL",40
"ARE","BOL",0
"GBR","BOL",286
"TZA","BOL",1
"USA","BOL",1638
"URY","BOL",199
"UZB","BOL",2
"VUT","BOL",0
"VEN","BOL",241
"VNM","BOL",2
"YEM","BOL",0
"ZMB","BOL",1
"ZWE","BOL",4
"AIA","BES",167
"ATG","BES",369
"ARG","BES",18
"ABW","BES",2102
"BHS","BES",48
"BRB","BES",205
"VGB","BES",485
"CAN","BES",44
"CHN","BES",21
"HKG","BES",43
"COL","BES",1125
"CUB","BES",852
"CUW","BES",1089
"DMA","BES",580
"DOM","BES",5663
"FRA","BES",56
"GUF","BES",1
"GRD","BES",7
"GLP","BES",63
"GUY","BES",419
"HTI","BES",1490
"IND","BES",15
"IDN","BES",58
"ITA","BES",15
"JAM","BES",546
"JPN","BES",80
"LBN","BES",255
"MTQ","BES",48
"MEX","BES",16
"NLD","BES",3336
"NZL","BES",3
"NOR","BES",2
"PRT","BES",564
"PRI","BES",28
"KNA","BES",803
"LCA","BES",1
"VCT","BES",44
"SXM","BES",90
"ESP","BES",15
"SUR","BES",1185
"TTO","BES",26
"GBR","BES",46
"USA","BES",340
"VIR","BES",59
"VEN","BES",526
"AUT","BIH",159
"HRV","BIH",14015
"FRA","BIH",130
"DEU","BIH",438
"HUN","BIH",165
"ITA","BIH",110
"MNE","BIH",2410
"MKD","BIH",1628
"ROU","BIH",427
"RUS","BIH",179
"SRB","BIH",11209
"SVK","BIH",2908
"SVN","BIH",1894
"AGO","BWA",433
"AUS","BWA",56
"CAN","BWA",52
"CHN","BWA",37
"COD","BWA",410
"DNK","BWA",46
"SWZ","BWA",66
"DEU","BWA",143
"IND","BWA",1077
"IRL","BWA",80
"ITA","BWA",54
"KEN","BWA",83
"LSO","BWA",385
"MDG","BWA",66
"MWI","BWA",464
"MUS","BWA",187
"MOZ","BWA",130
"NAM","BWA",217
"NLD","BWA",73
"NGA","BWA",85
"NOR","BWA",48
"PAK","BWA",76
"PRT","BWA",50
"SYC","BWA",19
"ZAF","BWA",3239
"LKA","BWA",228
"SWE","BWA",48
"UGA","BWA",184
"GBR","BWA",1112
"TZA","BWA",348
"USA","BWA",147
"ZMB","BWA",1458
"ZWE","BWA",3527
"AFG","BRA",0
"AGO","BRA",2618
"ARG","BRA",12583
"AUS","BRA",156
"AUT","BRA",2162
"BEL","BRA",707
"BOL","BRA",7994
"BGR","BRA",175
"CAN","BRA",442
"CHL","BRA",8107
"CHN","BRA",4314
"COL","BRA",1501
"CRI","BRA",126
"CUB","BRA",410
"CZE","BRA",614
"DNK","BRA",203
"DOM","BRA",130
"ECU","BRA",358
"EGY","BRA",1840
"SLV","BRA",111
"FIN","BRA",88
"FRA","BRA",3439
"GUF","BRA",312
"DEU","BRA",11013
"GRC","BRA",1165
"GTM","BRA",40
"GUY","BRA",702
"HTI","BRA",71
"HND","BRA",52
"HUN","BRA",2330
"IND","BRA",297
"IRL","BRA",46
"ISR","BRA",745
"ITA","BRA",28456
"JAM","BRA",11
"JPN","BRA",37976
"LBN","BRA",6665
"MEX","BRA",433
"MOZ","BRA",379
"NLD","BRA",1329
"NIC","BRA",149
"NOR","BRA",41
"PAK","BRA",47
"PAN","BRA",321
"PRY","BRA",13330
"PER","BRA",3236
"POL","BRA",5585
"PRT","BRA",115822
"ROU","BRA",2637
"RUS","BRA",5122
"ESP","BRA",23551
"SUR","BRA",73
"SWE","BRA",197
"CHE","BRA",1158
"SYR","BRA",1803
"TUR","BRA",453
"GBR","BRA",1641
"USA","BRA",5582
"URY","BRA",11251
"VEN","BRA",860
"ATG","VGB",254
"AUS","VGB",11
"BHS","VGB",11
"BRB","VGB",41
"CAN","VGB",83
"DMA","VGB",391
"DOM","VGB",449
"FRA","VGB",6
"DEU","VGB",19
"GUY","VGB",478
"IND","VGB",11
"JAM","VGB",191
"LBN","VGB",4
"MSR","VGB",72
"PRI","VGB",19
"KNA","VGB",898
"LCA","VGB",186
"VCT","VGB",541
"TTO","VGB",88
"GBR","VGB",229
"USA","VGB",428
"AUS","BRN",171
"BGD","BRN",90
"CHN","BRN",789
"HKG","BRN",217
"IND","BRN",433
"IDN","BRN",3713
"JPN","BRN",56
"MYS","BRN",19257
"NPL","BRN",999
"NLD","BRN",121
"NZL","BRN",66
"PAK","BRN",194
"PHL","BRN",6000
"KOR","BRN",68
"SGP","BRN",652
"LKA","BRN",570
"THA","BRN",2264
"GBR","BRN",830
"USA","BRN",38
"AFG","BGR",70
"ALB","BGR",151
"DZA","BGR",45
"AND","BGR",0
"AGO","BGR",1
"AIA","BGR",6
"ATG","BGR",0
"ARG","BGR",17
"ARM","BGR",600
"ABW","BGR",0
"AUS","BGR",17
"AUT","BGR",27
"AZE","BGR",256
"BHS","BGR",1
"BHR","BGR",1
"BGD","BGR",69
"BRB","BGR",2
"BLR","BGR",159
"BEL","BGR",38
"BLZ","BGR",1
"BEN","BGR",3
"BMU","BGR",0
"BTN","BGR",3
"BOL","BGR",2
"BIH","BGR",13
"BWA","BGR",4
"BRA","BGR",14
"VGB","BGR",11
"BRN","BGR",0
"BFA","BGR",2
"BDI","BGR",3
"CPV","BGR",1
"KHM","BGR",6
"CMR","BGR",0
"CAN","BGR",27
"CYM","BGR",0
"TCD","BGR",0
"CHL","BGR",3
"CHN","BGR",196
"COL","BGR",3
"COG","BGR",2
"CRI","BGR",0
"CIV","BGR",0
"HRV","BGR",14
"CUB","BGR",32
"CYP","BGR",58
"CZE","BGR",194
"PRK","BGR",0
"COD","BGR",1
"DNK","BGR",6
"DJI","BGR",0
"DMA","BGR",0
"DOM","BGR",5
"ECU","BGR",2
"EGY","BGR",12
"SLV","BGR",1
"ERI","BGR",0
"EST","BGR",11
"SWZ","BGR",2
"ETH","BGR",3
"FJI","BGR",0
"FIN","BGR",10
"FRA","BGR",66
"GAB","BGR",3
"GMB","BGR",2
"GEO","BGR",64
"DEU","BGR",307
"GHA","BGR",2
"GIB","BGR",2
"GRC","BGR",870
"GRL","BGR",0
"GTM","BGR",2
"GIN","BGR",1
"GNB","BGR",1
"GUY","BGR",0
"HTI","BGR",0
"HND","BGR",0
"HUN","BGR",73
"ISL","BGR",15
"IND","BGR",30
"IDN","BGR",4
"IRN","BGR",22
"IRQ","BGR",70
"IRL","BGR",3
"ISR","BGR",41
"ITA","BGR",105
"JAM","BGR",2
"JPN","BGR",22
"JOR","BGR",12
"KAZ","BGR",191
"KEN","BGR",2
"KIR","BGR",1
"KWT","BGR",7
"KGZ","BGR",16
"LAO","BGR",0
"LVA","BGR",27
"LBN","BGR",73
"LBR","BGR",1
"LBY","BGR",29
"LIE","BGR",0
"LTU","BGR",26
"LUX","BGR",2
"MDG","BGR",0
"MYS","BGR",0
"MDV","BGR",0
"MLI","BGR",0
"MLT","BGR",5
"MHL","BGR",0
"MRT","BGR",0
"MUS","BGR",0
"MEX","BGR",4
"MCO","BGR",1
"MNG","BGR",17
"MNE","BGR",5
"MAR","BGR",10
"MOZ","BGR",4
"NAM","BGR",0
"NRU","BGR",0
"NPL","BGR",0
"NLD","BGR",25
"NZL","BGR",4
"NIC","BGR",2
"NER","BGR",2
"NGA","BGR",5
"MKD","BGR",568
"NOR","BGR",10
"OMN","BGR",0
"PAK","BGR",2
"PAN","BGR",1
"PNG","BGR",0
"PRY","BGR",0
"PER","BGR",3
"PHL","BGR",12
"POL","BGR",390
"PRT","BGR",10
"QAT","BGR",1
"KOR","BGR",21
"MDA","BGR",518
"ROU","BGR",841
"RUS","BGR",6940
"RWA","BGR",0
"WSM","BGR",2
"SMR","BGR",2
"SAU","BGR",3
"SEN","BGR",2
"SRB","BGR",478
"SLE","BGR",0
"SGP","BGR",2
"SVK","BGR",83
"SVN","BGR",7
"SOM","BGR",0
"ZAF","BGR",20
"ESP","BGR",161
"LKA","BGR",1
"PSE","BGR",0
"SDN","BGR",2
"SUR","BGR",0
"SWE","BGR",15
"CHE","BGR",21
"SYR","BGR",110
"TJK","BGR",17
"THA","BGR",5
"TKL","BGR",0
"TON","BGR",0
"TUN","BGR",6
"TUR","BGR",434
"TKM","BGR",42
"TCA","BGR",0
"TUV","BGR",2
"UGA","BGR",0
"UKR","BGR",1859
"ARE","BGR",6
"GBR","BGR",299
"TZA","BGR",0
"USA","BGR",167
"URY","BGR",3
"UZB","BGR",108
"VUT","BGR",0
"VEN","BGR",3
"VNM","BGR",118
"WLF","BGR",0
"ESH","BGR",0
"YEM","BGR",7
"ZMB","BGR",2
"ZWE","BGR",3
"BEN","BFA",1276
"CIV","BFA",150404
"GHA","BFA",19874
"MLI","BFA",41822
"NER","BFA",5096
"NGA","BFA",1695
"SEN","BFA",1125
"TGO","BFA",5373
"BEL","BDI",318
"COD","BDI",21295
"FRA","BDI",159
"KEN","BDI",94
"RWA","BDI",82134
"UGA","BDI",793
"TZA","BDI",5017
"AGO","CPV",930
"ARG","CPV",6
"BEL","CPV",9
"BRA","CPV",51
"CHN","CPV",21
"CIV","CPV",7
"CUB","CPV",46
"FRA","CPV",68
"GAB","CPV",6
"GMB","CPV",6
"DEU","CPV",15
"GHA","CPV",38
"GIN","CPV",39
"GNB","CPV",346
"ITA","CPV",109
"JPN","CPV",3
"LUX","CPV",6
"MLI","CPV",6
"MEX","CPV",2
"MOZ","CPV",35
"NLD","CPV",33
"NGA","CPV",57
"PER","CPV",2
"PRT","CPV",505
"RUS","CPV",37
"STP","CPV",1620
"SEN","CPV",168
"SLE","CPV",15
"ESP","CPV",20
"CHE","CPV",11
"TLS","CPV",6
"UKR","CPV",18
"GBR","CPV",10
"USA","CPV",109
"VIR","CPV",14
"AUS","KHM",53
"CAN","KHM",27
"CHN","KHM",776
"HKG","KHM",61
"PRK","KHM",21
"FRA","KHM",119
"DEU","KHM",19
"IND","KHM",29
"IDN","KHM",29
"ITA","KHM",8
"JPN","KHM",58
"LAO","KHM",142
"MYS","KHM",48
"MMR","KHM",21
"NPL","KHM",27
"NLD","KHM",13
"PAK","KHM",27
"PHL","KHM",90
"KOR","KHM",24
"RUS","KHM",21
"SGP","KHM",53
"LKA","KHM",16
"THA","KHM",19169
"GBR","KHM",34
"USA","KHM",103
"VNM","KHM",23212
"AGO","CMR",0
"TCD","CMR",45134
"FRA","CMR",5067
"NGA","CMR",41552
"AFG","CAN",7069
"ALB","CAN",1689
"DZA","CAN",6211
"AGO","CAN",946
"AIA","CAN",62
"ATG","CAN",1073
"ARG","CAN",6207
"ARM","CAN",916
"ABW","CAN",286
"AUS","CAN",8187
"AUT","CAN",12161
"AZE","CAN",539
"BHS","CAN",594
"BHR","CAN",415
"BGD","CAN",6773
"BRB","CAN",7408
"BLR","CAN",2188
"BEL","CAN",10640
"BLZ","CAN",591
"BEN","CAN",141
"BMU","CAN",913
"BTN","CAN",9
"BOL","CAN",1005
"BES","CAN",28
"BIH","CAN",13011
"BWA","CAN",68
"BRA","CAN",5191
"VGB","CAN",48
"BRN","CAN",2186
"BGR","CAN",3145
"BFA","CAN",92
"BDI","CAN",718
"CPV","CAN",94
"KHM","CAN",9175
"CMR","CAN",660
"CYM","CAN",47
"CAF","CAN",48
"TCD","CAN",184
"CHL","CAN",11952
"CHN","CAN",148049
"HKG","CAN",119224
"MAC","CAN",3412
"COL","CAN",6503
"COM","CAN",15
"COG","CAN",94
"CRI","CAN",950
"CIV","CAN",864
"HRV","CAN",10159
"CUB","CAN",1789
"CUW","CAN",196
"CYP","CAN",2147
"CZE","CAN",8178
"PRK","CAN",55
"COD","CAN",2944
"DNK","CAN",9841
"DJI","CAN",155
"DMA","CAN",1083
"DOM","CAN",1983
"ECU","CAN",4829
"EGY","CAN",16139
"SLV","CAN",16815
"GNQ","CAN",6
"ERI","CAN",2396
"EST","CAN",3193
"SWZ","CAN",67
"ETH","CAN",7125
"FJI","CAN",9662
"FIN","CAN",7714
"FRA","CAN",32495
"GUF","CAN",25
"PYF","CAN",50
"GAB","CAN",119
"GMB","CAN",64
"GEO","CAN",387
"DEU","CAN",88942
"GHA","CAN",5927
"GIB","CAN",116
"GRC","CAN",39748
"GRD","CAN",3426
"GLP","CAN",120
"GTM","CAN",5741
"GIN","CAN",395
"GNB","CAN",19
"GUY","CAN",37395
"HTI","CAN",23362
"HND","CAN",1700
"HUN","CAN",26722
"ISL","CAN",249
"IND","CAN",123890
"IDN","CAN",4499
"IRN","CAN",26473
"IRQ","CAN",8497
"IRL","CAN",13551
"ISR","CAN",8333
"ITA","CAN",166149
"JAM","CAN",55782
"JPN","CAN",9640
"JOR","CAN",1820
"KAZ","CAN",1895
"KEN","CAN",9265
"KWT","CAN",3053
"KGZ","CAN",300
"LAO","CAN",7141
"LVA","CAN",3837
"LBN","CAN",30644
"LSO","CAN",44
"LBR","CAN",205
"LBY","CAN",779
"LTU","CAN",3437
"LUX","CAN",274
"MDG","CAN",794
"MWI","CAN",174
"MYS","CAN",9363
"MLI","CAN",241
"MLT","CAN",4878
"MTQ","CAN",146
"MRT","CAN",44
"MUS","CAN",2983
"MEX","CAN",15547
"MCO","CAN",61
"MNG","CAN",39
"MNE","CAN",0
"MSR","CAN",253
"MAR","CAN",10667
"MOZ","CAN",401
"MMR","CAN",1545
"NAM","CAN",120
"NPL","CAN",321
"NLD","CAN",61552
"NCL","CAN",44
"NZL","CAN",4222
"NIC","CAN",3988
"NER","CAN",64
"NGA","CAN",3403
"MKD","CAN",3644
"NOR","CAN",3627
"OMN","CAN",146
"PAK","CAN",27213
"PAN","CAN",922
"PNG","CAN",103
"PRY","CAN",2464
"PER","CAN",7380
"PHL","CAN",90591
"POL","CAN",91002
"PRT","CAN",78683
"PRI","CAN",112
"QAT","CAN",344
"KOR","CAN",29008
"MDA","CAN",1182
"REU","CAN",33
"ROU","CAN",23760
"RUS","CAN",37051
"RWA","CAN",752
"KNA","CAN",1003
"LCA","CAN",1256
"SPM","CAN",202
"VCT","CAN",3343
"WSM","CAN",33
"SAU","CAN",2956
"SEN","CAN",578
"SRB","CAN",0
"SYC","CAN",5967
"SLE","CAN",313
"SGP","CAN",3970
"SXM","CAN",56
"SVK","CAN",5324
"SVN","CAN",4654
"SOM","CAN",10103
"ZAF","CAN",15469
"ESP","CAN",5416
"LKA","CAN",29413
"PSE","CAN",2794
"SDN","CAN",2230
"SUR","CAN",343
"SWE","CAN",3810
"CHE","CAN",9250
"SYR","CAN",6727
"TJK","CAN",57
"THA","CAN",3638
"TGO","CAN",221
"TON","CAN",51
"TTO","CAN",28521
"TUN","CAN",2004
"TUR","CAN",7468
"TKM","CAN",55
"TCA","CAN",12
"UGA","CAN",4974
"UKR","CAN",26319
"ARE","CAN",1976
"GBR","CAN",330357
"TZA","CAN",9867
"USA","CAN",126078
"VIR","CAN",17
"URY","CAN",2872
"UZB","CAN",755
"VEN","CAN",2883
"VNM","CAN",65677
"YEM","CAN",385
"ZMB","CAN",911
"ZWE","CAN",1600
"ARG","CYM",4
"AUS","CYM",18
"AUT","CYM",6
"BHS","CYM",53
"BRB","CYM",33
"BEL","CYM",3
"BLZ","CYM",96
"BMU","CYM",4
"BRA","CYM",22
"CAN","CYM",389
"JEY","CYM",4
"COL","CYM",50
"CRI","CYM",47
"CUB","CYM",198
"CUW","CYM",0
"DNK","CYM",4
"DOM","CYM",8
"FIN","CYM",3
"FRA","CYM",8
"DEU","CYM",26
"GRD","CYM",4
"GUY","CYM",58
"HTI","CYM",4
"HND","CYM",353
"IND","CYM",39
"IRN","CYM",1
"IRL","CYM",72
"ISR","CYM",6
"ITA","CYM",7
"JAM","CYM",2810
"JPN","CYM",3
"KEN","CYM",15
"MYS","CYM",3
"MEX","CYM",13
"NLD","CYM",3
"NZL","CYM",11
"NIC","CYM",251
"NER","CYM",0
"NGA","CYM",0
"PAK","CYM",23
"PAN","CYM",38
"PER","CYM",6
"PHL","CYM",21
"PRI","CYM",15
"LCA","CYM",3
"VCT","CYM",4
"ZAF","CYM",11
"ESP","CYM",9
"CHE","CYM",11
"THA","CYM",3
"TTO","CYM",99
"GBR","CYM",633
"TZA","CYM",8
"USA","CYM",769
"VEN","CYM",9
"ZMB","CYM",1
"ZWE","CYM",3
"AUS","CAF",4
"AUT","CAF",9
"BRA","CAF",0
"CAN","CAF",78
"TCD","CAF",5870
"CYP","CAF",4
"COD","CAF",10346
"DNK","CAF",1
"EGY","CAF",27
"FRA","CAF",6347
"IRL","CAF",5
"ITA","CAF",24
"MLI","CAF",198
"NLD","CAF",17
"RUS","CAF",91
"STP","CAF",54
"SVN","CAF",19
"ZAF","CAF",25
"SSD","CAF",0
"SDN","CAF",12683
"SWE","CAF",7
"CHE","CAF",103
"TGO","CAF",4
"TUR","CAF",7
"USA","CAF",91
"CMR","TCD",15517
"CAF","TCD",4039
"COG","TCD",358
"COD","TCD",92
"FRA","TCD",444
"GAB","TCD",146
"LBY","TCD",549
"NER","TCD",1309
"NGA","TCD",7421
"SDN","TCD",8793
"FRA","JEY",436
"IRL","JEY",863
"PRT","JEY",1757
"GBR","JEY",28341
"AFG","CHL",1
"ALB","CHL",13
"DZA","CHL",17
"AND","CHL",3
"AGO","CHL",12
"AIA","CHL",6
"ATG","CHL",5
"ARG","CHL",19600
"ARM","CHL",8
"ABW","CHL",13
"AUS","CHL",397
"AUT","CHL",283
"AZE","CHL",1
"BHS","CHL",0
"BHR","CHL",0
"BGD","CHL",0
"BRB","CHL",9
"BLR","CHL",2
"BEL","CHL",456
"BLZ","CHL",0
"BEN","CHL",0
"BMU","CHL",5
"BTN","CHL",0
"BOL","CHL",4804
"BIH","CHL",3
"BWA","CHL",2
"BRA","CHL",2952
"BGR","CHL",31
"BFA","CHL",0
"BDI","CHL",0
"CPV","CHL",2
"KHM","CHL",2
"CMR","CHL",5
"CAN","CHL",669
"CYM","CHL",8
"CAF","CHL",2
"TCD","CHL",7
"CHN","CHL",764
"HKG","CHL",17
"MAC","CHL",11
"COL","CHL",1503
"COM","CHL",1
"COG","CHL",2
"COK","CHL",1
"CRI","CHL",229
"CIV","CHL",4
"HRV","CHL",121
"CUB","CHL",832
"CYP","CHL",3
"CZE","CHL",38
"PRK","CHL",31
"COD","CHL",2
"DNK","CHL",98
"DMA","CHL",8
"DOM","CHL",106
"ECU","CHL",3045
"EGY","CHL",29
"SLV","CHL",108
"GNQ","CHL",0
"ERI","CHL",0
"EST","CHL",17
"SWZ","CHL",0
"ETH","CHL",3
"FLK","CHL",0
"FRO","CHL",1
"FJI","CHL",3
"FIN","CHL",53
"FRA","CHL",1268
"GUF","CHL",0
"PYF","CHL",9
"GAB","CHL",2
"GMB","CHL",0
"GEO","CHL",0
"DEU","CHL",2715
"GHA","CHL",1
"GIB","CHL",3
"GRC","CHL",95
"GRL","CHL",2
"GRD","CHL",4
"GLP","CHL",2
"GUM","CHL",0
"GTM","CHL",94
"GIN","CHL",1
"GNB","CHL",0
"GUY","CHL",4
"HTI","CHL",17
"VAT","CHL",10
"HND","CHL",128
"HUN","CHL",213
"ISL","CHL",7
"IND","CHL",140
"IDN","CHL",31
"IRN","CHL",23
"IRQ","CHL",2
"IRL","CHL",50
"ISR","CHL",402
"ITA","CHL",1838
"JAM","CHL",6
"JPN","CHL",312
"JOR","CHL",42
"KAZ","CHL",2
"KEN","CHL",5
"KWT","CHL",2
"KGZ","CHL",2
"LAO","CHL",0
"LVA","CHL",25
"LBN","CHL",80
"LSO","CHL",3
"LBR","CHL",2
"LBY","CHL",6
"LIE","CHL",0
"LTU","CHL",15
"LUX","CHL",6
"MDG","CHL",3
"MWI","CHL",0
"MYS","CHL",10
"MDV","CHL",0
"MLI","CHL",27
"MLT","CHL",3
"MTQ","CHL",2
"MRT","CHL",0
"MUS","CHL",0
"MYT","CHL",0
"MEX","CHL",609
"FSM","CHL",0
"MCO","CHL",3
"MNG","CHL",0
"MSR","CHL",0
"MAR","CHL",33
"MOZ","CHL",12
"MMR","CHL",0
"NAM","CHL",2
"NRU","CHL",1
"NPL","CHL",4
"NLD","CHL",225
"NCL","CHL",1
"NZL","CHL",57
"NIC","CHL",102
"NER","CHL",2
"NGA","CHL",2
"NIU","CHL",2
"MKD","CHL",168
"MNP","CHL",2
"NOR","CHL",127
"OMN","CHL",10
"PAK","CHL",19
"PLW","CHL",0
"PAN","CHL",211
"PNG","CHL",1
"PRY","CHL",478
"PER","CHL",12883
"PHL","CHL",34
"POL","CHL",234
"PRT","CHL",101
"PRI","CHL",81
"QAT","CHL",17
"KOR","CHL",420
"MDA","CHL",3
"REU","CHL",0
"ROU","CHL",191
"RUS","CHL",279
"RWA","CHL",1
"SHN","CHL",100
"KNA","CHL",5
"LCA","CHL",18
"SPM","CHL",0
"VCT","CHL",1
"SMR","CHL",3
"STP","CHL",4
"SAU","CHL",9
"SEN","CHL",4
"SLE","CHL",0
"SGP","CHL",12
"SVK","CHL",20
"SVN","CHL",13
"SOM","CHL",6
"ZAF","CHL",87
"ESP","CHL",4412
"LKA","CHL",2
"PSE","CHL",248
"SDN","CHL",3
"SUR","CHL",4
"SWE","CHL",491
"CHE","CHL",398
"SYR","CHL",141
"TJK","CHL",0
"THA","CHL",16
"TGO","CHL",6
"TON","CHL",91
"TTO","CHL",3
"TUN","CHL",9
"TUR","CHL",100
"TKM","CHL",1
"TCA","CHL",0
"UGA","CHL",0
"UKR","CHL",44
"ARE","CHL",0
"GBR","CHL",701
"TZA","CHL",9
"USA","CHL",3004
"VIR","CHL",0
"URY","CHL",869
"UZB","CHL",16
"VUT","CHL",0
"VEN","CHL",1651
"VNM","CHL",3
"WLF","CHL",0
"ESH","CHL",1
"ZMB","CHL",1
"ZWE","CHL",2
"AUS","CHN",1292
"BGD","CHN",1480
"BRA","CHN",15172
"CAN","CHN",2048
"HKG","CHN",1088
"MAC","CHN",5394
"IND","CHN",2381
"IDN","CHN",17426
"JPN","CHN",1953
"MYS","CHN",1684
"PAK","CHN",1067
"PER","CHN",2755
"PHL","CHN",24819
"KOR","CHN",62876
"RUS","CHN",720
"LKA","CHN",2432
"THA","CHN",4705
"GBR","CHN",2190
"USA","CHN",7758
"VNM","CHN",7213
"AUS","HKG",2903
"BGD","HKG",116
"CAN","HKG",5253
"CHN","HKG",823343
"MAC","HKG",28618
"FRA","HKG",531
"DEU","HKG",374
"IND","HKG",6492
"IDN","HKG",82303
"IRL","HKG",207
"ITA","HKG",170
"JPN","HKG",4826
"MYS","HKG",5578
"NPL","HKG",3347
"NLD","HKG",254
"NZL","HKG",557
"PAK","HKG",2146
"PHL","HKG",78296
"PRT","HKG",43
"KOR","HKG",1978
"RUS","HKG",52
"SGP","HKG",3772
"ESP","HKG",141
"LKA","HKG",355
"CHE","HKG",154
"THA","HKG",11642
"GBR","HKG",4696
"USA","HKG",4697
"VNM","HKG",4726
"CHN","MAC",102731
"HKG","MAC",6228
"PHL","MAC",1440
"PRT","MAC",1832
"THA","MAC",1820
"AFG","COL",44
"ALB","COL",20
"DZA","COL",8
"AND","COL",17
"AGO","COL",24
"AIA","COL",14
"ATG","COL",26
"ARG","COL",1112
"ABW","COL",128
"AUS","COL",108
"AUT","COL",120
"BEL","COL",175
"BOL","COL",325
"BRA","COL",1023
"BGR","COL",33
"CAN","COL",351
"CHL","COL",918
"CHN","COL",602
"HKG","COL",9
"CRI","COL",400
"HRV","COL",23
"CUB","COL",558
"CUW","COL",46
"CZE","COL",46
"PRK","COL",84
"DNK","COL",31
"DMA","COL",24
"DOM","COL",183
"ECU","COL",5701
"EGY","COL",65
"SLV","COL",146
"EST","COL",10
"FIN","COL",22
"FRA","COL",855
"DEU","COL",1096
"GRC","COL",54
"GTM","COL",174
"GUY","COL",7
"HTI","COL",26
"HND","COL",142
"HUN","COL",68
"IND","COL",53
"IDN","COL",35
"IRN","COL",27
"IRQ","COL",16
"IRL","COL",45
"ISR","COL",209
"ITA","COL",928
"JAM","COL",39
"JPN","COL",228
"JOR","COL",64
"KWT","COL",9
"LVA","COL",10
"LBN","COL",375
"LTU","COL",22
"LUX","COL",10
"MEX","COL",1025
"MAR","COL",24
"NLD","COL",163
"NZL","COL",23
"NIC","COL",253
"NGA","COL",3
"NOR","COL",32
"PAK","COL",13
"PAN","COL",1054
"PRY","COL",87
"PER","COL",1453
"PHL","COL",36
"POL","COL",208
"PRT","COL",55
"PRI","COL",215
"KOR","COL",74
"ROU","COL",164
"RUS","COL",299
"SAU","COL",31
"SXM","COL",12
"SVN","COL",12
"ZAF","COL",19
"ESP","COL",2552
"SWE","COL",87
"CHE","COL",238
"SYR","COL",325
"TTO","COL",26
"TUR","COL",34
"UKR","COL",125
"ARE","COL",14
"GBR","COL",458
"USA","COL",7027
"URY","COL",152
"VUT","COL",98
"VEN","COL",18652
"FRA","COM",232
"KEN","COM",47
"MDG","COM",5772
"REU","COM",448
"TZA","COM",84
"AGO","COG",9616
"BEN","COG",2729
"CMR","COG",1728
"CAF","COG",6134
"TCD","COG",1375
"CHN","COG",28
"CUB","COG",139
"COD","COG",58067
"GNQ","COG",272
"FRA","COG",2920
"GAB","COG",611
"DEU","COG",118
"LBN","COG",167
"MLI","COG",3673
"MRT","COG",274
"PRT","COG",230
"RUS","COG",588
"RWA","COG",2613
"SEN","COG",1136
"TGO","COG",495
"USA","COG",26
"AUS","COK",46
"FJI","COK",37
"PYF","COK",32
"NLD","COK",2
"NZL","COK",1020
"NIU","COK",2
"PNG","COK",5
"WSM","COK",4
"GBR","COK",11
"USA","COK",5
"AFG","CRI",6
"ALB","CRI",0
"DZA","CRI",12
"AGO","CRI",2
"ARG","CRI",433
"ARM","CRI",2
"ABW","CRI",7
"AUS","CRI",27
"AUT","CRI",21
"AZE","CRI",1
"BHS","CRI",2
"BHR","CRI",0
"BGD","CRI",5
"BRB","CRI",2
"BLR","CRI",2
"BEL","CRI",69
"BLZ","CRI",57
"BEN","CRI",1
"BMU","CRI",2
"BTN","CRI",1
