"i","j","fij"
"GTM","CUB",28
"HTI","CUB",396
"HUN","CUB",29
"ITA","CUB",94
"JAM","CUB",125
"LBN","CUB",23
"MEX","CUB",170
"NIC","CUB",114
"PAN","CUB",35
"PER","CUB",36
"POL","CUB",40
"PRI","CUB",51
"ROU","CUB",28
"RUS","CUB",862
"ESP","CUB",2057
"UKR","CUB",262
"GBR","CUB",21
"USA","CUB",227
"VEN","CUB",82
"AIA","CUW",39
"ATG","CUW",50
"ARG","CUW",20
"ABW","CUW",1572
"BHS","CUW",75
"BRB","CUW",176
"BEL","CUW",84
"BES","CUW",2148
"VGB","CUW",92
"CAN","CUW",83
"CHN","CUW",450
"HKG","CUW",103
"COL","CUW",4414
"CUB","CUW",215
"DMA","CUW",99
"DOM","CUW",5259
"DEU","CUW",115
"GRD","CUW",2
"GLP","CUW",87
"GUY","CUW",422
"HTI","CUW",1811
"IND","CUW",587
"IDN","CUW",168
"ITA","CUW",22
"JAM","CUW",1197
"JPN","CUW",120
"LBN","CUW",232
"MTQ","CUW",29
"MEX","CUW",12
"NLD","CUW",8745
"PER","CUW",97
"PRT","CUW",846
"PRI","CUW",14
"KNA","CUW",167
"VCT","CUW",268
"SXM","CUW",460
"ESP","CUW",19
"SUR","CUW",1722
"TTO","CUW",89
"GBR","CUW",23
"USA","CUW",304
"VIR","CUW",26
"VEN","CUW",1645
"AFG","CYP",9
"ALB","CYP",302
"DZA","CYP",39
"ASM","CYP",0
"ARG","CYP",91
"ARM","CYP",1280
"AUS","CYP",3247
"AUT","CYP",386
"AZE","CYP",39
"BHS","CYP",0
"BHR","CYP",117
"BGD","CYP",709
"BLR","CYP",370
"BEL","CYP",284
"BLZ","CYP",0
"BEN","CYP",9
"BMU","CYP",0
"BOL","CYP",11
"BIH","CYP",73
"BWA","CYP",9
"BRA","CYP",63
"BRN","CYP",4
"BGR","CYP",6709
"BDI","CYP",4
"KHM","CYP",0
"CMR","CYP",62
"CAN","CYP",1640
"CAF","CYP",16
"CHL","CYP",52
"CHN","CYP",1744
"COL","CYP",137
"CRI","CYP",4
"HRV","CYP",91
"CUB","CYP",39
"CZE","CYP",735
"PRK","CYP",36
"COD","CYP",745
"DNK","CYP",183
"DJI","CYP",4
"DMA","CYP",0
"DOM","CYP",11
"ECU","CYP",9
"EGY","CYP",5651
"SLV","CYP",11
"ERI","CYP",4
"EST","CYP",31
"ETH","CYP",88
"FJI","CYP",4
"FIN","CYP",538
"FRA","CYP",998
"GUF","CYP",0
"GEO","CYP",16659
"DEU","CYP",2831
"GHA","CYP",91
"GIB","CYP",4
"GRC","CYP",25840
"GTM","CYP",0
"GIN","CYP",0
"HTI","CYP",4
"HND","CYP",4
"HUN","CYP",376
"ISL","CYP",36
"IND","CYP",2996
"IDN","CYP",188
"IRN","CYP",1311
"IRQ","CYP",342
"IRL","CYP",846
"ISR","CYP",417
"ITA","CYP",525
"JAM","CYP",16
"JPN","CYP",91
"JOR","CYP",481
"KAZ","CYP",258
"KEN","CYP",91
"KWT","CYP",253
"KGZ","CYP",26
"LAO","CYP",4
"LVA","CYP",178
"LBN","CYP",3000
"LBY","CYP",248
"LTU","CYP",101
"LUX","CYP",11
"MDG","CYP",9
"MWI","CYP",9
"MYS","CYP",49
"MLT","CYP",36
"MTQ","CYP",0
"MUS","CYP",11
"MEX","CYP",68
"MAR","CYP",68
"MOZ","CYP",11
"MMR","CYP",49
"NAM","CYP",4
"NPL","CYP",62
"NLD","CYP",525
"NZL","CYP",101
"NIC","CYP",11
"NER","CYP",9
"NGA","CYP",332
"MKD","CYP",21
"NOR","CYP",217
"OMN","CYP",68
"PAK","CYP",566
"PAN","CYP",21
"PRY","CYP",9
"PER","CYP",36
"PHL","CYP",7853
"POL","CYP",771
"PRT","CYP",68
"PRI","CYP",4
"QAT","CYP",11
"KOR","CYP",9
"MDA","CYP",1025
"ROU","CYP",5893
"RUS","CYP",14173
"RWA","CYP",0
"VCT","CYP",0
"SAU","CYP",253
"SEN","CYP",9
"SRB","CYP",2760
"SYC","CYP",9
"SLE","CYP",4
"SGP","CYP",36
"SVK","CYP",149
"SVN","CYP",16
"SOM","CYP",11
"ZAF","CYP",5412
"ESP","CYP",170
"LKA","CYP",10763
"PSE","CYP",394
"SDN","CYP",566
"SUR","CYP",4
"SWE","CYP",994
"CHE","CYP",411
"SYR","CYP",3550
"TJK","CYP",9
"THA","CYP",284
"TTO","CYP",16
"TUN","CYP",39
"TUR","CYP",666
"TKM","CYP",11
"UGA","CYP",21
"UKR","CYP",3571
"ARE","CYP",165
"GBR","CYP",39673
"TZA","CYP",158
"USA","CYP",3465
"URY","CYP",4
"UZB","CYP",80
"VEN","CYP",68
"VNM","CYP",68
"YEM","CYP",16
"ZMB","CYP",149
"ZWE","CYP",332
"AFG","CZE",317
"ALB","CZE",262
"DZA","CZE",616
"AND","CZE",4
"AGO","CZE",178
"ATG","CZE",3
"ARG","CZE",102
"ARM","CZE",2031
"AUS","CZE",399
"AUT","CZE",2192
"AZE","CZE",681
"BHR","CZE",16
"BGD","CZE",117
"BRB","CZE",6
"BLR","CZE",3816
"BEL","CZE",427
"BLZ","CZE",1
"BEN","CZE",41
"BMU","CZE",3
"BTN","CZE",3
"BOL","CZE",69
"BIH","CZE",2550
"BWA","CZE",74
"BRA","CZE",301
"BGR","CZE",6113
"BFA","CZE",12
"BDI","CZE",2
"CPV","CZE",11
"KHM","CZE",20
"CMR","CZE",81
"CAN","CZE",539
"CAF","CZE",1
"TCD","CZE",7
"CHL","CZE",85
"CHN","CZE",4558
"HKG","CZE",9
"COL","CZE",152
"COM","CZE",1
"COG","CZE",50
"CRI","CZE",28
"CIV","CZE",73
"HRV","CZE",1383
"CUB","CZE",363
"CYP","CZE",79
"PRK","CZE",25
"COD","CZE",54
"DNK","CZE",264
"DJI","CZE",3
"DMA","CZE",1
"DOM","CZE",32
"ECU","CZE",76
"EGY","CZE",474
"SLV","CZE",11
"GNQ","CZE",1
"ERI","CZE",3
"EST","CZE",128
"SWZ","CZE",1
"ETH","CZE",71
"FJI","CZE",3
"FIN","CZE",218
"FRA","CZE",1993
"GAB","CZE",1
"GMB","CZE",11
"GEO","CZE",979
"DEU","CZE",11052
"GHA","CZE",113
"GRC","CZE",483
"GRD","CZE",1
"GTM","CZE",30
"GIN","CZE",70
"GNB","CZE",20
"GUY","CZE",7
"HTI","CZE",4
"HND","CZE",10
"HUN","CZE",771
"ISL","CZE",27
"IND","CZE",921
"IDN","CZE",118
"IRN","CZE",310
"IRQ","CZE",436
"IRL","CZE",466
"ISR","CZE",411
"ITA","CZE",2283
"JAM","CZE",11
"JPN","CZE",1346
"JOR","CZE",148
"KAZ","CZE",4627
"KEN","CZE",77
"KIR","CZE",1
"KWT","CZE",86
"KGZ","CZE",714
"LAO","CZE",27
"LVA","CZE",226
"LBN","CZE",319
"LSO","CZE",3
"LBR","CZE",9
"LBY","CZE",146
"LIE","CZE",1
"LTU","CZE",462
"LUX","CZE",17
"MDG","CZE",27
"MWI","CZE",5
"MYS","CZE",333
"MDV","CZE",3
"MLI","CZE",28
"MLT","CZE",17
"MHL","CZE",0
"MRT","CZE",3
"MUS","CZE",27
"MEX","CZE",240
"MCO","CZE",2
"MNG","CZE",5209
"MNE","CZE",32
"MAR","CZE",243
"MOZ","CZE",5
"MMR","CZE",56
"NAM","CZE",22
"NRU","CZE",1
"NPL","CZE",105
"NLD","CZE",2258
"NZL","CZE",113
"NIC","CZE",11
"NER","CZE",6
"NGA","CZE",490
"MKD","CZE",1934
"NOR","CZE",112
"PAK","CZE",376
"PLW","CZE",0
"PAN","CZE",24
"PNG","CZE",3
"PRY","CZE",31
"PER","CZE",166
"PHL","CZE",320
"POL","CZE",18409
"PRT","CZE",129
"QAT","CZE",6
"KOR","CZE",1013
"MDA","CZE",9786
"ROU","CZE",3872
"RUS","CZE",28453
"RWA","CZE",6
"KNA","CZE",3
"LCA","CZE",3
"VCT","CZE",1
"WSM","CZE",1
"SMR","CZE",1
"STP","CZE",1
"SAU","CZE",61
"SEN","CZE",51
"SRB","CZE",774
"SYC","CZE",1
"SLE","CZE",11
"SGP","CZE",31
"SVK","CZE",69630
"SVN","CZE",220
"SLB","CZE",0
"SOM","CZE",35
"ZAF","CZE",279
"ESP","CZE",498
"LKA","CZE",96
"PSE","CZE",105
"SDN","CZE",60
"SUR","CZE",7
"SWE","CZE",345
"CHE","CZE",444
"SYR","CZE",540
"TJK","CZE",291
"THA","CZE",515
"TLS","CZE",1
"TGO","CZE",13
"TON","CZE",3
"TTO","CZE",4
"TUN","CZE",550
"TUR","CZE",915
"TKM","CZE",151
"TUV","CZE",1
"UGA","CZE",23
"UKR","CZE",124172
"ARE","CZE",33
"GBR","CZE",3833
"TZA","CZE",21
"USA","CZE",3320
"URY","CZE",19
"UZB","CZE",2197
"VUT","CZE",3
"VEN","CZE",84
"VNM","CZE",52748
"ESH","CZE",6
"YEM","CZE",183
"ZMB","CZE",3341
"ZWE","CZE",1114
"AUS","PRK",183
"BGD","PRK",138
"BRA","PRK",2525
"CAN","PRK",301
"CHN","PRK",25969
"HKG","PRK",149
"IND","PRK",330
"IDN","PRK",1284
"JPN","PRK",191
"MYS","PRK",178
"PAK","PRK",154
"PER","PRK",474
"PHL","PRK",2656
"KOR","PRK",4866
"RUS","PRK",132
"LKA","PRK",139
"THA","PRK",511
"GBR","PRK",276
"USA","PRK",934
"VNM","PRK",682
"AGO","COD",260002
"BDI","COD",37686
"COG","COD",1551
"RWA","COD",124070
"SSD","COD",4472
"SDN","COD",626
"UGA","COD",33
"AFG","DNK",10158
"ALB","DNK",256
"DZA","DNK",923
"AND","DNK",0
"AGO","DNK",149
"ATG","DNK",2
"ARG","DNK",1100
"ARM","DNK",616
"ABW","DNK",4
"AUS","DNK",2545
"AUT","DNK",1747
"AZE","DNK",273
"BHS","DNK",13
"BHR","DNK",79
"BGD","DNK",695
"BRB","DNK",33
"BLR","DNK",635
"BEL","DNK",1736
"BLZ","DNK",10
"BEN","DNK",54
"BMU","DNK",0
"BTN","DNK",280
"BOL","DNK",429
"BIH","DNK",18556
"BWA","DNK",69
"BRA","DNK",2963
"BRN","DNK",3
"BGR","DNK",2802
"BFA","DNK",55
"BDI","DNK",519
"CPV","DNK",24
"KHM","DNK",191
"CMR","DNK",548
"CAN","DNK",3486
"CAF","DNK",9
"TCD","DNK",14
"CHL","DNK",1453
"CHN","DNK",10686
"HKG","DNK",505
"MAC","DNK",0
"COL","DNK",2950
"COM","DNK",17
"COG","DNK",658
"COK","DNK",0
"CRI","DNK",141
"CIV","DNK",411
"HRV","DNK",737
"CUB","DNK",425
"CYP","DNK",155
"CZE","DNK",883
"PRK","DNK",346
"COD","DNK",610
"DJI","DNK",21
"DMA","DNK",10
"DOM","DNK",126
"ECU","DNK",535
"EGY","DNK",1519
"SLV","DNK",72
"ERI","DNK",216
"EST","DNK",1069
"SWZ","DNK",46
"ETH","DNK",1656
"FRO","DNK",10961
"FJI","DNK",24
"FIN","DNK",3710
"FRA","DNK",6114
"GUF","DNK",0
"PYF","DNK",0
"GAB","DNK",6
"GMB","DNK",602
"GEO","DNK",199
"DEU","DNK",34817
"GHA","DNK",1652
"GRC","DNK",1429
"GRL","DNK",14984
"GRD","DNK",9
"GLP","DNK",0
"GTM","DNK",226
"GIN","DNK",89
"GNB","DNK",46
"GUY","DNK",98
"HTI","DNK",147
"HND","DNK",111
"HUN","DNK",2708
"ISL","DNK",8639
"IND","DNK",8174
"IDN","DNK",1086
"IRN","DNK",12352
"IRQ","DNK",21909
"IRL","DNK",1394
"ISR","DNK",1665
"ITA","DNK",4975
"JAM","DNK",152
"JPN","DNK",1695
"JOR","DNK",1122
"KAZ","DNK",145
"KEN","DNK",1385
"KIR","DNK",0
"KWT","DNK",1333
"KGZ","DNK",32
"LAO","DNK",50
"LVA","DNK",2663
"LBN","DNK",12520
"LSO","DNK",43
"LBR","DNK",151
"LBY","DNK",214
"LIE","DNK",20
"LTU","DNK",5267
"LUX","DNK",434
"MDG","DNK",53
"MWI","DNK",78
"MYS","DNK",692
"MDV","DNK",6
"MLI","DNK",36
"MLT","DNK",98
"MHL","DNK",0
"MTQ","DNK",0
"MRT","DNK",29
"MUS","DNK",143
"MEX","DNK",909
"MCO","DNK",14
"MNG","DNK",63
"MNE","DNK",79
"MAR","DNK",5336
"MOZ","DNK",184
"MMR","DNK",1233
"NAM","DNK",57
"NPL","DNK",1495
"NLD","DNK",6437
"NZL","DNK",737
"NIC","DNK",180
"NER","DNK",13
"NGA","DNK",1098
"MKD","DNK",2583
"NOR","DNK",19104
"OMN","DNK",17
"PAK","DNK",11339
"PAN","DNK",67
"PNG","DNK",7
"PRY","DNK",64
"PER","DNK",973
"PHL","DNK",9230
"POL","DNK",26585
"PRT","DNK",1183
"PRI","DNK",0
"QAT","DNK",67
"KOR","DNK",8635
"MDA","DNK",302
"REU","DNK",0
"ROU","DNK",6358
"RUS","DNK",4883
"RWA","DNK",318
"LCA","DNK",6
"VCT","DNK",6
"WSM","DNK",18
"SMR","DNK",0
"STP","DNK",0
"SAU","DNK",244
"SEN","DNK",129
"SRB","DNK",1553
"SYC","DNK",17
"SLE","DNK",325
"SGP","DNK",669
"SVK","DNK",870
"SVN","DNK",234
"SLB","DNK",2
"SOM","DNK",10263
"ZAF","DNK",1610
"ESP","DNK",4462
"LKA","DNK",7918
"PSE","DNK",0
"SDN","DNK",661
"SUR","DNK",28
"SWE","DNK",21232
"CHE","DNK",2468
"SYR","DNK",2086
"TJK","DNK",24
"THA","DNK",10581
"TGO","DNK",139
"TON","DNK",10
"TTO","DNK",159
"TUN","DNK",870
"TUR","DNK",33268
"TKM","DNK",14
"UGA","DNK",1352
"UKR","DNK",6393
"ARE","DNK",318
"GBR","DNK",16712
"TZA","DNK",993
"USA","DNK",11017
"URY","DNK",217
"UZB","DNK",246
"VUT","DNK",2
"VEN","DNK",595
"VNM","DNK",9775
"YEM","DNK",151
"ZMB","DNK",530
"ZWE","DNK",345
"ETH","DJI",11141
"SOM","DJI",84118
"YEM","DJI",240
"AIA","DMA",16
"ATG","DMA",379
"ABW","DMA",40
"AUS","DMA",6
"BHS","DMA",10
"BRB","DMA",143
"VGB","DMA",73
"CAN","DMA",158
"CHN","DMA",33
"CUB","DMA",10
"FRA","DMA",69
"GUF","DMA",20
"DEU","DMA",26
"GLP","DMA",33
"GUY","DMA",163
"HTI","DMA",3071
"IND","DMA",24
"JAM","DMA",111
"LBN","DMA",29
"MTQ","DMA",123
"MSR","DMA",139
"NLD","DMA",9
"NGA","DMA",43
"PRI","DMA",14
"KNA","DMA",54
"LCA","DMA",241
"VCT","DMA",107
"SUR","DMA",16
"SYR","DMA",14
"TTO","DMA",262
"GBR","DMA",543
"USA","DMA",534
"VEN","DMA",26
"AIA","DOM",32
"ATG","DOM",170
"ARG","DOM",1015
"ABW","DOM",152
"AUS","DOM",38
"AUT","DOM",197
"BHS","DOM",37
"BHR","DOM",20
"BEL","DOM",243
"BMU","DOM",15
"BTN","DOM",8
"BOL","DOM",162
"BIH","DOM",5
"BRA","DOM",611
"VGB","DOM",71
"BGR","DOM",70
"BDI","DOM",3
"CPV","DOM",3
"KHM","DOM",115
"CMR","DOM",22
"CAN","DOM",1152
"CAF","DOM",128
"TCD","DOM",3
"CHL","DOM",600
"CHN","DOM",1406
"COL","DOM",3416
"COK","DOM",8
"CRI","DOM",291
"CUB","DOM",3639
"CZE","DOM",28
"DNK","DOM",24
"DMA","DOM",14
"ECU","DOM",551
"SLV","DOM",253
"FIN","DOM",26
"FRA","DOM",1936
"DEU","DOM",1574
"GRC","DOM",60
"GLP","DOM",53
"GTM","DOM",406
"GUY","DOM",22
"HTI","DOM",311969
"HND","DOM",402
"HUN","DOM",20
"IND","DOM",90
"IRN","DOM",29
"IRQ","DOM",26
"IRL","DOM",31
"ISR","DOM",58
"ITA","DOM",3595
"JAM","DOM",126
"JPN","DOM",327
"KAZ","DOM",10
"LBN","DOM",142
"MYS","DOM",17
"MLT","DOM",24
"MTQ","DOM",31
"MEX","DOM",1419
"MAR","DOM",32
"NLD","DOM",562
"NIC","DOM",277
"NGA","DOM",24
"MKD","DOM",25
"NOR","DOM",52
"PAK","DOM",75
"PAN","DOM",717
"PRY","DOM",24
"PER","DOM",1353
"PHL","DOM",48
"POL","DOM",42
"PRT","DOM",101
"PRI","DOM",5763
"KOR","DOM",535
"MDA","DOM",11
"ROU","DOM",41
"RUS","DOM",457
"SHN","DOM",92
"KNA","DOM",130
"SPM","DOM",61
"SAU","DOM",17
"SRB","DOM",69
"ZAF","DOM",10
"ESP","DOM",6691
"PSE","DOM",18
"SUR","DOM",26
"SWE","DOM",70
"CHE","DOM",990
"SYR","DOM",24
"TTO","DOM",22
"TUR","DOM",29
"TCA","DOM",33
"UKR","DOM",72
"GBR","DOM",457
"USA","DOM",24457
"VIR","DOM",78
"URY","DOM",173
"VEN","DOM",5132
"WLF","DOM",11
"AFG","ECU",38
"ALB","ECU",49
"DZA","ECU",33
"AGO","ECU",29
"ARG","ECU",3712
"ARM","ECU",26
"AUS","ECU",257
"AUT","ECU",376
"BHS","ECU",33
"BEL","ECU",588
"BOL","ECU",1051
"BRA","ECU",1825
"BGR","ECU",134
"CMR","ECU",31
"CAN","ECU",1610
"CHL","ECU",7797
"CHN","ECU",2013
"HKG","ECU",67
"COL","ECU",192805
"CRI","ECU",645
"HRV","ECU",56
"CUB","ECU",2059
"CZE","ECU",217
"PRK","ECU",334
"DNK","ECU",126
"DOM","ECU",243
"EGY","ECU",58
"SLV","ECU",359
"FLK","ECU",36
"FIN","ECU",87
"FRA","ECU",1557
"GMB","ECU",23
"DEU","ECU",3029
"GHA","ECU",26
"GRC","ECU",49
"GTM","ECU",296
"HTI","ECU",66
"HND","ECU",323
"HUN","ECU",149
"IND","ECU",157
"IDN","ECU",44
"IRN","ECU",132
"IRQ","ECU",24
"IRL","ECU",137
"ISR","ECU",358
"ITA","ECU",2644
"JAM","ECU",26
"JPN","ECU",505
"JOR","ECU",49
"LBN","ECU",305
"MYS","ECU",24
"MEX","ECU",1553
"MAR","ECU",33
"NLD","ECU",570
"NZL","ECU",77
"NIC","ECU",270
"NGA","ECU",34
"MKD","ECU",1
"NOR","ECU",162
"PAK","ECU",36
"PAN","ECU",663
"PRY","ECU",167
"PER","ECU",9422
"PHL","ECU",86
"POL","ECU",215
"PRT","ECU",252
"PRI","ECU",344
"KOR","ECU",557
"ROU","ECU",208
"RUS","ECU",1028
"SAU","ECU",61
"SVK","ECU",34
"ZAF","ECU",84
"ESP","ECU",5138
"PSE","ECU",67
"SWE","ECU",240
"CHE","ECU",1349
"SYR","ECU",44
"TTO","ECU",31
"UKR","ECU",276
"GBR","ECU",1484
"USA","ECU",18426
"URY","ECU",659
"VEN","ECU",6120
"VNM","ECU",33
"AFG","EGY",198
"ALB","EGY",113
"DZA","EGY",832
"AGO","EGY",27
"ATG","EGY",16
"ARG","EGY",235
"ARM","EGY",151
"AUS","EGY",442
"AUT","EGY",568
"AZE","EGY",31
"BHS","EGY",14
"BHR","EGY",378
"BGD","EGY",239
"BLR","EGY",262
"BEL","EGY",528
"BEN","EGY",35
"BIH","EGY",59
"BRA","EGY",123
"BRN","EGY",65
"BGR","EGY",65
"BFA","EGY",62
"BDI","EGY",35
"CMR","EGY",119
"CAN","EGY",596
"CAF","EGY",55
"TCD","EGY",313
"CHL","EGY",26
"CHN","EGY",722
"COL","EGY",55
"COM","EGY",854
"COG","EGY",70
"CIV","EGY",216
"HRV","EGY",97
"CYP","EGY",81
"CZE","EGY",190
"PRK","EGY",97
"COD","EGY",123
"DNK","EGY",284
"DJI","EGY",349
"ECU","EGY",12
"SLV","EGY",200
"ERI","EGY",499
"EST","EGY",25
"ETH","EGY",614
"FIN","EGY",234
"FRA","EGY",2684
"GMB","EGY",28
"DEU","EGY",7258
"GHA","EGY",221
"GIB","EGY",9
"GRC","EGY",1200
"GTM","EGY",9
"GIN","EGY",135
"GNB","EGY",87
"HUN","EGY",126
"IND","EGY",1169
"IDN","EGY",2707
"IRN","EGY",142
"IRQ","EGY",10013
"IRL","EGY",90
"ISR","EGY",666
"ITA","EGY",3930
"JPN","EGY",1084
"JOR","EGY",4929
"KAZ","EGY",200
"KEN","EGY",130
"KWT","EGY",2811
"KGZ","EGY",59
"LBN","EGY",2986
"LBR","EGY",45
"LBY","EGY",4714
"MDG","EGY",39
"MWI","EGY",27
"MYS","EGY",2651
"MDV","EGY",27
"MLI","EGY",203
"MRT","EGY",147
"MEX","EGY",62
"MCO","EGY",77
"MNG","EGY",14
"MAR","EGY",997
"MOZ","EGY",16
"MMR","EGY",12
"NAM","EGY",251
"NLD","EGY",932
"NZL","EGY",87
"NER","EGY",110
"NGA","EGY",762
"MKD","EGY",113
"NOR","EGY",114
"OMN","EGY",510
"PAK","EGY",581
"PHL","EGY",1030
"POL","EGY",357
"PRT","EGY",43
"QAT","EGY",376
"KOR","EGY",281
"MDA","EGY",59
"ROU","EGY",228
"RUS","EGY",7038
"RWA","EGY",42
"SAU","EGY",7693
"SEN","EGY",399
"SYC","EGY",19
"SLE","EGY",59
"SGP","EGY",135
"SVK","EGY",59
"SOM","EGY",19145
"ZAF","EGY",210
"ESP","EGY",390
"LKA","EGY",210
"PSE","EGY",126871
"SDN","EGY",46632
"SWE","EGY",332
"CHE","EGY",1282
"SYR","EGY",7129
"TJK","EGY",122
"THA","EGY",1011
"TUN","EGY",735
"TUR","EGY",841
"TKM","EGY",45
"UGA","EGY",82
"UKR","EGY",161
"ARE","EGY",672
"GBR","EGY",2954
"TZA","EGY",137
"USA","EGY",5674
"UZB","EGY",106
"VEN","EGY",32
"YEM","EGY",5354
"ZMB","EGY",25
"ZWE","EGY",32
"ARG","SLV",207
"AUS","SLV",26
"AUT","SLV",11
"BGD","SLV",6
"BRB","SLV",38
"BEL","SLV",50
"BLZ","SLV",325
"BOL","SLV",51
"BRA","SLV",232
"CAN","SLV",235
"CHL","SLV",220
"CHN","SLV",248
"HKG","SLV",8
"COL","SLV",553
"CRI","SLV",840
"CUB","SLV",123
"DOM","SLV",69
"ECU","SLV",118
"FRA","SLV",205
"DEU","SLV",218
"GTM","SLV",8521
"HND","SLV",11198
"IND","SLV",11
"IRN","SLV",17
"IRL","SLV",11
"ISR","SLV",41
"ITA","SLV",270
"JAM","SLV",10
"JPN","SLV",52
"MEX","SLV",1644
"NLD","SLV",32
"NIC","SLV",7502
"PAN","SLV",433
"PRY","SLV",11
"PER","SLV",224
"PHL","SLV",18
"PRT","SLV",12
"PRI","SLV",59
"KOR","SLV",123
"RUS","SLV",17
"ESP","SLV",512
"PSE","SLV",44
"SWE","SLV",34
"CHE","SLV",57
"GBR","SLV",86
"USA","SLV",5176
"URY","SLV",72
"VEN","SLV",232
"CMR","GNQ",638
"FRA","GNQ",3649
"GAB","GNQ",205
"NGA","GNQ",287
"STP","GNQ",1194
"ESP","GNQ",1023
"AGO","ERI",341
"BDI","ERI",1029
"CHN","ERI",133
"COM","ERI",189
"COD","ERI",1659
"ETH","ERI",107
"FRA","ERI",429
"IND","ERI",117
"KEN","ERI",345
"MWI","ERI",759
"MOZ","ERI",1088
"RWA","ERI",459
"SOM","ERI",2415
"ZAF","ERI",120
"SSD","ERI",1465
"SDN","ERI",205
"UGA","ERI",1498
"GBR","ERI",56
"TZA","ERI",517
"ZMB","ERI",237
"ZWE","ERI",319
"AFG","EST",13
"ALB","EST",7
"DZA","EST",14
"AGO","EST",3
"ATG","EST",1
"ARG","EST",14
"ARM","EST",690
"AUS","EST",63
"AUT","EST",70
"AZE","EST",1600
"BHR","EST",1
"BGD","EST",12
"BRB","EST",1
"BLR","EST",12796
"BEL","EST",117
"BLZ","EST",1
"BOL","EST",1
"BIH","EST",2
"BWA","EST",0
"BRA","EST",62
"BGR","EST",78
"KHM","EST",4
"CMR","EST",2
"CAN","EST",114
"CAF","EST",1
"CHL","EST",8
"CHN","EST",201
"HKG","EST",1
"COL","EST",13
"COG","EST",4
"CRI","EST",2
"CIV","EST",1
"HRV","EST",13
"CUB","EST",19
"CYP","EST",13
"CZE","EST",67
"PRK","EST",6
"COD","EST",2
"DNK","EST",135
"DOM","EST",1
"ECU","EST",7
"EGY","EST",41
"SLV","EST",2
"ETH","EST",4
"FRO","EST",1
"FIN","EST",2398
"FRA","EST",212
"GEO","EST",1599
"DEU","EST",1369
"GHA","EST",6
"GIB","EST",1
"GRC","EST",25
"GTM","EST",7
"GUY","EST",2
"VAT","EST",1
"HND","EST",1
"HUN","EST",99
"ISL","EST",22
"IND","EST",111
"IDN","EST",6
"IRN","EST",28
"IRQ","EST",10
"IRL","EST",146
"IMN","EST",0
"ISR","EST",49
"ITA","EST",295
"JAM","EST",2
"JPN","EST",55
"JOR","EST",4
"KAZ","EST",4095
"KEN","EST",2
"KIR","EST",1
"KWT","EST",6
"KGZ","EST",593
"LVA","EST",4259
"LBN","EST",10
"LBY","EST",4
"LIE","EST",1
"LTU","EST",2004
"LUX","EST",14
"MDG","EST",1
"MYS","EST",2
"MRT","EST",2
"MUS","EST",2
"MEX","EST",28
"MCO","EST",1
"MNG","EST",53
"MAR","EST",15
"MOZ","EST",2
"NAM","EST",1
"NPL","EST",20
"NLD","EST",129
"NZL","EST",11
"NIC","EST",1
"NGA","EST",14
"MKD","EST",4
"NOR","EST",150
"PAK","EST",32
"PNG","EST",1
"PER","EST",15
"PHL","EST",17
"POL","EST",599
"PRT","EST",43
"QAT","EST",1
"KOR","EST",19
"MDA","EST",884
"REU","EST",1
"ROU","EST",64
"RUS","EST",154721
"RWA","EST",1
"KNA","EST",1
"SAU","EST",1
"SEN","EST",2
"SRB","EST",13
"SGP","EST",3
"SVK","EST",15
"SVN","EST",8
"SOM","EST",2
"ZAF","EST",23
"ESP","EST",164
"LKA","EST",9
"PSE","EST",1
"SDN","EST",4
"SUR","EST",1
"SWE","EST",451
"CHE","EST",42
"SYR","EST",6
"TJK","EST",403
"THA","EST",15
"TON","EST",1
"TTO","EST",2
"TUN","EST",7
"TUR","EST",87
"TKM","EST",358
"UGA","EST",2
"UKR","EST",23350
"ARE","EST",7
"GBR","EST",524
"TZA","EST",4
"USA","EST",624
"URY","EST",4
"UZB","EST",1174
"VEN","EST",8
"VNM","EST",11
"YEM","EST",1
"ZMB","EST",1
"ZWE","EST",6
"AGO","SWZ",201
"AUS","SWZ",44
"BWA","SWZ",54
"BDI","SWZ",360
"CAN","SWZ",19
"COG","SWZ",62
"COD","SWZ",267
"ETH","SWZ",26
"LSO","SWZ",198
"LBR","SWZ",40
"MOZ","SWZ",10841
"NZL","SWZ",21
"RWA","SWZ",229
"SOM","SWZ",146
"ZAF","SWZ",12260
"UGA","SWZ",48
"USA","SWZ",228
"BDI","ETH",132
"COD","ETH",683
"DJI","ETH",3025
"ERI","ETH",40354
"RWA","ETH",122
"SOM","ETH",349609
"SSD","ETH",112021
"SDN","ETH",37102
"UGA","ETH",178
"YEM","ETH",118
"ARG","FLK",24
"AUS","FLK",38
"CHL","FLK",181
"NZL","FLK",24
"SHN","FLK",295
"GBR","FLK",798
"USA","FLK",17
"BRA","FRO",18
"BGR","FRO",12
"CAN","FRO",14
"CHN","FRO",18
"COL","FRO",36
"HRV","FRO",25
"DNK","FRO",3341
"ETH","FRO",27
"DEU","FRO",20
"GHA","FRO",16
"GRL","FRO",143
"ISL","FRO",278
"IND","FRO",58
"IDN","FRO",6
"KEN","FRO",5
"LTU","FRO",14
"NOR","FRO",172
"PER","FRO",5
"PHL","FRO",61
"POL","FRO",75
"KOR","FRO",47
"ROU","FRO",81
"RUS","FRO",39
"SRB","FRO",35
"ZAF","FRO",14
"SWE","FRO",68
"THA","FRO",72
"TUN","FRO",6
