"i","j","fij"
"GRC","BOL",8
"GRD","BOL",2
"GTM","BOL",141
"GIN","BOL",1
"GUY","BOL",7
"HTI","BOL",7
"HND","BOL",197
"HUN","BOL",37
"ISL","BOL",3
"IND","BOL",119
"IDN","BOL",15
"IRN","BOL",36
"IRQ","BOL",5
"IRL","BOL",60
"IMN","BOL",0
"ISR","BOL",180
"ITA","BOL",896
"JAM","BOL",2
"JPN","BOL",1493
"JOR","BOL",13
"KAZ","BOL",2
"KEN","BOL",9
"KWT","BOL",5
"KGZ","BOL",0
"LAO","BOL",15
"LVA","BOL",1
"LBN","BOL",48
"LSO","BOL",1
"LBR","BOL",1
"LBY","BOL",5
"LIE","BOL",1
"LTU","BOL",6
"LUX","BOL",8
"MDG","BOL",5
"MWI","BOL",5
"MYS","BOL",7
"MLI","BOL",0
"MLT","BOL",2
"MRT","BOL",0
"MEX","BOL",9323
"MCO","BOL",0
"MNG","BOL",1
"MNE","BOL",0
"MAR","BOL",5
"MOZ","BOL",0
"MMR","BOL",0
"NPL","BOL",1
"NLD","BOL",26
"NCL","BOL",1
"NZL","BOL",35
"NIC","BOL",85
"NER","BOL",0
"NGA","BOL",12
"NIU","BOL",81
"MKD","BOL",0
"NOR","BOL",0
"OMN","BOL",1
"PAK","BOL",29
"PAN","BOL",97
"PNG","BOL",1
"PRY","BOL",3236
"PER","BOL",9386
"PHL","BOL",37
"POL","BOL",170
"PRT","BOL",39
"PRI","BOL",41
"QAT","BOL",5
"KOR","BOL",568
"MDA","BOL",2
"ROU","BOL",0
"RUS","BOL",1
"RWA","BOL",1
"KNA","BOL",0
"SPM","BOL",0
"SAU","BOL",6
"SEN","BOL",0
"SRB","BOL",0
"SYC","BOL",0
"SLE","BOL",0
"SGP","BOL",6
"SXM","BOL",79
"SVK","BOL",11
"SVN","BOL",8
"SLB","BOL",0
"SOM","BOL",0
"ZAF","BOL",0
"ESP","BOL",1641
"LKA","BOL",5
"PSE","BOL",0
"SDN","BOL",0
"SUR","BOL",1
"SWE","BOL",152
"CHE","BOL",555
"SYR","BOL",0
"TJK","BOL",3
"THA","BOL",10
"TGO","BOL",2
"TON","BOL",1
"TTO","BOL",14
"TUN","BOL",1
"TUR","BOL",13
"TKM","BOL",1
"UGA","BOL",0
"UKR","BOL",114
"ARE","BOL",2
"GBR","BOL",651
"TZA","BOL",0
"USA","BOL",3656
"URY","BOL",453
"UZB","BOL",5
"VUT","BOL",0
"VEN","BOL",543
"VNM","BOL",4
"YEM","BOL",0
"ZMB","BOL",3
"ZWE","BOL",10
"AIA","BES",534
"ATG","BES",1018
"ARG","BES",43
"ABW","BES",3103
"BHS","BES",139
"BRB","BES",451
"VGB","BES",1748
"CAN","BES",164
"CHN","BES",74
"HKG","BES",185
"COL","BES",2495
"CUB","BES",1970
"CUW","BES",2253
"DMA","BES",101
"DOM","BES",8340
"FRA","BES",184
"GUF","BES",6
"GRD","BES",15
"GLP","BES",193
"GUY","BES",1235
"HTI","BES",3086
"IND","BES",38
"IDN","BES",187
"ITA","BES",75
"JAM","BES",1426
"JPN","BES",242
"LBN","BES",991
"MTQ","BES",193
"MEX","BES",32
"NLD","BES",6780
"NZL","BES",11
"NOR","BES",7
"PRT","BES",967
"PRI","BES",73
"KNA","BES",541
"LCA","BES",2
"VCT","BES",122
"SXM","BES",282
"ESP","BES",46
"SUR","BES",2305
"TTO","BES",74
"GBR","BES",158
"USA","BES",1098
"VIR","BES",164
"VEN","BES",1441
"AUT","BIH",273
"HRV","BIH",33326
"FRA","BIH",217
"DEU","BIH",807
"HUN","BIH",240
"ITA","BIH",213
"MNE","BIH",5675
"MKD","BIH",3783
"ROU","BIH",424
"RUS","BIH",185
"SRB","BIH",26662
"SVK","BIH",6791
"SVN","BIH",3363
"AGO","BWA",1320
"AUS","BWA",114
"CAN","BWA",106
"CHN","BWA",1348
"COD","BWA",1261
"DNK","BWA",104
"SWZ","BWA",259
"DEU","BWA",341
"IND","BWA",3032
"IRL","BWA",190
"ITA","BWA",165
"KEN","BWA",254
"LSO","BWA",1212
"MDG","BWA",238
"MWI","BWA",1709
"MUS","BWA",700
"MOZ","BWA",441
"NAM","BWA",687
"NLD","BWA",193
"NGA","BWA",285
"NOR","BWA",118
"PAK","BWA",223
"PRT","BWA",141
"SYC","BWA",95
"ZAF","BWA",13860
"LKA","BWA",613
"SWE","BWA",133
"UGA","BWA",570
"GBR","BWA",993
"TZA","BWA",1104
"USA","BWA",55
"ZMB","BWA",4773
"ZWE","BWA",11763
"AFG","BRA",0
"AGO","BRA",6355
"ARG","BRA",27597
"AUS","BRA",447
"AUT","BRA",3220
"BEL","BRA",1410
"BOL","BRA",20437
"BGR","BRA",283
"CAN","BRA",1256
"CHL","BRA",17172
"CHN","BRA",10326
"COL","BRA",4169
"CRI","BRA",239
"CUB","BRA",1346
"CZE","BRA",1158
"DNK","BRA",453
"DOM","BRA",102
"ECU","BRA",1191
"EGY","BRA",3400
"SLV","BRA",481
"FIN","BRA",165
"FRA","BRA",8402
"GUF","BRA",624
"DEU","BRA",19603
"GRC","BRA",2743
"GTM","BRA",158
"GUY","BRA",1607
"HTI","BRA",15
"HND","BRA",136
"HUN","BRA",2865
"IND","BRA",762
"IRL","BRA",220
"ISR","BRA",1784
"ITA","BRA",55164
"JAM","BRA",57
"JPN","BRA",71102
"LBN","BRA",16128
"MEX","BRA",1261
"MOZ","BRA",1337
"NLD","BRA",3508
"NIC","BRA",501
"NOR","BRA",143
"PAK","BRA",172
"PAN","BRA",559
"PRY","BRA",28891
"PER","BRA",10840
"POL","BRA",7477
"PRT","BRA",213713
"ROU","BRA",3534
"RUS","BRA",6515
"ESP","BRA",43708
"SUR","BRA",233
"SWE","BRA",716
"CHE","BRA",2951
"SYR","BRA",3293
"TUR","BRA",693
"GBR","BRA",4044
"USA","BRA",13981
"URY","BRA",24799
"VEN","BRA",2167
"ATG","VGB",524
"AUS","VGB",16
"BHS","VGB",18
"BRB","VGB",127
"CAN","VGB",163
"DMA","VGB",836
"DOM","VGB",1010
"FRA","VGB",16
"DEU","VGB",40
"GUY","VGB",1136
"IND","VGB",27
"JAM","VGB",368
"LBN","VGB",16
"MSR","VGB",146
"PRI","VGB",44
"KNA","VGB",2100
"LCA","VGB",371
"VCT","VGB",1414
"TTO","VGB",279
"GBR","VGB",594
"USA","VGB",910
"AUS","BRN",482
"BGD","BRN",1156
"CHN","BRN",1926
"HKG","BRN",482
"IND","BRN",2889
"IDN","BRN",5778
"JPN","BRN",192
"MYS","BRN",45258
"NPL","BRN",5008
"NLD","BRN",289
"NZL","BRN",192
"PAK","BRN",770
"PHL","BRN",12614
"KOR","BRN",144
"SGP","BRN",1445
"LKA","BRN",1156
"THA","BRN",13482
"GBR","BRN",1926
"USA","BRN",144
"AFG","BGR",223
"ALB","BGR",528
"DZA","BGR",178
"AND","BGR",0
"AGO","BGR",4
"AIA","BGR",21
"ATG","BGR",3
"ARG","BGR",53
"ARM","BGR",1150
"ABW","BGR",3
"AUS","BGR",66
"AUT","BGR",98
"AZE","BGR",923
"BHS","BGR",2
"BHR","BGR",4
"BGD","BGR",278
"BRB","BGR",2
"BLR","BGR",307
"BEL","BGR",181
"BLZ","BGR",1
"BEN","BGR",15
"BMU","BGR",0
"BTN","BGR",13
"BOL","BGR",10
"BIH","BGR",54
"BWA","BGR",15
"BRA","BGR",42
"VGB","BGR",46
"BRN","BGR",0
"BFA","BGR",6
"BDI","BGR",9
"CPV","BGR",4
"KHM","BGR",9
"CMR","BGR",4
"CAN","BGR",111
"CYM","BGR",1
"TCD","BGR",3
"CHL","BGR",10
"CHN","BGR",524
"COL","BGR",10
"COG","BGR",8
"CRI","BGR",3
"CIV","BGR",3
"HRV","BGR",42
"CUB","BGR",132
"CYP","BGR",149
"CZE","BGR",464
"PRK","BGR",1
"COD","BGR",8
"DNK","BGR",31
"DJI","BGR",2
"DMA","BGR",0
"DOM","BGR",11
"ECU","BGR",6
"EGY","BGR",69
"SLV","BGR",3
"ERI","BGR",2
"EST","BGR",27
"SWZ","BGR",2
"ETH","BGR",34
"FJI","BGR",1
"FIN","BGR",28
"FRA","BGR",267
"GAB","BGR",6
"GMB","BGR",5
"GEO","BGR",157
"DEU","BGR",998
"GHA","BGR",6
"GIB","BGR",4
"GRC","BGR",2643
"GRL","BGR",2
"GTM","BGR",3
"GIN","BGR",6
"GNB","BGR",3
"GUY","BGR",2
"HTI","BGR",3
"HND","BGR",1
"HUN","BGR",174
"ISL","BGR",66
"IND","BGR",135
"IDN","BGR",11
"IRN","BGR",155
"IRQ","BGR",358
"IRL","BGR",6
"ISR","BGR",169
"ITA","BGR",511
"JAM","BGR",3
"JPN","BGR",61
"JOR","BGR",105
"KAZ","BGR",452
"KEN","BGR",6
"KIR","BGR",3
"KWT","BGR",47
"KGZ","BGR",41
"LAO","BGR",0
"LVA","BGR",58
"LBN","BGR",379
"LBR","BGR",3
"LBY","BGR",99
"LIE","BGR",2
"LTU","BGR",50
"LUX","BGR",4
"MDG","BGR",1
"MYS","BGR",1
"MDV","BGR",1
"MLI","BGR",0
"MLT","BGR",16
"MHL","BGR",0
"MRT","BGR",2
"MUS","BGR",0
"MEX","BGR",12
"MCO","BGR",2
"MNG","BGR",35
"MNE","BGR",15
"MAR","BGR",41
"MOZ","BGR",14
"NAM","BGR",2
"NRU","BGR",1
"NPL","BGR",3
"NLD","BGR",132
"NZL","BGR",12
"NIC","BGR",19
"NER","BGR",4
"NGA","BGR",45
"MKD","BGR",1476
"NOR","BGR",43
"OMN","BGR",1
"PAK","BGR",27
"PAN","BGR",4
"PNG","BGR",2
"PRY","BGR",1
"PER","BGR",12
"PHL","BGR",20
"POL","BGR",693
"PRT","BGR",44
"QAT","BGR",4
"KOR","BGR",53
"MDA","BGR",1059
"ROU","BGR",2642
"RUS","BGR",10972
"RWA","BGR",1
"WSM","BGR",3
"SMR","BGR",2
"SAU","BGR",15
"SEN","BGR",4
"SRB","BGR",1227
"SLE","BGR",0
"SGP","BGR",4
"SVK","BGR",151
"SVN","BGR",19
"SOM","BGR",2
"ZAF","BGR",61
"ESP","BGR",674
"LKA","BGR",5
"PSE","BGR",1
"SDN","BGR",21
"SUR","BGR",0
"SWE","BGR",58
"CHE","BGR",76
"SYR","BGR",738
"TJK","BGR",53
"THA","BGR",7
"TKL","BGR",0
"TON","BGR",1
"TUN","BGR",41
"TUR","BGR",2010
"TKM","BGR",115
"TCA","BGR",2
"TUV","BGR",8
"UGA","BGR",3
"UKR","BGR",3230
"ARE","BGR",26
"GBR","BGR",1324
"TZA","BGR",9
"USA","BGR",565
"URY","BGR",8
"UZB","BGR",302
"VUT","BGR",0
"VEN","BGR",12
"VNM","BGR",416
"WLF","BGR",0
"ESH","BGR",0
"YEM","BGR",32
"ZMB","BGR",6
"ZWE","BGR",14
"BEN","BFA",3071
"CIV","BFA",383695
"GHA","BFA",29139
"MLI","BFA",42260
"NER","BFA",10633
"NGA","BFA",3801
"SEN","BFA",2965
"TGO","BFA",10415
"BEL","BDI",475
"COD","BDI",37951
"FRA","BDI",237
"KEN","BDI",202
"RWA","BDI",66415
"UGA","BDI",949
"TZA","BDI",5692
"AGO","CPV",2209
"ARG","CPV",10
"BEL","CPV",24
"BRA","CPV",130
"CHN","CPV",51
"CIV","CPV",15
"CUB","CPV",115
"FRA","CPV",172
"GAB","CPV",17
"GMB","CPV",12
"DEU","CPV",41
"GHA","CPV",93
"GIN","CPV",99
"GNB","CPV",1138
"ITA","CPV",305
"JPN","CPV",4
"LUX","CPV",10
"MLI","CPV",14
"MEX","CPV",6
"MOZ","CPV",76
"NLD","CPV",82
"NGA","CPV",144
"PER","CPV",4
"PRT","CPV",929
"RUS","CPV",92
"STP","CPV",3747
"SEN","CPV",627
"SLE","CPV",32
"ESP","CPV",50
"CHE","CPV",29
"TLS","CPV",17
"UKR","CPV",46
"GBR","CPV",29
"USA","CPV",275
"VIR","CPV",39
"AUS","KHM",229
"CAN","KHM",85
"CHN","KHM",2998
"HKG","KHM",229
"PRK","KHM",85
"FRA","KHM",543
"DEU","KHM",76
"IND","KHM",187
"IDN","KHM",208
"ITA","KHM",30
"JPN","KHM",246
"LAO","KHM",513
"MYS","KHM",339
"MMR","KHM",102
"NPL","KHM",89
"NLD","KHM",59
"PAK","KHM",81
"PHL","KHM",301
"KOR","KHM",110
"RUS","KHM",59
"SGP","KHM",242
"LKA","KHM",93
"THA","KHM",60844
"GBR","KHM",182
"USA","KHM",386
"VNM","KHM",71963
"AGO","CMR",0
"TCD","CMR",82221
"FRA","CMR",10163
"NGA","CMR",90495
"AFG","CAN",22359
"ALB","CAN",6205
"DZA","CAN",20571
"AGO","CAN",2446
"AIA","CAN",139
"ATG","CAN",2313
"ARG","CAN",13698
"ARM","CAN",1828
"ABW","CAN",600
"AUS","CAN",18729
"AUT","CAN",22161
"AZE","CAN",1074
"BHS","CAN",1273
"BHR","CAN",1327
"BGD","CAN",22310
"BRB","CAN",14862
"BLR","CAN",4363
"BEL","CAN",20211
"BLZ","CAN",1382
"BEN","CAN",401
"BMU","CAN",1912
"BTN","CAN",35
"BOL","CAN",2397
"BES","CAN",53
"BIH","CAN",25945
"BWA","CAN",188
"BRA","CAN",13327
"VGB","CAN",119
"BRN","CAN",4338
"BGR","CAN",9449
"BFA","CAN",322
"BDI","CAN",2323
"CPV","CAN",322
"KHM","CAN",18784
"CMR","CAN",2278
"CYM","CAN",89
"CAF","CAN",173
"TCD","CAN",614
"CHL","CAN",24970
"CHN","CAN",412162
"HKG","CAN",237754
"MAC","CAN",6805
"COL","CAN",17942
"COM","CAN",40
"COG","CAN",282
"CRI","CAN",2476
"CIV","CAN",1723
"HRV","CAN",39257
"CUB","CAN",5269
"CUW","CAN",371
"CYP","CAN",4318
"CZE","CAN",16308
"PRK","CAN",109
"COD","CAN",9934
"DNK","CAN",17972
"DJI","CAN",496
"DMA","CAN",2798
"DOM","CAN",5106
"ECU","CAN",11261
"EGY","CAN",36444
"SLV","CAN",38826
"GNQ","CAN",15
"ERI","CAN",4779
"EST","CAN",6369
"SWZ","CAN",164
"ETH","CAN",14208
"FJI","CAN",22553
"FIN","CAN",14148
"FRA","CAN",74561
"GUF","CAN",50
"PYF","CAN",144
"GAB","CAN",426
"GMB","CAN",233
"GEO","CAN",773
"DEU","CAN",175979
"GHA","CAN",16823
"GIB","CAN",253
"GRC","CAN",75794
"GRD","CAN",8890
"GLP","CAN",347
"GTM","CAN",13960
"GIN","CAN",1322
"GNB","CAN",50
"GUY","CAN",83357
"HTI","CAN",53390
"HND","CAN",4462
"HUN","CAN",50236
"ISL","CAN",446
"IND","CAN",319138
"IDN","CAN",10356
"IRN","CAN",74284
"IRQ","CAN",26401
"IRL","CAN",25960
"ISR","CAN",16625
"ITA","CAN",315058
"JAM","CAN",120632
"JPN","CAN",26004
"JOR","CAN",5106
"KAZ","CAN",3779
"KEN","CAN",20447
"KWT","CAN",9513
"KGZ","CAN",600
"LAO","CAN",14178
"LVA","CAN",7651
"LBN","CAN",67856
"LSO","CAN",94
"LBR","CAN",679
"LBY","CAN",2481
"LTU","CAN",6854
"LUX","CAN",525
"MDG","CAN",1932
"MWI","CAN",391
"MYS","CAN",21280
"MLI","CAN",831
"MLT","CAN",9379
"MTQ","CAN",287
"MRT","CAN",149
"MUS","CAN",6611
"MEX","CAN",42332
"MCO","CAN",109
"MNG","CAN",129
"MNE","CAN",0
"MSR","CAN",610
"MAR","CAN",25727
"MOZ","CAN",881
"MMR","CAN",3724
"NAM","CAN",302
"NPL","CAN",1134
"NLD","CAN",117329
"NCL","CAN",114
"NZL","CAN",9384
"NIC","CAN",9444
"NER","CAN",203
"NGA","CAN",10326
"MKD","CAN",7265
"NOR","CAN",6319
"OMN","CAN",555
"PAK","CAN",82440
"PAN","CAN",2495
"PNG","CAN",297
"PRY","CAN",4972
"PER","CAN",17932
"PHL","CAN",236877
"POL","CAN",180074
"PRT","CAN",154283
"PRI","CAN",258
"QAT","CAN",1089
"KOR","CAN",81955
"MDA","CAN",2358
"REU","CAN",64
"ROU","CAN",60745
"RUS","CAN",50335
"RWA","CAN",2634
"KNA","CAN",2471
"LCA","CAN",3214
"SPM","CAN",372
"VCT","CAN",8751
"WSM","CAN",64
"SAU","CAN",9840
"SEN","CAN",1798
"SRB","CAN",0
"SYC","CAN",1035
"SLE","CAN",1010
"SGP","CAN",9543
"SXM","CAN",106
"SVK","CAN",10617
"SVN","CAN",9280
"SOM","CAN",20146
"ZAF","CAN",36949
"ESP","CAN",10554
"LKA","CAN",90795
"PSE","CAN",5572
"SDN","CAN",7403
"SUR","CAN",831
"SWE","CAN",7468
"CHE","CAN",20621
"SYR","CAN",15827
"TJK","CAN",114
"THA","CAN",8687
"TGO","CAN",743
"TON","CAN",104
"TTO","CAN",64523
"TUN","CAN",5418
"TUR","CAN",17605
"TKM","CAN",109
"TCA","CAN",10
"UGA","CAN",10924
"UKR","CAN",52484
"ARE","CAN",6517
"GBR","CAN",608742
"TZA","CAN",19675
"USA","CAN",255952
"VIR","CAN",35
"URY","CAN",6240
"UZB","CAN",1505
"VEN","CAN",7958
"VNM","CAN",148701
"YEM","CAN",1050
"ZMB","CAN",2234
"ZWE","CAN",4051
"ARG","CYM",13
"AUS","CYM",77
"AUT","CYM",52
"BHS","CYM",190
"BRB","CYM",209
"BEL","CYM",13
"BLZ","CYM",359
"BMU","CYM",34
"BRA","CYM",73
"CAN","CYM",1393
"JEY","CYM",15
"COL","CYM",235
"CRI","CYM",284
"CUB","CYM",753
"CUW","CYM",13
"DNK","CYM",19
"DOM","CYM",68
"FIN","CYM",11
"FRA","CYM",40
"DEU","CYM",140
"GRD","CYM",17
"GUY","CYM",198
"HTI","CYM",19
"HND","CYM",777
"IND","CYM",144
"IRN","CYM",11
"IRL","CYM",258
"ISR","CYM",13
"ITA","CYM",94
"JAM","CYM",7468
"JPN","CYM",22
"KEN","CYM",37
"MYS","CYM",19
"MEX","CYM",42
"NLD","CYM",40
"NZL","CYM",58
"NIC","CYM",770
"NER","CYM",29
"NGA","CYM",11
"PAK","CYM",114
"PAN","CYM",140
"PER","CYM",15
"PHL","CYM",111
"PRI","CYM",49
"LCA","CYM",11
"VCT","CYM",32
"ZAF","CYM",40
"ESP","CYM",29
"CHE","CYM",82
"THA","CYM",56
"TTO","CYM",363
"GBR","CYM",2134
"TZA","CYM",15
"USA","CYM",1821
"VEN","CYM",37
"ZMB","CYM",11
"ZWE","CYM",19
"AUS","CAF",16
"AUT","CAF",32
"BRA","CAF",0
"CAN","CAF",281
"TCD","CAF",15183
"CYP","CAF",11
"COD","CAF",26065
"DNK","CAF",3
"EGY","CAF",58
"FRA","CAF",14506
"IRL","CAF",16
"ITA","CAF",101
"MLI","CAF",457
"NLD","CAF",50
"RUS","CAF",207
"STP","CAF",111
"SVN","CAF",66
"ZAF","CAF",80
"SSD","CAF",0
"SDN","CAF",29587
"SWE","CAF",18
"CHE","CAF",220
"TGO","CAF",13
"TUR","CAF",10
"USA","CAF",831
"CMR","TCD",36353
"CAF","TCD",9463
"COG","TCD",839
"COD","TCD",301
"FRA","TCD",1039
"GAB","TCD",343
"LBY","TCD",1286
"NER","TCD",3066
"NGA","TCD",17386
"SDN","TCD",28613
"FRA","JEY",875
"IRL","JEY",1731
"PRT","JEY",3525
"GBR","JEY",56856
"AFG","CHL",15
"ALB","CHL",25
"DZA","CHL",44
"AND","CHL",9
"AGO","CHL",55
"AIA","CHL",15
"ATG","CHL",12
"ARG","CHL",45770
"ARM","CHL",10
"ABW","CHL",4
"AUS","CHL",976
"AUT","CHL",523
"AZE","CHL",2
"BHS","CHL",1
"BHR","CHL",2
"BGD","CHL",6
"BRB","CHL",4
"BLR","CHL",6
"BEL","CHL",827
"BLZ","CHL",2
"BEN","CHL",1
"BMU","CHL",5
"BTN","CHL",4
"BOL","CHL",10568
"BIH","CHL",11
"BWA","CHL",5
"BRA","CHL",6886
"BGR","CHL",91
"BFA","CHL",1
"BDI","CHL",1
"CPV","CHL",1
"KHM","CHL",4
"CMR","CHL",6
"CAN","CHL",1809
"CYM","CHL",1
"CAF","CHL",2
"TCD","CHL",17
"CHN","CHL",2258
"HKG","CHL",51
"MAC","CHL",9
"COL","CHL",3913
"COM","CHL",1
"COG","CHL",12
"COK","CHL",2
"CRI","CHL",455
"CIV","CHL",9
"HRV","CHL",374
"CUB","CHL",2984
"CYP","CHL",12
"CZE","CHL",144
"PRK","CHL",6
"COD","CHL",12
"DNK","CHL",228
"DMA","CHL",27
"DOM","CHL",271
"ECU","CHL",8857
"EGY","CHL",78
"SLV","CHL",228
"GNQ","CHL",2
"ERI","CHL",2
"EST","CHL",44
"SWZ","CHL",2
"ETH","CHL",5
"FLK","CHL",2
"FRO","CHL",2
"FJI","CHL",9
"FIN","CHL",132
"FRA","CHL",3101
"GUF","CHL",2
"PYF","CHL",6
"GAB","CHL",5
"GMB","CHL",2
"GEO","CHL",2
"DEU","CHL",5359
"GHA","CHL",7
"GIB","CHL",5
"GRC","CHL",191
"GRL","CHL",5
"GRD","CHL",5
"GLP","CHL",7
"GUM","CHL",4
"GTM","CHL",220
"GIN","CHL",4
"GNB","CHL",2
"GUY","CHL",15
"HTI","CHL",45
"VAT","CHL",2
"HND","CHL",234
"HUN","CHL",323
"ISL","CHL",11
"IND","CHL",540
"IDN","CHL",85
"IRN","CHL",80
"IRQ","CHL",22
"IRL","CHL",127
"ISR","CHL",529
"ITA","CHL",3699
"JAM","CHL",21
"JPN","CHL",798
"JOR","CHL",83
"KAZ","CHL",7
"KEN","CHL",19
"KWT","CHL",9
"KGZ","CHL",4
"LAO","CHL",1
"LVA","CHL",34
"LBN","CHL",201
"LSO","CHL",10
"LBR","CHL",5
"LBY","CHL",22
"LIE","CHL",2
"LTU","CHL",17
"LUX","CHL",15
"MDG","CHL",9
"MWI","CHL",2
"MYS","CHL",25
"MDV","CHL",1
"MLI","CHL",88
"MLT","CHL",15
"MTQ","CHL",5
"MRT","CHL",1
"MUS","CHL",2
"MYT","CHL",1
"MEX","CHL",1700
"FSM","CHL",1
"MCO","CHL",9
"MNG","CHL",1
"MSR","CHL",1
"MAR","CHL",85
"MOZ","CHL",46
"MMR","CHL",1
"NAM","CHL",6
"NRU","CHL",7
"NPL","CHL",9
"NLD","CHL",641
"NCL","CHL",4
"NZL","CHL",139
"NIC","CHL",234
"NER","CHL",10
"NGA","CHL",20
"NIU","CHL",5
"MKD","CHL",399
"MNP","CHL",7
"NOR","CHL",335
"OMN","CHL",5
"PAK","CHL",158
"PLW","CHL",2
"PAN","CHL",504
"PNG","CHL",4
"PRY","CHL",1198
"PER","CHL",35460
"PHL","CHL",197
"POL","CHL",435
"PRT","CHL",247
"PRI","CHL",181
"QAT","CHL",26
"KOR","CHL",1049
"MDA","CHL",9
"REU","CHL",2
"ROU","CHL",352
"RUS","CHL",579
"RWA","CHL",5
"SHN","CHL",328
"KNA","CHL",12
"LCA","CHL",60
"SPM","CHL",2
"VCT","CHL",5
"SMR","CHL",2
"STP","CHL",11
"SAU","CHL",17
"SEN","CHL",6
"SLE","CHL",1
"SGP","CHL",59
"SVK","CHL",51
"SVN","CHL",40
"SOM","CHL",11
"ZAF","CHL",244
"ESP","CHL",8648
"LKA","CHL",7
"PSE","CHL",689
"SDN","CHL",4
"SUR","CHL",2
"SWE","CHL",1229
"CHE","CHL",1012
"SYR","CHL",300
"TJK","CHL",2
"THA","CHL",36
"TGO","CHL",19
"TON","CHL",270
"TTO","CHL",10
"TUN","CHL",16
"TUR","CHL",252
"TKM","CHL",2
"TCA","CHL",2
"UGA","CHL",2
"UKR","CHL",157
"ARE","CHL",5
"GBR","CHL",1646
"TZA","CHL",9
"USA","CHL",7884
"VIR","CHL",1
"URY","CHL",2238
"UZB","CHL",4
"VUT","CHL",1
"VEN","CHL",4044
"VNM","CHL",10
"WLF","CHL",1
"ESH","CHL",4
"ZMB","CHL",5
"ZWE","CHL",11
"AUS","CHN",3765
"BGD","CHN",2895
"BRA","CHN",53504
"CAN","CHN",6215
"HKG","CHN",3152
"MAC","CHN",12685
"IND","CHN",6460
"IDN","CHN",28619
"JPN","CHN",4917
"MYS","CHN",4416
"PAK","CHN",3172
"PER","CHN",9711
"PHL","CHN",52626
"KOR","CHN",134524
"RUS","CHN",2135
"LKA","CHN",3915
"THA","CHN",10942
"GBR","CHN",6561
"USA","CHN",19286
"VNM","CHN",20235
"AUS","HKG",7506
"BGD","HKG",366
"CAN","HKG",15273
"CHN","HKG",1886037
"MAC","HKG",60316
"FRA","HKG",1811
"DEU","HKG",1629
"IND","HKG",14864
"IDN","HKG",111117
"IRL","HKG",574
"ITA","HKG",530
"JPN","HKG",11711
"MYS","HKG",12609
"NPL","HKG",7706
"NLD","HKG",842
"NZL","HKG",1856
"PAK","HKG",6237
"PHL","HKG",97347
"PRT","HKG",90
"KOR","HKG",3989
"RUS","HKG",72
"SGP","HKG",8156
"ESP","HKG",331
"LKA","HKG",646
"CHE","HKG",600
"THA","HKG",15845
"GBR","HKG",14585
"USA","HKG",13796
"VNM","HKG",9023
"CHN","MAC",204282
"HKG","MAC",14240
"PHL","MAC",5239
"PRT","MAC",1594
"THA","MAC",974
"AFG","COL",101
"ALB","COL",47
"DZA","COL",20
"AND","COL",40
"AGO","COL",47
"AIA","COL",37
"ATG","COL",35
"ARG","COL",2582
"ABW","COL",268
"AUS","COL",191
"AUT","COL",212
"BEL","COL",370
"BOL","COL",671
"BRA","COL",1889
"BGR","COL",70
"CAN","COL",780
"CHL","COL",1761
"CHN","COL",1551
"HKG","COL",30
"CRI","COL",822
"HRV","COL",49
"CUB","COL",1454
"CUW","COL",79
"CZE","COL",64
"PRK","COL",145
"DNK","COL",77
"DMA","COL",43
"DOM","COL",338
"ECU","COL",11964
"EGY","COL",139
"SLV","COL",315
"EST","COL",18
"FIN","COL",46
"FRA","COL",1797
"DEU","COL",2230
"GRC","COL",115
"GTM","COL",346
"GUY","COL",16
"HTI","COL",99
"HND","COL",286
"HUN","COL",133
"IND","COL",114
"IDN","COL",73
"IRN","COL",87
"IRQ","COL",32
"IRL","COL",104
"ISR","COL",467
"ITA","COL",2470
"JAM","COL",66
"JPN","COL",576
"JOR","COL",180
"KWT","COL",22
"LVA","COL",16
"LBN","COL",1020
"LTU","COL",39
"LUX","COL",20
"MEX","COL",2236
"MAR","COL",65
"NLD","COL",341
"NZL","COL",46
"NIC","COL",479
"NGA","COL",40
"NOR","COL",67
"PAK","COL",37
"PAN","COL",1858
"PRY","COL",201
"PER","COL",3788
"PHL","COL",72
"POL","COL",312
"PRT","COL",109
"PRI","COL",455
"KOR","COL",201
"ROU","COL",281
"RUS","COL",542
"SAU","COL",72
"SXM","COL",20
"SVN","COL",25
"ZAF","COL",47
"ESP","COL",5608
"SWE","COL",161
"CHE","COL",605
"SYR","COL",502
"TTO","COL",39
"TUR","COL",51
"UKR","COL",197
"ARE","COL",36
"GBR","COL",1026
"USA","COL",15068
"URY","COL",364
"VUT","COL",180
"VEN","COL",37200
"FRA","COM",532
"KEN","COM",85
"MDG","COM",10595
"REU","COM",938
"TZA","COM",160
"AGO","COG",31100
"BEN","COG",7549
"CMR","COG",5614
"CAF","COG",16245
"TCD","COG",5249
"CHN","COG",459
"CUB","COG",266
"COD","COG",183780
"GNQ","COG",786
"FRA","COG",5127
"GAB","COG",1572
"DEU","COG",288
"LBN","COG",580
"MLI","COG",16851
"MRT","COG",1564
"PRT","COG",716
"RUS","COG",1280
"RWA","COG",12480
"SEN","COG",6591
"TGO","COG",1211
"USA","COG",83
"AUS","COK",124
"FJI","COK",84
"PYF","COK",68
"NLD","COK",11
"NZL","COK",2319
"NIU","COK",10
"PNG","COK",11
"WSM","COK",5
"GBR","COK",53
