"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GRL",,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2,,,,,,,,2,,,85,,,,,,6332,,,,,,,,,,,,,56,,,10,,,,,,,,,3,,,,,160,,,,,,,,21,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,
"GRD",,,,,,,,65,24,,227,48,6,,13,,,401,,,,,,,0,7,,,,,,,,,,,,3426,4,,,,4,,,,,,,,2,,,67,,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,38,,,,1,,,,,,3,,,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,15,36,,230,,,,,,,,,,,,,,,,,46,,,,,5,17,,,,,,,,8094,,,,,,,,,2782,,13382,273,,,,222,,,,,,
"GLP",,,,,,,,28,,,,3,,,,,,,,,,,,,,63,,,,,,,,,,,,120,,,,,2,,,,,,,,,,,,,,,,,1,,12,33,,,,,,,,,,,,,,992,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,574,,,,122,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,65,,,138,112,,6,,,,,2337,7172,,,,76,,,,40,,,2,,,,,,5741,,,,,94,,,,174,,,,760,,,62,,0,1,,,41,,,157,83,4,3926,,,,,,,,,5,858,,,,,,354,,,22,,,,,,,,,,,1631,6,9,,,,,36,,,274,179,,,,,,,,,0,,,,,,,,,,,,,,,,,,,23340,,,,,,,,,,,,124,,,441,,,,,,110,,,,231,,,52,6,,11,271,,,,,,,,,,0,,,,,,,,,,,,,,,,,20,,782,,,,,288,317,,,,,,,,,,,,,,,,,158,,176398,,,,,265,,,,,,
"GIN",,,,,,83,,,1,,,8,39,,,,,,,248,,,,,3,,,,,,,1,,,39,,,395,,,,,1,,,,,,,,,62417,,,,0,1,,,16,,,,,10,,,,,,,,,,1,3571,,,540,12477,,259,27,,6,,,,,,,1831,,,,,3,2,,,,,12,,,269,,,,,,,,,,,,,13021,,,,,,,,,9038,,,,1838,,,,,,,,,295,,,29,,,99,,,,,,,,,11,,,,,,,,,4,33,,,,,,0,176,,,,,,,,,,,16652,,,30449,,,,,,,20,,1353,,,,,40,144,,,,,832,,,,,,,,,,,,60,,1554,,,,,,,,212,,,
"GNB",,,,,,,,,,,,1,5,,,,,,,67,,,,,,,,,,,,1,,,346,,,19,,,,,0,,,,,,,,,154,,,,,0,,,3,,,,,1,,,,,,,,,,0,3434,,,,4669,,,,,4,,,,,,1351,,,,,,0,,,,,,0,,,68,,,,,,,,,,,,,1119,4,,,,,,,,,,,,742,,,,,,,,,,,,,,,42,,,,,,,,,3,,,,,,,,,,5595,,,,,,,132,,,,,,,,,,,14526,,,8,,,,,,,15,,142,,,,,27,46,,,,,40,,,,,,,,,,,,99,,,,,,,,,,348,,,
"GUY",,,,,,,96,1898,,,98,265,9,,283,,,1668,,69,,,30,,2,419,,,702,478,,0,,,,,,37395,58,,,,4,,,,7,,,,7,,,,,,0,,,61,,41,16,,,,,,,,,,,,4,19,1204,,,,,,,,6,,212,42,,,,,,,,,1,6,,,,,10,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,1285,,,,,,,,,41,,,,10,,,,,2,,54,,,,,,,,,213,643,,124,,,,,,,,,,,,,,,21,,8,,,,2897,61,61,,,,,,,,2756,,,,,,,,,11213,,88360,,,,,2884,,,,,,
"HTI",,,,,,,,10,18,,482,26,22,,6389,,,,,855,17,,450,,3,1490,,,71,,,0,,,,,,23362,4,,,,17,,,,26,,,,15,,,462,,2,4,,,36,,375,73279,11,,,,,,,,,,,0,15096,5566,,,,,180,,,40,,,4744,,12,,,,,,5,,1,,,,,2,,,99,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,98,,,,,,,,,,,,198,,,5,,,,,,5,,,,103,,,18,,,,163,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,28,0,,,,43,704,,,,,,,,,,,,1754,,,,,54,,163170,182,,,,789,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,3,74,,,75,36,,5,,,,,64,1960,,,,114,,,,52,,,0,,,,,,1700,353,,,,128,,,,142,,,,1236,,,,,0,1,,,34,,,236,97,,7200,,,,,,,,,7,292,,,,,,330,,,25,,,,,3540,,,,,,,2,2,,,,,4,,,252,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741,,,,,,,,,,,,116,,,4866,,,,,,33,,,,384,,,64,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,,,,,98,195,,,,,,,,,,,,,,,,,137,,113204,,,,,216,,,,,,
"HUN",,,,,,,,,1393,,,13089,10694,,,,,,182,838,,,,,24,,165,,2330,,,73,,,,,,26722,,,,,213,,,,68,,,,22,,995,71,,74,1101,,,658,,,23,50,61,,,,28,,,,,,288,6540,,,,,,27560,,,827,,,,,,,,,,,,,29,,,,,475,,8582,2464,,,220,,,,,,,144,109,,,164,0,71,55,,,,,,5,,,,,,178,,,0,,,,,,,,,2832,,184,,,,,45,,525,,,,28,,,20,2,932,89,,,,236,,4814,9357,,,,,,,,,,,,914,,,,,4562,218,,,,,450,,,,,6424,5433,,,,,,,,,,175,,,,8,,,5691,,53058,,,,,444,,,,,,
"ISL",,,,,,,,,17,,,223,63,,,,,,,63,,,,,1,,,,,,,15,,,,,,249,,,,,7,,,,,,,,1,,,,,9,3,,,2333,,,,,,,,,,,,,85,,40,253,,,,,,694,,,20,9,,,,,,,,,,,28,,,,,,11,,,101,,,,,,,,,,1,,,,,1,5,150,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,1360,,,,,,,1,0,16,10,,,,,,,28,,,,,,,,,,,,,,,,,7,,,,3,,126,,,,,1614,83,,,,,,,,,,12,,,,,,,488,,2724,,,,,,,,,,,
"IND",,,,,,,,25,117,,34,38213,3450,,84,19109,8314,235,6,2575,114,,93,4142,46,15,,1077,297,11,433,30,,,,29,,123890,39,,,,140,2381,6492,,53,,,,12,,0,,,397,27,95,,1997,,5,144,28,316,6,,31,14,,,,15,727,265,13795,,10,,,,9479,177,,868,,,56,,,,,,,,,304,60,,2171,,106,1390,,9513,10952,386,2904,409,,,,99990,,,13,198,118,280,936,0,,92,457,1228,23941,3216,,41,,,,312,,145,,,8,,,,417,17801,330,,383358,4159,,5855,3,,,,,,2285,51350,1081631,,702,80,,50,1424,113,1941,53,757,221,,,0,3048,,,,25,,,,,,302535,,128,338,161,10146,,14,8,,,4943,,2399,16645,,1116,,6183,4506,,311,2568,,,,80,344,,112,,,,373,903,161793,217442,2717,348852,,,,,105,176,,,,1915,
"IDN",,,282,,,,,,33,,,22707,498,,2,4446,38663,,,1017,,,,,6,58,,,,,3713,4,,,,29,,4499,,,,,31,17426,82303,,35,,,,4,,0,,,53,10,697,,290,,,,11,384,,,,,,,,1,,38,2534,,8,,,,4312,,,171,,,,,15,,,,,,,100,39,799,,,,44,,,536,,3667,6328,,,,23367,,,1,2276,,,1375,,,,,,165799,,,9,,,,,,39,,,,,,,,,79,,,92840,374,1268,,,,,,,252,11817,219,,19,2981,,16,2245,17,28,,27801,1632,,,,142,,,,,,,,,,216759,,9,4,,21045,,3,1,9,,411,,417,10,,,,713,1325,,,249,2641,,,,,,66,,,,,,38250,2180,,29841,,,,,29,916,,,,,
"IRN",,,,,,,,,146,5764,,8843,4115,680,,,,,7,1109,,,,,11,,,,,,,22,,,,,,26473,1,,,,23,,,,27,,,,13,,0,,,162,20,,,3531,,,7,21,52,6,,,,,,,,,422,11044,,,,,,38539,,,724,,,,,6,,,,,,,608,4,1323,,,19330,83,,26257,6065,,4558,65,,,,,,,6,,,,133,,6,104,,,,,,4,,,,,,35,,,,,,,,,17,0,,5108,,308,,,,,,,2592,,1375,,9,,,11,72,45,50,,,,,,138,1238,,,,,,,,,,,,5,,,,,28,7,,,235,,835,2,,,,21679,2267,,720,4,,,,,,,5084,1085,,,,479,,15179,,108050,,,,,55,,,,0,,
"IRQ",,,2185,,,,,,48,,,7220,1272,,,,,,,29,,,,,1,,,,,,,70,,,,,,8497,,,,,2,,,,16,,,,3,,0,,,36,19,,,3057,,,0,1,2394,,,,,,,,,,597,2029,,,,,,11113,,,2153,,,,,,,,,,,,205,3,492,,356453,,95,,39505,293,,,16281,,,,,,,1,7887,,,11052,,,,,,30,,,13,,,42,,,21,,,,,,514,,,,,,5555,,757,,,,,,,825,608,226,,,,,2,1,66,13,,,,,,172,481,,,,,,,,,,15515,,46,,0,,,3,8,,,20,,278,0,,,,19961,1278,1508,38,8,,,,,,0,9419,,,,,,,8840,,29061,,,,,20,,,,2086,,
"IRL",,,,,,,,,67,,,26163,268,,23,,,,13,1209,,,31,,17,,,80,46,,,3,,,,,,13551,72,5,,863,50,,207,,45,,,,8,,3,,,181,8,,,416,,,26,32,53,7,,,,,,,,,34,4367,,,,,,6538,,,507,,,,,,,,,,,,142,32,,,,,,983,,2287,,452,48,,,,,,,14,,,,,2,11,315,,,,,,35,,,,6,,94,,,0,,,,,,44,,,2073,,3065,7,,,,,,259,,,,5,35,,66,8,23,202,,,,,,36,78,,,,5,,,,,,,,18,,,,,117,1,,,2539,,1433,,,,,401,936,,,,,,,,,,157,,,,,,,307191,,100268,,,,,22,,,,,,
"IMN",,,,,,,,,,,,360,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4263,,,,,,,,,,,,,
"ISR",,,,,,,,,664,,,3399,685,,,,,,148,1761,,,16,,56,,,,745,,,41,,,,,,8333,6,,,,402,,,,209,,,,35,,0,,,61,16,,,433,,,42,75,301,64,,,,,,,,,114,3047,,,2,,,3812,11,,451,,,,,30,,,,,,24,360,7,,,,,55,,,2094,,,322,,,,,,,11,160,,,,,12,16,,,,,,4,,,,,,578,,,,,,,,,67,,,1457,,,,,,,,,196,,,,164,,,125,16,140,24,48,,,86,,122,1179,,,,,,,,,,,,40,,,,,19,2,,,901,,270,0,54649,,,548,894,,,,,,,,,,756,,,,,2207,,5592,,48340,,,,,319,,,,,,
"ITA",,6139,907,,61,,,28,141854,,,122614,11921,,32,,,,2,74555,,,27,2,387,15,110,54,28456,,,105,,,109,8,,166149,7,24,,,1838,,170,,928,,,,459,,1110,105,,87,116,,,826,,,2265,575,1741,97,,,,,,,,,154,275945,59,31,,,,189789,48,,5017,,,101,,116,,,,342,,49,603,32,,,,,822,,2687,,,665,242,,,,,,,14,,,100,4153,454,19,6673,,,,178,,331,,29,27,25,,1704,,1774,0,,,568,,,643,,,4668,73,268,51,,,,21,,403,,,,186,,332,943,120,2487,620,235,,,300,,400,449,,,,5,,,,1468,,,,329,11,,,,222,2056,,,4127,,6124,119,,,,1903,81074,,,149,,,,,,801,1015,,,,33,,,47635,194,298179,,7873,,,21722,,,,,,
"JAM",,,,,,,121,1190,0,,314,403,73,,2262,,,456,,167,171,,249,,2,546,,,11,191,,2,,,,,,55782,2810,,,,6,,,,39,,,,110,,,264,,3,1,,,53,,41,157,8,,6,,,,,,,,,8,292,,,,,,579,,,31,,43,,,,,,58,,,4,4,4,,,,,44,,,73,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,360,,,13,,,,,,30,,,,419,,,,,,8,46,,,,,,,,,43,62,,58,,,,,,,,,,,,,,,80,,19,,,,,75,261,,,,,,,,379,,,,,,,,,73411,,252370,169,,,,92,,,,,,
"JPN",,,,,,,,5,2596,,,12304,1279,,16,,4291,,,1731,,,113,25,694,80,,,37976,,56,22,,,3,58,,9640,3,,,,312,1953,4826,,228,,,,70,,0,,,18,33,79,,728,,,643,116,539,10,,,,,,,,,207,11918,,12,6,,,14645,11,,514,,,,1290,45,15,,,96,,47,307,21,509,3094,,,192,,,6735,,,50,,,,,,,4,,,,1164,,8,158,,,2666,38,,16,,,,8,,1789,21,,60,,,,,,99,,,2474,,4001,15,,,,,282,546,,,40,92,122,1144,1044,1139,142,94,90,,5698,,,11,342,,,,11,,,9,,,,,16,,4,,,25,9,16,,374,,1053,23,,,,1248,2809,,,3467,,,,24,,,739,,,,18,,,18227,,163579,,,,,242,79,,,,44,
"JOR",,,1038,,,,,,57,,,1312,140,,,1551,,,1,96,,,,,5,,,,,,,12,,,,,,1820,,,,,42,,,,64,,,,2,,0,,,58,5,,,301,,,,6,1647,,,,,,,,,,14,316,,,,,,3325,,,254,,,,,,,,,,,15,78,4,,1624,,3610,27,,,907,,,,,,,8606,,,1,723,,,4947,,,,,,,,,2,,,,,,9,,,,,,,,,,,,212,,,2,,,,,,27,3323,,,18,,,6,15,25,0,97,6514,,,,106,502,,,,,,,,,,30816,,16,,,,,3,3,,,17,,228,7,29710,,,431,135,,,,,,,,,,186,,,,,101,13093,1014,,14194,,,,,137,,,,,,
"KAZ",,,,,,,,,,620,,209,420,2559,,,,,40006,7,,,,,0,,,,,,,191,,,,,,1895,,,,,2,,,,,,,,4,,0,,,52,341,,,31,,,0,,79,,,,2998,,,,,,12,258,,,,,1436,142797,,,7064,,,,,,,,,,,,217,1,1964,,,,77,,4394,266,,,10,,,,,18694,,2422,,,,201,,4149,,,,,,,,,,,,,,,,295,,,,,,,,,0,,,,,,,,,3,,,,,,,,,2194,19,,,192,7342,,0,1296891,,,,,,,,,,,,59,,,,,46,4,,,,,13,,,,,110,444,,501,,,,,,,,1593,12689,,,,163623,,304,,3835,,,14432,,,,,,,,
"KEN",,,,,,,,,4,,,2929,406,,3,,,,,314,,,,,4,,,83,,,,2,,94,,,,9265,15,,,,5,,,,,47,,,0,,,,,15,6,,,431,,,,,31,,,81,,,,,,,61,663,,,,,,1908,2,,158,,,,,,,,,,,,18,10,2916,,,,152,,,396,,,,,,,,,,0,,,,92,,,,,,,,,12,,,,,,36,,,,,,,5828,,778,,,719,,168,,,,,,,310,,,,,,,,1,28,54,,,,,,,178,610,,,,,,,,,,,,123,0,,,3,5,,,1889,,169,,,3026,,657,1033,,,,,,,,,,35,,,,17714,,,57228,18133,13336,,,,,,,,,,118,
"KIR",,,,,,,,,,,,272,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2,,,,,,,,,,,,,,330,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,12,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,579,,,,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,514,,,,,,,,,0,,,,,,,,,,,,,,42,,,,49,,,,,,,,,,,,,
"KWT",,,488,,,,,,,,,824,56,,,573,,,,58,,,,,2,,,,,,,7,,,,,,3053,,,,,2,,,,9,,,,,,,,,36,7,,,229,,,,,831,,,,,,,,,,13,279,,,,,,,,,35,,,,,,,,,,,,46,0,6292,,,152,44,,,36,,,202,,,,,,,1,98,,,2296,,,,,,,,,1,,,19,,,,,,,,,,,,,,,385,,,,,,,,,35,62,,,,,,,16,63,,,2359,,,,,85,,,,,,,,,,,,20,,,,,7,,,,18,,25,49,8421,,,352,97,,,,,,,,,,57,,,,,,4843,1440,,7486,,,,,25,,,,,,
"KGZ",,,,,,,,,,,,63,262,1600,,,,,2984,3,,,,,0,,,,,,,16,,,,,,300,,,,,2,,,,,,,,,,,,,5,27,,,1,,,,,11,,,,431,,,,,,1,72,,,,,326,9579,,,76,,,,,,,,,,,,81,1,,,,,10,,785,35,,,,2756,,,,,,503,,,,,,390,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,51,,,,0,,,,232512,,,,,,,,,,,,,,,,,4,,,,0,,17,,,,,33,104,,7783,,,,,,,,439,,,,,18835,,47,,993,,,2843,,,,,,,,
"LAO",,,,,,,,,296,,,5537,42,,,,27395,,,550,,,,,4,,,,,,,0,,,,142,,7141,,,,,0,,,,,,,,2,,,,,2,1,,,10,,,,,,,,,,,,,,,2,25805,443,,,,,725,,,3,,,,,,,,,,,,15,,,,,,11,,,76,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,36,315,,,,,,,,32,,,,,,,,2905,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,13,,17,,,,,169,357,,,110075,,,,,,,,,,,,,,136,,94312,,,,,,968,,,,,
"LVA",,,,,,,,,175,,,4845,341,,,,,,6813,47,,,,,1,,,,,,,27,,,,,,3837,,,,,25,,,,10,,,,1,,9,,,41,29,,,208,,,,,,,,,2878,,,,,,66,747,,,,,260,4913,,,38,,,,,,,,,,,,46,3,,,,,1996,,4916,316,,,,298,,,,1219,,,,,,,,5446,6,,,,,,2,,,,,,12,,,,,,,,,,,,127,,,,,,,,,85,,,,,,,,,1622,14,,,,,,,51425,,,,,,,,,,,,,,,,,26,4,,,51,,53,,,,,1273,491,,,,,,,,,,24,,,,,11278,,1031,,16476,,,,,62,,,,,,
"LBN",,,783,,,,,24,1195,703,,37986,451,,,236,,,0,1283,10,,,,15,255,,,6665,4,,73,,,,,,30644,,,,,80,,,,375,,167,,21,,0,43,,439,13,,,4373,,4,304,59,1276,,,,,,,,,,53,16727,,,317,,,18911,205,,1517,,,86,,9,,,,,,,62,5,,,,744,31,,2750,2380,,,1527,,,,1312,,,14,,,1679,3711,,12,19,,,,3,,17,,,62,,,723,,,,,,405,,,25,,,917,,,,,,,,,373,,,,114,,,18,19,77,16,18,868,,,,120,614,,,,3,,,,,,19526,340,15,,1002,,,5,4,,,296,,388,20,1195,,,8330,1205,,,,,,,,,,328,,,,,117,2004,3925,,44276,,,,,2871,,,,,,
"LSO",,,,,,,,,,,,8,3,,,,,,,5,,,,,2,,,385,,,,,,,,,,44,,,,,3,,,,,,,,,,,,,,0,,,24,,,,,,,,,,52,,,,,0,4,,,,,,,,,2,,,,,,,,,,,,1,,,,,,12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,,92,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39650,,,,,,,13,34,,,,,,,,,,,,,,,,,104,34,,,,,,,,,,,,
"LBR",,,,,,,,,,,,27,28,,,,,,,111,,,,,1,,,,,,,1,,,,,,205,,,,,2,,,,,,,,,12730,,,,,2,,,39,,,,,9,,,,,2,,,,,3,326,,,,130,,642,6700,,12,,,,,,229283,938,,,,,4,0,,,,,26,,,55,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,,,,,426,,,,,3509,,,,34,,,,,,,,,,2,,,,,,,,,,,,,,,,,,123,,,4643,,,,,,,122,,196,,,,,270,114,,,0,,47,,,,,,,,,,,,363,,13279,,,,,,,,,,,
"LBY",,,959,,,,,,44,,,634,115,,,,,,,84,,,,,1,,,,,,,29,,,,,,779,,,549,,6,,,,,,,,4,2210,0,,,34,10,,,44,,,,,1450,,,,,,,,,,11,656,,,,,,601,,,268,,,,,,,,,,,,131,0,,4641,,,102,,10451,2310,,,331,,,,,,,1,161,,,,,,,,,,,,235,,,66,,,,,,,,,352,,,25,,,105,,,,54,,,,,8,,,,6,,,,15,145,0,,,,,,,170,,,,,,,,,,,,119,,,,,3,7,,,21,,43,0,,1184,,125,260,,,,,,,,,604,763,,,,28,,,3227,,2409,,,,,39,,,,,,
"LIE",,,,,,,,,60,,,1,141,,,,,,,2,,,,,1,,,,,,,0,,,,,,,,,,,0,,,,,,,,1,,,,,,0,,,6,,,,,,,,,,,,,,,0,50,,,,,,62,,,4,,,,,,,,,,,,2,,,,,,0,,,13,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,0,1310,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,
"LTU",,,,,,,,,905,,,2324,369,,,,,,11779,49,,,,,2,,,,,,,26,,,,,,3437,,,,,15,,,,22,,,,2,,7,,,27,34,,,296,,,,,,,,,1380,,,,,,41,924,,,,,314,6590,,,129,,,,,,,,,,,,39,7,,,,,3538,,6864,272,,,,1728,,,,3300,,12845,,,,,,,8,,,,,,2,,,,,,57,,,,,,,,,,,,198,,,,,,,,,55,,,,5,,,,,57537,18,,,,,,0,43231,,,,,,,,,,,,15,,,,,28,1,,,86,,55,,,,,431,360,,,,,,,,,,91,,,,,14125,,1235,,16793,,,,,68,,,,,,
"LUX",,,,,,,,,154,,,78,218,,,,,,,5236,,,,,3,,,,,,,2,,,6,,,274,,,,,6,,,,10,,,,6,,5,,,3,2,,,69,,,,,,,,,,,,,,,10,4811,,,,,,2536,,,73,,,,,,,,,,,,23,32,,,,,21,,,520,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,33,,,318,,,,,,,,,26,,,,,,,4,,84,1180,,,,,,6,43,,,,,,,,,,,,26,,,,,10,14,,,6,,413,,,,,59,742,,,,,,,,,,13,,,,,,,496,,1077,,,,,,,,,,,
"MDG",,,,,,,,,14,,,74,34,,,,,,,772,,,,,3,,,66,,,,0,,,,,,794,,,,,3,,,,,5772,,,2,,,,,2,3,,,7,,,,,1,,,,,,,,,,1,23872,,,,,,289,,,53,,,,,,,,,,,,7,0,,,,,4,,,520,,,,,,,,,,0,,,,,,,,,,,,,,,,,68,1008,,,,,,,,,,,,,57,,,,,,,,,181,,,,,,,,,,7,,,,,3657,,65,,,,,,,,,,,,,257,,,,,,,,171,,42,,,,,46,592,,,,,,,,,,,,,,,,,272,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,222,11,,,,,,,11,,,,,2,,,464,,,,,,,,,,174,,,,,0,,,,,,,,,,,,,2,4,,,24,,,,,4,,,127,,,,,,,0,40,,,,,,,,,,,,,,,,,,,,,,0,,,,,20,,,19,,,,,,,,,,1,,17,,,,,,,,,,,,,,,,,,,,,,,,14173,,243,,,78,,,,,,,,,3,,,,,,,,,,73,,,,,,,3,,,,,,,,,,,,,,,,,,,,,3397,,3,,,,,17,26,,,,,,,,,,,,,,85,,,5458,3260,,,,,,,,,,,4809,29183
"MYS",,,423,,,,,,6,,,42433,155,,,,58080,,,192,,,7,,5,,,,,,19257,0,,,,48,,9363,3,,,,10,1684,5578,,,,,,0,,,,,11,1,68,,196,,,33,6,771,,,,,,,,,,71,1117,,,,,,1449,,,27,,,,,,,,,,,,22,3,9153,1411,,,486,,,135,,2823,313,,,,,,,3,,,,1957,,,14,,,,27,,13,,,,17,,26,,,,,,,,,,,,1198,,6076,,,,,,,133,,,,3,54,,13,148,3,14,,,65,,,,247,,,,3,,,,,,,,,,,249164,,,,6,,473,,35,33,,,,440,690,,,355,69,,,,,,68,,,,,,,24975,,19453,,,,,14,6,,,,,
"MDV",,,,,,,,,,,,62,2,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,1,,,,,,0,,,2,,,,,3,,,,,,,,,,0,1,,,,,,,,,2,,,,,,,,,,,,,,215,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,1,,,,,,,,14,,,44,,,,3,9,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,
"MLI",,,,,,,,,,,,8,17,,,,,,,125,,173,,,0,,,,,,,0,41822,,6,,,241,,198,,,27,,,,,,3673,,,198819,,,,,1,,,6,,,,,39,,,,,,,,,,0,18237,,,8212,2494,,138,960,,6,,,,,,7398,,,,,,2,0,,,,,9,,,133,,,,,,,,,,0,,,653,100,,,,,,,,,,,,18426,,,,,,,,,,,,,,,30,,,,32289,17371,,,,5,,,,,,,,,0,3,,,,,,0,66,,,,,,,,,,,14382,,,874,,,,,,,36,,82,,,523,,9,79,,,,,883,,,,98,,,,,,,,27,,,,,,,,,,81,,50,
