"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"FIN",,,,,,,,,112,,,4928,638,,,,,,475,256,,,,,34,,,,85,,,6,,,,,,8287,1,,,,50,,,,23,,,,10,,0,,,88,41,,,2079,,,14,27,117,,,,304,,,,,,,3208,,,,,,8337,,,992,6,,,,,,,,,,,51,53,,,,,38,,380,301,,212,,,,,,142,,409,,,,331,0,30,140,,,,,,7,,,,,,23,,,14,,,,,,84,,,772,,,,,,,,,2445,,,,3,,,22,2,146,53,,,,,,64,885,,,,,,,,,,,,2,,,,,2,1,,,422,,1693,0,,,,88298,2531,,,,,,,,,,206,,,,,,,4091,,14842,,,,,37,,,,,,
"FRA",,,924,,1923,,,17,3484,,,7485,2703,,13,28,,,,57840,,180,36,7,223,27,143,,3390,5,,23,,164,52,45,5431,27163,4,5121,408,444,1072,,472,,875,233,4078,,236,,499,159,,131,438,,,1223,,10,953,334,1425,109,643,56,23,,,,,,221,,6278,6776,2163,,,45852,55,,6344,5,,15845,,175,683,22,,173,,45,996,71,3164,,,,1170,,9593,50766,,1554,126,,,,236,,,15,58,,139,4047,32,119,7983,2947,,,23,1246,54,,14661,,414,500,2090,,4490,3,,,7095,,,439,,,7081,8192,399,60,,,,,,1197,68,,,116,,205,662,76,26389,30176,146,46,230,,16953,232,751,,,,10,280,,2,19,,,5946,5,111,,,,278,756,,,3389,,54683,19,,,,1807,48468,,,340,,855,,,,1944,5045,,,,83,,211,33236,,60911,,453,,94,2274,7,157,77,,24,
"GUF",,,,,,,,2,,,,6,,,,,,,,,,,,,0,1,,,358,,,,,,,,,24,,,,,2,,,,,,,,3,,,,,0,,,,2,,7,,,,,,,,,,,,,,,,,,,,,,,0,,,380,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,
"PYF",,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,6,,,,,,,31,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,8,,,,
"GAB",,,,,,,,,,,,6,5,,,,,,,148,,,,,1,,,,,,,2,,,5,,,19,,,134,,1,,,,,,505,,1,,,,,,0,,,2,,,,,,,29,,,,,,,,0,4102,,,,,,27,,,9,,,,,,,,,,,,0,,,,,,0,,,9,,,,,,,,,,,,,,,,,,,,,,2079,,,,42,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,2,,,,,,,,,,,,161,,12,,,,,0,80,,,,,201,,,,,,,,,,,,6,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,7,36,,,,,,,69,,,,,,,,,,,,1,,,4,,,8,,,,,0,,,,,,,,,4914,,,,,1,,,65,,,,2,7,,,,,,,,,,2,629,,,,,,99,7,,27,,,,,,321,499,,,,,0,1,,,,,5,,,55,,,,,,,,,,0,,,273,,,,,,,,,272,,,,,,,,,,,,,,,,71,,,25,,,,,,,,,123,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2405,,,2384,,,,,,,,,766,,,,,789,14,,,,,234,,,,,,,,,0,,,599,,758,,,,,,,,,,,
"GEO",,,,,,,,,,1082,,11,878,38895,,,,,4214,93,,,,,0,,,,,,,38,,,,,,384,,,,,7,,,,,,,,6,,,,,1720,38,,,37,,,,,,,,,1064,,,,,,0,678,,,,,,857,,,16076,,,,,,,,,,,,84,1,,,,,22,,13224,7,,,,1440,,,,5803,,270,,,,,,823,,,,,,,6,,,,,,,,,,,,,,,,,,14,,,,,,,,,0,,,,0,,,,,239,4,,,,1542,,0,334545,,,,,,,,,,,,3,,,,,6,,,,,,52,,,,,60,135,,488,,,,,,,,860,,,,,43784,,30,,3417,,,,,8,,,,,,
"DEU",,,2850,,162,,,23,8332,379,,64126,60583,234,81,,,,11,27263,16,,109,5,625,,441,148,12605,16,,138,,,12,7,,88894,13,,,,2723,,333,,1207,,97,,522,,3005,364,,352,1186,,,12799,,7,2003,654,4394,185,,,231,,,,14,,1051,104509,,95,12,,4631,,,,14891,5,,65,,321,428,,,363,,74,10230,552,2972,,,,1688,,14811,69321,,1769,207,,,,,8768,,1081,95,,450,12477,455,858,7870,,,,113,,195,,,,24,,2239,,,22,,,463,,,7781,,,74548,,2761,165,,,,25,,4926,,,,109,,898,891,195,80163,8196,1174,,236,1641,,1052,73793,,,,19,,,14,,,,362,14,24,61,,,132,4412,,,18703,,42594,7,,,,16418,91339,,114,392,,43,,,71,454,88287,980,,,98,643,,125949,257,363696,,1341,10719,,2276,,,,,138,
"GHA",,,,,,,,5,,,,329,578,,11,,,,,1401,,1010,7,,0,,,,,,,1,16008,,29,,,3286,,,,,2,,,,,,,,0,60290,,,,10,2,,,116,,,,4,46,,,,,,,,,,17,2616,,,290,,,6064,,,283,,,,,,,,,,,,7,4,,,,,52,,,10364,,293,15,,,,,,,,,41,4667,129,,,,,,,,972,1,,,134,,,,,,,,,,,,88,,,2785,,,,2241,33066,,,,182,,,,,,,,1,19,3,,,,,,0,146,,,,4,,,,,,,332,1,,426,,,0,2,,,2627,,132,,,,,316,724,,,,,7313,,,,,4,,,,19,,,16363,,7757,,,,,5,,,,,144,
"GIB",,,,,,,,,21,,,211,,,,,,,,,,,,,0,,,,,,,1,,,,,,103,,,,,4,,,,,,,,3,,,,,0,,,,,,,,,3,,,,,,,,,,,42,,,,,,,,,6,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,,,,,,5919,,,,,,,,,,,,,
"GRC",,22823,,,,,,,1848,3370,,72046,794,,30,,,,89,8941,,,37,,6,,,,1267,,,469,,,,,,41202,,,,,81,,,,67,,,,11,,0,,,2487,195,,,203,,,32,5,746,,,,,,,,,,49,7059,,,,,,148924,,,,,,,,,,,,,,,889,2,,,,,41,,708,8382,,,72,,,,,,,179,,,,2117,42,5,323,,,,,,4,,,,,,104,,,,,,,,,,,,1748,,,,,,,137,,115,,,,69,,,9,7,1615,28,,,,119,,2449,1017,,,,,,,,,,,,53,,,,,5,21,,,1733,,258,0,,,,3380,2520,,,,,,,,,,53969,,,,19,,,6869,,86677,,,,,394,,,,,,
"GRL",,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3,,,,,,,,2,,,107,,,,,,5216,,,,,,,,,,,,,82,,,9,,,,,,,,,3,,,,,184,,,,,,,,19,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
"GRD",,,,,,,,60,25,,241,43,5,,13,,,374,,,,,,,0,3,,,,,,,,,,,,2331,1,,,,4,,,,,,,,2,,,84,,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,25,,,,0,,,,,,1,,,1,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,11,27,,222,,,,,,,,,,,,,,,,,,,,,,4,19,,,,,,,,8885,,,,,,,,,555,,10066,243,,,,295,,,,,,
"GLP",,,,,,,,24,,,,6,,,,,,,,,,,,,,30,,,,,,,,,,,,64,,,,,1,,,,,,,,,,,,,,,,,2,,9,29,,,,,,,,,,,,,,910,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,554,,,,62,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,23,,,109,101,,6,,,,,2348,6146,,,,77,,,,38,,,1,,,,,,4392,,,,,55,,,,159,,,,951,,,78,,0,1,,,11,,,138,74,5,4496,,,,,,,,,4,817,,,,,,306,,,18,,,,,,,,,,,1537,4,6,,,,,12,,,70,172,,,,,,,,,0,,,,,,,,,,,,,,,,,,,35769,,,,,,,,,,,,82,,,551,,,,,,100,,,,185,,,50,5,,5,256,,,,,,,,,,1,,,,,,,,,,,,,,,,,36,,631,,,,,240,277,,,,,,,,,,,,,,,,,31,,111745,,,,,311,,,,,,
"GIN",,,,,,68,,,1,,,17,35,,,,,,,248,,,,,4,,,,,,,1,,,30,,,115,,,,,0,,,,,,,,,61215,,,,0,1,,,5,,,,,10,,,,,,,,,,1,3402,,,403,9725,,136,30,,5,,,,,,,1478,,,,,0,1,,,,,4,,,67,,,,,,,,,,,,,13032,,,,,,,,,9680,,,,1897,,,,,,,,,317,,,31,,,66,,,,,,,,,9,,,,,,,,,5,15,,,,,,0,218,,,,,,,,,,,15818,,,30371,,,,,,,36,,1149,,,,,34,82,,,,,739,,,,,,,,,,,,11,,527,,,,,,,,194,,,
"GNB",,,,,,,,,,,,3,4,,,,,,,67,,,,,,,,,,,,0,,,229,,,13,,,,,0,,,,,,,,,137,,,,,0,,,0,,,,,2,,,,,,,,,,0,3271,,,,3639,,,,,2,,,,,,1315,,,,,,0,,,,,,0,,,23,,,,,,,,,,,,,1120,5,,,,,,,,,,,,766,,,,,,,,,,,,,,,28,,,,,,,,,3,,,,,,,,,,2829,,,,,,,174,,,,,,,,,,,13813,,,8,,,,,,,27,,68,,,,,23,35,,,,,36,,,,,,,,,,,,19,,,,,,,,,,318,,,
"GUY",,,,,,,73,862,,,55,224,8,,206,,,1553,,69,,,23,,1,200,,,612,397,,0,,,,,,32526,30,,,,3,,,,7,,,,9,,,,,,0,,,50,,31,14,,,,,,,,,,,,2,18,1045,,,,,,,,6,,164,25,,,,,,,,,1,4,,,,,3,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,1125,,,,,,,,,39,,,,14,,,,,3,,52,,,,,,,,,163,479,,120,,,,,,,,,,,,,,,38,,5,,,,2354,51,63,,,,,,,,3030,,,,,,,,,11018,,63685,,,,,2321,,,,,,
"HTI",,,,,,,,6,9,,282,21,20,,4080,,,,,862,16,,362,,1,1647,,,135,,,0,,,,,,19640,1,,,,12,,,,23,,,,16,,,585,,1,3,,,22,,287,64417,10,,,,,,,,,,,0,14381,4479,,,,,119,,,63,,,5252,,19,,,,,,5,,1,,,,,1,,,25,,,,,,,,,,,,,,,,,,,,,,,,,478,,,,92,,,,,,,,,,,,131,,,6,,,,,,3,,,,62,,,17,,,,155,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,19,0,,,,36,664,,,,,,,,,,,,1172,,,,,10,,113063,98,,,,878,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,2,73,,,56,32,,2,,,,,64,1243,,,,122,,,,72,,,0,,,,,,1130,390,,,,109,,,,139,,,,1452,,,,,0,0,,,23,,,207,86,,8869,,,,,,,,,3,278,,,,,,273,,,27,,,,,3778,,,,,,,0,1,,,,,1,,,51,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035,,,,,,,,,,,,77,,,5152,,,,,,28,,,,346,,,62,,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815,,,,,82,160,,,,,,,,,,,,,,,,,27,,62856,,,,,244,,,,,,
"HUN",,,,,,,,,1818,,,13055,9636,,,,,,142,591,,,,,28,,166,,3070,,,40,,,,,,28071,,,,,238,,,,75,,,,31,,1156,90,,50,755,,,542,,,20,44,66,,,,18,,,,,,264,6230,,,,,,20423,,,722,,,,,,,,,,,,,21,,,,,85,,8295,455,,,31,,,,,,,140,14,,,188,0,64,30,,,,,,4,,,,,,150,,,0,,,,,,,,,2716,,133,,,,,48,,515,,,,47,,,19,2,1074,41,,,,340,,6029,9287,,,,,,,,,,,,141,,,,,3671,257,,,,,348,,,,,5373,5364,,,,,,,,,,69,,,,9,,,5051,,57532,,,,,450,,,,,,
"ISL",,,,,,,,,16,,,163,57,,,,,,,63,,,,,2,,,,,,,0,,,,,,273,,,,,10,,,,,,,,1,,,,,6,2,,,1620,,,,,,,,,,,,,117,,37,241,,,,,,604,,,18,4,,,,,,,,,,,6,,,,,,4,,,36,,,,,,,,,,1,,,,,1,5,135,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,1186,,,,,,,0,0,19,4,,,,,,,28,,,,,,,,,,,,,,,,,0,,,,5,,74,,,,,1350,68,,,,,,,,,,5,,,,,,,143,,2590,,,,,,,,,,,
"IND",,,,,,,,17,121,,14,34227,3109,,70,14165,6135,219,3,2027,109,,65,3524,39,7,,886,278,9,414,30,,,,11,,85515,20,,,,111,1944,5778,,47,,,,14,,0,,,270,19,85,,1443,,4,126,25,314,7,,17,9,,,,8,788,180,13142,,9,,,,8299,196,,1219,,,41,,,,,,,,,337,36,,3370,,72,381,,8723,2227,313,1525,268,,,,117332,,,9,122,136,281,891,0,,97,523,774,16943,428,,35,,,,263,,35,,,8,,,,304,19037,348,,267540,3440,,4063,3,,,,,,1937,21957,1285346,,587,91,,48,1038,131,898,51,740,34,,,0,4992,,,,19,,,,,,294397,,19,264,161,4766,,3,5,,,3937,,1995,17182,,1097,,5171,3539,,524,1486,,,,73,379,,44,,,,381,961,104695,204751,2137,211481,,,,,107,82,,,,2129,
"IDN",,,191,,,,,,34,,,18998,449,,2,3086,32488,,,800,,,,,4,28,,,,,2743,1,,,,11,,3745,,,,,25,15482,73256,,36,,,,5,,0,,,36,7,673,,224,,,,10,293,,,,,,,,1,,13,2414,,7,,,,3211,,,164,,,,,17,,,,,,,111,35,1009,,,,15,,,108,,1778,111,,,,26496,,,1,51,,,833,,,,,,85172,,,7,,,,,,23,,,,,,,,,84,,,98396,318,932,,,,,,,220,4250,261,,14,3460,,15,1636,20,13,,23208,12,,,,192,,,,,,,,,,212612,,1,2,,11999,,0,1,9,,717,,373,2,,,,596,1266,,,279,2392,,,,,,26,,,,,,23629,435,,23798,,,,,30,305,,,,,
"IRN",,,,,,,,,151,5651,,8013,3708,825,,,,,3,1303,,,,,9,,,,,,,12,,,,,,15121,0,,,,28,,,,28,,,,18,,0,,,110,14,,,2548,,,6,19,61,7,,,,,,,,,180,10521,,,,,,32395,,,1027,,,,,7,,,,,,,675,3,1516,,,5148,29,,24163,8307,,607,73,,,,,,,4,,,,172,,6,109,,,,,,3,,,,,,12,,,,,,,,,18,0,,2087,,178,,,,,,,1752,,1862,,7,,,10,53,52,23,,,,,,136,1577,,,,,,,,,,,,0,,,,,1,4,,,411,,703,0,,,,18131,2031,,1017,0,,,,,,,9921,1460,,,,510,,13113,,91373,,,,,79,,,,0,,
"IRQ",,,563,,,,,,49,,,2358,1146,,,,,,,35,,,,,0,,,,,,,53,,,,,,3529,,,,,8,,,,21,,,,3,,0,,,24,13,,,715,,,0,1,870,,,,,,,,,,73,1933,,,,,,1643,,,2276,,,,,,,,,,,,228,1,668,,493387,,33,,37391,115,,,10230,,,,,,,1,4673,,,2467,,,,,,14,,,11,,,44,,,23,,,,,,551,,,,,,407,,438,,,,,,,202,52,435,,,,,1,1,76,6,,,,,,81,725,,,,,,,,,,21276,,7,,0,,,1,6,,,36,,225,0,,,,16694,993,1893,54,0,,,,,,0,15446,,,,,,,6005,,19321,,,,,21,,,,2200,,
"IRL",,,,,,,,,69,,,24903,241,,20,,,,9,902,,,29,,11,,,82,43,,,2,,,,,,13986,38,1,,879,42,,184,,46,,,,10,,0,,,123,5,,,386,,,23,28,66,9,,,,,,,,,27,4160,,,,,,5728,,,664,,,,,,,,,,,,14,39,,,,,,935,,3044,,329,58,,,,,,,9,,,,,1,9,231,,,,,,30,,,,16,,81,,,1,,,,,,47,,,1938,,3496,8,,,,,,258,,,,3,32,,64,6,27,129,,,,,,46,99,,,,4,,,,,,,,2,,,,,0,1,,,3216,,1166,,,,,335,789,,,,,,,,,,62,,,,,,,330985,,103817,,,,,23,,,,,,
"IMN",,,,,,,,,,,,348,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5271,,,,,,,,,,,,,
"ISR",,,,,,,,,733,,,3551,617,,,,,,81,1727,,,5,,41,,,,774,,,17,,,,,,8258,2,,,,637,,,,241,,,,43,,0,,,41,11,,,339,,,37,67,410,91,,,,,,,,,111,2902,,,2,,,3829,12,,628,,,,,27,,,,,,23,236,7,,,,,19,,,3079,,,4,,,,,,,7,2,,,,,10,18,,,,,,3,,,,,,542,,,,,,,,,71,,,1213,,,,,,,,,160,,,,145,,,122,12,162,11,46,,,124,,68,1447,,,,,,,,,,,,6,,,,,5,1,,,1249,,217,0,55644,,,458,750,,,,,,,,,,300,,,,,2348,,5749,,42325,,,,,421,,,,,,
"ITA",,5714,1376,,51,,,25,172221,,,125923,10742,,26,,,,1,81609,,,25,2,404,7,96,56,32072,,,31,,,89,3,,173141,3,5,,,1918,,151,,971,,,,552,,1224,133,,59,80,,,633,,,1991,500,2122,116,,,,,,,,,119,262880,50,28,,,,182859,53,,6698,,,74,,150,17,,,361,,48,216,17,,,,,523,,2439,,,461,284,,,,,,,8,,,102,6026,306,17,5410,,,,140,,287,,19,28,21,,1385,,1653,0,,,610,,,677,,,4278,62,194,63,,,,23,,353,,,,170,,284,930,88,2865,456,254,,,433,,261,519,,,,4,,,,1391,,,,35,9,,,,14,2639,,,5293,,4789,0,,,,1592,90992,,,169,,,,,,815,879,,,,34,,,44668,153,325170,,9729,,,23955,,,,,,
"JAM",,,,,,,92,201,0,,138,341,66,,2046,,,425,,167,185,,218,,2,261,,,0,158,,1,,,,,,50439,2147,,,,8,,,,47,,,,185,,,334,,2,0,,,42,,31,138,7,,7,,,,,,,,,5,278,,,,,,387,,,32,,33,,,,,,39,,,4,1,3,,,,,15,,,25,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,239,,,16,,,,,,27,,,,548,,,,,,3,44,,,,,,,,,33,47,,53,,,,,,,,,,,,,,,141,,13,,,,,62,245,,,,,,,,417,,,,,,,,,71869,,188192,144,,,,126,,,,,,
"JPN",,,,,,,,1,2897,,,11761,1153,,2,,4159,,,1429,,,31,21,660,38,,,41426,,34,13,,,2,22,,6047,1,,,,238,1882,4295,,215,,,,86,,0,,,12,22,82,,582,,,565,103,704,9,,,,,,,,,151,11354,,11,5,,,11744,12,,654,,,,1308,48,15,,,102,,46,151,12,493,4802,,,67,,,8488,,,55,,,,,,,3,,,,1998,,7,179,,,2336,29,,13,,,,11,,1420,28,,58,,,,,,105,,,2062,,1293,18,,,,,252,506,,,20,65,118,1224,1030,830,164,43,86,,2057,,,4,334,,,,9,,,5,,,,,2,,4,,,2,4,16,,492,,858,3,,,,1044,2500,,,4037,,,,21,,,460,,,,19,,,14997,,148215,,,,,311,43,,,,47,
"JOR",,,1050,,,,,,59,,,991,126,,,1372,,,0,158,,,,,7,,,,,,,9,,,,,,1039,,,,,66,,,,80,,,,2,,0,,,39,3,,,216,,,,5,1618,,,,,,,,,,4,301,,,,,,3296,,,320,,,,,,,,,,,14,86,0,,2521,,2448,9,,,850,,,,,,,11777,,,1,826,,,4595,,,,,,,,,1,,,,,,0,,,,,,,,,,,,140,,,2,,,,,,17,1888,,,13,,,5,11,29,0,92,5241,,,,59,792,,,,,,,,,,30226,,2,,,,,1,4,,,30,,191,1,30251,,,361,104,,,,,,,,,,74,,,,,108,10502,896,,11462,,,,,190,,,,,,
"KAZ",,,,,,,,,,608,,165,378,3103,,,,,42432,8,,,,,0,,,,,,,63,,,,,,1879,,,,,4,,,,,,,,5,,0,,,35,234,,,29,,,0,,92,,,,3841,,,,,,0,245,,,,,11773,5219,,,1576,,,,,,,,,,,,240,0,1335,,,,27,,3413,32,,,2,,,,,22287,,197,,,,262,,6536,,,,,,,,,,,,,,,,281,,,,,,,,,0,,,,,,,,,0,,,,,,,,,2526,9,,,29,10604,,0,1196673,,,,,,,,,,,,9,,,,,15,2,,,,,3,,,,,92,148,,617,,,,,,,,632,17071,,,,189137,,60,,2971,,,17258,,,,,,,,
"KEN",,,,,,,,,4,,,2202,366,,3,,,,,314,,,,,2,,,54,,,,1,,82,,,,8166,7,,,,3,,,,,47,,,0,,,,,10,4,,,320,,,,,30,,,62,,,,,,,39,632,,,,,,663,2,,92,,,,,,,,,,,,7,6,4315,,,,53,,,88,,,,,,,,,,0,,,,84,,,,,,,,,10,,,,,,58,,,,,,,4256,,819,,,518,,141,,,,,,,220,,,,,,,,1,33,25,,,,,,,201,400,,,,,,,,,,,,17,0,,,0,2,,,815,,130,,,2973,,550,850,,,,,,,,,,14,,,,18040,,,53237,19211,6955,,,,,,,,,,157,
"KIR",,,,,,,,,,,,247,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2,,,,,,,,,,,,,,332,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,627,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,521,,,,,,,,,0,,,,,,,,,,,,,,50,,,,9,,,,,,,,,,,,,
"KWT",,,579,,,,,,,,,447,50,,,497,,,,58,,,,,1,,,,,,,1,,,,,,1253,,,,,3,,,,9,,,,,,,,,24,5,,,41,,,,,892,,,,,,,,,,5,266,,,,,,,,,12,,,,,,,,,,,,51,0,8760,,,104,15,,,32,,,137,,,,,,,1,63,,,2534,,,,,,,,,0,,,20,,,,,,,,,,,,,,,256,,,,,,,,,11,22,,,,,,,12,74,,,2328,,,,,126,,,,,,,,,,,,3,,,,,3,,,,33,,17,10,8574,,,294,74,,,,,,,,,,23,,,,,,3802,287,,4541,,,,,26,,,,,,
"KGZ",,,,,,,,,,,,62,236,1940,,,,,3165,4,,,,,0,,,,,,,7,,,,,,298,,,,,3,,,,,,,,,,,,,3,19,,,1,,,,,11,,,,545,,,,,,0,68,,,,,1884,102,,,33,,,,,,,,,,,,89,0,,,,,3,,592,2,,,,2763,,,,,,328,,,,,,508,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,60,,,,0,,,,220840,,,,,,,,,,,,,,,,,2,,,,0,,11,,,,,27,28,,11242,,,,,,,,174,,,,,21319,,8,,770,,,2793,,,,,,,,
"LAO",,,,,,,,,300,,,5415,38,,,,27012,,,550,,,,,0,,,,,,,0,,,,54,,7112,,,,,7,,,,,,,,2,,,,,1,0,,,8,,,,,,,,,,,,,,,0,24583,430,,,,,957,,,3,,,,,,,,,,,,16,,,,,,4,,,50,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,24,268,,,,,,,,28,,,,,,,,2117,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,25,,11,,,,,141,370,,,89787,,,,,,,,,,,,,,27,,85735,,,,,,576,,,,,
"LVA",,,,,,,,,181,,,4990,307,,,,,,5948,47,,,,,0,,,,,,,9,,,,,,3804,,,,,27,,,,10,,,,1,,0,,,28,20,,,9,,,,,,,,,3283,,,,,,0,712,,,,,770,1922,,,33,,,,,,,,,,,,18,0,,,,,357,,5131,25,,,,184,,,,1457,,,,,,,,5734,7,,,,,,1,,,,,,10,,,,,,,,,,,,84,,,,,,,,,4,,,,,,,,,1869,6,,,,,,,48754,,,,,,,,,,,,,,,,,4,1,,,64,,28,,,,,1065,300,,,,,,,,,,10,,,,,11536,,303,,16074,,,,,63,,,,,,
"LBN",,,844,,,,,24,1616,689,,38461,406,,,207,,,0,1462,9,,,,16,122,,,7107,3,,59,,,,,,26888,,,,,94,,,,386,,138,,32,,0,54,,298,9,,,3127,,3,267,52,1301,,,,,,,,,,34,15935,,,237,,,16414,228,,2196,,,63,,13,,,,,,,69,4,,,,505,11,,2377,3104,,,1808,,,,1780,,,25,,,1511,3696,,10,21,,,,3,,14,,,65,,,704,,,,,,434,,,27,,,667,,,,,,,,,190,,,,106,,,17,14,89,7,18,843,,,,61,1086,,,,3,,,,,,19152,324,2,,1039,,,3,2,,,517,,330,4,1217,,,6967,1056,,,,,,,,,,130,,,,,125,1588,3584,,39611,,,,,2932,,,,,,
