"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GRL",,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,3,,,,,,,,3,,,63,,,,,,4249,,,,,,,,,,,,,36,,,3,,,,,,,,,5,,,,,101,,,,,,,,17,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,
"GRD",,,,,,,,72,0,,58,44,3,,14,,,215,,,,,,,2,3,,,,,,,,,,,,3212,5,,,,2,,,,,,,,3,,,70,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,43,,,,2,,,,,,5,,,2,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,19,54,,162,,,,,,,,,,,,,,,,,44,,,,,32,16,,,,,,,,6972,,,,,,,,,2585,,10433,247,,,,99,,,,,,
"GLP",,,,,,,,26,,,,1,,,,,,,,,,,,,,64,,,,,,,,,,,,113,,,,,2,,,,,,,,,,,,,,,,,3,,7,75,,,,,,,,,,,,,,1188,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,612,,,,136,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,93,,,138,120,,2,,,,,3355,7178,,,,68,,,,66,,,0,,,,,,5386,,,,,87,,,,131,,,,842,,,54,,0,2,,,37,,,371,79,3,3298,,,,,,,,,16,809,,,,,,264,,,15,,,,,,,,,,,1705,3,12,,,,,30,,,79,132,,,,,,,,,0,,,,,,,,,,,,,,,,,,,26336,,,,,,,,,,,,118,,,459,,,,,,124,,,,242,,,49,6,,4,244,,,,,,,,,,2,,,,,,,,,,,,,,,,,36,,432,,,,,325,260,,,,,,,,,,,,,,,,,114,,181531,,,,,236,,,,,,
"GIN",,,,,,69,,,0,,,9,149,,,,,,,545,,,,,0,,,,,,,4,,,41,,,369,,,,,1,,,,,,,,,73199,,,,0,8,,,22,,,,,128,,,,,,,,,,6,4498,,,1518,18191,,1086,47,,11,,,,,,,2238,,,,,19,3,,,,,15,,,421,,,,,,,,,,,,,19217,,,,,,,,,8858,,,,1098,,,,,,,,,323,,,46,,,478,,,,,,,,,16,,,,,,,,,10,153,,,,,,1,221,,,,,,,,,,,27867,,,41993,,,,,,,28,,1472,,,,,64,431,,,,,917,,,,,,,,,,,,84,,1532,,,,,,,,338,,,
"GNB",,,,,,,,,,,,10,38,,,,,,,54,,,,,,,,,,,,1,,,493,,,18,,,,,2,,,,,,,,,190,,,,,3,,,17,,,,,65,,,,,,,,,,2,4887,,,,4696,,,,,1,,,,,,1875,,,,,,6,,,,,,1,,,84,,,,,,,,,,,,,1092,209,,,,,,,,,,,,398,,,,,,,,,,,,,,,66,,,,,,,,,7,,,,,,,,,,8076,,,,,,,176,,,,,,,,,,,10390,,,15,,,,,,,3,,727,,,,,45,119,,,,,29,,,,,,,,,,,,112,,,,,,,,,,233,,,
"GUY",,,,,,,137,1591,,,104,227,3,,267,,,1124,,23,,,31,,2,393,,,648,511,,2,,,,,,35112,56,,,,7,,,,10,,,,9,,,,,,1,,,25,,50,34,,,,,,,,,,,,4,12,1265,,,,,,,,7,,104,49,,,,,,,,,3,4,,,,,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,735,,,,,,,,,28,,,,28,,,,,13,,50,,,,,,,,,230,465,,93,,,,,,,,,,,,,,,13,,5,,,,3420,37,36,,,,,,,,1910,,,,,,,,,8699,,79804,,,,,2693,,,,,,
"HTI",,,,,,,,9,62,,178,27,17,,9370,,,,,929,20,,710,,4,2084,,,64,,,2,,,,,,21930,7,,,,23,,,,74,,,,26,,,1102,,0,4,,,54,,357,134652,25,,,,,,,,,,,1,12006,5815,,,,,170,,,47,,,5528,,6,,,,,,29,,0,,,,,1,,,34,,,,,,,,,,,,,,,,,,,,,,,,,805,,,,297,,,,,,,,,,,,201,,,15,,,,,,5,,,,101,,,12,,,,147,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,30,3,,,,56,416,,,,,,,,,,,,1813,,,,,32,,163499,164,,,,1035,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,2,66,,,71,25,,5,,,,,32,2140,,,,102,,,,156,,,1,,,,,,1593,325,,,,96,,,,134,,,,1005,,,,,2,0,,,18,,,245,79,,5450,,,,,,,,,3,206,,,,,,168,,,22,,,,,1492,,,,,,,3,9,,,,,2,,,67,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290,,,,,,,,,,,,68,,,4607,,,,,,30,,,,331,,,39,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,,,,,97,120,,,,,,,,,,,,,,,,,96,,85305,,,,,153,,,,,,
"HUN",,,,,,,,,1110,,,15590,5557,,,,,,141,755,,,,,20,,72,,1744,,,49,,,,,,25131,,,,,197,,,,80,,,,27,,398,47,,48,1189,,,768,,,34,31,45,,,,28,,,,,,356,7297,,,,,,42307,,,401,,,,,,,,,,,,,20,,,,,431,,7325,411,,,154,,,,,,,145,61,,,133,7,76,34,,,,,,1,,,,,,135,,,0,,,,,,,,,2027,,205,,,,,32,,803,,,,19,,,20,2,699,47,,,,230,,2708,9383,,,,,,,,,,,,490,,,,,3145,111,,,,,320,,,,,6749,5613,,,,,,,,,,129,,,,1,,,6661,,49472,,,,,452,,,,,,
"ISL",,,,,,,,,1,,,257,54,,,,,,,53,,,,,2,,,,,,,19,,,,,,234,,,,,10,,,,,,,,0,,,,,3,4,,,2138,,,,,,,,,,,,,98,,50,156,,,,,,676,,,15,16,,,,,,,,,,,20,,,,,,9,,,40,,,,,,,,,,5,,,,,0,3,123,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,1241,,,,,,,8,0,33,10,,,,,,,28,,,,,,,,,,,,,,,,,6,,,,10,,101,,,,,1677,90,,,,,,,,,,12,,,,,,,459,,2658,,,,,,,,,,,
"IND",,,,,,,,24,93,,64,40084,4986,,110,55490,9761,246,31,3840,142,,127,20343,77,10,,1298,433,13,2309,119,,,,87,,116145,45,,,,267,3097,6972,,55,,,,19,,0,,,570,63,103,,1501,,8,175,58,507,8,,23,25,,,,9,647,503,12857,,28,,,,23465,275,,5249,,,51,,,,,,,,,563,45,,3001,,105,1265,,8712,12309,576,2680,2163,,,,232387,,,41,971,148,476,1966,0,,85,580,1455,22384,3202,,111,,,,1171,,202,,,18,,,,821,20168,623,,132220,4781,,6604,7,,,,,,2336,231637,1284253,,1036,164,,79,2089,259,2243,48,2218,628,,,0,5035,,,,40,,,,,,627174,,101,1313,234,19593,,31,14,,,6015,,2685,18861,,1188,,4176,5478,,449,3097,,,,78,353,,192,,,,871,3556,506060,204842,3591,397485,,,,,121,174,,,,1939,
"IDN",,,941,,,,,,13,,,22944,257,,5,3194,45389,,,821,,,,,8,65,,,,,838,2,,,,100,,4224,,,,,37,7536,18349,,40,,,,6,,0,,,8,23,207,,238,,,,14,1341,,,,,,,,,,36,1443,,8,,,,5515,,,54,,,,,11,,,,,,,69,28,595,,,,23,,,161,,3385,87,,,,10650,,,1,635,,,5488,,,,,,255624,,,5,,,,,,43,,,,,,,,,48,,,80744,575,1373,,,,,,,211,911,283,,51,4312,,10,2804,36,31,,102805,6489,,,,194,,,,,,,,,,434034,,15,110,,13196,,4,3,76,,331,,265,30,,,,801,991,,,246,2252,,,,,,38,,,,,,30221,1507,,31437,,,,,22,1281,,,,,
"IRN",,,,,,,,,149,4478,,10417,5514,1152,,,,,31,1371,,,,,18,,,,,,,105,,,,,,24793,5,,,,58,,,,47,,,,50,,0,,,261,50,,,6222,,,71,51,66,11,,,,,,,,,738,13070,,,,,,61488,,,1222,,,,,6,,,,,,,987,12,1246,,,25623,154,,24963,7969,,4206,52,,,,,,,16,,,,207,,21,108,,,,,,7,,,,,,115,,,,,,,,,26,0,,7249,,424,,,,,,,4463,,1685,,36,,,24,213,123,63,,,,,,737,1591,,,,,,,,,,,,45,,,,,170,10,,,189,,1324,10,,,,25971,3105,,753,5,,,,,,,8104,1119,,,,2017,,20843,,142340,,,,,99,,,,0,,
"IRQ",,,2064,,,,,,31,,,9114,2161,,,,,,,30,,,,,3,,,,,,,195,,,,,,7946,,,,,20,,,,28,,,,5,,0,,,75,79,,,4646,,,7,13,2007,,,,,,,,,,856,2734,,,,,,21751,,,4545,,,,,,,,,,,,444,6,408,,477247,,146,,37760,544,,,24550,,,,,,,3,10685,,,15858,,,,,,42,,,25,,,40,,,19,,,,,,561,,,,,,9623,,1038,,,,,,,1551,753,240,,,,,9,23,414,21,,,,,,466,732,,,,,,,,,,17505,,91,,0,,,22,17,,,68,,508,4,,,,26077,2826,1528,40,8,,,,,,0,11614,,,,,,,14130,,39244,,,,,47,,,,3054,,
"IRL",,,,,,,,,73,,,28236,346,,39,,,,7,986,,,60,,24,,,98,119,,,2,,,,,,12744,78,4,,766,59,,313,,54,,,,11,,2,,,92,17,,,608,,,31,43,34,11,,,,,,,,,94,2552,,,,,,7139,,,255,,,,,,,,,,,,145,36,,,,,,717,,924,,417,22,,,,,,,7,,,,,3,10,270,,,,,,21,,,,8,,117,,,1,,,,,,41,,,1850,,3089,5,,,,,,215,,,,10,33,,65,36,63,154,,,,,,47,100,,,,5,,,,,,,,22,,,,,116,2,,,2189,,1189,,,,,632,914,,,,,,,,,,157,,,,,,,251820,,65065,,,,,32,,,,,,
"IMN",,,,,,,,,,,,377,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3975,,,,,,,,,,,,,
"ISR",,,,,,,,,653,,,3959,908,,,,,,149,2257,,,8,,74,,,,1216,,,73,,,,,,7833,1,,,,546,,,,327,,,,66,,0,,,74,36,,,818,,,164,120,427,59,,,,,,,,,257,3009,,,4,,,5493,13,,581,,,,,41,,,,,,44,426,13,,,,,61,,,2826,,,634,,,,,,,21,274,,,,,22,22,,,,,,6,,,,,,725,,,,,,,,,86,,,2029,,,,,,,,,310,,,,308,,,191,63,323,36,43,,,122,,394,1462,,,,,,,,,,,,44,,,,,39,3,,,978,,526,5,41403,,,866,1247,,,,,,,,,,836,,,,,2177,,6029,,50853,,,,,473,,,,,,
"ITA",,6061,1035,,69,,,26,131547,,,138080,9025,,54,,,,15,89295,,,52,5,507,34,79,101,34167,,,207,,,144,11,,156243,47,32,,,2224,,310,,1637,,,,755,,831,268,,83,266,,,1942,,,5466,849,1969,215,,,,,,,,,501,262716,61,113,,,,302511,75,,4311,,,91,,163,,,,823,,147,896,41,,,,,1155,,2294,,,614,205,,,,,,,22,,,146,4881,694,26,7627,,,,174,,447,,26,26,31,,2730,,2406,3,,,621,,,522,,,10399,194,298,98,,,,15,,754,,,,314,,513,1145,158,2723,816,213,,,328,,1036,525,,,,4,,,,1805,,,,211,18,,,,571,1614,,,4764,,9924,518,,,,4006,110871,,,449,,,,,,809,1283,,,,336,,,47818,263,235839,,7070,,,35453,,,,,,
"JAM",,,,,,,162,642,26,,125,427,57,,1020,,,223,,97,253,,125,,2,392,,,30,129,,0,,,,,,52392,2177,,,,11,,,,42,,,,99,,,233,,3,1,,,50,,21,311,7,,7,,,,,,,,,17,186,,,,,,406,,,37,,42,,,,,,66,,,16,8,3,,,,,20,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,217,,,18,,,,,,24,,,,305,,,,,,8,42,,,,,,,,,39,43,,57,,,,,,,,,,,,,,,39,,12,,,,,106,230,,,,,,,,357,,,,,,,,,65648,,197556,136,,,,75,,,,,,
"JPN",,,,,,,,5,2585,,,12181,567,,6,,5039,,,1759,,,75,44,761,79,,,40959,,82,22,,,0,94,,9032,10,,,,409,2779,5782,,318,,,,99,,0,,,12,39,94,,401,,,752,159,566,28,,,,,,,,,248,6730,,11,7,,,13273,19,,349,,,,1161,44,16,,,113,,58,288,10,381,5199,,,90,,,3420,,,85,,,,,,,2,,,,1264,,7,132,,,3350,38,,2,,,,6,,1858,38,,74,,,,,,61,,,2325,,2323,28,,,,,448,321,,,78,152,147,1304,1049,2751,136,81,82,,3011,,,12,337,,,,3,,,36,,,,,13,,2,,,16,7,84,,412,,974,84,,,,880,1625,,,5625,,,,34,,,676,,,,46,,,13434,,159521,,,,,348,145,,,,93,
"JOR",,,1234,,,,,,99,,,1606,325,,,2468,,,21,175,,,,,12,,,,,,,82,,,,,,1704,,,,,69,,,,145,,,,4,,0,,,98,33,,,472,,,,21,1826,,,,,,,,,,74,655,,,,,,8218,,,1376,,,,,,,,,,,16,232,2,,1585,,5787,33,,,3082,,,,,,,9422,,,4,473,,,7293,,,,,,,,,13,,,,,,39,,,,,,,,,,,,360,,,9,,,,,,47,5409,,,43,,,18,229,165,6,88,6857,,,,421,798,,,,,,,,,,61707,,61,,,,,16,13,,,17,,841,27,24347,,,564,231,,,,,,,,,,339,,,,,4239,22664,1698,,25664,,,,,213,,,,,,
"KAZ",,,,,,,,,,215,,144,266,1777,,,,,36862,7,,,,,1,,,,,,,80,,,,,,1781,,,,,4,,,,,,,,0,,0,,,32,341,,,10,,,4,,64,,,,2714,,,,,,10,192,,,,,1866,105848,,,6680,,,,,,,,,,,,199,0,88,,,,61,,3607,30,,,4,,,,,13097,,2205,,,,291,,4205,,,,,,,,,,,,,,,,288,,,,,,,,,5,,,,,,,,,3,,,,,,,,,1893,39,,,416,5977,,0,1209241,,,,,,,,,,,,16,,,,,32,3,,,,,7,,,,,51,350,,450,,,,,,,,1333,12696,,,,127108,,176,,3750,,,10679,,,,,,,,
"KEN",,,,,,,,,2,,,3192,205,,2,,,,,220,,,,,2,,,96,,,,2,,122,,,,8702,6,,,,8,,,,,39,,,4,,,,,15,10,,,372,,,,,81,,,121,,,,,2,,78,315,,,,,,1058,6,,261,,,,,,,,,,,,21,7,2625,,,,105,,,196,,,,,,,,,,0,,,,215,,,,,,,,,10,,,,,,10,,,,,,,6671,,791,,,636,,159,,,,,,,308,,,,,,,,4,36,40,,,,,,,203,845,,,,,,,,,,,,55,0,,,4,5,,,2022,,134,,,3215,,524,906,,,,,,,,,,66,,,,12926,,,59323,13607,14558,,,,,,,,,,210,
"KIR",,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,370,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,516,,,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,466,,,,,,,,,0,,,,,,,,,,,,,,19,,,,46,,,,,,,,,,,,,
"KWT",,,820,,,,,,,,,937,102,,,1340,,,,78,,,,,2,,,,,,,21,,,,,,2854,,,,,5,,,,14,,,,,,,,,46,14,,,300,,,,,1233,,,,,,,,,,26,423,,,,,,,,,52,,,,,,,,,,,,91,1,5857,,,212,63,,,42,,,371,,,,,,,0,162,,,4623,,,,,,,,,9,,,11,,,,,,,,,,,,,,,567,,,,,,,,,59,115,,,,,,,47,102,,,4708,,,,,127,,,,,,,,,,,,31,,,,,18,,,,38,,38,175,7901,,,402,140,,,,,,,,,,110,,,,,,12061,1783,,7337,,,,,37,,,,,,
"KGZ",,,,,,,,,,,,25,141,1461,,,,,2767,4,,,,,0,,,,,,,10,,,,,,283,,,,,2,,,,,,,,,,,,,4,29,,,1,,,,,34,,,,412,,,,,,0,34,,,,,158,7009,,,65,,,,,,,,,,,,22,0,,,,,7,,622,6,,,,2520,,,,,,410,,,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,39,,,,0,,,,223132,,,,,,,,,,,,,,,,,3,,,,0,,9,,,,,9,65,,7509,,,,,,,,586,,,,,14889,,25,,974,,,2395,,,,,,,,
"LAO",,,,,,,,,270,,,5778,36,,,,32160,,,482,,,,,4,,,,,,,0,,,,175,,6713,,,,,7,,,,,,,,0,,,,,0,2,,,11,,,,,,,,,,,,,,,1,26121,467,,,,,984,,,3,,,,,,,,,,,,20,,,,,,7,,,52,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,4,,,,,,,,,44,282,,,,,,,,32,,,,,,,,2910,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,7,,14,,,,,168,363,,,95882,,,,,,,,,,,,,,118,,96133,,,,,,921,,,,,
"LVA",,,,,,,,,89,,,4728,161,,,,,,4170,28,,,,,0,,,,,,,7,,,,,,3606,,,,,15,,,,7,,,,0,,2,,,17,20,,,133,,,,,,,,,2318,,,,,,51,606,,,,,138,3154,,,27,,,,,,,,,,,,13,7,,,,,1818,,4032,21,,,,290,,,,903,,,,,,,,5192,1,,,,,,3,,,,,,11,,,,,,,,,,,,61,,,,,,,,,45,,,,,,,,,1086,30,,,,,,,49261,,,,,,,,,,,,,,,,,14,2,,,112,,45,,,,,876,221,,,,,,,,,,13,,,,,9830,,1592,,10586,,,,,60,,,,,,
"LBN",,,612,,,,,22,1214,495,,41939,694,,,564,,,50,2309,27,,,,41,396,,,10393,10,,250,,,,,,28775,,,,,126,,,,674,,247,,41,,0,51,,530,63,,,5704,,12,493,107,956,,,,,,,,,,143,23120,,,717,,,28745,318,,2441,,,76,,12,,,,,,,208,12,,,,639,40,,1820,4259,,,1098,,,,2304,,,28,,,2454,3607,,121,12,,,,4,,19,,,51,,,862,,,,,,442,,,40,,,1346,,,,,,,,,624,,,,189,,,25,21,322,20,18,2509,,,,522,1096,,,,2,,,,,,39100,612,20,,1064,,,31,4,,,267,,1094,74,1093,,,10355,2656,,,,,,,,,,334,,,,,1945,5061,5405,,53149,,,,,4308,,,,,,
"LSO",,,,,,,,,,,,24,0,,,,,,,3,,,,,2,,,431,,,,,,,,,,40,,,,,7,,,,,,,,,,,,,,2,,,12,,,,,,,,,,59,,,,,0,6,,,,,,,,,0,,,,,,,,,,,,1,,,,,,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962,,85,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91247,,,,,,,6,32,,,,,,,,,,,,,,,,,76,72,,,,,,,,,,,,
"LBR",,,,,,,,,,,,56,142,,,,,,,258,,,,,0,,,,,,,1,,,,,,192,,,,,4,,,,,,,,,10049,,,,,1,,,39,,,,,27,,,,,3,,,,,16,503,,,,156,,2249,7838,,16,,,,,,220292,1469,,,,,8,0,,,,,31,,,53,,,,,,,,,,,,,,,,,,,,,,309,,,,,,,,,,,,,,,,,,,1017,,,,,4422,,,,37,,,,,,,,,,16,,,,,,,,,,,,,,,,,,97,,,4282,,,,,,,70,,674,,,,,250,172,,,0,,44,,,,,,,,,,,,501,,12300,,,,,,,,,,,
"LBY",,,1195,,,,,,66,,,756,172,,,,,,,132,,,,,3,,,,,,,38,,,,,,729,,,642,,13,,,,,,,,4,3187,0,,,47,27,,,77,,,,,1726,,,,,,,,,,34,742,,,,,,1467,,,580,,,,,,,,,,,,144,0,,4529,,,131,,9406,2101,,,430,,,,,,,1,184,,,,,,,,,,,,274,,,66,,,,,,,,,385,,,24,,,188,,,,69,,,,,46,,,,9,,,,28,224,5,,,,,,,192,,,,,,,,,,,,172,,,,,15,9,,,77,,75,4,,1255,,223,423,,,,,,,,,611,1035,,,,18,,,4361,,2354,,,,,83,,,,,,
"LIE",,,,,,,,,106,,,7,94,,,,,,,1,,,,,1,,,,,,,2,,,,,,,,,,,2,,,,,,,,1,,,,,,0,,,5,,,,,,,,,,,,,,,0,56,,,,,,37,,,5,,,,,,,,,,,,1,,,,,,1,,,8,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,0,938,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
"LTU",,,,,,,,,495,,,2519,196,,,,,,6431,27,,,,,1,,,,,,,4,,,,,,3231,,,,,11,,,,18,,,,4,,2,,,6,27,,,183,,,,,,,,,1259,,,,,,27,673,,,,,96,2861,,,99,,,,,,,,,,,,32,9,,,,,3220,,5636,26,,,,2057,,,,2436,,9854,,,,,,,4,,,,,,2,,,,,,30,,,,,,,,,,,,55,,,,,,,,,20,,,,15,,,,,39297,64,,,,,,0,42648,,,,,,,,,,,,6,,,,,14,2,,,71,,49,,,,,300,188,,,,,,,,,,61,,,,,12312,,1440,,12713,,,,,60,,,,,,
"LUX",,,,,,,,,54,,,73,256,,,,,,,7237,,,,,2,,,,,,,1,,,2,,,258,,,,,7,,,,11,,,,2,,2,,,1,4,,,76,,,,,,,,,,,,,,,13,3464,,,,,,3090,,,48,,,,,,,,,,,,26,32,,,,,15,,,259,,,,,,,,,,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,28,,,269,,,,,,,,,41,,,,,,,5,,67,1161,,,,,,14,48,,,,,,,,,,,,44,,,,,10,11,,,5,,370,,,,,52,700,,,,,,,,,,13,,,,,,,430,,1052,,,,,,,,,,,
"MDG",,,,,,,,,0,,,79,13,,,,,,,277,,,,,1,,,95,,,,1,,,,,,744,,,,,6,,,,,4929,,,0,,,,,1,6,,,11,,,,,37,,,,,,,,,,1,16121,,,,,,249,,,48,,,,,,,,,,,,8,1,,,,,2,,,125,,,,,,,,,,1,,,,,,,,,,,,,,,,,174,1053,,,,,,,,,,,,,43,,,,,,,,,184,,,,,,,,,,15,,,,,3561,,74,,,,,,,,,,,,,22,,,,,,,,92,,18,,,,,22,442,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,246,13,,,,,,,18,,,,,1,,,686,,,,,,,,,,164,,,,,1,,,,,,,,,,,,,1,3,,,19,,,,,17,,,101,,,,,,,2,40,,,,,,,,,,,,,,,,,,,,,,1,,,,,20,,,10,,,,,,,,,,0,,27,,,,,,,,,,,,,,,,,,,,,,,,17427,,278,,,83,,,,,,,,,0,,,,,,,,,,46,,,,,,,6,,,,,,,,,,,,,,,,,,,,,13670,,3,,,,,20,33,,,,,,,,,,,,,,89,,,5652,3861,,,,,,,,,,,7573,38762
"MYS",,,841,,,,,,0,,,38360,145,,,,68183,,,142,,,11,,1,,,,,,23525,1,,,,162,,8788,8,,,,13,2121,5844,,,,,,2,,,,,5,4,70,,155,,,7,8,1397,,,,,,,,,,94,845,,,,,,1567,,,28,,,,,,,,,,,,18,4,4605,2166,,,443,,,68,,2605,351,,,,,,,7,,,,4394,,,10,,,,26,,6,,,,16,,15,,,,,,,,,,,,1164,,5493,,,,,,,97,,,,14,63,,14,181,6,9,,,84,,,,286,,,,3,,,,,,,,,,,182690,,,,126,,81,,27,95,,,,456,672,,,815,76,,,,,,87,,,,,,,20137,,22750,,,,,15,27,,,,,
"MDV",,,,,,,,,,,,51,4,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,0,,,,,,0,,,1,,,,,9,,,,,,,,,,1,3,,,,,,,,,4,,,,,,,,,,,,,,812,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,0,,,,,,,,20,,,149,,,,3,29,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,
"MLI",,,,,,,,,,,,4,44,,,,,,,145,,193,,,0,,,,,,,0,34165,,6,,,224,,224,,,22,,,,,,5820,,,246817,,,,,5,,,10,,,,,153,,,,,,,,,,3,32656,,,14595,4534,,584,2620,,10,,,,,,10529,,,,,,10,0,,,,,7,,,139,,,,,,,,,,2,,,1271,364,,,,,,,,,,,,23200,,,,,,,,,,,,,,,40,,,,32284,21880,,,,9,,,,,,,,,30,23,,,,,,0,101,,,,,,,,,,,15068,,,1030,,,,,,,29,,627,,,556,,38,148,,,,,1155,,,,100,,,,,,,,38,,,,,,,,,,134,,156,
