"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"WSM",,,,9015,,,,,,,,6342,1,,,,,,,,,,,,,,,,,,,0,,,,,,30,,,,,,,,,,,,1,,,,,,,0,,,1,,,,,,,,,,,,,,140,0,8,,,,,,,,,3,,,,,,,,,,,,,,,,,,6,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,7,,22285,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,48,85,,,,,,5,,,,149,,8397,,,,,,,,,,,
"SMR",,,,,,,,,30,,,,0,,,,,,,9,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,134,,,,,,,,,3,,,,,,,,,,,,,,,,,,0,,,1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,10,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"STP",,,,,,1985,,,,,,,1,,,,,,,9,,,,,,,,,,,,,,,1832,,,,,54,,,6,,,,,,,,,,,,,,0,,,0,,,,,,,370,,,,,,,,,56,,,1585,,,,,,2,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,5724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,5,20,,,,,11,,,,,,,,,,,,24,,,,,,,,,,,,,
"SAU",,,2472,,,,,,104,,,799,198,,,99,,,,54,,,,,3,,,,,,,9,,,,,,4747,,,,,9,,,,43,,,,7,,,,,56,7,,,98,,,29,23,3716,,,,,,,,,,87,718,,,,,,481,,,256,,,,,14,296,,,,,,159,0,2886,960,,314,257,,,46,,,4107,,,,448,,,0,1774,,,18631,,,,,,,,,7,,,175,,,107,,,,,,,,,,,,462,,122,,,,,,,107,598,,,27,,,13,530,15,,,13626,,,,5,164,,,,,,,,,,,564,,,,,,22,3,,,144,,201,219,9766,,,429,364,,,0,,,,,,,2160,,,,,,1058,4592,,9678,,,,,818,,,,,,
"SEN",,,,,,,,,,,,142,159,,,,,,,936,,,,,0,,,,,,,2,1622,,356,,,867,,,,,4,,,,,,4897,,0,17846,,,,2,12,,,48,,,,,249,,,,,,,,,,30,44985,,,12576,56263,,2122,37,,28,,,,,,5836,3591,,,,,12,4,,,,,13,,,41250,,,,,,,,,,,,,155,693,,,14,,,,,5528,,,,21035,,,12,,,,,,613,,,24,,,427,,,51,682,,,,,45,,,,,,,,,24,462,,,,,,0,56,,,,,,,,,,,,,,452,,,,1,,,1061,,6304,,,,,136,989,,,,,329,,,,189,39,,,,1,,,389,,7503,,,,,5,,,611,,143,
"SRB",,,,,,,,,,,,27056,68237,,,,,,24,179,,,,,0,,12937,,,,,566,,,,,,0,,,,,,,,,,,,,,,0,,,517,1427,,,3092,,,131,,,,,,,,,,8,,0,1036,,,,,,318273,,,2183,,,,,,,,,,,,8228,350,,,,,0,,,39090,,,13,,,,,,,0,,,,,536,,0,,,,,,186,,,,,,8,,,,,,,,,,,,25211,,0,,,,,6526,,0,,,,25,,,,,1608,139,,,,,,942,,,,,,,,,,,,,,,,,,727,16705,,,848,,0,,,,,0,46577,,,,,,,,,,,,,,,,,2640,,5253,,,,,347,,,,,,
"SYC",,,,,,,,,,,,1330,13,,,,,,,16,,,,,0,,,55,,,,,,,,,,500,,,,,,,,,,,,,,,,,,2,1,,,8,,,,,10,,,,,,,,,,1,131,,,,,,,,,8,,,,,,,,,,,,,,,,,,5,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,4936,,28,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,118,,26,4,,,,13,56,,,,,,,,,,,,,,,,,1103,184,,,,,,,,,,,,
"SLE",,,,,,,,,,,,138,143,,,,,,,564,,,,,0,,,,,,,0,,,14,,,488,,,,,1,,,,,,,,,400,,,,2,0,,,136,,,,,20,,,,,,,,,,30,360,,,,1191,,4354,1243,,166,,,,,,177427,471,,,,,19,6,,,,,136,,,388,,,,,,,,,,3,,,37641,106,,,,,,,,607,,,,,,,,,,,,,,,,100,,,997,,,,,919,,,,121,,,,,,,,,,39,,,,,,,,,,,,,,,,,,6047,,,,,,,0,,,126,,576,,,,,119,149,,,,,29,,,,,,,,,,,,7596,,11925,,,,,,,,,0,,
"SGP",,,,,,,,,0,,,16018,81,,,,4088,,,393,,,,5,3,,,,,,811,1,,,,157,,4604,,,,,41,,3970,,,,,,5,,,,,3,3,,,158,,,,,59,,,,,,,,,,19,604,,,,,,356,,,14,,,,,,,,,,,,25,3,2071,975,,,119,,,45,,896,,,,,,,,1,,,,326,,,,,,21837,30,,8,,,,,,28,,,,,,,,,,,,1237,,1850,,,,,,,145,,,,16,35,,,179,,9,,,,,,,31,,,,,,,,,,,,,,,,,,1,,,192,,251,95,,,,232,583,,,598,35,,,,,,65,,,,,,,18542,,8844,,,,,7,530,,,,,
"SXM",,,,,,,,10,,,264,,,,,,,,,,,,,,40,194,,,,,,,,,,,,51,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,103,,,,,,
"SVK",,,,,,,,,,,,3413,7066,,,,,,9,42,,,,,7,,3365,,,,,36,,,,,,5122,,,,,25,,,,,,,,11,,113,,,23,76483,,,46,,,,10,18,,,,,,,,,,8,1203,,,,,,14171,,,116,,,,,,,,,,,,5324,1,,,,,2605,,,548,,,9,,,,,,,7,,,,,8,8,28,,,,,,17,,,,,,19,,,2,,,,,,,,,14,,,,,,,14,,55,,,,4,,,,,648,12,,,,,,117,530,,,,,,,,,,,,141,,,,,,53,,,131,,194,,,,,84,2319,,,,,,,,,,138,,,,,,,939,,,,,,,7,,,,,,
"SVN",,,,,,,,,812,,,4540,6451,,,,,,,12,,,,,5,,1294,,,,,10,,,,,,4476,,37,,,23,,,,14,,,,,,7151,,,3,70,,,27,,,,,,,,,,,,,,,3,1577,,,,,,12997,,,29,,,,,,,,,,,,142,7,,,,,41,,,1642,,,,,,,,,,1,,,,,23,,25,,,,,,11,,,,,,28,,,,,,,,,,,,13,,,,,,,94,,25,,,,,,,11,,55,13,,,,,,,72,,,,,,,,,,,,5129,,,,,135,,,,,,91,,,,,368,1176,,,,,,,,,,64,,,,,,,444,,3053,,,,,48,,,,,,
"SLB",,,,,,,,,,,,634,5,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2,,,,,,,,,,,,,,336,0,3,,,,,,,,,8,,,,,,,,,,,,,0,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,138,,,,,,26,,,,,,,
"SOM",,,6569,,,,,,4,,,1936,519,,,284,,,,627,,,,,0,,,,,,,2,,,,,,9718,,,,,4,,,,,,,,0,,,,,3,2,,,6160,44574,,,,6353,,,997,,60,182322,,,,1977,764,,,,,,4287,,,37,,,,,,,,,,,,213,0,,,,196,328,,,2288,,,54,,82223,,1303,,,0,,,,51219,,,,,33,136,,,7,,,,,,,,,,,,,,,85,,,11911,,839,5,,,,,,3603,,,,,,,,,,,,167,,,,,67,,,,,,,,,,,,,11,0,,,,1,,,3332,,249,,,19,,6878,1954,224,,10,,,,,,,28,,,,700,,3023,19249,1916,18281,,,,,,,,,39943,,
"ZAF",,,,,,1586,,17,122,,,39836,886,,58,,,,,1160,,,60,,0,,,9030,,,,28,,,,,,17824,21,62,,,130,,,,29,,,,20,,0,,,996,42,,,496,,,171,36,92,,,116,,5886,,,,,97,1033,,,7,,,1954,,,2390,,,,,,,,,,,,120,23,,,,,2457,184,4722,404,,,49,,50,,,,,2,,1256,,307,1,,21,,3968,,,,32,,,,120,,48,,,,,,,6356,,5576,,,4871,,12326,,,,,,,371,,,,13,,,53,432,140,5298,,,200,,,,127,,11,,5,,,,,,,,34,296,39,,,47,9,,,,,762,40,,,,571,2671,,,,,,,,,,143,,,,,,,64877,353,31874,,,,,36,,,,,790,9709
"SSD",,,,,,,,,,,,0,,,,407,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,58238,,,,,,,,,730,,,82820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,217,,41894,,,,,1,93,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,469,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,,,,,,,,,,,,,0,,4407,,,,,,,,,,,,0,,
"ESP",,,,,14066,,,5,57382,,,7448,1354,,36,,,,18,17035,,,80,,814,23,,,23590,,,360,,,26,,,5091,12,,,,4470,,175,,3027,,,,932,,17,2450,,19,52,,,1421,,,5653,1579,151,271,309,,,,,,,,419,203579,,64,,,10,62724,,616,270,,,,,469,38,,,744,,218,411,95,,,,,1974,,1217,3269,,618,150,,,,,,,11,,,145,287,299,421,1154,,,,,,15,,,50,2,,11468,,,,,,1391,,,267,,,9168,66,,234,,,,,,910,,,,1561,,578,1945,35,614,5566,1807,,,,,116,437,,,,,,,,,,,,93,3,,,,273,10,,,327,,,5,,,,2991,22041,,,,,,,,,,536,,,,18,,,21778,,24814,,11133,,,40970,,,,,,
"LKA",,,,,,,,,6,,,29578,379,,5,2002,,,,106,,,,12,3,,,321,,,442,4,,,,67,,43801,,,,,4,1256,252,,,,,,1,,,,,803,11,33,,4057,,,,,91,,,,,,,,,,170,18722,,,,,,27617,9,,275,,,,,,,,,,,,21,34,95199,,,,163,,,21576,,2613,1435,,,,8871,,,11,31,,,144,,,,,,1254,4251,,8,,,,9,,,,,,,,,,,,0,20,5039,,2917,,,,,,,3966,4952,308,,,68,,,122,18,7,,698,2145,,,1,530,,,,,,,,,,141163,,,314,,2196,,,5,,,225,,492,,,,,2550,12433,,,5191,,,,,,,30,,,,,,22765,36983,,14805,,,,,,159,,,,,
"PSE",,,17501,,,,,,,,,1743,137,,,1273,,,,6,,,,,0,,,,,,,1,,,,,,2689,,,,,369,,,,,,,,,,0,,,95,33,,,0,,,109,20,34840,14,,,,,,,,,0,534,,,,,,,,,291,,,,,12,,,,,,60,58,,,,,64522,55,,,239,,,676212,,,,5863,,,0,221110,,,137755,,,,,,,,,16,,,82,,,5,,,,,,,,,,,,,,,,,,,,,32,,,,82,,,,,,,,5664,,,,13,937,,,,,,,,,,,,75,,,,,21,0,,,11,,,,,,,627,80,196452,,1,,,,,,376,606,,,,,1624,13608,,,12806,,,,,265,,,,1503,,
"SDN",,,875,,,,,,18,,,2171,328,,,3308,,,,95,,,,,0,,,,,,,18,,,,,,3571,,15931,15412,,0,,,,,,,,1,,0,,,114,25,,8163,146,,,,,5112,,,102,,,11608,,,,0,743,,,,,,,16,,726,,,,,,,,,,,,90,,,,,2569,440,,,545,,,1761,,28061,,16978,,,2,755,,,6906,,,,,,,,,10,,,,,,,,,,,,,,,117,,,2576,,,,211,,,,,225,6342,,,,,,,20,53,,,2450,,,,,305,,,,,,,,,,125814,,,,1,,,,9,,,703,,485,,,,,396,421,46,,0,,,,,,,160,,,,171428,,35785,5711,,12103,,,,,,,,,10796,,
"SUR",,,,,,,,17,1,,618,45,8,,,,,,,81,,,,,1,1018,,,156,,,0,,,,,,401,,,,,0,,,,,,,,8,,,,,0,1,,,15,,6,42,,,,,,,,,,,,2,119,7650,,,,,,,,1,,,8,,,,,1138,,,,,0,,,,,5,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85195,,,,,,,,,7,,,,,,,,66,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,89,,,,,10,34,,,,,,,,,,,,,,,,,108,,2857,,,,,29,,,,,,
"SWE",,,,,26,,,,211,,,3605,1065,,14,,,,183,1797,,,,8,75,,,82,449,,,34,,,,,,3603,,9,,,609,,,,81,,,,58,,95,,,137,70,,,8341,,,89,77,140,15,,,108,,,,33,,12672,3476,,,,,,7726,,,2272,65,,,,17,,,,,,12,502,736,,,,,575,,426,1023,,535,46,,,,,,,137,,,539,334,11,158,439,,,,19,,44,,,,,,290,,,,,,,,,61,,,1444,,454,18,,,,,,15658,,,,34,,,109,82,375,333,,,,,,51,177,,,,,,,,,,,,642,,,,,92,196,,,60,,5252,34,,,,,3472,,,469,,,,,,,2317,,,,26,,,7501,,21190,,,,,78,,,,,,
"CHE",,,,,39,,,,838,,,6480,5206,,88,,,,13,2377,,,67,12,286,,,,1925,,,43,,,16,,,9947,63,104,,,537,,429,,379,,,,288,,312,,,59,114,,,988,,,1647,538,507,26,,,,,,,,,310,27084,,110,,,7,15365,65,,1469,,,69,,57,,,,217,,32,797,39,,,,,258,,1346,7523,,419,122,,,,,,,15,,,76,335,2365,12,200,,,,50,,29,,,,9,,1200,,,3,,,,,,240,,,2324,,1308,52,,,,,,720,,,,106,,,306,240,244,6473,,,,,,29,211,,,,6,,,,,,,,1578,,,,,221,675,,,398,,29903,51,,,,1288,,,31,814,,,,,,,4615,,,,,,,5936,,18824,,,,,410,,,,,,
"SYR",,,1677,,,,,97,1187,1645,,3666,1465,,,1478,,,86,975,,,,,0,,,,1851,,,604,,,,,,7634,,,,,170,,,,313,,,,7,,0,,,1116,189,,,565,,6,52,19,2968,,,,,,,,,,103,8494,,,8,,,14373,22,,4777,,,91,,31,29,,,,,,634,11,,600,,2159,91,,5073,2016,,,32278,,,,6803,,,9,13507,,,13253,,,,,,,,,122,,62,69,,,267,,,,,,695,,,,,,2267,,,,,,,,,333,,,,106,,,,25,495,19,,405,,,,4237,2830,,,,17,,,,,,183199,,104,,,,,118,23,,,25,,2656,12,2244,,,6991,1354,,,,,,,,,223,2388,,,,,4088,15784,2400,,32575,,,,,8159,,,,1295,,
"TJK",18586,,,,,,,,,,,25,90,117,,,,,3013,4,,,,,1,,,,,,,23,,,,,,55,,,,,1,,,,,,,,,,,,,2,14,,,3,,,,,67,,,,168,,,,,,1,14,,,,,53,3640,,,24,,,,,,,,,,,,6,1,,,,,10,,1833,13,,,,6027,,,,4911,,408,,,,368,,287,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,3,,,,,,,,,21,,,,,,,,220551,,,,,,,,,,,,,,,,,,0,,,,,19,,,,,23,53,,,,,,,,,,188,6671,,,,16611,,45,,1363,,,13793,,,,,,,,
"THA",,,,,,,,,65,,,8523,738,,,244,4529,,,806,,,,21,1,,,,,,9510,0,,,,29705,,4191,50,,,,16,5026,2924,234,,,,,0,,,,,18,5,148,,1186,,,,,632,,,,,,,,2,,419,4616,,,,,,4182,,,70,15,,,,,,,,,,,43,130,,325,,,188,,,114,,13531,77,,,,1125,,979,0,,,,1689,0,,14,,,12999,46,,10,,,,,,24,,,,,,,,,41,,,1506,,2438,,,,,,,688,,,,2,,,4,64,16,14,19,1672,2436,,,,39,,,,,,,,,,,,,91,,1034,,3,3,,,94,,185,48,,,,2646,3624,,,,58,,,,,,70,,,,,,2612,4388,,62895,,,,,32,4119,,,,,
"TLS",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,71014,,,2,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1534,,,,,,,,,,,,,
"TGO",,,,,,,,,,,,10,96,,,,,,,480,,10551,,,0,,,,,,,,3541,,,,,358,,7,,,8,,,,,,496,,,19378,,,,,5,,,74,,,,,,,,,,,,,,,11,8202,,,5938,,,7780,32371,,4,,,,,,1250,,,,,,4,1,,,,,79,,,719,,,,,,,,,,1,,,136,,,,,,,,,506,,,,46,,,,,,,,,,,,,,,448,,,,2916,33284,,,,39,,,,,,,,,,23,,,,,,,,,,,,,,,,,,844,,,25,,,,0,,,,,87,,,,,141,735,,,0,,,,,,,,,,,4,,,320,,,,,,,,,,,,,
"TKL",,,,13,,,,,,,,150,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TON",,,,609,,,,,,,,4099,1,,,,,,,,,,,,0,,,,,,,1,,,,,,50,,,,,87,,,,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,633,1,77,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,8538,,,,56,,,,,,,,13,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,72,,8645,,,,14,,,,,,,
"TTO",,,,,,,,286,46,,,703,19,,156,,,834,,,,,24,,4,34,,,,176,,,,,,,,31126,191,,,,6,,,,19,,,,9,,,,,1,1,,,66,,103,63,8,,,,,,,,,,,7,82,,,,,,167,,,3,,649,,,,,,235,,,,3,1,,,,,49,,,16,1207,,,,,,,,,0,,,,,,,,,,,,,3,,,,,,25,,,,,23,,,,,,,176,,,,,,,,,126,,,,26,,,,,,,179,,,,,,,,,119,289,,447,,,,,,,,,,,,,,,5,,104,,,,,101,109,,,,,,,,,,,,,,,,,7941,,85126,1004,,,,1309,,,,,,
"TUN",,,,,,,,,63,,,289,1807,,,129,,,,6295,,,,,1,,,,,,,31,,,,,,2614,,,,,9,,,,,,,,1,,,,,10,65,,,529,,,,,249,,,,,,,,3,,221,166882,,,65,,,15116,,,184,,,,,,,,,,,,108,10,,,,206,94,,16963,47236,,,161,,,,593,,,0,,,,1233,0,,77,,,,,,137,,,128,,,,,,,,,876,,,,,,2565,398,,,,,,,,429,,,,,,,,116,108,33,,214,,,,3,314,,,,,,,,,,,,30,,,,,87,7,,,26,,785,,356,,,1886,5167,,,,,,,,,,290,,,,,,1377,1913,,3664,,,,,5,,,,,,
"TUR",,1909,,,,,,,643,689,8,17518,60129,1886,,1073,,,24,64870,,,60,,8,,,,268,,,1417,,,,,,8493,,2,,,133,,,,26,,,,3,,0,,,128,81,,,15852,,,46,,460,,,,,,,,,,1433,133639,,,,,316,859242,,,31218,,,,,5,,,,,,,1005,22,61,,404,8201,434,,15181,5134,,,931,17261,,,4943,474,,20,408,,,1298,577,27,87,,,,,,79,,,,,,163,,,82,,,,,,28,,,92625,,,,,,,7802,,4115,,,,25,,,25,468,298,73,23,1781,,208,,2294,6756,,,,,,,,,,,0,278,,,,,165,14,,,315,,657,7,,,,16698,33268,,436,0,,,,,,,,,,,,1329,11508,28932,,35794,,,,,65,,,,,,
"TKM",,,,,,,,,,317,,15,35,886,,,,,2768,0,,,,,0,,,,,,,39,,,,,,52,,,,,0,,,,,,,,,,,,,1,10,,,2,,,,,25,,,,152,,,,,,2,100,,,,,69,1501,,,42,,,,,,,,,,,,,0,,,147,,3,,556,2,,,,450,,,,798,,448,,,,127,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,9,,,,,,,,86268,,,,,,,,,,,,6,,,,,,0,,,,,5,,,,,17,17,,227,,,,,,,,1366,,,,,12048,,30,,459,,,450,,,,,,,,
"TCA",,,,,,,,2,,,,,,,224,,,,,,,,53,,,,,,,,,2,,,,,,5,,,,,2,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,
"TUV",,,,,,,,,4,,,59,3,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,196,0,0,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,1,,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,,481,,,,47,,,,,,,,,,,,,,,,,,,,15,,,,,,,50,,,,,,,,,,,,,,,,128,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,
"UGA",,,,,,,,,0,,,767,102,,0,,,,,113,,,,,0,,,319,,,,3,,461,,,,5270,,,,,2,,,,,,,,5,,,,,7,4,,11858,359,,,,,53,,,746,,15,121,,,,14,184,,,,,,679,,,36,,,,,,,,,,,,14,0,426,,,,79,,,139,,,,,124611,,,,,1,,72,,,,,,,,,,,,,,,,,,,,,,,,,,323,,,345,,,,,,,,,246,,,,,,,,,24,23,,,,,,,52,41063,,,,,,,,,,,,1,,,,,2,,,1223,,108,,,24268,,1186,259,,,0,,,,,,,,,,,,,,27028,6381,5247,,,,,,,,,,227,
"UKR",,,,,,,,,3737,622,,7754,1797,850,0,,,,113332,174,,,,,35,,,,,,,738,,,24,,,25318,,,,,84,,,,76,,,,43,,0,180,,465,8271,,,267,,,56,73,40,,,,12068,,,,,,77,2754,,,,,5032,62534,,,4144,,,,,,54,,,,,,7736,7,,,,,1072,,73822,2175,,,67,114341,,,,20896,,25837,12,,,275,1,10581,19,,,,,,23,,,,,,137,,,,,,,,,291,,,53,,398,25,,,,24,,75,,,,77,,,58,,126735,8831,,,,45350,,5492,1708694,,,,,,,,1,,,,208,,,,,2069,165,,,758,,955,,,,,441,1444,,726,,,,,,,,1177,4273,,,,,,6621,,139123,,,57167,,73,,,,,,
"ARE",,,,,,,,,,,,739,59,,,859,,,11,,,,,,2,,,,,,,15,,,,,,3144,,,,,5,,,,23,,,,,,,,,40,12,,,106,,,,,301,,,,,,,,,,23,159,,,,,,,,,49,,,,,,,,,,,,67,1,7413,,,155,121,,,7,,,147,,,,3792,,,2,,,,1294,,9,,,,,,,5,,,35,,,,,,,,,,,,,,,30,,,,,,,,,41,6173,,,,,,,230,43,,,27896,,,,4,147,,,,,,,,,,,,12,,,,,26,1,,,40,,144,283,4884,,,176,154,,,,,,,,,,26,,,,,,,2960,,4389,,,,,,,,,,,
"GBR",,,353,,476,,104,402,937,,,569426,4183,,968,835,12432,1652,178,13605,177,,2805,9,354,87,,93,2526,327,1119,741,,,16,127,,293662,1179,,,26733,891,3982,9373,,560,,,42,235,,81,31,,7437,491,125,,8453,,188,454,475,1193,47,,14,40,,,418,40,293,1646,50207,,85,,,24,64632,530,1880,4712,15,,129,,79,,,158,,,52,2092,407,2833,4003,,,65087,16664,8436,11043,2461,7635,557,,,9,3809,,,152,233,,557,3021,32,120,2040,,819,3479,49,,3299,,48,,196,,1932,,,39,,49,412,,,958,,,23549,,102813,31,,,,,,8065,3231,,,213,822,108,631,16101,1530,4974,179,1444,1011,,,282,467,,45,,357,,383,23,,,,,366,103,314,,,1662,103,57,,62258,,57736,213,,,,9317,17890,,230,36,,,,,1089,,8234,,211,,598,,9074,,522,342683,,218,,48,905,1996,,,,569,13543
"TZA",,,,,,,,,1,,,1084,58,,,,,,,110,,,,,0,,,574,,,,9,,2768,,,,9491,0,,,,4,,,,,77,,,1,,,,,31,6,,,350,,,,,82,,,186,,,,,,,91,284,,,,,,551,4,,217,,,,,,,,,,,,28,4,,,,,65,,,288,,,,,25674,,,,,0,,40,,136,,,,,4583,,,,,,,,,,,,,,,,,2415,,712,,,539,,,,,,,,,266,,,,,19,,,,40,61,,,,,,,140,18453,,,,,,,,,,,,,,,,,2,,,2627,,0,,,,,411,319,,,,,,,,,,185,,,,11258,,,16111,,6081,,,,,,,,,,2221,
"USA",,2088,536,1878,47,,97,1079,4881,,360,30729,3907,,2103,377,17070,611,38,7743,1012,,1708,45,1914,580,,22,8192,410,102,294,,,148,220,,123473,928,721,,,4366,10937,7747,,7691,,46,13,5570,,312,260,,673,631,338,,4492,,218,5860,5853,2287,2282,,,95,74,,13,16,,1362,18371,,238,153,,65,60803,227,,10079,14,,153,11110,2656,377,133,342,773,,2744,2504,736,1640,1538,,,7824,71,29644,10381,3384,20724,1780,,,25,1734,,,268,745,44,1285,4406,29,424,500,,,,9,122,506,515,,62,20,,179268,110,,177,,55,621,,,583,,,10037,,6312,1542,,,11,,1144,7090,,,333,3065,685,954,3795,18874,3838,3559,111006,626,14051,,,617,1598,,,,271,58,166,227,,,,291,685,,229,2615,,658,244,73,,3230,,11253,108,3816,,,7553,13712,,154,3128,28,95,,,1832,146,6970,,362,10,450,1695,4022,72746,619,,7862,372,,,5246,812,,,,241,
"VIR",,,,,,,105,283,,,,,,,,,,,,,,,,,,74,,,,,,,,,21,,,17,,,,,1,,,,,,,,2,,,,,,,,,,,,353,,,,,,,,,,,,,1,,,,,,,,,3,,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,,,,,,,,,227,6,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,71,,,,,,,,,,,,,
