"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GIB",,,,,,,,,22,,,490,,,,,,,,,,,,,1,,,,,,,6,,,,,,269,,,,,7,,,,,,,,2,,,,,3,,,,,,,,,8,,,,,,,,,,,20,,,,,,,,,9,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,5,,,,,,,,,,,,,,,,,,8716,,,,,,,,,,,,,
"GRC",,39315,,,,,,,1575,1372,,129010,3096,,70,,,,109,14948,,,104,,15,,,,2150,,,3763,,,,,193,68502,,,,,286,,,,103,,,,17,,137,,,15780,718,,,1274,,,88,35,1112,,,,,,,,,,563,11470,,,,,151,256149,,,,,,,,,,,,,,,1115,18,,,,,505,,2495,13720,,,109,,,,,,,23,,,,2121,75,35,1083,,,,,,52,,,,,,258,,,,,,,,,,,,7989,,,,,,,210,,655,,,,247,,,51,198,3009,157,,,,97,,4708,1918,,,,,,,,,,,,957,,,,,294,61,,,4991,,2136,44,,,,10749,6755,,,,,,,,,,56846,,,,35,,,33317,,158144,,,,,747,,,,,,
"GRL",,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,7,,,,,,,,4,,,67,,,,,,13871,,,,,,,,,,,,,134,,,8,,,,,,,,,6,,,,,299,,,,,,,,53,,,,,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,
"GRD",,,,,,,,170,17,,263,130,12,,28,,,518,,,,,,,1,15,,,13,,,,,,,,,9321,16,,,,7,,,,,,,,4,,,62,,,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,137,,,,5,,,,,,17,,,12,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,52,156,,422,,,,,,,,,,,,,,,,,527,,,,,42,36,,,,,,,,11973,,,,,,,,,8825,,30901,583,,,,202,,,,,,
"GLP",,,,,,,,67,,,,20,,,,,,,,,,,,,,205,,,,,,,,,,,,454,,,,,10,,,,,,,,,,,,,,,,,0,,27,86,,,,,,,,,,,,,,2140,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,984,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,1280,,,,274,,,,,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,149,,,350,289,,21,,,,,540,18022,,,,132,,,,225,,,5,,,,,,14401,,,,,330,,,,357,,,,1329,,,52,,0,18,,,182,,,495,211,8,7367,,,,,,,,,46,2817,,,,,,1221,,,32,,,,,,,,,,,3351,15,30,,,,,145,,,1367,318,,,,,,,,,0,,,,,,,,,,,,,,,,,,,29322,,,,,,,,,,,,547,,,1529,,,,,,355,,,,960,,,140,223,,28,563,,,,,,,,,,4,,,,,,,,,,,,,,0,,,50,,3643,,,,,695,769,,,,,,,,,,,,,,,,,679,,643349,,,,,425,,,,,,
"GIN",,,,,,224,,,1,,,220,234,,,,,,,1927,,,,,5,,,,28,,,8,,,249,,4605,2636,,,,,6,,,,,,,,,147939,,,,0,43,,,73,,,,,125,,,,,,,,,,32,21387,,,2807,38128,,2777,115,,105,,,,,,,4813,,,,,36,11,,,,,59,,,2587,,,,,,,,,,,,,25289,,,,,,,,,16303,,,,3068,,,,,,,,,668,,,56,,,2802,,,,,,,,,77,,,,,,,,,34,2325,,,,,,1,278,,,,,,,,,,,43297,,,56539,,,,7,,,43,,8269,,,,,170,904,,,,,2219,,,,,,,,,,,,1204,,9971,,,,,,,,717,,,
"GNB",,,,,,,,,,,,20,53,,,,,,,171,,,,,,,,,468,,,4,,,2984,,,67,,,,,3,,,,,,,,,374,,,,,13,,,39,,,,,81,,,,,,,,,,5,2476,,,,11643,,,,,4,,,,,,4194,,,,,,7,,,,,,2,,,525,,,,,,,,,,,,,987,252,,,,,,,,,,,,1188,,,,,,,,,,,,,,,217,,,,,,,,,13,,,,,,,,,,25289,,,,,,,198,,,,,,,,,,,24985,,,6,,,,1,,,16,,4351,,,,,94,246,,,,,86,,,,,,,,,,,,1279,,,,,,,,,,757,,,
"GUY",,,,,,,328,5702,,,289,560,15,,957,,,4640,,102,,,86,,6,1316,,,1756,1301,,3,,,,,,82392,241,,,,22,,,,16,,,,14,,,,,,4,,,100,,133,39,,,,,,,,,,,,14,4226,2870,,,,,,,,12,,322,153,,,,,,,,,4,17,,,,,34,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,,,,,,,2400,,,,,,,,,82,,,,36,,,,,19,,86,,,,,,,,,697,1994,,236,,,,,,,,,,867,,,,,31,,81,,,,9548,119,106,,,,,,,,5649,,,,,,,,,19728,,236839,,,,,7511,,,,,,
"HTI",,,,,,,,29,64,,1288,90,49,,23047,,,24,,1554,42,,1475,,10,3288,,,35,,,4,,,,,,66504,18,,,,67,,,,95,,,,35,,,713,,3,8,,,140,,1071,271273,47,,,,,,,,,,,7,67078,14450,,,,,884,,,36,,,11623,,11,,,,,,32,,4,,,,,5,,,466,,,,,,,,,,,,,,,,,,,,,,,,,1634,,,,602,,,,,,,,,,,,972,,,21,,,,,,22,,,,371,,,43,,,,299,,,,,,,,,,28,,,,,,,,,,,,1317,,0,,,,,339,18,,,,116,1398,,,,,,,,,,,,5652,,,,,220,,491772,574,,,,1750,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,7,103,,,230,76,,27,,,,,131,6375,,,,198,,,,131,,,2,,,,,,5243,1176,,,,351,,,,283,,,,1961,,,,,3,6,,,91,,,467,230,,10362,,,,,,,,,27,453,,,,,,890,,,42,,,,,6294,,,,,,,9,24,,,,,14,,,1442,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,6702,,,,,,,,,,,,326,,,10745,,,,,,69,,,,1034,,,142,,,,338,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,7820,,,,,274,425,,,,,,,,,,,,,,,,,490,,383822,,,,,299,,,,,,
"HUN",,,,,,,,,1262,,,24340,28059,,,,,,341,3835,,,,,30,,156,,2204,,,254,,,,,,43689,,,,,484,,,,121,,,,37,,1004,53,,230,1998,,,2199,,,41,106,117,,,,88,,,,,,1185,9674,,,,,46,116809,,,1669,,,,,,,,,,,,,110,,,,,5545,,13609,8970,,,1028,,,,,,,267,253,,,274,28,123,414,,,,,,27,,,,,,340,,,4,,,,,,,,,5656,,1199,,,,,73,,1514,,,,34,,,56,101,1372,309,,,,218,,5868,17727,,,,,,,,,,,,1884,,,,,12768,350,,,,,2869,,,,,13600,12895,,,,,,,,,,499,,,,8,,,30132,,87078,,,,,923,,,,,,
"ISL",,,,,,,,,13,,,670,146,,,,,,,144,,,,,3,,,,239,,,109,,,,,,561,,,,,16,,,,,,,,1,,,,,22,19,,,7375,,,,,,,,,,,,,241,,129,398,,,,,,1479,,,44,104,,,,,,,,,,,109,,,,,,45,,,217,,,,,,,,,,24,,,,,1,32,251,,,,,,,,,,,,,,,,,,,,,,,,438,,,,,,,,,3656,,,,,,,13,46,272,31,,,,,,,50,,,,,,,,,,,,,,,,,34,10,,,17,,682,,,,,3876,280,,,,,,,,,,41,,,,,,,1668,,5298,,,,,,,,,,,
"IND",,,,,,,,70,151,,238,148960,10501,,391,157081,27687,480,48,10656,292,,403,35256,106,40,,3941,824,31,2953,143,,,,146,,424855,324,,,,810,7126,16228,,114,,,,27,,34,,,1830,547,274,,6356,,19,221,112,1083,11,,93,82,,,,56,1169,2563,41118,,42,,,30,45659,712,,8679,,,163,,,,,,,,,933,213,,6465,,229,13821,,18334,89745,1183,21219,8892,,,,485847,,,89,1890,219,546,3926,11,,147,1282,2462,106098,13773,,228,,,,5252,,683,,,56,,,,1950,29680,700,,513955,12034,,41448,22,,,,,,5861,373411,1998814,,2895,182,,177,3749,594,7355,84,193404,2611,,,0,5893,,,,165,,,,,,1216549,,308,3907,341,83963,411,401,49,,,22261,,18346,24499,,2397,,13593,14302,,630,8371,,,,206,665,,499,,,,3476,3987,1286993,549350,7198,1390605,,,,,232,1143,,,,4007,
"IDN",,,1141,,,,,,33,,,60250,940,,18,14859,123383,,,2622,,,,,12,199,,,361,,5907,17,,,,162,,12039,,,,,127,31573,121316,,69,,,,9,,14,,,115,84,1124,,870,,,,32,2508,,,,,,,,3,,230,4242,,18,,,,13611,,,356,,,,,30,,,,,,,182,93,926,,,,149,,,2193,,23481,18257,,,,52859,,,3,4491,,,10591,,,,,,863998,,,22,,,,,,119,,,,,,,,,94,,,155822,1150,4412,,,,,,,862,19887,423,,103,9806,,37,3813,80,170,,64612,18502,,,,223,,,,,,,,,,825998,,33,176,,91090,28,20,14,75,,673,,1057,157,,,,1926,2780,,,564,5666,,,,,,172,,,,,,121621,7546,,83425,,,,,53,5861,,,,,
"IRN",,,,,,,,,213,7411,,26720,11986,1752,,,,,49,4445,,,,,45,,,,265,,,208,,,,,,95395,10,,,,120,,,,91,,,,50,,24,,,801,212,,,12029,,,57,94,132,16,,,,,,,,,3040,20643,,,,,113,108310,,,1613,,,,,14,,,,,,,1716,27,1928,,,17396,520,,50950,11701,,4566,166,,,,,,,34,,,,333,,55,177,,,,,,17,,,,,,246,,,,,,,,,32,0,,24051,,2671,,,,,,,11637,,2381,,65,,,50,789,188,195,,,,,,937,2240,,,,,,,,,,,,68,,,,,206,31,,,389,,4212,51,,,,54470,6953,,1221,16,,,,,,,14397,1771,,,,2232,,58694,,314199,,,,,105,,,,0,,
"IRQ",,,5982,,,,,,57,282,,37100,4273,,,,,,,1805,,,,,7,,,,253,,,509,,,,,,36851,,,,,33,,,,24,,,,7,,41,,,209,298,,,17645,,,17,17,9278,,,,,,,,,,5101,4953,,,,,,77641,,,5303,,,,,,,,,,,,698,32,564,,98094,,529,,70291,2693,,,268747,,,,,,,8,84380,,,55518,,,,,,351,,,57,,,84,,,50,,,,,,1162,,,,,,35882,,5760,,,,,,,15420,2983,289,,,,,17,19,418,49,,,,,,1018,973,,,,,,,,,,5363,,185,,0,,,55,46,,,91,,1660,19,,,,72553,5619,336344,65,54,,,,,,8,8658,,,,,,,49586,,105551,,,,,69,,,,6731,,
"IRL",,,,,,,,,101,,,55700,763,,62,,,,23,2702,,,98,,63,,,364,196,,,8,,,,,,27166,225,12,,2731,190,,627,,104,,,,15,,32,,,517,262,,,1286,,,47,98,83,12,,,,,,,,,311,8596,,,,,,11942,,,549,,,,,,,,,,,,678,68,,,,,,1955,,2968,,1001,92,,,,,,,399,,,,,8,794,910,,,,,,223,,,,24,,243,,,4,,,,,,63,,,4490,,6587,22,,,,,,504,,,,50,50,,181,171,3912,1039,,,,,,204,165,,,,19,,,,,,,,55,,,,,595,9,,,6690,,9107,,,,,1468,2696,,,,,,,,,,516,,,,,,,462925,,145477,,,,,55,,,,,,
"IMN",,,,,,,,,,,,760,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7719,,,,,,,,,,,,,
"ISR",,,,,,,,,862,,,8950,1983,,,,,,386,3587,,,54,,168,,,,1903,,,251,,,,,,19930,12,,,,793,,,,416,,,,85,,28,,,255,252,,,1575,,,143,255,617,55,,,,,,,,,566,8559,,,8,,30,10661,38,,698,,,,,99,,,,,,66,1418,26,,,,,256,,,3218,,,2752,,,,,,,81,677,,,,,34,31,,,,,,15,,,,,,1248,,,,,,,,,113,,,5338,,,,,,,,,613,,,,736,,,434,449,371,215,76,,,98,,849,2993,,,,,,,,,,,,114,,,,,133,30,,,2470,,2184,26,78664,,,2002,2872,,,,,,,,,,2610,,,,,3920,,13912,,124955,,,,,538,,,,,,
"ITA",,11069,584,,349,,,64,171388,,,220550,24376,,120,,,,23,126370,,,74,10,1062,79,128,317,46336,,,791,,,349,23,511,275657,85,77,,,5552,,579,,2343,,,,1065,,2365,170,,321,1467,,,4199,,,6070,1882,3641,252,,,,,,,,,1340,373839,125,162,,,17,410250,193,,6159,,,294,,276,,,,1050,,190,3222,165,,,,,6259,,5035,,,2576,541,,,,,,,189,,,109,5424,1185,200,14814,,,,294,,1118,,77,54,113,,4972,,4430,9,,,1285,,,856,,,17574,324,1471,166,,,,34,,1561,,,,829,,943,2867,825,7266,2372,325,,,293,,7152,1391,,,,14,,,,3714,,,,2013,73,,,,1978,3956,,,12890,,47475,2571,,,,6597,198947,,,591,,,,,,1548,2728,,,,358,,,114731,536,438874,,7655,,,49767,,,,,,
"JAM",,,,,,,398,3515,18,,719,1000,161,,5349,,,839,,305,412,,517,,4,1519,,,98,422,,5,,,,,,119447,8110,,,,31,,,,56,,,,109,,,226,,10,7,,,144,,91,321,19,,10,,,,,,,,,44,732,,,,,,1586,,,39,,109,,,,,,209,,,20,25,13,,,,,139,,,260,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,862,,,18,,,,,,116,,,,559,,,,,,26,73,,,,,,,,,128,286,,122,,,,,,,,,,1134,,5,,,107,,182,,,,,222,612,,,,,,,,856,,,,,,,,,141923,,611604,362,,,,111,,,,,,
"JPN",,,,,,,,18,4205,,,33110,2297,,36,,11317,,,4254,,,466,100,1461,257,,,60300,,196,88,,,3,192,,28340,20,,,,1197,5424,12786,,575,,,,142,,28,,,56,758,179,,1525,,,934,360,1004,44,,,,,,,,,870,18116,,26,18,,,28874,46,,538,,,,2264,111,39,,,188,,101,1135,66,810,10237,,,618,,,7707,,,181,,,,,,,12,,,,815,,20,215,,,12057,86,,28,,,,11,,3478,51,,229,,,,,,118,,,6138,,9154,36,,,,,811,962,,,163,317,301,2133,2874,5057,377,300,142,,14133,,,28,850,,,,16,,,60,,,,,40,,2,,,99,36,61,,967,,5083,410,,,,2611,5673,,,8458,,,,77,,,1921,,,,181,,,34598,,355980,,,,,408,809,,,,113,
"JOR",,,1782,,,,,,113,,,4160,579,,,7772,,,29,566,,,,,14,,,,522,,,133,,,,,,7275,,,,,124,,,,160,,,,5,,34,,,294,104,,,1055,,,,35,4567,,,,,,,,,,181,1173,,,,,,10407,,,822,,,,,,,,,,,30,333,12,,6000,,10208,131,,,2982,,,,,,,24519,,,7,793,,,16545,,,,,,,,,23,,,,,,49,,,,,,,,,,,,899,,,24,,,,,,148,8331,,,90,,,35,41,150,19,153,14466,,,,858,909,,,,,,,,,,117432,,104,,,,,41,64,,,31,,1976,134,54528,,,1556,515,,,,,,,,,,863,,,,,3880,63626,4145,,55381,,,,,235,,,,,,
"KAZ",,,,,,,,,,604,,670,853,4147,,,,,71580,353,,,,,11,,,,12,,,705,,,,,,6361,,,,,10,,,,,,,,3,,34,,,158,2909,,,96,,,7,,185,,,,3968,,,,,,108,1897,,,,,1568,671031,,,25878,,,,,,,,,,,,447,8,2491,,,,302,,11179,2196,,,36,,,,,19645,,7993,,,,651,,6388,,,,,,,,,,,,,,,,384,,,,,,,,,90,,,,,,,,,292,,,,,,,,,4071,469,,,1027,6207,,0,2568446,,,,,,,,,,,,102,,,,,178,11,,,,,420,,,,,605,1689,,857,,,,,,,,4795,20410,,,,232148,,2731,,11168,,,18166,,,,,,,,
"KEN",,,,,,,,,4,,,10850,760,,12,,,,,775,,,,,11,,,395,22,,,9,,502,,,,22057,34,,,,28,,,,,81,,,4,,,,,56,52,,,1203,,,,,120,,,281,,,,,2,,559,1328,,,,,,8720,13,,415,,,,,,,,,,,,74,38,2691,,,,563,,,2345,,,,,,,,,,1,,,,271,,,,,,,,,34,,,,,,43,,,,,,,19664,,1152,,,2122,,1443,,,,,,,1087,,,,,,,,222,58,130,,,,,,,403,2617,,,,,,,,,,,,348,0,,,18,19,,,9085,,787,,,5860,,1617,2581,,,,,,,,,,166,,,,36105,,,124826,29010,64484,,,,,,,,,,364,
"KIR",,,,,,,,,,,,490,,,,,,,,,,,,,,,,,42,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,701,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,949,,,,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,590,,,,,,,,,4,,,,,,,,,,,,,,53,,,,159,,,,,,,,,,,,,
"KWT",,,944,,,,,,,,,3120,196,,,3223,,,,116,,,,,5,,,,10,,,74,,,,,,10982,,,,,13,,,,21,,,,,,,,,155,59,,,1160,,,,,2605,,,,,,,,,,87,651,,,,,,,,,145,,,,,,,,,,,,147,2,6872,,,395,235,,,325,,,1318,,,,,,,2,324,,,8756,,,,,,,,,16,,,31,,,,,,,,,,,,,,,1328,,,,,,,,,200,247,,,,,,,45,167,,,5450,,,,,128,,,,,,,,,,,,70,,,,,53,3,,,50,,369,849,16611,,,1039,346,,,,,,,,,,274,,,,,,26337,8740,,22048,,,,,63,,,,,,
"KGZ",,,,,,,,,,,,240,502,2927,,,,,5355,94,,,,,2,,,,,,,63,,,,,,1119,,,,,6,,,,,,,,,,,,,16,415,,,18,,,,,55,,,,581,,,,,,19,454,,,,,229,51974,,,386,,,,,,,,,,,,111,1,,,,,37,,2037,703,,,,5639,,,,,,1124,,,,,,569,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,53,,,,,,,,,102,,,,635,,,,526124,,,,,,,,,,,,,,,,,17,3,,,20,,156,,,,,244,359,,11502,,,,,,,,1685,,,,,27921,,546,,3581,,,5201,,,,,,,,
"LAO",,,,,,,,,438,,,10600,96,,,,71878,,,1208,,,,,8,,,,2,,,1,,,,400,,13739,,,,,1,,,,,,,,2,,,,,3,16,,,38,,,,,,,,,,,,,,,13,41673,848,,,,,2089,,,24,,,,,,,,,,,,38,,,,,,39,,,220,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,2,,,,,,,,,133,723,,,,,,,,53,,,,,,,,430,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,17,,181,,,,,416,796,,,539966,,,,,,,,,,,,,,523,,204193,,,,,,4941,,,,,
"LVA",,,,,,,,,191,,,6310,625,,,,,,10450,297,,,,,1,,,,70,,,91,,,,,,6814,,,,,51,,,,16,,,,1,,24,,,109,153,,,1689,,,,,,,,,4292,,,,,,666,1852,,,,,189,19481,,,208,,,,,,,,,,,,119,339,,,,,16717,,5829,1918,,,,932,,,,1351,,,,,,,,8048,162,,,,,,22,,,,,,27,,,,,,,,,,,,496,,,,,,,,,697,,,,,,,,,1932,137,,,,,,,95839,,,,,,,,,,,,,,,,,99,5,,,232,,1318,,,,,2715,1204,,,,,,,,,,62,,,,,20366,,30230,,26669,,,,,125,,,,,,
"LBN",,,966,,,,,49,1179,867,,84900,1425,,,1808,,,64,3644,42,,,,40,1056,,,14281,19,,496,,,,,,72255,,,,,301,,,,973,,369,,44,,33,42,,1832,221,,,12571,,23,511,217,2767,,,,,,,,,,382,42108,,,1410,,9,57764,823,,2152,,,224,,19,,,,,,,290,25,,,,1503,155,,5468,5617,,,3221,,,,4455,,,44,,,1852,8972,,83,26,,,,8,,54,,,117,,,1262,,,,,,915,,,48,,,3271,,,,,,,,,1413,,,,386,,,60,113,363,67,30,3211,,,,1032,1098,,,,4,,,,,,74411,927,48,,749,,154,77,20,,,512,,2596,358,2789,,,21441,4695,,,,,,,,,,1086,,,,,1844,14856,12180,,114895,,,,,6927,,,,,,
"LSO",,,,,,,,,,,,90,4,,,,,,,10,,,,,1,,,1829,,,,,,,,,,95,,,,,15,,,,,,,,,,,,,,3,,,42,,,,,,,,,,167,,,,,0,60,,,,,,,,,1,,,,,,,,,,,,5,,,,,,45,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6224,,131,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,149432,,,,,,,20,62,,,,,,,,,,,,,,,,,517,134,,,,,,,,,,,,
"LBR",,,,,,,,,,,,1360,212,,,,,,,524,,,,,2,,,,,,,4,,,,,4281,1372,,,,,7,,,,,,,,,24848,,,,,7,,,130,,,,,42,,,,,29,,,,,71,645,,,,968,,2291,50459,,27,,,,,,98658,878,,,,,28,0,,,,,125,,,1109,,,,,,,,,,,,,,,,,,,,,,2292,,,,,,,,,,,,,,,,,,,2368,,,,,16603,,,,854,,,,,,,,,,29,,,,,,,,,,,,,,,,,,663,,,79156,,,,0,,,415,,1255,,,,,737,336,,,0,,114,,,,,,,,,,,,2376,,55724,,,,,,,,,,,
"LBY",,,1835,,,,,,79,,,1570,356,,,,,,,303,,,,,4,,,,,,,147,,,,,,3961,,,890,,33,,,,,,,,5,5886,75,,,152,102,,,194,,,,,4368,,,,,,,,,,106,1800,,,,,,3204,,,621,,,,,,,,,,,,269,1,,3161,,,513,,17977,19794,,,1707,,,,,,,4,420,,,,,,,,,,,,755,,,137,,,,,,,,,797,,,37,,,588,,,,152,,,,,197,,,,26,,,,35,278,19,,,,,,,304,,,,,,,,,,,,391,,,,,40,35,,,90,,687,19,,2676,,625,826,,,,,,,,,1725,2948,,,,0,,,11808,,6250,,,,,124,,,,,,
"LIE",,,,,,,,,120,,,20,292,,,,,,,6,,,,,1,,,,,,,3,,,,,,,,,,,3,,,,,,,,2,,,,,,1,,,16,,,,,,,,,,,,,,,0,32,,,,,,209,,,8,,,,,,,,,,,,6,,,,,,3,,,85,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,87,,,,,2,1899,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,
"LTU",,,,,,,,,606,,,3300,703,,,,,,17326,420,,,,,7,,,,,,,78,,,,,,5937,,,,,25,,,,37,,,,5,,22,,,62,285,,,3153,,,,,,,,,2052,,,,11,,390,2048,,,,,194,29529,,,362,,,,,,,,,,,,122,753,,,,,29282,,7185,3113,,,,3673,,,,3875,,24365,,,,,,,201,,,,,,18,,,,,,75,,,,,,,,,,,,928,,,,,,,,,1325,,,,32,,,,,66534,247,,,,,,0,78560,,,,,,,,,,,,29,,,,,98,7,,,222,,11395,,,,,2315,885,,,,,,,,,,250,,,,,25507,,52001,,32931,,,,,132,,,,,,
"LUX",,,,,,,,,150,,,170,590,,,,,,,11603,,,,,7,,,,,,,6,,,7,,,488,,,,,22,,,,19,,,,7,,22,,,7,13,,,334,,,,,,,,,,,,,,,53,12062,,,,,,11880,,,120,,,,,,,,,,,,116,94,,,,,123,,,2713,,,,,,,,,,7,,,,,5,,,,,,,,,,,,,,,,,,,,,,,45,,,871,,,,,,,,,105,,,,,,,13,,181,3683,,,,,,25,61,,,,,,,,,,,,95,,,,,36,29,,,14,,1178,,,,,157,1819,,,,,,,,,,43,,,,,,,1460,,2470,,,,,,,,,,,
"MDG",,,,,,,,,11,,,220,58,,,,,,,1390,,,,,5,,,359,,,,2,,,,,,2635,,,,,13,,,,,10142,,,1,,,,,6,20,,,38,,,,,36,,,,,,,,,,8,106558,,,,,,997,,,137,,,,,,,,,,,,27,2,,,,,14,,,1740,,,,,,,,,,0,,,,,,,,,,,,,,,,,1236,4755,,,,,,,,,,,,,158,,,,,,,,,423,,,,,,,,,,31,,,,,14218,,107,,,,,,,,,,,,,620,,,,,1,,,237,,353,,,,,81,1341,,,,,,,,,,,,,,,,,847,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,760,30,,,,,,,55,,,,,6,,,1489,,,,,,,,,,529,,,,,3,,,,,,,,,,,,,6,5,,,64,,,,,25,,,551,,,,,,,8,133,,,,,,,,,,,,,,,,,,,,,,2,,,,,88,,,110,,,,,,,,,,0,,36,,,,,,,,,,,,,,,,,,,,,,,,49710,,383,,,253,,,,,,,,,55,,,,,,,,,,322,,,,,,,17,,,,,,,,,,,,,,,,,,1,,,34248,,35,,,,,54,84,,,,,,,,,,,,,,6,,,13376,7048,,,,,,,,,,,9665,102211
