"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GIB",,,,,,,,,9,,,246,,,,,,,,,,,,,0,,,,,,,5,,,,,,95,,,,,14,,,,,,,,4,,,,,0,,,,,,,,,1,,,,0,,,,,,,56,,,,,,,,,0,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,4,,,,,,,,,,,,,,,,,,6865,,,,,,,,,,,,,
"GRC",,15526,,,,,,,519,558,,60343,1686,,33,,,,72,8897,,,49,,7,,,,916,,,3747,,,,,70,33175,,,,,411,,,,33,,,,11,,70,,,10859,259,,,1441,,,17,12,715,,,,31,,,,,,636,7169,,,,,77,144004,,,,,,,,,,,,,,,660,23,,,,,311,,1650,8808,,,41,,,,,,,15,,,,1124,21,17,1400,,,,,,46,,,,,,87,,,,10,,,,,,,,7188,,,,,,,135,,1224,,,,59,,,19,68,1409,90,,,,183,,2998,838,,,,,,,,,,,,471,,,,,186,47,,,7617,,1776,40,,,,9027,6679,,,,,,,,,,46214,,,,19,,,23546,,80538,,,,,262,,,,,,
"GRL",,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,9,,,,,,,,3,,,15,,,,,,10091,,,,,,,,,,,,,108,,,11,,,,,,,,,0,,,,,188,,,,,,,,42,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,
"GRD",,,,,,,,88,10,,195,69,10,,20,,,252,,,,,,,0,0,,,5,,,,,,,,,6600,7,,,,14,,,,,,,,3,,,12,1,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,89,,,,1,,,,,,7,,,12,106,,,,,,,,,,,,,,,,,,,,,237,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,26,65,,248,,,,,,,,,,,,,,,,,332,,,,,11,24,,,,,,,,4595,,,,,,,,,7328,,21989,307,,,,108,,,,,,
"GLP",,,,,,,,40,,,,9,,,,,,,,,,,,,,3,,,,,,,,,,,,287,,,,,18,,,,,,,,,,,,57,,,,,0,,26,23,,,,,,,,,,,,,,1086,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,3722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,1133,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,410,,,,128,,,,,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,48,,,312,213,,20,,,,,459,13373,,,,68,,,,184,,,2,,,,,,9179,,,,,488,,,,248,,,,1314,,,11,,0,18,,,131,,,203,220,3,4796,,,2,,,,,,42,1815,,,,,,960,,,23,,,,,,,,,,,2296,13,19,,,,,72,,,1419,171,,,,,,,,,0,,,,,,,,,,,,,,,,,,,23626,,,,,,,,,,,,417,,,866,,,,,,248,,,,744,,,93,21,,17,190,,,,,,,,,,0,,,,,,,,,,,,,,1,,,46,,4858,,,,,412,663,,,,,,,,,,,,,,,,,629,,538680,,,,,227,,,,,,
"GIN",,,,,,7401,,,1,,,574,75,,,,,,,7508,,,,,2,,,,33,,,1,,,227,,2609,2743,,,,,9,,,,,,,,,76700,,,,0,16,,,53,,,,,11,,,,,,,,,,28,15955,,,1074,19044,,2193,57,,86,,,,,,,2679,,,,,11,8,,,,,25,,,1392,,,,,,,,,,,,,13089,,,,,,,,,19568,,,,1689,,,,,,,,,516,,,21,,,1075,,,,,,,,,153,,,,,,,,,9,2229,,,,,,22,44,,,,,,,,,,,19349,,,15794,,,,2,,,46,,3716,,,,,263,557,,,,,1510,,,,,,,,,,,,846,,11275,,,,,,,,348,,,
"GNB",,,,,,,,,,,,9,9,,,,,,,132,,,,,,,,,425,,,2,,,2345,,,41,,,,,0,,,,,,,,,186,,,,,3,,,35,,,,,0,,,,,,,,,,1,1487,,,,7126,,,,,0,,,,,,1859,,,,,,1,,,,,,1,,,294,,,,,,,,,,,,,276,1,,,,,,,,267,,,,679,,,,,,,,,,,,,,,111,,,,,,,,,20,,,,,,,,,,13085,,,,,,,37,,,,,,,,,,,16857,,,257,,,,10,,,29,,1292,,,,,57,227,,,,,73,,,,,,,,,,,,1005,,,,,,,,,,573,,,
"GUY",,,,,,,162,3724,,,154,358,17,,800,,,3534,,56,,,47,,1,109,,,1322,1208,,1,,,,,,51939,151,,,,22,,,,7,,,,12,,,,286,,0,,,73,,86,6,,,,,,1,,,,,,11,3248,2222,,,,,,,,6,,290,105,,,,,,,,,3,14,,,,,19,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,1577,,,,,,,,,63,,,,25,,,,,11,,25,,,,,,,,,371,1182,,131,,,,,,,,,,960,,,,,53,,62,,,,5936,81,98,,,,,,,,5329,,,,,,,,,17781,,173232,,,,,4590,,,,,,
"HTI",,,,,,,,17,11,,1048,64,40,,12684,,,23,,1134,26,,871,,5,64,,,48,,,1,,,,,,55966,7,,,,24868,,,,36,,,,29,,,93,965,2,5,,,70,,1252,170164,26,,,,,,,,,,,5,48754,12274,,,,,780,,,20,,,8308,,5,11,,,,,5,,10,,,,,3,,,483,,,,,,,,,,,,,,,,,,,,,,,,,697,,,,286,,,,,,,,,,,,737,,,11,,,,,,24,,,,312,,,34,,,,75,,,,,,,,,,10,,,,,,,,,,,,1206,,1,,,,,346,21,,,,74,1168,,,,,,,,,,,,7518,,,,,190,,375754,336,,,,817,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,3,34,,,178,67,,9,,,,,202,4713,,,,125,,,,67,,,1,,,,,,4335,1279,,,,572,,,,180,,,,2266,,,,,0,16,,,92,,,227,256,,6994,,,3,,,,,,66,401,,,,,,795,,,37,,,,,4670,125,,,,,,4,24,,,,,8,,,2088,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,8497,,,,,,,,,,,,345,,,6697,,,,,,73,,,,834,,,115,,,,307,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,43008,,,,,213,466,,,,,,,,,,,,,,,,,467,,380915,,,,,161,,,,,,
"HUN",,,,,,,,,448,,,11028,28218,,,,,,211,4718,,,,,14,,101,,1067,,,237,,,,,,20110,,,,,716,,,,64,,,,33,,661,13,,217,575,,,2964,,,6,130,76,,,,106,,,,,,1532,6748,,,,,27,79072,,,1121,,,,,,,,,,,,,163,,,,,4154,,6787,10065,,,353,,,,,,,97,75,,,163,48,53,1062,,,,,,192,,,,,,250,,,6,14,,,,,,,,8455,,753,,,,,46,,2150,,,,22,,,37,53,718,282,,,,56,,4588,8456,,,,,,,,,,,,1233,,,,,8263,250,,,,,5359,,,,,8690,14282,,,,,,,,,,432,,,,8,,,23426,,44622,,,,,505,,,,,,
"ISL",,,,,,,,,7,,,289,120,,,,,,,125,,,,,1,,,,215,,,12,,,,,,340,,,,,18,,,,,,,,1,,,,,26,10,,,4746,,,,,,,,,1,,,,113,,85,279,,,,,,814,,,30,26,,,,,,,,,,,81,,,,,,22,,,138,,,,,,,,,,11,,,,,1,25,252,,,,,,,,,,,,,,,,,,,,,,,,274,,,,,,,,,4344,,,,,,,3,11,255,16,,,,,,,22,,,,,,,,,,,,,,,,,41,4,,,6,,640,,,,,3181,227,,,,,,,,,,30,,,,,,,1418,,3145,,,,,,,,,,,
"IND",,,,,,,,41,52,,114,257088,6595,,278,78271,24246,239,8,10967,291,,273,6492,37,3,,2362,417,20,509,115,,,,23,,356460,147,,,,795,3176,13220,,78,,,,21,,24,,265,1178,764,177,,6883,,12,24,72,439,4,,73,86,,,,42,607,3308,29293,,9,,,12,31740,379,,1911,,,111,,,2,,,,,,630,200,,5094,,85,11190,,9670,63460,426,16653,801,,,,331645,,,26,762,106,104,1158,9,,929,741,1118,60588,3828,,181,,,,1437,,554,,,46,,,,938,12653,240,,308877,14468,,37051,11,,,,,,6593,164781,669218,,1790,33,,235,4661,292,3492,24,97262,1705,,,126,1446,,,,85,,,,,,743457,,173,1774,475,60087,41,46,52,,,21146,576,15644,5256,,772,,17432,11421,,230,3831,,,,85,407,,277,,,,1324,752,792877,445525,3098,1261976,,,,,120,832,,,,2400,
"IDN",,,384,,,,,,14,,,49175,951,,21,16184,107648,,,2303,,,,,6,13,,,523,,5288,46,,,,23,,8401,,,,,169,21848,167627,,39,,,,7,,15,,102,156,139,1069,,829,,,,26,650,,,,9,,,,10,,522,3708,,7,,,,10322,,,320,,,,,18,,,,,,,166,95,475,,,,90,,,2846,,24893,16242,,,,86372,,,0,1344,,,2265,,,,,,457222,,,22,,,,,,82,,,,,,,,,57,,,72122,435,2709,,,,,,,1059,48368,165,,30,6604,,28,1724,18,203,,18053,3241,,,,62,,,,,,,,,,523555,,12,39,,91781,24,22,36,28,,1100,,977,215,,,,1680,2466,,,311,1779,,,,,,164,,,,,,202404,7393,,58020,,,,,34,3369,,,,,
"IRN",,,,,,,,,64,4120,,33045,7864,538,,,,,9,5048,,,,,25,,,,338,,,133,,,,,,81464,3,,,,94,,,,31,,,,19,,19,,,479,248,,,7523,,,6,54,60,6,,,32,,,,,,4152,12286,,,,,53,50276,,,1126,,,,,6,,,,,,,1190,40,911,,,6302,168,,26285,7742,,2703,49,,,,,,,13,,,,110,,32,480,,,,,,30,,,,,,101,,,,,,,,,11,89,,15251,,1699,,,,,,,8759,,956,,20,,,20,346,70,292,,,,,,317,696,,,,,,,,,,,,6,,,,,37,43,,,632,,2601,39,,,,37382,6051,,564,6,,,,,,,36061,955,,,,398,,37312,,193982,,,,,33,,,,3,,
"IRQ",,,3956,,,,,,20,594,,42831,2429,,,,,,,6842,,,,,2,,,,246,,,367,,,,,,35907,,,,,9,,,,7,,,,5,,16,,,603,191,,,10383,,,8,32,11056,,,,14,,,,,,6987,3068,,,,,,70387,,,5074,,,,,,,,,,,,331,31,254,,30213,,194,,34840,1149,,,102555,,,,,,,12,59458,,,23214,,,,,,543,,,57,,,46,,,9,,,,,,897,,,,,,19827,,3024,,,,,,,10751,3948,117,,,,,4,0,105,100,,,,,,840,185,,,,,,,,,,2614,,61,,0,,,81,23,,,74,,729,18,,,,65469,4161,99067,27,43,,,,,,308,176249,,,,,,,28696,,118472,,,,,23,,,,4804,,
"IRL",,,,,,,,,29,,,42457,511,,28,,,,15,1758,,,45,,37,,,289,48,,,150,,,,,,14884,135,6,,2106,249,,420,,49,,,,15,,25,,,537,136,,,777,,,12,82,55,5,,,44,,,,,,247,5573,,,,,,5453,,,387,,,,,,,,,,,,749,55,,,,,,904,,2166,,705,31,,,,,,,354,,,,,9,725,693,,,,,,307,,,,22,,101,,,3,,,,,,31,,,3001,,4988,6,,,,,,495,,,,25,22,,118,186,3743,835,,,,,,967,85,,,,6,,,,,,,,25,,,,,552,22,,,12531,,7442,,,,,940,1996,,,,,,,,,,389,,,,,,,247749,,74891,,,,,25,,,,,,
"IMN",,,,,,,,,,,,470,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6072,,,,,,,,,,,,,
"ISR",,,,,,,,,274,,,5456,1309,,,,,,205,1449,,,31,,82,,,,1063,,,268,,,,,,13163,10,,,,961,,,,173,,,,61,,16,,,179,216,,,699,,,17,198,275,24,,,37,,,,,,346,5448,,,4,,11,4943,21,,311,,,,,47,3,,,,,30,668,16,,,,,111,,,1650,,,554,,,,,,,30,202,,,,,22,118,,,,,699,4,,,,,,812,,,,,,,,,48,,,2502,,,,,,,,,417,,,,371,,,225,337,133,35,22,,,168,,886,1643,,,,,,,,,,,,53,,,,,66,13,,,3933,,1155,18,36290,,,1132,1862,,,,,,,,,,1878,,,,,1840,,10264,,71662,,,,,188,,,,,,
"ITA",,3886,453,,227,,,37,88244,,,97563,17015,,56,,,,2,60915,,,37,4,656,8,62,195,20561,,,1463,,,197,6,238,125774,11,29,,,7175,,345,,1023,,,,823,,1422,20,6,257,604,,,3644,,,1107,1558,1925,102,,,252,,,,,,1238,176900,69,32,,,6,220434,102,,3556,,,201,,109,33,,,351,,65,1968,152,,,,,4337,,2842,,,2220,172,,,,,,,61,,,21,2672,330,115,8130,,,,78,,1020,,44,22,60,,1641,,2679,12,147,,994,,,468,,,12291,83,1084,46,,,,22,,1802,,,,431,,345,1893,921,4566,1197,97,,,1589,,27713,725,,,,6,,,,1984,,,,907,47,,,,854,1661,,,20057,,51276,2683,,,,5701,119653,,,173,,,,,,1081,1784,,,,33,,,84439,218,192537,,3443,,,18789,,,,,,
"JAM",,,,,,,206,2765,0,,508,660,138,,5549,,,656,,263,212,,290,,2,246,,,28,1202,,4,,,,,,83525,5706,,,,31,,,,25,,,,126,,,53,1001,7,9,,,99,,86,36,19,,4,,,0,,,,,,44,372,,,,,,1106,,,6,,58,,,,,,137,,,4,14,16,,,,,90,,,229,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,581,,,6,,,,,,101,,,,379,,,,,,11,21,,,,,,,,,72,226,,66,,,,,,,,,,1398,,1,,,214,,157,,,,,160,474,,,,,,,,729,,,,,,,,,95448,,431794,204,,,,53,,,,,,
"JPN",,,,,,,,11,2365,,,35738,2444,,28,,9691,,,2735,,,260,47,883,8,,,32371,,87,115,,,0,44,,20548,5,,,,1481,2282,9827,,309,,,,121,,38,,75,50,852,96,,1435,,,176,307,535,17,,,56,,,,,,1167,17458,,12,12,,,18105,21,,379,,,,1066,55,20,,,97,,64,789,72,422,6807,,,392,,,6249,,,37,,,,,,,10,,,,381,,15,404,,,7506,89,356,72,,,,5,,1575,20,,239,,,,,,73,,,3961,,5663,13,,,,,276,1033,,,71,178,72,972,1774,5938,319,190,41,,16883,,,129,509,,,,7,,,7,,,,,22,,0,,,82,48,11,,1751,,4070,452,,,,2561,5523,,,3043,,,,27,,,1579,,,,64,,,33527,,179371,,,,,144,695,,,,56,
"JOR",,,1065,,,,,,24,,,3480,266,,,5618,,,0,468,,,,,2,,,,394,,,78,,,,,,6600,,,,,133,,,,35,,,,3,,7,,,170,45,,,599,,,,12,2325,,,,5,,,,,,156,550,,,,,,4272,,,199,,,,,,0,,,,,19,143,9,,5094,,2897,54,,,892,,,,,,,23591,,,0,237,,,6249,,,,,,,,,11,,,,,,9,,,,,,,,,,,,578,,,10,,,,,,262,6537,,,36,,,10,50,16,78,44,7283,,,,89,143,,,,,,,,,,73695,,22,,,,,12,11,,,36,,662,149,32650,,,2332,361,,,,,,,,,,472,,,,,83,57837,2444,,32389,,,,,79,,,,,,
"KAZ",,,,,,,,,,528,,1440,801,2024,,,,,35766,551,,,,,15,,,,32,,,1374,,,,,,7112,,,,,9,,,,,,,,5,,50,,,151,3797,,,186,,,5,,94,,,,2069,,,,,,248,1742,,,,,744,481402,,,14183,,,,,,,,,,,,412,20,2094,,,,156,,7266,3836,,,13,,,,,7789,,3030,,,,163,,2177,,,,,,878,,,,,,,,,,137,,,,,,,,,194,,,,,,,,,655,,,,,,,,,2529,431,,,674,2473,,142,1382018,,,,,,,,,,,,80,,,,,138,99,,,,,1141,,,,,1463,2081,,437,,,,,,,,3954,10224,,,,123270,,2637,,16034,,,7204,,,,,,,,
"KEN",,,,,,,,,2,,,12258,776,,13,,,,,1032,,,,,9,,,397,57,,,12,,498,,,,15279,28,,,,31,,,,,41,,,0,,,,,41,43,,,1147,,,,,43,,,149,1,,,,12,,1094,1395,,,,,,9618,3,,260,,,,,,795,,,,,,69,69,1224,,,,309,,,2518,,,,,,,,,,0,,,,119,,,,,,,,,43,,,,,,28,,,,,,,13083,,567,,,1961,,909,,,,,,,1396,,,,,,,,29,28,53,,,,,,,153,1132,,,,,,,,,,,,257,10,,,15,18,,,16717,3899,1155,,,1562,,2848,2261,,,,,,,,,,88,,,,21318,,,79291,13989,65828,,,,,,,,,,273,
"KIR",,,,,,,,,,,,468,,,,,,,,,,,,,,,,,41,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,0,,,,,363,,9,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,116,,,,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,112,,,,,,,,,4,,,,,,,,,,,,,,46,,,,141,,,,,,,,,,,,,
"KWT",,,410,,,,,,,,,3069,106,,,1894,,,,123,,,,,1,,,,27,,,56,,,,,,7783,,,,,9,,,,9,,,,,,,,,103,31,,,636,,,,,1074,,,,1,,,,,,88,341,,,,,,,,,129,,,,,,,,,,,,105,1,3089,,,122,90,,,265,,,230,,,,,,,0,96,,,2423,,,,,,,,,38,,,14,,,,,,,,,,,,,,,684,,,,,,,,,178,137,,,,,,,83,51,,,1326,,,,,28,,,,,,,,,,,,27,,,,,23,3,,,42,,171,927,8918,,,2018,246,,,,,,,,,,141,,,,,,20888,5780,,16553,,,,,29,,,,,,
"KGZ",,,,,,,,,,,,371,500,1265,,,,,2668,176,,,,,2,,,,,,,147,,,,,,1709,,,,,9,,,,,,,,,,,,,12,439,,,53,,,,,12,,,,300,,,,,,46,576,,,,,167,42564,,,295,,,,,,,,,,,,113,2,,,,,19,,1379,1380,,,,3665,,,,,,418,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,168,,,,,,,,,39,,,,826,,,,304032,,,,,,,,,,,,,,,,,12,10,,,36,,245,,,,,713,434,,5527,,,,,,,,1212,,,,,14587,,551,,3386,,,2665,,,,,,,,
"LAO",,,,,,,,,136,,,6224,81,,,,62080,,,640,,,,,0,,,,0,,,1,,,,111,,7831,,,,,0,,,,,,,,3,,,,,2,15,,,52,,,,,,,,,,,,,,,62,24942,475,,,,,1917,,,19,,,,,,,,,,,,23,,,,,,21,,,145,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,0,,,,,,,,,133,367,,,,,,,,90,,,,,,,,144,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,18,,105,,,,,300,564,,,524607,,,,,,,,,,,,,,491,,116074,,,,,,3126,,,,,
"LVA",,,,,,,,,78,,,2952,652,,,,,,7306,1139,,,,,0,,,,150,,,159,,,,,,3419,,,,,90,,,,11,,,,1,,22,,,121,275,,,2921,,,,,,,,,2609,,,,,,1455,2149,,,,,134,17085,,,277,,,,,,10,,,,,,128,465,,,,,13134,,2159,2823,,,,548,,,,516,,,,,,,,2904,480,,,,,,80,,,,,,22,,,,,,,,,,,,2261,,,,,,,,,4664,,,,,,,,,961,163,,,,,,,47787,,,,,,,,,,,,,,,,,105,39,,,250,,2604,,,,,4489,1719,,,,,,,,,,60,,,,,9815,,25235,,16786,,,,,70,,,,,,
"LBN",,,748,,,,,29,435,449,,47205,860,,,1566,,,0,2883,16,,,,8,15,,,6078,5,,279,,,,,,44165,,,,,335,,,,426,,454,,29,,13,7,92,1301,86,,,6296,,7,49,155,1740,,,,7,,,,,,357,23311,,,629,,5,28228,440,,847,,,141,,3,28,,,,,,142,14,,,,597,63,,3452,2737,,,1084,,,,4839,,,3,,,238,4390,,10,113,,,,1,,38,,,55,,,220,,,,,,707,,,17,,,1883,,,,,,,,,1134,,,,229,,,30,68,74,87,8,1676,,,,137,160,,,,0,,,,,,47164,395,20,,230,,131,24,2,,,794,,1191,392,2000,,,12988,2643,,,,,,,,,,812,,,,,97,12866,7960,,58358,,,,,2873,,,,,,
"LSO",,,,,,,,,,,,76,4,,,,,,,12,,,,,0,,,198,,,,,,,,,,47,,,,,14,,,,,,,,,,,,,,0,,,30,,,,,,,,,,198,,,,,0,21,,,,,,,,,0,,,,,,9,,,,,,1,,,,,,24,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4476,,66,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,159658,,,,,,,37,50,,,,,,,,,,,,,,,,,476,67,,,,,,,,,,,,
"LBR",,,,,,,,,,,,2040,52,,,,,,,362,,,,,1,,,,20,,,1,,,,,2449,1411,,,,,5,,,,,,,,,15641,,,,,3,,,93,,,,,19,,,,,24,,,,,53,362,,,,511,,488,15955,,12,,,,,,1172,347,,,,,8,1,,,,,52,,,318,,,,,,,,,,,,,,,,,,,,,,713,,,,,,,,,,,,,,,,,,,752,,,,,9713,,,,525,,,,,,,,,,1,,,,,,,,,,,,,,,,,,219,,,4240,,,,3,,,866,,284,,,,,496,187,,,0,,83,,,,,,,,,,,,1580,,48838,,,,,,,,,,,
"LBY",,,1099,,,,,,18,,,1405,219,,,,,,,413,,,,,2,,,,60,,,126,,,,,,3180,,,773,,31,,,,,,,,5,2715,67,,,99,53,,,123,,,,,2175,,,,3,,,,,,113,1298,,,,,,3986,,,250,,,,,,14,,,,,,171,3,,963,,,209,,9247,18426,,,7100,,,,,,,0,125,,,,,,,,,,,459,1375,,,59,,,,,,,,,616,,,17,,,695,,,,72,,,,,275,,,,8,,,,19,76,42,,,,,,,99,,,,,,,,,,,,161,,,,,12,18,,,53,68,392,15,,943,,1866,570,,,,,,,,,4479,1894,,,,0,,,7832,,5365,,,,,51,,,,,,
"LIE",,,,,,,,,27,,,9,269,,,,,,,4,,,,,0,,,,0,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,0,,,16,,,,,,,,,0,,,,,,0,13,,,,,,153,,,5,,,,,,2,,,,,,1,,,,,,1,,,66,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,65,,,,,1,1378,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,
"LTU",,,,,,,,,241,,,2222,701,,,,,,12633,1493,,,,,7,,,,650,,,118,,,,,,3041,,,,,40,,,,23,,,,4,,19,,,77,349,,,6318,,,,,,,,,1141,,,,4,,887,2296,,,,,161,27151,,,452,,,,,,,,,,,,136,893,,,,,21879,,2189,4745,,,,2077,,,,1527,,8974,,,,,,,593,,,,,,65,,,,,,44,,,,,,,,,,,,3459,,,,,,,,,17054,,,,8,,,,,32448,246,,,,,,52,37869,,,,,,,,,,,,21,,,,,99,36,,,420,,8949,,,,,7499,1637,,,,,,,,,,224,,,,,12294,,86355,,24593,,,,,77,,,,,,
"LUX",,,,,,,,,68,,,154,414,,,,,,,7580,,,,,1,,,,19,,,47,,,3,,,340,,,,,31,,,,11,,,,11,,17,,,7,8,,,312,,,,,,,,,4,,,,,,69,8926,,,,,,9075,,,72,,,,,,,,,,,,96,77,,,,,82,,,2630,,,,,,,,,,5,,,,,2,,,,,,,,,,,,,,,,,,61,,,,,24,,,744,,,,,,,,,57,,,,,,,6,,147,2103,,,,,,65,14,,,,,,,,,,,,36,,,,,35,16,,,29,,763,,,,,191,1264,,,,,,,,,,33,,,,,,,1182,,1477,,,,,,,,,,,
"MDG",,,,,,,,,5,,,206,63,,,,,,,1651,,,,,2,,,236,41,,,0,,,,,,2066,,,,,14,,,,,5090,,,3,,,,,2,10,,,44,,,,,1,,,,0,,,,,,14,84626,,,,,,1043,,,74,,,,,,4,,,,,,17,0,,,,,8,,,1829,,,,,,,,,,0,,,,,,,,,,,,,,,,,1039,2882,,,,,,,,,,,,,119,,,,,,,,,284,,,,,,,,,,11,,,,,8999,,25,,,,,,,,,,,,,155,,,,,13,,,453,,328,,,,,91,1259,,,,,,,,,,,,,,,,,863,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,817,22,,,,,,,46,,,,,7,,,561,0,,,,,,,,,335,,,,,1,,,,,,,,,,,,,2,1,,,44,,,,,3,,,346,,,,,,,63,62,,,,,,,,,,,,,,,4,,,,,,,1,,,,,39,,,104,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,31812,,176,,,170,,,,,,,,,68,,,,,,,,,,295,,,,,,,11,,,,,,,,,,,,,,,,,,0,,,23171,,36,,,,,46,83,,,,,,,,,,,,,,1,,,10611,2846,,,,,,,,,,,6246,46051
