"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"TCD",,,,,,18,,,,,,30,4,,,140,,,,218,,362,,,0,,,,,,,1,,,,,16341,750,,4435,,,35,,,,,,3639,,,,,,,,1,,,3,,,0,,73,,,,,,,,,,2,3587,,,1368,,,74,3,,10,,,,,,114,,,,,,0,,,,,,3,,,126,,,5,,,,517,,,,,,,219,,,,,,,,307,,,,17,,,,,,,,,,,,,,,30,,,,340,13168,,,,5,,,,,,,,,,,,94,,,,,26,,,,,,,,,,,,,,0,,,79,0,,,,2062,32,,,36883,,22,164,,,,,230,,,,,,,,,,,1523,118,,,,,,,,,,,,,
"JEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10212,,,,,,,,,,,,,
"CHL",,,,,99,,,,114891,,,15408,672,,20,,,,,2208,,,,,2256,,,,7408,,,8,,,,,,13463,,,,,,,,,930,,,,854,,77,30,,30,47,,,839,,,280,5193,7,114,,,1,,,87,,,277,8252,,,,,,6955,,,243,,,,,119,3,,,111,,152,67,31,,,,,84,,1833,7086,,,,,,,,,,1,,,,,,,24,,,,,708,,,,,,,3138,,,,,,,,,8,,,1769,,1292,51,,,,,,3202,,,,848,,870,4454,54,24,106,421,,,,,12,41,,,,,,,,,,,,,,,,,11,11,,,534,,28369,,,,,13910,3853,,,,,,,,,,30,,,,,,,4221,,61598,,674,,,7369,,,,,,
"CHN",,,,182,,,,69,6688,,548,279877,9865,,73,,74875,18,,11014,924,,162,233,424,5,,906,10621,,920,601,,,13,575,,356418,,,,,3573,,1328340,148392,909,,72,,109,,227,25,257,856,2276,13853,,7595,,13,1328,1193,151,99,,13,171,,,,22,426,7274,69793,632,309,76,,37,46110,38,,1663,8,,,1042,299,35,,461,137,,217,7154,399,53634,31066,,,6545,,335,100135,,376766,14953,935,,,,135,3845,116,1266,52,,861,47,53,459,867,,5289,,1552,266,107,73,103,1764,,3266,,,1754,,,,,15727,856,78,14356,34721,45,47822,48,,,,,2362,7358,,140,137,8819,58,344,3847,18408,644,5215,580,,322042,,,1552,24708,,,,26,,,11,,,,,807,61,75,266040,83,498,394,86,,17221,,83793,301,,537,2232,17080,13744,,17,26326,279,95,,44,386,,950,,,,135,2357,,103450,,1378303,,,,,5841,1252,,,,270,
"HKG",,,,,,,,,0,,,48680,145,,14,,,,,,34,,,,1,5,,,,,252,,,,,45,,110279,,,,,64,102699,,8442,9,,,,1542,,,,39,,9,54,,271,,,,41,,4,,,0,,,,,,,312,,,,,,,,,0,,,,,,,,,,,,,,,,,,1137,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,7,,,7,,,,,,,,,,,,,3787,,,,,,,565,,,,143,,,,129,,81,,,,,,,24,,,,,,,,,,,,,,,35159,,,,,,1330,,,,,,,337,,,,,,,,,,,31,,,,,,,57843,,126589,,,,,241,,,,,,
"MAC",,,,,,,,,,,,1546,10,,,,,,,,,,,,,,,,,,,,,,,,,3186,,,,,13,10426,40927,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1152,,,,,,,,,,,,,,,,,,,,,,13069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6387,,,,,,,,,,,
"COL",,,,,,,,,4307,,6006,10526,950,,79,,,,,3629,,,,,1241,361,,,4062,,,18,,,,,,37754,222,,,,40566,,,,,,,,10849,,29,30,3147,98,116,,,1587,,,1392,96870,8,295,,,6,,,,15,,652,16993,,,,,,11521,,,314,,,,,531,1106,,,382,,377,105,121,,,,,,,1629,25223,,,15,,,,,,,4,,,,,30,,15,,,,,,,,,,,,10818,,,,,,,,,,,,8430,,618,202,,,,,,2717,,,,29805,,,3651,35,63,439,2021,,,,,,64,,,,,,,,,,,,,,,,123,15,29,,,628,,203598,,,,,5927,7992,,,,,,,,,,32,,,,,,,14161,,391090,,,,,503720,,,,,,
"COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,1,,,,,,,,,,,,,,0,,,9,,,,,100,,,91,,,,,,,1,21075,,,,,,,,,16,,,,,,286,,,,,,,,,,,,0,,,18,,,,,,,,,,,,,,590,,,,4715,,,,,,,,,,30888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,,44,,,,,,,,,,,,,,,,,,0,,,42,,,,,,,1,18,,,,,,,,,,,,,,,,,72,236,,,,,,,,,,,,
"COG",,,,,,620,,,20,,,801,203,,,,,,,2141,,1828,,,2,,,,10,,,6,,,,,1649,1098,,,460,,10,,,,,,,,3,,,,,,20,,5361,403,,,,,14,,,,1,36,,,,,69,36522,,,6638,,,1744,,,805,,,,,,43,,,,,,17,,,,,,1298,,,1609,,,,,,,,,,0,,,,100,,,,,5037,,,5085,,,,,,,,,,,,,925,,,456,,,490,,,,,,,,,114,,,,,,,,0,44,430,,,,,,,146,,,,,,,,,,,,,,,,,9,3,,,13510,,853,,,,,401,579,,,,,100,,,,,,,,,,,,4317,12618,,,,,,,,,,,3730,
"COK",,,,,,,,,,,,3880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,0,,,6,,,,,,,,,,,15,,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI",,,,,,,,,55,,,246,113,,33,,,,,155,,,,,71,,,,183,,,0,,,,,,2152,38,,,,717,,,,551,,,,,,,,,3,22,,,70,,,143,508,,471,,,0,,,,,,26,461,,,,,,887,,,32,,,,,561,45,,,157,,399,21,3,,,,,7,,,915,55,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1604,,,,,,,,,,,,406,,,5299,,,,,,135,,,,4072,,,173,0,0,,365,,,,,,15,,,,,,,,,,,,,,,,,,2,,,,,1840,,,,,215,547,,,,,,,,,,26,,,,,,,371,,54986,,,,,647,,,,,,
"CIV",,,,,,21,,,0,,,287,65,,,,,,,2753,,17213,,,2,,,,106,,,5,276843,,3,,,5518,,,,,10,,,,,,,,1,,,,,,10,,,218,,,,,278,,,,0,,,,,,42,52637,,,932,,,1323,30182,,40,,,,,,3266,,,,,,9,1,,,,,66,,,10533,,,,,,,,,,1,,,17702,146,,,,,,,,86732,,,,198,,,7,,,,,,,,,8,,,552,,,,753,,,,,148,,,,,,,,,,34,,,,,,,27,,,,,,,,,,,1315,,,60,,,,1,,,566,,891,,,,,458,1774,,,7,,2896,,,,311,,,,,54,,,3423,,14650,,,,,,,,,,,
"HRV",,,,,,,,,484,,,30448,21122,,,,,,,138,,,,,15,,6530,,420,,,44,,,,,,19926,,,,,473,,,,24,,,,11,,,,,51,509,,,429,,,,27,14,,,,15,,,,9,,135,4726,,,,,,94482,,,310,,,,,,7,,,,,,1069,77,,,,,248,,,13659,,,19,,,,,,,2,,,,,61,,171,,,,,360,38,,,,,,28,,,,9720,,,,,,,,133,,926,,,,,837,,1582,,,,23,,,20,,341,50,,,,,,7,87,,,,,,,,,,,,155956,,,,,277,23908,,,788,,872,,,,,4098,11092,,,,,,,,,,133,,,,,,,5646,,23082,,,,,176,,,,,,
"CUB",,,,,,,,11,511,,,391,617,,276,,,29,3,1064,,,12,,870,27,,,1010,,,106,,,45,,,9222,392,,,,977,,,,706,,369,,2741,,,,121,18,143,,,279,,9,1356,1352,,57,,,8,,,,,,235,3105,,,,,5,6992,,,258,,,,,264,722,,,498,,195,303,31,,,,,46,,,25863,899,,,,,,,,,17,,,,,,,12,,,,,,,,,,,,5842,,,,,,,,,393,,,830,,,358,,,,,,625,,,,1177,,,364,,74,1304,7107,,,,,15,858,,,,47,,,,,,,,14,24,,,522,38,34,,,1070,,72270,,,,,1275,1878,,,,12,,,,71,,21,,,,1,,,1167,,639111,,,,,5695,,,,,,
"CUW",,,,,,,,11,,,1158,85,,,,,,,,,,,,,82,2144,,,,,,,,,,,,273,1,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30993,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,42,,76,,,,,,,,,,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,382,,,,,,
"CYP",,,,,,,,,24,,,10105,152,,,,,,,237,,,,,2,,,,,,,454,,,,,,1983,,4,,,10,,,,,,,,0,,,,,,22,,,106,,,,,24,,,,7,,,,,,60,542,,,,,,674,,,12549,,,,,,,,,,,,132,2,,,,,146,,,343,,,68,,,,,,,18,,,,,,14,30,,,,,,23,,,,,,,,,,,,,,,,,,248,,,,,,,,,59,,,,,,,,,75,14,,,,,,145,354,,,,,,,,,,,,80,,,,,47,9,,,4011,,173,122,,,,325,203,,,,,,,,,,5984,,,,,,,49132,,8940,,,,,8,,,,,,
"CZE",,,,,,,,,1072,,,6956,34076,,,,,,67,338,,,,,34,,,,240,,,661,,,,,,11017,,,,,232,,,,24,,,,,,697,39,,468,,,,668,,,13,86,70,,,,109,,,,,,149,5851,,,,,20,260788,,,2808,,,,,,,,,,,,927,105,,,,,2822,,,8497,,,15,,,,,,,89,,,,,40,48,603,,,,,,70,,,,,,223,,,7,51,,,,,49,,,332,,690,,,,,30,,1048,,,,23,,,40,,2426,175,,,,92,,76,5646,,,,,,,,,,,,361,,,,,48134,275,,,1527,,5152,,,,,987,8823,,,,,,,,,,605,,,,,,,19838,,38580,,,,,189,,,,,,
"PRK",,,,,,,,,0,,,121,1709,,,,,,41,65,,,,,3,,,,67,,,20,,,,16,,362,,,,,1,,,,93,,,,19,,,,,22,5,,,211,,,,221,25,,,,1,,,,,,3,39,,,50,,,1641,,,16,,,,,,514,,,,,19,,,,,,,80,,,56,,,24,29876,,,,994,,5,,,,,,,,,,,,989,,,,,,,622,,,205,,,,,,0,,,42,,,,,,,,,18,,,,,,,38,2898,,45,,,,,,,2421,,,,,,,,,,,,,,1,,,,,,,177,,63,,,,,33,235,,62,0,,,,,,,13,,,,31,,,6294,,,,,,,24,656,,,,,
"COD",,,,,,40084,,,,,,2120,316,,,,,,,45189,,,,,2,,,426,31,,,2,,82353,,,2164,13358,,9088,165,,7,,,,,,83368,,3,,,,,393,35,,,493,,,,,28,,,764,0,288,783,,,,1069,43753,,,3116,,,3489,14,,116,,,,,,28,,,,,,10,0,,,,,28,,,3109,,,,,12369,,,,,,,,,97,,,43,,1041,,,1150,,,,35,,,26,,,,,,,5215,,1776,,,2548,,,15,,,,,,1110,,,,,,,,17,,633,,,,,,,,121566,,,,,,,,,,143,,,0,,,,3,,,29854,39217,592,,,2896,,1692,3586,,,7,,331,,,,,27,,,,147997,,,9441,31093,12989,,,,,,,,,,13066,
"DNK",,,,,0,,,,126,,,4884,811,,9,,,,81,1321,,,14,13,61,,,156,190,,,84,,,,,,6050,6,2,,,340,,,,39,,,,27,,50,,,101,79,,,,,,9,57,90,,,,31,,,,1644,,488,3476,,,,,,12101,,,617,1517,,,,,28,,,,,,174,1664,,,,,578,,1299,2033,,317,23,,,,,,,43,,,,245,8,157,1294,,,,,,70,,,,,,112,,,,78,,,,,36,,,2026,,756,17,,,,,,12233,,,,30,,,108,244,419,200,,,,,,114,105,,,,,,,,,,,,94,,,,,87,28,,,1996,,5724,,,,,19653,3171,,51,190,,,,,,,1866,,,,80,,,15834,,19842,,,,,53,,,,,,
"DJI",,,,,,,,,,,,91,2,,,,,,,606,,,,,,,,,,,,0,,,,,,1227,,,,,,,,,,,,,,,,,,3,2,,,15,,,,,89,,,,,,1816,,,,5,3470,,,,,,,,,22,,,,,,4,,,,,,,0,,,,,1,,,51,,,,,,,,,,,,,,378,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,180,56,,,,,,,,,,,,,,,,,243,,,,,,,,,,,,,
"DMA",,,,,,,,2656,4,,75,17,37,,40,,,224,,98,,,,,1,7,,,13,672,,0,,,,,,1625,,,,,38,,,,25,,,,5,,,,88,0,0,,,9,,,8,,,,,,,,,,,,0,4692,529,,,,,,,,10,,37,2778,,,9,,19,,,,,1,,,,,1,,,216,69,,,,,,,,,,,,,,,,70,,,,,,,,243,,,,,,,,,156,,,,,,,40,,,,,,,,,,,,,37,,,,,,,634,,,,,,,,,94,127,,46,,,,,,,,,,727,,,,,,,644,,,,,20,296,,,,,,,,,,,,,,,,,4386,,18436,2857,,,,0,,,,,,
"DOM",,,,,,,233,1113,499,,2708,120,2234,,119,,,,,1697,,,9,,54,802,,,289,864,,27,,,,,,5448,14,,,,442,,,,205,,,,733,,,25,4358,8,26,,,112,,,,199,,32,,,0,,,,,,97,2542,,,,,,6319,,,482,,,613,,43,1,,,1000,,50,16,23,,,,,4,,,29131,,,,,,,,,,1,,,,,53,,19,,,,,,,,79,,,,1720,,,,,6,,,,,,,5961,,,32,,,,,,491,,,,5468,,,92,,14,44,30887,,,,,8,,,,,22,,,,,,,,,,,,2271,,144,,,,,95863,,,,,374,8133,,,,,,,,,,,,877,,,,,575,,619680,2819,,,,9273,,,,,,
"ECU",,,,,,,,,476,,,1413,374,,15,,,,,3676,,,,,448,,,,1020,,,13,,,,,,8118,,,,,12265,,,,6927,,,,581,,,11,,3,36,,,343,,,283,,5,65,,,4,,,,,,106,2906,,,,,,4416,,,68,,,,,71,0,,,,,149,45,20,,,,,27,,,51741,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1860,,,,,,,,,,,,1340,,,44,,,,,,381,,,,1237,,,3172,232,0,237,454,,,,,,75,,,,,,,,,,,,,,,,,14,5,,,,,221070,,,,,1171,3864,,,,,,,,,,,,,,,,,4026,,239258,,,,,18878,,,,,,
"EGY",,,,,,,,5,103,,,21203,5491,,13,28411,,,,1370,,,,,6,,,,1734,,,60,,,,,,30316,,21,,,86,,,,51,,,,1,,134,,,2277,74,,,580,,,,26,,,,,7,,,,,,299,12234,,,,,,5547,17,,12842,,,,,31,6,,,,,,450,8,,,,2516,172,,11206,31884,,967,34200,,,,163606,,,9,43459,,,6079,,16,9,,,,4,387,188,,,95,,,43,,,,,,914,,,66,,,3948,,683,,,,,1147,,344,20302,,,28,,,4,85,117,58,19,32279,,,,25,329,,,,,,,,,,236756,,26,,,,,10,27,,,3550,2046,1360,43,10037,6493,,2246,2278,,,0,,,,,,549,345,,,,0,,273430,15501,,89283,,,,,85,,,,3653,53,
"SLV",,,,,,,,,36,,,5785,39,,5,,,,,311,4303,,,,71,,,,72,,,3,,,,,,24072,,,,,330,,,,169,,,,7740,,,,,3,8,,,53,,,140,276,72,,,,0,,,,,,49,728,,,,,,643,,,40,,,,,14845,2,,,,,4752,10,8,,,,,16,,,8609,74,,,,,,,,,,,,,249,,,,,,,,,,,,,,,5264,,,,,,,,,,,,218,,,1112,,,,,,103,,,,1623,,,55,,,80,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5891,,,,,1455,514,,,,,,,,,,,,,,,,,559,,669274,,,,,576,,,,,,
"GNQ",,,,,,,,,,,,,4,,,,,,,60,,,,,,,,,49,,,,,,,,1957,24,,,,,1,,,,,,721,,,,,,,,0,,,,,,,,,,,,,,,,,,10,244,,,33495,,,,,,0,,,,,,4457,,,,,,,7,,,,,0,,,69,,,,,,,,,,,,,,,,,,,,,,413,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,211,,,,,,,37,,,,,,,,,93,,,,,0,,,,0,,,,,11877,,,,,25,45,,,,,40,,,,,,,,,,,,139,,,,,,,,,,,,,
"ERI",,,,,,,,,,,,2352,58,,,510,,,,74,,,,,0,,,,,,,1,,,,,,7178,,,,,4,,,,,,,,,,,,,3,3,,,171,,,,,1584,,,,,,101984,,,,64,1602,,,,,,6362,,,202,,,,,,8,,,,,,12,3,,,,238,14,,,6126,,,32,,1070,,1872,,,0,,,,629,,,,,,,,,456,,,,,,,,,,,,,,,,,,1029,,,,,,,,,6223,,,,,,,,,25,,,343,,,,,,,,,,,,,,,,,,,0,,,,2,,15,399,1319,56,,,77761,,12724,9395,,,,,,,,,,,,,,4652,,5524,7883,,18470,,,,,13,,,,718,,
"EST",,,,,,,,,31,,,1968,276,255,10,,,,2139,488,,,,,5,,,,154,,,48,,,,,,1849,,,,,64,,,,11,,,,3,,13,,,22,103,,,1058,,,,,7,,,,,,,,,,28663,795,,,,,81,5975,,,103,,,,,,,,,,,,111,84,,,,,1621,,,1173,,,,585,,,,338,,1678,,,,,2,450,419,,,,,,,,,,,,,,,,,,,,,,,,631,,,,,,,,,2089,,,,,,,8,,126,94,,,,,,,31578,,,,,,,,,,,,,,,,,37,15,,,42,,1176,,,,,5920,539,,,,,,,,,,74,,,,,5096,,4108,,5711,,,,,37,,,,,,
"SWZ",,,,,,,,,,,,209,15,,7,,,,,,,,,,,,,206,,,,2,,,,,,238,,,,,1,,,,,,,,0,,,,,,1,,,17,,,,,,,,,,,,,,,,15,,,,,,,,,5,,,,,,1,,,,,,,,,,,,12,,,19,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,49,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,38891,,,,,,,15,64,,,,,,,,,,51,,,,,,,801,30,,,,,,,,,,,,
"ETH",,,,,,,,49,17,,,6679,753,,,224,,,1,1838,,,,,0,,,,12,,,14,,,,,,16714,,,,,4,,,,,,,,0,,,,,51,33,,,938,6885,,,,1728,,,50,0,14,,,12,,1090,5940,,,,,,8730,14,,1712,,,,,,5,,,,,,47,43,,,,,86,,40714,17117,,,69,,16857,,1424,,,,,,,662,,,,,,,,,213,,,,,,,,,,,,,,,140,,,4453,,613,31,,,,,,3887,,,,,,,,,13,11,,308,,,,,67,,,,1,,,,,,39975,,,,,,,9,5,,6820,2158,6002,1705,,,26502,,8326,3795,,,1,,,,,,,77,,,,1259,,3155,7942,,112643,,,,,12,,,,6587,,
"FLK",,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,7456,,,,,,,,,1,,,,,,,3,,,,,,,,,0,48,,,,,,,,,,,,194,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,
"FJI",,,,165,,,,,1,,,38149,11,,,,,,,14,,,,,0,,,,,,,0,,,,,,13234,,,,,10,,,,,,,79,1,,,,,3,1,,,16,,,,,,,,,,,,,,,3,100,,15,,,,,,,0,,,,,,1,,,,,,,1,96,,,,9,,,26,,,,,,234,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,35,,41,,28308,,,,19,,,18,,,,,28,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,44,,31,,17,,,,,36,50,,,,,,,221,,,,,,20,,,,2965,,24681,,,,113,,,,,,,
"FIN",,,,,,,,,48,,,5417,1166,,,,,,1132,1672,,,,,20,,,,289,,,70,,,,,,5617,5,,,,186,,,,23,,,,15,,25,,,388,126,,,2714,,,16,79,88,,,,1445,,,,,,,2749,,,,,8,9905,,,673,8,,,,,2,,,,,,396,119,,,,,749,,228,2138,,375,,,,,,50,,75,,,,304,5,41,760,,,,,,66,,,,,,96,,,1,,,,,,54,,,2034,,,,,,,,,4096,,,,23,,,36,48,141,211,,,,,,10,1198,,,,,,,,,,,,19,,,,,68,21,,,773,,6820,41,,,,94077,3769,,,,,,,,,,961,,,,,,,11380,,11125,,,,,42,,,,,,
"FRA",,,302,,1774,,,22,4042,,,17352,4940,,51,793,,,,99672,,645,59,15,518,18,92,,4204,8,,795,,157,107,88,2406,49885,14,4663,570,1032,4551,,810,,969,205,4677,,390,,918,27,,576,814,,,3292,,27,1109,1130,819,85,2440,207,214,,,,,,1136,,9905,8863,5305,,26,66252,96,,4236,4,,30633,,76,75,33,,161,,61,1956,252,601,,,,6521,,22988,77731,,5911,190,,,,2256,,,75,54,,37,1745,60,156,18891,3848,,,14,2555,283,,25826,,596,5189,4468,,4326,20,309,,17367,,,287,,,13405,19858,2016,59,,,,,,2770,666,,,390,,243,1748,561,14930,50598,76,232,776,,37954,2877,1139,,,,17,323,,1,19,,,7028,2828,117,,,42,1376,609,,,6212,,104834,141,,,,3984,81815,,,369,,354,,,,4165,8734,,,,86,,6134,81581,,88485,,245,,271,1861,59,405,132,,36,
"GUF",,,,,,,,2,,,,8,,,,,,,,,,,,,0,0,,,347,,,,,,,,,144,,,,,0,,,,,,,,7,,,,,0,,,,0,,17,,,,,,,,,,,,,,,,,,,,,,,0,,,660,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,
"PYF",,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,13,,,,,,,70,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,2,,,,
"GAB",,,,,,,,,,,,21,9,,,,,,,330,,,,,0,,,,0,,,7,,,3,,580,571,,,188,,7,,,,,,1619,,1,,,,,,0,,,2,,,,,,,110,,,,,,,,7,11531,,,,,,177,,,5,,,,,,27,,,,,,3,,,,,,2,,,178,,,,,,,,,,,,,,,,,,,,,,5943,,,,33,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,70,,,,,,,,,0,,,221,,143,,,,,10,182,,,,,397,,,,,,,,,,,,177,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,53,66,,,,,,,265,,,,,,,,,,,,5,,,3,,,293,,,,,0,,,,,,,,,3409,,,,,2,,,299,,,,5,5,,,,,,,,,,177,1017,,,,,,950,768,,13,,,,,,111,749,,,,,3,2,,,,,27,,,274,,,,,,,,,,0,,,364,,,,,,,,,641,,,,,,,,,,,,,,,,46,,,237,,,,,,,,,484,,,,,,,,,,20,,,,,,,,,,,,,,,,,,2944,,,273,,,,2,,,,,3697,,,,,2040,138,,,,,460,,,,,,,,,0,,,4392,,11764,,,,,,,,,,,
"GEO",,,,,,,,,,23400,,324,1605,26408,,,,,3596,248,,,,,1,,,,51,,,225,,,,,,1362,,,,,5195,,,,,,,,7,,,,,7591,454,,,129,,,,,,,,,814,,,,,,44,4335,,,,,,11596,,,50794,,,,,,,,,,,,105,14,,,,,117,,5000,11556,,,,1227,,,,1702,,597,,,,,,267,,,,,,,27,,,,,,,,,,,,,,,,,,143,,,,,,,,,174,,,,5,,,,,180,278,,,,277,,37,209114,,,,,,,,,,,,35,,,,,31,9,,,,,4744,,,,,680,547,,323,,,,,,,,4019,,,,,29408,,1211,,13789,,,,,10,,,,,,
"DEU",,,496,,157,,,43,4949,319,,62024,121470,159,150,,,,31,44600,24,,115,12,1015,,291,174,8143,31,,2508,,,31,14,160,75886,44,,,,8235,,571,,1035,,310,,795,,16864,63,60,1555,2812,,,19532,,17,687,2232,2182,99,,,853,,,,9,,3711,119306,,108,29,,335,,,,64264,12,,173,,229,9,,,340,,100,14295,1014,1386,,,,8936,,13463,121235,,3510,333,,,,,1065,,1264,98,,121,2851,932,786,7635,,,,31,,671,,,,65,,3204,,,80,1278,,709,,,5099,,,71802,,6944,108,,,,24,,13302,,,,440,,701,2290,1467,41716,14293,268,,373,361,,2994,71986,,,,31,,,15,,,,425,8064,47,13,,,1609,3744,,,47742,,101878,253,,,,26174,177435,,59,464,,106,,,123,700,170510,606,,,102,498,,169011,494,301374,,755,4541,,1979,,,,,113,
"GHA",,,,,,,,16,,,,2636,1057,,9,,,,,4293,,8666,51,,2,,,,23,,,8,20803,,22,,,11345,,,,,4,,,,,,,,0,65614,,,,42,34,,,833,,,,11,35,,,,4,,,,12,,570,3545,,,712,,,12699,,,168,,,,,,109,,,,,,43,30,,,,,281,,,17777,,1110,8,,,,,,,,,29,3426,121,,,,,,,,2235,10,,,112,,,,,,,,,,,,57,,,7297,,,,1026,100371,,,,851,,,,,,,,0,12,52,,,,,,17,65,,,,6,,,,,,,393,10,,386,,,5,17,,,3643,,3058,,,,,1122,1354,,,,,27549,,,,,16,,,,0,,,60624,,65500,,,,,6,,,,,49,
