"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GIB",,,,,,,,,5,,,261,,,,,,,,,,,,,0,,,,,,,4,,,,,,79,,,,,6,,,,,,,,0,,,,,2,,,,,,,,,7,,,,0,,,,,,,20,,,,,,,,,3,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,1,,,,,,,,,,,,,,,,,,6468,,,,,,,,,,,,,
"GRC",,14326,,,,,,,515,457,,57359,3039,,63,,,,34,8935,,,58,,21,,,,1155,,,4816,,,,,123,33618,,,,,361,,,,91,,,,22,,65,,,13954,639,,,2165,,,48,57,552,,,,65,,,,,,1339,6813,,,,,86,182293,,,,,,,,,,,,,,,644,52,,,,,387,,1350,8312,,,22,,,,,,,33,,,,1652,28,43,1471,,,,,,125,,,,,,185,,,,46,,,,,,,,10099,,,,,,,98,,1828,,,,285,,,52,89,1871,99,,,,262,,4123,1113,,,,,,,,,,,,457,,,,,376,62,,,8187,,2349,50,,,,11463,7658,,,,,,,,,,34193,,,,16,,,27425,,83281,,,,,457,,,,,,
"GRL",,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,11,,,,,,,,5,,,11,,,,,,7475,,,,,,,,,,,,,64,,,2,,,,,,,,,1,,,,,220,,,,,,,,37,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,
"GRD",,,,,,,,111,1,,65,79,7,,15,,,140,,,,,,,0,0,,,29,,,,,,,,,4332,10,,,,6,,,,,,,,5,,,12,1,,1,,,8,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,107,,,,1,,,,,,8,,,4,101,,,,,,,,,,,,,,,,,,,,,179,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,32,97,,195,,,,,,,,,,,,,,,,,312,,,,,30,20,,,,,,,,4045,,,,,,,,,6172,,16512,283,,,,51,,,,,,
"GLP",,,,,,,,39,,,,12,,,,,,,,,,,,,,29,,,,,,,,,,,,260,,,,,10,,,,,,,,,,,,45,,,,,0,,12,33,,,,,,,,,,,,,,1149,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,,,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,990,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,321,,,,113,,,,,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,49,,,291,226,,17,,,,,416,12503,,,,87,,,,207,,,2,,,,,,9219,,,,,401,,,,242,,,,1385,,,9,,0,25,,,130,,,239,203,5,4209,,,9,,,,,,61,1481,,,,,,975,,,6,,,,,,,,,,,2385,13,26,,,,,65,,,880,134,,,,,,,,,0,,,,,,,,,,,,,,,,,,,20552,,,,,,,,,,,,418,,,979,,,,,,243,,,,961,,,104,14,,13,167,,,,,,,,,,2,,,,,,,,,,,,,,0,,,108,,2820,,,,,439,468,,,,,,,,,,,,,,,,,408,,532063,,,,,192,,,,,,
"GIN",,,,,,11103,,,0,,,536,282,,,,,,,7765,,,,,7,,,,44,,,11,,,206,,2047,2784,,,,,7,,,,,,,,,89789,,,,0,60,,,73,,,,,131,,,,,,,,,,105,17307,,,3864,26119,,7119,100,,83,,,,,,,2740,,,,,39,12,,,,,29,,,5835,,,,,,,,,,,,,15874,,,,,,,,,20889,,,,1535,,,,,,,,,521,,,32,,,1577,,,,,,,,,154,,,,,,,,,49,2347,,,,,,78,159,,,,,,,,,,,34089,,,20531,,,,4,,,86,,6425,,,,,403,1230,,,,,1849,,,,,,,,,,,,994,,10681,,,,,,,,643,,,
"GNB",,,,,,,,,,,,12,71,,,,,,,183,,,,,,,,,845,,,2,,,2918,,,75,,,,,8,,,,,,,,,233,,,,,19,,,76,,,,,91,,,,,,,,,,8,1887,,,,6666,,,,,1,,,,,,2474,,,,,,2,,,,,,0,,,1410,,,,,,,,,,,,,156,327,,,,,,,,133,,,,570,,,,,,,,,,,,,,,147,,,,,,,,,45,,,,,,,,,,15820,,,,,,,93,,,,,,,,,,,13713,,,395,,,,12,,,19,,4271,,,,,92,522,,,,,57,,,,,,,,,,,,950,,,,,,,,,,473,,,
"GUY",,,,,,,234,3007,,,138,340,5,,617,,,3123,,37,,,56,,4,86,,,1227,1252,,3,,,,,,41443,220,,,,38,,,,13,,,,16,,,,211,,5,,,37,,108,17,,,,,,0,,,,,,13,1949,1843,,,,,,,,3,,54,85,,,,,,,,,3,8,,,,,12,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,,,,,850,,,,,,,,,34,,,,25,,,,,16,,22,,,,,,,,,421,929,,116,,,,,,,,,,910,,,,,42,,53,,,,7155,46,51,,,,,,,,5253,,,,,,,,,12399,,149820,,,,,4371,,,,,,
"HTI",,,,,,,,17,30,,602,73,34,,16607,,,10,,935,33,,827,,11,55,,,25,,,4,,,,,,43598,13,,,,43775,,,,86,,,,43,,,197,1174,0,5,,,97,,1252,320849,68,,,,,,,,,,,9,33100,8748,,,,,682,,,16,,,7212,,9,12,,,,,38,,5,,,,,1,,,309,,,,,,,,,,,,,,,,,,,,,,,,,1068,,,,309,,,,,,,,,,,,810,,,13,,,,,,29,,,,264,,,24,,,,64,,,,,,,,,,13,,,,,,,,,,,,1637,,1,,,,,403,16,,,,79,636,,,,,,,,,,,,7522,,,,,145,,361304,308,,,,1044,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,4,33,,,160,48,,36,,,,,86,4750,,,,127,,,,103,,,1,,,,,,3956,750,,,,373,,,,196,,,,1715,,,,,2,15,,,70,,,211,205,,4840,,,3,,,,,,37,243,,,,,,536,,,10,,,,,3938,159,,,,,,5,22,,,,,5,,,792,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,6803,,,,,,,,,,,,200,,,6360,,,,,,57,,,,758,,,84,,,,267,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,14756,,,,,194,240,,,,,,,,,,,,,,,,,281,,275080,,,,,126,,,,,,
"HUN",,,,,,,,,382,,,10618,24276,,,,,,126,3789,,,,,15,,47,,983,,,178,,,,,,19104,,,,,590,,,,85,,,,42,,302,8,,143,818,,,2902,,,15,82,56,,,,100,,,,,,1536,5380,,,,,22,104932,,,562,,,,,,,,,,,,,199,,,,,4855,,5364,3435,,,258,,,,,,,79,70,,,195,23,53,772,,,,,,129,,,,,,153,,,5,33,,,,,,,,7213,,707,,,,,35,,2448,,,,39,,,39,198,704,122,,,,54,,4386,8381,,,,,,,,,,,,595,,,,,8478,155,,,,,4274,,,,,8327,13143,,,,,,,,,,272,,,,0,,,22671,,40431,,,,,500,,,,,,
"ISL",,,,,,,,,1,,,314,101,,,,,,,98,,,,,1,,,,433,,,13,,,,,,287,,,,,26,,,,,,,,0,,,,,7,26,,,4089,,,,,,,,,17,,,,144,,138,142,,,,,,991,,,21,128,,,,,,,,,,,62,,,,,,19,,,74,,,,,,,,,,22,,,,,1,14,243,,,,,,,,,,,,,,,,,,,,,,,,277,,,,,,,,,4639,,,,,,,14,43,266,12,,,,,,,21,,,,,,,,,,,,,,,,,38,2,,,43,,522,,,,,3131,225,,,,,,,,,,26,,,,,,,1132,,2980,,,,,,,,,,,
"IND",,,,,,,,41,46,,219,311883,9431,,356,240276,10638,228,39,11885,358,,261,40135,79,7,,3306,767,22,2809,255,,,,78,,355590,496,,,,1390,6276,10106,,75,,,,33,,37,,427,1698,2098,193,,7370,,16,73,152,795,7,,47,374,,,,28,711,4546,23628,,30,,,19,57964,601,,7982,,,92,,,44,,,,,,1091,175,,7413,,152,10508,,8772,97904,715,13410,5364,,,,792611,,,187,700,134,574,3979,16,,1106,980,1306,85540,10583,,406,,,,7304,,1501,,,71,,,,1526,14513,457,,120892,18365,,34696,14,,,,,,7034,1160663,918849,,2980,124,,1473,6312,615,4449,22,600826,3887,,,326,4253,,,,125,,,,,,1697032,,126,4776,520,67102,822,134,116,,,21156,873,22213,5558,,802,,20371,12548,,384,5449,,,,93,625,,427,,,,2200,3102,2626998,472161,4089,1399494,,,,,132,1194,,,,2855,
"IDN",,,1053,,,,,,7,,,38099,482,,14,7512,47229,,,1340,,,,,4,39,,,455,,1351,18,,,,88,,6807,,,,,174,20034,6753,,49,,,,10,,9,,95,23,98,372,,524,,,,37,2210,,,,9,,,,1,,246,1738,,10,,,,7838,,,111,,,,,23,,,,,,,106,59,329,,,,50,,,748,,20044,3485,,,,18968,,,3,1234,,,11596,,,,,,767934,,,26,,,,,,85,,,,,,,,,36,,,57453,552,2538,,,,,,,616,23644,214,,112,7044,,22,1683,100,48,,25856,29069,,,,100,,,,,,,,,,1143522,,20,103,,46557,38,20,20,39,,1027,,1030,109,,,,1283,1319,,,388,2347,,,,,,78,,,,,,111685,4150,,54853,,,,,23,4848,,,,,
"IRN",,,,,,,,,75,3970,,39957,10427,932,,,,,39,6351,,,,,42,,,,380,,,322,,,,,,82999,7,,,,229,,,,94,,,,82,,25,,,779,381,,,10193,,,25,135,89,12,,,83,,,,,,4985,12805,,,,,69,76901,,,1073,,,,,12,,,,,,,1652,74,764,,,8451,320,,24596,9317,,2176,48,,,,,,,20,,,,326,,97,609,,,,,,36,,,,,,196,,,,,,,,,19,253,,18568,,1591,,,,,,,9948,,1181,,67,,,49,258,173,365,,,,,,1288,1315,,,,,,,,,,,,60,,,,,115,82,,,596,,3499,65,,,,41926,6947,,628,8,,,,,,,47122,936,,,,1759,,52482,,209154,,,,,55,,,,4,,
"IRQ",,,3590,,,,,,17,483,,46337,4092,,,,,,,13839,,,,,8,,,,439,,,918,,,,,,37032,,,,,79,,,,16,,,,10,,59,,,738,466,,,12553,,,19,36,8723,,,,33,,,,,,11593,3670,,,,,,118372,,,4835,,,,,,,,,,,,843,60,235,,53923,,303,,31084,3645,,,111103,,,,,,,21,54591,,,49442,,,,,,757,,,126,,,70,,,41,,,,,,909,,,,,,26418,,2832,,,,,,,13687,7888,116,,,,,18,73,345,129,,,,,,1723,800,,,,,,,,,,3312,,117,,0,,,128,55,,,211,,1166,22,,,,75961,6455,103764,34,42,,,,,,338,54028,,,,,,,47164,,111997,,,,,54,,,,5145,,
"IRL",,,,,,,,,36,,,49620,651,,34,,,,8,1797,,,58,,47,,,340,182,,,199,,,,,,15283,120,5,,1925,264,,480,,90,,,,14,,23,,,274,473,,,1310,,,21,113,39,6,,,72,,,,,,607,4733,,,,,,7490,,,187,,,,,,,,,,,,831,82,,,,,,658,,1585,,570,22,,,,,,,475,,,,,10,745,752,,,,,,301,,,,28,,193,,,5,,,,,,30,,,3156,,4672,19,,,,,,763,,,,71,20,,138,258,4296,752,,,,,,1090,89,,,,10,,,,,,,,27,,,,,643,37,,,8656,,7783,,,,,2044,2079,,,,,,,,,,339,,,,,,,195047,,47638,,,,,35,,,,,,
"IMN",,,,,,,,,,,,513,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5736,,,,,,,,,,,,,
"ISR",,,,,,,,,292,,,6986,1715,,,,,,177,2158,,,44,,116,,,,1641,,,466,,,,,,15310,3,,,,1179,,,,327,,,,111,,34,,,220,454,,,1139,,,46,313,427,19,,,47,,,,,,719,4678,,,12,,20,8834,30,,382,,,,,87,7,,,,,61,994,27,,,,,130,,,2384,,,1083,,,,,,,53,187,,,,,10,137,,,,,805,20,,,,,,1208,,,,,,,,,63,,,3315,,,,,,,,,511,,,,814,,,389,296,233,309,20,,,225,,2333,2005,,,,,,,,,,,,57,,,,,154,25,,,3885,,1806,37,26168,,,1611,2229,,,,,,,,,,1812,,,,,1949,,11018,,74057,,,,,270,,,,,,
"ITA",,4519,282,,261,,,37,66764,,,105054,18090,,111,,,,21,65517,,,36,9,901,12,45,353,29404,,,2327,,,230,9,278,126251,90,44,,,7810,,486,,1978,,,,1340,,1477,48,19,246,3402,,,6303,,,3225,2227,2226,183,,,532,,,,,,2478,166355,61,121,,,11,358407,163,,2585,,,165,,268,45,,,852,,199,3594,233,,,,,4347,,2239,,,1790,149,,,,,,,194,,,26,4426,562,316,11529,,,,98,,2475,,38,34,87,,4433,,3280,10,62,,1004,,,385,,,19722,193,1017,153,,,,15,,3091,,,,975,,553,3056,864,5954,1575,85,,,1644,,34262,1170,,,,7,,,,2743,,,,1046,76,,,,2556,2366,,,20767,,74544,2487,,,,8587,154265,,,466,,,,,,1163,2073,,,,329,,,88866,297,147882,,4133,,,31233,,,,,,
"JAM",,,,,,,275,1384,11,,246,725,107,,2416,,,347,,183,332,,325,,5,223,,,157,862,,2,,,,,,63817,5742,,,,53,,,,38,,,,94,,,38,412,7,16,,,81,,45,100,17,,6,,,1,,,,,,63,196,,,,,,1003,,,4,,58,,,,,,164,,,23,14,6,,,,,41,,,154,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,527,,,14,,,,,,81,,,,356,,,,,,15,19,,,,,,,,,71,150,,60,,,,,,,,,,1049,,6,,,122,,135,,,,,265,347,,,,,,,,882,,,,,,,,,62314,,327378,169,,,,40,,,,,,
"JPN",,,,,,,,9,2166,,,17437,1062,,9,,4252,,,2092,,,421,85,929,26,,,33584,,132,99,,,1,88,,8462,17,,,,1750,4912,8551,,462,,,,166,,13,,66,36,873,118,,713,,,180,415,609,37,,,59,,,,,,613,6078,,11,18,,,13052,42,,116,,,,1137,95,31,,,117,,77,925,38,281,12941,,,188,,,2594,,,70,,,,,,,11,,,,685,,9,274,,,11319,28,357,28,,,,4,,2351,29,,201,,,,,,43,,,2953,,5304,28,,,,,264,525,,,72,217,188,1062,2298,8243,221,124,37,,6010,,,119,515,,,,2,,,33,,,,,17,,0,,,65,44,17,,1308,,2279,397,,,,1052,2443,,,5471,,,,39,,,1136,,,,119,,,19403,,171795,,,,,207,1231,,,,57,
"JOR",,,1182,,,,,,50,,,4391,618,,,9637,,,29,760,,,,,15,,,,1022,,,216,,,,,,7553,,,,,202,,,,155,,,,8,,55,,,291,146,,,774,,,,57,2883,,,,12,,,,,,241,1037,,,,,,7437,,,592,,,,,,1,,,,,21,400,10,,7413,,7688,67,,,2159,,,,,,,29774,,,4,218,,,15404,,,,,,,,,76,,,,,,35,,,,,,,,,,,,745,,,17,,,,,,282,14534,,,89,,,35,132,128,112,41,25578,,,,273,672,,,,,,,,,,160966,,78,,,,,51,47,,,59,,1680,128,22672,,,2855,475,,,,,,,,,,769,,,,,3668,108630,3896,,48986,,,,,116,,,,,,
"KAZ",,,,,,,,,,258,,824,501,1455,,,,,33318,581,,,,,10,,,,0,,,727,,,,,,6147,,,,,19,,,,,,,,0,,11,,,95,4001,,,83,,,5,,116,,,,1613,,,,,,163,1101,,,,,968,458894,,,12113,,,,,,,,,,,,226,11,71,,,,128,,5990,795,,,7,,,,,4890,,2437,,,,687,,1597,,,,,,1191,,,,,,,,,,86,,,,,,,,,188,,,,,,,,,343,,,,,,,,,2345,455,,,773,1909,,114,1177693,,,,,,,,,,,,18,,,,,132,61,,,,,720,,,,,1057,1654,,398,,,,,,,,2827,9792,,,,101197,,1538,,15165,,,5961,,,,,,,,
"KEN",,,,,,,,,0,,,11864,383,,9,,,,,594,,,,,6,,,818,3,,,12,,645,,,,13641,11,,,,45,,,,,34,,,8,,,,,45,76,,,783,,,,,93,,,205,8,,,,8,,848,529,,,,,,4283,13,,181,,,,,,1113,,,,,,75,32,1114,,,,220,,,1626,,,,,,,,,,2,,,,236,,,,,,,,,29,,,,,,42,,,,,,,11780,,582,,,1502,,852,,,,,,,951,,,,,,,,25,35,49,,,,,,,297,1575,,,,,,,,,,,,156,17,,,14,10,,,12052,5901,456,,,1613,,2033,1462,,,,,,,,,,145,,,,15504,,,70506,10445,69359,,,,,,,,,,335,
"KIR",,,,,,,,,,,,314,,,,,,,,,,,,,,,,,73,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2,,,,,,,,,0,,,,,428,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,116,,,,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,147,,,,,,,,,0,,,,,,,,,,,,,,17,,,,100,,,,,,,,,,,,,
"KWT",,,779,,,,,,,,,4548,192,,,3799,,,,251,,,,,4,,,,0,,,121,,,,,,8442,,,,,27,,,,17,,,,,,,,,139,94,,,878,,,,,1896,,,,10,,,,,,133,465,,,,,,,,,123,,,,,,,,,,,,195,2,2886,,,287,130,,,381,,,553,,,,,,,0,90,,,9036,,,,,,,,,89,,,18,,,,,,,,,,,,,,,946,,,,,,,,,278,685,,,,,,,93,151,,,5297,,,,,56,,,,,,,,,,,,41,,,,,59,10,,,112,,329,828,8074,,,2812,301,,,,,,,,,,245,,,,,,45638,7590,,15655,,,,,40,,,,,,
"KGZ",,,,,,,,,,,,221,264,1190,,,,,2500,180,,,,,3,,,,,,,94,,,,,,1458,,,,,7,,,,,,,,,,,,,11,461,,,20,,,,,49,,,,233,,,,,,30,216,,,,,82,34809,,,238,,,,,,,,,,,,36,3,,,,,16,,1070,309,,,,3371,,,,,,324,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,71,,,,,,,,,93,,,,1101,,,,287179,,,,,,,,,,,,,,,,,17,5,,,23,,100,,,,,524,237,,5734,,,,,,,,1450,,,,,12409,,283,,3221,,,2218,,,,,,,,
"LAO",,,,,,,,,151,,,5477,65,,,,27237,,,563,,,,,0,,,,6,,,0,,,,165,,7585,,,,,4,,,,,,,,1,,,,,0,20,,,17,,,,,,,,,,,,,,,1,21990,411,,,,,1406,,,20,,,,,,,,,,,,34,,,,,,16,,,115,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,1,,,,,,,,,86,254,,,,,,,,31,,,,,,,,152,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,31,,89,,,,,190,446,,,410329,,,,,,,,,,,,,,307,,114784,,,,,,4146,,,,,
"LVA",,,,,,,,,48,,,2031,299,,,,,,3049,623,,,,,0,,,,40,,,57,,,,,,2842,,,,,47,,,,9,,,,0,,2,,,49,243,,,2502,,,,,,,,,2246,,,,,,1133,1553,,,,,71,15220,,,65,,,,,,11,,,,,,64,533,,,,,11157,,1663,811,,,,615,,,,367,,,,,,,,2154,198,,,,,,91,,,,,,14,,,,,,,,,,,,1807,,,,,,,,,6294,,,,,,,,,680,46,,,,,,,41581,,,,,,,,,,,,,,,,,77,10,,,482,,1527,,,,,4537,746,,,,,,,,,,25,,,,,9876,,21013,,10386,,,,,67,,,,,,
"LBN",,,469,,,,,28,369,399,,52500,1313,,,3179,,,64,4488,43,,,,32,61,,,10506,19,,710,,,,,,50351,,,,,478,,,,827,,748,,60,,47,9,181,1579,296,,,7371,,27,104,281,1415,,,,29,,,,,,517,28619,,,1852,,4,45318,692,,1152,,,116,,22,120,,,,,,317,31,,,,961,83,,2608,4732,,,833,,,,7371,,,28,,,591,7352,,1,212,,,,9,,105,,,67,,,330,,,,,,715,,,30,,,2367,,,,,,,,,1331,,,,330,,,54,70,330,132,9,6763,,,,443,807,,,,0,,,,,,103019,747,25,,363,,201,118,23,,,824,,2270,349,1288,,,15827,4282,,,,,,,,,,722,,,,,1684,28427,10673,,68922,,,,,4459,,,,,,
"LSO",,,,,,,,,,,,82,0,,,,,,,3,,,,,0,,,81,,,,,,,,,,64,,,,,26,,,,,,,,,,,,,,2,,,20,,,,,,,,,,22,,,,,0,31,,,,,,,,,0,,,,,,21,,,,,,2,,,,,,18,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3393,,64,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,171654,,,,,,,40,35,,,,,,,,,,,,,,,,,313,66,,,,,,,,,,,,
"LBR",,,,,,,,,,,,1864,271,,,,,,,621,,,,,1,,,,26,,,5,,,,,1879,1224,,,,,15,,,,,,,,,12321,,,,,9,,,76,,,,,28,,,,,21,,,,,90,501,,,,571,,1332,18279,,17,,,,,,1467,605,,,,,21,1,,,,,65,,,1359,,,,,,,,,,,,,,,,,,,,,,553,,,,,,,,,,,,,,,,,,,1141,,,,,11809,,,,495,,,,,,,,,,27,,,,,,,,,,,,,,,,,,233,,,5153,,,,7,,,444,,564,,,,,505,235,,,1,,86,,,,,,,,,,,,2053,,43473,,,,,,,,,,,
"LBY",,,1215,,,,,,33,,,1620,322,,,,,,,603,,,,,1,,,,68,,,167,,,,,,3529,,,660,,57,,,,,,,,6,3907,71,,,138,155,,,193,,,,,2806,,,,2,,,,,,214,1290,,,,,,7507,,,374,,,,,,28,,,,,,286,7,,1400,,,272,,7550,17426,,,13188,,,,,,,1,115,,,,,,,,,,,762,1440,,,84,,,,,,,,,623,,,18,,,1070,,,,97,,,,,448,,,,31,,,,30,178,54,,,,,,,170,,,,,,,,,,,,218,,,,,56,27,,,227,88,608,25,,977,,2878,832,,,,,,,,,4788,2273,,,,0,,,10232,,5083,,,,,81,,,,,,
"LIE",,,,,,,,,52,,,12,177,,,,,,,3,,,,,0,,,,21,,,1,,,,,,,,,,,7,,,,,,,,3,,,,,,1,,,10,,,,,,,,,0,,,,,,0,16,,,,,,130,,,3,,,,,,1,,,,,,2,,,,,,1,,,60,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,54,,,,,1,870,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,
"LTU",,,,,,,,,157,,,1533,372,,,,,,4535,784,,,,,2,,,,199,,,44,,,,,,2262,,,,,28,,,,25,,,,5,,5,,,19,313,,,6906,,,,,,,,,893,,,,9,,666,1368,,,,,49,18932,,,78,,,,,,,,,,,,95,1248,,,,,20468,,1573,1425,,,,2506,,,,1068,,5580,,,,,,,300,,,,,,33,,,,,,18,,,,,,,,,,,,2347,,,,,,,,,23834,,,,39,,,,,20975,124,,,,,,37,33192,,,,,,,,,,,,7,,,,,75,9,,,279,,7022,,,,,8907,781,,,,,,,,,,127,,,,,12368,,72058,,18007,,,,,66,,,,,,
"LUX",,,,,,,,,29,,,142,486,,,,,,,6949,,,,,5,,,,53,,,52,,,1,,,377,,,,,29,,,,12,,,,4,,11,,,2,19,,,314,,,,,,,,,10,,,,,,61,8107,,,,,,10288,,,61,,,,,,,,,,,,121,84,,,,,89,,,2185,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,39,,,,,20,,,731,,,,,,,,,99,,,,,,,11,,96,1889,,,,,,72,21,,,,,,,,,,,,55,,,,,34,21,,,10,,713,,,,,196,1182,,,,,,,,,,26,,,,,,,1050,,1404,,,,,,,,,,,
"MDG",,,,,,,,,2,,,132,25,,,,,,,663,,,,,3,,,327,6,,,2,,,,,,1714,,,,,22,,,,,4521,,,0,,,,,5,15,,,32,,,,,38,,,,0,,,,,,8,47948,,,,,,429,,,51,,,,,,5,,,,,,17,2,,,,,5,,,773,,,,,,,,,,0,,,,,,,,,,,,,,,,,1259,2482,,,,,,,,,,,,,91,,,,,,,,,246,,,,,,,,,,15,,,,,8020,,58,,,,,,,,,,,,,654,,,,,4,,,293,,150,,,,,50,708,,,,,,,,,,,,,,,,,431,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,812,22,,,,,,,50,,,,,0,,,923,12,,,,,,,,,377,,,,,7,,,,,,,,,,,,,5,5,,,47,,,,,25,,,433,,,,,,,66,54,,,,,,,,,,,,,,,12,,,,,,,2,,,,,44,,,86,,,,,,,,,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,31042,,206,,,166,,,,,,,,,53,,,,,,,,,,169,,,,,,,17,,,,,,,,,,,,,,,,,,2,,,85303,,31,,,,,55,85,,,,,,,,,,,,,,5,,,9852,3348,,,,,,,,,,,6109,61000
