"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"ETH",,,,,,,,90,32,,,13130,1276,,,678,,,25,4056,,,,,2,,,,12,,,56,,,,,,32588,,,,,15,,,,,,,,1,,,,,84,105,,,2223,12323,,,,3457,,,108,7,30,,,36,,2385,9024,,,,,,17541,30,,2414,,,,,,12,,,,,,135,71,,,,,154,,80474,29545,,,74,,36889,,3595,,,,,,,1831,,,,,,,,,475,,,,,,,,,,,,,,,206,,,9451,,1187,81,,,,,,7988,,,,,,,,,43,30,,1667,,,,,272,,,,2,,,,,,131493,,,,,,,31,16,,13641,4844,12786,3713,,,50734,,16704,7093,,,2,,,,,,,150,,,,2507,,10136,14463,,221489,,,,,35,,,,15740,,
"FLK",,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,12826,,,,,,,,,1,,,,,,,3,,,,,,,,,0,269,,,,,,,,,,,,331,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,,,,,,,,,,,,,
"FJI",,,,332,,,,,1,,,72600,18,,,,,,,26,,,,,0,,,,,,,1,,,,,,24513,,,,,27,,,,,,,127,1,,,,,3,5,,,22,,,,,,,,,,,,,,,11,162,,30,,,,,,,0,,,,,,3,,,,,,,1,171,,,,14,,,38,,,,,,497,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,91,,69,,54815,,,,40,,,41,,,,,84,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,103,,69,,32,,,,,63,87,,,,,,,499,,,,,,51,,,,6057,,46821,,,,225,,,,,,,
"FIN",,,,,,,,,70,,,9210,1598,,,,,,2111,2560,,,,,40,,,,617,,,147,,,,,,9466,9,,,,399,,,,49,,,,22,,39,,,516,298,,,3977,,,27,126,173,,,,3870,,,,,,,3814,,,,,11,13732,,,768,12,,,,,6,,,,,,771,178,,,,,966,,308,2685,,678,,,,,,116,,170,,,,830,8,108,1302,,,,,,109,,,,,,155,,,3,,,,,,77,,,2896,,,,,,,,,6854,,,,46,,,72,112,250,334,,,,,,24,2210,,,,,,,,,,,,34,,,,,154,33,,,1009,,12359,61,,,,156045,5327,,,,,,,,,,1677,,,,,,,15335,,21879,,,,,72,,,,,,
"FRA",,,530,,3890,,,41,8160,,,36670,8964,,143,2027,,,,182214,,1304,145,30,1237,31,174,,11411,23,,1781,,302,201,275,4720,104922,38,9583,1056,1980,9403,,2194,,2154,482,10320,,873,,1760,49,,958,2791,,,7406,,80,3731,2264,1990,214,4561,436,536,,,,,,2932,,20934,20918,14678,,39,122911,223,,6680,13,,55739,,258,248,110,,416,,144,4166,538,1140,,,,11147,,41847,127941,,10672,383,,,,4810,,,181,104,,67,5027,125,334,36180,8950,,,115,5448,596,,47103,,1505,9659,9778,,7611,81,446,,34844,,,524,,,24712,43901,3905,148,,,,,,6375,2642,,,969,,614,3952,1204,26120,90792,143,1061,2322,,84056,6471,2567,,,,54,723,,8,29,,,13909,5388,239,,,89,2938,1167,,,11827,,203692,299,,,,9525,158819,,,1319,,792,,,,8612,16041,,,,222,,16642,149825,,173561,,470,,540,3777,205,817,268,,61,
"GUF",,,,,,,,5,,,,20,,,,,,,,,,,,,1,0,,,844,,,,,,,,,278,,,,,6,,,,,,,,12,,,,,0,,,,0,,23,,,,,,,,,,,,,,,,,,,,,,,0,,,1191,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,
"PYF",,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,,18,,,,,,,103,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,346,,,,,,,,,,,,,,,,,,,,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,4,,,,
"GAB",,,,,,,,,,,,50,24,,,,,,,614,,,,,0,,,,36,,,11,,,8,,1079,1068,,,349,,15,,,,,,3163,,1,,,,,,3,,,6,,,,,,,256,,,,,,,,12,20576,,,,,,440,,,7,,,,,,74,,,,,,7,,,,,,4,,,372,,,,,,,,,,,,,,,,,,,,,,12008,,,,84,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,566,,,,,,,,,,,,,,,,237,,,,,,,,,1,,,484,,278,,,,,25,297,,,,,896,,,,,,,,,,,,308,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,130,628,,,,,,,711,,,,,,,,,,,,9,,,5,,,665,,,,,6,,,,,,,,,7157,,,,,16,,,676,,,,33,20,,,,,,,,,,836,1982,,,,,,3725,1645,,27,,,,,,281,1495,,,,,11,11,,,,,57,,,3322,,,,,,,,,,0,,,816,,,,,,,,,1257,,,,,,,,,,,,,,,,84,,,672,,,,,,,,,1163,,,,,,,,,,114,,,,,,,,,,,,,,,,,,5386,,,705,,,,16,,,,,17017,,,,,4884,990,,,,,1063,,,,,,,,,0,,,9482,,23157,,,,,,,,,,,
"GEO",,,,,,,,,,38094,,620,3316,51141,,,,,8507,499,,,,,2,,,,76,,,404,,,,,,2554,,,,,10171,,,,,,,,12,,,,,16005,1070,,,230,,,,,,,,,1642,,,,,,85,7888,,,,,,19290,,,83218,,,,,,,,,,,,204,22,,,,,255,,9317,13386,,,,3275,,,,3270,,1317,,,,,,656,,,,,,,55,,,,,,,,,,,,,,,,,,296,,,,,,,,,315,,,,58,,,,,325,1070,,,,607,,57,450221,,,,,,,,,,,,48,,,,,78,18,,,,,8760,,,,,1325,948,,664,,,,,,,,6536,,,,,64399,,2299,,27126,,,,,13,,,,,,
"DEU",,,743,,339,,,83,9242,635,,119100,223705,285,289,,,,66,81532,68,,249,27,2022,,554,316,19389,58,,5533,,,67,38,300,144950,136,,,,16250,,1973,,2467,,579,,1866,,33774,115,124,2719,15567,,,38443,,30,1857,4405,5381,227,,,1823,,,,22,,8045,208540,,360,80,,610,,,,114110,55,,314,,640,27,,,845,,292,30178,1649,2145,,,,14368,,23656,214330,,6336,694,,,,,1820,,2424,188,,213,7029,1787,1628,14125,,,,250,,1363,,,,136,,6728,,,183,1876,,1424,,,8870,,,123273,,13447,300,,,,42,,28318,,,,1065,,1659,5215,3786,76313,26905,504,,1791,714,,6552,142026,,,,50,,,37,,,,876,16083,85,36,,,4817,7586,,,88577,,200641,557,,,,49586,352966,,133,2299,,200,,,253,1448,274691,1038,,,209,1083,,306123,967,585298,,1384,8610,,4211,,,,,245,
"GHA",,,,,,,,31,,,,5900,2474,,48,,,,,8956,,15076,125,,14,,,,73,,,16,32217,,42,,,22769,,,,,21,,,,,,,,1,107490,,,,87,197,,,1973,,,,37,163,,,,12,,,,18,,1724,6965,,,5811,,,25409,,,595,,,,,,588,,,,,,124,62,,,,,504,,,46258,,2005,26,,,,,,,,,89,8113,614,,,,,,,,5073,93,,,206,,,,,,,,,,,,139,,,14212,,,,1680,222377,,,,1900,,,,,,,,34,35,192,,,,,,57,316,,,,18,,,,,,,1790,29,,995,,,19,38,,,10412,,12043,,,,,2663,2687,,,,,46794,,,,,144,,,,0,,,124093,,161082,,,,,33,,,,,154,
"GIB",,,,,,,,,14,,,490,,,,,,,,,,,,,0,,,,,,,6,,,,,,163,,,,,15,,,,,,,,4,,,,,3,,,,,,,,,6,,,,1,,,,,,,72,,,,,,,,,4,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,6,,,,,,,,,,,,,,,,,,11741,,,,,,,,,,,,,
"GRC",,31596,,,,,,,1017,1021,,115820,4003,,91,,,,108,16193,,,106,,26,,,,1839,,,7166,,,,,195,62330,,,,,578,,,,122,,,,33,,147,,,24826,724,,,2242,,,63,71,889,,,,77,,,,,,1434,13210,,,,,159,181290,,,,,,,,,,,,,,,1219,45,,,,,636,,3085,17023,,,59,,,,,,,42,,,,2617,46,55,1823,,,,,,106,,,,,,264,,,,56,,,,,,,,13959,,,,,,,233,,2304,,,,325,,,60,153,3098,186,,,,452,,4653,1952,,,,,,,,,,,,914,,,,,431,91,,,14101,,3982,90,,,,16025,12254,,,,,,,,,,59465,,,,35,,,44885,,151699,,,,,735,,,,,,
"GRL",,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,15,,,,,,,,8,,,29,,,,,,17107,,,,,,,,,,,,,150,,,13,,,,,,,,,2,,,,,398,,,,,,,,65,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,
"GRD",,,,,,,,192,11,,258,140,15,,33,,,389,,,,,,,0,0,,,31,,,,,,,,,10202,16,,,,15,,,,,,,,8,,,27,2,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,193,,,,3,,,,,,14,,,15,205,,,,,,,,,,,,,,,,,,,,,374,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,57,168,,439,,,,,,,,,,,,,,,,,622,,,,,40,46,,,,,,,,8026,,,,,,,,,11888,,35652,590,,,,163,,,,,,
"GLP",,,,,,,,76,,,,20,,,,,,,,,,,,,,27,,,,,,,,,,,,511,,,,,21,,,,,,,,,,,,94,,,,,0,,38,55,,,,,,,,,,,,,,2021,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,,,5460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,2051,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,120,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,726,,,,235,,,,,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,96,,,540,372,,35,,,,,832,23580,,,,142,,,,348,,,4,,,,,,17169,,,,,666,,,,480,,,,2660,,,22,,0,35,,,250,,,428,430,6,8885,,,10,,,,,,90,3114,,,,,,1764,,,30,,,,,,,,,,,4607,17,37,,,,,125,,,2121,302,,,,,,,,,1,,,,,,,,,,,,,,,,,,,42850,,,,,,,,,,,,756,,,1762,,,,,,449,,,,1606,,,166,34,,30,381,,,,,,,,,,3,,,,,,,,,,,,,,1,,,139,,7411,,,,,809,1027,,,,,,,,,,,,,,,,,914,,991516,,,,,428,,,,,,
"GIN",,,,,,324,,,1,,,940,303,,,,,,,12984,,,,,9,,,,69,,,10,,,413,,4681,5158,,,,,12,,,,,,,,,161189,,,,0,78,,,119,,,,,100,,,,,,,,,,109,31424,,,4546,40369,,3566,140,,54,,,,,,,4938,,,,,40,18,,,,,50,,,4074,,,,,,,,,,,,,32482,,,,,,,,,36334,,,,3105,,,,,,,,,973,,,51,,,2619,,,,,,,,,276,,,,,,,,,55,4500,,,,,,49,204,,,,,,,,,,,51711,,,39375,,,,5,,,119,,9689,,,,,528,1558,,,,,3338,,,,,,,,,,,,1621,,20333,,,,,,,,954,,,
"GNB",,,,,,,,,,,,20,68,,,,,,,276,,,,,,,,,1128,,,4,,,5015,,,109,,,,,6,,,,,,,,,406,,,,,21,,,63,,,,,64,,,,,,,,,,8,3188,,,,12328,,,,,2,,,,,,4540,,,,,,3,,,,,,1,,,865,,,,,,,,,,,,,521,310,,,,,,,,360,,,,1203,,,,,,,,,,,,,,,247,,,,,,,,,64,,,,,,,,,,28422,,,,,,,131,,,,,,,,,,,29591,,,377,,,,18,,,44,,5369,,,,,142,646,,,,,130,,,,,,,,,,,,1722,,,,,,,,,,1007,,,
"GUY",,,,,,,382,6472,,,289,660,19,,1335,,,6594,,92,,,102,,5,164,,,2264,2266,,4,,,,,,87142,335,,,,45,,,,20,,,,28,,,,458,,5,,,106,,190,23,,,,,,2,,,,,,23,4910,3675,,,,,,,,10,,341,188,,,,,,,,,8,20,,,,,29,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,2356,,,,,,,,,88,,,,48,,,,,26,,50,,,,,,,,,777,2185,,246,,,,,,,,,,1807,,,,,85,,111,,,,12232,120,137,,,,,,,,9830,,,,,,,,,26577,,299148,,,,,9149,,,,,,
"HTI",,,,,,,,33,41,,1632,120,63,,27591,,,33,,1925,54,,1680,,15,100,,,65,,,5,,,,,,92911,18,,,,39825,,,,120,,,,71,,,316,1968,3,7,,,164,,2453,475084,96,,,,,,,,,,,12,77330,19005,,,,,1333,,,37,,,15284,,14,25,,,,,43,,12,,,,,4,,,714,,,,,,,,,,,,,,,,,,,,,,,,,1768,,,,578,,,,,,,,,,,,1411,,,23,,,,,,40,,,,542,,,49,,,,160,,,,,,,,,,24,,,,,,,,,,,,2746,,10,,,,,723,37,,,,144,1723,,,,,,,,,,,,13928,,,,,295,,682521,644,,,,1900,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,7,66,,,320,98,,43,,,,,261,8624,,,,231,,,,151,,,2,,,,,,7737,1832,,,,708,,,,368,,,,3924,,,,,3,21,,,135,,,424,469,,11676,,,2,,,,,,75,609,,,,,,1214,,,49,,,,,8387,298,,,,,,10,35,,,,,12,,,2484,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,14840,,,,,,,,,,,,466,,,12439,,,,,,119,,,,1504,,,168,,,,408,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,41333,,,,,361,637,,,,,,,,,,,,,,,,,659,,607457,,,,,294,,,,,,
"HUN",,,,,,,,,816,,,21120,44468,,,,,,342,8032,,,,,27,,160,,1821,,,356,,,,,,36594,,,,,978,,,,146,,,,74,,1044,23,,361,1202,,,4131,,,21,216,93,,,,201,,,,,,2672,11458,,,,,48,145629,,,1724,,,,,,,,,,,,,218,,,,,8206,,12495,12672,,,569,,,,,,,193,154,,,338,70,101,1084,,,,,,199,,,,,,391,,,11,47,,,,,,,,12801,,1421,,,,,81,,3945,,,,59,,,65,244,1343,398,,,,112,,6420,16841,,,,,,,,,,,,1800,,,,,17058,402,,,,,9297,,,,,16531,24683,,,,,,,,,,521,,,,8,,,40593,,78760,,,,,1027,,,,,,
"ISL",,,,,,,,,8,,,610,188,,,,,,,233,,,,,2,,,,576,,,16,,,,,,586,,,,,33,,,,,,,,1,,,,,34,30,,,8772,,,,,,,,,22,,,,242,,196,398,,,,,,1519,,,53,157,,,,,,,,,,,133,,,,,,38,,,183,,,,,,,,,,29,,,,,1,54,328,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,8313,,,,,,,15,53,492,28,,,,,,,44,,,,,,,,,,,,,,,,,63,8,,,45,,1122,,,,,5644,419,,,,,,,,,,42,,,,,,,2246,,5672,,,,,,,,,,,
"IND",,,,,,,,79,97,,330,449040,13576,,598,302635,34431,463,48,19815,592,,529,44732,107,9,,5293,1052,39,3081,286,,,,95,,664465,582,,,,1636,8968,18004,,150,,,,54,,67,,637,2878,1707,363,,9998,,28,94,228,866,11,,119,318,,,,63,1292,6669,49996,,38,,,31,57568,871,,10130,,,200,,,49,,,,,,1187,305,,11976,,232,19764,,18965,139115,1127,26244,5733,,,,1061758,,,131,1548,228,817,4842,27,,193,1581,2390,139752,13364,,364,,,,8651,,1994,,,111,,,,2370,26205,659,,446113,22713,,69800,24,,,,,,11977,1076151,1709217,,4481,156,,1434,10639,857,7809,49,645577,5494,,,78,5701,,,,218,,,,,,2003256,,295,6482,855,150082,834,155,143,,,37740,1414,34447,10730,,1277,,23237,21961,,617,8901,,,,188,959,,521,,,,3520,3816,3184043,808104,8010,2389639,,,,,258,1938,,,,4078,
"IDN",,,1382,,,,,,21,,,77000,1214,,33,22513,152862,,,3354,,,,,10,44,,,869,,6165,43,,,,105,,14192,,,,,257,39736,134593,,87,,,,17,,27,,182,180,179,1414,,1201,,,,64,2007,,,,12,,,,10,,601,5145,,17,,,,16555,,,442,,,,,40,,,,,,,225,129,818,,,,128,,,3161,,35910,18344,,,,99485,,,3,2730,,,13064,,,,,,1171677,,,30,,,,,,162,,,,,,,,,88,,,132159,938,5105,,,,,,,1543,58468,408,,135,13527,,43,3304,112,247,,43049,31739,,,,163,,,,,,,,,,1368407,,32,141,,163237,60,35,43,69,,1899,,1937,322,,,,2429,3601,,,671,4177,,,,,,179,,,,,,292432,10165,,104522,,,,,59,7860,,,,,
"IRN",,,,,,,,,137,8135,,61690,15495,1530,,,,,49,10554,,,,,62,,,,638,,,346,,,,,,153473,9,,,,242,,,,123,,,,100,,48,,,1259,502,,,14689,,,30,192,105,18,,,75,,,,,,7225,23705,,,,,119,115936,,,1900,,,,,18,,,,,,,2135,63,1704,,,14406,445,,52322,14925,,4359,91,,,,,,,35,,,,411,,121,231,,,,,,41,,,,,,289,,,,,,,,,29,372,,29405,,3201,,,,,,,16222,,2301,,86,,,59,586,230,203,,,,,,1261,2012,,,,,,,,,,,,65,,,,,130,89,,,1096,,5888,104,,,,69067,11562,,1197,14,,,,,,,39332,1904,,,,2136,,79072,,394223,,,,,90,,,,7,,
"IRQ",,,7256,,,,,,37,1033,,70870,5524,,,,,,,11076,,,,,10,,,,609,,,942,,,,,,68065,,,,,66,,,,23,,,,15,,82,,,1342,519,,,23515,,,27,36,13877,,,,12,,,,,,12431,6366,,,,,,96977,,,4745,,,,,,,,,,,,888,57,498,,85523,,453,,67791,3913,,,198676,,,,,,,33,120739,,,68477,,,,,,1244,,,114,,,112,,,49,,,,,,1694,,,,,,41384,,5698,,,,,,,22252,9610,251,,,,,19,71,425,42,,,,,,1419,986,,,,,,,,,,4865,,176,,0,,,79,58,,,255,,1829,40,,,,131888,9900,203609,62,82,,,,,,636,142392,,,,,,,66802,,213417,,,,,79,,,,9801,,
"IRL",,,,,,,,,64,,,90530,985,,59,,,,24,3333,,,102,,77,,,588,205,,,244,,,,,,28151,231,10,,3958,384,,695,,136,,,,29,,53,,,812,584,,,1708,,,32,199,66,11,,,87,,,,,,714,9737,,,,,,9587,,,588,,,,,,,,,,,,1197,105,,,,,,1540,,3526,,1140,50,,,,,,,731,,,,,17,1465,1627,,,,,,377,,,,50,,286,,,8,,,,,,58,,,5161,,9398,24,,,,,,1115,,,,92,42,,215,431,7591,1561,,,,,,657,175,,,,17,,,,,,,,52,,,,,914,44,,,18903,,14925,,,,,2565,3838,,,,,,,,,,539,,,,,,,389921,,120144,,,,,62,,,,,,
"IMN",,,,,,,,,,,,810,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,13,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10398,,,,,,,,,,,,,
"ISR",,,,,,,,,557,,,11240,2562,,,,,,387,3532,,,75,,182,,,,2401,,,555,,,,,,26571,12,,,,1602,,,,489,,,,170,,55,,,400,510,,,1778,,,61,520,493,43,,,65,,,,,,923,9567,,,15,,31,12560,46,,710,,,,,131,11,,,,,90,1664,37,,,,,220,,,3703,,,1523,,,,,,,78,412,,,,,18,41,,,,,1351,15,,,,,,1960,,,,,,,,,105,,,5086,,,,,,,,,795,,,,1114,,,516,614,346,339,45,,,400,,1837,3649,,,,,,,,,,,,109,,,,,192,34,,,6976,,2858,55,62895,,,2611,3852,,,,,,,,,,2729,,,,,3752,,18741,,129681,,,,,468,,,,,,
"ITA",,8896,707,,458,,,72,152338,,,198510,29738,,158,,,,24,119955,,,73,13,1427,17,116,512,44366,,,2830,,,407,15,519,235183,91,66,,,11216,,642,,2934,,,,2132,,3140,75,23,504,3364,,,6629,,,4192,3845,2913,282,,,626,,,,,,2993,324282,118,148,,,17,349395,236,,6289,,,361,,368,82,,,1157,,260,4735,260,,,,,7910,,5225,,,3536,299,,,,,,,249,,,57,6690,860,355,20621,,,,164,,2166,,83,54,146,,5892,,5841,21,209,,1874,,,806,,,24402,263,2044,190,,,,37,,4020,,,,1318,,876,4153,1731,9934,2726,192,,,3285,,38580,1896,,,,14,,,,4460,,,,1923,122,,,,2841,3646,,,36422,,106324,5130,,,,10769,262749,,,613,,,,,,2208,2853,,,,362,,,152611,575,352492,,7327,,,51068,,,,,,
"JAM",,,,,,,464,3990,11,,746,1290,208,,7503,,,994,,397,496,,609,,7,394,,,165,1901,,5,,,,,,137496,10348,,,,63,,,,62,,,,217,,,100,1300,15,22,,,181,,129,132,37,,10,,,2,,,,,,95,537,,,,,,1923,,,11,,115,,,,,,295,,,27,26,18,,,,,120,,,345,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,930,,,20,,,,,,162,,,,697,,,,,,26,43,,,,,,,,,141,390,,126,,,,,,,,,,2364,,9,,,300,,282,,,,,355,780,,,,,,,,1497,,,,,,,,,138924,,711134,373,,,,95,,,,,,
"JPN",,,,,,,,20,4453,,,47560,2970,,35,,13763,,,4677,,,674,127,1660,29,,,58564,,204,181,,,1,125,,27072,20,,,,2419,6826,14185,,754,,,,283,,56,,130,87,1519,210,,2000,,,345,734,803,54,,,85,,,,,,1556,22236,,23,29,,,27886,56,,507,,,,2100,147,54,,,206,,139,1521,98,715,18909,,,529,,,8127,,,100,,,,,,,16,,,,1005,,26,282,,,18004,109,641,62,,,,9,,3808,48,,415,,,,,,110,,,5835,,10670,40,,,,,536,1396,,,140,372,258,1983,3417,13749,510,309,83,,22489,,,34,1025,,,,10,,,43,,,,,39,,1,,,137,81,29,,2730,,6128,843,,,,3150,7677,,,8167,,,,70,,,2008,,,,183,,,46610,,335767,,,,,359,1843,,,,88,
"JOR",,,2161,,,,,,73,,,6530,749,,,14493,,,30,1061,,,,,16,,,,1258,,,229,,,,,,13208,,,,,251,,,,186,,,,11,,68,,,462,169,,,1265,,,,71,3654,,,,10,,,,,,345,1500,,,,,,10674,,,810,,,,,,2,,,,,40,514,13,,11976,,10336,111,,,2912,,,,,,,50399,,,4,482,,,20408,,,,,,,,,54,,,,,,43,,,,,,,,,,,,923,,,26,,,,,,432,17108,,,119,,,39,177,136,28,90,32217,,,,120,816,,,,,,,,,,192620,,99,,,,,57,60,,,85,,2261,275,55709,,,3898,769,,,,,,,,,,918,,,,,3714,154989,5583,,75355,,,,,200,,,,,,
"KAZ",,,,,,,,,,791,,1920,1103,3621,,,,,69957,1051,,,,,23,,,,29,,,1515,,,,,,12373,,,,,21,,,,,,,,5,,67,,,247,6563,,,219,,,10,,148,,,,3752,,,,,,316,2686,,,,,1662,848587,,,26926,,,,,,,,,,,,516,21,2202,,,,259,,13632,4043,,,19,,,,,12940,,5931,,,,802,,4477,,,,,,1859,,,,,,,,,,210,,,,,,,,,228,,,,,,,,,941,,,,,,,,,4603,872,,,1422,4452,,85,2560269,,,,,,,,,,,,97,,,,,246,100,,,,,1797,,,,,1956,3287,,839,,,,,,,,5015,20145,,,,222245,,3677,,28892,,,13194,,,,,,,,
"KEN",,,,,,,,,2,,,19720,982,,21,,,,,1420,,,,,14,,,1135,54,,,18,,1032,,,,26988,36,,,,57,,,,,76,,,8,,,,,87,93,,,1668,,,,,96,,,351,7,,,,15,,1599,1818,,,,,,12673,15,,452,,,,,,1999,,,,,,101,90,2378,,,,482,,,3663,,,,,,,,,,3,,,,335,,,,,,,,,45,,,,,,68,,,,,,,23907,,1086,,,2971,,1714,,,,,,,1985,,,,,,,,53,60,101,,,,,,,451,2581,,,,,,,,,,,,409,27,,,25,25,,,25668,9558,1555,,,2575,,3803,3463,,,,,,,,,,173,,,,38254,,,131910,27247,125185,,,,,,,,,,472,
