i,j,Fij,Fji,FSij,FBij,FAij,minFij,maxFij,rangeFij,FDij
NOR,ATG,0,0,0,0,0,0,0,0,0
NOR,AUS,4665,2472,7137,-2193,-0.307271963009668,2472,4665,2193,0.307271963009668
NOR,AUT,1140,1770,2910,630,0.216494845360825,1140,1770,630,0.216494845360825
NOR,AZE,0,579,579,579,1,0,579,579,1
NOR,BDI,0,1170,1170,1170,1,0,1170,1170,1
NOR,BEL,1234,1904,3138,670,0.213511790949649,1234,1904,670,0.213511790949649
NOR,BEN,0,32,32,32,1,0,32,32,1
NOR,BES,2,0,2,-2,-1,0,2,2,1
NOR,BFA,0,33,33,33,1,0,33,33,1
NOR,BGD,14499,1181,15680,-13318,-0.849362244897959,1181,14499,13318,0.849362244897959
NOR,BGR,442,7368,7810,6926,0.886811779769526,442,7368,6926,0.886811779769526
NOR,BHR,0,34,34,34,1,0,34,34,1
NOR,BHS,12,23,35,11,0.314285714285714,12,23,11,0.314285714285714
NOR,BIH,0,14762,14762,14762,1,0,14762,14762,1
NOR,BLR,60,1150,1210,1090,0.900826446280992,60,1150,1090,0.900826446280992
NOR,BLZ,0,0,0,0,0,0,0,0,0
NOR,BMU,0,0,0,0,0,0,0,0,0
NOR,BOL,105,593,698,488,0.699140401146132,105,593,488,0.699140401146132
NOR,BRA,771,5945,6716,5174,0.770399047051817,771,5945,5174,0.770399047051817
NOR,BRB,0,24,24,24,1,0,24,24,1
NOR,BRN,0,34,34,34,1,0,34,34,1
NOR,BTN,0,404,404,404,1,0,404,404,1
NOR,BWA,393,128,521,-265,-0.508637236084453,128,393,265,0.508637236084453
NOR,CAF,0,0,0,0,0,0,0,0,0
NOR,CAN,4132,3395,7527,-737,-0.0979141756343829,3395,4132,737,0.0979141756343829
NOR,CHE,2286,2492,4778,206,0.0431142737547091,2286,2492,206,0.0431142737547091
NOR,CHL,1356,7207,8563,5851,0.683288567090973,1356,7207,5851,0.683288567090973
NOR,CHN,0,12448,12448,12448,1,0,12448,12448,1
NOR,CIV,0,374,374,374,1,0,374,374,1
NOR,CMR,0,800,800,800,1,0,800,800,1
NOR,COD,0,2526,2526,2526,1,0,2526,2526,1
NOR,COG,0,276,276,276,1,0,276,276,1
NOR,COK,0,0,0,0,0,0,0,0,0
NOR,COL,87,6378,6465,6291,0.973085846867749,87,6378,6291,0.973085846867749
NOR,COM,0,0,0,0,0,0,0,0,0
NOR,CPV,0,436,436,436,1,0,436,436,1
NOR,CRI,77,314,391,237,0.60613810741688,77,314,237,0.60613810741688
NOR,CUB,0,1132,1132,1132,1,0,1132,1132,1
NOR,CUW,0,0,0,0,0,0,0,0,0
NOR,CYM,0,0,0,0,0,0,0,0,0
NOR,CYP,207,227,434,20,0.0460829493087558,207,227,20,0.0460829493087558
NOR,CZE,198,2443,2641,2245,0.850056796667929,198,2443,2245,0.850056796667929
NOR,DEU,8172,30341,38513,22169,0.575623815335082,8172,30341,22169,0.575623815335082
NOR,DJI,0,67,67,67,1,0,67,67,1
NOR,DMA,0,0,0,0,0,0,0,0,0
NOR,DNK,21628,26866,48494,5238,0.108013362477832,21628,26866,5238,0.108013362477832
NOR,DOM,55,962,1017,907,0.891838741396264,55,962,907,0.891838741396264
NOR,DZA,0,1362,1362,1362,1,0,1362,1362,1
NOR,ECU,231,851,1082,620,0.573012939001848,231,851,620,0.573012939001848
NOR,EGY,119,1278,1397,1159,0.829634931997137,119,1278,1159,0.829634931997137
NOR,ERI,0,21788,21788,21788,1,0,21788,21788,1
NOR,ESH,0,37,37,37,1,0,37,37,1
NOR,ESP,15786,7455,23241,-8331,-0.358461339873499,7455,15786,8331,0.358461339873499
NOR,EST,271,5419,5690,5148,0.904745166959578,271,5419,5148,0.904745166959578
NOR,ETH,0,9586,9586,9586,1,0,9586,9586,1
NOR,FIN,2303,7438,9741,5135,0.527153269684837,2303,7438,5135,0.527153269684837
NOR,FJI,0,46,46,46,1,0,46,46,1
NOR,FLK,0,0,0,0,0,0,0,0,0
NOR,FRA,4480,6941,11421,2461,0.215480255669381,4480,6941,2461,0.215480255669381
NOR,FRO,200,886,1086,686,0.631675874769797,200,886,686,0.631675874769797
NOR,FSM,0,0,0,0,0,0,0,0,0
NOR,GAB,0,0,0,0,0,0,0,0,0
NOR,GBR,21741,21036,42777,-705,-0.0164808191317764,21036,21741,705,0.0164808191317764
NOR,GEO,0,352,352,352,1,0,352,352,1
NOR,GHA,0,2118,2118,2118,1,0,2118,2118,1
NOR,GIB,0,0,0,0,0,0,0,0,0
NOR,GIN,1,307,308,306,0.993506493506494,1,307,306,0.993506493506494
NOR,GLP,0,0,0,0,0,0,0,0,0
NOR,GMB,0,1316,1316,1316,1,0,1316,1316,1
NOR,GNB,0,65,65,65,1,0,65,65,1
NOR,GNQ,0,0,0,0,0,0,0,0,0
NOR,GRC,502,3052,3554,2550,0.717501406865504,502,3052,2550,0.717501406865504
NOR,GRD,0,0,0,0,0,0,0,0,0
NOR,GRL,63,310,373,247,0.662198391420912,63,310,247,0.662198391420912
NOR,GTM,0,491,491,491,1,0,491,491,1
NOR,GUF,0,0,0,0,0,0,0,0,0
NOR,GUM,0,0,0,0,0,0,0,0,0
NOR,GUY,0,97,97,97,1,0,97,97,1
NOR,HKG,0,1389,1389,1389,1,0,1389,1389,1
NOR,HND,0,130,130,130,1,0,130,130,1
NOR,HRV,104,4507,4611,4403,0.954890479288658,104,4507,4403,0.954890479288658
NOR,HTI,0,53,53,53,1,0,53,53,1
NOR,HUN,1409,4598,6007,3189,0.530880639254203,1409,4598,3189,0.530880639254203
NOR,IDN,0,1675,1675,1675,1,0,1675,1675,1
NOR,IMN,0,0,0,0,0,0,0,0,0
NOR,IND,0,13627,13627,13627,1,0,13627,13627,1
NOR,IRL,334,1258,1592,924,0.580402010050251,334,1258,924,0.580402010050251
NOR,IRN,0,18707,18707,18707,1,0,18707,18707,1
NOR,IRQ,0,24438,24438,24438,1,0,24438,24438,1
NOR,ISL,1275,8983,10258,7708,0.75141353090271,1275,8983,7708,0.75141353090271
NOR,ISR,0,928,928,928,1,0,928,928,1
NOR,ITA,1790,4893,6683,3103,0.464312434535388,1790,4893,3103,0.464312434535388
NOR,JAM,0,182,182,182,1,0,182,182,1
NOR,JEY,0,0,0,0,0,0,0,0,0
NOR,JOR,45,544,589,499,0.847198641765705,45,544,499,0.847198641765705
NOR,JPN,509,1558,2067,1049,0.507498790517658,509,1558,1049,0.507498790517658
NOR,KAZ,0,998,998,998,1,0,998,998,1
NOR,KEN,0,2347,2347,2347,1,0,2347,2347,1
NOR,KGZ,0,239,239,239,1,0,239,239,1
NOR,KHM,0,473,473,473,1,0,473,473,1
NOR,KIR,0,0,0,0,0,0,0,0,0
NOR,KNA,0,0,0,0,0,0,0,0,0
NOR,KOR,0,8193,8193,8193,1,0,8193,8193,1
NOR,KWT,0,456,456,456,1,0,456,456,1
NOR,LAO,0,121,121,121,1,0,121,121,1
NOR,LBN,0,2465,2465,2465,1,0,2465,2465,1
NOR,LBR,0,1020,1020,1020,1,0,1020,1020,1
NOR,LBY,355,723,1078,368,0.341372912801484,355,723,368,0.341372912801484
NOR,LCA,0,0,0,0,0,0,0,0,0
NOR,LIE,8,24,32,16,0.5,8,24,16,0.5
NOR,LKA,117,10154,10271,10037,0.977217408236783,117,10154,10037,0.977217408236783
NOR,LSO,0,0,0,0,0,0,0,0,0
NOR,LTU,2007,40888,42895,38881,0.906422659983681,2007,40888,38881,0.906422659983681
NOR,LUX,289,156,445,-133,-0.298876404494382,156,289,133,0.298876404494382
NOR,LVA,368,10958,11326,10590,0.935016775560657,368,10958,10590,0.935016775560657
NOR,MAC,0,0,0,0,0,0,0,0,0
NOR,MAR,0,6354,6354,6354,1,0,6354,6354,1
NOR,MCO,0,0,0,0,0,0,0,0,0
NOR,MDA,0,1071,1071,1071,1,0,1071,1071,1
NOR,MDG,0,530,530,530,1,0,530,530,1
NOR,MDV,0,0,0,0,0,0,0,0,0
NOR,MEX,192,1444,1636,1252,0.765281173594132,192,1444,1252,0.765281173594132
NOR,MHL,0,0,0,0,0,0,0,0,0
NOR,MKD,0,2937,2937,2937,1,0,2937,2937,1
NOR,MLI,0,54,54,54,1,0,54,54,1
NOR,MLT,146,109,255,-37,-0.145098039215686,109,146,37,0.145098039215686
NOR,MMR,0,3458,3458,3458,1,0,3458,3458,1
NOR,MNE,0,482,482,482,1,0,482,482,1
NOR,MNG,0,164,164,164,1,0,164,164,1
NOR,MNP,0,0,0,0,0,0,0,0,0
NOR,MOZ,0,208,208,208,1,0,208,208,1
NOR,MRT,0,65,65,65,1,0,65,65,1
NOR,MSR,0,0,0,0,0,0,0,0,0
NOR,MTQ,0,0,0,0,0,0,0,0,0
NOR,MUS,0,212,212,212,1,0,212,212,1
NOR,MWI,0,121,121,121,1,0,121,121,1
NOR,MYS,0,935,935,935,1,0,935,935,1
NOR,MYT,0,0,0,0,0,0,0,0,0
NOR,NAM,53,97,150,44,0.293333333333333,53,97,44,0.293333333333333
NOR,NCL,0,0,0,0,0,0,0,0,0
NOR,NER,0,64,64,64,1,0,64,64,1
NOR,NGA,0,1997,1997,1997,1,0,1997,1997,1
NOR,NIC,0,226,226,226,1,0,226,226,1
NOR,NIU,0,0,0,0,0,0,0,0,0
NOR,NLD,3021,9547,12568,6526,0.519255251432209,3021,9547,6526,0.519255251432209
NOR,NOR,0,0,0,0,0,0,0,0,0
NOR,NPL,0,1952,1952,1952,1,0,1952,1952,1
NOR,NRU,0,0,0,0,0,0,0,0,0
NOR,NZL,0,670,670,670,1,0,670,670,1
NOR,OMN,0,49,49,49,1,0,49,49,1
NOR,PAK,0,21849,21849,21849,1,0,21849,21849,1
NOR,PAN,80,83,163,3,0.0184049079754601,80,83,3,0.0184049079754601
NOR,PER,126,1701,1827,1575,0.862068965517241,126,1701,1575,0.862068965517241
NOR,PHL,673,24098,24771,23425,0.945662266359856,673,24098,23425,0.945662266359856
NOR,PLW,0,0,0,0,0,0,0,0,0
NOR,PNG,0,0,0,0,0,0,0,0,0
NOR,POL,1618,105843,107461,104225,0.969886749611487,1618,105843,104225,0.969886749611487
NOR,PRI,0,0,0,0,0,0,0,0,0
NOR,PRK,0,42,42,42,1,0,42,42,1
NOR,PRT,336,3602,3938,3266,0.82935500253936,336,3602,3266,0.82935500253936
NOR,PRY,0,175,175,175,1,0,175,175,1
NOR,PSE,0,3698,3698,3698,1,0,3698,3698,1
NOR,PYF,0,0,0,0,0,0,0,0,0
NOR,QAT,0,91,91,91,1,0,91,91,1
NOR,REU,0,0,0,0,0,0,0,0,0
NOR,ROU,790,15264,16054,14474,0.901582160209294,790,15264,14474,0.901582160209294
NOR,RUS,700,19175,19875,18475,0.929559748427673,700,19175,18475,0.929559748427673
NOR,RWA,0,685,685,685,1,0,685,685,1
NOR,SAU,0,900,900,900,1,0,900,900,1
NOR,SDN,0,4636,4636,4636,1,0,4636,4636,1
NOR,SEN,0,311,311,311,1,0,311,311,1
NOR,SGP,0,857,857,857,1,0,857,857,1
NOR,SHN,0,0,0,0,0,0,0,0,0
NOR,SLB,0,0,0,0,0,0,0,0,0
NOR,SLE,0,554,554,554,1,0,554,554,1
NOR,SLV,0,228,228,228,1,0,228,228,1
NOR,SMR,0,0,0,0,0,0,0,0,0
NOR,SOM,0,31160,31160,31160,1,0,31160,31160,1
NOR,SPM,0,0,0,0,0,0,0,0,0
NOR,SRB,140,5858,5998,5718,0.953317772590864,140,5858,5718,0.953317772590864
NOR,SSD,0,188,188,188,1,0,188,188,1
NOR,STP,0,0,0,0,0,0,0,0,0
NOR,SUR,0,41,41,41,1,0,41,41,1
NOR,SVK,924,4242,5166,3318,0.642276422764228,924,4242,3318,0.642276422764228
NOR,SVN,16,448,464,432,0.931034482758621,16,448,432,0.931034482758621
NOR,SWE,41885,52421,94306,10536,0.111721417513202,41885,52421,10536,0.111721417513202
NOR,SWZ,0,0,0,0,0,0,0,0,0
NOR,SXM,0,0,0,0,0,0,0,0,0
NOR,SYC,0,0,0,0,0,0,0,0,0
NOR,SYR,0,22603,22603,22603,1,0,22603,22603,1
NOR,TCA,0,0,0,0,0,0,0,0,0
NOR,TCD,0,34,34,34,1,0,34,34,1
NOR,TGO,0,122,122,122,1,0,122,122,1
NOR,THA,748,21846,22594,21098,0.933787731256086,748,21846,21098,0.933787731256086
NOR,TJK,0,119,119,119,1,0,119,119,1
NOR,TKL,0,0,0,0,0,0,0,0,0
NOR,TKM,0,87,87,87,1,0,87,87,1
NOR,TLS,0,0,0,0,0,0,0,0,0
NOR,TON,0,0,0,0,0,0,0,0,0
NOR,TTO,0,371,371,371,1,0,371,371,1
NOR,TUN,0,1144,1144,1144,1,0,1144,1144,1
NOR,TUR,4823,12455,17278,7632,0.441717791411043,4823,12455,7632,0.441717791411043
NOR,TUV,0,0,0,0,0,0,0,0,0
NOR,TZA,0,1003,1003,1003,1,0,1003,1003,1
NOR,UGA,7,1390,1397,1383,0.989978525411596,7,1390,1383,0.989978525411596
NOR,UKR,0,5377,5377,5377,1,0,5377,5377,1
NOR,URY,0,257,257,257,1,0,257,257,1
NOR,USA,31180,19207,50387,-11973,-0.23762081489273,19207,31180,11973,0.23762081489273
NOR,UZB,0,645,645,645,1,0,645,645,1
NOR,VAT,0,0,0,0,0,0,0,0,0
NOR,VCT,0,0,0,0,0,0,0,0,0
NOR,VEN,88,1188,1276,1100,0.862068965517241,88,1188,1100,0.862068965517241
NOR,VGB,0,0,0,0,0,0,0,0,0
NOR,VIR,0,0,0,0,0,0,0,0,0
NOR,VNM,0,15246,15246,15246,1,0,15246,15246,1
NOR,VUT,0,0,0,0,0,0,0,0,0
NOR,WLF,0,0,0,0,0,0,0,0,0
NOR,WSM,0,0,0,0,0,0,0,0,0
NOR,YEM,0,527,527,527,1,0,527,527,1
NOR,ZAF,1944,1687,3631,-257,-0.0707793996144313,1687,1944,257,0.0707793996144313
NOR,ZMB,0,576,576,576,1,0,576,576,1
NOR,ZWE,0,316,316,316,1,0,316,316,1
NPL,ABW,0,0,0,0,0,0,0,0,0
NPL,AFG,0,0,0,0,0,0,0,0,0
NPL,AGO,0,0,0,0,0,0,0,0,0
NPL,AIA,0,0,0,0,0,0,0,0,0
NPL,ALB,0,0,0,0,0,0,0,0,0
NPL,AND,0,0,0,0,0,0,0,0,0
NPL,ARE,27474,0,27474,-27474,-1,0,27474,27474,1
NPL,ARG,0,0,0,0,0,0,0,0,0
NPL,ARM,0,0,0,0,0,0,0,0,0
NPL,ASM,0,0,0,0,0,0,0,0,0
NPL,ATG,0,0,0,0,0,0,0,0,0
NPL,AUS,78016,0,78016,-78016,-1,0,78016,78016,1
NPL,AUT,694,0,694,-694,-1,0,694,694,1
NPL,AZE,0,0,0,0,0,0,0,0,0
NPL,BDI,0,0,0,0,0,0,0,0,0
NPL,BEL,3878,0,3878,-3878,-1,0,3878,3878,1
NPL,BEN,0,0,0,0,0,0,0,0,0
NPL,BES,0,0,0,0,0,0,0,0,0
NPL,BFA,0,0,0,0,0,0,0,0,0
NPL,BGD,39573,224,39797,-39349,-0.988742870065583,224,39573,39349,0.988742870065583
NPL,BGR,17,0,17,-17,-1,0,17,17,1
NPL,BHR,3988,0,3988,-3988,-1,0,3988,3988,1
NPL,BHS,0,0,0,0,0,0,0,0,0
NPL,BIH,0,0,0,0,0,0,0,0,0
NPL,BLR,0,0,0,0,0,0,0,0,0
NPL,BLZ,0,0,0,0,0,0,0,0,0
NPL,BMU,0,0,0,0,0,0,0,0,0
NPL,BOL,6,0,6,-6,-1,0,6,6,1
NPL,BRA,67,0,67,-67,-1,0,67,67,1
NPL,BRB,0,0,0,0,0,0,0,0,0
NPL,BRN,5755,0,5755,-5755,-1,0,5755,5755,1
NPL,BTN,747,27686,28433,26939,0.947455421517251,747,27686,26939,0.947455421517251
NPL,BWA,0,0,0,0,0,0,0,0,0
NPL,CAF,0,0,0,0,0,0,0,0,0
NPL,CAN,15325,0,15325,-15325,-1,0,15325,15325,1
NPL,CHE,1075,0,1075,-1075,-1,0,1075,1075,1
NPL,CHL,36,0,36,-36,-1,0,36,36,1
NPL,CHN,0,19558,19558,19558,1,0,19558,19558,1
NPL,CIV,0,0,0,0,0,0,0,0,0
NPL,CMR,0,0,0,0,0,0,0,0,0
NPL,COD,0,0,0,0,0,0,0,0,0
NPL,COG,0,0,0,0,0,0,0,0,0
NPL,COK,0,0,0,0,0,0,0,0,0
NPL,COL,0,0,0,0,0,0,0,0,0
NPL,COM,0,0,0,0,0,0,0,0,0
NPL,CPV,0,0,0,0,0,0,0,0,0
NPL,CRI,8,0,8,-8,-1,0,8,8,1
NPL,CUB,0,0,0,0,0,0,0,0,0
NPL,CUW,0,0,0,0,0,0,0,0,0
NPL,CYM,0,0,0,0,0,0,0,0,0
NPL,CYP,58,0,58,-58,-1,0,58,58,1
NPL,CZE,391,0,391,-391,-1,0,391,391,1
NPL,DEU,5705,0,5705,-5705,-1,0,5705,5705,1
NPL,DJI,0,0,0,0,0,0,0,0,0
NPL,DMA,0,0,0,0,0,0,0,0,0
NPL,DNK,4714,0,4714,-4714,-1,0,4714,4714,1
NPL,DOM,0,0,0,0,0,0,0,0,0
NPL,DZA,0,0,0,0,0,0,0,0,0
NPL,ECU,0,0,0,0,0,0,0,0,0
NPL,EGY,0,0,0,0,0,0,0,0,0
NPL,ERI,0,0,0,0,0,0,0,0,0
NPL,ESH,0,0,0,0,0,0,0,0,0
NPL,ESP,3249,0,3249,-3249,-1,0,3249,3249,1
NPL,EST,62,0,62,-62,-1,0,62,62,1
NPL,ETH,0,0,0,0,0,0,0,0,0
NPL,FIN,4113,0,4113,-4113,-1,0,4113,4113,1
NPL,FJI,0,0,0,0,0,0,0,0,0
NPL,FLK,0,0,0,0,0,0,0,0,0
NPL,FRA,1457,0,1457,-1457,-1,0,1457,1457,1
NPL,FRO,0,0,0,0,0,0,0,0,0
NPL,FSM,0,0,0,0,0,0,0,0,0
NPL,GAB,0,0,0,0,0,0,0,0,0
NPL,GBR,40003,0,40003,-40003,-1,0,40003,40003,1
NPL,GEO,17,0,17,-17,-1,0,17,17,1
NPL,GHA,0,0,0,0,0,0,0,0,0
NPL,GIB,0,0,0,0,0,0,0,0,0
NPL,GIN,23,0,23,-23,-1,0,23,23,1
NPL,GLP,0,0,0,0,0,0,0,0,0
NPL,GMB,0,0,0,0,0,0,0,0,0
NPL,GNB,0,0,0,0,0,0,0,0,0
NPL,GNQ,0,0,0,0,0,0,0,0,0
NPL,GRC,63,0,63,-63,-1,0,63,63,1
NPL,GRD,0,0,0,0,0,0,0,0,0
NPL,GRL,0,0,0,0,0,0,0,0,0
NPL,GTM,0,0,0,0,0,0,0,0,0
NPL,GUF,0,0,0,0,0,0,0,0,0
NPL,GUM,0,0,0,0,0,0,0,0,0
NPL,GUY,0,0,0,0,0,0,0,0,0
NPL,HKG,12093,0,12093,-12093,-1,0,12093,12093,1
NPL,HND,0,0,0,0,0,0,0,0,0
NPL,HRV,0,0,0,0,0,0,0,0,0
NPL,HTI,0,0,0,0,0,0,0,0,0
NPL,HUN,80,0,80,-80,-1,0,80,80,1
NPL,IDN,0,0,0,0,0,0,0,0,0
NPL,IMN,0,0,0,0,0,0,0,0,0
NPL,IND,533646,429769,963415,-103877,-0.107821655257599,429769,533646,103877,0.107821655257599
NPL,IRL,149,0,149,-149,-1,0,149,149,1
NPL,IRN,0,0,0,0,0,0,0,0,0
NPL,IRQ,0,0,0,0,0,0,0,0,0
NPL,ISL,122,0,122,-122,-1,0,122,122,1
NPL,ISR,0,0,0,0,0,0,0,0,0
NPL,ITA,2244,0,2244,-2244,-1,0,2244,2244,1
NPL,JAM,0,0,0,0,0,0,0,0,0
NPL,JEY,0,0,0,0,0,0,0,0,0
NPL,JOR,189,0,189,-189,-1,0,189,189,1
NPL,JPN,0,0,0,0,0,0,0,0,0
NPL,KAZ,0,0,0,0,0,0,0,0,0
NPL,KEN,0,0,0,0,0,0,0,0,0
NPL,KGZ,0,0,0,0,0,0,0,0,0
NPL,KHM,47,0,47,-47,-1,0,47,47,1
NPL,KIR,0,0,0,0,0,0,0,0,0
NPL,KNA,0,0,0,0,0,0,0,0,0
NPL,KOR,10838,0,10838,-10838,-1,0,10838,10838,1
NPL,KWT,24012,0,24012,-24012,-1,0,24012,24012,1
NPL,LAO,0,0,0,0,0,0,0,0,0
NPL,LBN,0,0,0,0,0,0,0,0,0
NPL,LBR,0,0,0,0,0,0,0,0,0
NPL,LBY,0,0,0,0,0,0,0,0,0
NPL,LCA,0,0,0,0,0,0,0,0,0
NPL,LIE,0,0,0,0,0,0,0,0,0
NPL,LKA,344,44,388,-300,-0.77319587628866,44,344,300,0.77319587628866
NPL,LSO,0,0,0,0,0,0,0,0,0
NPL,LTU,0,0,0,0,0,0,0,0,0
NPL,LUX,302,0,302,-302,-1,0,302,302,1
NPL,LVA,16,0,16,-16,-1,0,16,16,1
NPL,MAC,0,0,0,0,0,0,0,0,0
NPL,MAR,0,0,0,0,0,0,0,0,0
NPL,MCO,0,0,0,0,0,0,0,0,0
NPL,MDA,0,0,0,0,0,0,0,0,0
NPL,MDG,0,0,0,0,0,0,0,0,0
NPL,MDV,0,0,0,0,0,0,0,0,0
NPL,MEX,0,0,0,0,0,0,0,0,0
NPL,MHL,0,0,0,0,0,0,0,0,0
NPL,MKD,0,0,0,0,0,0,0,0,0
NPL,MLI,0,0,0,0,0,0,0,0,0
NPL,MLT,0,0,0,0,0,0,0,0,0
NPL,MMR,0,0,0,0,0,0,0,0,0
NPL,MNE,0,0,0,0,0,0,0,0,0
NPL,MNG,0,0,0,0,0,0,0,0,0
NPL,MNP,125,0,125,-125,-1,0,125,125,1
NPL,MOZ,0,0,0,0,0,0,0,0,0
NPL,MRT,0,0,0,0,0,0,0,0,0
NPL,MSR,0,0,0,0,0,0,0,0,0
NPL,MTQ,0,0,0,0,0,0,0,0,0
NPL,MUS,0,0,0,0,0,0,0,0,0
NPL,MWI,0,0,0,0,0,0,0,0,0
NPL,MYS,578082,0,578082,-578082,-1,0,578082,578082,1
NPL,MYT,0,0,0,0,0,0,0,0,0
NPL,NAM,0,0,0,0,0,0,0,0,0
NPL,NCL,0,0,0,0,0,0,0,0,0
NPL,NER,0,0,0,0,0,0,0,0,0
NPL,NGA,0,0,0,0,0,0,0,0,0
NPL,NIC,0,0,0,0,0,0,0,0,0
NPL,NIU,0,0,0,0,0,0,0,0,0
NPL,NLD,1991,0,1991,-1991,-1,0,1991,1991,1
NPL,NOR,1952,0,1952,-1952,-1,0,1952,1952,1
NPL,NPL,0,0,0,0,0,0,0,0,0
NPL,NRU,0,0,0,0,0,0,0,0,0
NPL,NZL,1505,0,1505,-1505,-1,0,1505,1505,1
NPL,OMN,0,0,0,0,0,0,0,0,0
NPL,PAK,0,1221,1221,1221,1,0,1221,1221,1
NPL,PAN,0,0,0,0,0,0,0,0,0
NPL,PER,0,0,0,0,0,0,0,0,0
NPL,PHL,70,0,70,-70,-1,0,70,70,1
NPL,PLW,0,0,0,0,0,0,0,0,0
NPL,PNG,0,0,0,0,0,0,0,0,0
NPL,POL,58,0,58,-58,-1,0,58,58,1
NPL,PRI,0,0,0,0,0,0,0,0,0
NPL,PRK,0,0,0,0,0,0,0,0,0
NPL,PRT,5884,0,5884,-5884,-1,0,5884,5884,1
NPL,PRY,0,0,0,0,0,0,0,0,0
NPL,PSE,0,0,0,0,0,0,0,0,0
NPL,PYF,0,0,0,0,0,0,0,0,0
NPL,QAT,254340,0,254340,-254340,-1,0,254340,254340,1
NPL,REU,0,0,0,0,0,0,0,0,0
NPL,ROU,0,0,0,0,0,0,0,0,0
NPL,RUS,174,0,174,-174,-1,0,174,174,1
NPL,RWA,0,0,0,0,0,0,0,0,0
NPL,SAU,490965,0,490965,-490965,-1,0,490965,490965,1
NPL,SDN,0,0,0,0,0,0,0,0,0
NPL,SEN,0,0,0,0,0,0,0,0,0
NPL,SGP,0,0,0,0,0,0,0,0,0
NPL,SHN,0,0,0,0,0,0,0,0,0
NPL,SLB,0,0,0,0,0,0,0,0,0
NPL,SLE,0,0,0,0,0,0,0,0,0
NPL,SLV,0,0,0,0,0,0,0,0,0
NPL,SMR,0,0,0,0,0,0,0,0,0
NPL,SOM,0,0,0,0,0,0,0,0,0
NPL,SPM,0,0,0,0,0,0,0,0,0
NPL,SRB,0,0,0,0,0,0,0,0,0
NPL,SSD,0,0,0,0,0,0,0,0,0
NPL,STP,0,0,0,0,0,0,0,0,0
NPL,SUR,0,0,0,0,0,0,0,0,0
NPL,SVK,0,0,0,0,0,0,0,0,0
NPL,SVN,20,0,20,-20,-1,0,20,20,1
NPL,SWE,1063,0,1063,-1063,-1,0,1063,1063,1
NPL,SWZ,0,0,0,0,0,0,0,0,0
NPL,SXM,0,0,0,0,0,0,0,0,0
NPL,SYC,176,0,176,-176,-1,0,176,176,1
NPL,SYR,0,0,0,0,0,0,0,0,0
NPL,TCA,0,0,0,0,0,0,0,0,0
NPL,TCD,0,0,0,0,0,0,0,0,0
NPL,TGO,0,0,0,0,0,0,0,0,0
NPL,THA,11662,0,11662,-11662,-1,0,11662,11662,1
NPL,TJK,0,0,0,0,0,0,0,0,0
NPL,TKL,0,0,0,0,0,0,0,0,0
NPL,TKM,0,0,0,0,0,0,0,0,0
NPL,TLS,0,0,0,0,0,0,0,0,0
NPL,TON,0,0,0,0,0,0,0,0,0
NPL,TTO,0,0,0,0,0,0,0,0,0
NPL,TUN,0,0,0,0,0,0,0,0,0
NPL,TUR,0,0,0,0,0,0,0,0,0
NPL,TUV,0,0,0,0,0,0,0,0,0
NPL,TZA,0,0,0,0,0,0,0,0,0
NPL,UGA,0,0,0,0,0,0,0,0,0
NPL,UKR,0,0,0,0,0,0,0,0,0
NPL,URY,0,0,0,0,0,0,0,0,0
NPL,USA,114120,0,114120,-114120,-1,0,114120,114120,1
NPL,UZB,0,0,0,0,0,0,0,0,0
NPL,VAT,0,0,0,0,0,0,0,0,0
NPL,VCT,0,0,0,0,0,0,0,0,0
NPL,VEN,0,0,0,0,0,0,0,0,0
NPL,VGB,0,0,0,0,0,0,0,0,0
NPL,VIR,0,0,0,0,0,0,0,0,0
NPL,VNM,2420,0,2420,-2420,-1,0,2420,2420,1
NPL,VUT,0,0,0,0,0,0,0,0,0
NPL,WLF,0,0,0,0,0,0,0,0,0
NPL,WSM,0,0,0,0,0,0,0,0,0
NPL,YEM,0,0,0,0,0,0,0,0,0
NPL,ZAF,217,0,217,-217,-1,0,217,217,1
NPL,ZMB,0,0,0,0,0,0,0,0,0
NPL,ZWE,0,0,0,0,0,0,0,0,0
NRU,ABW,0,0,0,0,0,0,0,0,0
NRU,AFG,0,0,0,0,0,0,0,0,0
NRU,AGO,0,0,0,0,0,0,0,0,0
NRU,AIA,0,0,0,0,0,0,0,0,0
NRU,ALB,0,0,0,0,0,0,0,0,0
NRU,AND,0,0,0,0,0,0,0,0,0
NRU,ARE,0,0,0,0,0,0,0,0,0
NRU,ARG,0,0,0,0,0,0,0,0,0
NRU,ARM,0,0,0,0,0,0,0,0,0
NRU,ASM,0,0,0,0,0,0,0,0,0
NRU,ATG,0,0,0,0,0,0,0,0,0
NRU,AUS,772,42,814,-730,-0.896805896805897,42,772,730,0.896805896805897
NRU,AUT,1,0,1,-1,-1,0,1,1,1
NRU,AZE,0,0,0,0,0,0,0,0,0
NRU,BDI,0,0,0,0,0,0,0,0,0
NRU,BEL,0,0,0,0,0,0,0,0,0
NRU,BEN,0,0,0,0,0,0,0,0,0
NRU,BES,0,0,0,0,0,0,0,0,0
NRU,BFA,0,0,0,0,0,0,0,0,0
NRU,BGD,0,0,0,0,0,0,0,0,0
NRU,BGR,2,0,2,-2,-1,0,2,2,1
NRU,BHR,0,0,0,0,0,0,0,0,0
