"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"FRA",,,304,,2045,,,18,3056,,,8956,3296,,61,82,,,,69862,,310,52,9,285,85,117,,3487,6,,108,,121,84,192,4703,38593,15,7024,479,463,1506,,589,,834,231,2552,,293,,235,92,,254,840,,,1861,,15,1215,464,1014,68,1070,112,48,,,,,,337,,9526,8326,3596,,27,59620,61,,4106,1,,24994,,65,490,33,,155,,47,1257,131,733,,,,3650,,15004,33231,,2890,235,,,,404,,,61,117,,141,1560,37,104,9066,2862,,,39,1130,98,,21583,,489,2132,2813,,4178,3,,,7077,,,387,,,9987,11086,807,49,,,,,,1373,296,,,143,,274,781,168,19903,50536,163,94,587,,30430,384,670,,,,18,436,,3,15,,,5522,1183,64,,,,1030,918,,,1518,,91253,38,,,,2333,47993,,,340,,607,,,,2354,7578,,,,86,,773,54699,,77787,,423,,119,1722,37,270,91,,20,
"GUF",,,,,,,,2,,,,5,,,,,,,,,,,,,1,2,,,265,,,,,,,,,26,,,,,0,,,,,,,,5,,,,,0,,,,0,,11,,,,,,,,,,,,,,,,,,,,,,,2,,,583,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,
"PYF",,,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,5,,,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,13,,,,
"GAB",,,,,,,,,,,,10,6,,,,,,,142,,,,,0,,,,,,,4,,,7,,,221,,,158,,3,,,,,,883,,1,,,,,,0,,,2,,,,,,,48,,,,,,,,1,4509,,,,,,70,,,20,,,,,,,,,,,,2,,,,,,3,,,66,,,,,,,,,,,,,,,,,,,,,,1982,,,,37,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,127,,,,,,,,,0,,,54,,202,,,,,0,103,,,,,254,,,,,,,,,,,,68,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,15,44,,,,,,,67,,,,,,,,,,,,3,,,7,,,121,,,,,0,,,,,,,,,2988,,,,,3,,,192,,,,3,6,,,,,,,,,,14,691,,,,,,366,8,,23,,,,,,230,756,,,,,3,2,,,,,31,,,202,,,,,,,,,,0,,,275,,,,,,,,,260,,,,,,,,,,,,,,,,64,,,53,,,,,,,,,263,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2394,,,2400,,,,0,,,,,1648,,,,,1019,52,,,,,296,,,,,,,,,0,,,1726,,2964,,,,,,,,,,,
"GEO",,,,,,,,,,30739,,140,1070,32784,,,,,3731,89,,,,,0,,,,,,,90,,,,,,400,,,,,0,,,,,,,,5,,,,,3340,72,,,42,,,,,,,,,776,,,,,,6,745,,,,,,5993,,,38251,,,,,,,,,,,,67,2,,,,,133,,11006,212,,,,962,,,,3135,,886,,,,,,361,,,,,,,8,,,,,,,,,,,,,,,,,,30,,,,,,,,,8,,,,0,,,,,180,16,,,,740,,0,284484,,,,,,,,,,,,36,,,,,21,3,,,,,242,,,,,78,235,,338,,,,,,,,3488,,,,,33759,,278,,5416,,,,,8,,,,,,
"DEU",,,497,,169,,,35,5281,413,,60983,73875,197,98,,,,31,35046,18,,102,7,791,,435,154,9421,22,,475,,,18,30,,91085,46,,,,2724,,415,,985,,170,,597,,4561,211,,684,2274,,,14915,,11,2554,916,2703,95,,,481,,,,7,,1120,114897,,117,20,,334,,,,54033,11,,106,,189,,,,326,,77,11161,690,1688,,,,3830,,15177,38463,,2311,412,,,,,3202,,1377,206,,453,2549,745,749,4722,,,,73,,331,,,,63,,2490,,,24,,,463,,,6830,,,74409,,4189,112,,,,22,,6051,,,,163,,790,1068,621,60462,12342,576,,388,788,,1112,74092,,,,35,,,22,,,,360,3372,27,61,,,1129,6343,,,11663,,80864,44,,,,21190,110937,,64,401,,58,,,70,510,130561,608,,,102,574,,150162,344,367326,,845,5282,,1813,,,,,69,
"GHA",,,,,,,,13,,,,899,704,,29,,,,,1343,,1738,20,,0,,,,,,,3,18781,,46,,,8708,,,,,2,,,,,,,,0,57501,,,,19,5,,,381,,,,5,44,,,,,,,,,,55,2876,,,482,,,10175,,,120,,,,,,,,,,,,29,8,,,,,320,,,15463,,891,11,,,,,,,,,29,4381,109,,,,,,,,1083,2,,,119,,,,,,,,,,,,79,,,5171,,,,975,40367,,,,469,,,,,,,,0,14,12,,,,,,0,82,,,,7,,,,,,,331,11,,428,,,2,6,,,886,,335,,,,,408,879,,,,,14738,,,,,16,,,,0,,,28119,,24528,,,,,5,,,,,49,
"GIB",,,,,,,,,19,,,259,,,,,,,,,,,,,1,,,,,,,3,,,,,,131,,,,,4,,,,,,,,3,,,,,0,,,,,,,,,3,,,,,,,,,,,46,,,,,,,,,8,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0,,,,,,,,,,,,,,,,,,3772,,,,,,,,,,,,,
"GRC",,26217,,,,,,,1124,1232,,64423,969,,19,,,,76,7847,,,36,,3,,,,1063,,,1270,,,,,,39231,,,,,97,,,,41,,,,8,,65,,,4829,373,,,316,,,41,6,556,,,,,,,,,,61,7761,,,,,76,166537,,,,,,,,,,,,,,,469,4,,,,,120,,1107,5101,,,49,,,,,,,5,,,,948,54,3,493,,,,,,13,,,,,,89,,,,,,,,,,,,2453,,,,,,,119,,142,,,,67,,,12,105,1217,61,,,,58,,2065,844,,,,,,,,,,,,485,,,,,99,27,,,1662,,521,6,,,,4363,2413,,,,,,,,,,29947,,,,20,,,15380,,81583,,,,,280,,,,,,
"GRL",,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3,,,,,,,,2,,,62,,,,,,7447,,,,,,,,,,,,,58,,,10,,,,,,,,,4,,,,,135,,,,,,,,22,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,
"GRD",,,,,,,,70,23,,213,70,6,,12,,,429,,,,,,,0,11,,,,,,,,,,,,4601,7,,,,4,,,,,,,,2,,,49,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,50,,,,2,,,,,,7,,,5,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,20,49,,239,,,,,,,,,,,,,,,,,514,,,,,6,17,,,,,,,,6154,,,,,,,,,5063,,16741,304,,,,167,,,,,,
"GLP",,,,,,,,32,,,,5,,,,,,,,,,,,,,97,,,,,,,,,,,,179,,,,,5,,,,,,,,,,,,,,,,,0,,14,37,,,,,,,,,,,,,,1073,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,664,,,,126,,,,,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,107,,,156,123,,6,,,,,2246,8205,,,,74,,,,42,,,3,,,,,,7226,,,,,115,,,,189,,,,979,,,45,,0,1,,,71,,,176,92,4,3355,,,,,,,,,6,899,,,,,,402,,,26,,,,,,,,,,,1724,7,11,,,,,76,,,478,185,,,,,,,,,0,,,,,,,,,,,,,,,,,,,11784,,,,,,,,,,,,171,,,575,,,,,,140,,,,293,,,61,165,,18,287,,,,,,,,,,1,,,,,,,,,,,,,,0,,,12,,1249,,,,,311,359,,,,,,,,,,,,,,,,,289,,242090,,,,,225,,,,,,
"GIN",,,,,,97,,,1,,,15,43,,,,,,,239,,,,,1,,,,,,,1,,,48,,,684,,,,,3,,,,,,,,,65077,,,,0,1,,,26,,,,,10,,,,,,,,,,1,3740,,,670,16030,,381,33,,8,,,,,,,2183,,,,,5,2,,,,,25,,,471,,,,,,,,,,,,,13125,,,,,,,,,7352,,,,1710,,,,,,,,,316,,,28,,,137,,,,,,,,,15,,,,,,,,,4,54,,,,,,0,129,,,,,,,,,,,15551,,,30725,,,,0,,,12,,2103,,,,,44,208,,,,,937,,,,,,,,,,,,112,,2603,,,,,,,,230,,,
"GNB",,,,,,,,,,,,10,5,,,,,,,64,,,,,,,,,,,,1,,,462,,,26,,,,,0,,,,,,,,,160,,,,,0,,,5,,,,,1,,,,,,,,,,0,3596,,,,5998,,,,,6,,,,,,1493,,,,,,0,,,,,,1,,,112,,,,,,,,,,,,,1128,3,,,,,,,,,,,,688,,,,,,,,,,,,,,,59,,,,,,,,,4,,,,,,,,,,8568,,,,,,,86,,,,,,,,,,,11727,,,8,,,,0,,,8,,274,,,,,30,59,,,,,45,,,,,,,,,,,,182,,,,,,,,,,378,,,
"GUY",,,,,,,119,2934,,,140,287,10,,360,,,1782,,65,,,37,,3,638,,,791,559,,0,,,,,,43145,101,,,,6,,,,7,,,,9,,,,,,0,,,71,,48,18,,,,,,,,,,,,5,19,1363,,,,,,,,7,,261,59,,,,,,,,,1,8,,,,,21,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,1494,,,,,,,,,49,,,,8,,,,,2,,58,,,,,,,,,290,875,,128,,,,,,,,,,,,,,,12,,96,,,,3578,66,60,,,,,,,,3122,,,,,,,,,11627,,113376,,,,,3557,,,,,,
"HTI",,,,,,,,14,26,,681,45,24,,8698,,,,,825,18,,537,,5,1334,,,7,,,0,,,,,,27634,7,,,,20,,,,28,,,,22,,,339,,2,5,,,49,,441,82141,12,,,,,,,,,,,0,15810,6652,,,,,240,,,18,,,4235,,5,,,,,,5,,1,,,,,3,,,173,,,,,,,,,,,,,,,,,,,,,,,,,583,,,,109,,,,,,,,,,,,273,,,7,,,,,,3,,,,152,,,22,,,,172,,,,,,,,,,13,,,,,,,,,,,,,,0,,,,,313,3,,,,47,746,,,,,,,,,,,,2563,,,,,100,,214010,267,,,,726,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,3,74,,,86,39,,7,,,,,61,2676,,,,105,,,,31,,,0,,,,,,2310,404,,,,135,,,,145,,,,1688,,,,,0,1,,,44,,,264,107,,5531,,,,,,,,,10,305,,,,,,387,,,23,,,,,3302,,,,,,,3,3,,,,,9,,,452,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514,,,,,,,,,,,,161,,,5177,,,,,,30,,,,450,,,75,,,,241,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1692,,,,,106,231,,,,,,,,,,,,,,,,,250,,164428,,,,,191,,,,,,
"HUN",,,,,,,,,967,,,12284,11751,,,,,,221,1059,,,,,19,,164,,1590,,,106,,,,,,26002,,,,,169,,,,60,,,,26,,714,52,,97,1446,,,774,,,26,55,60,,,,37,,,,,,311,6849,,,,,28,34696,,,960,,,,,,,,,,,,,37,,,,,1088,,8297,4472,,,407,,,,,,,149,203,,,139,0,55,82,,,,,,11,,,,,,213,,,0,,,,,,,,,3057,,494,,,,,42,,616,,,,11,,,24,26,809,141,,,,164,,3536,9086,,,,,,,,,,,,1270,,,,,6717,255,,,,,735,,,,,6935,5507,,,,,,,,,,282,,,,9,,,6442,,48333,,,,,435,,,,,,
"ISL",,,,,,,,,17,,,252,69,,,,,,,61,,,,,0,,,,,,,29,,,,,,231,,,,,5,,,,,,,,1,,,,,12,4,,,3046,,,,,,,,,,,,,92,,42,265,,,,,,784,,,23,24,,,,,,,,,,,49,,,,,,22,,,166,,,,,,,,,,2,,,,,1,3,168,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,1947,,,,,,,2,12,14,17,,,,,,,28,,,,,,,,,,,,,,,,,17,5,,,2,,229,,,,,1743,100,,,,,,,,,,21,,,,,,,843,,2856,,,,,,,,,,,
"IND",,,,,,,,33,113,,54,43387,3791,,98,24351,10493,251,9,3039,118,,120,4760,53,23,,1382,316,13,452,30,,,,47,,165184,68,,,,187,2818,7205,,59,,,,16,,0,,,524,35,105,,2551,,6,161,31,342,4,,46,18,,,,23,666,349,14448,,11,,,13,10659,216,,546,,,71,,,,,,,,,270,83,,973,,125,3052,,9669,19677,459,5415,547,,,,120343,,,18,273,95,283,976,0,,89,505,1186,38491,5140,,51,,,,593,,262,,,9,,,,501,16898,306,,391353,5033,,10448,6,,,,,,2686,60718,963773,,866,44,,59,1925,99,3057,57,658,465,,,0,994,,,,35,,,,,,314945,,178,412,161,16689,,29,8,,,7688,,3772,15352,,1137,,6674,5477,,254,4243,,,,87,275,,181,,,,1297,857,230187,234351,2857,488501,,,,,103,381,,,,1703,
"IDN",,,372,,,,,,32,,,30325,547,,2,5877,44838,,,1202,,,,,7,89,,,,,4683,7,,,,47,,5360,,,,,40,19371,91350,,34,,,,5,,0,,,70,13,720,,355,,,,12,506,,,,,,,,,,63,2654,,9,,,,5413,,,184,,,,,13,,,,,,,89,43,588,,,,94,,,964,,10409,12487,,,,29048,,,1,4500,,,1909,,,,,,303111,,,10,,,,,,57,,,,,,,,,75,,,90865,430,1895,,,,,,,317,14776,193,,26,3137,,19,2331,15,45,,28100,3670,,,,87,,,,,,,,,,221765,,13,6,,32502,,8,1,9,,242,,630,32,,,,770,1386,,,278,2918,,,,,,108,,,,,,55527,3968,,35945,,,,,29,2275,,,,,
"IRN",,,,,,,,,141,6158,,9780,4522,695,,,,,10,881,,,,,12,,,,,,,32,,,,,,38449,3,,,,23,,,,26,,,,14,,0,,,214,26,,,4513,,,8,23,48,5,,,,,,,,,663,11567,,,,,53,44682,,,446,,,,,5,,,,,,,540,4,1129,,,22823,175,,26598,3823,,3318,57,,,,,,,8,,,,94,,4,100,,,,,,4,,,,,,60,,,,,,,,,17,0,,8307,,988,,,,,,,3645,,1320,,13,,,13,549,39,79,,,,,,142,854,,,,,,,,,,,,7,,,,,29,15,,,138,,1305,6,,,,23401,2506,,605,10,,,,,,,5153,906,,,,455,,17540,,124825,,,,,38,,,,0,,
"IRQ",,,3807,,,,,,46,1,,11624,1397,,,,,,,21,,,,,2,,,,,,,87,,,,,,13665,,,,,3,,,,11,,,,4,,0,,,47,24,,,5399,,,0,1,4107,,,,,,,,,,1121,2125,,,,,,20582,,,2105,,,,,,,,,,,,182,5,316,,231050,,202,,38983,471,,,22236,,,,,,,2,11100,,,19558,,,,,,57,,,16,,,38,,,20,,,,,,551,,,,,,10885,,2423,,,,,,,2596,927,276,,,,,3,0,58,22,,,,,,269,221,,,,,,,,,,4707,,64,,0,,,8,12,,,14,,444,2,,,,21546,1565,905,32,18,,,,,,5,3614,,,,,,,11847,,38952,,,,,20,,,,2491,,
"IRL",,,,,,,,,64,,,25747,294,,26,,,,16,1476,,,33,,23,,,86,48,,,3,,,,,,13436,124,9,,917,59,,230,,43,,,,11,,5,,,239,11,,,445,,,29,35,44,5,,,,,,,,,40,4574,,,,,,7348,,,367,,,,,,,,,,,,270,25,,,,,,1031,,1529,,524,37,,,,,,,19,,,,,4,8,402,,,,,,88,,,,3,,111,,,1,,,,,,42,,,2288,,3364,6,,,,,,246,,,,8,30,,77,87,21,284,,,,,,26,55,,,,9,,,,,,,,26,,,,,268,4,,,2734,,2279,,,,,433,1084,,,,,,,,,,254,,,,,,,289356,,96359,,,,,22,,,,,,
"IMN",,,,,,,,,,,,349,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3338,,,,,,,,,,,,,
"ISR",,,,,,,,,595,,,3331,753,,,,,,215,1736,,,27,,70,,,,716,,,65,,,,,,8605,11,,,,226,,,,177,,,,46,,0,,,80,21,,,526,,,47,83,215,36,,,,,,,,,117,3191,,,3,,12,3795,13,,289,,,,,32,,,,,,24,484,7,,,,,117,,,1108,,,636,,,,,,,15,317,,,,,9,16,,,,,,4,,,,,,636,,,,,,,,,64,,,1756,,,,,,,,,208,,,,195,,,146,289,122,39,51,,,60,,181,869,,,,,,,,,,,,56,,,,,40,3,,,858,,433,2,53655,,,592,1039,,,,,,,,,,1218,,,,,2094,,5544,,54365,,,,,241,,,,,,
"ITA",,6564,438,,71,,,30,111486,,,110240,13099,,37,,,,3,66525,,,29,2,366,23,123,58,24840,,,178,,,128,13,,163072,12,41,,,1683,,188,,885,,,,614,,863,77,,115,152,,,1018,,,2539,649,1497,77,,,,,,,,,188,289009,67,34,,,7,196719,58,,3509,,,128,,81,,,,324,,50,990,46,,,,,1508,,2755,,,850,198,,,,,,,21,,,99,2251,600,14,7997,,,,170,,362,,39,25,49,,2088,,1897,0,,,609,,,595,,,5235,84,719,44,,,,20,,504,,,,215,,381,1097,514,2160,808,218,,,208,,557,364,,,,7,,,,1515,,,,654,14,,,,493,2635,,,4375,,9930,390,,,,2055,71215,,,165,,,,,,796,1158,,,,34,,,51526,204,269727,,6053,,,19539,,,,,,
"JAM",,,,,,,150,2179,0,,489,444,80,,2478,,,488,,161,157,,279,,1,831,,,21,223,,2,,,,,,62439,4199,,,,8,,,,31,,,,94,,,193,,4,1,,,64,,48,176,9,,4,,,,,,,,,10,305,,,,,,771,,,32,,53,,,,,,76,,,4,7,5,,,,,94,,,120,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,495,,,9,,,,,,46,,,,320,,,,,,14,49,,,,,,,,,60,85,,60,,,,,,,,,,,,0,,,46,,211,,,,,81,279,,,,,,,,406,,,,,,,,,76378,,317365,195,,,,67,,,,,,
"JPN",,,,,,,,9,2295,,,15724,1405,,29,,4424,,,1977,,,194,28,721,122,,,34526,,78,30,,,3,94,,13460,6,,,,348,2025,5356,,241,,,,91,,0,,,23,43,75,,873,,,720,128,417,10,,,,,,,,,262,12482,,14,7,,,17545,13,,392,,,,1272,41,16,,,91,,48,463,29,524,1386,,,408,,,4981,,,44,,,,,,,5,,,,322,,6,139,,,3777,38,,19,,,,12,,2226,23,,64,,,,,,94,,,2981,,4311,13,,,,,348,591,,,108,127,93,1068,1225,2559,123,150,96,,10794,,,19,339,,,,16,,,13,,,,,23,,4,,,56,16,16,,384,,1674,68,,,,1348,3120,,,3697,,,,28,,,1024,,,,65,,,21811,,178853,,,,,188,161,,,,41,
"JOR",,,1025,,,,,,55,,,1531,153,,,1756,,,1,32,,,,,2,,,,,,,15,,,,,,2643,,,,,32,,,,47,,,,2,,0,,,76,7,,,385,,,,6,1807,,,,,,,,,,23,331,,,,,,3353,,,197,,,,,,,,,,,15,69,7,,728,,4262,57,,,963,,,,,,,8681,,,1,619,,,5265,,,,,,,,,2,,,,,,20,,,,,,,,,,,,292,,,5,,,,,,41,3463,,,26,,,8,14,22,1,103,6782,,,,158,194,,,,,,,,,,31528,,23,,,,,6,16,,,10,,359,22,29170,,,466,168,,,,,,,,,,301,,,,,97,16594,1152,,16952,,,,,99,,,,,,
"KAZ",,,,,,,,,,662,,224,461,2616,,,,,37579,5,,,,,0,,,,,,,319,,,,,,1956,,,,,3,,,,,,,,4,,0,,,68,447,,,33,,,0,,73,,,,2155,,,,,,23,270,,,,,718,280375,,,12796,,,,,,,,,,,,193,1,2593,,,,163,,5082,500,,,17,,,,,14610,,4647,,,,139,,3256,,,,,,,,,,,,,,,,311,,,,,,,,,3,,,,,,,,,40,,,,,,,,,1906,31,,,404,5084,,0,1349590,,,,,,,,,,,,82,,,,,91,1,,,,,30,,,,,119,741,,463,,,,,,,,2564,10599,,,,140107,,554,,4710,,,12140,,,,,,,,
"KEN",,,,,,,,,4,,,3451,446,,2,,,,,303,,,,,5,,,121,,,,3,,87,,,,10583,27,,,,8,,,,,47,,,0,,,,,19,7,,,542,,,,,34,,,100,,,,,,,83,694,,,,,,3152,2,,229,,,,,,,,,,,,28,13,1516,,,,323,,,703,,,,,,,,,,0,,,,101,,,,,,,,,14,,,,,,16,,,,,,,7000,,720,,,947,,575,,,,,,,429,,,,,,,,150,25,87,,,,,,,150,930,,,,,,,,,,,,229,0,,,9,12,,,3641,,277,,,3080,,710,1218,,,,,,,,,,58,,,,20770,,,62330,17301,19833,,,,,,,,,,90,
"KIR",,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2,,,,,,,,,,,,,,330,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,532,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,489,,,,,,,,,2,,,,,,,,,,,,,,41,,,,91,,,,,,,,,,,,,
"KWT",,,397,,,,,,,,,1158,61,,,658,,,,58,,,,,2,,,,,,,12,,,,,,4924,,,,,3,,,,9,,,,,,,,,47,9,,,417,,,,,835,,,,,,,,,,20,292,,,,,,,,,60,,,,,,,,,,,,41,0,3823,,,179,94,,,39,,,265,,,,,,,1,132,,,2042,,,,,,,,,1,,,17,,,,,,,,,,,,,,,529,,,,,,,,,63,78,,,,,,,26,55,,,2027,,,,,41,,,,,,,,,,,,28,,,,,14,0,,,10,,284,142,8268,,,380,121,,,,,,,,,,93,,,,,,6221,2622,,10480,,,,,25,,,,,,
"KGZ",,,,,,,,,,,,50,288,1636,,,,,2803,2,,,,,0,,,,,,,25,,,,,,310,,,,,3,,,,,,,,,,,,,6,35,,,1,,,,,11,,,,317,,,,,,2,75,,,,,163,19056,,,122,,,,,,,,,,,,72,1,,,,,21,,926,68,,,,2749,,,,,,679,,,,,,306,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,45,,,,0,,,,235666,,,,,,,,,,,,,,,,,8,0,,,0,,190,,,,,36,181,,5863,,,,,,,,708,,,,,16581,,87,,1221,,,2968,,,,,,,,
"LAO",,,,,,,,,292,,,5253,46,,,,27778,,,530,,,,,7,,,,,,,0,,,,230,,7338,,,,,0,,,,,,,,2,,,,,2,1,,,12,,,,,,,,,,,,,,,4,27027,455,,,,,492,,,3,,,,,,,,,,,,13,,,,,,22,,,102,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,51,363,,,,,,,,26,,,,,,,,260,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,6,,188,,,,,183,345,,,155731,,,,,,,,,,,,,,249,,102831,,,,,,1864,,,,,
"LVA",,,,,,,,,168,,,3907,374,,,,,,7677,46,,,,,1,,,,,,,45,,,,,,3960,,,,,22,,,,10,,,,1,,17,,,54,38,,,407,,,,,,,,,2473,,,,,,131,782,,,,,130,7904,,,44,,,,,,,,,,,,73,6,,,,,4573,,4372,607,,,,412,,,,949,,,,,,,,4274,6,,,,,,5,,,,,,15,,,,,,,,,,,,176,,,,,,,,,248,,,,,,,,,1408,23,,,,,,,52213,,,,,,,,,,,,,,,,,56,7,,,56,,101,,,,,1375,684,,,,,,,,,,40,,,,,11158,,1780,,16843,,,,,61,,,,,,
"LBN",,,721,,,,,23,774,751,,37760,495,,,270,,,0,1063,10,,,,14,389,,,6222,4,,87,,,,,,35121,,,,,79,,,,363,,241,,22,,0,31,,579,16,,,5619,,5,340,65,1353,,,,,,,,,,72,17519,,,393,,6,21407,251,,890,,,108,,4,,,,,,,55,6,,,,878,66,,2940,1656,,,1240,,,,1339,,,4,,,1862,3700,,9,19,,,,3,,21,,,57,,,770,,,,,,433,,,24,,,1203,,,,,,,,,493,,,,130,,,21,69,67,26,20,760,,,,183,120,,,,5,,,,,,19977,323,21,,1045,,,9,6,,,174,,603,59,1173,,,8992,1356,,,,,,,,,,528,,,,,112,2560,4344,,48931,,,,,2790,,,,,,
"LSO",,,,,,,,,,,,35,3,,,,,,,5,,,,,1,,,555,,,,,,,,,,49,,,,,4,,,,,,,,,,,,,,0,,,28,,,,,,,,,,98,,,,,0,4,,,,,,,,,2,,,,,,,,,,,,1,,,,,,25,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394,,86,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,49754,,,,,,,15,28,,,,,,,,,,,,,,,,,191,37,,,,,,,,,,,,
