"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GIB",,,,,,,,,9,,,233,,,,,,,,,,,,,0,,,,,,,6,,,,,,106,,,,,7,,,,,,,,4,,,,,0,,,,,,,,,3,,,,1,,,,,,,46,,,,,,,,,2,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,3,,,,,,,,,,,,,,,,,,4603,,,,,,,,,,,,,
"GRC",,16671,,,,,,,508,634,,62129,1249,,29,,,,70,7143,,,49,,6,,,,676,,,2306,,,,,49,32354,,,,,189,,,,30,,,,11,,75,,,11502,154,,,470,,,17,9,696,,,,12,,,,,,210,6482,,,,,72,79274,,,,,,,,,,,,,,,670,11,,,,,276,,1637,9691,,,76,,,,,,,13,,,,928,23,20,599,,,,,,18,,,,,,80,,,,10,,,,,,,,3540,,,,,,,125,,265,,,,48,,,16,66,1464,76,,,,106,,2592,819,,,,,,,,,,,,474,,,,,122,42,,,3589,,1367,39,,,,4628,3543,,,,,,,,,,33255,,,,19,,,15787,,73014,,,,,262,,,,,,
"GRL",,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,5,,,,,,,,3,,,22,,,,,,8696,,,,,,,,,,,,,91,,,10,,,,,,,,,2,,,,,162,,,,,,,,33,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,
"GRD",,,,,,,,80,10,,183,55,8,,17,,,238,,,,,,,0,0,,,4,,,,,,,,,6248,7,,,,7,,,,,,,,3,,,17,1,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,75,,,,1,,,,,,7,,,13,107,,,,,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,26,72,,243,,,,,,,,,,,,,,,,,251,,,,,12,26,,,,,,,,4390,,,,,,,,,4914,,18419,307,,,,118,,,,,,
"GLP",,,,,,,,37,,,,10,,,,,,,,,,,,,,3,,,,,,,,,,,,195,,,,,9,,,,,,,,,,,,49,,,,,0,,22,22,,,,,,,,,,,,,,965,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,,,3568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,1049,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,452,,,,134,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,48,,,218,159,,17,,,,,392,10272,,,,54,,,,136,,,5,,,,,,7447,,,,,224,,,,220,,,,1277,,,16,,0,17,,,118,,,187,153,4,4544,,,3,,,,,,30,1503,,,,,,917,,,26,,,,,,,,,,,1613,9,15,,,,,64,,,1302,173,,,,,,,,,0,,,,,,,,,,,,,,,,,,,17866,,,,,,,,,,,,318,,,771,,,,,,189,,,,596,,,80,20,,14,271,,,,,,,,,,1,,,,,,,,,,,,,,1,,,23,,3791,,,,,364,528,,,,,,,,,,,,,,,,,423,,404815,,,,,225,,,,,,
"GIN",,,,,,160,,,1,,,335,55,,,,,,,2214,,,,,2,,,,25,,,2,,,208,,1811,1789,,,,,5,,,,,,,,,71207,,,,0,18,,,40,,,,,12,,,,,,,,,,7,13212,,,821,16401,,1023,42,,17,,,,,,,2282,,,,,6,8,,,,,22,,,1146,,,,,,,,,,,,,15728,,,,,,,,,14186,,,,1640,,,,,,,,,370,,,21,,,733,,,,,,,,,78,,,,,,,,,10,1844,,,,,,0,43,,,,,,,,,,,17508,,,21074,,,,3,,,23,,3653,,,,,114,306,,,,,1341,,,,,,,,,,,,568,,7676,,,,,,,,298,,,
"GNB",,,,,,,,,,,,10,7,,,,,,,76,,,,,,,,,314,,,2,,,2145,,,33,,,,,0,,,,,,,,,174,,,,,3,,,9,,,,,1,,,,,,,,,,0,1232,,,,6137,,,,,0,,,,,,2159,,,,,,0,,,,,,1,,,251,,,,,,,,,,,,,262,1,,,,,,,,194,,,,659,,,,,,,,,,,,,,,89,,,,,,,,,9,,,,,,,,,,10817,,,,,,,37,,,,,,,,,,,15273,,,20,,,,0,,,15,,1267,,,,,44,87,,,,,65,,,,,,,,,,,,675,,,,,,,,,,490,,,
"GUY",,,,,,,147,3365,,,145,321,13,,691,,,3332,,47,,,47,,1,81,,,975,994,,1,,,,,,48779,126,,,,11,,,,7,,,,12,,,,244,,1,,,66,,73,6,,,,,,2,,,,,,11,2690,1644,,,,,,,,8,,285,99,,,,,,,,,1,13,,,,,17,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,1534,,,,,,,,,54,,,,22,,,,,12,,27,,,,,,,,,355,1256,,130,,,,,,,,,,889,,,,,26,,50,,,,5121,81,89,,,,,,,,5093,,,,,,,,,11922,,139835,,,,,4280,,,,,,
"HTI",,,,,,,,16,11,,986,57,31,,10948,,,22,,1025,21,,852,,4,48,,,36,,,1,,,,,,45081,7,,,,39,,,,33,,,,29,,,126,819,4,2,,,57,,1535,118641,19,,,,,,,,,,,5,40373,9083,,,,,687,,,23,,,7811,,4,,,,,,4,,5,,,,,3,,,470,,,,,,,,,,,,,,,,,,,,,,,,,668,,,,354,,,,,,,,,,,,603,,,11,,,,,,11,,,,249,,,29,,,,125,,,,,,,,,,12,,,,,,,,,,,,1117,,1,,,,,268,21,,,,67,1096,,,,,,,,,,,,4878,,,,,128,,286170,336,,,,790,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,3,34,,,118,50,,8,,,,,116,3620,,,,99,,,,50,,,1,,,,,,2979,1059,,,,263,,,,159,,,,2201,,,,,0,4,,,70,,,209,178,,6627,,,0,,,,,,32,333,,,,,,738,,,41,,,,,4013,,,,,,,5,18,,,,,8,,,1553,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,5381,,,,,,,,,,,,251,,,5936,,,,,,48,,,,670,,,98,,,,92,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,18492,,,,,161,340,,,,,,,,,,,,,,,,,314,,281108,,,,,162,,,,,,
"HUN",,,,,,,,,438,,,11311,20911,,,,,,204,3669,,,,,11,,110,,787,,,192,,,,,,19734,,,,,329,,,,57,,,,33,,707,19,,231,308,,,1377,,,6,91,75,,,,55,,,,,,924,4862,,,,,26,66722,,,1221,,,,,,,,,,,,,69,,,,,3671,,6735,9700,,,626,,,,,,,134,102,,,135,32,56,476,,,,,,76,,,,,,227,,,4,15,,,,,,,,4821,,680,,,,,43,,989,,,,18,,,32,51,747,234,,,,80,,3973,8259,,,,,,,,,,,,1243,,,,,8193,266,,,,,4045,,,,,7683,8084,,,,,,,,,,312,,,,8,,,15706,,42496,,,,,484,,,,,,
"ISL",,,,,,,,,7,,,344,90,,,,,,,99,,,,,1,,,,159,,,63,,,,,,288,,,,,9,,,,,,,,1,,,,,29,10,,,4484,,,,,,,,,9,,,,111,,82,232,,,,,,680,,,33,19,,,,,,,,,,,69,,,,,,20,,,144,,,,,,,,,,7,,,,,1,24,107,,,,,,,,,,,,,,,,,,,,,,,,245,,,,,,,,,2373,,,,,,,3,11,266,13,,,,,,,23,,,,,,,,,,,,,,,,,21,6,,,4,,526,,,,,2338,148,,,,,,,,,,23,,,,,,,951,,2556,,,,,,,,,,,
"IND",,,,,,,,38,52,,107,137010,4887,,240,62917,14858,226,9,7432,225,,268,7322,29,3,,2020,308,17,466,37,,,,25,,258189,123,,,,365,2745,9337,,70,,,,21,,26,,225,1248,225,159,,4109,,10,23,51,428,4,,73,23,,,,38,584,1890,24256,,10,,,12,20855,275,,2079,,,105,,,,,,,,,386,149,,4504,,98,9886,,9595,49745,430,12379,1413,,,,174800,,,15,230,99,109,956,10,,56,617,1116,50531,4596,,71,,,,1294,,337,,,28,,,,860,12836,233,,327466,7855,,28912,11,,,,,,4092,69253,890146,,1430,34,,118,4456,304,2887,27,79934,1318,,,4,1413,,,,92,,,,,,458362,,175,1655,110,57320,25,35,26,,,16603,617,10947,5026,,675,,8762,8039,,234,3387,,,,106,390,,200,,,,1297,744,649825,331218,3263,838072,,,,,115,656,,,,2112,
"IDN",,,335,,,,,,14,,,39915,705,,18,16044,66077,,,1976,,,,,5,10,,,386,,4835,13,,,,25,,7031,,,,,78,18874,118382,,36,,,,7,,17,,87,166,63,958,,628,,,,19,633,,,,1,,,,5,,287,3072,,8,,,,9115,,,349,,,,,16,,,,,,,127,66,501,,,,80,,,2384,,13699,19232,,,,54627,,,1,3129,,,1868,,,,,,366411,,,9,,,,,,75,,,,,,,,,56,,,78483,482,2472,,,,,,,756,20328,187,,26,6298,,25,1648,20,168,,19746,2504,,,,62,,,,,,,,,,317180,,13,37,,90656,23,10,14,32,,519,,891,207,,,,1219,2035,,,276,3112,,,,,,119,,,,,,165886,4957,,46399,,,,,32,2644,,,,,
"IRN",,,,,,,,,63,3171,,17094,5828,600,,,,,10,3762,,,,,20,,,,250,,,58,,,,,,58515,4,,,,44,,,,28,,,,19,,21,,,509,89,,,5198,,,6,38,60,6,,,5,,,,,,2326,10176,,,,,50,47166,,,542,,,,,5,,,,,,,770,14,962,,,8848,149,,26081,6269,,2664,87,,,,,,,6,,,,91,,13,63,,,,,,12,,,,,,92,,,,,,,,,12,8,,11450,,1525,,,,,,,5835,,1048,,18,,,17,332,73,81,,,,,,183,681,,,,,,,,,,,,7,,,,,25,19,,,299,,1893,38,,,,29432,3679,,573,6,,,,,,,5830,895,,,,395,,25016,,165993,,,,,37,,,,4,,
"IRQ",,,3444,,,,,,20,519,,24942,1800,,,,,,,1906,,,,,2,,,,182,,,137,,,,,,23949,,,,,5,,,,7,,,,5,,18,,,111,137,,,9790,,,8,1,5139,,,,2,,,,,,3515,2541,,,,,,35808,,,707,,,,,,,,,,,,260,20,269,,30711,,172,,34570,1115,,,236553,,,,,,,5,69630,,,19143,,,,,,301,,,35,,,56,,,9,,,,,,644,,,,,,16572,,2976,,,,,,,8820,1660,138,,,,,4,0,110,11,,,,,,330,182,,,,,,,,,,2251,,63,,0,,,10,15,,,36,,614,18,,,,55736,2297,545529,29,39,,,,,,217,5896,,,,,,,19240,,52718,,,,,22,,,,4877,,
"IRL",,,,,,,,,29,,,32525,379,,25,,,,16,1551,,,45,,29,,,248,36,,,4,,,,,,14258,114,7,,1954,115,,297,,44,,,,15,,28,,,569,104,,,541,,,12,58,55,5,,,61,,,,,,141,6049,,,,,,4163,,,422,,,,,,,,,,,,386,26,,,,,,1330,,2294,,584,56,,,,,,,376,,,,,5,692,561,,,,,,121,,,,21,,92,,,2,,,,,,31,,,2318,,4153,6,,,,,,300,,,,22,23,,101,179,3887,690,,,,,,174,84,,,,8,,,,,,,,26,,,,,327,14,,,5904,,6518,,,,,630,1592,,,,,,,,,,281,,,,,,,222643,,81488,,,,,25,,,,,,
"IMN",,,,,,,,,,,,413,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4072,,,,,,,,,,,,,
"ISR",,,,,,,,,268,,,4726,970,,,,,,198,1444,,,31,,65,,,,784,,,125,,,,,,10857,10,,,,441,,,,154,,,,60,,18,,,190,100,,,614,,,17,138,269,23,,,15,,,,,,289,4512,,,4,,11,4223,16,,340,,,,,41,,,,,,22,690,11,,,,,99,,,1783,,,979,,,,,,,50,159,,,,,27,10,,,,,507,2,,,,,,468,,,,,,,,,48,,,2314,,,,,,,,,300,,,,298,,,191,322,139,29,24,,,100,,255,1605,,,,,,,,,,,,55,,,,,49,14,,,1854,,986,18,36818,,,940,1525,,,,,,,,,,1352,,,,,1819,,6882,,68965,,,,,197,,,,,,
"ITA",,4174,395,,249,,,34,74987,,,99123,12608,,49,,,,3,58529,,,37,4,516,7,68,168,15161,,,356,,,180,7,166,120879,11,31,,,3287,,244,,903,,,,800,,1522,28,6,273,303,,,1663,,,1034,1080,1873,97,,,81,,,,,,645,183614,62,33,,,6,127483,74,,3868,,,189,,94,,,,322,,46,1412,89,,,,,3832,,2820,,,1502,304,,,,,,,101,,,23,2204,309,105,6649,,,,100,,381,,44,23,55,,1658,,1972,8,133,,713,,,454,,,7084,93,913,41,,,,21,,810,,,,344,,345,1553,880,4741,991,104,,,820,,5615,709,,,,8,,,,1711,,,,913,45,,,,601,2179,,,9449,,33125,2566,,,,2685,104523,,,153,,,,,,827,1285,,,,33,,,54313,232,226717,,3233,,,18458,,,,,,
"JAM",,,,,,,186,2499,0,,478,514,103,,4789,,,619,,216,164,,284,,2,182,,,21,988,,3,,,,,,72997,4698,,,,15,,,,23,,,,123,,,72,849,9,4,,,81,,73,34,14,,4,,,1,,,,,,33,308,,,,,,1019,,,8,,58,,,,,,115,,,3,9,12,,,,,80,,,228,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,503,,,6,,,,,,76,,,,305,,,,,,9,23,,,,,,,,,70,244,,61,,,,,,,,,,1295,,1,,,102,,140,,,,,112,410,,,,,,,,697,,,,,,,,,85867,,380432,204,,,,56,,,,,,
"JPN",,,,,,,,10,2010,,,26170,1811,,25,,5998,,,2649,,,255,44,695,7,,,23787,,80,53,,,0,48,,17348,6,,,,679,1973,6940,,274,,,,119,,42,,64,54,651,87,,1148,,,162,213,522,16,,,27,,,,,,919,14457,,13,9,,,15906,16,,413,,,,1007,48,17,,,90,,45,658,56,447,6019,,,347,,,6322,,,67,,,,,,,9,,,,315,,12,89,,,6022,58,259,29,,,,5,,1493,21,,143,,,,,,71,,,3297,,5149,13,,,,,305,788,,,74,143,73,971,1593,5677,332,158,46,,13040,,,9,498,,,,9,,,11,,,,,23,,0,,,68,36,13,,826,,3392,434,,,,2049,4580,,,2691,,,,34,,,1137,,,,64,,,22479,,185450,,,,,151,551,,,,50,
"JOR",,,927,,,,,,24,,,2260,198,,,4591,,,1,281,,,,,2,,,,291,,,23,,,,,,4218,,,,,62,,,,32,,,,3,,8,,,181,22,,,481,,,,9,2261,,,,1,,,,,,77,457,,,,,,3518,,,217,,,,,,,,,,,14,99,7,,4504,,3335,48,,,853,,,,,,,12995,,,1,311,,,5154,,,,,,,,,5,,,,,,9,,,,,,,,,,,,364,,,10,,,,,,131,2748,,,29,,,12,49,17,9,49,5961,,,,223,141,,,,,,,,,,45093,,23,,,,,8,13,,,18,,524,144,33126,,,1144,247,,,,,,,,,,335,,,,,83,47402,1639,,25339,,,,,85,,,,,,
"KAZ",,,,,,,,,,341,,738,594,2258,,,,,36553,384,,,,,12,,,,24,,,631,,,,,,4991,,,,,5,,,,,,,,5,,54,,,161,2324,,,97,,,5,,92,,,,2289,,,,,,124,1443,,,,,688,412890,,,15426,,,,,,,,,,,,274,13,2210,,,,138,,7210,3004,,,27,,,,,8974,,3873,,,,135,,2932,,,,,,637,,,,,,,,,,82,,,,,,,,,62,,,,,,,,,411,,,,,,,,,2626,357,,,521,2834,,4,1349679,,,,,,,,,,,,81,,,,,111,35,,,,,688,,,,,752,1089,,444,,,,,,,,2846,10484,,,,121812,,1768,,6749,,,8169,,,,,,,,
"KEN",,,,,,,,,2,,,7616,575,,12,,,,,673,,,,,8,,,340,42,,,6,,370,,,,13048,25,,,,15,,,,,43,,,0,,,,,45,23,,,791,,,,,43,,,148,0,,,,2,,579,1155,,,,,,8606,3,,284,,,,,,,,,,,,40,39,1292,,,,274,,,2097,,,,,,,,,,2,,,,99,,,,,,,,,17,,,,,,27,,,,,,,11982,,550,,,1429,,819,,,,,,,852,,,,,,,,29,30,44,,,,,,,151,1090,,,,,,,,,,,,241,0,,,11,10,,,7876,4173,890,,,1361,,1398,1788,,,,,,,,,,64,,,,21694,,,72087,15965,43054,,,,,,,,,,242,
"KIR",,,,,,,,,,,,377,,,,,,,,,,,,,,,,,31,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,0,,,,,350,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,69,,,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,124,,,,,,,,,2,,,,,,,,,,,,,,44,,,,95,,,,,,,,,,,,,
"KWT",,,358,,,,,,,,,1826,79,,,1657,,,,60,,,,,1,,,,20,,,24,,,,,,6178,,,,,5,,,,9,,,,,,,,,111,15,,,570,,,,,1045,,,,0,,,,,,46,284,,,,,,,,,63,,,,,,,,,,,,59,0,3258,,,141,80,,,234,,,407,,,,,,,0,66,,,1999,,,,,,,,,16,,,15,,,,,,,,,,,,,,,472,,,,,,,,,124,58,,,,,,,80,54,,,1680,,,,,29,,,,,,,,,,,,28,,,,,18,1,,,21,,147,887,9049,,,610,178,,,,,,,,,,103,,,,,,17120,3876,,12101,,,,,28,,,,,,
"KGZ",,,,,,,,,,,,212,371,1412,,,,,2727,101,,,,,2,,,,,,,49,,,,,,936,,,,,5,,,,,,,,,,,,,14,372,,,24,,,,,13,,,,330,,,,,,19,477,,,,,155,34753,,,322,,,,,,,,,,,,101,1,,,,,17,,1369,1002,,,,3353,,,,,,563,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,102,,,,,,,,,42,,,,639,,,,296926,,,,,,,,,,,,,,,,,10,4,,,18,,168,,,,,322,266,,5590,,,,,,,,786,,,,,14415,,370,,2458,,,2821,,,,,,,,
"LAO",,,,,,,,,133,,,5810,60,,,,38279,,,596,,,,,0,,,,0,,,1,,,,119,,7240,,,,,0,,,,,,,,3,,,,,4,13,,,33,,,,,,,,,,,,,,,18,20654,422,,,,,1458,,,22,,,,,,,,,,,,19,,,,,,19,,,145,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,0,,,,,,,,,97,406,,,,,,,,61,,,,,,,,182,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,10,,106,,,,,276,507,,,463669,,,,,,,,,,,,,,330,,101481,,,,,,2779,,,,,
"LVA",,,,,,,,,77,,,3238,483,,,,,,7073,455,,,,,0,,,,111,,,89,,,,,,3293,,,,,42,,,,10,,,,1,,24,,,129,141,,,1561,,,,,,,,,2484,,,,,,722,1500,,,,,124,14196,,,302,,,,,,,,,,,,105,314,,,,,11604,,2143,2457,,,,502,,,,595,,,,,,,,3736,274,,,,,,32,,,,,,21,,,,,,,,,,,,760,,,,,,,,,1290,,,,,,,,,998,135,,,,,,,46671,,,,,,,,,,,,,,,,,69,17,,,119,,1801,,,,,2796,1005,,,,,,,,,,44,,,,,9700,,16919,,15933,,,,,67,,,,,,
"LBN",,,652,,,,,26,425,386,,42483,638,,,1022,,,0,2003,13,,,,7,12,,,4482,5,,133,,,,,,37645,,,,,154,,,,377,,318,,29,,15,11,79,1379,59,,,5690,,6,46,108,1693,,,,0,,,,,,238,19305,,,481,,5,24969,319,,922,,,133,,3,,,,,,,80,10,,,,687,56,,3425,2598,,,1911,,,,2054,,,5,,,248,3621,,6,12,,,,2,,16,,,54,,,401,,,,,,507,,,18,,,1453,,,,,,,,,742,,,,184,,,27,65,78,25,10,1164,,,,243,157,,,,0,,,,,,28573,359,21,,261,,122,12,4,,,375,,992,375,2030,,,10760,1991,,,,,,,,,,585,,,,,97,10545,5338,,56726,,,,,2776,,,,,,
"LSO",,,,,,,,,,,,53,4,,,,,,,13,,,,,0,,,170,,,,,,,,,,51,,,,,7,,,,,,,,,,,,,,0,,,28,,,,,,,,,,174,,,,,0,18,,,,,,,,,0,,,,,,,,,,,,1,,,,,,21,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100,,65,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,107443,,,,,,,15,42,,,,,,,,,,,,,,,,,320,42,,,,,,,,,,,,
"LBR",,,,,,,,,,,,1531,38,,,,,,,232,,,,,1,,,,15,,,2,,,,,1700,985,,,,,3,,,,,,,,,14522,,,,,3,,,84,,,,,19,,,,,19,,,,,47,301,,,,402,,508,11542,,14,,,,,,16151,311,,,,,9,0,,,,,46,,,369,,,,,,,,,,,,,,,,,,,,,,518,,,,,,,,,,,,,,,,,,,791,,,,,7074,,,,464,,,,,,,,,,0,,,,,,,,,,,,,,,,,,286,,,11393,,,,1,,,409,,274,,,,,453,181,,,0,,74,,,,,,,,,,,,1060,,38300,,,,,,,,,,,
"LBY",,,957,,,,,,18,,,1055,162,,,,,,,200,,,,,2,,,,45,,,88,,,,,,2116,,,582,,15,,,,,,,,5,2521,72,,,106,33,,,78,,,,,2115,,,,2,,,,,,64,1076,,,,,,1408,,,273,,,,,,,,,,,,112,2,,853,,,185,,9175,18806,,,773,,,,,,,3,126,,,,,,,,,,,334,195,,,58,,,,,,,,,442,,,18,,,220,,,,67,,,,,92,,,,7,,,,18,80,4,,,,,,,97,,,,,,,,,,,,163,,,,,10,22,,,26,78,265,15,,823,,350,410,,,,,,,,,3426,1364,,,,0,,,5252,,3647,,,,,49,,,,,,
"LIE",,,,,,,,,27,,,15,200,,,,,,,6,,,,,0,,,,0,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,0,,,13,,,,,,,,,0,,,,,,0,12,,,,,,143,,,7,,,,,,,,,,,,5,,,,,,1,,,94,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,57,,,,,2,1399,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,
"LTU",,,,,,,,,236,,,1776,521,,,,,,12228,649,,,,,6,,,,480,,,88,,,,,,2732,,,,,19,,,,21,,,,4,,21,,,82,242,,,2733,,,,,,,,,1171,,,,8,,435,1475,,,,,150,25585,,,493,,,,,,,,,,,,81,640,,,,,19330,,2172,4201,,,,1900,,,,1759,,12071,,,,,,,260,,,,,,26,,,,,,41,,,,,,,,,,,,1386,,,,,,,,,4095,,,,9,,,,,33682,205,,,,,,2,36984,,,,,,,,,,,,22,,,,,72,18,,,199,,9024,,,,,3467,685,,,,,,,,,,162,,,,,12150,,76236,,21457,,,,,74,,,,,,
"LUX",,,,,,,,,67,,,106,308,,,,,,,6672,,,,,1,,,,14,,,3,,,3,,,220,,,,,15,,,,10,,,,11,,19,,,9,5,,,216,,,,,,,,,7,,,,,,49,7306,,,,,,8366,,,79,,,,,,,,,,,,62,59,,,,,73,,,2643,,,,,,,,,,5,,,,,3,,,,,,,,,,,,,,,,,,60,,,,,24,,,544,,,,,,,,,48,,,,,,,6,,154,1740,,,,,,6,14,,,,,,,,,,,,37,,,,,21,25,,,15,,712,,,,,114,1161,,,,,,,,,,25,,,,,,,793,,1424,,,,,,,,,,,
"MDG",,,,,,,,,5,,,143,47,,,,,,,1282,,,,,2,,,203,31,,,0,,,,,,1769,,,,,7,,,,,5168,,,3,,,,,4,10,,,33,,,,,2,,,,1,,,,,,11,70076,,,,,,856,,,81,,,,,,,,,,,,19,1,,,,,8,,,1653,,,,,,,,,,0,,,,,,,,,,,,,,,,,941,2750,,,,,,,,,,,,,95,,,,,,,,,232,,,,,,,,,,9,,,,,8532,,26,,,,,,,,,,,,,146,,,,,6,,,215,,257,,,,,56,985,,,,,,,,,,,,,,,,,579,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,508,16,,,,,,,30,,,,,6,,,480,0,,,,,,,,,224,,,,,1,,,,,,,,,,,,,4,3,,,39,,,,,4,,,341,,,,,,,7,52,,,,,,,,,,,,,,,,,,,,,,1,,,,,35,,,92,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,29133,,172,,,138,,,,,,,,,54,,,,,,,,,,245,,,,,,,11,,,,,,,,,,,,,,,,,,0,,,10916,,24,,,,,45,48,,,,,,,,,,,,,,1,,,7115,3209,,,,,,,,,,,6840,44367
"MYS",,,238,,,,,,2,,,69491,220,,,,94243,,,361,,,23,,3,,,,64,,20852,1,,,,40,,12248,6,,,,21,1900,8024,,,,,,0,,,,,32,175,86,,399,,,10,9,886,,,,0,,,,,,266,1408,,,,,,2632,,,36,,,,,,,,,,,,62,14,9469,853,,,2117,,,371,,4602,248,,,,,,,1,,,,1332,,,9,,,,33,,20,,,,30,,24,,,,,,,,,,,,1870,,8028,,,,,,,346,,,,14,32,,20,372,25,25,,,492,,,,645,,,,5,,,,,,,,,,,550803,,,2,51,,599,,279,536,,,,757,1184,,,400,75,,,,,,122,,,,,,,32194,,28870,,,,,16,19,,,,,
