"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GHA",,,,,,,,29,,,,4210,2115,,44,,,,,6266,,12065,124,,12,,,,61,,,10,30810,,40,,,21260,,,,,14,,,,,,,,1,103072,,,,91,113,,,1652,,,,26,221,,,,6,,,,16,,1119,6287,,,4156,,,24387,,,634,,,,,,,,,,,,124,44,,,,,493,,,44622,,1883,61,,,,,,,,,87,7069,545,,,,,,,,4095,55,,,206,,,,,,,,,,,,143,,,13222,,,,1658,183351,,,,1539,,,,,,,,34,37,170,,,,,,2,310,,,,19,,,,,,,1678,30,,1107,,,16,19,,,5773,,14894,,,,,1927,2523,,,,,42991,,,,,142,,,,0,,,97035,,116035,,,,,31,,,,,175,
"GIB",,,,,,,,,14,,,480,,,,,,,,,,,,,0,,,,,,,8,,,,,,285,,,,,10,,,,,,,,4,,,,,4,,,,,,,,,9,,,,1,,,,,,,66,,,,,,,,,5,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,7,,,,,,,,,,,,,,,,,,9181,,,,,,,,,,,,,
"GRC",,32054,,,,,,,1014,1143,,122520,3422,,84,,,,104,14226,,,105,,22,,,,1527,,,4724,,,,,153,66475,,,,,382,,,,109,,,,33,,146,,,25840,483,,,1429,,,60,49,1200,,,,25,,,,,,855,12103,,,,,152,173992,,,,,,,,,,,,,,,1327,25,,,,,623,,2991,20212,,,140,,,,,,,34,,,,2322,49,57,1195,,,,,,63,,,,,,249,,,,50,,,,,,,,9137,,,,,,,216,,855,,,,277,,,57,150,3214,165,,,,256,,5657,1916,,,,,,,,,,,,936,,,,,330,79,,,7818,,3625,89,,,,11381,7623,,,,,,,,,,58579,,,,36,,,35098,,150879,,,,,731,,,,,,
"GRL",,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,10,,,,,,,,8,,,37,,,,,,14984,,,,,,,,,,,,,143,,,12,,,,,,,,,3,,,,,346,,,,,,,,65,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,
"GRD",,,,,,,,181,11,,245,130,13,,30,,,371,,,,,,,0,0,,,26,,,,,,,,,10325,16,,,,10,,,,,,,,8,,,34,2,,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,165,,,,5,,,,,,14,,,19,210,,,,,,,,,,,,,,,,,,,,,302,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,56,176,,431,,,,,,,,,,,,,,,,,513,,,,,45,44,,,,,,,,7748,,,,,,,,,9296,,32759,590,,,,176,,,,,,
"GLP",,,,,,,,71,,,,20,,,,,,,,,,,,,,24,,,,,,,,,,,,430,,,,,14,,,,,,,,,,,,87,,,,,0,,33,53,,,,,,,,,,,,,,2009,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,,,5270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,810,,,,262,,,,,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,96,,,410,319,,32,,,,,745,19995,,,,122,,,,289,,,6,,,,,,15285,,,,,440,,,,429,,,,2620,,,28,,0,30,,,226,,,406,296,9,8521,,,7,,,,,,76,2811,,,,,,1693,,,32,,,,,,,,,,,3280,18,32,,,,,122,,,2107,309,,,,,,,,,0,,,,,,,,,,,,,,,,,,,32888,,,,,,,,,,,,632,,,1634,,,,,,390,,,,1367,,,156,34,,27,511,,,,,,,,,,4,,,,,,,,,,,,,,1,,,78,,6440,,,,,760,907,,,,,,,,,,,,,,,,,715,,817495,,,,,422,,,,,,
"GIN",,,,,,274,,,1,,,660,258,,,,,,,5150,,,,,8,,,,57,,,10,,,398,,3665,3795,,,,,8,,,,,,,,,154564,,,,0,70,,,89,,,,,135,,,,,,,,,,58,28367,,,3251,38965,,3423,114,,193,,,,,,,4657,,,,,43,14,,,,,49,,,3646,,,,,,,,,,,,,35375,,,,,,,,,29324,,,,3100,,,,,,,,,747,,,53,,,2464,,,,,,,,,164,,,,,,,,,58,3970,,,,,,2,200,,,,,,,,,,,48426,,,47462,,,,8,,,67,,12192,,,,,339,1029,,,,,2964,,,,,,,,,,,,1268,,15184,,,,,,,,828,,,
"GNB",,,,,,,,,,,,20,58,,,,,,,171,,,,,,,,,937,,,5,,,4829,,,85,,,,,4,,,,,,,,,390,,,,,20,,,46,,,,,87,,,,,,,,,,5,2878,,,,11899,,,,,0,,,,,,5032,,,,,,8,,,,,,1,,,695,,,,,,,,,,,,,454,275,,,,,,,,291,,,,1198,,,,,,,,,,,,,,,230,,,,,,,,,22,,,,,,,,,,25070,,,,,,,128,,,,,,,,,,,27726,,,47,,,,2,,,25,,6554,,,,,120,272,,,,,116,,,,,,,,,,,,1347,,,,,,,,,,874,,,
"GUY",,,,,,,357,6086,,,275,600,16,,1232,,,6277,,79,,,101,,4,145,,,1880,2023,,4,,,,,,87945,308,,,,30,,,,18,,,,28,,,,422,,7,,,98,,163,22,,,,,,2,,,,,,18,4432,3044,,,,,,,,11,,337,181,,,,,,,,,5,20,,,,,28,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,2342,,,,,,,,,86,,,,41,,,,,27,,52,,,,,,,,,756,2274,,242,,,,,,,,,,1735,,,,,48,,108,,,,11264,127,132,,,,,,,,9490,,,,,,,,,20782,,264928,,,,,8510,,,,,,
"HTI",,,,,,,,31,41,,1551,100,54,,25465,,,32,,1822,46,,1658,,13,88,,,54,,,5,,,,,,80100,18,,,,90,,,,108,,,,70,,,396,1811,4,4,,,147,,3071,311969,66,,,,,,,,,,,15,69806,15743,,,,,1279,,,40,,,14731,,12,,,,,,31,,7,,,,,4,,,738,,,,,,,,,,,,,,,,,,,,,,,,,1707,,,,940,,,,,,,,,,,,1245,,,22,,,,,,30,,,,461,,,47,,,,235,,,,,,,,,,26,,,,,,,,,,,,2635,,1,,,,,610,38,,,,135,1655,,,,,,,,,,,,9756,,,,,231,,570290,644,,,,1831,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,7,66,,,240,84,,40,,,,,173,7313,,,,198,,,,125,,,2,,,,,,5805,1682,,,,468,,,,329,,,,3865,,,,,4,10,,,111,,,402,323,,11198,,,1,,,,,,50,550,,,,,,1165,,,53,,,,,7292,,,,,,,11,32,,,,,12,,,2117,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,9980,,,,,,,,,,,,393,,,11534,,,,,,95,,,,1280,,,158,,,,174,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,26902,,,,,330,505,,,,,,,,,,,,,,,,,516,,491834,,,,,293,,,,,,
"HUN",,,,,,,,,813,,,22850,38020,,,,,,327,6742,,,,,23,,161,,1512,,,323,,,,,,38985,,,,,646,,,,131,,,,73,,1037,29,,376,771,,,2708,,,20,149,126,,,,99,,,,,,1874,9909,,,,,46,139766,,,1837,,,,,,,,,,,,,156,,,,,8033,,12115,13074,,,1322,,,,,,,244,183,,,300,49,115,711,,,,,,117,,,,,,369,,,9,45,,,,,,,,8441,,1320,,,,,75,,2153,,,,50,,,62,240,1393,352,,,,153,,6673,16525,,,,,,,,,,,,1842,,,,,14561,450,,,,,7773,,,,,15339,14708,,,,,,,,,,514,,,,8,,,31742,,82289,,,,,980,,,,,,
"ISL",,,,,,,,,8,,,700,161,,,,,,,175,,,,,2,,,,478,,,148,,,,,,630,,,,,22,,,,,,,,1,,,,,36,27,,,8639,,,,,,,,,22,,,,278,,187,360,,,,,,1457,,,57,95,,,,,,,,,,,130,,,,,,37,,,220,,,,,,,,,,40,,,,,2,54,215,,,,,,,,,,,,,,,,,,,,,,,,428,,,,,,,,,4862,,,,,,,14,53,511,25,,,,,,,44,,,,,,,,,,,,,,,,,38,9,,,26,,1043,,,,,4728,285,,,,,,,,,,42,,,,,,,1757,,5057,,,,,,,,,,,
"IND",,,,,,,,74,97,,314,329510,11607,,552,259915,32301,441,46,15229,502,,522,42383,92,8,,4850,874,35,3017,145,,,,105,,517890,535,,,,1080,7793,17632,,134,,,,54,,67,,587,2996,921,330,,8174,,24,90,157,1169,11,,117,111,,,,58,1255,4711,45131,,41,,,30,55250,708,,10794,,,193,,,,,,,,,1111,277,,10818,,231,19348,,18389,128999,1152,22497,13319,,,,674184,,,102,1840,223,712,4295,23,,127,1425,2419,119097,13568,,215,,,,7517,,863,,,90,,,,2258,27316,674,,459935,17366,,56073,23,,,,,,8243,473206,1943345,,3816,154,,402,10476,889,6889,51,540914,4422,,,9,5594,,,,228,,,,,,1579235,,302,5788,539,124357,801,122,83,,,34871,1454,35224,10529,,1396,,17863,16707,,628,8232,,,,220,926,,514,,,,3497,3804,2913858,684136,7629,1784284,,,,,246,1614,,,,4630,
"IDN",,,1253,,,,,,21,,,71170,1038,,30,23845,143647,,,3253,,,,,9,39,,,722,,6036,23,,,,116,,13520,,,,,170,34528,131809,,78,,,,17,,27,,168,188,118,1284,,1086,,,,44,2707,,,,6,,,,6,,404,4644,,18,,,,15889,,,471,,,,,35,,,,,,,217,110,850,,,,125,,,3122,,24895,23478,,,,75801,,,3,3243,,,11587,,,,,,960819,,,18,,,,,,153,,,,,,,,,90,,,141028,1221,4796,,,,,,,1256,25710,413,,115,13219,,41,3253,117,218,,48072,25545,,,,160,,,,,,,,,,1070951,,33,126,,136979,57,22,25,74,,1053,,1967,317,,,,2198,3309,,,621,5779,,,,,,177,,,,,,267618,7949,,95254,,,,,56,6511,,,,,
"IRN",,,,,,,,,137,6172,,36480,13249,1604,,,,,47,8569,,,,,53,,,,530,,,252,,,,,,120685,10,,,,160,,,,110,,,,99,,48,,,1311,310,,,12352,,,29,132,142,17,,,28,,,,,,5101,21399,,,,,114,111268,,,2025,,,,,16,,,,,,,2043,35,1769,,,17568,436,,50732,14360,,4841,214,,,,,,,38,,,,365,,82,152,,,,,,24,,,,,,273,,,,,,,,,30,31,,25486,,2959,,,,,,,13086,,2345,,73,,,55,577,239,180,,,,,,1144,1974,,,,,,,,,,,,67,,,,,104,54,,,608,,4920,103,,,,62120,8030,,1218,13,,,,,,,14728,1718,,,,2129,,61831,,348249,,,,,98,,,,10,,
"IRQ",,,6574,,,,,,37,888,,51830,4723,,,,,,,5147,,,,,9,,,,506,,,638,,,,,,49520,,,,,44,,,,21,,,,15,,81,,,342,436,,,21909,,,26,24,10013,,,,10,,,,,,8034,5747,,,,,,93073,,,3882,,,,,,,,,,,,831,48,517,,86387,,443,,65732,3952,,,475782,,,,,,,11,143391,,,60735,,,,,,686,,,73,,,135,,,47,,,,,,1300,,,,,,41043,,5775,,,,,,,20604,4226,287,,,,,18,70,441,37,,,,,,1245,968,,,,,,,,,,5039,,181,,1,,,62,56,,,142,,1694,40,,,,121761,6516,1113326,64,76,,,,,,449,14069,,,,,,,52236,,122517,,,,,74,,,,10441,,
"IRL",,,,,,,,,64,,,70970,843,,54,,,,21,2983,,,101,,66,,,539,170,,,10,,,,,,28035,213,12,,3731,254,,681,,122,,,,29,,53,,,846,466,,,1394,,,31,137,90,11,,,146,,,,,,527,9229,,,,,,9201,,,627,,,,,,,,,,,,807,81,,,,,,2116,,4025,,1061,118,,,,,,,761,,,,,9,1465,1067,,,,,,223,,,,44,,270,,,7,,,,,,60,,,4543,,8057,23,,,,,,706,,,,79,42,,203,425,7874,1377,,,,,,379,171,,,,18,,,,,,,,54,,,,,667,27,,,10480,,13455,,,,,1950,3094,,,,,,,,,,531,,,,,,,398201,,134587,,,,,58,,,,,,
"IMN",,,,,,,,,,,,880,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,12,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8131,,,,,,,,,,,,,
"ISR",,,,,,,,,555,,,10700,2191,,,,,,370,3428,,,74,,156,,,,1994,,,323,,,,,,22845,12,,,,1058,,,,437,,,,168,,55,,,417,411,,,1665,,,58,358,666,41,,,49,,,,,,894,8636,,,11,,30,12055,38,,757,,,,,114,,,,,,64,1688,31,,,,,215,,,4541,,,3539,,,,,,,117,489,,,,,39,27,,,,,1091,9,,,,,,1172,,,,,,,,,108,,,5276,,,,,,,,,713,,,,948,,,486,605,359,299,46,,,232,,1006,3580,,,,,,,,,,,,112,,,,,149,39,,,3868,,2659,55,63515,,,2339,3353,,,,,,,,,,2689,,,,,3740,,14655,,141567,,,,,487,,,,,,
"ITA",,9025,641,,527,,,68,132014,,,204690,25426,,146,,,,21,120471,,,72,12,1226,15,117,470,36843,,,1038,,,392,17,407,240825,85,76,,,7404,,629,,2621,,,,2100,,3120,94,22,525,2283,,,4975,,,3595,2644,3930,270,,,295,,,,,,2210,345189,117,156,,,17,335329,192,,6701,,,348,,320,,,,1102,,186,3835,222,,,,,7743,,5066,,,2731,696,,,,,,,317,,,50,5934,878,338,13517,,,,229,,1198,,81,54,127,,4964,,4443,17,186,,1438,,,824,,,20152,344,1771,177,,,,35,,2279,,,,1121,,898,3521,1705,10304,2405,195,,,1669,,13083,1861,,,,15,,,,4288,,,,1968,109,,,,2217,4322,,,20192,,87330,5236,,,,7804,233104,,,567,,,,,,1705,2811,,,,360,,,111540,550,404664,,7095,,,50056,,,,,,
"JAM",,,,,,,433,3752,11,,709,1090,178,,6925,,,947,,338,421,,601,,6,347,,,137,1697,,6,,,,,,126035,9467,,,,42,,,,56,,,,214,,,125,1197,16,11,,,152,,111,126,26,,10,,,2,,,,,,70,486,,,,,,1846,,,12,,114,,,,,,252,,,19,30,17,,,,,117,,,373,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,823,,,19,,,,,,145,,,,593,,,,,,23,44,,,,,,,,,138,407,,125,,,,,,,,,,2269,,7,,,167,,262,,,,,280,732,,,,,,,,1445,,,,,,,,,147673,,675237,373,,,,99,,,,,,
"JPN",,,,,,,,19,3859,,,40250,2539,,32,,13041,,,4832,,,665,120,1426,26,,,48633,,200,111,,,1,138,,25805,20,,,,1597,5932,13892,,674,,,,279,,56,,120,91,1346,191,,1695,,,327,505,1084,52,,,55,,,,,,1433,20073,,25,21,,,26764,46,,541,,,,2082,128,46,,,197,,99,1351,87,743,17080,,,518,,,9489,,,233,,,,,,,15,,,,892,,28,185,,,14764,97,518,37,,,,8,,3004,49,,336,,,,,,113,,,5869,,9992,38,,,,,599,1203,,,156,316,255,2032,3214,13537,529,273,85,,18100,,,22,1005,,,,11,,,53,,,,,40,,1,,,111,72,31,,1514,,5638,828,,,,2963,6597,,,7553,,,,82,,,1979,,,,182,,,36447,,366522,,,,,373,1542,,,,100,
"JOR",,,1958,,,,,,73,,,5250,640,,,12651,,,28,788,,,,,14,,,,1045,,,156,,,,,,9400,,,,,166,,,,167,,,,11,,68,,,481,148,,,1122,,,,49,4929,,,,4,,,,,,267,1355,,,,,,10244,,,864,,,,,,,,,,,29,396,12,,10818,,10309,109,,,3324,,,,,,,33444,,,7,573,,,18101,,,,,,,,,32,,,,,,41,,,,,,,,,,,,891,,,25,,,,,,301,7523,,,101,,,38,175,142,25,92,26916,,,,1042,801,,,,,,,,,,152257,,102,,,,,46,71,,,48,,2099,271,56259,,,2848,603,,,,,,,,,,891,,,,,3702,141838,4366,,64674,,,,,211,,,,,,
"KAZ",,,,,,,,,,503,,1190,943,3797,,,,,70573,773,,,,,20,,,,24,,,929,,,,,,9360,,,,,14,,,,,,,,5,,67,,,258,4627,,,145,,,10,,200,,,,4095,,,,,,202,2425,,,,,1583,816137,,,28689,,,,,,,,,,,,532,15,2286,,,,254,,13218,3586,,,46,,,,,14692,,7058,,,,712,,5366,,,,,,1501,,,,,,,,,,170,,,,,,,,,126,,,,,,,,,649,,,,,,,,,4775,769,,,1145,4973,,5,2512343,,,,,,,,,,,,100,,,,,199,45,,,,,1184,,,,,1227,1808,,854,,,,,,,,4941,19806,,,,221504,,2876,,13341,,,14700,,,,,,,,
"KEN",,,,,,,,,2,,,15370,840,,19,,,,,1095,,,,,12,,,1040,45,,,11,,847,,,,24515,34,,,,38,,,,,77,,,8,,,,,91,77,,,1385,,,,,130,,,345,2,,,,5,,1073,1641,,,,,,12163,13,,482,,,,,,,,,,,,88,52,2469,,,,472,,,3528,,,,,,,,,,3,,,,298,,,,,,,,,27,,,,,,65,,,,,,,22769,,1110,,,2531,,1591,,,,,,,1504,,,,,,,,53,63,90,,,,,,,443,2598,,,,,,,,,,,,366,0,,,20,16,,,14230,9821,1327,,,2814,,2424,3052,,,,,,,,,,171,,,,38271,,,146627,27864,89826,,,,,,,,,,536,
"KIR",,,,,,,,,,,,610,,,,,,,,,,,,,,,,,85,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,1,,,,,753,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,259,,,,,,,,,,,,,,,132,,,,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,283,,,,,,,,,4,,,,,,,,,,,,,,59,,,,167,,,,,,,,,,,,,
"KWT",,,1037,,,,,,,,,4320,216,,,5054,,,,175,,,,,4,,,,20,,,97,,,,,,12860,,,,,18,,,,24,,,,,,,,,253,86,,,1333,,,,,2811,,,,6,,,,,,130,689,,,,,,,,,148,,,,,,,,,,,,175,2,6306,,,399,197,,,578,,,1695,,,,,,,3,234,,,9579,,,,,,,,,47,,,31,,,,,,,,,,,,,,,1112,,,,,,,,,317,294,,,,,,,168,199,,,8395,,,,,84,,,,,,,,,,,,69,,,,,59,9,,,78,,405,1711,17280,,,1459,397,,,,,,,,,,282,,,,,,56684,9207,,23921,,,,,67,,,,,,
"KGZ",,,,,,,,,,,,360,554,2680,,,,,5279,223,,,,,4,,,,,,,82,,,,,,1740,,,,,8,,,,,,,,,,,,,26,714,,,32,,,,,59,,,,593,,,,,,35,677,,,,,231,67694,,,582,,,,,,,,,,,,132,1,,,,,31,,2442,1188,,,,6331,,,,,,987,,,,,,455,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,141,,,,,,,,,130,,,,1524,,,,580279,,,,,,,,,,,,,,,,,19,5,,,31,,255,,,,,559,397,,11495,,,,,,,,1732,,,,,26640,,575,,4868,,,5085,,,,,,,,
"LAO",,,,,,,,,282,,,11110,106,,,,83217,,,1150,,,,,0,,,,5,,,1,,,,288,,14305,,,,,2,,,,,,,,4,,,,,4,27,,,50,,,,,,,,,,,,,,,19,40025,796,,,,,2908,,,43,,,,,,,,,,,,45,,,,,,33,,,268,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,1,,,,,,,,,162,768,,,,,,,,85,,,,,,,,372,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,26,,203,,,,,482,952,,,829240,,,,,,,,,,,,,,550,,205051,,,,,,5981,,,,,
"LVA",,,,,,,,,124,,,5590,690,,,,,,10019,676,,,,,0,,,,140,,,121,,,,,,6125,,,,,68,,,,18,,,,1,,27,,,178,226,,,2663,,,,,,,,,4259,,,,,,1142,2620,,,,,190,24847,,,374,,,,,,,,,,,,142,657,,,,,21660,,3812,3078,,,,1046,,,,1024,,,,,,,,6670,320,,,,,,63,,,,,,33,,,,,,,,,,,,1195,,,,,,,,,2748,,,,,,,,,1608,182,,,,,,,87715,,,,,,,,,,,,,,,,,111,22,,,363,,3129,,,,,4686,1330,,,,,,,,,,63,,,,,19432,,31846,,26202,,,,,133,,,,,,
"LBN",,,1061,,,,,52,788,722,,89640,1575,,,3142,,,61,5221,46,,,,32,57,,,12229,21,,592,,,,,,81105,,,,,402,,,,1095,,878,,87,,65,23,232,3000,319,,,12520,,29,142,305,2986,,,,10,,,,,,637,44287,,,1633,,9,64346,818,,2181,,,245,,22,,,,,,,345,30,,,,1518,130,,6043,7206,,,4143,,,,5897,,,48,,,871,9816,,52,23,,,,9,,52,,,118,,,973,,,,,,1024,,,46,,,3387,,,,,,,,,1680,,,,448,,,67,131,397,65,18,5865,,,,1256,949,,,,0,,,,,,96479,1037,47,,679,,308,86,24,,,801,,3125,723,3344,,,24116,5579,,,,,,,,,,1120,,,,,1759,35184,12831,,124883,,,,,7215,,,,,,
"LSO",,,,,,,,,,,,110,4,,,,,,,16,,,,,0,,,240,,,,,,,,,,90,,,,,20,,,,,,,,,,,,,,3,,,43,,,,,,,,,,198,,,,,0,45,,,,,,,,,0,,,,,,,,,,,,6,,,,,,38,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7207,,126,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,234089,,,,,,,26,72,,,,,,,,,,,,,,,,,544,140,,,,,,,,,,,,
"LBR",,,,,,,,,,,,2930,234,,,,,,,692,,,,,2,,,,34,,,5,,,,,3407,2125,,,,,10,,,,,,,,,25960,,,,,9,,,151,,,,,45,,,,,40,,,,,135,737,,,,853,,1593,24718,,33,,,,,,29367,847,,,,,33,0,,,,,105,,,2160,,,,,,,,,,,,,,,,,,,,,,918,,,,,,,,,,,,,,,,,,,2070,,,,,16936,,,,897,,,,,,,,,,25,,,,,,,,,,,,,,,,,,592,,,22552,,,,3,,,649,,914,,,,,873,401,,,1,,150,,,,,,,,,,,,2503,,73547,,,,,,,,,,,
"LBY",,,2016,,,,,,51,,,2370,393,,,,,,,461,,,,,3,,,,95,,,189,,,,,,4705,,,1054,,44,,,,,,,,11,6149,149,,,248,146,,,214,,,,,4714,,,,4,,,,,,179,2207,,,,,,3617,,,681,,,,,,,,,,,,320,4,,2045,,,430,,16748,36492,,,2195,,,,,,,6,303,,,,,,,,,,,886,655,,,138,,,,,,,,,892,,,35,,,697,,,,155,,,,,287,,,,33,,,,47,249,25,,,,,,,264,,,,,,,,,,,,383,,,,,45,46,,,140,177,749,40,,1701,,1364,971,,,,,,,,,7062,3037,,,,0,,,12439,,7213,,,,,131,,,,,,
"LIE",,,,,,,,,78,,,30,323,,,,,,,11,,,,,0,,,,16,,,3,,,,,,,,,,,4,,,,,,,,4,,,,,,1,,,20,,,,,,,,,1,,,,,,0,26,,,,,,248,,,10,,,,,,,,,,,,7,,,,,,2,,,179,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,116,,,,,2,2267,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,
"LTU",,,,,,,,,391,,,3090,777,,,,,,16612,989,,,,,8,,,,626,,,103,,,,,,5335,,,,,34,,,,42,,,,9,,26,,,101,462,,,5267,,,,,,,,,2004,,,,14,,655,2457,,,,,195,40319,,,579,,,,,,,,,,,,145,1471,,,,,37759,,3751,5537,,,,4124,,,,3008,,20226,,,,,,,393,,,,,,36,,,,,,58,,,,,,,,,,,,2042,,,,,,,,,9869,,,,39,,,,,52319,322,,,,,,4,69747,,,,,,,,,,,,29,,,,,110,33,,,347,,18531,,,,,6735,945,,,,,,,,,,257,,,,,24337,,139497,,37759,,,,,140,,,,,,
"LUX",,,,,,,,,96,,,210,652,,,,,,,12322,,,,,5,,,,53,,,8,,,4,,,420,,,,,30,,,,21,,,,15,,31,,,11,17,,,434,,,,,,,,,14,,,,,,91,12102,,,,,,16941,,,147,,,,,,,,,,,,138,112,,,,,153,,,4782,,,,,,,,,,13,,,,,5,,,,,,,,,,,,,,,,,,96,,,,,43,,,1000,,,,,,,,,123,,,,,,,14,,239,3463,,,,,,19,35,,,,,,,,,,,,93,,,,,40,50,,,21,,1398,,,,,238,2140,,,,,,,,,,44,,,,,,,1538,,2820,,,,,,,,,,,
"MDG",,,,,,,,,7,,,260,64,,,,,,,1773,,,,,4,,,482,35,,,2,,,,,,3335,,,,,18,,,,,9689,,,3,,,,,9,27,,,53,,,,,39,,,,1,,,,,,11,113062,,,,,,1288,,,138,,,,,,,,,,,,32,2,,,,,12,,,2348,,,,,,,,,,0,,,,,,,,,,,,,,,,,1979,5230,,,,,,,,,,,,,162,,,,,,,,,444,,,,,,,,,,23,,,,,16210,,82,,,,,,,,,,,,,716,,,,,8,,,370,,383,,,,,89,1589,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,
