"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GIB",,,,,,,,,5,,,244,,,,,,,,,,,,,0,,,,,,,2,,,,,,74,,,,,5,,,,,,,,0,,,,,3,,,,,,,,,5,,,,0,,,,,,,19,,,,,,,,,3,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,2,,,,,,,,,,,,,,,,,,5680,,,,,,,,,,,,,
"GRC",,15163,,,,,,,507,455,,57050,2549,,59,,,,35,8045,,,57,,19,,,,1025,,,3992,,,,,124,31372,,,,,286,,,,89,,,,22,,71,,,13849,512,,,1443,,,46,58,440,,,,50,,,,,,969,6452,,,,,84,98496,,,,,,,,,,,,,,,611,30,,,,,351,,1388,8098,,,20,,,,,,,24,,,,1557,26,37,924,,,,,,77,,,,,,179,,,,45,,,,,,,,8222,,,,,,,98,,1410,,,,268,,,43,87,1714,97,,,,265,,2616,1113,,,,,,,,,,,,450,,,,,284,47,,,7298,,2308,50,,,,9281,6483,,,,,,,,,,24944,,,,16,,,24098,,77913,,,,,468,,,,,,
"GRL",,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,8,,,,,,,,5,,,12,,,,,,7363,,,,,,,,,,,,,54,,,2,,,,,,,,,1,,,,,214,,,,,,,,28,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,
"GRD",,,,,,,,107,1,,65,75,6,,14,,,139,,,,,,,0,0,,,26,,,,,,,,,4043,10,,,,5,,,,,,,,5,,,14,1,,1,,,7,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,105,,,,2,,,,,,7,,,3,100,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,31,100,,192,,,,,,,,,,,,,,,,,309,,,,,29,20,,,,,,,,3551,,,,,,,,,5418,,15505,283,,,,53,,,,,,
"GLP",,,,,,,,37,,,,12,,,,,,,,,,,,,,24,,,,,,,,,,,,243,,,,,8,,,,,,,,,,,,41,,,,,0,,12,32,,,,,,,,,,,,,,1039,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,,,1732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,956,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,319,,,,121,,,,,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,48,,,258,188,,16,,,,,400,11393,,,,79,,,,184,,,2,,,,,,8603,,,,,320,,,,237,,,,1356,,,10,,0,18,,,125,,,231,206,4,4153,,,6,,,,,,55,1403,,,,,,806,,,5,,,,,,,,,,,2347,10,20,,,,,59,,,797,133,,,,,,,,,1,,,,,,,,,,,,,,,,,,,19934,,,,,,,,,,,,381,,,935,,,,,,224,,,,904,,,84,13,,13,178,,,,,,,,,,3,,,,,,,,,,,,,,0,,,97,,2832,,,,,427,427,,,,,,,,,,,,,,,,,358,,498006,,,,,197,,,,,,
"GIN",,,,,,133,,,0,,,487,238,,,,,,,6758,,,,,7,,,,39,,,9,,,196,,2056,2598,,,,,5,,,,,,,,,86930,,,,0,58,,,72,,,,,93,,,,,,,,,,87,16385,,,3558,23347,,2497,89,,27,,,,,,,2496,,,,,34,10,,,,,27,,,2829,,,,,,,,,,,,,17918,,,,,,,,,18759,,,,1477,,,,,,,,,489,,,31,,,1594,,,,,,,,,141,,,,,,,,,46,2303,,,,,,35,159,,,,,,,,,,,32997,,,22078,,,,3,,,77,,6209,,,,,339,1080,,,,,1828,,,,,,,,,,,,874,,10002,,,,,,,,619,,,
"GNB",,,,,,,,,,,,12,60,,,,,,,162,,,,,,,,,750,,,2,,,2780,,,70,,,,,6,,,,,,,,,225,,,,,18,,,46,,,,,64,,,,,,,,,,7,1786,,,,5958,,,,,1,,,,,,2592,,,,,,3,,,,,,0,,,602,,,,,,,,,,,,,218,309,,,,,,,,120,,,,548,,,,,,,,,,,,,,,145,,,,,,,,,43,,,,,,,,,,15528,,,,,,,93,,,,,,,,,,,13281,,,231,,,,10,,,17,,4151,,,,,85,455,,,,,57,,,,,,,,,,,,834,,,,,,,,,,455,,,
"GUY",,,,,,,225,2891,,,136,312,4,,581,,,3093,,37,,,55,,4,72,,,1090,1153,,3,,,,,,38674,199,,,,29,,,,13,,,,16,,,,194,,5,,,30,,105,17,,,,,,0,,,,,,12,1848,1666,,,,,,,,3,,53,84,,,,,,,,,6,6,,,,,11,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,816,,,,,,,,,32,,,,23,,,,,15,,23,,,,,,,,,413,965,,115,,,,,,,,,,879,,,,,37,,52,,,,6678,41,42,,,,,,,,4640,,,,,,,,,10879,,140441,,,,,4483,,,,,,
"HTI",,,,,,,,16,30,,595,64,28,,15643,,,10,,853,30,,818,,10,46,,,22,,,4,,,,,,40685,12,,,,22194,,,,84,,,,42,,,215,1080,0,4,,,98,,1227,310466,69,,,,,,,,,,,9,31375,7908,,,,,615,,,15,,,7102,,9,13,,,,,38,,3,,,,,1,,,268,,,,,,,,,,,,,,,,,,,,,,,,,1070,,,,300,,,,,,,,,,,,734,,,12,,,,,,24,,,,248,,,19,,,,74,,,,,,,,,,13,,,,,,,,,,,,1581,,6,,,,,396,16,,,,74,591,,,,,,,,,,,,6965,,,,,127,,338275,308,,,,1069,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,4,32,,,153,40,,34,,,,,77,4329,,,,116,,,,91,,,1,,,,,,3691,676,,,,302,,,,192,,,,1676,,,,,3,12,,,55,,,204,209,,4775,,,2,,,,,,31,231,,,,,,444,,,9,,,,,3837,166,,,,,,7,16,,,,,4,,,660,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,6598,,,,,,,,,,,,174,,,6071,,,,,,51,,,,715,,,67,,,,190,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,10959,,,,,181,210,,,,,,,,,,,,,,,,,246,,258482,,,,,130,,,,,,
"HUN",,,,,,,,,376,,,10519,20145,,,,,,128,3640,,,,,14,,51,,873,,,154,,,,,,17827,,,,,470,,,,83,,,,41,,330,8,,141,708,,,2041,,,15,83,45,,,,96,,,,,,1365,5097,,,,,21,75944,,,530,,,,,,,,,,,,,109,,,,,4410,,5515,3126,,,240,,,,,,,87,74,,,184,25,48,369,,,,,,79,,,,,,148,,,5,32,,,,,,,,5677,,688,,,,,35,,2152,,,,37,,,32,192,637,120,,,,54,,3038,8383,,,,,,,,,,,,585,,,,,8345,164,,,,,4245,,,,,8147,11699,,,,,,,,,,198,,,,0,,,19912,,37878,,,,,513,,,,,,
"ISL",,,,,,,,,1,,,333,84,,,,,,,99,,,,,1,,,,385,,,8,,,,,,268,,,,,20,,,,,,,,0,,,,,7,22,,,4185,,,,,,,,,19,,,,132,,122,135,,,,,,809,,,21,130,,,,,,,,,,,62,,,,,,17,,,61,,,,,,,,,,18,,,,,1,24,168,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,4382,,,,,,,12,42,241,12,,,,,,,21,,,,,,,,,,,,,,,,,31,2,,,39,,518,,,,,2802,202,,,,,,,,,,19,,,,,,,994,,2790,,,,,,,,,,,
"IND",,,,,,,,39,45,,217,246605,7891,,336,228273,18593,226,39,10320,326,,258,38509,73,6,,3087,681,20,2608,195,,,,73,,331826,449,,,,1072,5954,8097,,73,,,,33,,41,,393,1687,1242,189,,4987,,16,70,154,590,7,,46,252,,,,24,697,3886,22385,,29,,,19,35787,533,,8096,,,90,,,46,,,,,,770,145,,7098,,149,9540,,9021,84099,706,11706,4988,,,,748549,,,118,741,127,691,3750,17,,109,900,1288,81379,9821,,251,,,,7235,,1456,,,67,,,,1468,13999,432,,127498,12562,,33754,13,,,,,,6304,942362,988946,,2798,123,,1228,6120,570,4367,23,556448,3819,,,54,4254,,,,130,,,,,,1406156,,124,4726,523,79268,794,113,102,,,18856,852,20810,5514,,660,,11862,11456,,386,5227,,,,98,562,,314,,,,2202,3071,2445963,414786,4583,1258676,,,,,136,1142,,,,2211,
"IDN",,,1012,,,,,,7,,,33884,394,,13,7137,82546,,,1257,,,,,4,33,,,404,,1254,14,,,,83,,6352,,,,,137,19007,8983,,48,,,,10,,10,,88,22,69,365,,499,,,,37,1599,,,,7,,,,1,,183,1649,,10,,,,7035,,,101,,,,,22,,,,,,,89,44,336,,,,45,,,644,,16017,3240,,,,17914,,,2,1307,,,10929,,,,,,731189,,,16,,,,,,82,,,,,,,,,34,,,58389,526,2469,,,,,,,594,19197,230,,105,6950,,18,1632,94,46,,26529,28556,,,,100,,,,,,,,,,947919,,20,102,,55071,36,18,14,40,,916,,1016,108,,,,1041,1277,,,372,2380,,,,,,56,,,,,,104016,3638,,51365,,,,,24,4637,,,,,
"IRN",,,,,,,,,74,3956,,32733,8716,970,,,,,39,5912,,,,,39,,,,337,,,253,,,,,,77453,6,,,,175,,,,92,,,,81,,27,,,774,322,,,8601,,,24,137,67,12,,,56,,,,,,3908,12124,,,,,67,66676,,,1370,,,,,12,,,,,,,1311,40,777,,,8252,291,,25292,8201,,1944,45,,,,,,,22,,,,307,,91,137,,,,,,22,,,,,,191,,,,,,,,,18,274,,15973,,1548,,,,,,,8730,,1272,,64,,,41,250,161,108,,,,,,1051,1315,,,,,,,,,,,,59,,,,,99,61,,,530,,3436,65,,,,35941,6212,,630,8,,,,,,,23600,930,,,,1741,,46132,,204887,,,,,56,,,,4,,
"IRQ",,,3452,,,,,,17,430,,36813,3430,,,,,,,7010,,,,,8,,,,390,,,689,,,,,,34557,,,,,59,,,,16,,,,10,,64,,,732,355,,,13051,,,19,19,6939,,,,10,,,,,,7518,3474,,,,,,59579,,,2316,,,,,,,,,,,,630,35,238,,54812,,275,,31964,2914,,,103312,,,,,,,17,57793,,,46598,,,,,,720,,,80,,,67,,,40,,,,,,852,,,,,,23455,,2756,,,,,,,12509,6404,125,,,,,15,71,321,29,,,,,,1018,800,,,,,,,,,,2765,,115,,0,,,65,42,,,188,,1141,22,,,,70815,6211,103842,34,40,,,,,,332,85436,,,,,,,41468,,104878,,,,,55,,,,5068,,
"IRL",,,,,,,,,35,,,48787,544,,32,,,,8,1666,,,57,,43,,,318,162,,,134,,,,,,14261,108,4,,1890,207,,380,,88,,,,14,,25,,,269,456,,,1043,,,20,115,31,6,,,59,,,,,,512,4484,,,,,,5239,,,176,,,,,,,,,,,,630,62,,,,,,649,,1482,,509,21,,,,,,,418,,,,,8,759,785,,,,,,185,,,,28,,188,,,5,,,,,,28,,,2573,,4545,18,,,,,,686,,,,67,20,,111,250,3915,738,,,,,,320,89,,,,10,,,,,,,,27,,,,,493,26,,,7712,,7710,,,,,1751,1916,,,,,,,,,,248,,,,,,,171203,,46849,,,,,36,,,,,,
"IMN",,,,,,,,,,,,453,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5037,,,,,,,,,,,,,
"ISR",,,,,,,,,288,,,6356,1433,,,,,,179,2095,,,44,,106,,,,1457,,,351,,,,,,14287,3,,,,920,,,,319,,,,109,,37,,,219,364,,,1131,,,44,318,320,19,,,35,,,,,,637,4431,,,11,,20,8149,27,,378,,,,,85,7,,,,,60,993,23,,,,,118,,,2184,,,1007,,,,,,,46,198,,,,,0,26,,,,,723,12,,,,,,1172,,,,,,,,,59,,,2858,,,,,,,,,442,,,,764,,,319,287,215,304,21,,,228,,1338,2005,,,,,,,,,,,,56,,,,,134,23,,,3463,,1769,37,26351,,,1558,2097,,,,,,,,,,1326,,,,,1930,,9679,,66026,,,,,276,,,,,,
"ITA",,4782,271,,243,,,36,65756,,,103617,15072,,105,,,,21,61660,,,36,9,826,10,49,329,26109,,,1736,,,219,9,279,117814,80,39,,,6129,,383,,1933,,,,1315,,1604,53,17,244,2880,,,4336,,,3120,2263,1705,181,,,436,,,,,,2045,157540,55,117,,,11,216252,145,,2504,,,163,,261,47,,,819,,196,3036,149,,,,,3947,,2302,,,1578,139,,,,,,,175,,,31,4171,545,248,10634,,,,91,,1529,,38,32,86,,4300,,3216,9,61,,941,,,363,,,15436,184,989,146,,,,15,,2543,,,,913,,539,2479,838,5450,1546,90,,,1669,,21202,1170,,,,7,,,,2663,,,,1029,75,,,,2117,2029,,,18510,,64435,2467,,,,6778,147198,,,447,,,,,,1143,1520,,,,329,,,78066,333,153503,,3987,,,31971,,,,,,
"JAM",,,,,,,265,1331,11,,243,696,89,,2276,,,344,,155,302,,322,,5,187,,,140,794,,2,,,,,,59552,5188,,,,41,,,,37,,,,92,,,42,379,7,14,,,81,,44,97,17,,6,,,1,,,,,,57,186,,,,,,859,,,4,,57,,,,,,160,,,23,14,5,,,,,37,,,133,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,385,,,14,,,,,,76,,,,337,,,,,,15,20,,,,,,,,,70,156,,60,,,,,,,,,,1013,,6,,,108,,134,,,,,222,327,,,,,,,,787,,,,,,,,,54660,,307426,169,,,,41,,,,,,
"JPN",,,,,,,,9,2132,,,15726,863,,8,,7433,,,1994,,,416,81,851,22,,,29820,,123,84,,,1,83,,7897,15,,,,1369,4660,6821,,451,,,,162,,14,,61,36,767,115,,655,,,174,422,467,37,,,48,,,,,,549,5780,,11,18,,,11273,37,,103,,,,1084,93,33,,,112,,76,845,33,285,12391,,,170,,,2326,,,65,,,,,,,7,,,,645,,11,149,,,10772,26,321,17,,,,4,,2280,28,,190,,,,,,41,,,2566,,5160,27,,,,,262,470,,,77,204,186,1035,1769,7992,196,121,39,,5910,,,15,515,,,,2,,,35,,,,,17,,1,,,59,35,17,,1165,,2291,394,,,,932,2372,,,5248,,,,41,,,828,,,,119,,,17011,,164585,,,,,212,1178,,,,44,
"JOR",,,1137,,,,,,49,,,3660,519,,,9155,,,29,669,,,,,14,,,,908,,,172,,,,,,7049,,,,,156,,,,151,,,,8,,60,,,290,134,,,722,,,,58,2195,,,,9,,,,,,210,981,,,,,,7000,,,598,,,,,,2,,,,,21,409,6,,7098,,7507,61,,,2069,,,,,,,28119,,,4,231,,,14518,,,,,,,,,47,,,,,,34,,,,,,,,,,,,530,,,16,,,,,,224,11800,,,84,,,29,128,120,17,43,25552,,,,95,672,,,,,,,,,,133432,,77,,,,,47,49,,,52,,1637,127,22830,,,2262,435,,,,,,,,,,565,,,,,3631,101149,3425,,45681,,,,,119,,,,,,
"KAZ",,,,,,,,,,255,,722,412,1514,,,,,33739,527,,,,,9,,,,0,,,516,,,,,,5736,,,,,14,,,,,,,,0,,13,,,94,3369,,,75,,,5,,89,,,,1621,,,,,,119,1044,,,,,940,418239,,,11831,,,,,,,,,,,,186,5,71,,,,116,,6160,657,,,6,,,,,4990,,2659,,,,648,,1958,,,,,,1070,,,,,,,,,,81,,,,,,,,,112,,,,,,,,,344,,,,,,,,,2119,447,,,760,1937,,40,1177958,,,,,,,,,,,,18,,,,,118,39,,,,,721,,,,,818,1429,,400,,,,,,,,2061,9726,,,,100195,,1349,,14202,,,5969,,,,,,,,
"KEN",,,,,,,,,0,,,9876,313,,8,,,,,521,,,,,5,,,764,3,,,8,,582,,,,12730,10,,,,35,,,,,34,,,8,,,,,45,64,,,711,,,,,69,,,203,5,,,,7,,710,503,,,,,,3685,12,,175,,,,,,1166,,,,,,51,29,1133,,,,199,,,1454,,,,,,,,,,2,,,,222,,,,,,,,,18,,,,,,40,,,,,,,11327,,550,,,1279,,829,,,,,,,809,,,,,,,,24,32,48,,,,,,,297,1498,,,,,,,,,,,,154,17,,,11,11,,,10739,5757,466,,,1327,,1631,1348,,,,,,,,,,107,,,,16315,,,61910,11734,64876,,,,,,,,,,259,
"KIR",,,,,,,,,,,,250,,,,,,,,,,,,,,,,,65,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,1,,,,,419,,0,,,,,,,,,,,,,,,3,,,,,,,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,104,,,,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,150,,,,,,,,,1,,,,,,,,,,,,,,16,,,,88,,,,,,,,,,,,,
"KWT",,,749,,,,,,,,,3928,161,,,3609,,,,180,,,,,4,,,,0,,,78,,,,,,7878,,,,,20,,,,17,,,,,,,,,138,79,,,865,,,,,1410,,,,7,,,,,,96,440,,,,,,,,,77,,,,,,,,,,,,169,2,2933,,,280,118,,,319,,,515,,,,,,,3,95,,,8516,,,,,,,,,55,,,17,,,,,,,,,,,,,,,655,,,,,,,,,238,556,,,,,,,90,140,,,5280,,,,,56,,,,,,,,,,,,40,,,,,54,8,,,101,,321,822,8130,,,1306,276,,,,,,,,,,180,,,,,,42494,6671,,14661,,,,,41,,,,,,
"KGZ",,,,,,,,,,,,190,217,1239,,,,,2532,172,,,,,3,,,,,,,54,,,,,,1361,,,,,5,,,,,,,,,,,,,11,400,,,15,,,,,35,,,,232,,,,,,19,206,,,,,80,34238,,,231,,,,,,,,,,,,32,1,,,,,14,,1100,234,,,,3226,,,,,,353,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,56,,,,,,,,,86,,,,1081,,,,287245,,,,,,,,,,,,,,,,,14,1,,,21,,102,,,,,412,213,,5767,,,,,,,,1063,,,,,12286,,248,,3015,,,2221,,,,,,,,
"LAO",,,,,,,,,149,,,5232,54,,,,47604,,,542,,,,,0,,,,6,,,0,,,,155,,7078,,,,,3,,,,,,,,1,,,,,0,12,,,23,,,,,,,,,,,,,,,1,20828,371,,,,,1508,,,19,,,,,,,,,,,,30,,,,,,14,,,114,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,1,,,,,,,,,84,242,,,,,,,,24,,,,,,,,147,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,28,,89,,,,,194,427,,,393642,,,,,,,,,,,,,,269,,107435,,,,,,3965,,,,,
"LVA",,,,,,,,,47,,,2020,244,,,,,,3087,448,,,,,0,,,,35,,,43,,,,,,2652,,,,,39,,,,9,,,,0,,3,,,48,209,,,2082,,,,,,,,,2131,,,,,,843,1472,,,,,69,11063,,,56,,,,,,12,,,,,,56,352,,,,,10126,,1710,653,,,,588,,,,375,,,,,,,,2407,77,,,,,,56,,,,,,13,,,,,,,,,,,,1332,,,,,,,,,5634,,,,,,,,,606,45,,,,,,,41590,,,,,,,,,,,,,,,,,61,6,,,430,,1532,,,,,3167,598,,,,,,,,,,18,,,,,9779,,18448,,9784,,,,,68,,,,,,
"LBN",,,451,,,,,27,364,397,,49037,1099,,,3020,,,65,3896,39,,,,29,51,,,9329,18,,557,,,,,,46986,,,,,371,,,,808,,726,,59,,50,10,167,1566,274,,,7447,,27,101,285,1122,,,,16,,,,,,405,27087,,,1705,,4,40967,614,,1145,,,115,,22,126,,,,,,291,20,,,,939,75,,2682,4358,,,775,,,,6962,,,26,,,712,6929,,23,17,,,,9,,65,,,65,,,320,,,,,,671,,,28,,,1957,,,,,,,,,1035,,,,310,,,44,68,309,43,9,6740,,,,638,807,,,,0,,,,,,85397,723,25,,378,,194,95,21,,,734,,2218,347,1297,,,14496,3958,,,,,,,,,,528,,,,,1667,26469,9380,,64873,,,,,4566,,,,,,
"LSO",,,,,,,,,,,,83,0,,,,,,,3,,,,,0,,,76,,,,,,,,,,60,,,,,20,,,,,,,,,,,,,,2,,,15,,,,,,,,,,23,,,,,0,30,,,,,,,,,0,,,,,,22,,,,,,3,,,,,,17,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263,,60,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,153005,,,,,,,26,30,,,,,,,,,,,,,,,,,274,74,,,,,,,,,,,,
"LBR",,,,,,,,,,,,1699,229,,,,,,,582,,,,,1,,,,23,,,4,,,,,1887,1142,,,,,11,,,,,,,,,11928,,,,,8,,,79,,,,,21,,,,,22,,,,,83,474,,,,511,,1129,16211,,17,,,,,,1537,565,,,,,25,0,,,,,59,,,1481,,,,,,,,,,,,,,,,,,,,,,496,,,,,,,,,,,,,,,,,,,1172,,,,,11270,,,,449,,,,,,,,,,27,,,,,,,,,,,,,,,,,,226,,,5765,,,,4,,,395,,551,,,,,474,235,,,1,,85,,,,,,,,,,,,1805,,40739,,,,,,,,,,,
"LBY",,,1168,,,,,,33,,,1500,270,,,,,,,441,,,,,1,,,,60,,,129,,,,,,3293,,,602,,44,,,,,,,,6,3783,77,,,137,145,,,158,,,,,2130,,,,3,,,,,,155,1221,,,,,,2298,,,372,,,,,,29,,,,,,270,2,,1340,,,248,,7764,16853,,,12263,,,,,,,1,122,,,,,,,,,,,684,887,,,81,,,,,,,,,584,,,17,,,623,,,,90,,,,,324,,,,29,,,,29,165,23,,,,,,,170,,,,,,,,,,,,215,,,,,46,24,,,203,86,596,25,,804,,1819,795,,,,,,,,,4709,1667,,,,0,,,8992,,4759,,,,,83,,,,,,
"LIE",,,,,,,,,51,,,12,146,,,,,,,1,,,,,0,,,,19,,,1,,,,,,,,,,,5,,,,,,,,3,,,,,,1,,,5,,,,,,,,,1,,,,,,0,15,,,,,,108,,,3,,,,,,1,,,,,,3,,,,,,1,,,56,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,53,,,,,2,840,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,
"LTU",,,,,,,,,155,,,1392,304,,,,,,4592,553,,,,,2,,,,176,,,31,,,,,,2111,,,,,22,,,,24,,,,5,,5,,,19,284,,,4662,,,,,,,,,853,,,,4,,509,1297,,,,,47,15289,,,61,,,,,,,,,,,,86,736,,,,,18582,,1618,1278,,,,2398,,,,1090,,6447,,,,,,,209,,,,,,20,,,,,,18,,,,,,,,,,,,1761,,,,,,,,,21274,,,,36,,,,,18582,121,,,,,,3,33200,,,,,,,,,,,,7,,,,,58,6,,,249,,7547,,,,,5852,579,,,,,,,,,,92,,,,,12245,,63261,,16918,,,,,68,,,,,,
"LUX",,,,,,,,,29,,,115,406,,,,,,,6287,,,,,5,,,,47,,,35,,,1,,,352,,,,,23,,,,12,,,,4,,12,,,2,16,,,268,,,,,,,,,5,,,,,,53,7678,,,,,,8914,,,60,,,,,,,,,,,,100,68,,,,,81,,,2115,,,,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,38,,,,,19,,,523,,,,,,,,,90,,,,,,,9,,85,1853,,,,,,18,21,,,,,,,,,,,,54,,,,,29,24,,,9,,705,,,,,152,1153,,,,,,,,,,19,,,,,,,922,,1316,,,,,,,,,,,
"MDG",,,,,,,,,2,,,116,20,,,,,,,584,,,,,3,,,305,5,,,2,,,,,,1600,,,,,17,,,,,4539,,,0,,,,,5,15,,,23,,,,,27,,,,0,,,,,,6,45480,,,,,,448,,,50,,,,,,5,,,,,,18,2,,,,,4,,,692,,,,,,,,,,0,,,,,,,,,,,,,,,,,1247,2461,,,,,,,,,,,,,77,,,,,,,,,224,,,,,,,,,,15,,,,,7899,,58,,,,,,,,,,,,,647,,,,,4,,,260,,152,,,,,38,649,,,,,,,,,,,,,,,,,378,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,698,19,,,,,,,48,,,,,0,,,862,11,,,,,,,,,352,,,,,5,,,,,,,,,,,,,5,5,,,45,,,,,18,,,429,,,,,,,37,51,,,,,,,,,,,,,,,12,,,,,,,3,,,,,40,,,74,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,29848,,194,,,153,,,,,,,,,55,,,,,,,,,,166,,,,,,,17,,,,,,,,,,,,,,,,,,2,,,76083,,31,,,,,30,69,,,,,,,,,,,,,,5,,,8652,3751,,,,,,,,,,,5115,58915
