"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"FIN",,,,,,,,,148,,,9420,1106,,,,,,2190,2565,,,,,43,,,,165,,,28,,,,,,14148,11,,,,132,,,,46,,,,17,,24,,,225,164,,,3826,,,55,53,182,,,,1369,,,,,,,4698,,,,,12,15373,,,841,13,,,,,,,,,,,476,119,,,,,603,,474,2210,,613,,,,,,237,,170,,,,611,1,65,653,,,,,,25,,,,,,125,,,24,,,,,,104,,,2237,,,,,,,,,6635,,,,11,,,52,430,199,310,,,,,,102,1994,,,,,,,,,,,,35,,,,,98,11,,,273,,6598,14,,,,195447,3716,,,,,,,,,,1557,,,,,,,10943,,21951,,,,,62,,,,,,
"FRA",,,556,,4298,,,34,5996,,,18110,6205,,141,180,,,,133707,,650,122,19,696,184,217,,8402,16,,267,,237,172,543,10163,74561,40,14506,1039,875,3101,,1811,,1797,532,5127,,666,,401,169,,417,1781,,,4238,,45,3083,939,2089,150,1903,211,88,,,,,,916,,20826,20959,8312,,41,106502,130,,6549,7,,49084,,163,1325,111,,400,,107,2613,257,1397,,,,5996,,27534,46478,,5371,480,,,,853,,,128,218,,284,3699,73,188,17116,6567,,,86,2347,161,,41569,,993,5080,5723,,7134,14,,,14547,,,705,,,17789,25504,1573,119,,,,,,2934,940,,,322,,695,1685,365,35964,94718,311,272,1647,,66309,942,1436,,,,57,970,,13,25,,,10825,2287,154,,,,1952,1698,,,3182,,174641,107,,,,5602,100144,,,1343,,1277,,,,4789,14882,,,,228,,1868,91911,,154992,,816,,240,3657,127,545,171,,55,
"GUF",,,,,,,,4,,,,10,,,,,,,,,,,,,2,6,,,624,,,,,,,,,50,,,,,2,,,,,,,,9,,,,,0,,,,0,,13,,,,,,,,,,,,,,,,,,,,,,,4,,,1030,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,
"PYF",,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,6,,,,,,,68,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,28,,,,
"GAB",,,,,,,,,,,,20,18,,,,,,,296,,,,,0,,,,,,,6,,,17,,,426,,,343,,5,,,,,,1572,,1,,,,,,0,,,5,,,,,,,107,,,,,,,,1,8453,,,,,,241,,,45,,,,,,,,,,,,4,,,,,,6,,,136,,,,,,,,,,,,,,,,,,,,,,4279,,,,84,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,436,,,,,,,,,2,,,131,,415,,,,,4,180,,,,,545,,,,,,,,,,,,126,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,30,435,,,,,,,187,,,,,,,,,,,,5,,,12,,,233,,,,,2,,,,,,,,,6275,,,,,4,,,483,,,,14,22,,,,,,,,,,169,1415,,,,,,2614,21,,44,,,,,,654,1534,,,,,7,5,,,,,66,,,641,,,,,,,,,,0,,,630,,,,,,,,,570,,,,,,,,,,,,,,,,114,,,223,,,,,,,,,789,,,,,,,,,,24,,,,,,,,,,,,,,,,,,4029,,,4984,,,,1,,,,,5866,,,,,2501,473,,,,,646,,,,,,,,,0,,,3796,,5911,,,,,,,,,,,
"GEO",,,,,,,,,,46779,,290,2295,61708,,,,,8827,176,,,,,1,,,,,,,157,,,,,,773,,,,,2,,,,,,,,9,,,,,6950,176,,,83,,,,,,,,,1572,,,,,,9,1424,,,,,,10482,,,71047,,,,,,,,,,,,144,4,,,,,298,,21123,317,,,,2405,,,,6156,,2039,,,,,,896,,,,,,,19,,,,,,,,,,,,,,,,,,63,,,,,,,,,16,,,,0,,,,,336,140,,,,1617,,0,625743,,,,,,,,,,,,51,,,,,51,11,,,,,523,,,,,132,448,,703,,,,,,,,6065,,,,,73621,,537,,10795,,,,,11,,,,,,
"DEU",,,778,,355,,,68,9671,766,,119040,126680,344,220,,,,68,72016,48,,234,17,1682,,807,341,19603,40,,998,,,41,76,,175979,140,,,,5359,,1629,,2230,,288,,1424,,7773,388,,1181,4750,,,28060,,17,6209,1827,5649,229,,,970,,,,16,,3013,182688,,375,46,,607,,,,100521,41,,209,,404,,,,808,,218,21290,1040,2626,,,,7601,,26847,55640,,4295,869,,,,,5589,,4256,395,,890,5172,1489,1605,8612,,,,162,,578,,,,124,,5632,,,60,,,952,,,11896,,,123252,,8152,275,,,,38,,11445,,,,426,,1874,2134,1638,105540,24141,1097,,1208,1558,,2299,149414,,,,57,,,55,,,,682,6826,57,127,,,3067,12368,,,23826,,160472,147,,,,38155,241379,,143,2531,,101,,,135,1038,254815,1037,,,214,1239,,257322,810,724649,,1563,9353,,3977,,,,,157,
"GHA",,,,,,,,25,,,,2160,1712,,65,,,,,2801,,3698,46,,2,,,,,,,6,29139,,93,,,16823,,,,,7,,,,,,,,1,94236,,,,38,21,,,965,,,,16,172,,,,,,,,,,248,5936,,,3291,,,22086,,,403,,,,,,,,,,,,85,19,,,,,587,,,34369,,1657,34,,,,,,,,,85,9542,452,,,,,,,,2388,9,,,204,,,,,,,,,,,,189,,,10792,,,,1602,90479,,,,1050,,,,,,,,11,48,53,,,,,,0,231,,,,18,,,,,,,1395,30,,1242,,,12,13,,,2797,,1354,,,,,981,1909,,,,,26455,,,,,134,,,,0,,,54254,,67237,,,,,27,,,,,166,
"GIB",,,,,,,,,30,,,480,,,,,,,,,,,,,2,,,,,,,4,,,,,,253,,,,,5,,,,,,,,3,,,,,2,,,,,,,,,7,,,,,,,,,,,67,,,,,,,,,12,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,0,,,,,,,,,,,,,,,,,,7500,,,,,,,,,,,,,
"GRC",,46575,,,,,,,2136,2073,,130780,2770,,55,,,,113,16857,,,102,,8,,,,2743,,,2643,,,,,,75794,,,,,191,,,,115,,,,26,,128,,,10781,889,,,1093,,,115,30,934,,,,,,,,,,394,14818,,,,,159,353263,,,,,,,,,,,,,,,903,10,,,,,304,,2030,10037,,,75,,,,,,,12,,,,1925,102,9,983,,,,,,32,,,,,,297,,,,,,,,,,,,7052,,,,,,,205,,575,,,,229,,,43,245,2900,124,,,,140,,4321,1882,,,,,,,,,,,,970,,,,,262,57,,,3794,,1321,22,,,,10851,5770,,,,,,,,,,55164,,,,37,,,34008,,169958,,,,,772,,,,,,
"GRL",,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,5,,,,,,,,6,,,101,,,,,,12489,,,,,,,,,,,,,102,,,13,,,,,,,,,8,,,,,252,,,,,,,,40,,,,,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,
"GRD",,,,,,,,158,23,,276,130,10,,26,,,668,,,,,,,2,15,,,,,,,,,,,,8890,17,,,,5,,,,,,,,6,,,93,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,108,,,,4,,,,,,17,,,8,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,46,124,,408,,,,,,,,,,,,,,,,,1095,,,,,40,33,,,,,,,,11148,,,,,,,,,9460,,30015,578,,,,235,,,,,,
"GLP",,,,,,,,62,,,,10,,,,,,,,,,,,,,193,,,,,,,,,,,,347,,,,,7,,,,,,,,,,,,,,,,,0,,23,118,,,,,,,,,,,,,,2271,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,1382,,,,256,,,,,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,201,,,310,258,,9,,,,,5493,16058,,,,141,,,,158,,,3,,,,,,13960,,,,,220,,,,346,,,,2029,,,79,,0,4,,,133,,,580,179,7,6212,,,,,,,,,25,1719,,,,,,653,,,33,,,,,,,,,,,3421,12,27,,,,,145,,,598,326,,,,,,,,,0,,,,,,,,,,,,,,,,,,,29156,,,,,,,,,,,,328,,,1199,,,,,,285,,,,600,,,119,276,,25,546,,,,,,,,,,4,,,,,,,,,,,,,,0,,,38,,1977,,,,,658,686,,,,,,,,,,,,,,,,,481,,492870,,,,,433,,,,,,
"GIN",,,,,,173,,,1,,,30,209,,,,,,,767,,,,,1,,,,,,,6,,,99,,,1322,,,,,4,,,,,,,,,141314,,,,0,11,,,54,,,,,105,,,,,,,,,,8,8321,,,2574,38423,,1993,82,,24,,,,,,,4968,,,,,29,7,,,,,59,,,1276,,,,,,,,,,,,,31145,,,,,,,,,14659,,,,3042,,,,,,,,,651,,,71,,,784,,,,,,,,,30,,,,,,,,,12,295,,,,,,1,351,,,,,,,,,,,40236,,,70385,,,,6,,,33,,4551,,,,,112,778,,,,,1970,,,,,,,,,,,,255,,5190,,,,,,,,606,,,
"GNB",,,,,,,,,,,,20,47,,,,,,,117,,,,,,,,,,,,3,,,1138,,,50,,,,,2,,,,,,,,,358,,,,,4,,,31,,,,,68,,,,,,,,,,3,8581,,,,11733,,,,,7,,,,,,3495,,,,,,6,,,,,,2,,,268,,,,,,,,,,,,,2171,230,,,,,,,,,,,,1178,,,,,,,,,,,,,,,148,,,,,,,,,13,,,,,,,,,,21309,,,,,,,264,,,,,,,,,,,23437,,,22,,,,1,,,13,,1574,,,,,78,205,,,,,77,,,,,,,,,,,,373,,,,,,,,,,640,,,
"GUY",,,,,,,285,5317,,,297,520,13,,682,,,3026,,88,,,71,,7,1235,,,1607,1136,,2,,,,,,83357,198,,,,15,,,,16,,,,21,,,,,,1,,,99,,108,55,,,,,,,,,,,,8,32,2696,,,,,,,,12,,308,125,,,,,,,,,3,13,,,,,34,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,,,,,,2309,,,,,,,,,78,,,,33,,,,,13,,110,,,,,,,,,612,1522,,226,,,,,,,,,,,,,,,24,,168,,,,7802,106,99,,,,,,,,5264,,,,,,,,,20182,,216551,,,,,6698,,,,,,
"HTI",,,,,,,,27,86,,1000,90,43,,20628,,,,,1725,38,,1291,,7,3086,,,15,,,3,,,,,,53390,19,,,,45,,,,99,,,,54,,,1065,,2,11,,,130,,873,228652,40,,,,,,,,,,,1,27950,13157,,,,,408,,,32,,,8515,,10,,,,,,33,,1,,,,,6,,,228,,,,,,,,,,,,,,,,,,,,,,,,,1562,,,,334,,,,,,,,,,,,541,,,20,,,,,,11,,,,300,,,36,,,,327,,,,,,,,,,28,,,,,,,,,,,,,,0,,,,,704,8,,,,107,1252,,,,,,,,,,,,5127,,,,,154,,429964,506,,,,1689,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,6,139,,,180,68,,13,,,,,93,5436,,,,197,,,,136,,,1,,,,,,4462,777,,,,234,,,,286,,,,2994,,,,,2,1,,,69,,,529,195,,9525,,,,,,,,,14,514,,,,,,557,,,33,,,,,5295,,,,,,,7,14,,,,,14,,,560,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,4203,,,,,,,,,,,,250,,,10017,,,,,,61,,,,838,,,121,,,,460,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2515,,,,,210,382,,,,,,,,,,,,,,,,,412,,290034,,,,,309,,,,,,
"HUN",,,,,,,,,1710,,,26130,18097,,,,,,354,1832,,,,,37,,240,,2865,,,174,,,,,,50236,,,,,323,,,,133,,,,56,,971,80,,157,3053,,,1641,,,62,90,98,,,,76,,,,,,734,14270,,,,,49,88901,,,1572,,,,,,,,,,,,,63,,,,,2144,,15268,5052,,,712,,,,,,,285,323,,,249,9,115,122,,,,,,15,,,,,,351,,,0,,,,,,,,,5151,,962,,,,,72,,1409,,,,20,,,47,125,1395,215,,,,315,,5624,18565,,,,,,,,,,,,1909,,,,,11565,398,,,,,1285,,,,,14127,11132,,,,,,,,,,485,,,,9,,,12721,,94353,,,,,878,,,,,,
"ISL",,,,,,,,,18,,,560,130,,,,,,,112,,,,,3,,,,,,,66,,,,,,446,,,,,11,,,,,,,,1,,,,,15,9,,,5955,,,,,,,,,,,,,218,,101,422,,,,,,1500,,,32,123,,,,,,,,,,,88,,,,,,45,,,227,,,,,,,,,,9,,,,,1,6,290,,,,,,,,,,,,,,,,,,,,,,,,377,,,,,,,,,3780,,,,,,,11,58,42,33,,,,,,,56,,,,,,,,,,,,,,,,,30,10,,,14,,414,,,,,3530,215,,,,,,,,,,40,,,,,,,1492,,5694,,,,,,,,,,,
"IND",,,,,,,,65,205,,157,90680,9394,,229,88904,22811,522,50,7298,265,,283,28128,119,38,,3032,762,27,2889,135,,,,187,,319138,144,,,,540,6460,14864,,114,,,,42,,0,,,1250,119,217,,4391,,15,351,95,910,10,,70,53,,,,38,1292,986,27486,,41,,,32,34011,506,,6983,,,133,,,,,,,,,755,148,,2527,,200,6019,,18502,43109,1213,10065,4273,,,,418664,,,74,1940,215,742,3564,0,,170,1152,2583,87900,11427,,194,,,,3278,,583,,,29,,,,1441,35038,886,,543594,10649,,20329,15,,,,,,5130,333881,2101039,,2112,182,,151,4632,318,6600,108,2769,1833,,,0,6072,,,,90,,,,,,978992,,312,2026,385,48248,,97,19,,,16920,,8210,31618,,2351,,11110,12645,,654,9112,,,,177,620,,485,,,,3591,4364,915878,452144,6642,1048517,,,,,221,933,,,,3468,
"IDN",,,1446,,,,,,45,,,58650,841,,6,9152,97476,,,1928,,,,,15,187,,,,,5778,11,,,,208,,10356,,,,,85,28619,111117,,73,,,,13,,0,,,79,43,963,,633,,,,27,2107,,,,,,,,,,112,4101,,18,,,,10834,,,259,,,,,25,,,,,,,147,75,1002,,,,148,,,1227,,19347,12641,,,,43100,,,3,5738,,,9612,,,,,,726961,,,18,,,,,,99,,,,,,,,,120,,,166679,1079,3689,,,,,,,573,17274,443,,97,6663,,31,4711,46,94,,133562,18763,,,,283,,,,,,,,,,668666,,33,226,,50277,,17,8,81,,512,,1063,79,,,,1624,2504,,,549,5337,,,,,,167,,,,,,94285,6499,,74394,,,,,51,5662,,,,,
"IRN",,,,,,,,,288,11205,,21360,10723,1846,,,,,51,1731,,,,,36,,,,,,,155,,,,,,74284,11,,,,80,,,,87,,,,77,,0,,,547,93,,,11483,,,85,80,111,14,,,,,,,,,1762,24869,,,,,120,104331,,,1279,,,,,12,,,,,,,1389,18,2086,,,42602,519,,51786,8971,,6167,115,,,,,,,30,,,,303,,21,204,,,,,,13,,,,,,249,,,,,,,,,41,0,,19921,,1925,,,,,,,8857,,2940,,62,,,42,975,144,179,,,,,,899,2461,,,,,,,,,,,,68,,,,,93,30,,,295,,3477,25,,,,51101,6078,,1267,21,,,,,,,13427,1786,,,,2443,,41087,,290417,,,,,118,,,,0,,
"IRQ",,,7579,,,,,,77,2,,26480,3823,,,,,,,45,,,,,5,,,,,,,358,,,,,,26401,,,,,22,,,,32,,,,11,,0,,,143,131,,,12988,,,7,15,7793,,,,,,,,,,2699,4912,,,,,,58884,,,6875,,,,,,,,,,,,565,15,610,,540400,,528,,75702,1498,,,55884,,,,,,,5,25369,,,50384,,,,,,138,,,48,,,84,,,60,,,,,,1133,,,,,,29654,,4717,,,,,,,6941,2223,586,,,,,14,24,410,54,,,,,,998,959,,,,,,,,,,10177,,187,,0,,,49,46,,,68,,1274,9,,,,49372,4932,1829,68,36,,,,,,11,8922,,,,,,,31162,,92174,,,,,66,,,,5389,,
"IRL",,,,,,,,,137,,,53580,683,,69,,,,24,2697,,,94,,60,,,190,220,,,6,,,,,,25960,258,16,,1731,127,,574,,104,,,,23,,10,,,353,33,,,1153,,,62,83,70,12,,,,,,,,,168,7135,,,,,,15167,,,494,,,,,,,,,,,,548,54,,,,,,1771,,2307,,974,64,,,,,,,28,,,,,9,16,765,,,,,,141,,,,6,,246,,,2,,,,,,80,,,4252,,6547,16,,,,,,498,,,,24,50,,154,212,74,529,,,,,,69,156,,,,19,,,,,,,,55,,,,,530,5,,,5085,,4329,,,,,1108,2341,,,,,,,,,,501,,,,,,,515544,,160447,,,,,53,,,,,,
"IMN",,,,,,,,,,,,710,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6642,,,,,,,,,,,,,
"ISR",,,,,,,,,1169,,,7380,1774,,,,,,402,3827,,,33,,180,,,,1784,,,169,,,,,,16625,13,,,,529,,,,467,,,,130,,0,,,174,69,,,1454,,,226,216,518,68,,,,,,,,,391,6245,,,7,,32,8951,27,,667,,,,,83,,,,,,67,1147,19,,,,,255,,,2553,,,1906,,,,,,,43,865,,,,,26,37,,,,,,12,,,,,,1469,,,,,,,,,143,,,4136,,,,,,,,,506,,,,560,,,370,555,396,96,97,,,141,,785,2345,,,,,,,,,,,,115,,,,,118,19,,,1877,,1280,12,93814,,,1517,2537,,,,,,,,,,2533,,,,,4291,,11503,,112505,,,,,601,,,,,,
"ITA",,13113,740,,151,,,59,210762,,,234040,23325,,94,,,,24,146188,,,76,8,896,75,213,165,55164,,,511,,,305,30,,315058,94,101,,,3699,,530,,2470,,,,1626,,1609,254,,219,509,,,3333,,,8501,1595,3058,233,,,,,,,,,806,555528,132,155,,,18,498084,137,,5876,,,240,,232,,,,1106,,194,2609,107,,,,,3745,,5066,,,1579,375,,,,,,,57,,,242,4923,1471,35,16274,,,,374,,968,,74,54,106,,5558,,4480,4,,,1253,,,1083,,,16607,304,1400,155,,,,34,,1413,,,,578,,990,2448,1020,4457,1946,416,,,424,,2469,894,,,,13,,,,3540,,,,1224,37,,,,1764,4809,,,9798,,26797,1273,,,,6337,176442,,,658,,,,,,1620,2648,,,,370,,,103689,482,485357,,13403,,,49982,,,,,,
"JAM",,,,,,,346,3278,25,,715,930,144,,3773,,,736,,255,403,,432,,2,1426,,,57,368,,3,,,,,,120632,7468,,,,21,,,,66,,,,166,,,338,,7,3,,,132,,74,514,16,,9,,,,,,,,,29,493,,,,,,1269,,,65,,105,,,,,,165,,,20,19,9,,,,,139,,,173,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,784,,,24,,,,,,73,,,,553,,,,,,26,94,,,,,,,,,116,144,,119,,,,,,,,,,,,2,,,82,,378,,,,,195,554,,,,,,,,798,,,,,,,,,141559,,567890,352,,,,126,,,,,,
"JPN",,,,,,,,17,4550,,,25300,2055,,39,,9618,,,3878,,,266,80,1493,242,,,71102,,192,61,,,4,246,,26004,22,,,,798,4917,11711,,576,,,,216,,0,,,38,95,166,,1323,,,1534,305,843,35,,,,,,,,,538,19232,,25,16,,,31276,33,,555,,,,2446,94,33,,,198,,103,919,44,876,4052,,,616,,,7130,,,126,,,,,,,9,,,,740,,11,249,,,8490,83,,23,,,,15,,4356,55,,149,,,,,,150,,,5687,,8389,39,,,,,791,926,,,290,335,201,2240,2446,6249,238,278,182,,15744,,,39,679,,,,20,,,65,,,,,40,,5,,,88,30,96,,735,,3286,207,,,,2283,4993,,,9971,,,,66,,,1865,,,,187,,,36294,,356364,,,,,452,471,,,,129,
"JOR",,,2258,,,,,,152,,,3480,518,,,4609,,,30,66,,,,,13,,,,,,,105,,,,,,5106,,,,,83,,,,180,,,,8,,0,,,201,51,,,967,,,,30,3836,,,,,,,,,,118,1001,,,,,,10558,,,813,,,,,,,,,,,30,270,12,,1568,,8905,131,,,2973,,,,,,,21710,,,7,1012,,,15015,,,,,,,,,19,,,,,,64,,,,,,,,,,,,777,,,17,,,,,,109,10484,,,84,,,29,51,163,11,196,13750,,,,809,999,,,,,,,,,,95064,,105,,,,,36,53,,,24,,1689,67,52798,,,1068,456,,,,,,,,,,836,,,,,4247,47494,3001,,47982,,,,,264,,,,,,
"KAZ",,,,,,,,,,913,,380,763,4370,,,,,72587,10,,,,,2,,,,,,,452,,,,,,3779,,,,,7,,,,,,,,4,,0,,,108,909,,,43,,,4,,155,,,,3808,,,,,,44,464,,,,,1651,487090,,,24182,,,,,,,,,,,,362,1,2696,,,,301,,9275,542,,,25,,,,,24298,,8726,,,,591,,6544,,,,,,,,,,,,,,,,644,,,,,,,,,8,,,,,,,,,46,,,,,,,,,3496,92,,,1314,8989,,0,2571681,,,,,,,,,,,,103,,,,,158,1,,,,,43,,,,,173,1368,,889,,,,,,,,4654,20579,,,,254065,,848,,9386,,,20868,,,,,,,,
"KEN",,,,,,,,,6,,,7190,680,,5,,,,,518,,,,,9,,,254,,,,6,,202,,,,20447,37,,,,19,,,,,85,,,6,,,,,38,21,,,996,,,,,101,,,217,,,,,2,,180,1008,,,,,,4570,9,,365,,,,,,,,,,,,60,23,2912,,,,562,,,1050,,,,,,,,,,0,,,,246,,,,,,,,,27,,,,,,26,,,,,,,14539,,1458,,,1759,,1120,,,,,,,827,,,,,,,,275,55,150,,,,,,,355,2218,,,,,,,,,,,,331,0,,,16,19,,,6894,,507,,,6367,,1267,2310,,,,,,,,,,162,,,,37371,,,125340,30272,41715,,,,,,,,,,249,
"KIR",,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,698,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,11,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,,,,,,,,1006,,,,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,934,,,,,,,,,4,,,,,,,,,,,,,,54,,,,168,,,,,,,,,,,,,
"KWT",,,1196,,,,,,,,,2510,175,,,2105,,,,136,,,,,5,,,,,,,47,,,,,,9513,,,,,9,,,,22,,,,,,,,,106,27,,,962,,,,,2188,,,,,,,,,,61,724,,,,,,,,,147,,,,,,,,,,,,119,1,7437,,,345,235,,,106,,,912,,,,,,,2,414,,,7947,,,,,,,,,12,,,31,,,,,,,,,,,,,,,1290,,,,,,,,,142,241,,,,,,,56,142,,,6926,,,,,170,,,,,,,,,,,,70,,,,,47,2,,,38,,767,430,15942,,,809,300,,,,,,,,,,266,,,,,,21687,5682,,20884,,,,,61,,,,,,
"KGZ",,,,,,,,,,,,100,449,3084,,,,,5430,5,,,,,0,,,,,,,41,,,,,,600,,,,,4,,,,,,,,,,,,,11,75,,,2,,,,,46,,,,565,,,,,,2,109,,,,,242,32977,,,211,,,,,,,,,,,,90,1,,,,,37,,1657,79,,,,4946,,,,,,1233,,,,,,606,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6,,,,,,,,,78,,,,0,,,,461140,,,,,,,,,,,,,,,,,15,0,,,0,,324,,,,,46,300,,11944,,,,,,,,1632,,,,,30557,,129,,2436,,,5110,,,,,,,,
"LAO",,,,,,,,,593,,,10450,86,,,,60387,,,1002,,,,,15,,,,,,,0,,,,513,,14178,,,,,1,,,,,,,,3,,,,,2,4,,,24,,,,,,,,,,,,,,,5,53552,900,,,,,1102,,,6,,,,,,,,,,,,30,,,,,,39,,,179,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,5,,,,,,,,,109,679,,,,,,,,50,,,,,,,,532,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,14,,376,,,,,362,720,,,289386,,,,,,,,,,,,,,450,,209471,,,,,,3994,,,,,
"LVA",,,,,,,,,258,,,7370,559,,,,,,10880,72,,,,,1,,,,,,,58,,,,,,7651,,,,,34,,,,16,,,,1,,21,,,75,65,,,667,,,,,,,,,4289,,,,,,234,1395,,,,,199,12990,,,56,,,,,,,,,,,,96,19,,,,,9021,,7916,636,,,,817,,,,1658,,,,,,,,8333,7,,,,,,13,,,,,,26,,,,,,,,,,,,255,,,,,,,,,326,,,,,,,,,2317,70,,,,,,,101991,,,,,,,,,,,,,,,,,88,8,,,176,,190,,,,,2305,1006,,,,,,,,,,61,,,,,22289,,4132,,27923,,,,,121,,,,,,
