"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"JEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15347,,,,,,,,,,,,,
"CHL",,,,,63,,,,214736,,,27782,782,,8,,,,,4983,,,,,4622,,,,19708,,,7,,,,,,23182,,,,,,,,,1810,,,,1127,,110,298,,17,11,,,1198,,,2101,5002,20,294,,,,,,42,,,175,13634,,,,,,6584,,,582,,,,,231,,,,316,,252,110,34,,,,,75,,2900,6919,,,,,,,,,,1,,,,,,,53,,,,,,,,,,,,4144,,,,,,,,,45,,,2673,,1019,115,,,,,,5249,,,,997,,2425,4483,12,28,119,879,,,,,0,662,,,,,,,,,,,,,,,,,8,14,,,405,,14194,,,,,25029,4967,,,,,,,,,,25,,,,,,,2817,,69155,,1299,,,18675,,,,,,
"CHN",,,,200,,,,84,5850,,435,108346,10934,,80,,131427,,,5889,823,,128,496,675,48,,1055,9429,,1718,443,,,41,1853,,286712,,,,,1691,,1772597,189060,1392,,327,,190,,0,499,,563,454,19590,,2441,,19,4013,934,501,224,,53,92,,,,,835,1106,43028,1201,599,143,,337,34512,121,,441,0,,,2215,361,154,,422,330,,419,4242,118,98000,170906,,,3056,,1002,53519,,222311,5718,1142,,,,612,3743,175,2596,140,,1800,40,175,966,1312,,65974,,190,173,89,103,151,3273,,1911,,,1821,,,,,55637,4392,466,25260,26141,89,18991,44,,,,,7844,2878,,410,543,10439,138,1419,2551,72391,788,1452,826,,48299,,,1331,64969,,,,27,,,84,,,,,1375,80,273,191075,,320,132,239,,8051,,4349,312,,1711,2538,8212,9792,,60,116,1012,278,,103,425,,1020,,,,129,7666,,83030,,1058487,,,,,8067,1192,,,,128,
"HKG",,,,,,,,,9,,,68683,174,,35,,,,,,49,,,,8,121,,,,,432,,,,,142,,231291,,,,,40,2805,,12873,31,,,,1604,,,,,,9,102,,492,,,,37,,10,,,,,,,,,,2299,,,,,,,,,40,,,,,,,,,,,,,,,,,,468,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,45,,,7,,,,,,,,,,,,,11441,,,,,,,854,,,,270,,,,263,,57,,,,,,,36,,,,,,,,,,,,,,,31708,,,,,,1075,,,,,,,523,,,,,,,,,,,33,,,,,,,72931,,177702,,,,,500,,,,,,
"MAC",,,,,,,,,,,,1947,10,,,,,,,,,,,,,,,,,,,,,,,,,6620,,,,,20,12470,58769,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,1816,,,,,,,,,,,,,,,,,,,,,,10309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5991,,,,,,,,,,,
"COL",,,,,,,,,3162,,4446,3146,975,,30,,,,,2318,,,,,1002,1641,,,3196,,,6,,,,,,12595,136,,,,2734,,,,,,,,4147,,0,268,,44,27,,,1424,,,5217,55897,52,375,,,,,,,39,,242,15537,,,,,,6401,,,410,,,,,610,,,,786,,527,84,42,,,,,,,1520,12313,,,23,,,,,,,3,,,,,0,,24,,,,,,,,,,,,5530,,,,,,,,,,,,6784,,290,237,,,,,,2584,,,,17179,,,3706,209,69,229,3601,,,,,,297,,,,,,,,,,,,,,,,,16,4,,,159,,21683,,,,,6822,6475,,,,,,,,,,27,,,,,,,8660,,403325,,,,,588323,,,,,,
"COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,2,,,,,,,,,,,,,,1,,,17,,,,,527,,,60,,,,,,,2,19469,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,7,,,,,,,,,,,,,,2178,,,,7242,,,,,,,,,,20154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952,,15,,,,,,,,,,,,,,,,,,,,,120,,,,,,,9,17,,,,,,,,,,,,,,,,,33,458,,,,,,,,,,,,
"COG",,,,,,477,,,90,,,130,284,,,,,,,4892,,542,,,3,,,,,,,9,,,,,,182,,,777,,7,,,,,,,,5,,,,,,24,,5912,58,,,,,39,,,,,9,,,,,12,49960,,,6747,,,844,,,435,,,,,,,,,,,,37,,,,,,578,,,1898,,,,,,,,,,1,,,,183,,,,,1567,,,4208,,,,,,,,,,,,,1180,,,1579,,,433,,,,,,,,,172,,,,,,,,162,58,1148,,,,,,,424,,,,,,,,,,,,,,,,,6,,,,3712,,294,,,,,149,2070,,,,,138,,,,,,,,,,,,1793,22000,,,,,,,,,,,456,
"COK",,,,,,,,,,,,3562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,10,,,,,,,,,,,30,,4,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI",,,,,,,,,359,,,307,112,,38,,,,,136,,,,,122,,,,314,,,2,,,,,,1840,165,,,,441,,,,757,,,,,,,,,2,4,,,68,,,1724,351,,1188,,,,,,,,,16,435,,,,,,639,,,26,,,,,746,,,,260,,617,15,5,,,,,5,,,301,101,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2571,,,,,,,,,,,,304,,,4727,,,,,,157,,,,4155,,,210,28,24,,531,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,778,,,,,193,505,,,,,,,,,,31,,,,,,,200,,58472,,,,,1405,,,,,,
"CIV",,,,,,6,,,1,,,43,133,,,,,,,874,,3906,,,3,,,,,,,2,303170,,12,,,1677,,,,,10,,,,,,,,2,,,,,,5,,,191,,,,,181,,,,,,,,,,28,42266,,,1403,,,1745,4885,,116,,,,,,2850,,,,,,8,1,,,,,71,,,6833,,,,,,,,,,1,,,2132,511,,,,,,,,59377,,,,186,,,70,,,,,,,,,43,,,260,,,,2774,,,,,92,,,,,,,,,,57,,,,,,,100,,,,,,,,,,,2428,,,72,,,,,,,695,,241,,,,,293,1487,,,0,,1791,,,,546,,,,,64,,,1529,,4337,,,,,,,,,,,
"HRV",,,,,,,,,2119,,,55036,49385,,,,,,,72,,,,,28,,27272,,,,,29,,,,,,19628,,,,,292,,,,51,,,,16,,,,,30,626,,,542,,,,31,96,,,,,,,,1,,52,10802,,,,,,179958,,,407,,,,,,,,,,,,980,9,,,,,269,,,17882,,,25,,,,,,,6,,,,,135,,380,,,,,,22,,,,,,71,,,,,,,,,,,,81,,897,,,,,1335,,102,,,,39,,,57,,976,58,,,,,,927,313,,,,,,,,,,,,255683,,,,,273,47721,,,391,,348,,,,,4875,18107,,,,,,,,,,129,,,,,,,4290,,32344,,,,,358,,,,,,
"CUB",,,,,,,,15,1873,,,438,547,,79,,,,34,495,,,15,,311,1295,,,894,,,91,,,92,,,3462,437,,,,1751,,,,1375,,190,,3558,,,,,13,185,,,102,,6,7580,1120,,82,,,,,,,,,74,2097,,,,,,4993,,,199,,,,,347,70,,,1142,,460,335,11,,,,,44,,,6552,1837,,,,,,,,,45,,,,,,,21,,,,,,,,,,,,4858,,,,,,,,,961,,,460,,,711,,,,,,49,,,,2396,,,564,,223,250,19293,,,,,1,2513,,,,13,,,,,,,,22,26,,,,49,4,,,416,,28314,,,,,1388,1585,,,,92,,,,36,,24,,,,136,,,592,,815617,,,,,10603,,,,,,
"CUW",,,,,,,,13,,,1095,54,,,,,,,,,,,,,138,2310,,,,,,,,,,,,379,7,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44774,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,50,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,,,627,,,,,,
"CYP",,,,,,,,,101,,,23918,201,,,,,,,77,,,,,6,,,,,,,126,,,,,,4165,,8,,,10,,,,,,,,2,,,,,,20,,,131,,,,,77,,,,,,,,,,53,1108,,,,,,631,,,33684,,,,,,,,,,,,288,2,,,,,70,,,119,,,87,,,,,,,2,,,,,,4,2,,,,,,25,,,,,,,,,,,,,,,,,,182,,,,,,,,,91,,,,,,,,,53,11,,,,,,32,466,,,,,,,,,,,,134,,,,,32,,,,1304,,165,31,,,,422,234,,,,,,,,,,9419,,,,,,,75065,,10714,,,,,13,,,,,,
"CZE",,,,,,,,,3852,,,15921,34176,,,,,,91,55,,,,,76,,,,1347,,,313,,,,,,15865,,,,,72,,,,93,,,,,,428,308,,238,,,,203,,,14,118,191,,,,,,,,,,272,11915,,,,,,64364,,,2970,,,,,,,,,,,,578,64,,,,,1437,,,3306,,,24,,,,,,,112,,,,,11,74,79,,,,,,12,,,,,,331,,,6,,,,,,107,,,3953,,260,,,,,50,,185,,,,20,,,56,,7526,81,,,,351,,691,14104,,,,,,,,,,,,400,,,,,37407,349,,,779,,958,,,,,299,9600,,,,,,,,,,663,,,,,,,10086,,86188,,,,,327,,,,,,
"PRK",,,,,,,,,30,,,237,1671,,,,,,80,1674,,,,,63,,,,,,,1,,,,53,,106,,,,,188,,,,122,,,,20,,,,,12,32,,,211,,,,182,93,,,,,,,,,,2,102,,,67,,,1453,,,274,,,,,,,,,,,48,,,,,,,70,,,21,,,71,32525,,,,1058,,109,,,,,,,,,,,,,,,,,,,1219,,,56,,,,,,142,,,2,,,,,,,,,23,,,,,,,54,1777,,2,,,,,,,9245,,,,,,,,,,,,,,6,,,,,,,85,,27,,,,,52,233,,193,0,,,,,,,17,,,,48,,,5,,,,,,,40,228,,,,,
"COD",,,,,,14957,,,,,,291,436,,,,,,,47249,,,,,3,,,849,,,,6,,41447,,,,5693,,20510,200,,12,,,,,,110720,,2,,,,,241,12,,,120,,,,,94,,,816,,180,63,,,,144,33563,,,3683,,,9428,16,,928,,,,,,,,,,,,15,2,,,,,27,,,1118,,,,,391,,,,,,,,,299,,,89,,2481,,,,,,,33,,,13,,,,,,,3185,,4501,,,3316,,,17,,,,,,27,,,,,,,,1,,1018,,,,,,,,89770,,,,,,,,,,29,,,0,,,,,,,7488,,950,,,13976,,931,2594,,,0,,312,,,,,17,,,,73273,,,4698,21834,4243,,,,,,,,,,31525,
"DNK",,,,,111,,,,527,,,10006,882,,22,,,,168,2442,,,26,21,55,,,98,489,,,21,,,,,,19098,11,2,,,199,,,,77,,,,39,,38,,,60,48,,,,,,78,69,240,,,,39,,,,2071,,577,6991,,,,,,18466,,,1314,6476,,,,,,,,,,,146,2175,,,,,359,,1261,3670,,577,56,,,,,,,93,,,,675,19,112,1438,,,,,,15,,,,,,298,,,,,,,,,160,,,2527,,962,44,,,,,,21161,,,,28,,,151,244,853,315,,,,,,52,2546,,,,,,,,,,,,91,,,,,72,19,,,886,,4479,,,,,35611,3830,,161,392,,,,,,,1970,,,,161,,,15833,,33654,,,,,126,,,,,,
"DJI",,,,,,,,,,,,63,5,,,,,,,76,,,,,,,,,,,,2,,,,,,300,,,,,,,,,,,,,,,,,,2,2,,,15,,,,,247,,,,,,1901,,,,1,3149,,,,,,,,,13,,,,,,,,,,,,,0,,,,,1,,,12,,,,,,,,,,,,,,863,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,53,52,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,
"DMA",,,,,,,,3170,9,,134,3,32,,41,,,492,,97,,,,,3,960,,,,728,,0,,,,,,2099,,,,,17,,,,45,,,,3,,,,,0,0,,,7,,,27,,,,,,,,,,,,1,768,493,,,,,,,,401,,54,5604,,,,,19,,,,,1,,,,,1,,,22,128,,,,,,,,,,,,,,,,105,,,,,,,,279,,,,,,,,,331,,,,,,,48,,,,,,,,,,,,,17,,,,,,,2575,,,,,,,,,115,129,,78,,,,,,,,,,,,,,,,,408,,,,,42,131,,,,,,,,,,,,,,,,,3697,,17818,4060,,,,40,,,,,,
"DOM",,,,,,,397,1044,849,,2829,42,1943,,64,,,,,1792,,,11,,22,8267,,,190,879,,8,,,,,,3841,39,,,,197,,,,350,,,,556,,,203,,4,2,,,56,,,,133,,41,,,,,,,,,22,469,,,,,,2828,,,192,,,2517,,64,,,,2285,,102,12,4,,,,,5,,,13427,,,,,,,,,,0,,,,,1,,32,,,,,,,,69,,,,842,,,,,29,,,,,,,3933,,,52,,,,,,128,,,,3554,,,112,,3,22,49325,,,,,0,,,,,26,,,,,,,,,,,,,,6,,,,,21654,,,,,228,5976,,,,,,,,,,,,520,,,,,285,,524698,1861,,,,16240,,,,,,
"ECU",,,,,,,,,1501,,,1316,411,,12,,,,,1598,,,,,521,,,,903,,,4,,,,,,9362,,,,,5512,,,,11917,,,,683,,,102,,3,15,,,269,,,1055,,9,126,,,,,,,,,35,1637,,,,,,2397,,,48,,,,,113,,,,,,345,49,10,,,,,21,,,11373,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1222,,,,,,,,,,,,646,,,78,,,,,,272,,,,1604,,,2491,141,36,140,675,,,,,,313,,,,,,,,,,,,,,,,,10,,,,,,11606,,,,,885,2337,,,,,,,,,,,,,,,,,1665,,223927,,,,,26835,,,,,,
"EGY",,,,,,,,10,510,,,39901,9253,,8,23628,,,,1627,,,,,33,,,,3796,,,50,,,,,,31290,,65,,,81,,,,159,,,,11,,0,,,1824,58,,,1076,,,,32,,,,,,,,,,,276,23179,,,,,,12245,21,,22258,,,,,21,,,,,,,390,12,,,,13058,284,,22829,41691,,645,229396,,,,107006,,,8,104377,,,11822,,4,23,,,,24,,299,,,215,,,174,,,,,,1166,,,245,,,6789,,435,,,,,1843,,310,27544,,,30,,,12,44,246,64,72,271,,,,13,1488,,,,,,,,,,366429,,59,,,,,55,29,,,1204,,1267,15,17515,21886,,1944,4155,,,0,,,,,,602,1514,,,,41,,207924,22933,,91056,,,,,350,,,,8886,139,
"SLV",,,,,,,,,169,,,10028,43,,4,,,,,272,6661,,,,82,,,,443,,,2,,,,,,32598,,,,,227,,,,306,,,,26046,,,,,4,5,,,38,,,407,196,151,,,,,,,,,,11,1032,,,,,,504,,,26,,,,,124346,,,,,,60692,11,1,,,,,14,,,3013,137,,,,,,,,,,,,,485,,,,,,,,,,,,,,,4931,,,,,,,,,,,,197,,,2136,,,,,,81,,,,2146,,,67,,,14,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441,,,,,2174,428,,,,,,,,,,,,,,,,,322,,649970,,,,,965,,,,,,
"GNQ",,,,,,,,,,,,,7,,,,,,,1692,,,,,,,,,,,,,,,,,,12,,,,,2,,,,,,560,,,,,,,,1,,,,,,,,,,,,,,,,,,0,149,,,35966,,,,,,1,,,,,,,,,,,,,1,,,,,0,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,34,,,,,,,33,,,,,,,,,286,,,,,0,,,,,,,,,7506,,,,,10,23,,,,,56,,,,,,,,,,,,29,,,,,,,,,,,,,
"ERI",,,,,,,,,,,,1562,65,,,558,,,,1,,,,,1,,,,,,,2,,,,,,4649,,,,,1,,,,,,,,,,,,,2,1,,,79,,,,,359,,,,,,34949,,,,5,166,,,,,,3979,,,117,,,,,,,,,,,,3,1,,,,732,20,,,4098,,,115,,66,,2522,,,0,,,,1230,,,,,,,,,12,,,,,,,,,,,,,,,,,,228,,,,,,,,,44,,,,,,,,,2,,,694,,,,,,,,,,,,,,,,,,,0,,,,,,0,325,,10,,,287519,,2847,2734,,,,,,,,,,,,,,0,,4928,3593,,14515,,,,,24,,,,2500,,
"EST",,,,,,,,,106,,,2556,232,581,0,,,,3397,57,,,,,2,,,,,,,16,,,,,,6196,,,,,35,,,,19,,,,2,,3,,,10,23,,,234,,,,,16,,,,,,,,,,3285,855,,,,,720,5310,,,102,,,,,,,,,,,,63,11,,,,,674,,,212,,,,588,,,,1307,,2872,,,,,15,1414,16,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,159,,,,,,,10,,343,141,,,,,,,65943,,,,,,,,,,,,,,,,,15,0,,,56,,58,,,,,9560,270,,,,,,,,,,65,,,,,11068,,1233,,9624,,,,,45,,,,,,
"SWZ",,,,,,,,,,,,178,15,,0,,,,,,,,,,,,,174,,,,2,,,,,,131,,,,,2,,,,,,,,1,,,,,,1,,,39,,,,,,,,,,,,,,,,9,,,,,,,,,9,,,,,,,,,,,,,,,,,,11,,,5,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,277,,,52,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,28635,,,,,,,14,58,,,,,,,,,,44,,,,,,,469,69,,,,,,,,,,,,
"ETH",,,,,,,,38,69,,,2563,793,,,392,,,18,2711,,,,,4,,,,,,,30,,,,,,13822,,,,,9,,,,,,,,1,,,,,29,29,,,820,10943,,,,503,,,687,,3,,,,,394,3975,,,,,,17204,16,,2929,,,,,,,,,,,,61,22,,,,,82,,50287,11136,,,57,,29521,,1776,,,,,,,1470,,,,,,,,,30,,,,,,,,,,,,,,,298,,,5474,,185,29,,,,,,2227,,,,,,,,,58,7,,986,,,,,372,,,,2,,,,,,62534,,,,,,,10,,,18044,1792,,174,,,496740,,11103,2441,,,0,,,,,,,34,,,,175,,3470,4269,,52866,,,,,28,,,,687,,
"FLK",,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,8533,,,,,,,,,,,,,,,,4,,,,,,,,,2,278,,,,,,,,,,,,273,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,
"FJI",,,,101,,,,,1,,,40344,11,,,,,,,15,,,,,1,,,,,,,1,,,,,,18730,,,,,7,,,,,,,81,1,,,,,2,3,,,17,,,,,,,,,,,,,,,6,96,,29,,,,,,,10,,,,,,,,,,,,,0,1298,,,,8,,,10,,,,,,248,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,204,,8,,18262,,,,32,,,17,,,,,131,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,218,,29,,6,,,,,33,90,,,,,,,417,,,,,,81,,,,1900,,23725,,,,146,,,,,,,
"FIN",,,,,,,,,152,,,9656,993,,,,,,1688,1541,,,,,59,,,,167,,,19,,,,,,14970,6,,,,115,,,,51,,,,14,,13,,,174,123,,,3503,,,50,48,178,,,,1010,,,,,,,4555,,,,,,13312,,,1175,9,,,,,,,,,,,284,97,,,,,266,,516,1336,,442,,,,,,303,,684,,,,569,1,83,445,,,,,,10,,,,,,78,,,21,,,,,,110,,,1655,,,,,,,,,4533,,,,8,,,44,12,232,196,,,,,,108,1899,,,,,,,,,,,,25,,,,,44,4,,,370,,3868,6,,,,182250,3555,,,,,,,,,,978,,,,,,,7993,,22152,,,,,63,,,,,,
"FRA",,,1321,,4216,,,33,6229,,,16385,5572,,89,118,,,,123438,,510,114,17,597,121,238,,8249,14,,165,,310,137,336,10986,62998,22,13090,963,824,2625,,1641,,1851,538,6041,,482,,651,249,,323,1336,,,3345,,38,2804,813,2490,175,1529,159,65,,,,,,727,,18094,19606,6645,,,97944,116,,8518,8,,40430,,229,1893,91,,422,,108,2203,196,3628,,,,3104,,23373,56690,,3824,388,,,,505,,,77,177,,289,6208,70,241,15658,5908,,,70,2679,114,,35638,,696,2791,4851,,7401,12,,,13813,,,758,,,15164,22427,1085,111,,,,,,2459,663,,,282,,594,1441,265,42043,75053,294,202,929,,50738,677,1481,,,,41,845,,10,28,,,11977,168,167,,,,1071,1262,,,3828,,113860,78,,,,5223,93526,,,1220,,1523,,,,3841,12558,,,,228,,1118,71537,,137002,,840,,242,4149,53,461,155,,59,
"GUF",,,,,,,,4,,,,3,,,,,,,,,,,,,1,4,,,683,,,,,,,,,48,,,,,2,,,,,,,,6,,,,,0,,,,3,,11,,,,,,,,,,,,,,,,,,,,,,,3,,,881,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,
"PYF",,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,12,,,,,,,66,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,23,,,,
"GAB",,,,,,,,,,,,10,16,,,,,,,306,,,,,2,,,,,,,5,,,14,,,229,,,318,,5,,,,,,1121,,1,,,,,,0,,,5,,,,,,,86,,,,,,,,1,8196,,,,,,182,,,31,,,,,,,,,,,,2,,,,,,3,,,75,,,,,,,,,,,,,,,,,,,,,,4670,,,,82,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,221,,,,,,,,,,,,190,,34,,,,,3,157,,,,,484,,,,,,,,,,,,70,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,9,391,,,,,,,194,,,,,,,,,,,,4,,,10,,,122,,,,,1,,,,,,,,,6022,,,,,3,,,360,,,,13,28,,,,,,,,,,96,1372,,,,,,2261,19,,51,,,,,,935,1247,,,,,4,4,,,,,30,,,363,,,,,,,,,,0,,,650,,,,,,,,,621,,,,,,,,,,,,,,,,122,,,164,,,,,,,,,676,,,,,,,,,,15,,,,,,,,,,,,,,,,,,4458,,,5110,,,,,,,,,3557,,,,,2332,314,,,,,574,,,,,,,,,27,,,2553,,3673,,,,,,,,,,,
"GEO",,,,,,,,,,27684,,168,2061,61233,,,,,9348,183,,,,,1,,,,,,,117,,,,,,752,,,,,9,,,,,,,,8,,,,,5376,132,,,78,,,,,,,,,1884,,,,,,5,1381,,,,,,5946,,,53103,,,,,,,,,,,,165,3,,,,,136,,24200,164,,,,3089,,,,8367,,1368,,,,,,1144,,,,,,,15,,,,,,,,,,,,,,,,,,46,,,,,,,,,11,,,,0,,,,,393,88,,,,2396,,0,653159,,,,,,,,,,,,37,,,,,27,,,,,,257,,,,,123,369,,753,,,,,,,,3813,,,,,74660,,303,,8723,,,,,11,,,,,,
"DEU",,,3661,,351,,,57,12672,700,,125092,113756,341,190,,,,50,65226,47,,231,15,1524,,812,320,22641,35,,625,,,33,47,,172549,81,,,,5371,,1476,,2455,,205,,1077,,6825,570,,914,3563,,,25297,,14,5647,1612,7378,347,,,716,,,,17,,2800,177141,,350,36,,1214,,,,63007,34,,167,,440,,,,851,,221,19850,922,4140,,,,4291,,27508,75903,,4017,642,,,,,10548,,3084,292,,906,16289,1244,2049,10558,,,,213,,378,,,,70,,4988,,,54,,,903,,,12815,,,123377,,6879,297,,,,40,,9318,,,,344,,1994,1826,947,123377,19705,1662,,799,2308,,2033,149872,,,,41,,,45,,,,754,502,48,131,,,1460,6970,,,25144,,100172,83,,,,35578,201043,,166,2303,,87,,,124,896,215428,1280,,,214,1265,,233229,769,718811,,2205,14711,,4432,,,,,220,
"GHA",,,,,,,,18,,,,1625,1538,,44,,,,,2903,,2902,32,,2,,,,,,,5,30522,,74,,,11477,,,,,6,,,,,,,,1,90436,,,,30,16,,,678,,,,15,186,,,,,,,,1,,161,5756,,,2631,,,21454,,,514,,,,,,,,,,,,65,15,,,,,268,,,29731,,1187,39,,,,,,,,,105,9723,526,,,,,,,,2323,8,,,198,,,,,,,,,,,,202,,,8266,,,,2881,81276,,,,1104,,,,,,,,10,55,33,,,,,,0,263,,,,13,,,,,,,1543,22,,1274,,,5,10,,,4046,,736,,,,,914,1683,,,,,19575,,,,,83,,,,27,,,42703,,43808,,,,,27,,,,,283,
"GIB",,,,,,,,,31,,,447,,,,,,,,,,,,,1,,,,,,,3,,,,,,224,,,,,5,,,,,,,,2,,,,,2,,,,,,,,,7,,,,,,,,,,,65,,,,,,,,,12,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,0,,,,,,,,,,,,,,,,,,9279,,,,,,,,,,,,,
