"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GRC",,20447,,,,,,,816,788,,64472,1109,,24,,,,73,7196,,,43,,5,,,,875,,,1826,,,,,65,34523,,,,,143,,,,33,,,,5,,70,,,7113,282,,,398,,,29,7,621,,,,,,,,,,115,5887,,,,,72,118257,,,,,,,,,,,,,,,570,8,,,,,202,,1362,6956,,,62,,,,,,,9,,,,858,38,12,542,,,,,,21,,,,,,79,,,,,,,,,,,,2861,,,,,,,122,,186,,,,56,,,15,83,1315,74,,,,41,,2196,840,,,,,,,,,,,,484,,,,,110,33,,,2283,,825,19,,,,4319,2967,,,,,,,,,,31558,,,,19,,,15300,,75491,,,,,270,,,,,,
"GRL",,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4,,,,,,,,1,,,41,,,,,,8152,,,,,,,,,,,,,81,,,8,,,,,,,,,3,,,,,149,,,,,,,,28,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,
"GRD",,,,,,,,75,17,,200,63,7,,15,,,332,,,,,,,0,11,,,2,,,,,,,,,5270,6,,,,5,,,,,,,,1,,,32,,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,63,,,,2,,,,,,7,,,9,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,25,63,,243,,,,,,,,,,,,,,,,,251,,,,,7,19,,,,,,,,6628,,,,,,,,,4763,,17139,305,,,,139,,,,,,
"GLP",,,,,,,,35,,,,10,,,,,,,,,,,,,,103,,,,,,,,,,,,217,,,,,7,,,,,,,,,,,,,,,,,0,,17,30,,,,,,,,,,,,,,1019,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,524,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,656,,,,134,,,,,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,78,,,188,141,,12,,,,,295,9259,,,,64,,,,90,,,4,,,,,,7233,,,,,169,,,,190,,,,650,,,30,,0,10,,,96,,,182,106,4,3950,,,,,,,,,16,1345,,,,,,687,,,26,,,,,,,,,,,1669,8,13,,,,,71,,,891,179,,,,,,,,,0,,,,,,,,,,,,,,,,,,,14023,,,,,,,,,,,,266,,,727,,,,,,172,,,,437,,,72,131,,17,296,,,,,,,,,,1,,,,,,,,,,,,,,0,,,15,,2204,,,,,328,423,,,,,,,,,,,,,,,,,410,,314256,,,,,224,,,,,,
"GIN",,,,,,129,,,1,,,94,49,,,,,,,765,,,,,2,,,,12,,,2,,,128,,2383,1274,,,,,4,,,,,,,,,68128,,,,0,10,,,34,,,,,11,,,,,,,,,,6,9787,,,723,16015,,736,44,,13,,,,,,,2233,,,,,6,5,,,,,24,,,831,,,,,,,,,,,,,9376,,,,,,,,,8228,,,,1656,,,,,,,,,329,,,22,,,644,,,,,,,,,33,,,,,,,,,6,1036,,,,,,0,86,,,,,,,,,,,16270,,,25191,,,,2,,,15,,2651,,,,,61,257,,,,,1055,,,,,,,,,,,,551,,4972,,,,,,,,264,,,
"GNB",,,,,,,,,,,,10,6,,,,,,,99,,,,,,,,,157,,,2,,,1304,,,29,,,,,0,,,,,,,,,167,,,,,2,,,8,,,,,1,,,,,,,,,,1,860,,,,5993,,,,,3,,,,,,1799,,,,,,0,,,,,,1,,,187,,,,,,,,,,,,,365,1,,,,,,,,,,,,667,,,,,,,,,,,,,,,79,,,,,,,,,5,,,,,,,,,,10583,,,,,,,62,,,,,,,,,,,13282,,,3,,,,0,,,10,,710,,,,,34,75,,,,,50,,,,,,,,,,,,655,,,,,,,,,,434,,,
"GUY",,,,,,,136,3150,,,144,293,12,,526,,,2551,,79,,,42,,2,680,,,889,640,,1,,,,,,44257,108,,,,8,,,,6,,,,6,,,,,,1,,,70,,60,12,,,,,,,,,,,,7,2152,1504,,,,,,,,8,,273,79,,,,,,,,,1,11,,,,,19,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,1559,,,,,,,,,52,,,,14,,,,,6,,45,,,,,,,,,329,1121,,129,,,,,,,,,,444,,,,,17,,47,,,,4347,77,67,,,,,,,,3358,,,,,,,,,11555,,123312,,,,,3884,,,,,,
"HTI",,,,,,,,15,19,,842,45,28,,9823,,,16,,743,20,,695,,5,1422,,,22,,,1,,,,,,36305,6,,,,29,,,,28,,,,15,,,227,,3,4,,,54,,546,100748,13,,,,,,,,,,,2,37038,7868,,,,,488,,,21,,,6023,,5,,,,,,5,,3,,,,,3,,,307,,,,,,,,,,,,,,,,,,,,,,,,,625,,,,218,,,,,,,,,,,,480,,,11,,,,,,7,,,,197,,,26,,,,157,,,,,,,,,,13,,,,,,,,,,,,558,,0,,,,,153,10,,,,52,873,,,,,,,,,,,,2835,,,,,125,,243421,301,,,,754,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,3,54,,,102,45,,8,,,,,90,3156,,,,102,,,,41,,,1,,,,,,2704,699,,,,199,,,,141,,,,1120,,,,,0,3,,,58,,,237,124,,6079,,,,,,,,,17,295,,,,,,581,,,32,,,,,3658,,,,,,,4,11,,,,,9,,,1070,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734,,,,,,,,,,,,207,,,5556,,,,,,35,,,,551,,,88,,,,177,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,5006,,,,,139,268,,,,,,,,,,,,,,,,,305,,216396,,,,,175,,,,,,
"HUN",,,,,,,,,703,,,11781,16331,,,,,,213,2092,,,,,15,,107,,1196,,,152,,,,,,22423,,,,,249,,,,54,,,,17,,711,34,,143,939,,,1089,,,16,63,67,,,,46,,,,,,533,5046,,,,,26,52394,,,1067,,,,,,,,,,,,,53,,,,,2425,,7463,7026,,,516,,,,,,,142,153,,,125,15,57,277,,,,,,20,,,,,,208,,,1,,,,,,,,,3382,,617,,,,,42,,697,,,,14,,,29,20,763,204,,,,116,,3572,8765,,,,,,,,,,,,1267,,,,,7393,225,,,,,1688,,,,,6843,6685,,,,,,,,,,297,,,,8,,,15222,,44359,,,,,456,,,,,,
"ISL",,,,,,,,,12,,,318,80,,,,,,,76,,,,,1,,,,79,,,47,,,,,,270,,,,,7,,,,,,,,1,,,,,18,7,,,3807,,,,,,,,,,,,,104,,54,214,,,,,,726,,,28,15,,,,,,,,,,,59,,,,,,21,,,149,,,,,,,,,,4,,,,,0,14,136,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,1871,,,,,,,3,9,137,16,,,,,,,25,,,,,,,,,,,,,,,,,19,6,,,3,,360,,,,,1907,134,,,,,,,,,,22,,,,,,,922,,2643,,,,,,,,,,,
"IND",,,,,,,,36,83,,81,66618,4339,,169,39351,12736,238,9,4192,131,,194,6041,41,24,,1701,314,15,459,34,,,,36,,215061,91,,,,276,2781,8261,,60,,,,11,,13,,,772,140,132,,3368,,7,92,36,382,4,,59,21,,,,36,552,948,20199,,11,,,12,16294,286,,1273,,,88,,,,,,,,,328,117,,2521,,103,6594,,9564,36220,445,11554,979,,,,131933,,,16,252,97,103,883,4,,72,559,1134,45847,5649,,60,,,,940,,283,,,18,,,,742,14192,243,,362122,5827,,21330,11,,,,,,3112,61420,917324,,1129,42,,69,1533,197,3245,44,35480,725,,,0,1216,,,,66,,,,,,369942,,178,1033,37,35978,11,56,16,,,10559,,6042,11124,,1163,,7382,6515,,236,3720,,,,100,295,,190,,,,1276,781,308969,277408,3087,644298,,,,,108,448,,,,1967,
"IDN",,,293,,,,,,23,,,32444,626,,10,9884,56756,,,1782,,,,,6,94,,,193,,4759,10,,,,36,,6257,,,,,59,19122,104741,,32,,,,3,,9,,,103,41,839,,498,,,,13,565,,,,,,,,3,,148,2815,,8,,,,7459,,,260,,,,,15,,,,,,,108,55,545,,,,89,,,1701,,12786,15849,,,,37404,,,1,3815,,,1727,,,,,,344008,,,13,,,,,,62,,,,,,,,,59,,,85833,456,2270,,,,,,,481,16589,184,,25,5135,,23,1857,17,116,,21064,2514,,,,75,,,,,,,,,,258149,,13,21,,59871,11,9,7,19,,331,,636,104,,,,1004,1626,,,270,3063,,,,,,113,,,,,,77743,4805,,40086,,,,,30,2267,,,,,
"IRN",,,,,,,,,102,3940,,12538,5175,680,,,,,10,1994,,,,,16,,,,125,,,46,,,,,,47496,3,,,,33,,,,25,,,,10,,11,,,315,62,,,4904,,,7,26,54,6,,,,,,,,,1241,9794,,,,,50,46046,,,484,,,,,5,,,,,,,655,9,1046,,,9319,165,,26154,5113,,2486,72,,,,,,,7,,,,84,,8,81,,,,,,6,,,,,,71,,,,,,,,,13,0,,10499,,1374,,,,,,,5089,,1062,,15,,,16,437,54,87,,,,,,149,775,,,,,,,,,,,,7,,,,,38,12,,,191,,1652,19,,,,25425,3033,,577,7,,,,,,,5637,889,,,,415,,24245,,134300,,,,,37,,,,0,,
"IRQ",,,3004,,,,,,33,165,,17073,1599,,,,,,,705,,,,,2,,,,91,,,114,,,,,,18282,,,,,4,,,,8,,,,3,,9,,,69,87,,,7685,,,4,1,4587,,,,,,,,,,2003,2095,,,,,,28995,,,1393,,,,,,,,,,,,221,13,293,,41940,,191,,36518,748,,,129305,,,,,,,3,40365,,,17703,,,,,,139,,,20,,,36,,,13,,,,,,573,,,,,,14469,,2964,,,,,,,6330,1222,138,,,,,4,0,82,18,,,,,,268,203,,,,,,,,,,2443,,64,,0,,,9,11,,,23,,559,9,,,,33087,1885,164282,30,27,,,,,,3,3556,,,,,,,18647,,44357,,,,,20,,,,3078,,
"IRL",,,,,,,,,47,,,26637,337,,26,,,,16,1443,,,39,,26,,,167,42,,,4,,,,,,13947,113,7,,1436,87,,263,,40,,,,7,,17,,,352,62,,,499,,,21,40,49,5,,,,,,,,,78,4763,,,,,,5585,,,387,,,,,,,,,,,,328,26,,,,,,1185,,1800,,545,46,,,,,,,198,,,,,4,365,478,,,,,,139,,,,11,,96,,,1,,,,,,33,,,2371,,3389,6,,,,,,246,,,,14,28,,90,69,1917,531,,,,,,90,70,,,,8,,,,,,,,26,,,,,296,5,,,3755,,4525,,,,,520,1298,,,,,,,,,,267,,,,,,,260044,,86886,,,,,23,,,,,,
"IMN",,,,,,,,,,,,365,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3947,,,,,,,,,,,,,
"ISR",,,,,,,,,432,,,4000,862,,,,,,207,1591,,,29,,68,,,,755,,,97,,,,,,9827,10,,,,333,,,,153,,,,31,,9,,,118,65,,,576,,,32,96,240,30,,,,,,,,,168,4303,,,3,,11,4031,17,,308,,,,,37,,,,,,23,587,9,,,,,110,,,1323,,,807,,,,,,,32,238,,,,,18,12,,,,,,6,,,,,,522,,,,,,,,,50,,,2313,,,,,,,,,242,,,,242,,,170,230,128,37,39,,,43,,203,1250,,,,,,,,,,,,56,,,,,45,12,,,1180,,788,9,45236,,,769,1238,,,,,,,,,,1283,,,,,1910,,6670,,60047,,,,,217,,,,,,
"ITA",,5119,345,,164,,,32,93237,,,105475,12854,,43,,,,3,58226,,,33,3,442,24,75,113,20133,,,273,,,154,10,219,139969,11,31,,,2485,,216,,828,,,,407,,1193,51,,169,244,,,1356,,,1793,750,1672,87,,,,,,,,,345,192874,65,35,,,6,158400,77,,3614,,,159,,88,,,,307,,48,1201,68,,,,,2722,,2768,,,1403,251,,,,,,,61,,,32,2037,468,62,7282,,,,127,,376,,41,24,51,,1771,,1920,3,,,634,,,473,,,5894,88,757,39,,,,20,,548,,,,275,,362,1281,409,3386,982,171,,,147,,2819,542,,,,7,,,,1567,,,,933,29,,,,544,2173,,,6010,,17931,1283,,,,2178,84160,,,155,,,,,,754,1220,,,,33,,,55865,226,242546,,3457,,,18905,,,,,,
"JAM",,,,,,,172,2339,0,,488,482,92,,3634,,,552,,185,161,,282,,2,885,,,21,256,,3,,,,,,65662,4271,,,,11,,,,25,,,,62,,,129,,6,3,,,74,,60,105,10,,4,,,,,,,,,17,458,,,,,,908,,,20,,55,,,,,,96,,,4,8,9,,,,,89,,,163,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,536,,,6,,,,,,65,,,,307,,,,,,12,38,,,,,,,,,66,176,,60,,,,,,,,,,647,,0,,,65,,103,,,,,91,328,,,,,,,,436,,,,,,,,,78160,,339905,199,,,,61,,,,,,
"JPN",,,,,,,,10,2153,,,21697,1608,,27,,5205,,,2277,,,225,36,709,130,,,29350,,79,42,,,2,71,,17122,5,,,,513,1999,6141,,239,,,,60,,21,,,34,373,81,,1022,,,443,148,466,13,,,,,,,,,491,12212,,14,8,,,16635,17,,395,,,,1140,45,14,,,86,,47,561,43,486,3408,,,385,,,5404,,,55,,,,,,,7,,,,291,,9,113,,,5102,34,,23,,,,8,,1759,22,,103,,,,,,74,,,3334,,4710,13,,,,,383,617,,,74,132,90,1017,1418,2038,223,168,75,,9704,,,13,422,,,,13,,,12,,,,,23,,0,,,62,20,14,,526,,2895,218,,,,1696,3721,,,3114,,,,32,,,1079,,,,63,,,21786,,177673,,,,,168,271,,,,35,
"JOR",,,809,,,,,,40,,,1806,176,,,2862,,,1,195,,,,,2,,,,145,,,19,,,,,,3440,,,,,47,,,,37,,,,1,,4,,,112,16,,,438,,,,7,2018,,,,,,,,,,50,484,,,,,,3444,,,203,,,,,,,,,,,15,84,7,,2408,,3513,54,,,889,,,,,,,9689,,,1,465,,,4766,,,,,,,,,4,,,,,,13,,,,,,,,,,,,358,,,10,,,,,,64,2935,,,27,,,10,11,19,5,80,5610,,,,176,169,,,,,,,,,,36701,,23,,,,,7,14,,,12,,472,72,31148,,,687,196,,,,,,,,,,317,,,,,88,22470,1589,,19458,,,,,91,,,,,,
"KAZ",,,,,,,,,,424,,418,528,2559,,,,,37066,209,,,,,6,,,,12,,,485,,,,,,3368,,,,,4,,,,,,,,3,,27,,,100,1489,,,66,,,3,,82,,,,2227,,,,,,62,1194,,,,,682,355549,,,13814,,,,,,,,,,,,234,7,2402,,,,153,,6103,1852,,,22,,,,,11867,,4282,,,,125,,3231,,,,,,,,,,,,,,,,195,,,,,,,,,47,,,,,,,,,196,,,,,,,,,2223,211,,,376,3576,,0,1364090,,,,,,,,,,,,82,,,,,101,10,,,,,234,,,,,381,946,,447,,,,,,,,2701,10406,,,,127843,,1714,,5574,,,10384,,,,,,,,
"KEN",,,,,,,,,3,,,5223,511,,7,,,,,465,,,,,7,,,191,21,,,5,,219,,,,11609,24,,,,11,,,,,45,,,0,,,,,28,16,,,674,,,,,38,,,124,,,,,,,277,760,,,,,,6166,3,,252,,,,,,,,,,,,34,27,1404,,,,304,,,1438,,,,,,,,,,1,,,,91,,,,,,,,,18,,,,,,20,,,,,,,10348,,572,,,1177,,742,,,,,,,594,,,,,,,,119,26,71,,,,,,,152,1098,,,,,,,,,,,,235,0,,,10,11,,,5009,,485,,,2834,,931,1438,,,,,,,,,,61,,,,20402,,,63500,16595,30488,,,,,,,,,,131,
"KIR",,,,,,,,,,,,298,,,,,,,,,,,,,,,,,15,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,331,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,500,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,297,,,,,,,,,2,,,,,,,,,,,,,,40,,,,93,,,,,,,,,,,,,
"KWT",,,313,,,,,,,,,1411,70,,,1043,,,,38,,,,,2,,,,10,,,18,,,,,,5455,,,,,4,,,,8,,,,,,,,,69,13,,,499,,,,,933,,,,,,,,,,29,294,,,,,,,,,61,,,,,,,,,,,,50,0,3541,,,148,89,,,132,,,336,,,,,,,0,99,,,1848,,,,,,,,,2,,,16,,,,,,,,,,,,,,,545,,,,,,,,,82,64,,,,,,,20,53,,,1632,,,,,35,,,,,,,,,,,,28,,,,,16,0,,,14,,139,448,8658,,,449,150,,,,,,,,,,98,,,,,,8195,3757,,11003,,,,,26,,,,,,
"KGZ",,,,,,,,,,,,141,330,1600,,,,,2765,52,,,,,1,,,,,,,38,,,,,,597,,,,,4,,,,,,,,,,,,,9,219,,,13,,,,,12,,,,324,,,,,,11,319,,,,,154,27730,,,216,,,,,,,,,,,,87,1,,,,,19,,1139,586,,,,3051,,,,,,624,,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,42,,,,,,,,,42,,,,260,,,,269148,,,,,,,,,,,,,,,,,9,2,,,12,,93,,,,,150,225,,5627,,,,,,,,747,,,,,15129,,359,,1784,,,2953,,,,,,,,
"LAO",,,,,,,,,213,,,5413,53,,,,33063,,,697,,,,,4,,,,0,,,1,,,,175,,7041,,,,,0,,,,,,,,1,,,,,3,7,,,23,,,,,,,,,,,,,,,11,20977,439,,,,,1026,,,13,,,,,,,,,,,,16,,,,,,21,,,123,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,0,,,,,,,,,72,384,,,,,,,,33,,,,,,,,207,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,7,,92,,,,,226,398,,,302013,,,,,,,,,,,,,,320,,99685,,,,,,2199,,,,,
"LVA",,,,,,,,,123,,,3440,429,,,,,,7375,213,,,,,1,,,,55,,,68,,,,,,3594,,,,,32,,,,9,,,,1,,21,,,80,96,,,999,,,,,,,,,2484,,,,,,380,1004,,,,,123,11381,,,168,,,,,,,,,,,,89,161,,,,,8245,,3235,1562,,,,457,,,,777,,,,,,,,4183,139,,,,,,10,,,,,,17,,,,,,,,,,,,349,,,,,,,,,511,,,,,,,,,1180,86,,,,,,,49971,,,,,,,,,,,,,,,,,62,5,,,76,,758,,,,,1724,859,,,,,,,,,,42,,,,,10181,,16398,,15997,,,,,64,,,,,,
"LBN",,,569,,,,,25,600,480,,40370,567,,,582,,,0,1420,12,,,,11,414,,,5387,5,,112,,,,,,35344,,,,,116,,,,343,,117,,15,,8,20,,853,40,,,5708,,5,194,75,1511,,,,,,,,,,125,18119,,,424,,5,23371,332,,889,,,121,,4,,,,,,,68,8,,,,724,62,,3160,2120,,,1574,,,,1516,,,4,,,555,3348,,7,15,,,,3,,25,,,55,,,553,,,,,,451,,,19,,,1393,,,,,,,,,615,,,,154,,,25,54,71,27,15,847,,,,192,139,,,,2,,,,,,23255,335,21,,289,,61,11,3,,,239,,770,189,1601,,,9636,1590,,,,,,,,,,556,,,,,102,4601,5174,,51480,,,,,2770,,,,,,
"LSO",,,,,,,,,,,,45,4,,,,,,,7,,,,,1,,,848,,,,,,,,,,52,,,,,5,,,,,,,,,,,,,,0,,,29,,,,,,,,,,137,,,,,0,27,,,,,,,,,1,,,,,,,,,,,,1,,,,,,23,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540,,68,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,68328,,,,,,,15,35,,,,,,,,,,,,,,,,,311,41,,,,,,,,,,,,
"LBR",,,,,,,,,,,,685,34,,,,,,,174,,,,,1,,,,,,,2,,,,,2236,655,,,,,2,,,,,,,,,13894,,,,,3,,,67,,,,,17,,,,,14,,,,,20,283,,,,455,,496,23254,,12,,,,,,54261,324,,,,,8,0,,,,,51,,,229,,,,,,,,,,,,,,,,,,,,,,1165,,,,,,,,,,,,,,,,,,,793,,,,,6935,,,,449,,,,,,,,,,2,,,,,,,,,,,,,,,,,,366,,,40993,,,,0,,,261,,344,,,,,376,142,,,0,,58,,,,,,,,,,,,1028,,28625,,,,,,,,,,,
"LBY",,,835,,,,,,30,,,728,144,,,,,,,116,,,,,2,,,,,,,68,,,,,,1865,,,486,,11,,,,,,,,3,2412,36,,,66,25,,,71,,,,,1888,,,,,,,,,,35,805,,,,,,1153,,,258,,,,,,,,,,,,95,0,,1349,,,205,,9679,10250,,,637,,,,,,,2,188,,,,,,,,,,,,250,,,59,,,,,,,,,393,,,19,,,190,,,,68,,,,,52,,,,7,,,,12,101,3,,,,,,,122,,,,,,,,,,,,166,,,,,9,16,,,17,,236,7,,1297,,195,329,,,,,,,,,840,1295,,,,0,,,5090,,3118,,,,,40,,,,,,
"LIE",,,,,,,,,42,,,10,178,,,,,,,4,,,,,0,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,0,,,10,,,,,,,,,,,,,,,0,13,,,,,,126,,,5,,,,,,,,,,,,4,,,,,,1,,,46,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,52,,,,,2,1106,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,
"LTU",,,,,,,,,379,,,1784,463,,,,,,12751,274,,,,,5,,,,,,,67,,,,,,3063,,,,,14,,,,19,,,,2,,18,,,51,154,,,1684,,,,,,,,,1183,,,,8,,234,1252,,,,,149,19325,,,303,,,,,,,,,,,,69,328,,,,,13983,,4019,2412,,,,1729,,,,2240,,14239,,,,,,,133,,,,,,10,,,,,,51,,,,,,,,,,,,694,,,,,,,,,912,,,,8,,,,,41046,128,,,,,,0,40251,,,,,,,,,,,,22,,,,,65,5,,,127,,5540,,,,,1403,598,,,,,,,,,,154,,,,,12752,,28141,,18460,,,,,70,,,,,,
"LUX",,,,,,,,,108,,,91,274,,,,,,,4978,,,,,3,,,,,,,3,,,5,,,255,,,,,11,,,,9,,,,5,,14,,,6,4,,,163,,,,,,,,,,,,,,,26,6689,,,,,,5865,,,66,,,,,,,,,,,,53,48,,,,,59,,,1511,,,,,,,,,,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,25,,,474,,,,,,,,,41,,,,,,,6,,111,1863,,,,,,8,26,,,,,,,,,,,,37,,,,,19,17,,,10,,617,,,,,83,923,,,,,,,,,,24,,,,,,,769,,1231,,,,,,,,,,,
"MDG",,,,,,,,,9,,,115,42,,,,,,,1049,,,,,4,,,150,,,,0,,,,,,1388,,,,,5,,,,,5454,,,1,,,,,3,7,,,22,,,,,2,,,,,,,,,,6,61213,,,,,,646,,,78,,,,,,,,,,,,16,1,,,,,9,,,1286,,,,,,,,,,0,,,,,,,,,,,,,,,,,545,2447,,,,,,,,,,,,,100,,,,,,,,,221,,,,,,,,,,12,,,,,7449,,40,,,,,,,,,,,,,315,,,,,1,,,137,,230,,,,,55,793,,,,,,,,,,,,,,,,,562,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,390,14,,,,,,,25,,,,,5,,,593,,,,,,,,,,223,,,,,1,,,,,,,,,,,,,3,3,,,34,,,,,4,,,260,,,,,,,3,65,,,,,,,,,,,,,,,,,,,,,,1,,,,,39,,,62,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,25160,,179,,,129,,,,,,,,,28,,,,,,,,,,197,,,,,,,6,,,,,,,,,,,,,,,,,,1,,,6943,,17,,,,,28,39,,,,,,,,,,,,,,1,,,6896,3226,,,,,,,,,,,3711,44086
"MYS",,,208,,,,,,4,,,54393,195,,,,87600,,,288,,,17,,4,,,,,,20525,1,,,,58,,11486,5,,,,16,1925,7099,,,,,,0,,,,,20,95,80,,318,,,24,7,791,,,,,,,,,,144,1239,,,,,,2251,,,30,,,,,,,,,,,,53,9,10291,683,,,1647,,,291,,4295,204,,,,,,,2,,,,1231,,,11,,,,25,,20,,,,28,,25,,,,,,,,,,,,1647,,7158,,,,,,,217,,,,8,40,,19,116,13,26,,,251,,,,427,,,,5,,,,,,,,,,,471836,,,0,27,,382,,188,272,,,,610,954,,,388,77,,,,,,116,,,,,,,31201,,25352,,,,,14,15,,,,,
"MDV",,,,,,,,,,,,172,2,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,0,,,,,,,,1,,,,,,1,,,4,,,,,7,,,,,,,,,,0,4,,,,,,,,,2,,,,,,,,,,,,,,104,,,,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,7,,,,,0,,,10,,,414,,,,5,11,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,
