"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GRL",,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,5,,,88,,,,,,3456,,,,,,,,,,,,,55,,,3,,,,,,,,,5,,,,,85,,,,,,,,16,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,
"GRD",,,,,,,,55,0,,53,46,3,,15,,,191,,,,,,,1,2,,,,,,,,,,,,2212,3,,,,3,,,,,,,,5,,,96,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,29,,,,1,,,,,,2,,,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,13,40,,155,,,,,,,,,,,,,,,,,0,,,,,27,16,,,,,,,,7704,,,,,,,,,811,,7664,220,,,,141,,,,,,
"GLP",,,,,,,,22,,,,3,,,,,,,,,,,,,,31,,,,,,,,,,,,61,,,,,1,,,,,,,,,,,,,,,,,6,,5,68,,,,,,,,,,,,,,1179,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,508,,,,90,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,93,,,108,105,,1,,,,,3384,6504,,,,69,,,,15,,,0,,,,,,4167,,,,,88,,,,105,,,,1026,,,75,,0,1,,,11,,,337,70,2,3739,,,,,,,,,12,797,,,,,,277,,,23,,,,,,,,,,,1713,2,8,,,,,12,,,38,123,,,,,,,,,0,,,,,,,,,,,,,,,,,,,36574,,,,,,,,,,,,83,,,583,,,,,,108,,,,191,,,50,4,,2,231,,,,,,,,,,1,,,,,,,,,,,,,,,,,54,,344,,,,,277,195,,,,,,,,,,,,,,,,,38,,113994,,,,,268,,,,,,
"GIN",,,,,,63,,,0,,,16,131,,,,,,,547,,,,,0,,,,,,,3,,,30,,,110,,,,,0,,,,,,,,,72699,,,,0,5,,,16,,,,,172,,,,,,,,,,5,4414,,,1136,15134,,561,44,,6,,,,,,,1692,,,,,15,2,,,,,6,,,36,,,,,,,,,,,,,19453,,,,,,,,,9484,,,,851,,,,,,,,,356,,,48,,,326,,,,,,,,,20,,,,,,,,,12,71,,,,,,1,211,,,,,,,,,,,26752,,,43901,,,,,,,42,,1167,,,,,54,293,,,,,814,,,,,,,,,,,,25,,505,,,,,,,,301,,,
"GNB",,,,,,,,,,,,10,34,,,,,,,57,,,,,,,,,,,,1,,,310,,,11,,,,,3,,,,,,,,,171,,,,,2,,,9,,,,,68,,,,,,,,,,0,4789,,,,3952,,,,,1,,,,,,1483,,,,,,5,,,,,,0,,,12,,,,,,,,,,,,,1143,195,,,,,,,,,,,,301,,,,,,,,,,,,,,,46,,,,,,,,,6,,,,,,,,,,3759,,,,,,,168,,,,,,,,,,,10012,,,16,,,,,,,3,,471,,,,,38,91,,,,,26,,,,,,,,,,,,34,,,,,,,,,,205,,,
"GUY",,,,,,,108,798,,,52,202,2,,213,,,1004,,23,,,28,,0,189,,,481,444,,1,,,,,,30855,30,,,,4,,,,10,,,,11,,,,,,1,,,23,,38,31,,,,,,,,,,,,6,12,1197,,,,,,,,8,,160,31,,,,,,,,,4,3,,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,,,,,,,678,,,,,,,,,28,,,,32,,,,,15,,47,,,,,,,,,172,342,,89,,,,,,,,,,,,,,,16,,3,,,,2760,32,33,,,,,,,,2110,,,,,,,,,8960,,57013,,,,,2280,,,,,,
"HTI",,,,,,,,5,66,,38,22,15,,6814,,,,,937,19,,666,,5,2415,,,119,,,1,,,,,,18631,4,,,,24,,,,77,,,,32,,,1478,,0,2,,,28,,274,122793,22,,,,,,,,,,,0,11872,5126,,,,,173,,,80,,,6776,,7,,,,,,29,,0,,,,,0,,,13,,,,,,,,,,,,,,,,,,,,,,,,,631,,,,383,,,,,,,,,,,,140,,,19,,,,,,3,,,,60,,,12,,,,140,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,19,0,,,,48,329,,,,,,,,,,,,1258,,,,,11,,112330,90,,,,1135,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,1,68,,,68,22,,5,,,,,32,1521,,,,110,,,,208,,,0,,,,,,1072,357,,,,106,,,,126,,,,1156,,,,,1,1,,,11,,,226,71,,6905,,,,,,,,,2,204,,,,,,165,,,35,,,,,990,,,,,,,2,6,,,,,1,,,27,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,955,,,,,,,,,,,,48,,,4953,,,,,,29,,,,292,,,40,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,,,,,83,90,,,,,,,,,,,,,,,,,32,,46067,,,,,193,,,,,,
"HUN",,,,,,,,,1479,,,16048,4769,,,,,,149,718,,,,,22,,67,,2212,,,30,,,,,,26631,,,,,260,,,,87,,,,35,,510,65,,36,771,,,668,,,31,28,57,,,,18,,,,,,290,7174,,,,,,30410,,,183,,,,,,,,,,,,,14,,,,,82,,7361,243,,,4,,,,,,,153,2,,,162,6,68,28,,,,,,1,,,,,,140,,,0,,,,,,,,,2024,,158,,,,,34,,841,,,,32,,,20,1,833,22,,,,350,,3291,8949,,,,,,,,,,,,80,,,,,2339,128,,,,,239,,,,,5727,5638,,,,,,,,,,57,,,,1,,,7141,,52805,,,,,458,,,,,,
"ISL",,,,,,,,,2,,,179,47,,,,,,,54,,,,,0,,,,,,,1,,,,,,259,,,,,14,,,,,,,,1,,,,,2,3,,,1366,,,,,,,,,,,,,150,,42,155,,,,,,635,,,21,17,,,,,,,,,,,2,,,,,,3,,,19,,,,,,,,,,3,,,,,0,2,124,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,1035,,,,,,,8,0,39,5,,,,,,,26,,,,,,,,,,,,,,,,,0,,,,11,,64,,,,,1423,65,,,,,,,,,,5,,,,,,,276,,2481,,,,,,,,,,,
"IND",,,,,,,,15,94,,25,35701,4369,,90,46340,7204,222,21,3316,138,,91,17317,86,5,,1081,419,11,2181,133,,,,33,,81125,24,,,,163,2552,6286,,54,,,,21,,0,,,414,41,93,,1161,,6,161,51,487,11,,22,16,,,,6,655,369,12675,,26,,,,23578,258,,4132,,,39,,,,,,,,,641,26,,4448,,107,369,,8204,1186,398,1583,603,,,,257851,,,26,276,172,493,1397,0,,90,648,588,3865,523,,95,,,,252,,93,,,16,,,,596,22056,649,,101830,4100,,5229,9,,,,,,2485,130597,1532902,,887,148,,80,1573,305,1041,45,1998,102,,,0,4809,,,,30,,,,,,612071,,17,1012,244,9343,,4,6,,,4419,,2152,22147,,1162,,3559,3821,,411,1903,,,,67,389,,82,,,,932,3648,353599,194775,2831,238925,,,,,122,34,,,,2155,
"IDN",,,809,,,,,,13,,,20104,220,,6,3065,38139,,,892,,,,,8,31,,,,,581,0,,,,38,,3553,,,,,26,5823,16930,,41,,,,8,,0,,,7,15,172,,198,,,,12,1188,,,,,,,,,,23,1438,,8,,,,5608,,,31,,,,,10,,,,,,,80,24,777,,,,9,,,58,,1846,72,,,,11651,,,1,33,,,3395,,,,,,167538,,,4,,,,,,46,,,,,,,,,49,,,88321,501,1092,,,,,,,207,355,338,,35,4648,,10,2116,42,15,,84970,53,,,,185,,,,,,,,,,422395,,2,0,,9521,,0,1,76,,474,,222,1,,,,680,871,,,266,2093,,,,,,17,,,,,,22969,503,,24589,,,,,22,488,,,,,
"IRN",,,,,,,,,151,4003,,9586,4827,1263,,,,,22,1854,,,,,12,,,,,,,86,,,,,,14346,2,,,,54,,,,33,,,,63,,0,,,189,33,,,5474,,,64,45,73,13,,,,,,,,,378,12838,,,,,,63328,,,1618,,,,,5,,,,,,,1125,11,1535,,,9828,56,,23622,10789,,630,46,,,,,,,11,,,,211,,18,115,,,,,,6,,,,,,46,,,,,,,,,27,0,,3100,,216,,,,,,,3446,,2246,,24,,,24,159,145,29,,,,,,717,1519,,,,,,,,,,,,7,,,,,10,4,,,269,,1068,1,,,,22023,2655,,796,0,,,,,,,13895,1239,,,,2070,,18450,,119568,,,,,122,,,,0,,
"IRQ",,,355,,,,,,32,,,2844,1897,,,,,,,35,,,,,2,,,,,,,118,,,,,,3346,,,,,14,,,,35,,,,7,,0,,,54,52,,,1703,,,6,11,489,,,,,,,,,,133,2681,,,,,,5201,,,4355,,,,,,,,,,,,504,1,521,,660582,,54,,37111,61,,,15543,,,,,,,2,7101,,,1412,,,,,,18,,,21,,,33,,,0,,,,,,620,,,,,,744,,529,,,,,,,536,66,459,,,,,9,17,486,10,,,,,,218,699,,,,,,,,,,21581,,14,,0,,,9,6,,,106,,413,0,,,,22101,2298,1932,43,0,,,,,,0,18174,,,,,,,9161,,25595,,,,,47,,,,2743,,
"IRL",,,,,,,,,74,,,27096,303,,35,,,,7,728,,,58,,11,,,103,66,,,2,,,,,,13269,41,0,,781,49,,282,,48,,,,14,,0,,,70,11,,,509,,,28,39,45,15,,,,,,,,,61,2542,,,,,,6458,,,378,,,,,,,,,,,,12,42,,,,,,693,,1070,,342,17,,,,,,,5,,,,,0,9,181,,,,,,17,,,,14,,105,,,1,,,,,,42,,,1795,,3557,7,,,,,,188,,,,6,35,,66,27,74,70,,,,,,50,95,,,,6,,,,,,,,4,,,,,1,1,,,2572,,878,,,,,535,578,,,,,,,,,,68,,,,,,,280892,,66010,,,,,32,,,,,,
"IMN",,,,,,,,,,,,383,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4703,,,,,,,,,,,,,
"ISR",,,,,,,,,733,,,4205,795,,,,,,111,2366,,,10,,38,,,,1363,,,41,,,,,,7834,1,,,,730,,,,364,,,,80,,0,,,54,24,,,709,,,148,107,585,86,,,,,,,,,239,2964,,,3,,,5830,12,,785,,,,,31,,,,,,45,189,13,,,,,23,,,4208,,,2,,,,,,,14,1,,,,,20,22,,,,,,5,,,,,,653,,,,,,,,,90,,,1745,,,,,,,,,262,,,,269,,,193,47,380,17,41,,,184,,194,1395,,,,,,,,,,,,7,,,,,10,2,,,1192,,439,0,42646,,,734,1004,,,,,,,,,,358,,,,,2184,,6186,,43723,,,,,614,,,,,,
"ITA",,5573,1767,,58,,,24,163819,,,145172,7824,,52,,,,9,94592,,,56,4,479,17,69,105,38009,,,82,,,112,4,,164251,25,2,,,2504,,279,,1689,,,,856,,841,359,,61,175,,,1570,,,4969,752,2535,275,,,,,,,,,385,258913,58,104,,,,303657,70,,6235,,,69,,175,85,,,866,,150,173,21,,,,,773,,2178,,,479,234,,,,,,,8,,,150,7269,500,23,7069,,,,170,,378,,18,22,17,,2118,,2233,3,,,686,,,542,,,9777,169,231,124,,,,16,,737,,,,284,,415,1156,119,3226,529,229,,,497,,200,501,,,,3,,,,1595,,,,16,13,,,,27,2015,,,5359,,7415,3,,,,3387,117155,,,493,,,,,,807,1079,,,,356,,,44154,207,255422,,6051,,,40837,,,,,,
"JAM",,,,,,,128,185,27,,24,321,49,,746,,,197,,97,260,,98,,3,189,,,24,114,,0,,,,,,47849,1620,,,,6,,,,49,,,,171,,,322,,2,1,,,32,,16,283,6,,9,,,,,,,,,16,185,,,,,,314,,,40,,32,,,,,,44,,,16,3,2,,,,,8,,,13,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,153,,,23,,,,,,17,,,,394,,,,,,4,40,,,,,,,,,29,31,,58,,,,,,,,,,,,,,,51,,7,,,,,91,185,,,,,,,,394,,,,,,,,,67029,,145948,116,,,,94,,,,,,
"JPN",,,,,,,,1,2915,,,9991,483,,3,,4883,,,1572,,,78,38,741,38,,,45342,,49,13,,,0,36,,5736,5,,,,407,2665,5210,,300,,,,121,,0,,,9,26,98,,353,,,691,142,751,31,,,,,,,,,221,6710,,10,5,,,12816,18,,531,,,,1147,36,12,,,119,,60,120,5,410,7733,,,35,,,4691,,,88,,,,,,,1,,,,2158,,7,157,,,2919,36,,2,,,,12,,1676,38,,64,,,,,,63,,,2014,,852,36,,,,,463,320,,,49,104,145,1424,1060,2061,162,38,77,,2390,,,4,321,,,,2,,,21,,,,,2,,3,,,4,4,85,,578,,782,6,,,,749,1392,,,6054,,,,29,,,512,,,,49,,,12564,,141913,,,,,452,81,,,,99,
"JOR",,,1236,,,,,,101,,,1184,286,,,2070,,,13,309,,,,,13,,,,,,,74,,,,,,986,,,,,73,,,,157,,,,6,,0,,,71,22,,,363,,,,19,1768,,,,,,,,,,54,639,,,,,,9231,,,2153,,,,,,,,,,,17,264,0,,2330,,5522,13,,,4155,,,,,,,9571,,,2,554,,,5073,,,,,,,,,11,,,,,,35,,,,,,,,,,,,249,,,11,,,,,,31,2639,,,30,,,18,171,194,3,83,5758,,,,202,763,,,,,,,,,,60052,,10,,,,,8,4,,,24,,719,2,25066,,,478,175,,,,,,,,,,143,,,,,4378,15576,1573,,20409,,,,,272,,,,,,
"KAZ",,,,,,,,,,179,,132,230,1837,,,,,38716,8,,,,,0,,,,,,,26,,,,,,1782,,,,,1,,,,,,,,0,,0,,,24,220,,,9,,,3,,50,,,,3775,,,,,,0,191,,,,,9244,4980,,,1955,,,,,,,,,,,,229,0,73,,,,23,,2866,18,,,1,,,,,16118,,331,,,,141,,6573,,,,,,,,,,,,,,,,247,,,,,,,,,4,,,,,,,,,0,,,,,,,,,2252,18,,,68,9132,,0,1153024,,,,,,,,,,,,2,,,,,6,2,,,,,5,,,,,43,76,,484,,,,,,,,577,14005,,,,141810,,61,,2845,,,13086,,,,,,,,
"KEN",,,,,,,,,2,,,2478,176,,3,,,,,222,,,,,0,,,68,,,,1,,104,,,,7748,3,,,,5,,,,,40,,,4,,,,,11,7,,,289,,,,,101,,,125,,,,,2,,59,315,,,,,,698,6,,388,,,,,,,,,,,,11,4,3855,,,,40,,,46,,,,,,,,,,0,,,,291,,,,,,,,,8,,,,,,11,,,,,,,4831,,822,,,481,,129,,,,,,,269,,,,,,,,3,42,18,,,,,,,193,555,,,,,,,,,,,,8,0,,,1,3,,,1325,,100,,,3145,,445,726,,,,,,,,,,28,,,,14225,,,56485,14402,7416,,,,,,,,,,276,
"KIR",,,,,,,,,,,,181,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,378,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,557,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,470,,,,,,,,,0,,,,,,,,,,,,,,13,,,,15,,,,,,,,,,,,,
"KWT",,,841,,,,,,,,,472,90,,,1231,,,,78,,,,,1,,,,,,,8,,,,,,1189,,,,,2,,,,14,,,,,,,,,34,9,,,55,,,,,1211,,,,,,,,,,12,414,,,,,,,,,17,,,,,,,,,,,,103,0,8100,,,205,24,,,17,,,96,,,,,,,0,43,,,3471,,,,,,,,,8,,,9,,,,,,,,,,,,,,,391,,,,,,,,,13,42,,,,,,,35,120,,,3827,,,,,122,,,,,,,,,,,,5,,,,,7,,,,57,,24,10,8128,,,341,102,,,,,,,,,,46,,,,,,9293,533,,4348,,,,,37,,,,,,
"KGZ",,,,,,,,,,,,39,121,1547,,,,,2906,4,,,,,0,,,,,,,3,,,,,,282,,,,,1,,,,,,,,,,,,,3,18,,,1,,,,,37,,,,575,,,,,,0,35,,,,,1476,97,,,41,,,,,,,,,,,,27,0,,,,,3,,486,1,,,,2843,,,,,,265,,,,,,498,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,46,,,,0,,,,212785,,,,,,,,,,,,,,,,,1,,,,0,,6,,,,,9,11,,8800,,,,,,,,249,,,,,15985,,10,,739,,,2688,,,,,,,,
"LAO",,,,,,,,,239,,,5757,31,,,,31710,,,482,,,,,0,,,,,,,0,,,,67,,6748,,,,,6,,,,,,,,1,,,,,0,2,,,10,,,,,,,,,,,,,,,0,25717,490,,,,,1358,,,3,,,,,,,,,,,,24,,,,,,2,,,27,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,3,,,,,,,,,31,247,,,,,,,,28,,,,,,,,2204,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,8,,9,,,,,143,354,,,75232,,,,,,,,,,,,,,37,,85842,,,,,,457,,,,,
"LVA",,,,,,,,,89,,,5154,138,,,,,,5137,28,,,,,0,,,,,,,1,,,,,,3608,,,,,20,,,,7,,,,0,,0,,,13,12,,,6,,,,,,,,,2819,,,,,,0,598,,,,,612,1221,,,42,,,,,,,,,,,,3,0,,,,,346,,4348,13,,,,174,,,,1069,,,,,,,,5423,1,,,,,,3,,,,,,11,,,,,,,,,,,,44,,,,,,,,,11,,,,,,,,,1298,14,,,,,,,46976,,,,,,,,,,,,,,,,,1,2,,,135,,22,,,,,746,122,,,,,,,,,,5,,,,,8649,,857,,10105,,,,,61,,,,,,
"LBN",,,720,,,,,22,1632,440,,43397,609,,,521,,,32,2895,26,,,,48,190,,,10880,9,,207,,,,,,25506,,,,,117,,,,692,,220,,54,,0,69,,387,42,,,4631,,9,450,96,1016,,,,,,,,,,108,22664,,,536,,,29234,297,,3579,,,58,,14,,,,,,,235,10,,,,668,15,,1547,6024,,,1213,,,,2733,,,20,,,2719,2919,,108,13,,,,4,,16,,,41,,,838,,,,,,489,,,41,,,1015,,,,,,,,,400,,,,176,,,25,16,378,10,17,2247,,,,245,1047,,,,1,,,,,,38051,587,3,,1051,,,11,2,,,386,,952,4,1125,,,8778,2460,,,,,,,,,,143,,,,,2007,3925,5128,,46758,,,,,4669,,,,,,
"LSO",,,,,,,,,,,,26,0,,,,,,,3,,,,,4,,,249,,,,,,,,,,37,,,,,6,,,,,,,,,,,,,,1,,,11,,,,,,,,,,178,,,,,0,6,,,,,,,,,1,,,,,,,,,,,,0,,,,,,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420,,89,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143738,,,,,,,5,39,,,,,,,,,,,,,,,,,25,53,,,,,,,,,,,,
"LBR",,,,,,,,,,,,39,125,,,,,,,260,,,,,0,,,,,,,1,,,,,,61,,,,,6,,,,,,,,,1249,,,,,1,,,20,,,,,37,,,,,1,,,,,3,493,,,,86,,1863,5296,,20,,,,,,167772,2367,,,,,1,0,,,,,12,,,2,,,,,,,,,,,,,,,,,,,,,,296,,,,,,,,,,,,,,,,,,,697,,,,,4389,,,,33,,,,,,,,,,7,,,,,,,,,,,,,,,,,,0,,,68943,,,,,,,94,,474,,,,,212,166,,,0,,39,,,,,,,,,,,,148,,5432,,,,,,,,,,,
"LBY",,,1123,,,,,,68,,,689,150,,,,,,,132,,,,,2,,,,,,,22,,,,,,278,,,592,,7,,,,,,,,6,3192,0,,,34,18,,,46,,,,,1611,,,,,,,,,,27,729,,,,,,1076,,,830,,,,,,,,,,,,148,0,,6657,,,48,,9295,2738,,,181,,,,,,,1,82,,,,,,,,,,,,231,,,55,,,,,,,,,425,,,25,,,130,,,,59,,,,,51,,,,6,,,,21,265,2,,,,,,,183,,,,,,,,,,,,27,,,,,6,4,,,120,,49,0,,1228,,188,394,,,,,,,,,609,440,,,,20,,,3716,,1975,,,,,77,,,,,,
"LIE",,,,,,,,,108,,,13,81,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,2,,,,,,0,,,5,,,,,,,,,,,,,,,0,56,,,,,,16,,,6,,,,,,,,,,,,0,,,,,,0,,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,0,1121,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
"LTU",,,,,,,,,692,,,2592,169,,,,,,8096,27,,,,,0,,,,,,,1,,,,,,3233,,,,,17,,,,19,,,,5,,0,,,5,18,,,5,,,,,,,,,1625,,,,,,0,667,,,,,1607,797,,,162,,,,,,,,,,,,21,0,,,,,612,,6248,6,,,,2450,,,,2805,,8077,,,,,,,4,,,,,,2,,,,,,28,,,,,,,,,,,,41,,,,,,,,,3,,,,11,,,,,46949,30,,,,,,0,40675,,,,,,,,,,,,1,,,,,2,1,,,84,,17,,,,,255,127,,,,,,,,,,27,,,,,10834,,819,,12677,,,,,61,,,,,,
"LUX",,,,,,,,,54,,,63,224,,,,,,,7495,,,,,2,,,,,,,1,,,1,,,268,,,,,9,,,,11,,,,3,,0,,,1,3,,,32,,,,,,,,,,,,,,,10,3433,,,,,,3171,,,53,,,,,,,,,,,,2,26,,,,,8,,,285,,,,,,,,,,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,29,,,188,,,,,,,,,30,,,,,,,5,,80,754,,,,,,5,45,,,,,,,,,,,,7,,,,,8,13,,,6,,300,,,,,45,577,,,,,,,,,,6,,,,,,,299,,1005,,,,,,,,,,,
"MDG",,,,,,,,,0,,,73,12,,,,,,,277,,,,,1,,,60,,,,0,,,,,,574,,,,,3,,,,,5007,,,0,,,,,1,4,,,10,,,,,48,,,,,,,,,,0,15999,,,,,,239,,,34,,,,,,,,,,,,7,0,,,,,1,,,67,,,,,,,,,,1,,,,,,,,,,,,,,,,,22,507,,,,,,,,,,,,,30,,,,,,,,,179,,,,,,,,,,7,,,,,1793,,71,,,,,,,,,,,,,4,,,,,,,,122,,11,,,,,19,355,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,199,11,,,,,,,18,,,,,0,,,444,,,,,,,,,,143,,,,,0,,,,,,,,,,,,,1,2,,,19,,,,,18,,,39,,,,,,,2,39,,,,,,,,,,,,,,,,,,,,,,0,,,,,7,,,2,,,,,,,,,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,12624,,289,,,58,,,,,,,,,5,,,,,,,,,,21,,,,,,,6,,,,,,,,,,,,,,,,,,,,,10401,,1,,,,,17,22,,,,,,,,,,,,,,97,,,5432,3913,,,,,,,,,,,10441,40140
"MYS",,,1070,,,,,,1,,,34914,126,,,,49968,,,142,,,9,,1,,,,,,21991,0,,,,62,,7522,4,,,,12,1777,5269,,,,,,3,,,,,4,2,65,,135,,,7,7,1550,,,,,,,,,,83,837,,,,,,1499,,,34,,,,,,,,,,,,0,3,5101,3216,,,84,,,23,,2386,520,,,,,,,5,,,,4439,,,10,,,,25,,5,,,,15,,0,,,,,,,,,,,,1050,,4392,,,,,,,87,,,,9,63,,14,137,7,4,,,28,,,,273,,,,4,,,,,,,,,,,87993,,,,127,,63,,18,13,,,,387,545,,,897,71,,,,,,37,,,,,,,19432,,18084,,,,,15,11,,,,,
"MDV",,,,,,,,,,,,39,4,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,0,,,,,,0,,,1,,,,,4,,,,,,,,,,1,3,,,,,,,,,5,,,,,,,,,,,,,,1493,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,0,,,,,,,,29,,,8,,,,2,23,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,
"MLI",,,,,,,,,,,,7,39,,,,,,,145,,138,,,0,,,,,,,0,16146,,4,,,54,,183,,,4,,,,,,2459,,,235307,,,,,3,,,4,,,,,195,,,,,,,,,,3,31926,,,10919,3753,,525,2527,,7,,,,,,8350,,,,,,6,0,,,,,3,,,15,,,,,,,,,,2,,,1316,559,,,,,,,,,,,,2664,,,,,,,,,,,,,,,28,,,,17044,8179,,,,5,,,,,,,,,35,11,,,,,,0,96,,,,,,,,,,,14493,,,1082,,,,,,,40,,298,,,544,,33,124,,,,,872,,,,100,,,,,,,,12,,,,,,,,,,120,,166,
"MLT",,,,,,,,,1,,,30665,26,,,,,,,124,,,,,6,,,,,,,0,,,,,,4758,,,,,7,,,,,,,,,,,,,5,1,,,27,,,13,,,,,,,,,,,,7,417,,,,,,116,,,126,,,,,,,,,,,,0,0,,,,,11,,,89,,,,,,,,,,1,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,21,,,,,,,12,,,4,,,,,,,282,,,,,,,,,,,,4,,,,,0,,,,52,,39,,,,,37,63,,,,,,,,,,4,,,,,,,14667,,4860,,,,,,,,,,,
