"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GRC",,40087,,,,,,,3197,5612,,148090,2205,,72,,,,164,19584,,,100,,15,,,,3523,,,1246,,,,,,80288,,,,,188,,,,146,,,,28,,0,,,5898,445,,,738,,,94,24,1306,,,,,,,,,,320,13918,,,,,,337546,,,,,,,,,,,,,,,1601,5,,,,,104,,1320,19876,,,117,,,,,,,326,,,,3730,86,10,636,,,,,,11,,,,,,255,,,,,,,,,,,,5206,,,,,,,235,,475,,,,235,,,35,19,3964,42,,,,306,,4380,1997,,,,,,,,,,,,112,,,,,9,45,,,3191,,639,1,,,,8526,5583,,,,,,,,,,101752,,,,40,,,14266,,177398,,,,,1092,,,,,,
"GRL",,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,6,,,,,,,,7,,,195,,,,,,8672,,,,,,,,,,,,,137,,,12,,,,,,,,,8,,,,,269,,,,,,,,35,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,
"GRD",,,,,,,,115,25,,294,89,8,,28,,,565,,,,,,,1,5,,,,,,,,,,,,4543,4,,,,7,,,,,,,,7,,,180,,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,54,,,,1,,,,,,3,,,1,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,24,67,,377,,,,,,,,,,,,,,,,,,,,,,31,35,,,,,,,,16589,,,,,,,,,1366,,17730,463,,,,436,,,,,,
"GLP",,,,,,,,46,,,,9,,,,,,,,,,,,,,61,,,,,,,,,,,,125,,,,,2,,,,,,,,,,,,,,,,,8,,14,97,,,,,,,,,,,,,,2089,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,1062,,,,152,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,116,,,217,206,,7,,,,,5732,12650,,,,146,,,,53,,,1,,,,,,8559,,,,,143,,,,264,,,,1977,,,153,,0,2,,,22,,,475,144,7,8235,,,,,,,,,16,1614,,,,,,583,,,41,,,,,,,,,,,3250,6,14,,,,,24,,,108,295,,,,,,,,,0,,,,,,,,,,,,,,,,,,,72343,,,,,,,,,,,,165,,,1134,,,,,,208,,,,376,,,100,9,,7,487,,,,,,,,,,2,,,,,,,,,,,,,,,,,90,,975,,,,,517,472,,,,,,,,,,,,,,,,,69,,225739,,,,,579,,,,,,
"GIN",,,,,,131,,,1,,,33,166,,,,,,,795,,,,,4,,,,,,,4,,,60,,,225,,,,,0,,,,,,,,,133914,,,,0,6,,,21,,,,,182,,,,,,,,,,6,7816,,,1539,24859,,697,74,,11,,,,,,,3170,,,,,15,3,,,,,10,,,103,,,,,,,,,,,,,32485,,,,,,,,,19164,,,,2748,,,,,,,,,673,,,79,,,392,,,,,,,,,29,,,,,,,,,17,86,,,,,,1,429,,,,,,,,,,,42570,,,74272,,,,,,,78,,2316,,,,,88,375,,,,,1553,,,,,,,,,,,,36,,1032,,,,,,,,495,,,
"GNB",,,,,,,,,,,,13,38,,,,,,,124,,,,,,,,,,,,1,,,539,,,24,,,,,3,,,,,,,,,308,,,,,2,,,9,,,,,70,,,,,,,,,,0,8060,,,,7591,,,,,3,,,,,,2798,,,,,,5,,,,,,0,,,35,,,,,,,,,,,,,2263,200,,,,,,,,,,,,1067,,,,,,,,,,,,,,,74,,,,,,,,,9,,,,,,,,,,6588,,,,,,,342,,,,,,,,,,,23825,,,24,,,,,,,30,,539,,,,,61,126,,,,,62,,,,,,,,,,,,53,,,,,,,,,,523,,,
"GUY",,,,,,,181,1660,,,107,426,10,,419,,,2557,,92,,,51,,1,389,,,1093,841,,1,,,,,,63381,60,,,,7,,,,17,,,,20,,,,,,1,,,73,,69,45,,,,,,,,,,,,8,30,2242,,,,,,,,14,,324,56,,,,,,,,,5,7,,,,,6,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,,,,,,,1803,,,,,,,,,67,,,,46,,,,,18,,99,,,,,,,,,335,821,,209,,,,,,,,,,,,,,,54,,8,,,,5114,83,96,,,,,,,,5140,,,,,,,,,19978,,120698,,,,,4601,,,,,,
"HTI",,,,,,,,11,75,,320,43,35,,10894,,,,,1799,35,,1028,,6,4062,,,254,,,1,,,,,,38271,5,,,,36,,,,100,,,,48,,,2063,,1,5,,,50,,561,187210,32,,,,,,,,,,,0,26253,9605,,,,,292,,,143,,,12028,,26,,,,,,34,,1,,,,,1,,,38,,,,,,,,,,,,,,,,,,,,,,,,,1109,,,,475,,,,,,,,,,,,271,,,25,,,,,,6,,,,122,,,29,,,,295,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,38,0,,,,84,993,,,,,,,,,,,,2430,,,,,21,,225393,188,,,,2013,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,3,141,,,124,54,,7,,,,,96,2764,,,,232,,,,280,,,0,,,,,,2202,747,,,,215,,,,265,,,,2608,,,,,1,1,,,34,,,433,157,,15774,,,,,,,,,5,482,,,,,,438,,,62,,,,,4768,,,,,,,2,7,,,,,2,,,78,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,,,,,,,,,,,,125,,,10105,,,,,,57,,,,638,,,102,,,,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169,,,,,165,250,,,,,,,,,,,,,,,,,59,,108923,,,,,437,,,,,,
"HUN",,,,,,,,,3297,,,29103,14405,,,,,,291,1309,,,,,50,,233,,5282,,,70,,,,,,54702,,,,,498,,,,162,,,,66,,1666,155,,86,1526,,,1210,,,51,72,123,,,,36,,,,,,554,13404,,,,,,50833,,,905,,,,,,,,,,,,,35,,,,,167,,15656,698,,,35,,,,,,,293,16,,,350,6,132,58,,,,,,5,,,,,,290,,,0,,,,,,,,,4740,,291,,,,,82,,1356,,,,79,,,39,3,1907,63,,,,690,,9320,18236,,,,,,,,,,,,221,,,,,6010,385,,,,,587,,,,,11100,11002,,,,,,,,,,126,,,,10,,,12192,,110337,,,,,908,,,,,,
"ISL",,,,,,,,,18,,,342,104,,,,,,,117,,,,,2,,,,,,,1,,,,,,532,,,,,24,,,,,,,,2,,,,,8,5,,,2986,,,,,,,,,,,,,267,,79,396,,,,,,1239,,,39,21,,,,,,,,,,,8,,,,,,7,,,55,,,,,,,,,,4,,,,,1,7,259,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,2221,,,,,,,8,0,58,9,,,,,,,54,,,,,,,,,,,,,,,,,0,,,,16,,138,,,,,2773,133,,,,,,,,,,10,,,,,,,419,,5071,,,,,,,,,,,
"IND",,,,,,,,32,215,,39,69928,7478,,160,60505,13339,441,24,5343,247,,156,20841,125,12,,1967,697,20,2595,163,,,,44,,166640,44,,,,274,4496,12064,,101,,,,35,,0,,,684,60,178,,2604,,10,287,76,801,18,,39,25,,,,14,1443,549,25817,,35,,,,31877,454,,5351,,,80,,,,,,,,,978,62,,7818,,179,750,,16927,3413,711,3108,871,,,,375183,,,35,398,308,774,2288,0,,187,1171,1362,20808,951,,130,,,,515,,128,,,24,,,,900,41093,997,,369370,7540,,9292,12,,,,,,4422,152554,2818248,,1474,239,,128,2611,436,1939,96,2738,136,,,0,9801,,,,49,,,,,,906468,,36,1276,405,14109,,7,11,,,8356,,4147,39329,,2259,,8730,7360,,935,3389,,,,140,768,,126,,,,1313,4609,458294,399526,4968,450406,,,,,229,116,,,,4284,
"IDN",,,1000,,,,,,47,,,39102,669,,8,6151,70627,,,1692,,,,,12,59,,,,,3324,1,,,,49,,7298,,,,,51,21305,90186,,77,,,,13,,0,,,43,22,845,,422,,,,22,1481,,,,,,,,1,,36,3852,,15,,,,8819,,,195,,,,,27,,,,,,,191,59,1786,,,,24,,,166,,3624,183,,,,38147,,,2,84,,,4228,,,,,,252710,,,11,,,,,,69,,,,,,,,,133,,,186717,819,2024,,,,,,,427,4605,599,,49,8108,,25,3752,62,28,,108178,65,,,,377,,,,,,,,,,635007,,3,2,,21520,,0,2,85,,1191,,595,3,,,,1276,2137,,,545,4485,,,,,,43,,,,,,46598,938,,48387,,,,,52,793,,,,,
"IRN",,,,,,,,,302,9654,,17599,8535,2088,,,,,25,3157,,,,,21,,,,,,,98,,,,,,29467,2,,,,82,,,,61,,,,81,,0,,,299,47,,,8022,,,70,64,134,20,,,,,,,,,558,23359,,,,,,95723,,,2645,,,,,12,,,,,,,1800,14,3051,,,14976,85,,47785,19096,,1237,119,,,,,,,15,,,,383,,24,224,,,,,,9,,,,,,58,,,,,,,,,45,0,,5187,,394,,,,,,,5198,,4108,,31,,,34,212,197,52,,,,,,853,3096,,,,,,,,,,,,7,,,,,11,8,,,680,,1771,1,,,,40154,4686,,1813,0,,,,,,,23816,2699,,,,2580,,31563,,210941,,,,,201,,,,0,,
"IRQ",,,918,,,,,,81,,,5202,3043,,,,,,,70,,,,,2,,,,,,,171,,,,,,6875,,,,,22,,,,56,,,,10,,0,,,78,65,,,2418,,,6,12,1359,,,,,,,,,,206,4614,,,,,,6844,,,6631,,,,,,,,,,,,732,2,1189,,1153969,,87,,74502,176,,,25773,,,,,,,3,11774,,,3879,,,,,,32,,,32,,,77,,,23,,,,,,1171,,,,,,1151,,967,,,,,,,738,118,894,,,,,10,18,562,16,,,,,,299,1424,,,,,,,,,,42857,,21,,0,,,10,12,,,142,,638,0,,,,38795,3291,3825,97,0,,,,,,0,33620,,,,,,,15166,,44916,,,,,68,,,,4943,,
"IRL",,,,,,,,,143,,,51999,544,,55,,,,16,1630,,,87,,22,,,185,109,,,4,,,,,,27255,79,1,,1660,91,,466,,94,,,,24,,0,,,193,16,,,895,,,51,67,111,24,,,,,,,,,88,6702,,,,,,12186,,,1042,,,,,,,,,,,,26,81,,,,,,1628,,4114,,671,75,,,,,,,14,,,,,1,18,412,,,,,,47,,,,30,,186,,,2,,,,,,89,,,3733,,7053,15,,,,,,446,,,,9,67,,130,33,101,199,,,,,,96,194,,,,10,,,,,,,,6,,,,,1,2,,,5788,,2044,,,,,870,1367,,,,,,,,,,130,,,,,,,611877,,169827,,,,,55,,,,,,
"IMN",,,,,,,,,,,,731,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9974,,,,,,,,,,,,,
"ISR",,,,,,,,,1466,,,7756,1412,,,,,,192,4093,,,15,,79,,,,2137,,,58,,,,,,16092,3,,,,1367,,,,605,,,,123,,0,,,95,35,,,1048,,,185,174,995,177,,,,,,,,,350,5866,,,5,,,9659,24,,1413,,,,,58,,,,,,68,425,20,,,,,42,,,7287,,,6,,,,,,,21,3,,,,,30,40,,,,,,8,,,,,,1195,,,,,,,,,161,,,2958,,,,,,,,,422,,,,414,,,315,59,542,28,87,,,308,,262,2842,,,,,,,,,,,,13,,,,,15,3,,,2441,,656,0,98290,,,1192,1754,,,,,,,,,,658,,,,,4532,,11935,,86048,,,,,1035,,,,,,
"ITA",,11287,3143,,109,,,49,336040,,,271095,18566,,78,,,,10,176201,,,81,6,883,24,165,161,70081,,,113,,,201,7,,337392,28,7,,,4422,,430,,2660,,,,1408,,2065,492,,120,255,,,2203,,,6960,1252,4657,391,,,,,,,,,504,521793,108,132,,,,486516,123,,12933,,,143,,325,102,,,1227,,198,389,38,,,,,1296,,4617,,,940,518,,,,,,,16,,,252,13295,806,40,12479,,,,310,,665,,37,50,38,,3503,,3886,3,,,1296,,,1219,,,14055,231,425,187,,,,39,,1090,,,,454,,699,2086,207,6091,985,483,,,930,,461,1020,,,,7,,,,2986,,,,51,22,,,,41,4654,,,10652,,12204,3,,,,4979,208147,,,662,,,,,,1622,1958,,,,390,,,88822,360,580592,,15780,,,64792,,,,,,
"JAM",,,,,,,220,386,27,,162,662,115,,2792,,,622,,264,445,,316,,5,450,,,24,272,,1,,,,,,98288,3767,,,,14,,,,96,,,,356,,,656,,4,1,,,74,,47,421,13,,16,,,,,,,,,21,463,,,,,,701,,,72,,65,,,,,,83,,,20,4,5,,,,,23,,,38,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,392,,,39,,,,,,44,,,,942,,,,,,7,84,,,,,,,,,62,78,,111,,,,,,,,,,,,,,,192,,20,,,,,153,430,,,,,,,,811,,,,,,,,,138898,,334140,260,,,,220,,,,,,
"JPN",,,,,,,,2,5812,,,21752,1636,,5,,9042,,,3001,,,109,59,1401,76,,,86768,,83,26,,,2,58,,11783,6,,,,645,4547,9505,,515,,,,207,,0,,,21,48,180,,935,,,1256,245,1455,40,,,,,,,,,372,18064,,21,10,,,24560,30,,1185,,,,2455,84,27,,,221,,106,271,17,903,12535,,,102,,,13179,,,143,,,,,,,4,,,,4156,,14,336,,,5255,65,,15,,,,23,,3096,66,,122,,,,,,168,,,4076,,2145,54,,,,,715,826,,,69,169,263,2648,2090,2891,326,81,163,,4447,,,8,655,,,,11,,,26,,,,,4,,7,,,6,8,101,,1070,,1640,9,,,,1793,3892,,,10091,,,,50,,,972,,,,68,,,27561,,290128,,,,,763,124,,,,146,
"JOR",,,2286,,,,,,160,,,2175,412,,,3442,,,13,467,,,,,20,,,,,,,83,,,,,,2025,,,,,139,,,,237,,,,8,,0,,,110,25,,,579,,,,24,3386,,,,,,,,,,58,940,,,,,,12527,,,2473,,,,,,,,,,,31,350,0,,4851,,7970,22,,,5005,,,,,,,21348,,,3,1380,,,9668,,,,,,,,,12,,,,,,35,,,,,,,,,,,,389,,,13,,,,,,48,4527,,,43,,,23,182,223,3,175,10999,,,,261,1555,,,,,,,,,,90278,,12,,,,,9,8,,,54,,910,3,55317,,,839,279,,,,,,,,,,217,,,,,4486,26078,2469,,31871,,,,,462,,,,,,
"KAZ",,,,,,,,,,787,,297,608,4940,,,,,81148,16,,,,,0,,,,,,,89,,,,,,3661,,,,,5,,,,,,,,5,,0,,,59,454,,,38,,,3,,142,,,,7616,,,,,,0,436,,,,,21017,10199,,,3531,,,,,,,,,,,,469,0,1408,,,,50,,6279,50,,,3,,,,,38405,,528,,,,403,,13109,,,,,,,,,,,,,,,,528,,,,,,,,,4,,,,,,,,,0,,,,,,,,,4778,27,,,97,19736,,0,2349697,,,,,,,,,,,,11,,,,,21,4,,,,,8,,,,,135,224,,1101,,,,,,,,1209,31076,,,,330947,,121,,5816,,,30344,,,,,,,,
"KEN",,,,,,,,,6,,,4680,542,,6,,,,,536,,,,,2,,,122,,,,2,,186,,,,15914,10,,,,8,,,,,87,,,4,,,,,21,11,,,609,,,,,131,,,187,,,,,2,,98,947,,,,,,1361,8,,480,,,,,,,,,,,,18,10,8170,,,,93,,,134,,,,,,,,,,0,,,,375,,,,,,,,,18,,,,,,69,,,,,,,9087,,1641,,,999,,270,,,,,,,489,,,,,,,,4,75,43,,,,,,,394,955,,,,,,,,,,,,25,0,,,1,5,,,2140,,230,,,6118,,995,1576,,,,,,,,,,42,,,,32265,,,109722,33613,14371,,,,,,,,,,433,
"KIR",,,,,,,,,,,,428,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,710,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,21,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,1184,,,,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,991,,,,,,,,,0,,,,,,,,,,,,,,63,,,,24,,,,,,,,,,,,,
"KWT",,,1420,,,,,,,,,919,140,,,1728,,,,136,,,,,2,,,,,,,9,,,,,,2442,,,,,5,,,,23,,,,,,,,,58,14,,,96,,,,,2103,,,,,,,,,,17,680,,,,,,,,,29,,,,,,,,,,,,154,0,16860,,,309,39,,,49,,,233,,,,,,,1,106,,,6005,,,,,,,,,8,,,29,,,,,,,,,,,,,,,647,,,,,,,,,24,64,,,,,,,47,194,,,6155,,,,,248,,,,,,,,,,,,8,,,,,10,,,,90,,41,20,16702,,,635,176,,,,,,,,,,69,,,,,,13095,820,,8889,,,,,63,,,,,,
"KGZ",,,,,,,,,,,,101,357,3487,,,,,6071,8,,,,,0,,,,,,,10,,,,,,580,,,,,4,,,,,,,,,,,,,6,37,,,2,,,,,48,,,,1120,,,,,,0,103,,,,,3360,199,,,74,,,,,,,,,,,,116,0,,,,,6,,1078,3,,,,5606,,,,,,593,,,,,,1006,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,106,,,,0,,,,433625,,,,,,,,,,,,,,,,,3,,,,0,,17,,,,,36,39,,20042,,,,,,,,423,,,,,37304,,18,,1509,,,5481,,,,,,,,
"LAO",,,,,,,,,539,,,11172,69,,,,58722,,,1032,,,,,0,,,,,,,0,,,,121,,13860,,,,,13,,,,,,,,3,,,,,1,2,,,18,,,,,,,,,,,,,,,0,50300,920,,,,,2315,,,6,,,,,,,,,,,,40,,,,,,6,,,77,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,4,,,,,,,,,55,515,,,,,,,,56,,,,,,,,4321,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,33,,20,,,,,284,724,,,165019,,,,,,,,,,,,,,64,,171577,,,,,,1033,,,,,
"LVA",,,,,,,,,270,,,10144,445,,,,,,11085,75,,,,,0,,,,,,,10,,,,,,7412,,,,,47,,,,17,,,,1,,0,,,41,32,,,15,,,,,,,,,6102,,,,,,0,1310,,,,,1382,3143,,,75,,,,,,,,,,,,21,0,,,,,703,,9479,38,,,,358,,,,2526,,,,,,,,11157,8,,,,,,4,,,,,,21,,,,,,,,,,,,128,,,,,,,,,15,,,,,,,,,3167,20,,,,,,,95730,,,,,,,,,,,,,,,,,5,3,,,199,,50,,,,,1811,422,,,,,,,,,,15,,,,,20185,,1160,,26179,,,,,124,,,,,,
"LBN",,,1564,,,,,46,3248,1129,,81858,1015,,,728,,,32,4357,35,,,,64,312,,,17987,12,,266,,,,,,52394,,,,,211,,,,1078,,358,,86,,0,123,,685,51,,,7758,,12,717,148,2317,,,,,,,,,,142,38599,,,773,,,45648,525,,5775,,,121,,27,,,,,,,304,14,,,,1173,26,,3924,9128,,,3021,,,,4513,,,45,,,4230,6615,,118,34,,,,7,,30,,,106,,,1542,,,,,,923,,,68,,,1682,,,,,,,,,590,,,,282,,,42,30,467,17,35,3090,,,,306,2133,,,,4,,,,,,57203,911,5,,2090,,,14,4,,,903,,1282,8,2342,,,15745,3516,,,,,,,,,,273,,,,,2132,5513,8712,,86369,,,,,7601,,,,,,
"LSO",,,,,,,,,,,,43,3,,,,,,,8,,,,,6,,,505,,,,,,,,,,77,,,,,11,,,,,,,,,,,,,,1,,,31,,,,,,,,,,293,,,,,0,10,,,,,,,,,3,,,,,,,,,,,,0,,,,,,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875,,186,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187019,,,,,,,16,80,,,,,,,,,,,,,,,,,45,79,,,,,,,,,,,,
"LBR",,,,,,,,,,,,63,150,,,,,,,371,,,,,1,,,,,,,1,,,,,,125,,,,,8,,,,,,,,,2793,,,,,2,,,50,,,,,40,,,,,2,,,,,4,803,,,,153,,2666,9824,,35,,,,,,342691,3906,,,,,1,0,,,,,21,,,4,,,,,,,,,,,,,,,,,,,,,,586,,,,,,,,,,,,,,,,,,,980,,,,,7823,,,,66,,,,,,,,,,8,,,,,,,,,,,,,,,,,,0,,,130316,,,,,,,308,,620,,,,,438,272,,,0,,81,,,,,,,,,,,,219,,11455,,,,,,,,,,,
"LBY",,,1982,,,,,,113,,,1268,254,,,,,,,216,,,,,2,,,,,,,34,,,,,,571,,,1096,,17,,,,,,,,12,5379,0,,,57,25,,,71,,,,,2936,,,,,,,,,,29,1354,,,,,,1438,,,1123,,,,,,,,,,,,332,0,,13860,,,84,,19180,5450,,,338,,,,,,,2,154,,,,,,,,,,,,435,,,124,,,,,,,,,803,,,52,,,199,,,,100,,,,,57,,,,11,,,,32,433,2,,,,,,,373,,,,,,,,,,,,45,,,,,7,8,,,158,,78,0,,2388,,293,636,,,,,,,,,1224,743,,,,49,,,6468,,4037,,,,,124,,,,,,
"LIE",,,,,,,,,170,,,16,208,,,,,,,3,,,,,2,,,,,,,1,,,,,,,,,,,3,,,,,,,,3,,,,,,0,,,10,,,,,,,,,,,,,,,0,103,,,,,,35,,,12,,,,,,,,,,,,0,,,,,,0,,,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,0,2790,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,
"LTU",,,,,,,,,1980,,,4818,501,,,,,,18380,76,,,,,0,,,,,,,9,,,,,,6640,,,,,36,,,,41,,,,8,,0,,,23,41,,,13,,,,,,,,,3195,,,,,,0,1547,,,,,3623,2386,,,293,,,,,,,,,,,,42,0,,,,,1246,,13594,16,,,,4347,,,,6622,,17512,,,,,,,13,,,,,,3,,,,,,78,,,,,,,,,,,,172,,,,,,,,,8,,,,15,,,,,113201,38,,,,,,0,82889,,,,,,,,,,,,3,,,,,9,2,,,192,,37,,,,,616,383,,,,,,,,,,63,,,,,25282,,1182,,29745,,,,,130,,,,,,
"LUX",,,,,,,,,213,,,125,420,,,,,,,12908,,,,,2,,,,,,,2,,,5,,,551,,,,,12,,,,21,,,,9,,0,,,3,4,,,64,,,,,,,,,,,,,,,19,8016,,,,,,5470,,,146,,,,,,,,,,,,4,53,,,,,19,,,929,,,,,,,,,,1,,,,,8,,,,,,,,,,,,,,,,,,,,,,,64,,,399,,,,,,,,,58,,,,,,,8,,177,1485,,,,,,7,92,,,,,,,,,,,,11,,,,,14,29,,,14,,658,,,,,94,1272,,,,,,,,,,11,,,,,,,691,,2053,,,,,,,,,,,
"MDG",,,,,,,,,14,,,137,42,,,,,,,1049,,,,,2,,,100,,,,0,,,,,,1180,,,,,9,,,,,10810,,,2,,,,,2,6,,,14,,,,,48,,,,,,,,,,0,38740,,,,,,430,,,63,,,,,,,,,,,,8,0,,,,,2,,,193,,,,,,,,,,1,,,,,,,,,,,,,,,,,56,1086,,,,,,,,,,,,,68,,,,,,,,,337,,,,,,,,,,10,,,,,3339,,144,,,,,,,,,,,,,34,,,,,,,,422,,39,,,,,57,870,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,360,21,,,,,,,29,,,,,0,,,713,,,,,,,,,,293,,,,,1,,,,,,,,,,,,,2,5,,,38,,,,,23,,,114,,,,,,,2,77,,,,,,,,,,,,,,,,,,,,,,0,,,,,14,,,8,,,,,,,,,,1,,51,,,,,,,,,,,,,,,,,,,,,,,,22975,,545,,,110,,,,,,,,,8,,,,,,,,,,55,,,,,,,12,,,,,,,,,,,,,,,,,,,,,13336,,3,,,,,31,43,,,,,,,,,,,,,,184,,,10474,7218,,,,,,,,,,,17073,69618
"MYS",,,1651,,,,,,6,,,72135,266,,,,92533,,,334,,,13,,5,,,,,,40306,0,,,,80,,15453,5,,,,22,3195,10234,,,,,,3,,,,,11,3,127,,298,,,36,12,2445,,,,,,,,,,142,1901,,,,,,2616,,,63,,,,,,,,,,,,0,5,12295,5406,,,171,,,67,,4684,983,,,,,,,7,,,,6980,,,26,,,,46,,16,,,,36,,23,,,,,,,,,,,,2091,,8661,,,,,,,182,,,,12,115,,26,245,11,10,,,51,,,,557,,,,6,,,,,,,,,,,195072,,,,133,,889,,41,22,,,,755,1121,,,1293,134,,,,,,64,,,,,,,42754,,33834,,,,,30,13,,,,,
"MDV",,,,,,,,,,,,80,5,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,0,,,3,,,,,4,,,,,,,,,,1,4,,,,,,,,,8,,,,,,,,,,,,,,1810,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,2,,,,,,,,54,,,17,,,,5,31,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,
