"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"TCD",,,,,,1928,,,,,,63,14,,,452,,,,535,,1032,,,0,,,,,,,6,,,,,24318,1698,,11141,,,68,,,,,,10889,,,,,,,,6,,,22,,,3,,330,,,,,,,,,,10,8167,,,4489,,,758,16,,16,,,,,,371,,,,,,3,,,,,,10,,,551,,,26,,,,1381,,,,,,,912,,,,,,,,670,,,,52,,,,,,,,,,,,,,,101,,,,817,30568,,,,34,,,,,,,,,,,,522,,,,,151,,,,,,,,,,,,,,0,,,138,1,,,,5315,126,,,91890,,126,318,,,,,717,,,,,,,,,,,5272,373,,,,,,,,,,,,,
"JEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22245,,,,,,,,,,,,,
"CHL",,,,,228,,,,216855,,,33707,1485,,37,,,,,4450,,,,,5164,,,,20747,,,26,,,,,,28441,,,,,,,,,2162,,,,1764,,116,55,,48,155,,,2000,,,654,11165,27,232,,,22,,,239,,,620,15857,,,,,,14741,,,357,,,,,308,10,,,324,,313,155,83,,,,,155,,3292,12775,,,,,,,,,,5,,,,,,,227,,,,,1728,,,,,,,6404,,,,,,,,,32,,,3769,,2572,131,,,,,,7207,,,,1930,,2163,11249,95,61,197,4,,,,,57,106,,,,,,,,,,,,,,,,,29,34,,,1165,,56704,,,,,27855,7512,,,,,,,,,,58,,,,,,,8668,,115243,,1331,,,14950,,,,,,
"CHN",,,,598,,,,139,14649,,1140,641624,20910,,182,,164917,43,,21031,2247,,353,944,1230,20,,4792,26078,,2213,1447,,,24,1614,,691489,,,,,10540,,2272293,297643,2176,,952,,295,,411,91,531,1674,5404,29145,,14880,,38,3902,2882,762,262,,136,399,,,,35,944,14040,121172,1378,638,342,,75,119093,261,,3308,9,,,2258,674,161,,1172,339,,605,17389,702,108286,75511,,,13924,,583,228231,,784763,21669,2259,,,,265,14205,335,2294,127,,3261,97,85,4053,2155,,11864,,3890,798,319,155,164,2978,,9258,,,11271,,,,,34893,3216,220,19558,70830,91,95185,145,,,,,2611,12448,,310,485,19876,88,800,20390,37083,1246,10638,1309,,620295,,,5557,56157,,,,50,,,47,,,,,1791,515,190,380145,180,1198,944,192,,41004,,164695,2482,,1370,5260,34476,25313,,47,77581,941,520,,115,932,,2385,,,,366,6625,,225385,,2899267,,,,,13581,3141,,,,1143,
"HKG",,,,,,,,,4,,,105165,331,,27,,,,,,77,,,,2,20,,,,,554,,,,,123,,222529,,,,,205,284848,,22295,36,,,,3333,,,,120,,19,167,,0,,,,95,,8,,,0,,,,,,,566,,,,,,,,,0,,,,,,,,,,,,,,,,,,2071,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,23,,,21,,,,,,,,,,,,,7538,,,,,,,1389,,,,298,,,,264,,134,,,,,,,59,,,,,,,,,,,,,,,52516,,,,,,2822,,,,,,,607,,,,,,,,,,,75,,,,,,,133426,,268803,,,,,561,,,,,,
"MAC",,,,,,,,,,,,3237,20,,,,,,,,,,,,,,,,,,,,,,,,,6123,,,,,36,25716,92383,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2028,,,,,,,,,,,,,,,,,,,,,,18820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13572,,,,,,,,,,,
"COL",,,,,,,,,8791,,9874,27835,1853,,204,,,,,6809,,,,,3236,700,,,9211,,,49,,,,,,74595,464,,,,120626,,,,,,,,21583,,41,48,4714,130,297,,,3767,,,2932,191537,57,584,,,42,,,,35,,1495,29983,,,,,,20450,,,387,,,,,1186,2503,,,811,,881,252,242,,,,,,,2685,40769,,,25,,,,,,,5,,,,,43,,469,,,,,,,,,,,,19317,,,,,,,,,,,,15843,,1230,468,,,,,,6378,,,,44952,,,9057,128,130,654,4361,,,,,,205,,,,,,,,,,,,,,,,215,58,48,,,1035,,367816,,,,,12699,13892,,,,,,,,,,62,,,,,,,26877,,798294,,,,,953386,,,,,,
"COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,4,,,,,,,,,,,,,,1,,,15,,,,,902,,,193,,,,,,,4,40337,,,,,,,,,71,,,,,,726,,,,,,,,,,,,0,,,25,,,,,,,,,,,,,,4557,,,,11932,,,,,,,,,,57991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2248,,87,,,,,,,,,,,,,,,,,,0,,,340,,,,,,,0,44,,,,,,,,,,,,,,,,,144,534,,,,,,,,,,,,
"COG",,,,,,1081,,,42,,,1851,539,,,,,,,4154,,4029,,,7,,,,106,,,18,,,,,3004,2619,,,934,,48,,,,,,,,8,,,,,,67,,6314,463,,,,,72,,,,4,71,,,,,161,76499,,,16194,,,3886,,,1377,,,,,,116,,,,,,78,,,,,,2765,,,3293,,,,,,,,,,1,,,,426,,,,,11560,,,11849,,,,,,,,,,,,,1982,,,1156,,,990,,,,,,,,,276,,,,,,,,545,112,482,,,,,,,579,,,,,,,,,,,,,,,,,24,7,,,34445,,2181,,,,,887,1207,,,,,258,,,,,,,,,,,,8578,22434,,,,,,,,,,,9628,
"COK",,,,,,,,,,,,8590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,0,,,8,,,,,,,,,,,33,,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI",,,,,,,,,125,,,571,211,,57,,,,,330,,,,,159,,,,519,,,8,,,,,,4206,144,,,,1841,,,,1128,,,,,,,,,2,86,,,199,,,317,923,,887,,,4,,,,,,94,827,,,,,,1748,,,36,,,,,1192,112,,,266,,874,47,19,,,,,12,,,1619,100,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3272,,,,,,,,,,,,884,,,11283,,,,,,314,,,,8260,,,408,40,37,,998,,,,,,31,,,,,,,,,,,,,,,,,,3,,,,,3459,,,,,472,1065,,,,,,,,,,71,,,,,,,767,,99285,,,,,1103,,,,,,
"CIV",,,,,,12896,,,1,,,677,251,,,,,,,6384,,33996,,,3,,,,445,,,16,557732,,7,,,12061,,,,,36,,,,,,,,3,,,,,,98,,,498,,,,,792,,,,4,,,,,,185,99031,,,3367,,,3731,72728,,121,,,,,,7605,,,,,,52,5,,,,,146,,,30267,,,,,,,,,,2,,,20090,632,,,,,,,,188250,,,,479,,,26,,,,,,,,,30,,,1239,,,,1534,,,,,374,,,,,,,,,,132,,,,,,,109,,,,,,,,,,,2933,,,125,,,,3,,,2020,,3064,,,,,1148,3530,,,16,,5782,,,,656,,,,,56,,,7565,,31114,,,,,,,,,,,
"HRV",,,,,,,,,1003,,,62527,47226,,,,,,,412,,,,,41,,11842,,769,,,137,,,,,,42649,,,,,1513,,,,60,,,,24,,,,,86,1708,,,2069,,,,79,101,,,,43,,,,27,,352,9794,,,,,,321527,,,417,,,,,,18,,,,,,2091,287,,,,,555,,,24438,,,26,,,,,,,7,,,,,118,,800,,,,,1102,162,,,,,,56,,,,15517,,,,,,,,570,,1845,,,,,1437,,4507,,,,107,,,109,,831,82,,,,,,180,320,,,,,,,,,,,,287762,,,,,1089,45612,,,1747,,1744,,,,,12406,20130,,,,,,,,,,300,,,,,,,10872,,48534,,,,,401,,,,,,
"CUB",,,,,,,,20,1125,,,973,1037,,425,,,58,43,1901,,,30,,1932,53,,,2791,,,317,,,89,,,19010,837,,,,1805,,,,1945,,552,,5840,,,,253,36,508,,,574,,12,3367,2947,,129,,,24,,,,,,685,5262,,,,,12,13433,,,342,,,,,677,1704,,,1178,,621,602,64,,,,,91,,,37307,1814,,,,,,,,,43,,,,,,,191,,,,,,,,,,,,12920,,,,,,,,,703,,,1406,,,985,,,,,,1132,,,,1944,,,1098,,238,1648,13645,,,,,88,2226,,,,80,,,,,,,,29,43,,,857,151,76,,,2679,,141447,,,,,3018,3509,,,,28,,,,1005,,56,,,,16,,,2508,,1337371,,,,,11189,,,,,,
"CUW",,,,,,,,19,,,2483,158,,,,,,,,,,,,,182,4900,,,,,,,,,,,,500,13,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70097,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,80,,152,,,,,,,,,,1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,,,,704,,,,,,
"CYP",,,,,,,,,47,,,20514,383,,,,,,,553,,,,,2,,,,,,,1372,,,,,,4275,,7,,,48,,,,,,,,3,,,,,,114,,,274,,,,,85,,,,26,,,,,,249,1061,,,,,,2292,,,21057,,,,,,,,,,,,299,7,,,,,316,,,455,,,136,,,,,,,47,,,,,,36,141,,,,,,98,,,,,,,,,,,,,,,,,,797,,,,,,,,,227,,,,,,,,,220,29,,,,,,913,715,,,,,,,,,,,,175,,,,,151,11,,,8600,,379,252,,,,902,536,,,,,,,,,,14107,,,,,,,110689,,22050,,,,,14,,,,,,
"CZE",,,,,,,,,1824,,,13796,64923,,,,,,94,746,,,,,56,,,,600,,,1514,,,,,,22428,,,,,582,,,,41,,,,,,876,56,,705,,,,2010,,,29,310,199,,,,225,,,,,,383,9514,,,,,34,502609,,,4316,,,,,,,,,,,,1497,420,,,,,6676,,,10542,,,24,,,,,,,135,,,,,60,87,1095,,,,,,180,,,,,,359,,,19,120,,,,,78,,,1041,,1374,,,,,53,,2443,,,,39,,,108,,4778,251,,,,182,,407,11254,,,,,,,,,,,,522,,,,,88794,367,,,3486,,8857,,,,,2492,16122,,,,,,,,,,1537,,,,,,,35906,,81926,,,,,368,,,,,,
"PRK",,,,,,,,,14,,,264,3171,,,,,,59,111,,,,,10,,,,193,,,52,,,,44,,830,,,,,24,,,,213,,,,36,,,,,33,14,,,430,,,,477,101,,,,3,,,,,,6,66,,,158,,,2765,,,32,,,,,,1176,,,,,62,,,,,,,143,,,75,,,87,64370,,,,1741,,10,,,,,,,,,,,,1995,,,,,,,1798,,,672,,,,,,103,,,100,,,,,,,,,42,,,,,,,104,5934,,74,,,,,,,10621,,,,,,,,,,,,,,3,,,,,,,235,,119,,,,,84,290,,154,0,,,,,,,37,,,,131,,,12239,,,,,,,45,1571,,,,,
"COD",,,,,,92242,,,,,,5438,826,,,,,,,89101,,,,,3,,,1133,130,,,16,,185833,,,4148,27317,,19128,335,,48,,,,,,175608,,3,,,,,714,95,,,1813,,,,,129,,,1704,8,664,1706,,,,2439,84481,,,8838,,,8069,33,,1101,,,,,,73,,,,,,49,2,,,,,57,,,6821,,,,,22937,,,,,,,,,460,,,989,,9406,,,2518,,,,93,,,84,,,,,,,11497,,3675,,,5280,,,49,,,,,,2526,,,,,,,,33,,1846,,,,,,,,248670,,,,,,,,,,366,,,0,,,,13,,,53363,89982,1521,,,9181,,5354,7308,,,16,,655,,,,,98,,,,315753,,,19807,79456,27601,,,,,,,,,,44073,
"DNK",,,,,119,,,,249,,,10685,1673,,16,,,,196,2609,,,36,39,116,,,346,663,,,395,,,,,,13323,20,2,,,921,,,,97,,,,63,,94,,,174,339,,,,,,25,180,299,,,,178,,,,4066,,1360,6124,,,,,,24016,,,877,4387,,,,,63,,,,,,513,3843,,,,,1075,,1863,3196,,641,51,,,,,,,206,,,,817,15,428,1839,,,,,,292,,,,,,275,,,,97,,,,,116,,,4030,,1505,54,,,,,,26866,,,,155,,,293,455,944,401,,,,,,845,230,,,,,,,,,,,,185,,,,,292,54,,,4420,,11640,,,,,39205,5707,,129,668,,,,,,,4567,,,,154,,,29584,,34123,,,,,142,,,,,,
"DJI",,,,,,,,,,,,211,8,,,,,,,1452,,,,,,,,,,,,3,,,,,,2380,,,,,,,,,,,,,,,,,,2,1,,,21,,,,,367,,,,,,3996,,,,16,7234,,,,,,,,,37,,,,,,17,,,,,,,1,,,,,1,,,87,,,,,,,,,,,,,,1511,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21,,,,,517,123,,,,,,,,,,,,,,,,,487,,,,,,,,,,,,,
"DMA",,,,,,,,4934,4,,108,42,60,,79,,,340,,179,,,,,3,26,,,28,1335,,0,,,,,,2959,,,,,108,,,,52,,,,5,,,,116,0,2,,,14,,,14,,,,,,,,,,,,8,7093,799,,,,,,,,16,,74,4440,,,12,,43,,,,,4,,,,,1,,,316,138,,,,,,,,,,,,,,,,2,,,,,,,,421,,,,,,,,,293,,,,,,,83,,,,,,,,,,,,,60,,,,,,,1132,,,,,,,,,203,252,,87,,,,,,,,,,1547,,,,,,,1000,,,,,49,416,,,,,,,,,,,,,,,,,9272,,34965,5510,,,,0,,,,,,
"DOM",,,,,,,677,1855,695,,4377,232,3689,,308,,,,,3003,,,21,,126,1621,,,418,1856,,57,,,,,,11289,72,,,,1096,,,,410,,,,1114,,,36,6212,9,75,,,209,,,,347,,72,,,5,,,,,,244,3843,,,,,,10255,,,550,,,961,,111,1,,,2362,,137,50,50,,,,,10,,,46127,,,,,,,,,,0,,,,,87,,520,,,,,,,,137,,,,2963,,,,,24,,,,,,,9513,,,72,,,,,,962,,,,8606,,,219,,21,137,50643,,,,,46,,,,,36,,,,,,,,,,,,3671,,186,,,,,167176,,,,,914,12214,,,,,,,,,,,,1896,,,,,1340,,1173662,4642,,,,14441,,,,,,
"ECU",,,,,,,,,971,,,2898,781,,45,,,,,6635,,,,,1093,,,,2325,,,19,,,,,,15938,,,,,30325,,,,15212,,,,1290,,,18,,7,112,,,677,,,600,,11,124,,,14,,,,,,276,4553,,,,,,7846,,,81,,,,,171,1,,,,,468,180,42,,,,,42,,,85272,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3336,,,,,,,,,,,,2618,,,116,,,,,,851,,,,2837,,,8171,473,47,454,376,,,,,,240,,,,,,,,,,,,,,,,,40,11,,,,,415310,,,,,2623,7442,,,,,,,,,,,,,,,,,8320,,516236,,,,,36215,,,,,,
"EGY",,,,,,,,10,242,,,48382,17578,,32,85142,,,,4895,,,,,22,,,,4189,,,317,,,,,,68822,,42,,,315,,,,149,,,,11,,228,,,5426,907,,,2022,,,,82,,,,,104,,,,,,1767,34064,,,,,,21591,43,,27549,,,,,32,25,,,,,,1690,41,,,,14710,584,,20519,122040,,1977,105084,,,,410831,,,53,78742,,,22286,,51,288,,,,39,818,1045,,,233,,,212,,,,,,1959,,,179,,,14735,,1360,,,,,1970,,1278,85040,,,76,,,23,166,478,427,33,186840,,,,436,1059,,,,,,,,,,938649,,78,,,,,228,118,,,8084,5275,4277,131,18323,16553,,8846,6641,,,0,,,,,,1154,1065,,,,0,,886291,39593,,203205,,,,,181,,,,7710,185,
"SLV",,,,,,,,,74,,,12092,80,,77,,,,,741,9687,,,,138,,,,306,,,11,,,,,,51207,,,,,921,,,,409,,,,14104,,,,,9,29,,,106,,,275,513,210,,,,2,,,,,,94,1225,,,,,,1230,,,47,,,,,19704,3,,,,,8995,16,21,,,,,29,,,14682,133,,,,,,,,,,,,,751,,,,,,,,,,,,,,,10910,,,,,,,,,,,,442,,,2559,,,,,,228,,,,3674,,,130,,,86,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9524,,,,,3158,969,,,,,,,,,,,,,,,,,1037,,1429155,,,,,994,,,,,,
"GNQ",,,,,,,,,,,,,11,,,,,,,102,,,,,,,,,74,,,,,,,,3415,63,,,,,8,,,,,,1630,,,,,,,,1,,,,,,,,,,,,,,,,,,18,427,,,86305,,,,,,8,,,,,,10208,,,,,,,15,,,,,0,,,154,,,,,,,,,,,,,,,,,,,,,,908,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,224,,,,,,,103,,,,,,,,,132,,,,,0,,,,0,,,,,21323,,,,,54,91,,,,,107,,,,,,,,,,,,241,,,,,,,,,,,,,
"ERI",,,,,,,,,,,,5776,122,,,1631,,,,538,,,,,0,,,,,,,3,,,,,,15985,,,,,8,,,,,,,,,,,,,2,8,,,5545,,,,,4515,,,,,,222248,,,,512,3311,,,,,,52580,,,1055,,,,,,21,,,,,,36,7,,,,825,41,,,13034,,,77,,1972,,5003,,,0,,,,2104,,,,,,,,,1499,,,,,,,,,,,,,,,,,,11211,,,,,,,,,21788,,,,,,,,,31,,,5891,,,,,,,,,,,,,,,,,,,0,,,,13,,40,997,3402,141,,,197001,,53250,27380,,,,,,,,,,,,,,14592,,19048,17105,,39234,,,,,27,,,,1930,,
"EST",,,,,,,,,49,,,3819,439,466,16,,,,3202,1001,,,,,6,,,,244,,,100,,,,,,3407,,,,,177,,,,22,,,,3,,18,,,28,213,,,1604,,,,,25,,,,,,,,,,61365,1271,,,,,122,10841,,,125,,,,,,,,,,,,155,150,,,,,3012,,,1524,,,,1163,,,,561,,2811,,,,,2,717,626,,,,,,,,,,,,,,,,,,,,,,,,1179,,,,,,,,,5419,,,,,,,19,,209,130,,,,,,,58737,,,,,,,,,,,,,,,,,62,24,,,250,,1942,,,,,10101,868,,,,,,,,,,151,,,,,10324,,7551,,11970,,,,,50,,,,,,
"SWZ",,,,,,,,,,,,402,27,,12,,,,,,,,,,,,,611,,,,2,,,,,,425,,,,,8,,,,,,,,1,,,,,,1,,,60,,,,,,,,,,,,,,,,22,,,,,,,,,19,,,,,,4,,,,,,,,,,,,23,,,43,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,94,,,,,,,,,,,,,,,,,,,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,92608,,,,,,,29,84,,,,,,,,,,102,,,,,,,1651,78,,,,,,,,,,,,
"ETH",,,,,,,,93,32,,,15668,1506,,,713,,,24,4751,,,,,2,,,,13,,,65,,,,,,34921,,,,,20,,,,,,,,1,,,,,83,128,,,2422,12650,,,,4927,,,109,11,29,,,38,,2845,9551,,,,,,19241,33,,2357,,,,,,11,,,,,,162,86,,,,,169,,78258,29662,,,79,,34203,,3806,,,,,,,1942,,,,,,,,,766,,,,,,,,,,,,,,,218,,,16434,,1220,84,,,,,,9586,,,,,,,,,45,30,,1700,,,,,271,,,,1,,,,,,160192,,,,,,,33,14,,19348,5429,13110,3847,,,62565,,22381,8039,,,2,,,,,,,202,,,,3238,,10886,16424,,239186,,,,,34,,,,15978,,
"FLK",,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,11834,,,,,,,,,0,,,,,,,5,,,,,,,,,0,264,,,,,,,,,,,,345,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,,,,,,,,,,,,,
"FJI",,,,332,,,,,1,,,79424,21,,,,,,,27,,,,,0,,,,,,,1,,,,,,26268,,,,,36,,,,,,,127,1,,,,,2,7,,,31,,,,,,,,,,,,,,,13,171,,31,,,,,,,0,,,,,,2,,,,,,,1,168,,,,15,,,42,,,,,,514,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,101,,72,,56344,,,,40,,,46,,,,,84,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,100,,76,,33,,,,,74,99,,,,,,,473,,,,,,54,,,,6878,,50561,,,,229,,,,,,,
"FIN",,,,,,,,,71,,,9606,1886,,,,,,2084,2705,,,,,43,,,,694,,,195,,,,,,10143,10,,,,533,,,,50,,,,22,,36,,,515,339,,,4300,,,27,124,246,,,,4603,,,,,,,4037,,,,,11,15063,,,750,11,,,,,5,,,,,,867,239,,,,,1060,,299,2816,,758,,,,,,113,,117,,,,880,8,119,1232,,,,,,175,,,,,,159,,,3,,,,,,81,,,3634,,,,,,,,,7438,,,,48,,,85,115,264,339,,,,,,203,2209,,,,,,,,,,,,34,,,,,179,38,,,1130,,12749,61,,,,145544,5560,,,,,,,,,,2267,,,,,,,17414,,23626,,,,,70,,,,,,
"FRA",,,551,,4151,,,42,8303,,,40733,10581,,151,2133,,,,194862,,1388,146,31,1350,36,161,,12851,24,,2614,,334,210,292,4695,112435,41,10645,1158,2016,12562,,2842,,2203,480,10637,,885,,1625,45,,957,3219,,,8214,,81,3855,2228,2836,216,5017,440,645,,,,,,3370,,23156,21726,15947,,40,134829,250,,6523,12,,56600,,264,236,120,,432,,146,4404,715,1121,,,,12237,,40694,132810,,12206,411,,,,5093,,,209,98,,55,5333,129,373,45063,9747,,,123,6066,961,,47049,,1518,9743,10081,,7765,86,447,,37173,,,554,,,29455,46240,4013,155,,,,,,6941,3254,,,1030,,629,4710,1241,27662,92335,136,1082,2363,,85340,13805,2566,,,,52,725,,7,30,,,14367,5473,241,,,92,3024,1131,,,13255,,209344,301,,,,11879,170887,,,1375,,797,,,,8753,21690,,,,222,,17874,170142,,189395,,486,,549,3699,214,791,278,,78,
"GUF",,,,,,,,5,,,,21,,,,,,,,,,,,,1,0,,,950,,,,,,,,,297,,,,,8,,,,,,,,12,,,,,0,,,,0,,23,,,,,,,,,,,,,,,,,,,,,,,0,,,1209,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,
"PYF",,,,,,,,,,,,581,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,,,24,,,,,,,103,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,385,,,,,,,,,,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,3,,,,
"GAB",,,,,,,,,,,,63,28,,,,,,,735,,,,,0,,,,40,,,10,,,8,,1073,1144,,,382,,20,,,,,,3260,,1,,,,,,7,,,11,,,,,,,281,,,,,,,,17,21779,,,,,,482,,,6,,,,,,70,,,,,,15,,,,,,4,,,459,,,,,,,,,,,,,,,,,,,,,,13370,,,,87,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,575,,,,,,,,,,,,,,,,215,,,,,,,,,1,,,541,,288,,,,,39,320,,,,,901,,,,,,,,,,,,349,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,137,741,,,,,,,874,,,,,,,,,,,,10,,,5,,,712,,,,,8,,,,,,,,,7392,,,,,18,,,715,,,,32,28,,,,,,,,,,1045,2097,,,,,,14336,1851,,47,,,,,,268,1638,,,,,11,16,,,,,62,,,14556,,,,,,,,,,0,,,677,,,,,,,,,1399,,,,,,,,,,,,,,,,88,,,909,,,,,,,,,1316,,,,,,,,,,115,,,,,,,,,,,,,,,,,,5630,,,557,,,,18,,,,,17836,,,,,5561,937,,,,,1069,,,,,,,,,0,,,10767,,25007,,,,,,,,,,,
"GEO",,,,,,,,,,37886,,708,3914,49137,,,,,8400,554,,,,,2,,,,85,,,510,,,,,,2736,,,,,13589,,,,,,,,12,,,,,15996,1181,,,261,,,,,,,,,1663,,,,,,122,8349,,,,,,21160,,,81272,,,,,,,,,,,,300,28,,,,,279,,9060,15124,,,,3422,,,,3204,,1216,,,,,,443,,,,,,,88,,,,,,,,,,,,,,,,,,397,,,,,,,,,352,,,,60,,,,,344,1088,,,,597,,165,450115,,,,,,,,,,,,48,,,,,85,27,,,,,9076,,,,,2099,1217,,661,,,,,,,,8837,,,,,65042,,2610,,29293,,,,,12,,,,,,
"DEU",,,772,,361,,,86,9404,631,,122601,264081,273,306,,,,65,85150,74,,251,28,2207,,513,338,21836,62,,9334,,,70,40,298,155330,151,,,,21711,,2556,,2523,,596,,1893,,31185,105,134,2717,16827,,,38375,,30,1919,4336,7669,230,,,1960,,,,28,,8894,220741,,373,86,,628,,,,111442,53,,318,,656,25,,,878,,296,32278,1979,2109,,,,15774,,23004,218158,,7102,746,,,,,1783,,1975,177,,176,7458,1909,1606,19057,,,,269,,2199,,,,137,,6936,,,194,1882,,1518,,,9388,,,127373,,13822,314,,,,42,,30341,,,,1133,,1702,6216,3905,80820,27362,479,,1823,702,,16581,141992,,,,48,,,35,,,,905,16339,85,34,,,5437,7361,,,99284,,199117,561,,,,52052,363037,,132,2396,,201,,,272,1471,371430,1031,,,209,1093,,347634,867,563411,,1431,8591,,4124,,,,,315,
