"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"FIN",,,,,,,,,33,,,4270,346,,,,,,976,1037,,,,,19,,,,175,,,22,,,,,,5348,5,,,,107,,,,22,,,,4,,11,,,77,109,,,1241,,,24,24,95,,,,1082,,,,,,,983,,,,,3,3989,,,128,5,,,,,,,,,,,286,48,,,,,320,,102,424,,257,,,,,,108,,136,,,,427,2,58,305,,,,,,5,,,,,,49,,,5,,,,,,23,,,695,,,,,,,,,2659,,,,13,,,29,203,98,134,,,,,,27,962,,,,,,,,,,,,15,,,,,58,6,,,98,,3762,9,,,,75565,1358,,,,,,,,,,725,,,,,,,3007,,10234,,,,,27,,,,,,
"FRA",,,199,,2574,,,17,3255,,,10686,3163,,83,420,,,,69085,,458,78,12,515,106,70,,5492,12,,248,,112,89,278,2459,45226,22,5727,326,652,2431,,1303,,921,289,2020,,242,,502,52,,236,1216,,,2920,,38,1526,572,1354,103,1252,161,87,,,,,,924,,11190,13083,5181,,13,51236,102,,2561,6,,24284,,128,649,76,,232,,59,1702,182,612,,,,4139,,15388,33459,,3892,396,,,,811,,,131,83,,83,2663,47,149,9544,4115,,,47,4815,73,,20365,,604,4023,3316,,2819,30,,,7546,,,250,,,8715,17091,1148,78,,,,,,1727,670,,,327,,401,1067,162,13530,44553,115,402,980,,41517,773,1097,,,,41,461,,10,10,,,5694,2690,97,,,24,1053,691,,,2101,,84133,90,,,,3857,56703,,,905,,567,,,,2348,7350,,,,136,,3578,46250,,77768,,238,,190,1907,105,326,98,,40,
"GUF",,,,,,,,3,,,,5,,,,,,,,,,,,,1,4,,,389,,,,,,,,,33,,,,,3,,,,,,,,3,,,,,0,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,1,,,482,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,
"PYF",,,,,,,,,,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,2,,,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,16,,,,
"GAB",,,,,,,,,,,,15,13,,,,,,,231,,,,,0,,,,15,,,3,,,8,,535,323,,,107,,3,,,,,,571,,0,,,,,,1,,,3,,,,,,,87,,,,,,,,1,7700,,,,,,214,,,14,,,,,,,,,,,,3,,,,,,2,,,133,,,,,,,,,,,,,,,,,,,,,,9108,,,,49,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,242,,,,,,,,,1,,,97,,101,,,,,3,87,,,,,327,,,,,,,,,,,,98,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,40,437,,,,,,,186,,,,,,,,,,,,4,,,4,,,205,,,,,3,,,,,,,,,3441,,,,,6,,,319,,,,13,19,,,,,,,,,,255,876,,,,,,2477,19,,32,,,,,,277,744,,,,,5,3,,,,,37,,,850,,,,,,,,,,0,,,349,,,,,,,,,1230,,,,,,,,,,,,,,,,40,,,278,,,,,,,,,560,,,,,,,,,,59,,,,,,,,,,,,,,,,,,1849,,,1495,,,,0,,,,,8822,,,,,1696,476,,,,,394,,,,,,,,,0,,,3805,,5694,,,,,,,,,,,
"GEO",,,,,,,,,,11273,,190,1340,26490,,,,,5025,63,,,,,1,,,,10,,,96,,,,,,595,,,,,1679,,,,,,,,3,,,,,5254,351,,,64,,,,,,,,,794,,,,,,10,2591,,,,,,6065,,,34054,,,,,,,,,,,,97,5,,,,,174,,7128,929,,,,1674,,,,2429,,1044,,,,,,523,,,,,,,12,,,,,,,,,,,,,,,,,,75,,,,,,,,,59,,,,21,,,,,149,454,,,,596,,0,292371,,,,,,,,,,,,15,,,,,68,5,,,,,3132,,,,,167,225,,353,,,,,,,,2574,,,,,36466,,815,,7954,,,,,3,,,,,,
"DEU",,,222,,212,,,35,4056,243,,59472,69823,134,126,,,,35,37535,33,,132,12,879,,246,354,9862,21,,828,,,29,36,150,80120,85,,,,4021,,1302,,1151,,100,,537,,10032,118,,721,5890,,,15275,,8,2359,1098,3706,129,,,618,,,,12,,2721,94115,,271,29,,259,,,,50099,47,,120,,284,,,,458,,138,12756,518,864,,,,5449,,10757,56970,,2565,733,,,,,1644,,2245,154,,258,3392,757,990,4011,,,,103,,334,,,,57,,3374,,,61,,,495,,,3973,,,47934,,4995,165,,,,16,,6924,,,,386,,1033,1282,831,39612,12820,409,,829,521,,1350,72930,,,,22,,,31,,,,361,8524,30,34,,,2194,5807,,,15330,,89215,152,,,,19032,141271,,76,1843,,50,,,69,509,125002,432,,,107,609,,109499,519,338451,,665,4206,,2169,,,,,118,
"GHA",,,,,,,,13,,,,1564,1108,,36,,,,,2546,,3507,49,,6,,,,21,,,3,9752,,33,,,9114,,,,,8,,,,,,,,1,38458,,,,28,57,,,764,,,,13,156,,,,,,,,1,,438,2589,,,3068,,,12112,,,364,,,,,,,,,,,,70,14,,,,,286,,,23800,,809,35,,,,,,,,,57,4714,400,,,,,,,,5185,10,,,90,,,,,,,,,,,,87,,,6292,,,,638,104666,,,,620,,,,,,,,8,28,91,,,,,,0,200,,,,12,,,,,,,1157,19,,827,,,11,10,,,2463,,8504,,,,,851,1091,,,,,15316,,,,,122,,,,0,,,33484,,57323,,,,,23,,,,,120,
"GIB",,,,,,,,,8,,,243,,,,,,,,,,,,,0,,,,,,,1,,,,,,151,,,,,2,,,,,,,,0,,,,,3,,,,,,,,,5,,,,,,,,,,,13,,,,,,,,,4,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,3,,,,,,,,,,,,,,,,,,4255,,,,,,,,,,,,,
"GRC",,18868,,,,,,,759,584,,64538,1987,,46,,,,36,7752,,,61,,10,,,,1275,,,1937,,,,,128,33979,,,,,143,,,,70,,,,12,,67,,,8667,436,,,876,,,59,28,491,,,,,,,,,,448,5583,,,,,79,137892,,,,,,,,,,,,,,,545,10,,,,,303,,1133,6764,,,47,,,,,,,14,,,,1263,37,23,541,,,,,,31,,,,,,179,,,,,,,,,,,,5128,,,,,,,88,,469,,,,191,,,36,115,1694,83,,,,56,,2512,1078,,,,,,,,,,,,473,,,,,184,28,,,2708,,1311,25,,,,6430,3788,,,,,,,,,,25288,,,,16,,,18017,,82653,,,,,477,,,,,,
"GRL",,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,,,3,,,26,,,,,,5719,,,,,,,,,,,,,53,,,0,,,,,,,,,3,,,,,150,,,,,,,,25,,,,,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,
"GRD",,,,,,,,95,0,,63,67,5,,13,,,186,,,,,,,1,4,,,11,,,,,,,,,4051,10,,,,2,,,,,,,,3,,,30,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,74,,,,3,,,,,,10,,,3,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,27,93,,179,,,,,,,,,,,,,,,,,276,,,,,35,17,,,,,,,,5345,,,,,,,,,4062,,13762,278,,,,63,,,,,,
"GLP",,,,,,,,32,,,,10,,,,,,,,,,,,,,102,,,,,,,,,,,,237,,,,,3,,,,,,,,,,,,,,,,,0,,10,56,,,,,,,,,,,,,,1121,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,624,,,,140,,,,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,71,,,162,148,,9,,,,,245,8763,,,,68,,,,135,,,1,,,,,,7168,,,,,161,,,,167,,,,679,,,22,,0,8,,,86,,,313,105,4,3417,,,,,,,,,30,1472,,,,,,534,,,6,,,,,,,,,,,1682,7,17,,,,,74,,,476,139,,,,,,,,,0,,,,,,,,,,,,,,,,,,,15299,,,,,,,,,,,,281,,,802,,,,,,183,,,,523,,,68,92,,11,267,,,,,,,,,,3,,,,,,,,,,,,,,0,,,35,,1439,,,,,367,346,,,,,,,,,,,,,,,,,269,,329093,,,,,201,,,,,,
"GIN",,,,,,95,,,0,,,126,185,,,,,,,1162,,,,,3,,,,16,,,6,,,121,,2222,1362,,,,,2,,,,,,,,,79811,,,,0,33,,,39,,,,,114,,,,,,,,,,26,11600,,,2084,22113,,2041,71,,92,,,,,,,2580,,,,,30,6,,,,,35,,,1756,,,,,,,,,,,,,15913,,,,,,,,,8075,,,,1412,,,,,,,,,339,,,34,,,2158,,,,,,,,,44,,,,,,,,,28,1289,,,,,,1,192,,,,,,,,,,,27027,,,31348,,,,5,,,28,,5618,,,,,109,647,,,,,1164,,,,,,,,,,,,653,,4999,,,,,,,,453,,,
"GNB",,,,,,,,,,,,10,47,,,,,,,72,,,,,,,,,311,,,2,,,1680,,,38,,,,,3,,,,,,,,,207,,,,,11,,,31,,,,,80,,,,,,,,,,4,1616,,,,5650,,,,,1,,,,,,2395,,,,,,7,,,,,,1,,,338,,,,,,,,,,,,,622,251,,,,,,,,,,,,521,,,,,,,,,,,,,,,138,,,,,,,,,8,,,,,,,,,,14706,,,,,,,136,,,,,,,,,,,11703,,,3,,,,1,,,6,,3641,,,,,60,171,,,,,36,,,,,,,,,,,,624,,,,,,,,,,323,,,
"GUY",,,,,,,192,2552,,,145,267,3,,431,,,2089,,23,,,44,,4,636,,,867,661,,2,,,,,,38135,133,,,,14,,,,10,,,,8,,,,,,3,,,30,,73,27,,,,,,,,,,,,7,2074,1366,,,,,,,,4,,49,74,,,,,,,,,3,6,,,,,15,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,841,,,,,,,,,30,,,,22,,,,,13,,41,,,,,,,,,368,873,,107,,,,,,,,,,423,,,,,14,,34,,,,5201,42,39,,,,,,,,2291,,,,,,,,,8173,,113527,,,,,3627,,,,,,
"HTI",,,,,,,,14,45,,446,45,21,,13224,,,8,,811,22,,780,,5,1866,,,13,,,3,,,,,,30199,12,,,,38,,,,67,,,,20,,,486,,0,4,,,86,,525,170525,34,,,,,,,,,,,5,30040,6582,,,,,396,,,15,,,5600,,6,,,,,,27,,1,,,,,2,,,159,,,,,,,,,,,,,,,,,,,,,,,,,1009,,,,384,,,,,,,,,,,,492,,,10,,,,,,15,,,,174,,,17,,,,142,,,,,,,,,,15,,,,,,,,,,,,759,,0,,,,,186,8,,,,64,525,,,,,,,,,,,,2817,,,,,95,,248351,273,,,,996,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,4,49,,,128,31,,19,,,,,41,3219,,,,96,,,,90,,,1,,,,,,2539,477,,,,152,,,,142,,,,841,,,,,3,3,,,33,,,230,106,,4283,,,,,,,,,10,158,,,,,,309,,,10,,,,,2636,,,,,,,5,13,,,,,5,,,372,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968,,,,,,,,,,,,119,,,5189,,,,,,34,,,,483,,,54,,,,161,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,2814,,,,,135,157,,,,,,,,,,,,,,,,,185,,167426,,,,,124,,,,,,
"HUN",,,,,,,,,559,,,12559,11728,,,,,,128,1743,,,,,15,,49,,1008,,,102,,,,,,21266,,,,,235,,,,67,,,,20,,293,19,,87,1059,,,1110,,,25,43,50,,,,42,,,,,,652,4628,,,,,20,64415,,,602,,,,,,,,,,,,,57,,,,,3120,,6146,1944,,,512,,,,,,,125,100,,,149,13,66,137,,,,,,7,,,,,,132,,,3,,,,,,,,,2274,,582,,,,,31,,817,,,,20,,,27,81,609,105,,,,102,,2296,8962,,,,,,,,,,,,617,,,,,5375,125,,,,,1181,,,,,6757,6210,,,,,,,,,,202,,,,0,,,14910,,42719,,,,,467,,,,,,
"ISL",,,,,,,,,1,,,352,66,,,,,,,68,,,,,2,,,,160,,,62,,,,,,291,,,,,9,,,,,,,,0,,,,,4,12,,,3568,,,,,,,,,,,,,137,,75,184,,,,,,753,,,16,89,,,,,,,,,,,50,,,,,,24,,,68,,,,,,,,,,20,,,,,1,18,115,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,1785,,,,,,,10,37,135,15,,,,,,,25,,,,,,,,,,,,,,,,,15,4,,,14,,322,,,,,1969,146,,,,,,,,,,19,,,,,,,746,,2655,,,,,,,,,,,
"IND",,,,,,,,34,68,,157,82342,6162,,222,117730,14951,242,39,6464,161,,209,29215,65,16,,2240,510,16,2494,109,,,,110,,209794,233,,,,534,4345,7967,,54,,,,16,,21,,,1058,407,142,,2988,,12,129,76,701,7,,34,61,,,,20,617,1615,20919,,31,,,18,29365,426,,7406,,,75,,,,,,,,,605,96,,3944,,126,7227,,8770,53525,738,9665,7913,,,,353914,,,73,1638,122,443,3043,7,,75,723,1328,60251,8124,,168,,,,4312,,400,,,38,,,,1208,15488,457,,151833,6207,,20118,11,,,,,,2749,311991,1081490,,1766,140,,108,2216,397,4110,40,157924,1886,,,0,4677,,,,99,,,,,,846607,,130,2874,304,47985,400,345,33,,,11702,,12304,13375,,1234,,6211,7787,,394,4651,,,,106,370,,309,,,,2200,3206,978024,271942,4111,746307,,,,,124,695,,,,2040,
"IDN",,,848,,,,,,10,,,27806,314,,8,4975,66627,,,840,,,,,6,105,,,168,,1148,7,,,,126,,5782,,,,,68,12451,16575,,37,,,,6,,5,,,12,43,285,,372,,,,19,1943,,,,,,,,,,82,1427,,10,,,,6152,,,96,,,,,15,,,,,,,74,38,381,,,,60,,,492,,10695,2408,,,,15455,,,2,676,,,8864,,,,,,519990,,,9,,,,,,57,,,,,,,,,35,,,69989,694,2142,,,,,,,381,3298,239,,78,4671,,14,1956,63,54,,43548,15988,,,,148,,,,,,,,,,567849,,20,155,,31219,17,11,7,56,,342,,421,53,,,,922,1154,,,294,2603,,,,,,59,,,,,,43878,2741,,43339,,,,,23,3594,,,,,
"IRN",,,,,,,,,111,3471,,14182,6811,1072,,,,,39,2451,,,,,29,,,,140,,,162,,,,,,47899,7,,,,87,,,,66,,,,40,,13,,,486,150,,,7125,,,50,68,78,10,,,,,,,,,1799,10849,,,,,63,62264,,,1129,,,,,9,,,,,,,1061,18,882,,,8077,355,,24796,6588,,2080,94,,,,,,,27,,,,249,,47,96,,,,,,11,,,,,,175,,,,,,,,,19,0,,13552,,1297,,,,,,,6548,,1319,,50,,,34,352,134,108,,,,,,788,1465,,,,,,,,,,,,61,,,,,168,19,,,198,,2560,32,,,,29045,3920,,644,9,,,,,,,8760,882,,,,1817,,34449,,179899,,,,,68,,,,0,,
"IRQ",,,2978,,,,,,24,117,,20027,2674,,,,,,,1100,,,,,5,,,,162,,,395,,,,,,18569,,,,,29,,,,16,,,,4,,32,,,140,211,,,9960,,,13,16,4691,,,,,,,,,,3098,2858,,,,,,48646,,,3910,,,,,,,,,,,,477,19,271,,56154,,338,,33773,1945,,,139442,,,,,,,5,44015,,,37815,,,,,,212,,,37,,,48,,,37,,,,,,589,,,,,,21413,,2796,,,,,,,9090,1761,151,,,,,13,19,336,31,,,,,,750,770,,,,,,,,,,2920,,121,,0,,,46,35,,,68,,1101,10,,,,39466,3734,172062,35,27,,,,,,5,5102,,,,,,,30939,,61194,,,,,49,,,,3653,,
"IRL",,,,,,,,,54,,,29063,426,,36,,,,7,1259,,,59,,37,,,197,154,,,4,,,,,,13219,112,5,,1295,103,,364,,64,,,,8,,15,,,165,200,,,787,,,26,58,34,7,,,,,,,,,233,3833,,,,,,6357,,,162,,,,,,,,,,,,350,42,,,,,,770,,1168,,456,46,,,,,,,201,,,,,4,429,432,,,,,,84,,,,13,,147,,,3,,,,,,30,,,2119,,3198,16,,,,,,258,,,,36,22,,91,102,1995,508,,,,,,114,95,,,,11,,,,,,,,29,,,,,299,4,,,2935,,4582,,,,,948,1398,,,,,,,,,,249,,,,,,,202881,,58591,,,,,32,,,,,,
"IMN",,,,,,,,,,,,395,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3772,,,,,,,,,,,,,
"ISR",,,,,,,,,430,,,4950,1121,,,,,,179,1996,,,25,,100,,,,1148,,,154,,,,,,10103,2,,,,460,,,,263,,,,54,,19,,,137,187,,,999,,,111,159,377,25,,,,,,,,,398,4256,,,5,,19,6630,21,,390,,,,,62,,,,,,43,831,17,,,,,146,,,1895,,,1945,,,,,,,49,439,,,,,16,19,,,,,,9,,,,,,726,,,,,,,,,63,,,3025,,,,,,,,,371,,,,494,,,264,219,243,178,37,,,55,,646,1743,,,,,,,,,,,,58,,,,,88,18,,,1290,,1396,17,33428,,,1233,1634,,,,,,,,,,1327,,,,,2010,,7242,,64908,,,,,321,,,,,,
"ITA",,5950,239,,185,,,32,78151,,,115075,11522,,77,,,,20,68144,,,41,7,620,55,53,204,26203,,,518,,,195,13,292,135688,74,46,,,3067,,363,,1515,,,,658,,1172,119,,152,1223,,,2843,,,4277,1132,1969,165,,,,,,,,,995,180965,60,127,,,11,251850,116,,2545,,,135,,188,,,,743,,142,2021,97,,,,,3537,,2267,,,1173,290,,,,,,,128,,,77,3387,717,138,7532,,,,167,,742,,36,30,62,,3201,,2510,6,,,651,,,383,,,11680,236,714,127,,,,14,,1013,,,,554,,581,1586,416,3880,1390,154,,,146,,4333,849,,,,7,,,,2147,,,,1080,44,,,,1434,1783,,,6880,,29544,1288,,,,4419,114787,,,436,,,,,,794,1508,,,,325,,,58866,310,196328,,4198,,,30862,,,,,,
"JAM",,,,,,,226,1176,18,,231,518,69,,1715,,,287,,120,251,,235,,2,634,,,77,166,,2,,,,,,53785,3839,,,,20,,,,31,,,,47,,,97,,4,4,,,70,,31,216,9,,6,,,,,,,,,27,274,,,,,,678,,,19,,54,,,,,,113,,,16,17,4,,,,,50,,,97,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,326,,,12,,,,,,51,,,,252,,,,,,14,35,,,,,,,,,62,110,,62,,,,,,,,,,487,,5,,,42,,79,,,,,131,284,,,,,,,,420,,,,,,,,,63763,,271699,163,,,,50,,,,,,
"JPN",,,,,,,,8,2052,,,11413,689,,9,,6112,,,1977,,,241,64,752,127,,,30950,,117,46,,,1,121,,11218,15,,,,684,3425,6645,,336,,,,82,,7,,,22,385,98,,503,,,491,212,538,31,,,,,,,,,379,5904,,12,10,,,12239,29,,143,,,,1124,66,25,,,102,,54,574,23,324,6829,,,233,,,2303,,,126,,,,,,,5,,,,524,,11,102,,,6955,52,,5,,,,3,,1719,29,,126,,,,,,44,,,2804,,4444,23,,,,,428,345,,,89,185,211,1116,1456,3019,154,132,67,,4429,,,15,428,,,,3,,,48,,,,,17,,2,,,37,16,47,,441,,2188,192,,,,915,1952,,,5344,,,,45,,,842,,,,118,,,12812,,178307,,,,,240,538,,,,78,
"JOR",,,973,,,,,,73,,,2354,403,,,4910,,,28,371,,,,,12,,,,377,,,114,,,,,,3835,,,,,77,,,,123,,,,4,,30,,,182,88,,,617,,,,28,2549,,,,,,,,,,131,689,,,,,,6963,,,619,,,,,,,,,,,15,249,5,,3592,,6695,77,,,2093,,,,,,,14830,,,6,328,,,11779,,,,,,,,,19,,,,,,36,,,,,,,,,,,,541,,,14,,,,,,84,5396,,,63,,,25,30,131,14,73,8856,,,,682,740,,,,,,,,,,80731,,81,,,,,34,50,,,19,,1504,62,23380,,,869,319,,,,,,,,,,546,,,,,3792,41156,2556,,35923,,,,,144,,,,,,
"KAZ",,,,,,,,,,180,,252,325,1588,,,,,34514,144,,,,,5,,,,0,,,220,,,,,,2993,,,,,6,,,,,,,,0,,7,,,58,1420,,,30,,,4,,103,,,,1741,,,,,,46,703,,,,,886,315482,,,12064,,,,,,,,,,,,213,1,89,,,,149,,5076,344,,,14,,,,,7778,,3711,,,,526,,3157,,,,,,,,,,,,,,,,189,,,,,,,,,43,,,,,,,,,96,,,,,,,,,1848,258,,,651,2631,,0,1204356,,,,,,,,,,,,20,,,,,77,1,,,,,186,,,,,224,743,,410,,,,,,,,2094,10004,,,,104305,,1017,,5594,,,7782,,,,,,,,
"KEN",,,,,,,,,1,,,5627,249,,5,,,,,310,,,,,4,,,204,1,,,4,,283,,,,10448,10,,,,17,,,,,36,,,4,,,,,28,36,,,529,,,,,82,,,157,,,,,2,,282,568,,,,,,2554,10,,163,,,,,,,,,,,,40,11,1287,,,,259,,,907,,,,,,,,,,0,,,,180,,,,,,,,,16,,,,,,23,,,,,,,9316,,580,,,945,,701,,,,,,,493,,,,,,,,103,32,59,,,,,,,251,1519,,,,,,,,,,,,113,0,,,8,8,,,4076,,302,,,3026,,686,1143,,,,,,,,,,105,,,,15703,,,61326,12415,33996,,,,,,,,,,233,
"KIR",,,,,,,,,,,,192,,,,,,,,,,,,,,,,,27,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,370,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,449,,,,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,293,,,,,,,,,2,,,,,,,,,,,,,,13,,,,66,,,,,,,,,,,,,
"KWT",,,631,,,,,,,,,1709,126,,,2180,,,,78,,,,,3,,,,0,,,56,,,,,,5527,,,,,9,,,,13,,,,,,,,,86,46,,,661,,,,,1672,,,,,,,,,,58,357,,,,,,,,,84,,,,,,,,,,,,97,2,3331,,,247,146,,,193,,,982,,,,,,,2,225,,,6908,,,,,,,,,14,,,15,,,,,,,,,,,,,,,783,,,,,,,,,118,183,,,,,,,25,114,,,3818,,,,,93,,,,,,,,,,,,42,,,,,37,3,,,36,,230,401,7953,,,590,196,,,,,,,,,,176,,,,,,18142,4983,,11045,,,,,37,,,,,,
"KGZ",,,,,,,,,,,,99,172,1327,,,,,2590,42,,,,,1,,,,,,,25,,,,,,522,,,,,2,,,,,,,,,,,,,7,196,,,5,,,,,43,,,,257,,,,,,8,135,,,,,75,24244,,,170,,,,,,,,,,,,24,0,,,,,18,,898,117,,,,2588,,,,,,500,,,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,11,,,,,,,,,60,,,,375,,,,256976,,,,,,,,,,,,,,,,,8,1,,,8,,63,,,,,94,134,,5875,,,,,,,,938,,,,,12792,,187,,1797,,,2248,,,,,,,,
"LAO",,,,,,,,,225,,,5187,43,,,,38815,,,511,,,,,4,,,,2,,,0,,,,225,,6698,,,,,1,,,,,,,,1,,,,,0,9,,,15,,,,,,,,,,,,,,,2,20696,409,,,,,1063,,,11,,,,,,,,,,,,22,,,,,,18,,,97,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,2,,,,,,,,,61,339,,,,,,,,20,,,,,,,,223,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,10,,89,,,,,190,398,,,237953,,,,,,,,,,,,,,203,,104508,,,,,,2742,,,,,
"LVA",,,,,,,,,68,,,2870,196,,,,,,3075,84,,,,,0,,,,15,,,23,,,,,,3220,,,,,19,,,,7,,,,0,,3,,,29,57,,,690,,,,,,,,,1808,,,,,,286,848,,,,,66,8100,,,40,,,,,,,,,,,,30,178,,,,,8472,,2594,356,,,,475,,,,574,,,,,,,,3865,23,,,,,,12,,,,,,10,,,,,,,,,,,,147,,,,,,,,,186,,,,,,,,,752,51,,,,,,,45868,,,,,,,,,,,,,,,,,37,0,,,156,,560,,,,,991,345,,,,,,,,,,20,,,,,10185,,13832,,10672,,,,,61,,,,,,
