"i","j","fij"
"GRD","BOL",1
"GTM","BOL",68
"GIN","BOL",3
"GUY","BOL",4
"HTI","BOL",5
"HND","BOL",96
"HUN","BOL",15
"ISL","BOL",2
"IND","BOL",65
"IDN","BOL",6
"IRN","BOL",29
"IRQ","BOL",5
"IRL","BOL",37
"IMN","BOL",1
"ISR","BOL",100
"ITA","BOL",620
"JAM","BOL",2
"JPN","BOL",752
"JOR","BOL",12
"KAZ","BOL",5
"KEN","BOL",4
"KWT","BOL",3
"KGZ","BOL",1
"LAO","BOL",4
"LVA","BOL",0
"LBN","BOL",29
"LSO","BOL",0
"LBR","BOL",1
"LBY","BOL",2
"LIE","BOL",1
"LTU","BOL",2
"LUX","BOL",4
"MDG","BOL",1
"MWI","BOL",1
"MYS","BOL",3
"MLI","BOL",0
"MLT","BOL",2
"MRT","BOL",0
"MEX","BOL",4307
"MCO","BOL",0
"MNG","BOL",0
"MNE","BOL",1
"MAR","BOL",5
"MOZ","BOL",1
"MMR","BOL",0
"NPL","BOL",1
"NLD","BOL",94
"NCL","BOL",1
"NZL","BOL",28
"NIC","BOL",40
"NER","BOL",0
"NGA","BOL",10
"NIU","BOL",20
"MKD","BOL",4
"NOR","BOL",20
"OMN","BOL",1
"PAK","BOL",21
"PAN","BOL",48
"PNG","BOL",0
"PRY","BOL",1788
"PER","BOL",5404
"PHL","BOL",15
"POL","BOL",90
"PRT","BOL",58
"PRI","BOL",20
"QAT","BOL",2
"KOR","BOL",271
"MDA","BOL",3
"ROU","BOL",13
"RUS","BOL",58
"RWA","BOL",0
"KNA","BOL",0
"SPM","BOL",0
"SAU","BOL",6
"SEN","BOL",3
"SRB","BOL",7
"SYC","BOL",0
"SLE","BOL",1
"SGP","BOL",2
"SXM","BOL",20
"SVK","BOL",10
"SVN","BOL",5
"SLB","BOL",0
"SOM","BOL",0
"ZAF","BOL",4
"ESP","BOL",3190
"LKA","BOL",3
"PSE","BOL",4
"SDN","BOL",1
"SUR","BOL",1
"SWE","BOL",101
"CHE","BOL",292
"SYR","BOL",0
"TJK","BOL",0
"THA","BOL",1
"TGO","BOL",1
"TON","BOL",0
"TTO","BOL",3
"TUN","BOL",1
"TUR","BOL",14
"TKM","BOL",0
"UGA","BOL",0
"UKR","BOL",30
"ARE","BOL",1
"GBR","BOL",383
"TZA","BOL",0
"USA","BOL",2055
"URY","BOL",253
"UZB","BOL",2
"VUT","BOL",0
"VEN","BOL",309
"VNM","BOL",5
"YEM","BOL",0
"ZMB","BOL",1
"ZWE","BOL",3
"AIA","BES",299
"ATG","BES",485
"ARG","BES",17
"ABW","BES",1399
"BHS","BES",70
"BRB","BES",148
"VGB","BES",828
"CAN","BES",103
"CHN","BES",44
"HKG","BES",127
"COL","BES",831
"CUB","BES",716
"CUW","BES",1265
"DMA","BES",56
"DOM","BES",2857
"FRA","BES",106
"GUF","BES",4
"GRD","BES",4
"GLP","BES",102
"GUY","BES",636
"HTI","BES",1866
"IND","BES",16
"IDN","BES",105
"ITA","BES",55
"JAM","BES",634
"JPN","BES",127
"LBN","BES",642
"MTQ","BES",102
"MEX","BES",9
"NLD","BES",3617
"NZL","BES",6
"NOR","BES",3
"PRT","BES",501
"PRI","BES",32
"KNA","BES",203
"LCA","BES",0
"VCT","BES",58
"SXM","BES",207
"ESP","BES",25
"SUR","BES",1085
"TTO","BES",36
"GBR","BES",93
"USA","BES",618
"VIR","BES",79
"VEN","BES",681
"AUT","BIH",87
"HRV","BIH",8673
"FRA","BIH",70
"DEU","BIH",246
"HUN","BIH",49
"ITA","BIH",53
"MNE","BIH",1902
"MKD","BIH",1262
"ROU","BIH",67
"RUS","BIH",33
"SRB","BIH",6939
"SVK","BIH",1951
"SVN","BIH",800
"AGO","BWA",1000
"AUS","BWA",109
"CAN","BWA",102
"CHN","BWA",2286
"COD","BWA",956
"DNK","BWA",104
"SWZ","BWA",251
"DEU","BWA",354
"IND","BWA",2240
"IRL","BWA",197
"ITA","BWA",204
"KEN","BWA",204
"LSO","BWA",981
"MDG","BWA",209
"MWI","BWA",896
"MUS","BWA",639
"MOZ","BWA",378
"NAM","BWA",535
"NLD","BWA",219
"NGA","BWA",224
"NOR","BWA",128
"PAK","BWA",208
"PRT","BWA",165
"SYC","BWA",84
"ZAF","BWA",6023
"LKA","BWA",533
"SWE","BWA",155
"UGA","BWA",500
"GBR","BWA",439
"TZA","BWA",856
"USA","BWA",201
"ZMB","BWA",3875
"ZWE","BWA",20439
"AFG","BRA",18
"DZA","BRA",46
"AND","BRA",5
"AGO","BRA",3441
"ARG","BRA",16308
"ARM","BRA",22
"AUS","BRA",333
"AUT","BRA",1273
"BHS","BRA",2
"BHR","BRA",13
"BGD","BRA",22
"BRB","BRA",3
"BLR","BRA",4
"BEL","BRA",1041
"BLZ","BRA",0
"BEN","BRA",9
"BOL","BRA",16067
"BIH","BRA",16
"BRN","BRA",5
"BGR","BRA",136
"BFA","BRA",5
"BDI","BRA",10
"CPV","BRA",263
"KHM","BRA",7
"CMR","BRA",40
"CAN","BRA",900
"CAF","BRA",0
"CHL","BRA",9780
"CHN","BRA",8099
"COL","BRA",2879
"COG","BRA",35
"CRI","BRA",171
"CIV","BRA",120
"HRV","BRA",109
"CUB","BRA",1006
"CZE","BRA",427
"PRK","BRA",43
"COD","BRA",35
"DNK","BRA",324
"DMA","BRA",5
"DOM","BRA",52
"ECU","BRA",784
"EGY","BRA",1663
"SLV","BRA",250
"GNQ","BRA",7
"EST","BRA",26
"ETH","BRA",0
"FIN","BRA",175
"FRA","BRA",5492
"GUF","BRA",389
"GAB","BRA",15
"GEO","BRA",10
"DEU","BRA",9862
"GHA","BRA",21
"GRC","BRA",1275
"GRD","BRA",11
"GTM","BRA",135
"GIN","BRA",16
"GNB","BRA",311
"GUY","BRA",867
"HTI","BRA",13
"HND","BRA",90
"HUN","BRA",1008
"ISL","BRA",160
"IND","BRA",510
"IDN","BRA",168
"IRN","BRA",140
"IRQ","BRA",162
"IRL","BRA",154
"ISR","BRA",1148
"ITA","BRA",26203
"JAM","BRA",77
"JPN","BRA",30950
"JOR","BRA",377
"KAZ","BRA",0
"KEN","BRA",1
"KIR","BRA",27
"KWT","BRA",0
"LAO","BRA",2
"LVA","BRA",15
"LBN","BRA",8894
"MEX","BRA",1075
"MOZ","BRA",722
"NLD","BRA",2301
"NIC","BRA",264
"NOR","BRA",265
"PAK","BRA",128
"PAN","BRA",333
"PRY","BRA",15867
"PER","BRA",7925
"POL","BRA",2467
"PRT","BRA",90969
"KOR","BRA",2004
"ROU","BRA",1193
"RUS","BRA",1576
"ESP","BRA",20296
"SUR","BRA",157
"SWE","BRA",440
"CHE","BRA",1975
"SYR","BRA",1525
"TUR","BRA",258
"GBR","BRA",2790
"USA","BRA",10890
"URY","BRA",12705
"VEN","BRA",1286
"ATG","VGB",260
"AUS","VGB",4
"BHS","VGB",6
"BRB","VGB",92
"CAN","VGB",76
"DMA","VGB",434
"DOM","VGB",556
"FRA","VGB",12
"DEU","VGB",21
"GUY","VGB",661
"IND","VGB",16
"JAM","VGB",166
"LBN","VGB",14
"MSR","VGB",71
"PRI","VGB",26
"KNA","VGB",1202
"LCA","VGB",176
"VCT","VGB",894
"TTO","VGB",202
"GBR","VGB",374
"USA","VGB",469
"AUS","BRN",269
"BGD","BRN",1066
"CHN","BRN",1077
"HKG","BRN",249
"IND","BRN",2494
"IDN","BRN",1148
"JPN","BRN",117
"MYS","BRN",25742
"NPL","BRN",3956
"NLD","BRN",164
"NZL","BRN",114
"PAK","BRN",525
"PHL","BRN",5425
"KOR","BRN",78
"SGP","BRN",833
"LKA","BRN",456
"THA","BRN",9746
"GBR","BRN",1149
"USA","BRN",104
"AFG","BGR",198
"ALB","BGR",440
"DZA","BGR",153
"AND","BGR",1
"AGO","BGR",2
"AIA","BGR",19
"ATG","BGR",3
"ARG","BGR",40
"ARM","BGR",639
"ABW","BGR",3
"AUS","BGR",58
"AUT","BGR",89
"AZE","BGR",706
"BHS","BGR",0
"BHR","BGR",3
"BGD","BGR",235
"BRB","BGR",0
"BLR","BGR",102
"BEL","BGR",177
"BLZ","BGR",0
"BEN","BGR",13
"BMU","BGR",0
"BTN","BGR",12
"BOL","BGR",9
"BIH","BGR",52
"BWA","BGR",13
"BRA","BGR",29
"VGB","BGR",45
"BRN","BGR",1
"BFA","BGR",6
"BDI","BGR",6
"CPV","BGR",4
"KHM","BGR",2
"CMR","BGR",6
"CAN","BGR",100
"CYM","BGR",1
"TCD","BGR",3
"CHL","BGR",9
"CHN","BGR",374
"COL","BGR",10
"COG","BGR",5
"CRI","BGR",4
"CIV","BGR",3
"HRV","BGR",33
"CUB","BGR",120
"CYP","BGR",116
"CZE","BGR",285
"PRK","BGR",9
"COD","BGR",9
"DNK","BGR",33
"DJI","BGR",3
"DMA","BGR",1
"DOM","BGR",6
"ECU","BGR",3
"EGY","BGR",78
"SLV","BGR",3
"ERI","BGR",2
"EST","BGR",13
"SWZ","BGR",0
"ETH","BGR",37
"FJI","BGR",1
"FIN","BGR",22
"FRA","BGR",248
"GAB","BGR",3
"GMB","BGR",4
"GEO","BGR",96
"DEU","BGR",828
"GHA","BGR",3
"GIB","BGR",1
"GRC","BGR",1937
"GRL","BGR",3
"GTM","BGR",1
"GIN","BGR",6
"GNB","BGR",2
"GUY","BGR",2
"HTI","BGR",3
"HND","BGR",1
"HUN","BGR",102
"ISL","BGR",62
"IND","BGR",109
"IDN","BGR",7
"IRN","BGR",162
"IRQ","BGR",395
"IRL","BGR",4
"ISR","BGR",154
"ITA","BGR",518
"JAM","BGR",2
"JPN","BGR",46
"JOR","BGR",114
"KAZ","BGR",220
"KEN","BGR",4
"KIR","BGR",2
"KWT","BGR",56
"KGZ","BGR",25
"LAO","BGR",0
"LVA","BGR",23
"LBN","BGR",384
"LBR","BGR",2
"LBY","BGR",79
"LIE","BGR",2
"LTU","BGR",11
"LUX","BGR",3
"MDG","BGR",2
"MYS","BGR",1
"MDV","BGR",1
"MLI","BGR",0
"MLT","BGR",14
"MHL","BGR",1
"MRT","BGR",3
"MUS","BGR",0
"MEX","BGR",8
"MCO","BGR",1
"MNG","BGR",17
"MNE","BGR",12
"MAR","BGR",35
"MOZ","BGR",12
"NAM","BGR",2
"NRU","BGR",2
"NPL","BGR",4
"NLD","BGR",142
"NZL","BGR",10
"NIC","BGR",21
"NER","BGR",2
"NGA","BGR",50
"MKD","BGR",1052
"NOR","BGR",40
"OMN","BGR",2
"PAK","BGR",29
"PAN","BGR",5
"PNG","BGR",3
"PRY","BGR",2
"PER","BGR",10
"PHL","BGR",3
"POL","BGR",299
"PRT","BGR",40
"QAT","BGR",4
"KOR","BGR",22
"MDA","BGR",521
"ROU","BGR",1771
"RUS","BGR",3578
"RWA","BGR",1
"WSM","BGR",1
"SMR","BGR",0
"SAU","BGR",14
"SEN","BGR",4
"SRB","BGR",830
"SLE","BGR",1
"SGP","BGR",2
"SVK","BGR",58
"SVN","BGR",14
"SOM","BGR",3
"ZAF","BGR",45
"ESP","BGR",605
"LKA","BGR",5
"PSE","BGR",1
"SDN","BGR",24
"SUR","BGR",1
"SWE","BGR",53
"CHE","BGR",70
"SYR","BGR",814
"TJK","BGR",40
"THA","BGR",0
"TKL","BGR",0
"TON","BGR",1
"TUN","BGR",45
"TUR","BGR",2137
"TKM","BGR",67
"TCA","BGR",3
"TUV","BGR",8
"UGA","BGR",3
"UKR","BGR",1095
"ARE","BGR",25
"GBR","BGR",1227
"TZA","BGR",11
"USA","BGR",460
"URY","BGR",7
"UZB","BGR",174
"VUT","BGR",0
"VEN","BGR",9
"VNM","BGR",354
"WLF","BGR",0
"ESH","BGR",0
"YEM","BGR",31
"ZMB","BGR",4
"ZWE","BGR",15
"BEN","BFA",1808
"CIV","BFA",224696
"GHA","BFA",9752
"MLI","BFA",15451
"NER","BFA",5633
"NGA","BFA",2045
"SEN","BFA",1867
"TGO","BFA",4720
"BEL","BDI",224
"COD","BDI",42404
"FRA","BDI",112
"KEN","BDI",283
"RWA","BDI",26926
"UGA","BDI",425
"TZA","BDI",6449
"AGO","CPV",659
"ARG","CPV",2
"BEL","CPV",9
"BRA","CPV",99
"CHN","CPV",18
"CIV","CPV",5
"CUB","CPV",49
"FRA","CPV",89
"GAB","CPV",8
"GMB","CPV",4
"DEU","CPV",29
"GHA","CPV",33
"GIN","CPV",121
"GNB","CPV",1680
"ITA","CPV",195
"JPN","CPV",1
"LUX","CPV",2
"MLI","CPV",6
"MEX","CPV",4
"MOZ","CPV",23
"NLD","CPV",32
"NGA","CPV",189
"PER","CPV",3
"PRT","CPV",510
"RUS","CPV",178
"STP","CPV",1279
"SEN","CPV",553
"SLE","CPV",10
"ESP","CPV",45
"CHE","CPV",11
"TLS","CPV",8
"UKR","CPV",18
"GBR","CPV",21
"USA","CPV",158
"VIR","CPV",28
"AUS","KHM",114
"CAN","KHM",33
"CHN","KHM",1387
"HKG","KHM",105
"PRK","KHM",40
"FRA","KHM",278
"DEU","KHM",36
"IND","KHM",110
"IDN","KHM",126
"ITA","KHM",13
"JPN","KHM",121
"LAO","KHM",225
"MYS","KHM",207
"MMR","KHM",54
"NPL","KHM",36
"NLD","KHM",30
"PAK","KHM",30
"PHL","KHM",125
"KOR","KHM",57
"RUS","KHM",20
"SGP","KHM",124
"LKA","KHM",53
"THA","KHM",23855
"GBR","KHM",100
"USA","KHM",175
"VNM","KHM",27571
"AGO","CMR",1244
"BEN","CMR",1348
"CAN","CMR",91
"CAF","CMR",6558
"TCD","CMR",37548
"COG","CMR",1475
"COD","CMR",2138
"GNQ","CMR",1600
"FRA","CMR",2459
"GAB","CMR",535
"DEU","CMR",150
"GRC","CMR",128
"GIN","CMR",2222
"ITA","CMR",292
"LBR","CMR",2045
"MLI","CMR",5760
"NLD","CMR",96
"NER","CMR",6925
"NGA","CMR",57127
"SEN","CMR",2561
"GBR","CMR",149
"USA","CMR",418
"AFG","CAN",15252
"ALB","CAN",4835
"DZA","CAN",18102
"AGO","CAN",1257
"AIA","CAN",43
"ATG","CAN",1099
"ARG","CAN",7697
"ARM","CAN",1191
"ABW","CAN",273
"AUS","CAN",10463
"AUT","CAN",9343
"AZE","CAN",974
"BHS","CAN",792
"BHR","CAN",870
"BGD","CAN",16809
"BRB","CAN",6922
"BLR","CAN",3401
"BEL","CAN",9668
"BLZ","CAN",766
"BEN","CAN",640
"BMU","CAN",1135
"BTN","CAN",552
"BOL","CAN",1683
"BES","CAN",24
"BIH","CAN",14821
"BWA","CAN",175
"BRA","CAN",9118
"VGB","CAN",52
"BRN","CAN",2018
"BGR","CAN",6363
"BFA","CAN",428
"BDI","CAN",2147
"CPV","CAN",123
"KHM","CAN",9724
"CMR","CAN",2807
"CYM","CAN",115
"CAF","CAN",113
"TCD","CAN",372
"CHL","CAN",12053
"CHN","CAN",237598
"HKG","CAN",102326
"MAC","CAN",2860
"COL","CAN",18731
"COM","CAN",52
"COG","CAN",558
"CRI","CAN",1634
"CIV","CAN",2068
"HRV","CAN",18479
"CUB","CAN",4510
"CUW","CAN",172
"CYP","CAN",1959
"CZE","CAN",8719
"PRK","CAN",164
"COD","CAN",6747
"DNK","CAN",8153
"DJI","CAN",410
"DMA","CAN",1224
"DOM","CAN",3328
"ECU","CAN",5678
"EGY","CAN",21520
"SLV","CAN",19738
"GNQ","CAN",24
"ERI","CAN",3061
"EST","CAN",2337
"SWZ","CAN",90
"ETH","CAN",9090
"FJI","CAN",10796
"FIN","CAN",5348
"FRA","CAN",45226
"GUF","CAN",33
"PYF","CAN",76
"GAB","CAN",323
"GMB","CAN",205
"GEO","CAN",595
"DEU","CAN",80120
"GHA","CAN",9114
"GIB","CAN",151
"GRC","CAN",33979
"GRD","CAN",4051
"GLP","CAN",237
"GTM","CAN",7168
"GIN","CAN",1362
"GNB","CAN",38
"GUY","CAN",38135
"HTI","CAN",30199
"HND","CAN",2539
"HUN","CAN",21266
"ISL","CAN",291
"IND","CAN",209794
"IDN","CAN",5782
"IRN","CAN",47899
"IRQ","CAN",18569
"IRL","CAN",13219
"ISR","CAN",10103
"ITA","CAN",135688
"JAM","CAN",53785
"JPN","CAN",11218
"JOR","CAN",3835
"KAZ","CAN",2993
"KEN","CAN",10448
"KWT","CAN",5527
"KGZ","CAN",522
"LAO","CAN",6698
"LVA","CAN",3220
"LBN","CAN",36911
"LSO","CAN",43
"LBR","CAN",717
"LBY","CAN",2096
"LTU","CAN",2874
"LUX","CAN",233
"MDG","CAN",1247
"MWI","CAN",306
"MYS","CAN",10027
"MLI","CAN",599
"MLT","CAN",4037
"MTQ","CAN",227
"MRT","CAN",198
"MUS","CAN",4709
"MEX","CAN",29641
"MCO","CAN",85
"MNG","CAN",277
"MNE","CAN",367
"MSR","CAN",292
"MAR","CAN",20690
"MOZ","CAN",484
"MMR","CAN",2774
"NAM","CAN",276
"NPL","CAN",2476
"NLD","CAN",51691
"NCL","CAN",60
"NZL","CAN",5248
"NIC","CAN",4184
"NER","CAN",245
"NGA","CAN",10329
"MKD","CAN",3988
"NOR","CAN",2584
"OMN","CAN",544
"PAK","CAN",58437
"PAN","CAN",1216
"PNG","CAN",183
"PRY","CAN",2960
"PER","CAN",9954
"PHL","CAN",151734
"POL","CAN",75013
"PRT","CAN",68492
"PRI","CAN",147
"QAT","CAN",709
"KOR","CAN",48336
"MDA","CAN",3602
"REU","CAN",99
"ROU","CAN",33167
"RUS","CAN",27735
"RWA","CAN",1753
"KNA","CAN",942
"LCA","CAN",1679
"SPM","CAN",151
"VCT","CAN",4329
"WSM","CAN",47
"SAU","CAN",8643
"SEN","CAN",1900
"SRB","CAN",7534
"SYC","CAN",442
"SLE","CAN",852
"SGP","CAN",4928
"SXM","CAN",49
"SVK","CAN",5545
"SVN","CAN",4044
"SOM","CAN",9400
"ZAF","CAN",18800
"ESP","CAN",4961
"LKA","CAN",53033
"PSE","CAN",3353
"SDN","CAN",5262
"SUR","CAN",406
"SWE","CAN",3326
"CHE","CAN",9996
"SYR","CAN",9223
"TJK","CAN",283
"THA","CAN",4885
"TGO","CAN",885
"TON","CAN",41
"TTO","CAN",29694
"TUN","CAN",4882
"TUR","CAN",10969
"TKM","CAN",108
"TCA","CAN",28
"UGA","CAN",5236
"UKR","CAN",26461
"ARE","CAN",5444
"GBR","CAN",269496
"TZA","CAN",9290
"USA","CAN",127449
"VIR","CAN",20
"URY","CAN",3032
"UZB","CAN",1513
"VEN","CAN",5829
"VNM","CAN",72280
"YEM","CAN",721
"ZMB","CAN",1378
"ZWE","CAN",3333
"ARG","CYM",5
"AUS","CYM",68
"AUT","CYM",37
"BHS","CYM",90
"BRB","CYM",124
"BEL","CYM",7
"BLZ","CYM",178
"BMU","CYM",24
"BRA","CYM",31
"CAN","CYM",648
"JEY","CYM",7
"COL","CYM",157
"CRI","CYM",137
"CUB","CYM",357
"CUW","CYM",11
"DNK","CYM",12
"DOM","CYM",48
"FIN","CYM",5
"FRA","CYM",22
"DEU","CYM",85
"GRD","CYM",10
"GUY","CYM",133
"HTI","CYM",12
"HND","CYM",477
"IND","CYM",233
"IRN","CYM",7
"IRL","CYM",112
"ISR","CYM",2
"ITA","CYM",74
"JAM","CYM",3839
"JPN","CYM",15
"KEN","CYM",10
"MYS","CYM",13
"MEX","CYM",18
"NLD","CYM",31
"NZL","CYM",35
"NIC","CYM",233
"NER","CYM",27
"NGA","CYM",10
"PAK","CYM",66
"PAN","CYM",68
"PER","CYM",4
"PHL","CYM",477
"PRI","CYM",20
"LCA","CYM",5
"VCT","CYM",22
"ZAF","CYM",18
"ESP","CYM",11
"CHE","CYM",57
"THA","CYM",46
"TTO","CYM",158
"GBR","CYM",1064
"TZA","CYM",1
"USA","CYM",1078
"VEN","CYM",18
"ZMB","CYM",7
"ZWE","CYM",13
"AUS","CAF",6
"AUT","CAF",16
"BRA","CAF",0
"CAN","CAF",109
"TCD","CAF",6507
"CYP","CAF",3
"COD","CAF",9476
"DNK","CAF",0
"EGY","CAF",20
"FRA","CAF",5727
"IRL","CAF",5
"ITA","CAF",46
"MLI","CAF",188
"NLD","CAF",20
"RUS","CAF",87
"STP","CAF",41
"SVN","CAF",28
"ZAF","CAF",47
"SSD","CAF",0
"SDN","CAF",12194
"SWE","CAF",7
"CHE","CAF",79
"TGO","CAF",5
"TUR","CAF",2
"USA","CAF",551
"CMR","TCD",11412
"CAF","TCD",28812
"COG","TCD",262
"COD","TCD",95
"FRA","TCD",326
"GAB","TCD",107
"LBY","TCD",404
"NER","TCD",962
"NGA","TCD",919
"SDN","TCD",112293
"FRA","JEY",652
"IRL","JEY",1295
"PRT","JEY",3942
"GBR","JEY",26708
"AFG","CHL",18
"ALB","CHL",17
"DZA","CHL",40
"AND","CHL",8
"AGO","CHL",50
"AIA","CHL",9
"ATG","CHL",10
"ARG","CHL",25600
"ARM","CHL",7
"ABW","CHL",4
"AUS","CHL",766
"AUT","CHL",390
"AZE","CHL",1
"BHS","CHL",1
"BHR","CHL",3
"BGD","CHL",8
"BRB","CHL",2
"BLR","CHL",5
"BEL","CHL",632
"BLZ","CHL",3
"BEN","CHL",1
"BMU","CHL",5
"BTN","CHL",6
"BOL","CHL",8357
"BIH","CHL",9
"BWA","CHL",3
"BRA","CHL",4056
"BGR","CHL",82
"BFA","CHL",0
"BDI","CHL",1
"CPV","CHL",0
"KHM","CHL",2
"CMR","CHL",5
"CAN","CHL",1459
"CYM","CHL",0
"CAF","CHL",2
"TCD","CHL",8
"CHN","CHL",2065
"HKG","CHL",44
"MAC","CHL",6
"COL","CHL",4192
"COM","CHL",0
"COG","CHL",13
"COK","CHL",1
"CRI","CHL",331
"CIV","CHL",8
"HRV","CHL",330
"CUB","CHL",2373
"CYP","CHL",13
"CZE","CHL",103
"PRK","CHL",8
"COD","CHL",14
"DNK","CHL",176
"DMA","CHL",21
"DOM","CHL",190
"ECU","CHL",6082
"EGY","CHL",75
"SLV","CHL",180
"GNQ","CHL",2
"ERI","CHL",1
"EST","CHL",34
"SWZ","CHL",2
"ETH","CHL",5
"FLK","CHL",3
"FRO","CHL",1
"FJI","CHL",8
"FIN","CHL",107
"FRA","CHL",2431
"GUF","CHL",3
"PYF","CHL",2
"GAB","CHL",3
"GMB","CHL",3
"GEO","CHL",1679
"DEU","CHL",4021
"GHA","CHL",8
"GIB","CHL",2
"GRC","CHL",143
"GRL","CHL",3
"GRD","CHL",2
"GLP","CHL",3
"GUM","CHL",4
"GTM","CHL",161
"GIN","CHL",2
"GNB","CHL",3
"GUY","CHL",14
"HTI","CHL",38
"VAT","CHL",1
"HND","CHL",152
"HUN","CHL",235
"ISL","CHL",9
"IND","CHL",534
"IDN","CHL",68
"IRN","CHL",87
"IRQ","CHL",29
"IRL","CHL",103
"ISR","CHL",460
"ITA","CHL",3067
"JAM","CHL",20
"JPN","CHL",684
"JOR","CHL",77
"KAZ","CHL",6
"KEN","CHL",17
"KWT","CHL",9
"KGZ","CHL",2
"LAO","CHL",1
"LVA","CHL",19
"LBN","CHL",185
"LSO","CHL",10
"LBR","CHL",5
"LBY","CHL",22
"LIE","CHL",2
"LTU","CHL",11
"LUX","CHL",11
"MDG","CHL",8
"MWI","CHL",2
"MYS","CHL",21
"MDV","CHL",1
"MLI","CHL",60
"MLT","CHL",15
"MTQ","CHL",3
"MRT","CHL",1
"MUS","CHL",3
"MYT","CHL",1
"MEX","CHL",1294
"FSM","CHL",0
"MCO","CHL",6
"MNG","CHL",0
"MSR","CHL",1
"MAR","CHL",70
"MOZ","CHL",41
"MMR","CHL",1
"NAM","CHL",4
"NRU","CHL",6
"NPL","CHL",6
"NLD","CHL",573
"NCL","CHL",4
"NZL","CHL",111
"NIC","CHL",174
"NER","CHL",8
"NGA","CHL",25
"NIU","CHL",2
"MKD","CHL",280
"MNP","CHL",6
"NOR","CHL",257
"OMN","CHL",3
"PAK","CHL",192
"PLW","CHL",2
"PAN","CHL",386
"PNG","CHL",4
"PRY","CHL",873
"PER","CHL",32215
"PHL","CHL",225
"POL","CHL",316
"PRT","CHL",171
"PRI","CHL",127
"QAT","CHL",14
"KOR","CHL",810
"MDA","CHL",6
"REU","CHL",1
"ROU","CHL",275
"RUS","CHL",401
"RWA","CHL",5
"SHN","CHL",194
"KNA","CHL",10
"LCA","CHL",40
"SPM","CHL",3
"VCT","CHL",3
"SMR","CHL",1
"STP","CHL",9
"SAU","CHL",14
"SEN","CHL",7
"SLE","CHL",1
"SGP","CHL",62
"SVK","CHL",38
"SVN","CHL",35
"SOM","CHL",6
"ZAF","CHL",198
"ESP","CHL",5218
"LKA","CHL",6
"PSE","CHL",562
"SDN","CHL",1
"SUR","CHL",1
"SWE","CHL",929
"CHE","CHL",817
"SYR","CHL",259
"TJK","CHL",2
"THA","CHL",25
"TGO","CHL",12
"TON","CHL",135
"TTO","CHL",10
"TUN","CHL",14
"TUR","CHL",203
"TKM","CHL",1
"TCA","CHL",3
"UGA","CHL",3
"UKR","CHL",128
"ARE","CHL",7
"GBR","CHL",1356
"TZA","CHL",6
"USA","CHL",5012
"VIR","CHL",1
"URY","CHL",1768
"UZB","CHL",2
"VUT","CHL",0
"VEN","CHL",2968
"VNM","CHL",10
"WLF","CHL",1
"ESH","CHL",2
"ZMB","CHL",3
"ZWE","CHL",9
"AUS","CHN",2581
"BGD","CHN",1482
"BRA","CHN",34411
"CAN","CHN",4330
"HKG","CHN",71680
"MAC","CHN",9502
"IND","CHN",4345
"IDN","CHN",12451
"JPN","CHN",3425
"MYS","CHN",2946
"PAK","CHN",2150
"PER","CHN",6245
"PHL","CHN",27482
"KOR","CHN",89711
"RUS","CHN",1392
"LKA","CHN",1695
"THA","CHN",6231
"GBR","CHN",4693
"USA","CHN",13035
"VNM","CHN",14608
"AUS","HKG",4501
"BGD","HKG",253
"CAN","HKG",8188
"CHN","HKG",991785
"MAC","HKG",30955
"FRA","HKG",1303
"DEU","HKG",1302
"IND","HKG",7967
"IDN","HKG",16575
"IRL","HKG",364
"ITA","HKG",363
"JPN","HKG",6645
"MYS","HKG",6667
"NPL","HKG",4154
"NLD","HKG",596
"NZL","HKG",1317
"PAK","HKG",4078
"PHL","HKG",6641
"PRT","HKG",44
"KOR","HKG",1838
"RUS","HKG",14
"SGP","HKG",4105
"ESP","HKG",184
"LKA","HKG",254
"CHE","HKG",458
"THA","HKG",2484
"GBR","HKG",9948
"USA","HKG",7461
"VNM","HKG",3838
"CHN","MAC",108158
"HKG","MAC",9434
"PHL","MAC",2225
"PRT","MAC",1128
"THA","MAC",291
"AFG","COL",56
"ALB","COL",23
"DZA","COL",13
"AND","COL",23
"AGO","COL",24
"AIA","COL",23
"ATG","COL",9
"ARG","COL",1438
"ABW","COL",138
"AUS","COL",83
"AUT","COL",99
"BEL","COL",195
"BOL","COL",354
"BRA","COL",818
"BGR","COL",35
"CAN","COL",420
"CHL","COL",896
"CHN","COL",893
"HKG","COL",21
"CRI","COL",402
"HRV","COL",27
"CUB","COL",889
"CUW","COL",33
"CZE","COL",20
"PRK","COL",77
"DNK","COL",43
"DMA","COL",20
"DOM","COL",153
"ECU","COL",6056
"EGY","COL",78
"SLV","COL",172
"EST","COL",8
"FIN","COL",22
"FRA","COL",921
"DEU","COL",1151
"GRC","COL",70
"GTM","COL",167
"GUY","COL",10
"HTI","COL",67
"HND","COL",142
"HUN","COL",67
"IND","COL",54
"IDN","COL",37
"IRN","COL",66
"IRQ","COL",16
"IRL","COL",64
"ISR","COL",263
"ITA","COL",1515
"JAM","COL",31
"JPN","COL",336
"JOR","COL",123
"KWT","COL",13
"LVA","COL",7
"LBN","COL",630
"LTU","COL",18
"LUX","COL",10
"MEX","COL",1178
"MAR","COL",39
"NLD","COL",194
"NZL","COL",23
"NIC","COL",218
"NGA","COL",35
"NOR","COL",33
"PAK","COL",24
