"i","j","fij"
"GRC","BOL",6
"GRD","BOL",0
"GTM","BOL",54
"GIN","BOL",2
"GUY","BOL",1
"HTI","BOL",4
"HND","BOL",99
"HUN","BOL",11
"ISL","BOL",1
"IND","BOL",29
"IDN","BOL",5
"IRN","BOL",20
"IRQ","BOL",2
"IRL","BOL",29
"IMN","BOL",0
"ISR","BOL",65
"ITA","BOL",516
"JAM","BOL",2
"JPN","BOL",695
"JOR","BOL",2
"KAZ","BOL",12
"KEN","BOL",8
"KWT","BOL",1
"KGZ","BOL",2
"LAO","BOL",0
"LVA","BOL",0
"LBN","BOL",7
"LSO","BOL",0
"LBR","BOL",1
"LBY","BOL",2
"LIE","BOL",0
"LTU","BOL",6
"LUX","BOL",1
"MDG","BOL",2
"MWI","BOL",6
"MYS","BOL",3
"MLI","BOL",1
"MLT","BOL",0
"MRT","BOL",1
"MEX","BOL",4181
"MCO","BOL",0
"MNG","BOL",1
"MNE","BOL",0
"MAR","BOL",11
"MOZ","BOL",1
"MMR","BOL",0
"NPL","BOL",3
"NLD","BOL",152
"NCL","BOL",0
"NZL","BOL",24
"NIC","BOL",53
"NER","BOL",0
"NGA","BOL",0
"NIU","BOL",1
"MKD","BOL",2
"NOR","BOL",44
"OMN","BOL",0
"PAK","BOL",4
"PAN","BOL",44
"PNG","BOL",0
"PRY","BOL",1786
"PER","BOL",4091
"PHL","BOL",23
"POL","BOL",93
"PRT","BOL",56
"PRI","BOL",16
"QAT","BOL",0
"KOR","BOL",204
"MDA","BOL",2
"ROU","BOL",36
"RUS","BOL",166
"RWA","BOL",1
"KNA","BOL",0
"SPM","BOL",0
"SAU","BOL",3
"SEN","BOL",1
"SRB","BOL",4
"SYC","BOL",0
"SLE","BOL",0
"SGP","BOL",0
"SXM","BOL",22
"SVK","BOL",4
"SVN","BOL",3
"SLB","BOL",1
"SOM","BOL",3
"ZAF","BOL",7
"ESP","BOL",4905
"LKA","BOL",0
"PSE","BOL",3
"SDN","BOL",0
"SUR","BOL",0
"SWE","BOL",124
"CHE","BOL",268
"SYR","BOL",1
"TJK","BOL",1
"THA","BOL",6
"TGO","BOL",0
"TON","BOL",0
"TTO","BOL",2
"TUN","BOL",0
"TUR","BOL",12
"TKM","BOL",0
"UGA","BOL",0
"UKR","BOL",72
"ARE","BOL",0
"GBR","BOL",365
"TZA","BOL",3
"USA","BOL",2014
"URY","BOL",179
"UZB","BOL",2
"VUT","BOL",0
"VEN","BOL",306
"VNM","BOL",2
"YEM","BOL",0
"ZMB","BOL",1
"ZWE","BOL",1
"AIA","BES",5
"ATG","BES",10
"ARG","BES",0
"ABW","BES",357
"BHS","BES",14
"BRB","BES",10
"VGB","BES",23
"CAN","BES",24
"CHN","BES",5
"HKG","BES",5
"COL","BES",318
"CUB","BES",24
"CUW","BES",1885
"DMA","BES",7
"DOM","BES",705
"FRA","BES",16
"GUF","BES",0
"GRD","BES",0
"GLP","BES",3
"GUY","BES",81
"HTI","BES",48
"IND","BES",3
"IDN","BES",10
"ITA","BES",7
"JAM","BES",182
"JPN","BES",7
"LBN","BES",12
"MTQ","BES",3
"MEX","BES",0
"NLD","BES",1077
"NZL","BES",3
"NOR","BES",0
"PRT","BES",14
"PRI","BES",3
"KNA","BES",17
"LCA","BES",0
"VCT","BES",3
"SXM","BES",156
"ESP","BES",7
"SUR","BES",225
"TTO","BES",0
"GBR","BES",10
"USA","BES",177
"VIR","BES",0
"VEN","BES",223
"AUT","BIH",110
"HRV","BIH",6567
"FRA","BIH",93
"DEU","BIH",293
"HUN","BIH",110
"ITA","BIH",68
"MNE","BIH",2266
"MKD","BIH",1639
"ROU","BIH",321
"RUS","BIH",135
"SRB","BIH",5253
"SVK","BIH",1726
"SVN","BIH",1191
"AGO","BWA",350
"AUS","BWA",174
"CAN","BWA",110
"CHN","BWA",830
"COD","BWA",390
"DNK","BWA",143
"SWZ","BWA",189
"DEU","BWA",160
"IND","BWA",2020
"IRL","BWA",248
"ITA","BWA",168
"KEN","BWA",340
"LSO","BWA",170
"MDG","BWA",203
"MWI","BWA",480
"MUS","BWA",100
"MOZ","BWA",220
"NAM","BWA",260
"NLD","BWA",224
"NGA","BWA",510
"NOR","BWA",148
"PAK","BWA",190
"PRT","BWA",157
"SYC","BWA",0
"ZAF","BWA",2260
"LKA","BWA",410
"SWE","BWA",147
"UGA","BWA",110
"GBR","BWA",410
"TZA","BWA",310
"USA","BWA",420
"ZMB","BWA",1680
"ZWE","BWA",23490
"AFG","BRA",20
"DZA","BRA",90
"AND","BRA",0
"AGO","BRA",3110
"ARG","BRA",12050
"ARM","BRA",9
"AUS","BRA",143
"AUT","BRA",1271
"BHS","BRA",10
"BHR","BRA",0
"BGD","BRA",0
"BRB","BRA",20
"BLR","BRA",0
"BEL","BRA",476
"BLZ","BRA",5
"BEN","BRA",8
"BOL","BRA",17860
"BIH","BRA",37
"BRN","BRA",131
"BGR","BRA",117
"BFA","BRA",14
"BDI","BRA",0
"CPV","BRA",658
"KHM","BRA",13
"CMR","BRA",58
"CAN","BRA",517
"CAF","BRA",8
"CHL","BRA",6152
"CHN","BRA",8820
"COL","BRA",3373
"COG","BRA",8
"CRI","BRA",152
"CIV","BRA",88
"HRV","BRA",349
"CUB","BRA",839
"CZE","BRA",199
"PRK","BRA",56
"COD","BRA",26
"DNK","BRA",158
"DMA","BRA",11
"DOM","BRA",240
"ECU","BRA",847
"EGY","BRA",1440
"SLV","BRA",60
"GNQ","BRA",41
"EST","BRA",128
"ETH","BRA",10
"FIN","BRA",240
"FRA","BRA",3491
"GUF","BRA",288
"GAB","BRA",0
"GEO","BRA",42
"DEU","BRA",6710
"GHA","BRA",19
"GRC","BRA",676
"GRD","BRA",4
"GTM","BRA",136
"GIN","BRA",25
"GNB","BRA",314
"GUY","BRA",975
"HTI","BRA",36
"HND","BRA",50
"HUN","BRA",787
"ISL","BRA",159
"IND","BRA",308
"IDN","BRA",386
"IRN","BRA",250
"IRQ","BRA",182
"IRL","BRA",36
"ISR","BRA",784
"ITA","BRA",15161
"JAM","BRA",21
"JPN","BRA",23787
"JOR","BRA",291
"KAZ","BRA",24
"KEN","BRA",42
"KIR","BRA",31
"KWT","BRA",20
"LAO","BRA",0
"LVA","BRA",111
"LBN","BRA",4482
"LBR","BRA",15
"LBY","BRA",45
"LIE","BRA",0
"LTU","BRA",480
"LUX","BRA",14
"MDG","BRA",31
"MWI","BRA",0
"MYS","BRA",64
"MDV","BRA",9
"MLI","BRA",0
"MLT","BRA",0
"MEX","BRA",1231
"MCO","BRA",79
"MNE","BRA",12
"MAR","BRA",193
"MOZ","BRA",796
"MMR","BRA",6
"NAM","BRA",9
"NPL","BRA",0
"NLD","BRA",959
"NZL","BRA",53
"NIC","BRA",172
"NER","BRA",0
"NGA","BRA",286
"MKD","BRA",14
"NOR","BRA",154
"OMN","BRA",8
"PAK","BRA",106
"PLW","BRA",8
"PAN","BRA",180
"PRY","BRA",20978
"PER","BRA",5849
"PHL","BRA",185
"POL","BRA",1784
"PRT","BRA",67488
"KOR","BRA",4494
"ROU","BRA",957
"RUS","BRA",848
"RWA","BRA",0
"KNA","BRA",4
"LCA","BRA",96
"VCT","BRA",29
"SMR","BRA",34
"STP","BRA",45
"SAU","BRA",89
"SEN","BRA",21
"SRB","BRA",278
"SYC","BRA",0
"SLE","BRA",0
"SGP","BRA",91
"SVK","BRA",109
"SVN","BRA",79
"ZAF","BRA",452
"ESP","BRA",13779
"SUR","BRA",113
"SWE","BRA",204
"CHE","BRA",963
"SYR","BRA",869
"TJK","BRA",0
"THA","BRA",211
"TLS","BRA",49
"TGO","BRA",0
"TTO","BRA",102
"TUN","BRA",12
"TUR","BRA",116
"TKM","BRA",15
"UGA","BRA",28
"UKR","BRA",416
"ARE","BRA",0
"GBR","BRA",1891
"TZA","BRA",36
"USA","BRA",9885
"URY","BRA",11603
"UZB","BRA",25
"VEN","BRA",1388
"VNM","BRA",44
"ZWE","BRA",43
"ATG","VGB",383
"AUS","VGB",17
"BHS","VGB",17
"BRB","VGB",61
"CAN","VGB",115
"DMA","VGB",600
"DOM","VGB",772
"FRA","VGB",8
"DEU","VGB",28
"GUY","VGB",994
"IND","VGB",17
"JAM","VGB",988
"LBN","VGB",5
"MSR","VGB",108
"PRI","VGB",230
"KNA","VGB",607
"LCA","VGB",269
"VCT","VGB",861
"TTO","VGB",133
"GBR","VGB",320
"USA","VGB",834
"AUS","BRN",228
"BGD","BRN",118
"CHN","BRN",906
"HKG","BRN",248
"IND","BRN",466
"IDN","BRN",4835
"JPN","BRN",80
"MYS","BRN",20852
"NPL","BRN",1183
"NLD","BRN",133
"NZL","BRN",83
"PAK","BRN",266
"PHL","BRN",7589
"KOR","BRN",70
"SGP","BRN",654
"LKA","BRN",738
"THA","BRN",4100
"GBR","BRN",833
"USA","BRN",44
"AFG","BGR",59
"ALB","BGR",500
"DZA","BGR",166
"AND","BGR",0
"AGO","BGR",4
"AIA","BGR",13
"ATG","BGR",1
"ARG","BGR",60
"ARM","BGR",714
"ABW","BGR",1
"AUS","BGR",60
"AUT","BGR",76
"AZE","BGR",1099
"BHS","BGR",4
"BHR","BGR",4
"BGD","BGR",287
"BRB","BGR",3
"BLR","BGR",465
"BEL","BGR",155
"BLZ","BGR",2
"BEN","BGR",13
"BMU","BGR",1
"BTN","BGR",12
"BOL","BGR",10
"BIH","BGR",35
"BWA","BGR",10
"BRA","BGR",49
"VGB","BGR",26
"BRN","BGR",0
"BFA","BGR",4
"BDI","BGR",8
"CPV","BGR",2
"KHM","BGR",11
"CMR","BGR",0
"CAN","BGR",98
"CYM","BGR",1
"TCD","BGR",1
"CHL","BGR",8
"CHN","BGR",376
"COL","BGR",8
"COG","BGR",5
"CRI","BGR",0
"CIV","BGR",1
"HRV","BGR",37
"CUB","BGR",95
"CYP","BGR",91
"CZE","BGR",510
"PRK","BGR",17
"COD","BGR",2
"DNK","BGR",16
"DJI","BGR",0
"DMA","BGR",0
"DOM","BGR",12
"ECU","BGR",8
"EGY","BGR",27
"SLV","BGR",2
"ERI","BGR",1
"EST","BGR",39
"SWZ","BGR",3
"ETH","BGR",8
"FJI","BGR",1
"FIN","BGR",24
"FRA","BGR",212
"GAB","BGR",7
"GMB","BGR",5
"GEO","BGR",159
"DEU","BGR",898
"GHA","BGR",6
"GIB","BGR",6
"GRC","BGR",2306
"GRL","BGR",0
"GTM","BGR",5
"GIN","BGR",2
"GNB","BGR",2
"GUY","BGR",1
"HTI","BGR",1
"HND","BGR",1
"HUN","BGR",192
"ISL","BGR",63
"IND","BGR",37
"IDN","BGR",13
"IRN","BGR",58
"IRQ","BGR",137
"IRL","BGR",4
"ISR","BGR",125
"ITA","BGR",356
"JAM","BGR",3
"JPN","BGR",53
"JOR","BGR",23
"KAZ","BGR",631
"KEN","BGR",6
"KIR","BGR",2
"KWT","BGR",24
"KGZ","BGR",49
"LAO","BGR",1
"LVA","BGR",89
"LBN","BGR",133
"LBR","BGR",2
"LBY","BGR",88
"LIE","BGR",1
"LTU","BGR",88
"LUX","BGR",3
"MDG","BGR",0
"MYS","BGR",1
"MDV","BGR",1
"MLI","BGR",1
"MLT","BGR",15
"MHL","BGR",0
"MRT","BGR",0
"MUS","BGR",1
"MEX","BGR",13
"MCO","BGR",2
"MNG","BGR",36
"MNE","BGR",11
"MAR","BGR",31
"MOZ","BGR",10
"NAM","BGR",1
"NRU","BGR",0
"NPL","BGR",0
"NLD","BGR",95
"NZL","BGR",9
"NIC","BGR",3
"NER","BGR",0
"NGA","BGR",11
"MKD","BGR",1056
"NOR","BGR",38
"OMN","BGR",0
"PAK","BGR",6
"PAN","BGR",0
"PNG","BGR",0
"PRY","BGR",0
"PER","BGR",7
"PHL","BGR",31
"POL","BGR",769
"PRT","BGR",42
"QAT","BGR",2
"KOR","BGR",31
"MDA","BGR",1163
"ROU","BGR",3375
"RUS","BGR",13377
"RWA","BGR",1
"WSM","BGR",5
"SMR","BGR",3
"SAU","BGR",13
"SEN","BGR",4
"SRB","BGR",1151
"SLE","BGR",0
"SGP","BGR",5
"SVK","BGR",200
"SVN","BGR",16
"SOM","BGR",0
"ZAF","BGR",66
"ESP","BGR",674
"LKA","BGR",3
"PSE","BGR",0
"SDN","BGR",6
"SUR","BGR",0
"SWE","BGR",46
"CHE","BGR",63
"SYR","BGR",208
"TJK","BGR",61
"THA","BGR",12
"TKL","BGR",1
"TON","BGR",1
"TUN","BGR",20
"TUR","BGR",1024
"TKM","BGR",159
"TCA","BGR",0
"TUV","BGR",4
"UGA","BGR",1
"UKR","BGR",4227
"ARE","BGR",24
"GBR","BGR",1254
"TZA","BGR",0
"USA","BGR",527
"URY","BGR",6
"UZB","BGR",416
"VUT","BGR",1
"VEN","BGR",13
"VNM","BGR",189
"WLF","BGR",0
"ESH","BGR",0
"YEM","BGR",9
"ZMB","BGR",6
"ZWE","BGR",8
"BEN","BFA",1964
"CIV","BFA",264754
"GHA","BFA",19895
"MLI","BFA",24575
"NER","BFA",5868
"NGA","BFA",2648
"SEN","BFA",1758
"TGO","BFA",9436
"BEL","BDI",261
"COD","BDI",67600
"FRA","BDI",129
"KEN","BDI",370
"RWA","BDI",28913
"UGA","BDI",305
"TZA","BDI",12289
"AGO","CPV",187
"ARG","CPV",3
"BEL","CPV",4
"BRA","CPV",145
"CHN","CPV",12
"CIV","CPV",3
"CUB","CPV",43
"FRA","CPV",103
"GAB","CPV",3
"GMB","CPV",3
"DEU","CPV",30
"GHA","CPV",21
"GIN","CPV",208
"GNB","CPV",2145
"ITA","CPV",180
"JPN","CPV",0
"LUX","CPV",3
"MLI","CPV",3
"MEX","CPV",0
"MOZ","CPV",14
"NLD","CPV",17
"NGA","CPV",342
"PER","CPV",0
"PRT","CPV",582
"RUS","CPV",363
"STP","CPV",923
"SEN","CPV",673
"SLE","CPV",8
"ESP","CPV",73
"CHE","CPV",7
"TLS","CPV",3
"UKR","CPV",10
"GBR","CPV",25
"USA","CPV",170
"VIR","CPV",33
"AUS","KHM",44
"CAN","KHM",23
"CHN","KHM",651
"HKG","KHM",51
"PRK","KHM",18
"FRA","KHM",100
"DEU","KHM",16
"IND","KHM",25
"IDN","KHM",25
"ITA","KHM",7
"JPN","KHM",48
"LAO","KHM",119
"MYS","KHM",40
"MMR","KHM",18
"NPL","KHM",23
"NLD","KHM",11
"PAK","KHM",23
"PHL","KHM",75
"KOR","KHM",20
"RUS","KHM",18
"SGP","KHM",44
"LKA","KHM",14
"THA","KHM",16139
"GBR","KHM",29
"USA","KHM",86
"VNM","KHM",19528
"AGO","CMR",1008
"BEN","CMR",810
"CAN","CMR",67
"CAF","CMR",52284
"TCD","CMR",23345
"COG","CMR",1138
"COD","CMR",1493
"GNQ","CMR",1350
"FRA","CMR",1660
"GAB","CMR",400
"DEU","CMR",111
"GRC","CMR",49
"GIN","CMR",1811
"ITA","CMR",166
"LBR","CMR",1700
"MLI","CMR",1893
"NLD","CMR",49
"NER","CMR",2767
"NGA","CMR",33254
"SEN","CMR",464
"GBR","CMR",81
"USA","CMR",308
"AFG","CAN",20258
"ALB","CAN",6654
"DZA","CAN",23637
"AGO","CAN",1210
"AIA","CAN",54
"ATG","CAN",1245
"ARG","CAN",9713
"ARM","CAN",1926
"ABW","CAN",287
"AUS","CAN",9309
"AUT","CAN",8553
"AZE","CAN",1455
"BHS","CAN",720
"BHR","CAN",915
"BGD","CAN",21681
"BRB","CAN",8318
"BLR","CAN",5520
"BEL","CAN",10004
"BLZ","CAN",895
"BEN","CAN",619
"BMU","CAN",1145
"BTN","CAN",1109
"BOL","CAN",2500
"BES","CAN",2233
"BIH","CAN",17590
"BWA","CAN",194
"BRA","CAN",12111
"VGB","CAN",47
"BRN","CAN",1872
"BGR","CAN",8859
"BFA","CAN",449
"BDI","CAN",3146
"CPV","CAN",82
"KHM","CAN",12675
"CMR","CAN",3798
"CYM","CAN",118
"CAF","CAN",135
"TCD","CAN",286
"CHL","CAN",12786
"CHN","CAN",331796
"HKG","CAN",108244
"MAC","CAN",2919
"COL","CAN",31766
"COM","CAN",91
"COG","CAN",714
"CRI","CAN",2094
"CIV","CAN",2483
"HRV","CAN",20491
"CUB","CAN",6676
"CUW","CAN",21760
"CYP","CAN",1833
"CZE","CAN",10422
"PRK","CAN",183
"COD","CAN",9731
"DNK","CAN",6704
"DJI","CAN",772
"DMA","CAN",1854
"DOM","CAN",4210
"ECU","CAN",7494
"EGY","CAN",23187
"SLV","CAN",21597
"GNQ","CAN",19
"ERI","CAN",3836
"EST","CAN",2324
"SWZ","CAN",186
"ETH","CAN",12718
"FJI","CAN",12861
"FIN","CAN",5537
"FRA","CAN",43038
"GUF","CAN",30
"PYF","CAN",35
"GAB","CAN",437
"GMB","CAN",199
"GEO","CAN",827
"DEU","CAN",78991
"GHA","CAN",10621
"GIB","CAN",106
"GRC","CAN",32354
"GRD","CAN",6248
"GLP","CAN",195
"GTM","CAN",7447
"GIN","CAN",1789
"GNB","CAN",33
"GUY","CAN",48779
"HTI","CAN",45081
"HND","CAN",2979
"HUN","CAN",19734
"ISL","CAN",288
"IND","CAN",258189
"IDN","CAN",7031
"IRN","CAN",58515
"IRQ","CAN",23949
"IRL","CAN",14258
"ISR","CAN",10857
"ITA","CAN",120879
"JAM","CAN",72997
"JPN","CAN",17348
"JOR","CAN",4218
"KAZ","CAN",4991
"KEN","CAN",13048
"KWT","CAN",6178
"KGZ","CAN",936
"LAO","CAN",7240
"LVA","CAN",3293
"LBN","CAN",37645
"LSO","CAN",51
"LBR","CAN",985
"LBY","CAN",2116
"LTU","CAN",2732
"LUX","CAN",220
"MDG","CAN",1769
"MWI","CAN",224
"MYS","CAN",12248
"MLI","CAN",693
"MLT","CAN",3564
"MTQ","CAN",205
"MRT","CAN",180
"MUS","CAN",6666
"MEX","CAN",35789
"MCO","CAN",45
"MNG","CAN",564
"MNE","CAN",776
"MSR","CAN",292
"MAR","CAN",26475
"MOZ","CAN",560
"MMR","CAN",4127
"NAM","CAN",410
"NPL","CAN",4017
"NLD","CAN",48248
"NCL","CAN",40
"NZL","CAN",4583
"NIC","CAN",4838
"NER","CAN",272
"NGA","CAN",12989
"MKD","CAN",4809
"NOR","CAN",2249
"OMN","CAN",630
"PAK","CAN",61047
"PAN","CAN",1202
"PNG","CAN",227
"PRY","CAN",3582
"PER","CAN",14923
"PHL","CAN",269189
"POL","CAN",83350
"PRT","CAN",70566
"PRI","CAN",216
"QAT","CAN",747
"KOR","CAN",60018
"MDA","CAN",6046
"REU","CAN",128
"ROU","CAN",42937
"RUS","CAN",40162
"RWA","CAN",2723
"KNA","CAN",1317
"LCA","CAN",2741
"SPM","CAN",153
"VCT","CAN",7161
"WSM","CAN",43
"SAU","CAN",5657
"SEN","CAN",2233
"SRB","CAN",20126
"SYC","CAN",486
"SLE","CAN",1149
"SGP","CAN",5832
"SXM","CAN",867
"SVK","CAN",6807
"SVN","CAN",4399
"SOM","CAN",12529
"ZAF","CAN",20423
"ESP","CAN",4300
"LKA","CAN",66234
"PSE","CAN",3245
"SDN","CAN",6400
"SUR","CAN",439
"SWE","CAN",3747
"CHE","CAN",8839
"SYR","CAN",10685
"TJK","CAN",534
"THA","CAN",7954
"TGO","CAN",974
"TON","CAN",56
"TTO","CAN",36898
"TUN","CAN",4000
"TUR","CAN",11729
"TKM","CAN",252
"TCA","CAN",16
"UGA","CAN",6241
"UKR","CAN",36160
"ARE","CAN",6572
"GBR","CAN",277851
"TZA","CAN",9727
"USA","CAN",143827
"VIR","CAN",26
"URY","CAN",3402
"UZB","CAN",2404
"VEN","CAN",8584
"VNM","CAN",87028
"YEM","CAN",839
"ZMB","CAN",1625
"ZWE","CAN",4577
"ARG","CYM",8
"AUS","CYM",76
"AUT","CYM",10
"BHS","CYM",81
"BRB","CYM",60
"BEL","CYM",6
"BLZ","CYM",145
"BMU","CYM",8
"BRA","CYM",35
"CAN","CYM",700
"JEY","CYM",8
"COL","CYM",205
"CRI","CYM",36
"CUB","CYM",360
"CUW","CYM",2
"DNK","CYM",7
"DOM","CYM",14
"FIN","CYM",6
"FRA","CYM",14
"DEU","CYM",41
"GRD","CYM",7
"GUY","CYM",126
"HTI","CYM",7
"HND","CYM",1059
"IND","CYM",123
"IRN","CYM",4
"IRL","CYM",114
"ISR","CYM",10
"ITA","CYM",11
"JAM","CYM",4698
"JPN","CYM",6
"KEN","CYM",25
"MYS","CYM",6
"MEX","CYM",20
"NLD","CYM",6
"NZL","CYM",18
"NIC","CYM",216
"NER","CYM",0
"NGA","CYM",0
"PAK","CYM",37
"PAN","CYM",58
"PER","CYM",10
"PHL","CYM",807
"PRI","CYM",25
"LCA","CYM",6
"VCT","CYM",8
"ZAF","CYM",18
"ESP","CYM",16
"CHE","CYM",18
"THA","CYM",6
"TTO","CYM",152
"GBR","CYM",927
"TZA","CYM",13
"USA","CYM",1307
"VEN","CYM",16
"ZMB","CYM",4
"ZWE","CYM",6
"AUS","CAF",6
"AUT","CAF",8
"BRA","CAF",0
"CAN","CAF",105
"TCD","CAF",5045
"CYP","CAF",5
"COD","CAF",10338
"DNK","CAF",2
"EGY","CAF",24
"FRA","CAF",5304
"IRL","CAF",7
"ITA","CAF",31
"MLI","CAF",159
"NLD","CAF",18
"RUS","CAF",70
"STP","CAF",44
"SVN","CAF",22
"ZAF","CAF",14
"SSD","CAF",0
"SDN","CAF",10313
"SWE","CAF",7
"CHE","CAF",88
"TGO","CAF",5
"TUR","CAF",6
"USA","CAF",83
"CMR","TCD",16445
"CAF","TCD",41518
"COG","TCD",380
"COD","TCD",136
"FRA","TCD",470
"GAB","TCD",155
"LBY","TCD",582
"NER","TCD",1387
"NGA","TCD",1326
"SDN","TCD",161811
"FRA","JEY",975
"IRL","JEY",1954
"PRT","JEY",6834
"GBR","JEY",29293
"AFG","CHL",5
"ALB","CHL",27
"DZA","CHL",35
"AND","CHL",7
"AGO","CHL",42
"AIA","CHL",17
"ATG","CHL",11
"ARG","CHL",27284
"ARM","CHL",11
"ABW","CHL",3
"AUS","CHL",923
"AUT","CHL",521
"AZE","CHL",3
"BHS","CHL",0
"BHR","CHL",0
"BGD","CHL",1
"BRB","CHL",5
"BLR","CHL",5
"BEL","CHL",806
"BLZ","CHL",0
"BEN","CHL",0
"BMU","CHL",3
"BTN","CHL",0
"BOL","CHL",13279
"BIH","CHL",9
"BWA","CHL",5
"BRA","CHL",5196
"BGR","CHL",72
"BFA","CHL",1
"BDI","CHL",0
"CPV","CHL",1
"KHM","CHL",5
"CMR","CHL",5
"CAN","CHL",1662
"CYM","CHL",1
"CAF","CHL",1
"TCD","CHL",23
"CHN","CHL",2309
"HKG","CHL",42
"MAC","CHL",9
"COL","CHL",7769
"COM","CHL",1
"COG","CHL",7
"COK","CHL",3
"CRI","CHL",464
"CIV","CHL",7
"HRV","CHL",306
"CUB","CHL",2785
"CYP","CHL",7
"CZE","CHL",150
"PRK","CHL",1
"COD","CHL",5
"DNK","CHL",220
"DMA","CHL",25
"DOM","CHL",286
"ECU","CHL",9739
"EGY","CHL",56
"SLV","CHL",214
"GNQ","CHL",1
"ERI","CHL",3
"EST","CHL",42
"SWZ","CHL",1
"ETH","CHL",3
"FLK","CHL",0
"FRO","CHL",3
"FJI","CHL",7
"FIN","CHL",121
"FRA","CHL",2941
"GUF","CHL",0
"PYF","CHL",9
"GAB","CHL",5
"GMB","CHL",0
"GEO","CHL",3357
"DEU","CHL",5321
"GHA","CHL",3
"GIB","CHL",7
"GRC","CHL",189
"GRL","CHL",5
"GRD","CHL",7
"GLP","CHL",9
"GUM","CHL",3
"GTM","CHL",224
"GIN","CHL",5
"GNB","CHL",0
"GUY","CHL",11
"HTI","CHL",39
"VAT","CHL",3
"HND","CHL",263
"HUN","CHL",329
"ISL","CHL",9
"IND","CHL",365
"IDN","CHL",78
"IRN","CHL",44
"IRQ","CHL",5
"IRL","CHL",115
"ISR","CHL",441
"ITA","CHL",3287
"JAM","CHL",15
"JPN","CHL",679
"JOR","CHL",62
"KAZ","CHL",5
"KEN","CHL",15
"KWT","CHL",5
"KGZ","CHL",5
"LAO","CHL",0
"LVA","CHL",42
"LBN","CHL",154
"LSO","CHL",7
"LBR","CHL",3
"LBY","CHL",15
"LIE","CHL",1
"LTU","CHL",19
"LUX","CHL",15
"MDG","CHL",7
"MWI","CHL",1
"MYS","CHL",21
"MDV","CHL",0
"MLI","CHL",95
"MLT","CHL",9
"MTQ","CHL",5
"MRT","CHL",0
"MUS","CHL",0
"MYT","CHL",0
"MEX","CHL",1664
"FSM","CHL",1
"MCO","CHL",9
"MNG","CHL",1
"MSR","CHL",0
"MAR","CHL",76
"MOZ","CHL",37
"MMR","CHL",0
"NAM","CHL",7
"NRU","CHL",5
"NPL","CHL",9
"NLD","CHL",515
"NCL","CHL",3
"NZL","CHL",128
"NIC","CHL",234
"NER","CHL",9
"NGA","CHL",7
"NIU","CHL",7
"MKD","CHL",421
"MNP","CHL",5
"NOR","CHL",324
"OMN","CHL",5
"PAK","CHL",60
"PLW","CHL",1
"PAN","CHL",489
"PNG","CHL",3
"PRY","CHL",1224
"PER","CHL",74108
"PHL","CHL",93
"POL","CHL",445
"PRT","CHL",263
"PRI","CHL",191
"QAT","CHL",33
"KOR","CHL",1011
"MDA","CHL",9
"REU","CHL",3
"ROU","CHL",335
"RUS","CHL",619
"RWA","CHL",3
"SHN","CHL",394
"KNA","CHL",11
"LCA","CHL",66
"SPM","CHL",0
"VCT","CHL",5
"SMR","CHL",3
"STP","CHL",9
"SAU","CHL",15
"SEN","CHL",3
"SLE","CHL",0
"SGP","CHL",35
"SVK","CHL",50
"SVN","CHL",33
"SOM","CHL",13
"ZAF","CHL",222
"ESP","CHL",5321
"LKA","CHL",5
"PSE","CHL",625
"SDN","CHL",7
"SUR","CHL",3
"SWE","CHL",1211
"CHE","CHL",927
"SYR","CHL",253
"TJK","CHL",1
"THA","CHL",39
"TGO","CHL",21
"TON","CHL",357
"TTO","CHL",7
"TUN","CHL",13
"TUR","CHL",232
"TKM","CHL",3
"TCA","CHL",0
"UGA","CHL",0
"UKR","CHL",142
"ARE","CHL",0
"GBR","CHL",1475
"TZA","CHL",9
"USA","CHL",4363
"VIR","CHL",0
"URY","CHL",2104
"UZB","CHL",5
"VUT","CHL",1
"VEN","CHL",4102
"VNM","CHL",7
"WLF","CHL",0
"ESH","CHL",5
"ZMB","CHL",5
"ZWE","CHL",9
"AUS","CHN",1552
"BGD","CHN",1689
"BRA","CHN",24298
"CAN","CHN",2493
"HKG","CHN",93508
"MAC","CHN",9493
"IND","CHN",2745
"IDN","CHN",18874
"JPN","CHN",1973
"MYS","CHN",1900
"PAK","CHN",1331
"PER","CHN",4410
"PHL","CHN",30180
"KOR","CHN",57941
"RUS","CHN",951
"LKA","CHN",2590
"THA","CHN",5764
"GBR","CHN",2512
"USA","CHN",8135
"VNM","CHN",7616
"AUS","HKG",4174
"BGD","HKG",166
"CAN","HKG",6469
"CHN","HKG",1251904
"MAC","HKG",38572
"FRA","HKG",763
"DEU","HKG",538
"IND","HKG",9337
"IDN","HKG",118382
"IRL","HKG",297
"ITA","HKG",244
"JPN","HKG",6940
"MYS","HKG",8024
"NPL","HKG",4814
"NLD","HKG",364
"NZL","HKG",801
"PAK","HKG",3086
"PHL","HKG",112618
"PRT","HKG",61
"KOR","HKG",2844
"RUS","HKG",74
"SGP","HKG",5425
"ESP","HKG",201
"LKA","HKG",510
"CHE","HKG",223
"THA","HKG",16745
"GBR","HKG",6755
"USA","HKG",5783
"VNM","HKG",6797
"CHN","MAC",134463
"HKG","MAC",7707
"PHL","MAC",9594
"PRT","MAC",708
"THA","MAC",968
"AFG","COL",44
"ALB","COL",23
"DZA","COL",8
"AND","COL",17
"AGO","COL",23
"AIA","COL",13
