"i","j","fij"
"UKR","CUB",158
"GBR","CUB",7
"USA","CUB",105
"VEN","CUB",36
"AIA","CUW",31
"ATG","CUW",41
"ARG","CUW",14
"ABW","CUW",1075
"BHS","CUW",41
"BRB","CUW",157
"BEL","CUW",49
"BES","CUW",1381
"VGB","CUW",83
"CAN","CUW",31
"CHN","CUW",257
"HKG","CUW",39
"COL","CUW",3147
"CUB","CUW",121
"DMA","CUW",88
"DOM","CUW",4358
"DEU","CUW",60
"GRD","CUW",1
"GLP","CUW",53
"GUY","CUW",264
"HTI","CUW",888
"IND","CUW",244
"IDN","CUW",94
"ITA","CUW",6
"JAM","CUW",921
"JPN","CUW",69
"LBN","CUW",85
"MTQ","CUW",18
"MEX","CUW",9
"NLD","CUW",4685
"PER","CUW",59
"PRT","CUW",470
"PRI","CUW",11
"KNA","CUW",139
"VCT","CUW",241
"SXM","CUW",284
"ESP","CUW",13
"SUR","CUW",1058
"TTO","CUW",54
"GBR","CUW",15
"USA","CUW",158
"VIR","CUW",20
"VEN","CUW",1037
"AFG","CYP",2
"ALB","CYP",123
"DZA","CYP",18
"ASM","CYP",0
"ARG","CYP",38
"ARM","CYP",586
"AUS","CYP",1603
"AUT","CYP",215
"AZE","CYP",22
"BHS","CYP",0
"BHR","CYP",51
"BGD","CYP",13
"BLR","CYP",277
"BEL","CYP",145
"BLZ","CYP",0
"BEN","CYP",0
"BMU","CYP",0
"BOL","CYP",3
"BIH","CYP",38
"BWA","CYP",3
"BRA","CYP",38
"BRN","CYP",3
"BGR","CYP",4546
"BDI","CYP",0
"KHM","CYP",0
"CMR","CYP",27
"CAN","CYP",834
"CAF","CYP",8
"CHL","CYP",30
"CHN","CYP",856
"COL","CYP",98
"CRI","CYP",3
"HRV","CYP",51
"CUB","CYP",18
"CZE","CYP",468
"PRK","CYP",22
"COD","CYP",393
"DNK","CYP",101
"DJI","CYP",3
"DMA","CYP",0
"DOM","CYP",8
"ECU","CYP",3
"EGY","CYP",2277
"SLV","CYP",3
"ERI","CYP",3
"EST","CYP",22
"ETH","CYP",51
"FJI","CYP",3
"FIN","CYP",388
"FRA","CYP",576
"GUF","CYP",0
"GEO","CYP",7591
"DEU","CYP",1555
"GHA","CYP",42
"GIB","CYP",0
"GRC","CYP",10977
"GTM","CYP",0
"GIN","CYP",0
"HTI","CYP",3
"HND","CYP",0
"HUN","CYP",220
"ISL","CYP",27
"IND","CYP",1191
"IDN","CYP",158
"IRN","CYP",485
"IRQ","CYP",610
"IRL","CYP",543
"ISR","CYP",181
"ITA","CYP",260
"JAM","CYP",8
"JPN","CYP",51
"JOR","CYP",172
"KAZ","CYP",153
"KEN","CYP",42
"KWT","CYP",105
"KGZ","CYP",13
"LAO","CYP",3
"LVA","CYP",123
"LBN","CYP",1316
"LBY","CYP",101
"LTU","CYP",78
"LUX","CYP",8
"MDG","CYP",3
"MWI","CYP",3
"MYS","CYP",30
"MLT","CYP",13
"MTQ","CYP",0
"MUS","CYP",3
"MEX","CYP",42
"MAR","CYP",30
"MOZ","CYP",8
"MMR","CYP",35
"NAM","CYP",0
"NPL","CYP",8
"NLD","CYP",300
"NZL","CYP",60
"NIC","CYP",3
"NER","CYP",3
"NGA","CYP",141
"MKD","CYP",13
"NOR","CYP",135
"OMN","CYP",27
"PAK","CYP",38
"PAN","CYP",3
"PRY","CYP",8
"PER","CYP",22
"PHL","CYP",7050
"POL","CYP",561
"PRT","CYP",47
"PRI","CYP",0
"QAT","CYP",3
"KOR","CYP",8
"MDA","CYP",801
"ROU","CYP",4069
"RUS","CYP",8070
"RWA","CYP",0
"VCT","CYP",0
"SAU","CYP",112
"SEN","CYP",3
"SRB","CYP",1443
"SYC","CYP",3
"SLE","CYP",0
"SGP","CYP",27
"SVK","CYP",88
"SVN","CYP",8
"SOM","CYP",3
"ZAF","CYP",2868
"ESP","CYP",118
"LKA","CYP",8383
"PSE","CYP",1165
"SDN","CYP",277
"SUR","CYP",3
"SWE","CYP",632
"CHE","CYP",257
"SYR","CYP",3523
"TJK","CYP",3
"THA","CYP",229
"TTO","CYP",13
"TUN","CYP",13
"TUR","CYP",340
"TKM","CYP",8
"UGA","CYP",3
"UKR","CYP",2329
"ARE","CYP",63
"GBR","CYP",20699
"TZA","CYP",78
"USA","CYP",1757
"URY","CYP",3
"UZB","CYP",42
"VEN","CYP",38
"VNM","CYP",56
"YEM","CYP",8
"ZMB","CYP",93
"ZWE","CYP",188
"AFG","CZE",150
"ALB","CZE",100
"DZA","CZE",103
"AND","CZE",0
"AGO","CZE",28
"ATG","CZE",0
"ARG","CZE",83
"ARM","CZE",847
"AUS","CZE",204
"AUT","CZE",408
"AZE","CZE",479
"BHR","CZE",5
"BGD","CZE",23
"BRB","CZE",6
"BLR","CZE",2387
"BEL","CZE",145
"BLZ","CZE",0
"BEN","CZE",12
"BMU","CZE",2
"BTN","CZE",1
"BOL","CZE",24
"BIH","CZE",843
"BWA","CZE",35
"BRA","CZE",182
"BGR","CZE",3455
"BFA","CZE",6
"BDI","CZE",2
"CPV","CZE",3
"KHM","CZE",22
"CMR","CZE",16
"CAN","CZE",313
"CAF","CZE",0
"TCD","CZE",1
"CHL","CZE",47
"CHN","CZE",2276
"HKG","CZE",9
"COL","CZE",116
"COM","CZE",0
"COG","CZE",20
"CRI","CZE",22
"CIV","CZE",10
"HRV","CZE",509
"CUB","CZE",143
"CYP","CZE",22
"PRK","CZE",5
"COD","CZE",35
"DNK","CZE",79
"DJI","CZE",2
"DMA","CZE",0
"DOM","CZE",26
"ECU","CZE",36
"EGY","CZE",74
"SLV","CZE",8
"GNQ","CZE",0
"ERI","CZE",3
"EST","CZE",103
"SWZ","CZE",1
"ETH","CZE",33
"FJI","CZE",1
"FIN","CZE",126
"FRA","CZE",814
"GAB","CZE",0
"GMB","CZE",2
"GEO","CZE",454
"DEU","CZE",2812
"GHA","CZE",34
"GRC","CZE",212
"GRD","CZE",0
"GTM","CZE",17
"GIN","CZE",20
"GNB","CZE",3
"GUY","CZE",0
"HTI","CZE",3
"HND","CZE",9
"HUN","CZE",494
"ISL","CZE",8
"IND","CZE",465
"IDN","CZE",110
"IRN","CZE",180
"IRQ","CZE",164
"IRL","CZE",128
"ISR","CZE",146
"ITA","CZE",484
"JAM","CZE",8
"JPN","CZE",752
"JOR","CZE",35
"KAZ","CZE",3194
"KEN","CZE",29
"KIR","CZE",1
"KWT","CZE",24
"KGZ","CZE",410
"LAO","CZE",13
"LVA","CZE",241
"LBN","CZE",71
"LSO","CZE",0
"LBR","CZE",2
"LBY","CZE",43
"LIE","CZE",0
"LTU","CZE",326
"LUX","CZE",6
"MDG","CZE",9
"MWI","CZE",0
"MYS","CZE",209
"MDV","CZE",0
"MLI","CZE",8
"MLT","CZE",7
"MHL","CZE",0
"MRT","CZE",0
"MUS","CZE",12
"MEX","CZE",161
"MCO","CZE",1
"MNG","CZE",2790
"MNE","CZE",35
"MAR","CZE",50
"MOZ","CZE",2
"MMR","CZE",55
"NAM","CZE",10
"NRU","CZE",1
"NPL","CZE",48
"NLD","CZE",754
"NZL","CZE",39
"NIC","CZE",4
"NER","CZE",0
"NGA","CZE",90
"MKD","CZE",471
"NOR","CZE",44
"PAK","CZE",121
"PLW","CZE",0
"PAN","CZE",13
"PNG","CZE",1
"PRY","CZE",7
"PER","CZE",85
"PHL","CZE",403
"POL","CZE",9293
"PRT","CZE",90
"QAT","CZE",2
"KOR","CZE",684
"MDA","CZE",2863
"ROU","CZE",1768
"RUS","CZE",18129
"RWA","CZE",2
"KNA","CZE",0
"LCA","CZE",1
"VCT","CZE",0
"WSM","CZE",1
"SMR","CZE",1
"STP","CZE",0
"SAU","CZE",47
"SEN","CZE",3
"SRB","CZE",514
"SYC","CZE",2
"SLE","CZE",2
"SGP","CZE",22
"SVK","CZE",40791
"SVN","CZE",112
"SLB","CZE",0
"SOM","CZE",13
"ZAF","CZE",134
"ESP","CZE",281
"LKA","CZE",28
"PSE","CZE",19
"SDN","CZE",10
"SUR","CZE",4
"SWE","CZE",139
"CHE","CZE",148
"SYR","CZE",288
"TJK","CZE",100
"THA","CZE",785
"TLS","CZE",0
"TGO","CZE",4
"TON","CZE",4
"TTO","CZE",1
"TUN","CZE",50
"TUR","CZE",415
"TKM","CZE",94
"TUV","CZE",0
"UGA","CZE",16
"UKR","CZE",45141
"ARE","CZE",17
"GBR","CZE",988
"TZA","CZE",6
"USA","CZE",1945
"URY","CZE",10
"UZB","CZE",698
"VUT","CZE",1
"VEN","CZE",61
"VNM","CZE",19259
"ESH","CZE",4
"YEM","CZE",72
"ZMB","CZE",1071
"ZWE","CZE",358
"AUS","PRK",93
"BGD","PRK",92
"BRA","PRK",1383
"CAN","PRK",144
"CHN","PRK",13853
"HKG","PRK",54
"IND","PRK",174
"IDN","PRK",1049
"JPN","PRK",95
"MYS","PRK",94
"PAK","PRK",84
"PER","PRK",259
"PHL","PRK",1793
"KOR","PRK",2665
"RUS","PRK",68
"LKA","PRK",103
"THA","PRK",325
"GBR","PRK",128
"USA","PRK",479
"VNM","PRK",338
"AGO","COD",90622
"BDI","COD",22758
"CAF","COD",122669
"COG","COD",5361
"RWA","COD",140660
"SSD","COD",6390
"SDN","COD",4930
"UGA","COD",5089
"AFG","DNK",5585
"ALB","DNK",182
"DZA","DNK",381
"AND","DNK",0
"AGO","DNK",83
"ATG","DNK",2
"ARG","DNK",630
"ARM","DNK",380
"ABW","DNK",1
"AUS","DNK",1509
"AUT","DNK",1024
"AZE","DNK",182
"BHS","DNK",10
"BHR","DNK",42
"BGD","DNK",522
"BRB","DNK",11
"BLR","DNK",502
"BEL","DNK",1009
"BLZ","DNK",3
"BEN","DNK",21
"BMU","DNK",0
"BTN","DNK",308
"BOL","DNK",241
"BIH","DNK",9644
"BWA","DNK",42
"BRA","DNK",2273
"BRN","DNK",2
"BGR","DNK",2522
"BFA","DNK",45
"BDI","DNK",325
"CPV","DNK",16
"KHM","DNK",145
"CMR","DNK",277
"CAN","DNK",2010
"CAF","DNK",7
"TCD","DNK",3
"CHL","DNK",839
"CHN","DNK",7595
"HKG","DNK",271
"MAC","DNK",0
"COL","DNK",1587
"COM","DNK",9
"COG","DNK",403
"COK","DNK",0
"CRI","DNK",70
"CIV","DNK",218
"HRV","DNK",429
"CUB","DNK",279
"CYP","DNK",106
"CZE","DNK",668
"PRK","DNK",211
"COD","DNK",493
"DJI","DNK",15
"DMA","DNK",9
"DOM","DNK",112
"ECU","DNK",343
"EGY","DNK",580
"SLV","DNK",53
"ERI","DNK",171
"EST","DNK",1058
"SWZ","DNK",17
"ETH","DNK",938
"FRO","DNK",7456
"FJI","DNK",16
"FIN","DNK",2714
"FRA","DNK",3292
"GUF","DNK",0
"PYF","DNK",0
"GAB","DNK",2
"GMB","DNK",299
"GEO","DNK",129
"DEU","DNK",19532
"GHA","DNK",833
"GRC","DNK",799
"GRL","DNK",9744
"GRD","DNK",3
"GLP","DNK",0
"GTM","DNK",125
"GIN","DNK",47
"GNB","DNK",17
"GUY","DNK",76
"HTI","DNK",66
"HND","DNK",80
"HUN","DNK",2090
"ISL","DNK",4587
"IND","DNK",5011
"IDN","DNK",702
"IRN","DNK",6088
"IRQ","DNK",10464
"IRL","DNK",665
"ISR","DNK",647
"ITA","DNK",2293
"JAM","DNK",100
"JPN","DNK",1345
"JOR","DNK",543
"KAZ","DNK",144
"KEN","DNK",957
"KIR","DNK",1
"KWT","DNK",602
"KGZ","DNK",35
"LAO","DNK",42
"LVA","DNK",2541
"LBN","DNK",6146
"LSO","DNK",35
"LBR","DNK",102
"LBY","DNK",98
"LIE","DNK",16
"LTU","DNK",4612
"LUX","DNK",255
"MDG","DNK",39
"MWI","DNK",47
"MYS","DNK",505
"MDV","DNK",8
"MLI","DNK",22
"MLT","DNK",37
"MHL","DNK",0
"MTQ","DNK",0
"MRT","DNK",16
"MUS","DNK",84
"MEX","DNK",646
"MCO","DNK",7
"MNG","DNK",50
"MNE","DNK",83
"MAR","DNK",2798
"MOZ","DNK",140
"MMR","DNK",808
"NAM","DNK",40
"NPL","DNK",859
"NLD","DNK",3172
"NZL","DNK",355
"NIC","DNK",116
"NER","DNK",6
"NGA","DNK",569
"MKD","DNK",1428
"NOR","DNK",12877
"OMN","DNK",16
"PAK","DNK",6171
"PAN","DNK",48
"PNG","DNK",3
"PRY","DNK",44
"PER","DNK",756
"PHL","DNK",9429
"POL","DNK",16836
"PRT","DNK",745
"PRI","DNK",0
"QAT","DNK",59
"KOR","DNK",6103
"MDA","DNK",253
"REU","DNK",0
"ROU","DNK",6487
"RUS","DNK",4159
"RWA","DNK",225
"LCA","DNK",6
"VCT","DNK",2
"WSM","DNK",11
"SMR","DNK",1
"STP","DNK",0
"SAU","DNK",131
"SEN","DNK",65
"SRB","DNK",918
"SYC","DNK",13
"SLE","DNK",185
"SGP","DNK",442
"SVK","DNK",698
"SVN","DNK",177
"SLB","DNK",0
"SOM","DNK",5156
"ZAF","DNK",897
"ESP","DNK",2963
"LKA","DNK",4303
"PSE","DNK",0
"SDN","DNK",299
"SUR","DNK",15
"SWE","DNK",13276
"CHE","DNK",1327
"SYR","DNK",1958
"TJK","DNK",19
"THA","DNK",10151
"TGO","DNK",56
"TON","DNK",8
"TTO","DNK",102
"TUN","DNK",317
"TUR","DNK",16972
"TKM","DNK",13
"UGA","DNK",946
"UKR","DNK",3530
"ARE","DNK",185
"GBR","DNK",7404
"TZA","DNK",643
"USA","DNK",6153
"URY","DNK",122
"UZB","DNK",155
"VUT","DNK",2
"VEN","DNK",427
"VNM","DNK",5867
"YEM","DNK",91
"ZMB","DNK",394
"ZWE","DNK",235
"ETH","DJI",6885
"SOM","DJI",43274
"YEM","DJI",137
"AIA","DMA",5
"ATG","DMA",230
"ABW","DMA",30
"AUS","DMA",5
"BHS","DMA",7
"BRB","DMA",76
"VGB","DMA",43
"CAN","DMA",90
"CHN","DMA",13
"CUB","DMA",9
"FRA","DMA",27
"GUF","DMA",17
"DEU","DMA",17
"GLP","DMA",26
"GUY","DMA",85
"HTI","DMA",1226
"IND","DMA",12
"JAM","DMA",85
"LBN","DMA",7
"MTQ","DMA",43
"MSR","DMA",76
"NLD","DMA",5
"NGA","DMA",30
"PRI","DMA",1
"KNA","DMA",37
"LCA","DMA",139
"VCT","DMA",55
"SUR","DMA",7
"SYR","DMA",5
"TTO","DMA",123
"GBR","DMA",304
"USA","DMA",240
"VEN","DMA",26
"AIA","DOM",12
"ATG","DOM",84
"ARG","DOM",471
"ABW","DOM",62
"AUS","DOM",12
"AUT","DOM",74
"BHS","DOM",9
"BHR","DOM",3
"BEL","DOM",99
"BMU","DOM",2
"BTN","DOM",0
"BOL","DOM",69
"BIH","DOM",0
"BRA","DOM",325
"VGB","DOM",35
"BGR","DOM",30
"BDI","DOM",3
"CPV","DOM",3
"KHM","DOM",59
"CMR","DOM",11
"CAN","DOM",533
"CAF","DOM",49
"TCD","DOM",0
"CHL","DOM",280
"CHN","DOM",1328
"COL","DOM",1392
"COK","DOM",6
"CRI","DOM",143
"CUB","DOM",1356
"CZE","DOM",13
"DNK","DOM",9
"DMA","DOM",8
"ECU","DOM",283
"SLV","DOM",140
"FIN","DOM",16
"FRA","DOM",1109
"DEU","DOM",687
"GRC","DOM",17
"GLP","DOM",23
"GTM","DOM",197
"GUY","DOM",6
"HTI","DOM",164618
"HND","DOM",220
"HUN","DOM",6
"IND","DOM",24
"IRN","DOM",6
"IRQ","DOM",8
"IRL","DOM",12
"ISR","DOM",17
"ITA","DOM",1072
"JAM","DOM",35
"JPN","DOM",171
"KAZ","DOM",5
"LBN","DOM",48
"MYS","DOM",10
"MLT","DOM",11
"MTQ","DOM",9
"MEX","DOM",717
"MAR","DOM",8
"NLD","DOM",209
"NIC","DOM",165
"NGA","DOM",5
"MKD","DOM",10
"NOR","DOM",23
"PAK","DOM",20
"PAN","DOM",363
"PRY","DOM",11
"PER","DOM",558
"PHL","DOM",24
"POL","DOM",14
"PRT","DOM",42
"PRI","DOM",2026
"KOR","DOM",243
"MDA","DOM",6
"ROU","DOM",24
"RUS","DOM",284
"SHN","DOM",49
"KNA","DOM",54
"SPM","DOM",26
"SAU","DOM",3
"SRB","DOM",40
"ZAF","DOM",7
"ESP","DOM",2618
"PSE","DOM",7
"SUR","DOM",10
"SWE","DOM",30
"CHE","DOM",354
"SYR","DOM",9
"TTO","DOM",9
"TUR","DOM",9
"TCA","DOM",20
"UKR","DOM",50
"GBR","DOM",226
"USA","DOM",6637
"VIR","DOM",36
"URY","DOM",89
"VEN","DOM",1866
"WLF","DOM",6
"AFG","ECU",53
"ALB","ECU",33
"DZA","ECU",11
"AGO","ECU",26
"ARG","ECU",2250
"ARM","ECU",19
"AUS","ECU",167
"AUT","ECU",240
"BHS","ECU",20
"BEL","ECU",423
"BOL","ECU",720
"BRA","ECU",1442
"BGR","ECU",106
"CMR","ECU",13
"CAN","ECU",1220
"CHL","ECU",5193
"CHN","ECU",1193
"HKG","ECU",41
"COL","ECU",96870
"CRI","ECU",508
"HRV","ECU",27
"CUB","ECU",1352
"CZE","ECU",86
"PRK","ECU",221
"DNK","ECU",57
"DOM","ECU",199
"EGY","ECU",26
"SLV","ECU",276
"FLK","ECU",26
"FIN","ECU",79
"FRA","ECU",1130
"GMB","ECU",5
"DEU","ECU",2232
"GHA","ECU",11
"GRC","ECU",13
"GTM","ECU",224
"HTI","ECU",27
"HND","ECU",260
"HUN","ECU",133
"IND","ECU",74
"IDN","ECU",27
"IRN","ECU",55
"IRQ","ECU",17
"IRL","ECU",84
"ISR","ECU",202
"ITA","ECU",1582
"JAM","ECU",20
"JPN","ECU",312
"JOR","ECU",13
"LBN","ECU",158
"MYS","ECU",13
"MEX","ECU",1230
"MAR","ECU",19
"NLD","ECU",370
"NZL","ECU",64
"NIC","ECU",194
"NGA","ECU",11
"MKD","ECU",1
"NOR","ECU",121
"PAK","ECU",13
"PAN","ECU",474
"PRY","ECU",114
"PER","ECU",5660
"PHL","ECU",38
"POL","ECU",158
"PRT","ECU",137
"PRI","ECU",246
"KOR","ECU",408
"ROU","ECU",169
"RUS","ECU",962
"SAU","ECU",33
"SVK","ECU",26
"ZAF","ECU",35
"ESP","ECU",3706
"PSE","ECU",49
"SWE","ECU",165
"CHE","ECU",672
"SYR","ECU",19
"TTO","ECU",26
"UKR","ECU",228
"GBR","ECU",1024
"USA","ECU",12822
"URY","ECU",360
"VEN","ECU",4797
"VNM","ECU",20
"AFG","EGY",29
"ALB","EGY",28
"DZA","EGY",354
"AGO","EGY",8
"ATG","EGY",5
"ARG","EGY",60
"ARM","EGY",60
"AUS","EGY",130
"AUT","EGY",205
"AZE","EGY",0
"BHS","EGY",7
"BHR","EGY",125
"BGD","EGY",18
"BLR","EGY",98
"BEL","EGY",173
"BEN","EGY",0
"BIH","EGY",18
"BRA","EGY",47
"BRN","EGY",25
"BGR","EGY",24
"BFA","EGY",5
"BDI","EGY",1
"CMR","EGY",12
"CAN","EGY",178
"CAF","EGY",14
"TCD","EGY",73
"CHL","EGY",7
"CHN","EGY",151
"COL","EGY",8
"COM","EGY",100
"COG","EGY",14
"CIV","EGY",278
"HRV","EGY",14
"CYP","EGY",24
"CZE","EGY",70
"PRK","EGY",25
"COD","EGY",28
"DNK","EGY",90
"DJI","EGY",89
"ECU","EGY",5
"SLV","EGY",72
"ERI","EGY",1584
"EST","EGY",7
"ETH","EGY",1728
"FIN","EGY",88
"FRA","EGY",819
"GMB","EGY",5
"DEU","EGY",2182
"GHA","EGY",35
"GIB","EGY",1
"GRC","EGY",449
"GTM","EGY",2
"GIN","EGY",7
"GNB","EGY",0
"HUN","EGY",48
"IND","EGY",276
"IDN","EGY",408
"IRN","EGY",38
"IRQ","EGY",6938
"IRL","EGY",35
"ISR","EGY",173
"ITA","EGY",1208
"JPN","EGY",336
"JOR","EGY",1459
"KAZ","EGY",59
"KEN","EGY",27
"KWT","EGY",674
"KGZ","EGY",8
"LBN","EGY",1092
"LBR","EGY",12
"LBY","EGY",1365
"MDG","EGY",1
"MWI","EGY",2
"MYS","EGY",571
"MDV","EGY",5
"MLI","EGY",29
"MRT","EGY",25
"MEX","EGY",25
"MCO","EGY",25
"MNG","EGY",1
"MAR","EGY",489
"MOZ","EGY",4
"MMR","EGY",0
"NAM","EGY",106
"NLD","EGY",311
"NZL","EGY",19
"NER","EGY",11
"NGA","EGY",135
"MKD","EGY",29
"NOR","EGY",33
"OMN","EGY",113
"PAK","EGY",131
"PHL","EGY",422
"POL","EGY",118
"PRT","EGY",15
"QAT","EGY",95
"KOR","EGY",62
"MDA","EGY",4
"ROU","EGY",85
"RUS","EGY",2848
"RWA","EGY",5
"SAU","EGY",1834
"SEN","EGY",49
"SYC","EGY",4
"SLE","EGY",20
"SGP","EGY",36
"SVK","EGY",22
"SOM","EGY",5259
"ZAF","EGY",58
"SSD","EGY",2620
"ESP","EGY",122
"LKA","EGY",59
"PSE","EGY",35108
"SDN","EGY",17467
"SWE","EGY",96
"CHE","EGY",396
"SYR","EGY",40956
"TJK","EGY",22
"THA","EGY",125
"TUN","EGY",260
"TUR","EGY",156
"TKM","EGY",7
"UGA","EGY",8
"UKR","EGY",68
"ARE","EGY",179
"GBR","EGY",893
"TZA","EGY",20
"USA","EGY",1719
"UZB","EGY",14
"VEN","EGY",12
"YEM","EGY",1416
"ZMB","EGY",5
"ZWE","EGY",4
"ARG","SLV",84
"AUS","SLV",17
"AUT","SLV",6
"BGD","SLV",0
"BRB","SLV",20
"BEL","SLV",26
"BLZ","SLV",178
"BOL","SLV",24
"BRA","SLV",128
"CAN","SLV",114
"CHL","SLV",114
"CHN","SLV",99
"HKG","SLV",4
"COL","SLV",295
"CRI","SLV",471
"CUB","SLV",57
"DOM","SLV",32
"ECU","SLV",65
"FRA","SLV",85
"DEU","SLV",99
"GTM","SLV",4732
"HND","SLV",6901
"IND","SLV",4
"IRN","SLV",6
"IRL","SLV",5
"ISR","SLV",24
"ITA","SLV",101
"JAM","SLV",4
"JPN","SLV",17
"MEX","SLV",928
"NLD","SLV",11
"NIC","SLV",3679
"PAN","SLV",245
"PRY","SLV",4
"PER","SLV",96
"PHL","SLV",8
"PRT","SLV",3
"PRI","SLV",27
"KOR","SLV",50
"RUS","SLV",10
"ESP","SLV",230
"PSE","SLV",30
"SWE","SLV",12
"CHE","SLV",34
"GBR","SLV",36
"USA","SLV",2721
"URY","SLV",25
"VEN","SLV",131
"CMR","GNQ",263
"FRA","GNQ",2440
"GAB","GNQ",110
"NGA","GNQ",164
"STP","GNQ",578
"ESP","GNQ",514
"AGO","ERI",144
"BDI","ERI",486
"CHN","ERI",13
"COM","ERI",91
"COD","ERI",764
"ETH","ERI",50
"FRA","ERI",207
"IND","ERI",73
"KEN","ERI",148
"MWI","ERI",343
"MOZ","ERI",650
"RWA","ERI",247
"SOM","ERI",1176
"ZAF","ERI",53
"SSD","ERI",517
"SDN","ERI",72
"UGA","ERI",524
"GBR","ERI",35
"TZA","ERI",254
"ZMB","ERI",85
"ZWE","ERI",95
"AFG","EST",6
"ALB","EST",5
"DZA","EST",4
"AGO","EST",1
"ATG","EST",0
"ARG","EST",9
"ARM","EST",288
"AUS","EST",23
"AUT","EST",65
"AZE","EST",628
"BHR","EST",2
"BGD","EST",3
"BRB","EST",0
"BLR","EST",6810
"BEL","EST",59
"BLZ","EST",0
"BOL","EST",1
"BIH","EST",3
"BWA","EST",0
"BRA","EST",39
"BGR","EST",55
"KHM","EST",5
"CMR","EST",3
"CAN","EST",40
"CAF","EST",0
"CHL","EST",1
"CHN","EST",171
"HKG","EST",0
"COL","EST",6
"COG","EST",1
"CRI","EST",0
"CIV","EST",0
"HRV","EST",15
"CUB","EST",8
"CYP","EST",7
"CZE","EST",109
"PRK","EST",1
"COD","EST",0
"DNK","EST",31
"DOM","EST",0
"ECU","EST",4
"EGY","EST",7
"SLV","EST",0
"ETH","EST",0
"FRO","EST",1
"FIN","EST",1445
"FRA","EST",214
"GEO","EST",814
"DEU","EST",853
"GHA","EST",4
"GIB","EST",1
"GRC","EST",27
"GTM","EST",4
"GUY","EST",2
"VAT","EST",1
"HND","EST",0
"HUN","EST",105
"ISL","EST",3
"IND","EST",66
"IDN","EST",5
"IRN","EST",19
"IRQ","EST",2
"IRL","EST",28
"IMN","EST",0
"ISR","EST",30
"ITA","EST",190
"JAM","EST",1
"JPN","EST",37
"JOR","EST",1
"KAZ","EST",2131
"KEN","EST",2
"KIR","EST",0
"KWT","EST",2
"KGZ","EST",305
"LVA","EST",2572
"LBN","EST",2
"LBY","EST",2
"LIE","EST",0
"LTU","EST",1175
"LUX","EST",6
"MDG","EST",1
"MYS","EST",2
"MRT","EST",2
"MUS","EST",3
"MEX","EST",27
"MCO","EST",0
"MNG","EST",30
"MAR","EST",4
"MOZ","EST",1
"NAM","EST",0
"NPL","EST",2
"NLD","EST",52
"NZL","EST",3
"NIC","EST",1
"NGA","EST",19
"MKD","EST",2
"NOR","EST",63
"PAK","EST",9
"PNG","EST",0
"PER","EST",8
"PHL","EST",39
"POL","EST",374
"PRT","EST",37
"QAT","EST",0
"KOR","EST",48
"MDA","EST",416
"REU","EST",0
"ROU","EST",55
"RUS","EST",81782
"RWA","EST",0
"KNA","EST",1
"SAU","EST",1
"SEN","EST",1
"SRB","EST",6
"SGP","EST",6
"SVK","EST",67
"SVN","EST",14
"SOM","EST",0
"ZAF","EST",10
"ESP","EST",162
"LKA","EST",3
"PSE","EST",0
"SDN","EST",1
"SUR","EST",1
"SWE","EST",132
"CHE","EST",9
"SYR","EST",1
"TJK","EST",187
"THA","EST",41
"TON","EST",0
"TTO","EST",3
"TUN","EST",2
"TUR","EST",36
"TKM","EST",220
"UGA","EST",3
"UKR","EST",11257
"ARE","EST",0
"GBR","EST",182
"TZA","EST",1
"USA","EST",229
"URY","EST",2
"UZB","EST",592
"VEN","EST",2
"VNM","EST",10
"YEM","EST",2
"ZMB","EST",0
"ZWE","EST",2
"AGO","SWZ",66
"AUS","SWZ",23
"BWA","SWZ",27
"BDI","SWZ",205
"CAN","SWZ",12
"COG","SWZ",36
"COD","SWZ",288
"ETH","SWZ",14
"LSO","SWZ",198
"LBR","SWZ",24
"MOZ","SWZ",3862
"NZL","SWZ",8
"RWA","SWZ",172
"SOM","SWZ",85
"ZAF","SWZ",7590
"UGA","SWZ",28
"USA","SWZ",154
"BDI","ETH",90
"COD","ETH",783
"DJI","ETH",1816
"ERI","ETH",101984
"RWA","ETH",74
"SOM","ETH",217084
"SSD","ETH",185899
"SDN","ETH",19527
"UGA","ETH",107
"YEM","ETH",71
"ARG","FLK",13
"AUS","FLK",17
"CHL","FLK",87
"NZL","FLK",14
"SHN","FLK",142
"GBR","FLK",386
"USA","FLK",11
"BRA","FRO",7
"BGR","FRO",3
"CAN","FRO",7
"CHN","FRO",22
"COL","FRO",15
"HRV","FRO",9
"DNK","FRO",1644
"ETH","FRO",12
"DEU","FRO",9
"GHA","FRO",12
"GRL","FRO",96
"ISL","FRO",110
"IND","FRO",39
"IDN","FRO",9
"KEN","FRO",8
"LTU","FRO",9
"NOR","FRO",90
"PER","FRO",10
"PHL","FRO",105
"POL","FRO",20
"KOR","FRO",25
"ROU","FRO",30
"RUS","FRO",22
"SRB","FRO",24
"ZAF","FRO",9
"SWE","FRO",31
"THA","FRO",94
"TUN","FRO",3
"GBR","FRO",52
"USA","FRO",22
"AUS","FJI",868
"BGD","FJI",628
"CHN","FJI",426
"COK","FJI",15
"IND","FJI",595
"KIR","FJI",356
"NZL","FJI",279
"PAK","FJI",840
"WSM","FJI",135
"SLB","FJI",324
"TON","FJI",612
"TUV","FJI",189
"GBR","FJI",157
"VUT","FJI",86
"AFG","FIN",2415
"ALB","FIN",115
"DZA","FIN",223
