"i","j","fij"
"IDN","BOL",8
"IRN","BOL",24
"IRQ","BOL",3
"IRL","BOL",37
"IMN","BOL",0
"ISR","BOL",110
"ITA","BOL",530
"JAM","BOL",1
"JPN","BOL",772
"JOR","BOL",11
"KAZ","BOL",2
"KEN","BOL",4
"KWT","BOL",3
"KGZ","BOL",0
"LAO","BOL",8
"LVA","BOL",0
"LBN","BOL",34
"LSO","BOL",0
"LBR","BOL",0
"LBY","BOL",4
"LIE","BOL",1
"LTU","BOL",2
"LUX","BOL",3
"MDG","BOL",0
"MWI","BOL",2
"MYS","BOL",2
"MLI","BOL",0
"MLT","BOL",1
"MRT","BOL",0
"MEX","BOL",4609
"MCO","BOL",0
"MNG","BOL",0
"MNE","BOL",0
"MAR","BOL",1
"MOZ","BOL",0
"MMR","BOL",0
"NPL","BOL",0
"NLD","BOL",13
"NCL","BOL",1
"NZL","BOL",25
"NIC","BOL",39
"NER","BOL",0
"NGA","BOL",9
"NIU","BOL",41
"MKD","BOL",0
"NOR","BOL",0
"OMN","BOL",1
"PAK","BOL",26
"PAN","BOL",46
"PNG","BOL",0
"PRY","BOL",1678
"PER","BOL",5197
"PHL","BOL",13
"POL","BOL",85
"PRT","BOL",22
"PRI","BOL",24
"QAT","BOL",4
"KOR","BOL",311
"MDA","BOL",1
"ROU","BOL",0
"RUS","BOL",0
"RWA","BOL",1
"KNA","BOL",0
"SPM","BOL",0
"SAU","BOL",3
"SEN","BOL",0
"SRB","BOL",0
"SYC","BOL",0
"SLE","BOL",0
"SGP","BOL",3
"SXM","BOL",40
"SVK","BOL",7
"SVN","BOL",5
"SLB","BOL",0
"SOM","BOL",0
"ZAF","BOL",0
"ESP","BOL",814
"LKA","BOL",3
"PSE","BOL",0
"SDN","BOL",0
"SUR","BOL",1
"SWE","BOL",75
"CHE","BOL",286
"SYR","BOL",0
"TJK","BOL",1
"THA","BOL",1
"TGO","BOL",0
"TON","BOL",0
"TTO","BOL",4
"TUN","BOL",1
"TUR","BOL",8
"TKM","BOL",0
"UGA","BOL",0
"UKR","BOL",35
"ARE","BOL",2
"GBR","BOL",354
"TZA","BOL",0
"USA","BOL",1914
"URY","BOL",248
"UZB","BOL",2
"VUT","BOL",0
"VEN","BOL",259
"VNM","BOL",2
"YEM","BOL",0
"ZMB","BOL",1
"ZWE","BOL",4
"AIA","BES",280
"ATG","BES",456
"ARG","BES",16
"ABW","BES",1314
"BHS","BES",65
"BRB","BES",139
"VGB","BES",778
"CAN","BES",97
"CHN","BES",42
"HKG","BES",119
"COL","BES",781
"CUB","BES",672
"CUW","BES",1188
"DMA","BES",53
"DOM","BES",2683
"FRA","BES",99
"GUF","BES",4
"GRD","BES",4
"GLP","BES",96
"GUY","BES",597
"HTI","BES",1752
"IND","BES",15
"IDN","BES",98
"ITA","BES",52
"JAM","BES",595
"JPN","BES",120
"LBN","BES",602
"MTQ","BES",96
"MEX","BES",8
"NLD","BES",3396
"NZL","BES",6
"NOR","BES",3
"PRT","BES",470
"PRI","BES",30
"KNA","BES",191
"LCA","BES",0
"VCT","BES",54
"SXM","BES",194
"ESP","BES",23
"SUR","BES",1018
"TTO","BES",34
"GBR","BES",87
"USA","BES",580
"VIR","BES",74
"VEN","BES",639
"AUT","BIH",125
"HRV","BIH",16171
"FRA","BIH",100
"DEU","BIH",372
"HUN","BIH",76
"ITA","BIH",90
"MNE","BIH",2767
"MKD","BIH",1811
"ROU","BIH",88
"RUS","BIH",44
"SRB","BIH",12937
"SVK","BIH",3365
"SVN","BIH",1294
"AGO","BWA",671
"AUS","BWA",56
"CAN","BWA",52
"CHN","BWA",1301
"COD","BWA",642
"DNK","BWA",55
"SWZ","BWA",167
"DEU","BWA",187
"IND","BWA",1650
"IRL","BWA",104
"ITA","BWA",107
"KEN","BWA",133
"LSO","BWA",657
"MDG","BWA",140
"MWI","BWA",1002
"MUS","BWA",427
"MOZ","BWA",253
"NAM","BWA",359
"NLD","BWA",115
"NGA","BWA",153
"NOR","BWA",67
"PAK","BWA",125
"PRT","BWA",87
"SYC","BWA",55
"ZAF","BWA",9030
"LKA","BWA",321
"SWE","BWA",82
"UGA","BWA",319
"GBR","BWA",93
"TZA","BWA",574
"USA","BWA",22
"ZMB","BWA",2595
"ZWE","BWA",6314
"AFG","BRA",0
"AGO","BRA",3550
"ARG","BRA",15603
"AUS","BRA",221
"AUT","BRA",1479
"BEL","BRA",862
"BOL","BRA",11268
"BGR","BRA",152
"CAN","BRA",730
"CHL","BRA",10266
"CHN","BRA",5665
"COL","BRA",2294
"CRI","BRA",109
"CUB","BRA",777
"CZE","BRA",604
"DNK","BRA",312
"DOM","BRA",35
"ECU","BRA",688
"EGY","BRA",1652
"SLV","BRA",330
"FIN","BRA",75
"FRA","BRA",4915
"GUF","BRA",359
"DEU","BRA",10182
"GRC","BRA",1680
"GTM","BRA",116
"GUY","BRA",816
"HTI","BRA",8
"HND","BRA",105
"HUN","BRA",1275
"IND","BRA",446
"IRL","BRA",172
"ISR","BRA",1068
"ITA","BRA",30324
"JAM","BRA",36
"JPN","BRA",36576
"LBN","BRA",9906
"MEX","BRA",707
"MOZ","BRA",815
"NLD","BRA",2231
"NIC","BRA",332
"NOR","BRA",110
"PAK","BRA",106
"PAN","BRA",325
"PRY","BRA",13551
"PER","BRA",6690
"POL","BRA",3228
"PRT","BRA",111247
"ROU","BRA",1633
"RUS","BRA",2599
"ESP","BRA",23590
"SUR","BRA",156
"SWE","BRA",449
"CHE","BRA",1925
"SYR","BRA",1851
"TUR","BRA",268
"GBR","BRA",2526
"USA","BRA",8192
"URY","BRA",12978
"VEN","BRA",1096
"ATG","VGB",227
"AUS","VGB",3
"BHS","VGB",5
"BRB","VGB",80
"CAN","VGB",66
"DMA","VGB",379
"DOM","VGB",485
"FRA","VGB",10
"DEU","VGB",18
"GUY","VGB",577
"IND","VGB",14
"JAM","VGB",145
"LBN","VGB",12
"MSR","VGB",62
"PRI","VGB",22
"KNA","VGB",1050
"LCA","VGB",154
"VCT","VGB",781
"TTO","VGB",176
"GBR","VGB",327
"USA","VGB",410
"AUS","BRN",262
"BGD","BRN",1042
"CHN","BRN",1048
"HKG","BRN",242
"IND","BRN",2437
"IDN","BRN",1095
"JPN","BRN",114
"MYS","BRN",25059
"NPL","BRN",3863
"NLD","BRN",160
"NZL","BRN",111
"PAK","BRN",512
"PHL","BRN",5263
"KOR","BRN",76
"SGP","BRN",811
"LKA","BRN",442
"THA","BRN",9510
"GBR","BRN",1119
"USA","BRN",102
"AFG","BGR",161
"ALB","BGR",276
"DZA","BGR",98
"AND","BGR",0
"AGO","BGR",2
"AIA","BGR",13
"ATG","BGR",3
"ARG","BGR",24
"ARM","BGR",553
"ABW","BGR",3
"AUS","BGR",37
"AUT","BGR",57
"AZE","BGR",415
"BHS","BGR",0
"BHR","BGR",2
"BGD","BGR",144
"BRB","BGR",0
"BLR","BGR",61
"BEL","BGR",109
"BLZ","BGR",0
"BEN","BGR",9
"BMU","BGR",0
"BTN","BGR",7
"BOL","BGR",6
"BIH","BGR",35
"BWA","BGR",10
"BRA","BGR",18
"VGB","BGR",31
"BRN","BGR",0
"BFA","BGR",4
"BDI","BGR",5
"CPV","BGR",3
"KHM","BGR",2
"CMR","BGR",4
"CAN","BGR",63
"CYM","BGR",1
"TCD","BGR",3
"CHL","BGR",6
"CHN","BGR",283
"COL","BGR",6
"COG","BGR",5
"CRI","BGR",3
"CIV","BGR",3
"HRV","BGR",22
"CUB","BGR",82
"CYP","BGR",84
"CZE","BGR",182
"PRK","BGR",1
"COD","BGR",7
"DNK","BGR",22
"DJI","BGR",2
"DMA","BGR",0
"DOM","BGR",4
"ECU","BGR",2
"EGY","BGR",53
"SLV","BGR",2
"ERI","BGR",2
"EST","BGR",8
"SWZ","BGR",0
"ETH","BGR",30
"FJI","BGR",1
"FIN","BGR",14
"FRA","BGR",159
"GAB","BGR",2
"GMB","BGR",2
"GEO","BGR",67
"DEU","BGR",523
"GHA","BGR",3
"GIB","BGR",1
"GRC","BGR",1373
"GRL","BGR",2
"GTM","BGR",0
"GIN","BGR",5
"GNB","BGR",2
"GUY","BGR",2
"HTI","BGR",3
"HND","BGR",1
"HUN","BGR",68
"ISL","BGR",37
"IND","BGR",105
"IDN","BGR",4
"IRN","BGR",123
"IRQ","BGR",271
"IRL","BGR",3
"ISR","BGR",104
"ITA","BGR",333
"JAM","BGR",1
"JPN","BGR",31
"JOR","BGR",90
"KAZ","BGR",133
"KEN","BGR",3
"KIR","BGR",2
"KWT","BGR",35
"KGZ","BGR",16
"LAO","BGR",0
"LVA","BGR",13
"LBN","BGR",292
"LBR","BGR",2
"LBY","BGR",53
"LIE","BGR",2
"LTU","BGR",6
"LUX","BGR",2
"MDG","BGR",1
"MYS","BGR",1
"MDV","BGR",1
"MLI","BGR",0
"MLT","BGR",8
"MHL","BGR",0
"MRT","BGR",2
"MUS","BGR",0
"MEX","BGR",5
"MCO","BGR",1
"MNG","BGR",13
"MNE","BGR",9
"MAR","BGR",25
"MOZ","BGR",9
"NAM","BGR",2
"NRU","BGR",1
"NPL","BGR",3
"NLD","BGR",86
"NZL","BGR",7
"NIC","BGR",17
"NER","BGR",3
"NGA","BGR",39
"MKD","BGR",789
"NOR","BGR",25
"OMN","BGR",1
"PAK","BGR",24
"PAN","BGR",4
"PNG","BGR",2
"PRY","BGR",1
"PER","BGR",8
"PHL","BGR",3
"POL","BGR",208
"PRT","BGR",25
"QAT","BGR",3
"KOR","BGR",25
"MDA","BGR",369
"ROU","BGR",1049
"RUS","BGR",2433
"RWA","BGR",1
"WSM","BGR",0
"SMR","BGR",0
"SAU","BGR",9
"SEN","BGR",2
"SRB","BGR",566
"SLE","BGR",0
"SGP","BGR",1
"SVK","BGR",36
"SVN","BGR",10
"SOM","BGR",2
"ZAF","BGR",28
"ESP","BGR",360
"LKA","BGR",4
"PSE","BGR",1
"SDN","BGR",18
"SUR","BGR",0
"SWE","BGR",34
"CHE","BGR",43
"SYR","BGR",604
"TJK","BGR",23
"THA","BGR",0
"TKL","BGR",0
"TON","BGR",1
"TUN","BGR",31
"TUR","BGR",1417
"TKM","BGR",39
"TCA","BGR",2
"TUV","BGR",6
"UGA","BGR",3
"UKR","BGR",738
"ARE","BGR",15
"GBR","BGR",741
"TZA","BGR",9
"USA","BGR",294
"URY","BGR",4
"UZB","BGR",103
"VUT","BGR",0
"VEN","BGR",6
"VNM","BGR",283
"WLF","BGR",0
"ESH","BGR",0
"YEM","BGR",25
"ZMB","BGR",3
"ZWE","BGR",10
"BEN","BFA",1561
"CIV","BFA",191021
"GHA","BFA",10358
"MLI","BFA",18029
"NER","BFA",5478
"NGA","BFA",1778
"SEN","BFA",1622
"TGO","BFA",3541
"BEL","BDI",231
"COD","BDI",18451
"FRA","BDI",116
"KEN","BDI",115
"RWA","BDI",32288
"UGA","BDI",461
"TZA","BDI",2768
"AGO","CPV",1148
"ARG","CPV",3
"BEL","CPV",13
"BRA","CPV",67
"CHN","CPV",26
"CIV","CPV",7
"CUB","CPV",59
"FRA","CPV",88
"GAB","CPV",10
"GMB","CPV",5
"DEU","CPV",23
"GHA","CPV",47
"GIN","CPV",51
"GNB","CPV",676
"ITA","CPV",177
"JPN","CPV",1
"LUX","CPV",3
"MLI","CPV",7
"MEX","CPV",4
"MOZ","CPV",35
"NLD","CPV",46
"NGA","CPV",74
"PER","CPV",3
"PRT","CPV",486
"RUS","CPV",47
"STP","CPV",1832
"SEN","CPV",356
"SLE","CPV",14
"ESP","CPV",26
"CHE","CPV",16
"TLS","CPV",10
"UKR","CPV",24
"GBR","CPV",16
"USA","CPV",148
"VIR","CPV",21
"AUS","KHM",144
"CAN","KHM",42
"CHN","KHM",1742
"HKG","KHM",131
"PRK","KHM",51
"FRA","KHM",351
"DEU","KHM",46
"IND","KHM",140
"IDN","KHM",161
"ITA","KHM",17
"JPN","KHM",152
"LAO","KHM",283
"MYS","KHM",262
"MMR","KHM",68
"NPL","KHM",46
"NLD","KHM",38
"PAK","KHM",38
"PHL","KHM",156
"KOR","KHM",72
"RUS","KHM",25
"SGP","KHM",157
"LKA","KHM",67
"THA","KHM",29705
"GBR","KHM",127
"USA","KHM",220
"VNM","KHM",34286
"AGO","CMR",0
"TCD","CMR",40330
"FRA","CMR",5460
"NGA","CMR",51929
"AFG","CAN",10786
"ALB","CAN",2993
"DZA","CAN",9923
"AGO","CAN",1180
"AIA","CAN",68
"ATG","CAN",1116
"ARG","CAN",6608
"ARM","CAN",882
"ABW","CAN",290
"AUS","CAN",9035
"AUT","CAN",10690
"AZE","CAN",518
"BHS","CAN",615
"BHR","CAN",640
"BGD","CAN",10762
"BRB","CAN",7170
"BLR","CAN",2105
"BEL","CAN",9751
"BLZ","CAN",667
"BEN","CAN",193
"BMU","CAN",923
"BTN","CAN",17
"BOL","CAN",1156
"BES","CAN",26
"BIH","CAN",12516
"BWA","CAN",91
"BRA","CAN",6429
"VGB","CAN",58
"BRN","CAN",2093
"BGR","CAN",4558
"BFA","CAN",155
"BDI","CAN",1121
"CPV","CAN",155
"KHM","CAN",9062
"CMR","CAN",1098
"CYM","CAN",42
"CAF","CAN",83
"TCD","CAN",296
"CHL","CAN",12046
"CHN","CAN",198829
"HKG","CAN",114695
"MAC","CAN",3283
"COL","CAN",8655
"COM","CAN",19
"COG","CAN",136
"CRI","CAN",1194
"CIV","CAN",831
"HRV","CAN",18938
"CUB","CAN",2541
"CUW","CAN",179
"CYP","CAN",2083
"CZE","CAN",7867
"PRK","CAN",52
"COD","CAN",4792
"DNK","CAN",8670
"DJI","CAN",239
"DMA","CAN",1350
"DOM","CAN",2463
"ECU","CAN",5433
"EGY","CAN",17581
"SLV","CAN",18730
"GNQ","CAN",7
"ERI","CAN",2306
"EST","CAN",3073
"SWZ","CAN",80
"ETH","CAN",6854
"FJI","CAN",10880
"FIN","CAN",6825
"FRA","CAN",35968
"GUF","CAN",24
"PYF","CAN",70
"GAB","CAN",205
"GMB","CAN",112
"GEO","CAN",373
"DEU","CAN",84894
"GHA","CAN",8115
"GIB","CAN",122
"GRC","CAN",36563
"GRD","CAN",4289
"GLP","CAN",168
"GTM","CAN",6734
"GIN","CAN",638
"GNB","CAN",24
"GUY","CAN",40212
"HTI","CAN",25756
"HND","CAN",2152
"HUN","CAN",24234
"ISL","CAN",215
"IND","CAN",153954
"IDN","CAN",4996
"IRN","CAN",35835
"IRQ","CAN",12736
"IRL","CAN",12524
"ISR","CAN",8020
"ITA","CAN",151986
"JAM","CAN",58193
"JPN","CAN",12544
"JOR","CAN",2463
"KAZ","CAN",1823
"KEN","CAN",9864
"KWT","CAN",4589
"KGZ","CAN",290
"LAO","CAN",6840
"LVA","CAN",3691
"LBN","CAN",32735
"LSO","CAN",45
"LBR","CAN",328
"LBY","CAN",1197
"LTU","CAN",3306
"LUX","CAN",253
"MDG","CAN",932
"MWI","CAN",189
"MYS","CAN",10265
"MLI","CAN",401
"MLT","CAN",4524
"MTQ","CAN",138
"MRT","CAN",72
"MUS","CAN",3189
"MEX","CAN",20421
"MCO","CAN",52
"MNG","CAN",63
"MNE","CAN",0
"MSR","CAN",295
"MAR","CAN",12411
"MOZ","CAN",425
"MMR","CAN",1796
"NAM","CAN",145
"NPL","CAN",547
"NLD","CAN",56600
"NCL","CAN",55
"NZL","CAN",4527
"NIC","CAN",4556
"NER","CAN",98
"NGA","CAN",4981
"MKD","CAN",3504
"NOR","CAN",3048
"OMN","CAN",268
"PAK","CAN",39770
"PAN","CAN",1203
"PNG","CAN",143
"PRY","CAN",2399
"PER","CAN",8650
"PHL","CAN",114272
"POL","CAN",86869
"PRT","CAN",74428
"PRI","CAN",124
"QAT","CAN",525
"KOR","CAN",39535
"MDA","CAN",1138
"REU","CAN",30
"ROU","CAN",29304
"RUS","CAN",24283
"RWA","CAN",1270
"KNA","CAN",1192
"LCA","CAN",1551
"SPM","CAN",180
"VCT","CAN",4221
"WSM","CAN",30
"SAU","CAN",4747
"SEN","CAN",867
"SRB","CAN",0
"SYC","CAN",500
"SLE","CAN",488
"SGP","CAN",4604
"SXM","CAN",51
"SVK","CAN",5122
"SVN","CAN",4476
"SOM","CAN",9718
"ZAF","CAN",17824
"ESP","CAN",5091
"LKA","CAN",43801
"PSE","CAN",2689
"SDN","CAN",3571
"SUR","CAN",401
"SWE","CAN",3603
"CHE","CAN",9947
"SYR","CAN",7634
"TJK","CAN",55
"THA","CAN",4191
"TGO","CAN",358
"TON","CAN",50
"TTO","CAN",31126
"TUN","CAN",2614
"TUR","CAN",8493
"TKM","CAN",52
"TCA","CAN",5
"UGA","CAN",5270
"UKR","CAN",25318
"ARE","CAN",3144
"GBR","CAN",293662
"TZA","CAN",9491
"USA","CAN",123473
"VIR","CAN",17
"URY","CAN",3011
"UZB","CAN",726
"VEN","CAN",3838
"VNM","CAN",71734
"YEM","CAN",507
"ZMB","CAN",1078
"ZWE","CAN",1954
"ARG","CYM",5
"AUS","CYM",45
"AUT","CYM",41
"BHS","CYM",99
"BRB","CYM",151
"BEL","CYM",7
"BLZ","CYM",194
"BMU","CYM",26
"BRA","CYM",34
"CAN","CYM",722
"JEY","CYM",7
"COL","CYM",149
"CRI","CYM",202
"CUB","CYM",412
"CUW","CYM",12
"DNK","CYM",12
"DOM","CYM",53
"FIN","CYM",5
"FRA","CYM",25
"DEU","CYM",94
"GRD","CYM",10
"GUY","CYM",97
"HTI","CYM",12
"HND","CYM",373
"IND","CYM",76
"IRN","CYM",8
"IRL","CYM",134
"ISR","CYM",2
"ITA","CYM",82
"JAM","CYM",3269
"JPN","CYM",16
"KEN","CYM",10
"MYS","CYM",13
"MEX","CYM",20
"NLD","CYM",34
"NZL","CYM",39
"NIC","CYM",338
"NER","CYM",29
"NGA","CYM",11
"PAK","CYM",73
"PAN","CYM",74
"PER","CYM",4
"PHL","CYM",75
"PRI","CYM",22
"LCA","CYM",5
"VCT","CYM",24
"ZAF","CYM",21
"ESP","CYM",12
"CHE","CYM",63
"THA","CYM",50
"TTO","CYM",191
"GBR","CYM",1179
"TZA","CYM",0
"USA","CYM",928
"VEN","CYM",20
"ZMB","CYM",8
"ZWE","CYM",13
"AUS","CAF",8
"AUT","CAF",21
"BRA","CAF",0
"CAN","CAF",142
"TCD","CAF",8502
"CYP","CAF",5
"COD","CAF",12376
"DNK","CAF",1
"EGY","CAF",27
"FRA","CAF",7482
"IRL","CAF",7
"ITA","CAF",60
"MLI","CAF",246
"NLD","CAF",26
"RUS","CAF",114
"STP","CAF",54
"SVN","CAF",37
"ZAF","CAF",62
"SSD","CAF",0
"SDN","CAF",15931
"SWE","CAF",9
"CHE","CAF",104
"TGO","CAF",7
"TUR","CAF",2
"USA","CAF",721
"CMR","TCD",19581
"CAF","TCD",5097
"COG","TCD",452
"COD","TCD",162
"FRA","TCD",560
"GAB","TCD",185
"LBY","TCD",693
"NER","TCD",1651
"NGA","TCD",9365
"SDN","TCD",15412
"FRA","JEY",412
"IRL","JEY",814
"PRT","JEY",1657
"GBR","JEY",26733
"AFG","CHL",12
"ALB","CHL",11
"DZA","CHL",26
"AND","CHL",5
"AGO","CHL",33
"AIA","CHL",6
"ATG","CHL",6
"ARG","CHL",22791
"ARM","CHL",4
"ABW","CHL",2
"AUS","CHL",503
"AUT","CHL",256
"AZE","CHL",0
"BHS","CHL",1
"BHR","CHL",2
"BGD","CHL",5
"BRB","CHL",1
"BLR","CHL",3
"BEL","CHL",414
"BLZ","CHL",2
"BEN","CHL",1
"BMU","CHL",3
"BTN","CHL",4
"BOL","CHL",4849
"BIH","CHL",6
"BWA","CHL",2
"BRA","CHL",3243
"BGR","CHL",54
"BFA","CHL",0
"BDI","CHL",1
"CPV","CHL",0
"KHM","CHL",1
"CMR","CHL",3
"CAN","CHL",958
"CYM","CHL",0
"CAF","CHL",1
"TCD","CHL",5
"CHN","CHL",1232
"HKG","CHL",29
"MAC","CHL",4
"COL","CHL",1750
"COM","CHL",0
"COG","CHL",8
"COK","CHL",0
"CRI","CHL",217
"CIV","CHL",5
"HRV","CHL",217
"CUB","CHL",1558
"CYP","CHL",8
"CZE","CHL",67
"PRK","CHL",5
"COD","CHL",9
"DNK","CHL",115
"DMA","CHL",14
"DOM","CHL",124
"ECU","CHL",3937
"EGY","CHL",49
"SLV","CHL",118
"GNQ","CHL",1
"ERI","CHL",0
"EST","CHL",22
"SWZ","CHL",1
"ETH","CHL",3
"FLK","CHL",2
"FRO","CHL",0
"FJI","CHL",5
"FIN","CHL",70
"FRA","CHL",1595
"GUF","CHL",2
"PYF","CHL",1
"GAB","CHL",2
"GMB","CHL",2
"GEO","CHL",2
"DEU","CHL",2635
"GHA","CHL",5
"GIB","CHL",1
"GRC","CHL",94
"GRL","CHL",2
"GRD","CHL",1
"GLP","CHL",2
"GUM","CHL",2
"GTM","CHL",105
"GIN","CHL",1
"GNB","CHL",2
"GUY","CHL",9
"HTI","CHL",25
"VAT","CHL",0
"HND","CHL",99
"HUN","CHL",154
"ISL","CHL",6
"IND","CHL",353
"IDN","CHL",45
"IRN","CHL",57
"IRQ","CHL",19
"IRL","CHL",68
"ISR","CHL",303
"ITA","CHL",2016
"JAM","CHL",13
"JPN","CHL",450
"JOR","CHL",51
"KAZ","CHL",4
"KEN","CHL",11
"KWT","CHL",6
"KGZ","CHL",1
"LAO","CHL",1
"LVA","CHL",12
"LBN","CHL",122
"LSO","CHL",6
"LBR","CHL",3
"LBY","CHL",14
"LIE","CHL",1
"LTU","CHL",7
"LUX","CHL",7
"MDG","CHL",5
"MWI","CHL",1
"MYS","CHL",14
"MDV","CHL",1
"MLI","CHL",39
"MLT","CHL",10
"MTQ","CHL",2
"MRT","CHL",1
"MUS","CHL",2
"MYT","CHL",1
"MEX","CHL",848
"FSM","CHL",0
"MCO","CHL",4
"MNG","CHL",0
"MSR","CHL",1
"MAR","CHL",46
"MOZ","CHL",27
"MMR","CHL",1
"NAM","CHL",2
"NRU","CHL",4
"NPL","CHL",4
"NLD","CHL",377
"NCL","CHL",2
"NZL","CHL",73
"NIC","CHL",114
"NER","CHL",5
"NGA","CHL",16
"NIU","CHL",1
"MKD","CHL",183
"MNP","CHL",4
"NOR","CHL",169
"OMN","CHL",2
"PAK","CHL",127
"PLW","CHL",1
"PAN","CHL",253
"PNG","CHL",2
"PRY","CHL",571
"PER","CHL",13862
"PHL","CHL",149
"POL","CHL",207
"PRT","CHL",112
"PRI","CHL",83
"QAT","CHL",9
"KOR","CHL",531
"MDA","CHL",4
"REU","CHL",0
"ROU","CHL",180
"RUS","CHL",262
"RWA","CHL",3
"SHN","CHL",126
"KNA","CHL",6
"LCA","CHL",26
"SPM","CHL",2
"VCT","CHL",2
"SMR","CHL",0
"STP","CHL",6
"SAU","CHL",9
"SEN","CHL",4
"SLE","CHL",1
"SGP","CHL",41
"SVK","CHL",25
"SVN","CHL",23
"SOM","CHL",4
"ZAF","CHL",130
"ESP","CHL",4470
"LKA","CHL",4
"PSE","CHL",369
"SDN","CHL",0
"SUR","CHL",0
"SWE","CHL",609
"CHE","CHL",537
"SYR","CHL",170
"TJK","CHL",1
"THA","CHL",16
"TGO","CHL",8
"TON","CHL",87
"TTO","CHL",6
"TUN","CHL",9
"TUR","CHL",133
"TKM","CHL",0
"TCA","CHL",2
"UGA","CHL",2
"UKR","CHL",84
"ARE","CHL",5
"GBR","CHL",891
"TZA","CHL",4
"USA","CHL",4366
"VIR","CHL",1
"URY","CHL",1161
"UZB","CHL",1
"VUT","CHL",0
"VEN","CHL",1944
"VNM","CHL",6
"WLF","CHL",1
"ESH","CHL",1
"ZMB","CHL",2
"ZWE","CHL",6
"AUS","CHN",2172
"BGD","CHN",1161
"BRA","CHN",28567
"CAN","CHN",3656
"HKG","CHN",2040
"MAC","CHN",7295
"IND","CHN",3642
"IDN","CHN",9248
"JPN","CHN",2892
"MYS","CHN",2466
"PAK","CHN",1805
"PER","CHN",5185
"PHL","CHN",21652
"KOR","CHN",75060
"RUS","CHN",1159
"LKA","CHN",1256
"THA","CHN",5026
"GBR","CHN",3982
"USA","CHN",10937
"VNM","CHN",12418
"AUS","HKG",4284
"BGD","HKG",238
"CAN","HKG",8508
"CHN","HKG",977867
"MAC","HKG",30729
"FRA","HKG",1222
"DEU","HKG",1214
"IND","HKG",7659
"IDN","HKG",19767
"IRL","HKG",344
"ITA","HKG",342
"JPN","HKG",6355
"MYS","HKG",6418
"NPL","HKG",3991
"NLD","HKG",560
"NZL","HKG",1238
"PAK","HKG",3855
"PHL","HKG",10445
"PRT","HKG",43
"KOR","HKG",1794
"RUS","HKG",15
"SGP","HKG",3970
"ESP","HKG",175
"LKA","HKG",252
"CHE","HKG",429
"THA","HKG",2924
"GBR","HKG",9373
"USA","HKG",7747
"VNM","HKG",3778
"CHN","MAC",90635
"HKG","MAC",7990
"PHL","MAC",1840
"PRT","MAC",958
"THA","MAC",234
"AFG","COL",59
"ALB","COL",26
"DZA","COL",12
"AND","COL",24
"AGO","COL",24
"AIA","COL",24
"ATG","COL",10
"ARG","COL",1434
"ABW","COL",144
"AUS","COL",86
"AUT","COL",110
"BEL","COL",199
"BOL","COL",351
"BRA","COL",818
"BGR","COL",36
"CAN","COL",413
"CHL","COL",910
"CHN","COL",871
"HKG","COL",21
"CRI","COL",392
"HRV","COL",27
"CUB","COL",879
"CUW","COL",35
"CZE","COL",30
"PRK","COL",64
"DNK","COL",45
"DMA","COL",20
"DOM","COL",160
"ECU","COL",6209
"EGY","COL",85
"SLV","COL",171
"EST","COL",8
"FIN","COL",25
"FRA","COL",963
"DEU","COL",1245
"GRC","COL",74
"GTM","COL",157
"GUY","COL",9
"HTI","COL",71
"HND","COL",141
"HUN","COL",73
"IND","COL",55
"IDN","COL",39
"IRN","COL",61
"IRQ","COL",21
"IRL","COL",61
"ISR","COL",290
"ITA","COL",1585
"JAM","COL",35
"JPN","COL",335
"JOR","COL",133
"KWT","COL",13
"LVA","COL",6
"LBN","COL",657
"LTU","COL",18
"LUX","COL",10
"MEX","COL",1150
"MAR","COL",42
"NLD","COL",207
"NZL","COL",24
"NIC","COL",222
"NGA","COL",37
"NOR","COL",34
"PAK","COL",25
"PAN","COL",862
"PRY","COL",110
"PER","COL",2175
"PHL","COL",34
"POL","COL",153
"PRT","COL",62
"PRI","COL",238
"KOR","COL",117
"ROU","COL",153
"RUS","COL",216
"SAU","COL",43
"SXM","COL",9
"SVN","COL",14
"ZAF","COL",29
"ESP","COL",3027
"SWE","COL",81
"CHE","COL",379
"SYR","COL",313
"TTO","COL",19
"TUR","COL",26
"UKR","COL",76
"ARE","COL",23
"GBR","COL",560
"USA","COL",7691
"URY","COL",218
"VUT","COL",85
"VEN","COL",17609
"FRA","COM",301
"KEN","COM",38
"MDG","COM",4851
"REU","COM",493
"TZA","COM",77
"AGO","COG",14697
"BEN","COG",3627
"CMR","COG",3118
"CAF","COG",7300
"TCD","COG",3263
"CHN","COG",419
"CUB","COG",65
"COD","COG",88538
"GNQ","COG",393
"FRA","COG",2575
"GAB","COG",689
"DEU","COG",118
"LBN","COG",339
"MLI","COG",10731
"MRT","COG",1169
"PRT","COG",384
"RUS","COG",430
"RWA","COG",6547
"SEN","COG",4897
"TGO","COG",496
"USA","COG",46
"AUS","COK",77
"FJI","COK",46
"PYF","COK",35
"NLD","COK",9
"NZL","COK",1258
"NIU","COK",8
"PNG","COK",6
"WSM","COK",1
"GBR","COK",42
"USA","COK",13
"AFG","CRI",1
"ALB","CRI",3
"DZA","CRI",4
"AGO","CRI",1
"ARG","CRI",547
"ARM","CRI",3
"ABW","CRI",17
"AUS","CRI",25
"AUT","CRI",70
"AZE","CRI",1
"BHS","CRI",7
"BHR","CRI",1
"BGD","CRI",2
"BRB","CRI",5
"BLR","CRI",2
"BEL","CRI",132
