"i","j","fij"
"USA","COK",18
"AFG","CRI",11
"ALB","CRI",2
"DZA","CRI",21
"AGO","CRI",2
"ARG","CRI",864
"ARM","CRI",4
"ABW","CRI",22
"AUS","CRI",50
"AUT","CRI",71
"AZE","CRI",2
"BHS","CRI",8
"BHR","CRI",1
"BGD","CRI",6
"BRB","CRI",6
"BLR","CRI",4
"BEL","CRI",169
"BLZ","CRI",123
"BEN","CRI",1
"BMU","CRI",5
"BTN","CRI",2
"BOL","CRI",220
"BRA","CRI",304
"BGR","CRI",37
"KHM","CRI",2
"CMR","CRI",6
"CAN","CRI",754
"CYM","CRI",6
"CAF","CRI",4
"JEY","CRI",73
"CHL","CRI",1127
"CHN","CRI",190
"HKG","CRI",1604
"MAC","CRI",1
"COL","CRI",4147
"COG","CRI",5
"CIV","CRI",2
"HRV","CRI",16
"CUB","CRI",3558
"CYP","CRI",2
"PRK","CRI",20
"COD","CRI",2
"DNK","CRI",39
"DMA","CRI",3
"DOM","CRI",556
"ECU","CRI",683
"EGY","CRI",11
"SLV","CRI",26046
"EST","CRI",2
"SWZ","CRI",1
"ETH","CRI",1
"FJI","CRI",1
"FIN","CRI",14
"FRA","CRI",482
"GUF","CRI",6
"GAB","CRI",1
"GEO","CRI",8
"DEU","CRI",1077
"GHA","CRI",1
"GIB","CRI",2
"GRC","CRI",22
"GRL","CRI",5
"GRD","CRI",5
"GUM","CRI",4
"GTM","CRI",1602
"GUY","CRI",16
"HTI","CRI",41
"HND","CRI",2241
"HUN","CRI",49
"ISL","CRI",1
"IND","CRI",31
"IDN","CRI",10
"IRN","CRI",63
"IRQ","CRI",8
"IRL","CRI",19
"ISR","CRI",101
"ITA","CRI",1214
"JAM","CRI",209
"JPN","CRI",169
"JOR","CRI",6
"KAZ","CRI",4
"KEN","CRI",4
"LAO","CRI",2
"LVA","CRI",1
"LBN","CRI",62
"LBY","CRI",8
"LIE","CRI",2
"LTU","CRI",6
"LUX","CRI",8
"MDG","CRI",2
"MYS","CRI",2
"MDV","CRI",1
"MTQ","CRI",2
"MEX","CRI",1778
"MCO","CRI",1
"MNG","CRI",7
"MSR","CRI",2
"MAR","CRI",8
"MOZ","CRI",2
"MMR","CRI",8
"NPL","CRI",5
"NLD","CRI",332
"NZL","CRI",11
"NIC","CRI",131695
"NGA","CRI",2
"MKD","CRI",18
"NOR","CRI",40
"OMN","CRI",2
"PAK","CRI",5
"PAN","CRI",7652
"PRY","CRI",48
"PER","CRI",2045
"PHL","CRI",71
"POL","CRI",224
"PRT","CRI",46
"PRI","CRI",216
"QAT","CRI",2
"KOR","CRI",136
"MDA","CRI",2
"ROU","CRI",55
"RUS","CRI",390
"RWA","CRI",1
"KNA","CRI",1
"LCA","CRI",1
"SPM","CRI",1
"VCT","CRI",1
"SAU","CRI",6
"SEN","CRI",1
"SGP","CRI",9
"SVK","CRI",15
"SOM","CRI",1
"ZAF","CRI",37
"ESP","CRI",1392
"LKA","CRI",1
"SDN","CRI",1
"SUR","CRI",11
"SWE","CRI",80
"CHE","CRI",360
"SYR","CRI",7
"THA","CRI",4
"TTO","CRI",21
"TUN","CRI",2
"TUR","CRI",5
"UGA","CRI",6
"UKR","CRI",102
"GBR","CRI",339
"TZA","CRI",2
"USA","CRI",7301
"VIR","CRI",4
"URY","CRI",196
"UZB","CRI",1
"VEN","CRI",834
"VNM","CRI",1
"ZWE","CRI",1
"BEN","CIV",57138
"BFA","CIV",1114233
"CPV","CIV",306
"GMB","CIV",6022
"GHA","CIV",90436
"GIN","CIV",135616
"GNB","CIV",344
"LBR","CIV",22779
"LBY","CIV",5397
"MLI","CIV",445636
"MRT","CIV",10316
"NER","CIV",55202
"NGA","CIV",36486
"SEN","CIV",24586
"SLE","CIV",693
"TGO","CIV",33605
"ALB","HRV",83
"DZA","HRV",0
"ARG","HRV",166
"AUS","HRV",764
"AUT","HRV",1440
"BLR","HRV",0
"BEL","HRV",205
"BOL","HRV",0
"BIH","HRV",506365
"BRA","HRV",119
"BGR","HRV",138
"CAN","HRV",468
"CHL","HRV",110
"CHN","HRV",0
"COL","HRV",0
"CZE","HRV",428
"DNK","HRV",38
"EGY","HRV",0
"EST","HRV",3
"FIN","HRV",13
"FRA","HRV",651
"DEU","HRV",6825
"GRC","HRV",68
"HUN","HRV",1393
"IND","HRV",0
"IDN","HRV",0
"IRN","HRV",0
"IRQ","HRV",0
"IRL","HRV",5
"ISR","HRV",0
"ITA","HRV",1941
"JPN","HRV",0
"JOR","HRV",0
"KAZ","HRV",0
"LVA","HRV",11
"LBN","HRV",0
"LBY","HRV",0
"LTU","HRV",9
"LUX","HRV",7
"MEX","HRV",8
"MNE","HRV",0
"MAR","HRV",0
"NLD","HRV",250
"NZL","HRV",72
"NGA","HRV",0
"MKD","HRV",11990
"NOR","HRV",16
"PER","HRV",50
"PHL","HRV",0
"POL","HRV",660
"PRT","HRV",13
"KOR","HRV",0
"MDA","HRV",0
"ROU","HRV",166
"RUS","HRV",0
"SRB","HRV",0
"SVK","HRV",279
"SVN","HRV",26764
"ZAF","HRV",0
"ESP","HRV",31
"PSE","HRV",0
"SDN","HRV",0
"SWE","HRV",276
"CHE","HRV",622
"SYR","HRV",0
"TUR","HRV",0
"UKR","HRV",0
"GBR","HRV",186
"USA","HRV",1068
"VEN","HRV",13
"ZMB","HRV",0
"ALB","CUB",184
"DZA","CUB",78
"AGO","CUB",165
"ARG","CUB",283
"BOL","CUB",97
"BGR","CUB",225
"CAN","CUB",102
"CHL","CUB",298
"CHN","CUB",499
"COL","CUB",268
"CZE","CUB",308
"DOM","CUB",203
"ECU","CUB",102
"FRA","CUB",249
"DEU","CUB",570
"GRL","CUB",148
"GRD","CUB",137
"GTM","CUB",116
"HTI","CUB",1564
"HUN","CUB",118
"ITA","CUB",373
"JAM","CUB",497
"LBN","CUB",94
"MEX","CUB",674
"NIC","CUB",451
"PAN","CUB",140
"PER","CUB",145
"POL","CUB",160
"PRI","CUB",206
"ROU","CUB",116
"RUS","CUB",3404
"ESP","CUB",8112
"UKR","CUB",1036
"GBR","CUB",84
"USA","CUB",899
"VEN","CUB",327
"AFG","CYP",3
"ALB","CYP",98
"DZA","CYP",13
"ASM","CYP",0
"ARG","CYP",30
"ARM","CYP",413
"AUS","CYP",1048
"AUT","CYP",125
"AZE","CYP",13
"BHS","CYP",0
"BHR","CYP",38
"BGD","CYP",229
"BLR","CYP",119
"BEL","CYP",92
"BLZ","CYP",0
"BEN","CYP",3
"BMU","CYP",0
"BOL","CYP",4
"BIH","CYP",24
"BWA","CYP",3
"BRA","CYP",21
"BRN","CYP",2
"BGR","CYP",2165
"BDI","CYP",2
"KHM","CYP",0
"CMR","CYP",20
"CAN","CYP",529
"CAF","CYP",6
"CHL","CYP",17
"CHN","CYP",563
"COL","CYP",44
"CRI","CYP",2
"HRV","CYP",30
"CUB","CYP",13
"CZE","CYP",238
"PRK","CYP",12
"COD","CYP",241
"DNK","CYP",60
"DJI","CYP",2
"DMA","CYP",0
"DOM","CYP",4
"ECU","CYP",3
"EGY","CYP",1824
"SLV","CYP",4
"ERI","CYP",2
"EST","CYP",10
"ETH","CYP",29
"FJI","CYP",2
"FIN","CYP",174
"FRA","CYP",323
"GUF","CYP",0
"GEO","CYP",5376
"DEU","CYP",914
"GHA","CYP",30
"GIB","CYP",2
"GRC","CYP",8340
"GTM","CYP",0
"GIN","CYP",0
"HTI","CYP",2
"HND","CYP",2
"HUN","CYP",122
"ISL","CYP",12
"IND","CYP",967
"IDN","CYP",61
"IRN","CYP",423
"IRQ","CYP",111
"IRL","CYP",273
"ISR","CYP",135
"ITA","CYP",170
"JAM","CYP",6
"JPN","CYP",30
"JOR","CYP",156
"KAZ","CYP",84
"KEN","CYP",30
"KWT","CYP",82
"KGZ","CYP",9
"LAO","CYP",2
"LVA","CYP",58
"LBN","CYP",969
"LBY","CYP",81
"LTU","CYP",33
"LUX","CYP",4
"MDG","CYP",3
"MWI","CYP",3
"MYS","CYP",16
"MLT","CYP",12
"MTQ","CYP",0
"MUS","CYP",4
"MEX","CYP",23
"MAR","CYP",23
"MOZ","CYP",4
"MMR","CYP",16
"NAM","CYP",2
"NPL","CYP",20
"NLD","CYP",170
"NZL","CYP",33
"NIC","CYP",4
"NER","CYP",3
"NGA","CYP",108
"MKD","CYP",7
"NOR","CYP",71
"OMN","CYP",23
"PAK","CYP",183
"PAN","CYP",7
"PRY","CYP",3
"PER","CYP",12
"PHL","CYP",2535
"POL","CYP",249
"PRT","CYP",23
"PRI","CYP",2
"QAT","CYP",4
"KOR","CYP",3
"MDA","CYP",331
"ROU","CYP",1902
"RUS","CYP",4574
"RWA","CYP",0
"VCT","CYP",0
"SAU","CYP",82
"SEN","CYP",3
"SRB","CYP",891
"SYC","CYP",3
"SLE","CYP",2
"SGP","CYP",12
"SVK","CYP",48
"SVN","CYP",6
"SOM","CYP",4
"ZAF","CYP",1747
"ESP","CYP",55
"LKA","CYP",3474
"PSE","CYP",128
"SDN","CYP",183
"SUR","CYP",2
"SWE","CYP",321
"CHE","CYP",133
"SYR","CYP",1146
"TJK","CYP",3
"THA","CYP",92
"TTO","CYP",6
"TUN","CYP",13
"TUR","CYP",215
"TKM","CYP",4
"UGA","CYP",7
"UKR","CYP",1153
"ARE","CYP",54
"GBR","CYP",12804
"TZA","CYP",51
"USA","CYP",1119
"URY","CYP",2
"UZB","CYP",26
"VEN","CYP",23
"VNM","CYP",23
"YEM","CYP",6
"ZMB","CYP",48
"ZWE","CYP",108
"AFG","CZE",77
"ALB","CZE",66
"DZA","CZE",121
"AND","CZE",6
"AGO","CZE",50
"ATG","CZE",2
"ARG","CZE",114
"ARM","CZE",340
"AUS","CZE",85
"AUT","CZE",2717
"AZE","CZE",68
"BHR","CZE",9
"BGD","CZE",12
"BRB","CZE",5
"BLR","CZE",483
"BEL","CZE",279
"BLZ","CZE",1
"BEN","CZE",10
"BMU","CZE",1
"BTN","CZE",0
"BOL","CZE",18
"BIH","CZE",533
"BWA","CZE",1
"BRA","CZE",42
"BGR","CZE",1731
"BFA","CZE",2
"BDI","CZE",0
"CPV","CZE",5
"KHM","CZE",6
"CMR","CZE",2
"CAN","CZE",181
"CAF","CZE",1
"TCD","CZE",3
"CHL","CZE",11
"CHN","CZE",454
"HKG","CZE",9
"COL","CZE",27
"COM","CZE",1
"COG","CZE",24
"CRI","CZE",4
"CIV","CZE",5
"HRV","CZE",626
"CUB","CZE",185
"CYP","CZE",20
"PRK","CZE",32
"COD","CZE",12
"DNK","CZE",48
"DJI","CZE",2
"DMA","CZE",0
"DOM","CZE",2
"ECU","CZE",15
"EGY","CZE",58
"SLV","CZE",5
"GNQ","CZE",1
"ERI","CZE",1
"EST","CZE",23
"SWZ","CZE",1
"ETH","CZE",29
"FJI","CZE",3
"FIN","CZE",123
"FRA","CZE",1336
"GAB","CZE",0
"GMB","CZE",3
"GEO","CZE",132
"DEU","CZE",3563
"GHA","CZE",16
"GRC","CZE",667
"GRD","CZE",0
"GTM","CZE",3
"GIN","CZE",9
"GNB","CZE",3
"GUY","CZE",1
"HTI","CZE",8
"HND","CZE",1
"HUN","CZE",2290
"ISL","CZE",7
"IND","CZE",90
"IDN","CZE",33
"IRN","CZE",70
"IRQ","CZE",98
"IRL","CZE",25
"ISR","CZE",52
"ITA","CZE",382
"JAM","CZE",2
"JPN","CZE",72
"JOR","CZE",38
"KAZ","CZE",682
"KEN","CZE",16
"KIR","CZE",1
"KWT","CZE",21
"KGZ","CZE",56
"LAO","CZE",3
"LVA","CZE",49
"LBN","CZE",76
"LSO","CZE",2
"LBR","CZE",3
"LBY","CZE",37
"LIE","CZE",0
"LTU","CZE",61
"LUX","CZE",6
"MDG","CZE",9
"MWI","CZE",7
"MYS","CZE",5
"MDV","CZE",0
"MLI","CZE",6
"MLT","CZE",3
"MHL","CZE",0
"MRT","CZE",1
"MUS","CZE",1
"MEX","CZE",29
"MCO","CZE",1
"MNG","CZE",210
"MNE","CZE",43
"MAR","CZE",39
"MOZ","CZE",1
"MMR","CZE",1
"NAM","CZE",3
"NRU","CZE",1
"NPL","CZE",6
"NLD","CZE",203
"NZL","CZE",13
"NIC","CZE",6
"NER","CZE",2
"NGA","CZE",25
"MKD","CZE",197
"NOR","CZE",36
"PAK","CZE",34
"PLW","CZE",0
"PAN","CZE",4
"PNG","CZE",1
"PRY","CZE",12
"PER","CZE",25
"PHL","CZE",13
"POL","CZE",9124
"PRT","CZE",15
"QAT","CZE",10
"KOR","CZE",28
"MDA","CZE",303
"ROU","CZE",4417
"RUS","CZE",4924
"RWA","CZE",5
"KNA","CZE",2
"LCA","CZE",1
"VCT","CZE",0
"WSM","CZE",1
"SMR","CZE",1
"STP","CZE",0
"SAU","CZE",6
"SEN","CZE",12
"SRB","CZE",1772
"SYC","CZE",1
"SLE","CZE",1
"SGP","CZE",5
"SVK","CZE",105379
"SVN","CZE",96
"SLB","CZE",0
"SOM","CZE",2
"ZAF","CZE",57
"ESP","CZE",63
"LKA","CZE",12
"PSE","CZE",28
"SDN","CZE",25
"SUR","CZE",1
"SWE","CZE",78
"CHE","CZE",142
"SYR","CZE",162
"TJK","CZE",24
"THA","CZE",12
"TLS","CZE",1
"TGO","CZE",6
"TON","CZE",3
"TTO","CZE",1
"TUN","CZE",58
"TUR","CZE",82
"TKM","CZE",18
"TUV","CZE",1
"UGA","CZE",6
"UKR","CZE",12298
"ARE","CZE",12
"GBR","CZE",526
"TZA","CZE",7
"USA","CZE",775
"URY","CZE",13
"UZB","CZE",66
"VUT","CZE",2
"VEN","CZE",17
"VNM","CZE",5386
"ESH","CZE",6
"YEM","CZE",41
"ZMB","CZE",7
"ZWE","CZE",8
"AUS","PRK",112
"BGD","PRK",86
"BRA","PRK",1140
"CAN","PRK",179
"CHN","PRK",19590
"HKG","PRK",102
"IND","PRK",198
"IDN","PRK",904
"JPN","PRK",173
"MYS","PRK",138
"PAK","PRK",90
"PER","PRK",207
"PHL","PRK",1444
"KOR","PRK",5201
"RUS","PRK",58
"LKA","PRK",126
"THA","PRK",300
"GBR","PRK",205
"USA","PRK",661
"VNM","PRK",699
"AGO","COD",276402
"BDI","COD",128458
"COG","COD",5912
"RWA","COD",1132791
"SSD","COD",137306
"SDN","COD",15271
"UGA","COD",19780
"AFG","DNK",1648
"ALB","DNK",45
"DZA","DNK",717
"AND","DNK",1
"AGO","DNK",77
"ATG","DNK",0
"ARG","DNK",899
"ARM","DNK",430
"ABW","DNK",3
"AUS","DNK",1310
"AUT","DNK",1400
"AZE","DNK",90
"BHS","DNK",7
"BHR","DNK",81
"BGD","DNK",320
"BRB","DNK",21
"BLR","DNK",135
"BEL","DNK",980
"BLZ","DNK",5
"BEN","DNK",24
"BMU","DNK",5
"BTN","DNK",8
"BOL","DNK",105
"BIH","DNK",17628
"BWA","DNK",48
"BRA","DNK",1154
"BRN","DNK",4
"BGR","DNK",445
"BFA","DNK",12
"BDI","DNK",132
"CPV","DNK",12
"KHM","DNK",90
"CMR","DNK",84
"CAN","DNK",2519
"CAF","DNK",2
"TCD","DNK",2
"CHL","DNK",1198
"CHN","DNK",2441
"HKG","DNK",492
"MAC","DNK",3
"COL","DNK",1424
"COM","DNK",17
"COG","DNK",58
"COK","DNK",1
"CRI","DNK",68
"CIV","DNK",191
"HRV","DNK",542
"CUB","DNK",102
"CYP","DNK",131
"CZE","DNK",203
"PRK","DNK",211
"COD","DNK",120
"DJI","DNK",15
"DMA","DNK",7
"DOM","DNK",56
"ECU","DNK",269
"EGY","DNK",1076
"SLV","DNK",38
"ERI","DNK",79
"EST","DNK",234
"SWZ","DNK",39
"ETH","DNK",820
"FRO","DNK",8533
"FJI","DNK",17
"FIN","DNK",3503
"FRA","DNK",3345
"GUF","DNK",3
"PYF","DNK",3
"GAB","DNK",5
"GMB","DNK",360
"GEO","DNK",78
"DEU","DNK",25297
"GHA","DNK",678
"GRC","DNK",916
"GRL","DNK",10581
"GRD","DNK",5
"GLP","DNK",4
"GTM","DNK",78
"GIN","DNK",38
"GNB","DNK",20
"GUY","DNK",86
"HTI","DNK",90
"HND","DNK",52
"HUN","DNK",1426
"ISL","DNK",4471
"IND","DNK",3498
"IDN","DNK",528
"IRN","DNK",9753
"IRQ","DNK",7703
"IRL","DNK",1024
"ISR","DNK",1251
"ITA","DNK",2768
"JAM","DNK",103
"JPN","DNK",1129
"JOR","DNK",773
"KAZ","DNK",41
"KEN","DNK",803
"KIR","DNK",3
"KWT","DNK",529
"KGZ","DNK",2
"LAO","DNK",21
"LVA","DNK",341
"LBN","DNK",10077
"LSO","DNK",36
"LBR","DNK",78
"LBY","DNK",121
"LIE","DNK",11
"LTU","DNK",479
"LUX","DNK",145
"MDG","DNK",18
"MWI","DNK",43
"MYS","DNK",351
"MDV","DNK",3
"MLI","DNK",16
"MLT","DNK",53
"MHL","DNK",1
"MTQ","DNK",4
"MRT","DNK",15
"MUS","DNK",97
"MEX","DNK",350
"MCO","DNK",6
"MNG","DNK",10
"MNE","DNK",1933
"MAR","DNK",3943
"MOZ","DNK",94
"MMR","DNK",54
"NAM","DNK",24
"NPL","DNK",78
"NLD","DNK",3612
"NZL","DNK",427
"NIC","DNK",79
"NER","DNK",6
"NGA","DNK",389
"MKD","DNK",1237
"NOR","DNK",14633
"OMN","DNK",7
"PAK","DNK",8498
"PAN","DNK",31
"PNG","DNK",6
"PRY","DNK",41
"PER","DNK",396
"PHL","DNK",2951
"POL","DNK",9520
"PRT","DNK",561
"PRI","DNK",3
"QAT","DNK",18
"KOR","DNK",7400
"MDA","DNK",63
"REU","DNK",3
"ROU","DNK",1435
"RUS","DNK",2544
"RWA","DNK",70
"LCA","DNK",2
"VCT","DNK",8
"WSM","DNK",8
"SMR","DNK",1
"STP","DNK",0
"SAU","DNK",120
"SEN","DNK",58
"SRB","DNK",5796
"SYC","DNK",18
"SLE","DNK",164
"SGP","DNK",308
"SVK","DNK",113
"SVN","DNK",60
"SLB","DNK",2
"SOM","DNK",6085
"ZAF","DNK",794
"ESP","DNK",2136
"LKA","DNK",6510
"PSE","DNK",27
"SDN","DNK",140
"SUR","DNK",23
"SWE","DNK",17707
"CHE","DNK",1655
"SYR","DNK",921
"TJK","DNK",7
"THA","DNK",3777
"TGO","DNK",66
"TON","DNK",6
"TTO","DNK",126
"TUN","DNK",567
"TUR","DNK",24783
"TKM","DNK",4
"UGA","DNK",605
"UKR","DNK",650
"ARE","DNK",124
"GBR","DNK",11553
"TZA","DNK",616
"USA","DNK",7504
"URY","DNK",184
"UZB","DNK",40
"VUT","DNK",4
"VEN","DNK",289
"VNM","DNK",6865
"YEM","DNK",107
"ZMB","DNK",259
"ZWE","DNK",209
"ETH","DJI",10943
"SOM","DJI",82625
"YEM","DJI",236
"AIA","DMA",9
"ATG","DMA",243
"ABW","DMA",22
"AUS","DMA",4
"BHS","DMA",6
"BRB","DMA",80
"VGB","DMA",41
"CAN","DMA",88
"CHN","DMA",19
"CUB","DMA",6
"FRA","DMA",38
"GUF","DMA",11
"DEU","DMA",14
"GLP","DMA",19
"GUY","DMA",91
"HTI","DMA",732
"IND","DMA",13
"JAM","DMA",62
"LBN","DMA",16
"MTQ","DMA",69
"MSR","DMA",78
"NLD","DMA",5
"NGA","DMA",24
"PRI","DMA",8
"KNA","DMA",30
"LCA","DMA",135
"VCT","DMA",60
"SUR","DMA",9
"SYR","DMA",8
"TTO","DMA",147
"GBR","DMA",304
"USA","DMA",299
"VEN","DMA",14
"AIA","DOM",155
"ATG","DOM",296
"ARG","DOM",2935
"ABW","DOM",367
"AUS","DOM",75
"AUT","DOM",1072
"BHS","DOM",101
"BHR","DOM",24
"BEL","DOM",544
"BMU","DOM",10
"BTN","DOM",10
"BOL","DOM",403
"BIH","DOM",7
"BRA","DOM",1055
"VGB","DOM",14
"BGR","DOM",397
"BDI","DOM",4
"CPV","DOM",4
"KHM","DOM",131
"CMR","DOM",4
"CAN","DOM",3957
"CAF","DOM",7
"TCD","DOM",4
"CHL","DOM",2101
"CHN","DOM",4013
"COL","DOM",5217
"COK","DOM",10
"CRI","DOM",1724
"CUB","DOM",7580
"CZE","DOM",14
"DNK","DOM",78
"DMA","DOM",27
"ECU","DOM",1055
"SLV","DOM",407
"FIN","DOM",50
"FRA","DOM",2804
"DEU","DOM",5647
"GRC","DOM",105
"GLP","DOM",108
"GTM","DOM",528
"GUY","DOM",50
"HTI","DOM",207931
"HND","DOM",481
"HUN","DOM",57
"IND","DOM",319
"IRN","DOM",78
"IRQ","DOM",7
"IRL","DOM",57
"ISR","DOM",206
"ITA","DOM",7731
"JAM","DOM",468
"JPN","DOM",1395
"KAZ","DOM",4
"LBN","DOM",797
"MYS","DOM",40
"MLT","DOM",37
"MTQ","DOM",57
"MEX","DOM",1930
"MAR","DOM",24
"NLD","DOM",642
"NIC","DOM",461
"NGA","DOM",47
"MKD","DOM",7
"NOR","DOM",75
"PAK","DOM",185
"PAN","DOM",777
"PRY","DOM",68
"PER","DOM",2212
"PHL","DOM",128
"POL","DOM",528
"PRT","DOM",178
"PRI","DOM",9738
"KOR","DOM",609
"MDA","DOM",7
"ROU","DOM",34
"RUS","DOM",319
"SHN","DOM",105
"KNA","DOM",85
"SPM","DOM",43
"SAU","DOM",27
"SRB","DOM",200
"ZAF","DOM",269
"ESP","DOM",8168
"PSE","DOM",209
"SUR","DOM",115
"SWE","DOM",410
"CHE","DOM",2377
"SYR","DOM",85
"TTO","DOM",111
"TUR","DOM",81
"TCA","DOM",4
"UKR","DOM",135
"GBR","DOM",646
"USA","DOM",10124
"VIR","DOM",524
"URY","DOM",1805
"VEN","DOM",15811
"WLF","DOM",14
"AFG","ECU",21
"ALB","ECU",19
"DZA","ECU",18
"AGO","ECU",16
"ARG","ECU",1954
"ARM","ECU",15
"AUS","ECU",140
"AUT","ECU",205
"BHS","ECU",18
"BEL","ECU",320
"BOL","ECU",572
"BRA","ECU",1035
"BGR","ECU",73
"CMR","ECU",17
"CAN","ECU",889
"CHL","ECU",5002
"CHN","ECU",934
"HKG","ECU",37
"COL","ECU",55897
"CRI","ECU",351
"HRV","ECU",31
"CUB","ECU",1120
"CZE","ECU",118
"PRK","ECU",182
"DNK","ECU",69
"DOM","ECU",133
"EGY","ECU",32
"SLV","ECU",196
"FLK","ECU",20
"FIN","ECU",48
"FRA","ECU",813
"GMB","ECU",13
"DEU","ECU",1612
"GHA","ECU",15
"GRC","ECU",27
"GTM","ECU",162
"HTI","ECU",36
"HND","ECU",176
"HUN","ECU",81
"IND","ECU",86
"IDN","ECU",25
"IRN","ECU",72
"IRQ","ECU",14
"IRL","ECU",75
"ISR","ECU",195
"ITA","ECU",1424
"JAM","ECU",15
"JPN","ECU",275
"JOR","ECU",27
"LBN","ECU",166
"MYS","ECU",14
"MEX","ECU",797
"MAR","ECU",18
"NLD","ECU",310
"NZL","ECU",43
"NIC","ECU",147
"NGA","ECU",19
"MKD","ECU",15
"NOR","ECU",89
"PAK","ECU",20
"PAN","ECU",361
"PRY","ECU",91
"PER","ECU",4125
"PHL","ECU",47
"POL","ECU",117
"PRT","ECU",137
"PRI","ECU",188
"KOR","ECU",303
"ROU","ECU",114
"RUS","ECU",559
"SAU","ECU",34
"SVK","ECU",19
"ZAF","ECU",46
"ESP","ECU",2556
"PSE","ECU",37
"SWE","ECU",131
"CHE","ECU",734
"SYR","ECU",25
"TTO","ECU",17
"UKR","ECU",151
"GBR","ECU",807
"USA","ECU",9854
"URY","ECU",359
"VEN","ECU",3120
"VNM","ECU",18
"AFG","EGY",188
"ALB","EGY",96
"DZA","EGY",573
"AGO","EGY",21
"ATG","EGY",13
"ARG","EGY",243
"ARM","EGY",143
"AUS","EGY",418
"AUT","EGY",557
"AZE","EGY",23
"BHS","EGY",11
"BHR","EGY",325
"BGD","EGY",143
"BLR","EGY",216
"BEL","EGY",521
"BEN","EGY",35
"BIH","EGY",33
"BRA","EGY",112
"BRN","EGY",55
"BGR","EGY",58
"BFA","EGY",55
"BDI","EGY",36
"CMR","EGY",109
"CAN","EGY",382
"CAF","EGY",45
"TCD","EGY",264
"CHL","EGY",20
"CHN","EGY",501
"COL","EGY",52
"COM","EGY",527
"COG","EGY",39
"CIV","EGY",181
"HRV","EGY",96
"CYP","EGY",77
"CZE","EGY",191
"PRK","EGY",93
"COD","EGY",94
"DNK","EGY",240
"DJI","EGY",247
"ECU","EGY",9
"SLV","EGY",151
"ERI","EGY",359
"EST","EGY",16
"ETH","EGY",503
"FIN","EGY",178
"FRA","EGY",2490
"GMB","EGY",28
"DEU","EGY",7378
"GHA","EGY",186
"GIB","EGY",7
"GRC","EGY",1077
"GTM","EGY",7
"GIN","EGY",138
"GNB","EGY",66
"HUN","EGY",106
"IND","EGY",823
"IDN","EGY",1725
"IRN","EGY",118
"IRQ","EGY",4401
"IRL","EGY",87
"ISR","EGY",728
"ITA","EGY",3710
"JPN","EGY",1105
"JOR","EGY",3473
"KAZ","EGY",143
"KEN","EGY",112
"KWT","EGY",2064
"KGZ","EGY",45
"LBN","EGY",2232
"LBR","EGY",36
"LBY","EGY",3176
"MDG","EGY",38
"MWI","EGY",21
"MYS","EGY",2168
"MDV","EGY",12
"MLI","EGY",192
"MRT","EGY",128
"MEX","EGY",57
"MCO","EGY",59
"MNG","EGY",6
"MAR","EGY",627
"MOZ","EGY",13
"MMR","EGY",9
"NAM","EGY",277
"NLD","EGY",863
"NZL","EGY",88
"NER","EGY",88
"NGA","EGY",567
"MKD","EGY",113
"NOR","EGY",94
"OMN","EGY",401
"PAK","EGY",403
"PHL","EGY",711
"POL","EGY",329
"PRT","EGY",38
"QAT","EGY",278
"KOR","EGY",240
"MDA","EGY",45
"ROU","EGY",194
"RUS","EGY",7112
"RWA","EGY",44
"SAU","EGY",5065
"SEN","EGY",334
"SYC","EGY",14
"SLE","EGY",42
"SGP","EGY",84
"SVK","EGY",56
"SOM","EGY",6209
"ZAF","EGY",170
"ESP","EGY",362
"LKA","EGY",199
"PSE","EGY",52935
"SDN","EGY",11817
"SWE","EGY",297
"CHE","EGY",1334
"SYR","EGY",5198
"TJK","EGY",68
"THA","EGY",844
"TUN","EGY",513
"TUR","EGY",685
"TKM","EGY",27
"UGA","EGY",75
"UKR","EGY",92
"ARE","EGY",475
"GBR","EGY",2573
"TZA","EGY",126
"USA","EGY",5336
"UZB","EGY",80
"VEN","EGY",25
"YEM","EGY",3850
"ZMB","EGY",22
"ZWE","EGY",30
"ARG","SLV",211
"AUS","SLV",27
"AUT","SLV",14
"BGD","SLV",9
"BRB","SLV",50
"BEL","SLV",72
"BLZ","SLV",231
"BOL","SLV",59
"BRA","SLV",264
"CAN","SLV",379
"CHL","SLV",294
"CHN","SLV",224
"HKG","SLV",10
"COL","SLV",375
"CRI","SLV",1188
"CUB","SLV",82
"DOM","SLV",41
"ECU","SLV",126
"FRA","SLV",175
"DEU","SLV",347
"GTM","SLV",7224
"HND","SLV",12650
"IND","SLV",14
"IRN","SLV",17
"IRL","SLV",18
"ISR","SLV",123
"ITA","SLV",312
"JAM","SLV",13
"JPN","SLV",38
"MEX","SLV",1948
"NLD","SLV",53
"NIC","SLV",4219
"PAN","SLV",456
"PRY","SLV",26
"PER","SLV",209
"PHL","SLV",24
"PRT","SLV",16
"PRI","SLV",84
"KOR","SLV",161
"RUS","SLV",23
"ESP","SLV",664
"PSE","SLV",58
"SWE","SLV",29
"CHE","SLV",69
"GBR","SLV",106
"USA","SLV",6306
"URY","SLV",94
"VEN","SLV",219
"CMR","GNQ",268
"FRA","GNQ",1529
"GAB","GNQ",86
"NGA","GNQ",121
"STP","GNQ",501
"ESP","GNQ",429
"AGO","ERI",433
"BDI","ERI",1141
"CHN","ERI",53
"COM","ERI",60
"COD","ERI",816
"ETH","ERI",687
"FRA","ERI",159
