"i","j","fij"
"FIN","BOL",39
"FRA","BOL",880
"GUF","BOL",2
"GAB","BOL",0
"GEO","BOL",2
"DEU","BOL",1711
"GHA","BOL",7
"GIB","BOL",1
"GRC","BOL",15
"GRD","BOL",1
"GTM","BOL",132
"GIN","BOL",5
"GUY","BOL",6
"HTI","BOL",10
"HND","BOL",198
"HUN","BOL",30
"ISL","BOL",3
"IND","BOL",106
"IDN","BOL",12
"IRN","BOL",45
"IRQ","BOL",7
"IRL","BOL",63
"IMN","BOL",1
"ISR","BOL",168
"ITA","BOL",1062
"JAM","BOL",4
"JPN","BOL",1461
"JOR","BOL",14
"KAZ","BOL",11
"KEN","BOL",11
"KWT","BOL",5
"KGZ","BOL",2
"LAO","BOL",8
"LVA","BOL",1
"LBN","BOL",40
"LSO","BOL",1
"LBR","BOL",2
"LBY","BOL",4
"LIE","BOL",1
"LTU","BOL",7
"LUX","BOL",7
"MDG","BOL",5
"MWI","BOL",6
"MYS","BOL",7
"MLI","BOL",1
"MLT","BOL",3
"MRT","BOL",1
"MEX","BOL",8760
"MCO","BOL",0
"MNG","BOL",1
"MNE","BOL",1
"MAR","BOL",13
"MOZ","BOL",2
"MMR","BOL",0
"NPL","BOL",3
"NLD","BOL",177
"NCL","BOL",1
"NZL","BOL",45
"NIC","BOL",90
"NER","BOL",0
"NGA","BOL",12
"NIU","BOL",41
"MKD","BOL",5
"NOR","BOL",42
"OMN","BOL",1
"PAK","BOL",25
"PAN","BOL",96
"PNG","BOL",1
"PRY","BOL",3462
"PER","BOL",9549
"PHL","BOL",39
"POL","BOL",179
"PRT","BOL",95
"PRI","BOL",37
"QAT","BOL",3
"KOR","BOL",502
"MDA","BOL",5
"ROU","BOL",31
"RUS","BOL",142
"RWA","BOL",1
"KNA","BOL",0
"SPM","BOL",0
"SAU","BOL",9
"SEN","BOL",4
"SRB","BOL",9
"SYC","BOL",0
"SLE","BOL",1
"SGP","BOL",4
"SXM","BOL",39
"SVK","BOL",14
"SVN","BOL",8
"SLB","BOL",1
"SOM","BOL",2
"ZAF","BOL",8
"ESP","BOL",6059
"LKA","BOL",4
"PSE","BOL",6
"SDN","BOL",1
"SUR","BOL",1
"SWE","BOL",202
"CHE","BOL",561
"SYR","BOL",1
"TJK","BOL",2
"THA","BOL",9
"TGO","BOL",2
"TON","BOL",1
"TTO","BOL",9
"TUN","BOL",1
"TUR","BOL",23
"TKM","BOL",1
"UGA","BOL",0
"UKR","BOL",106
"ARE","BOL",1
"GBR","BOL",714
"TZA","BOL",2
"USA","BOL",3935
"URY","BOL",445
"UZB","BOL",5
"VUT","BOL",0
"VEN","BOL",604
"VNM","BOL",7
"YEM","BOL",0
"ZMB","BOL",3
"ZWE","BOL",7
"AIA","BES",569
"ATG","BES",1084
"ARG","BES",45
"ABW","BES",3306
"BHS","BES",148
"BRB","BES",480
"VGB","BES",1862
"CAN","BES",174
"CHN","BES",78
"HKG","BES",197
"COL","BES",2658
"CUB","BES",2099
"CUW","BES",2400
"DMA","BES",107
"DOM","BES",8887
"FRA","BES",196
"GUF","BES",6
"GRD","BES",15
"GLP","BES",205
"GUY","BES",1316
"HTI","BES",3288
"IND","BES",40
"IDN","BES",199
"ITA","BES",79
"JAM","BES",1519
"JPN","BES",257
"LBN","BES",1056
"MTQ","BES",205
"MEX","BES",34
"NLD","BES",7224
"NZL","BES",11
"NOR","BES",7
"PRT","BES",1030
"PRI","BES",77
"KNA","BES",576
"LCA","BES",2
"VCT","BES",130
"SXM","BES",300
"ESP","BES",49
"SUR","BES",2456
"TTO","BES",78
"GBR","BES",168
"USA","BES",1170
"VIR","BES",174
"VEN","BES",1535
"AUT","BIH",188
"HRV","BIH",17930
"FRA","BIH",152
"DEU","BIH",530
"HUN","BIH",156
"ITA","BIH",128
"MNE","BIH",3921
"MKD","BIH",2671
"ROU","BIH",323
"RUS","BIH",141
"SRB","BIH",14345
"SVK","BIH",3961
"SVN","BIH",2072
"AGO","BWA",1992
"AUS","BWA",225
"CAN","BWA",210
"CHN","BWA",2724
"COD","BWA",1903
"DNK","BWA",200
"SWZ","BWA",391
"DEU","BWA",653
"IND","BWA",3941
"IRL","BWA",364
"ITA","BWA",317
"KEN","BWA",395
"LSO","BWA",1829
"MDG","BWA",359
"MWI","BWA",1489
"MUS","BWA",1056
"MOZ","BWA",665
"NAM","BWA",1036
"NLD","BWA",370
"NGA","BWA",422
"NOR","BWA",227
"PAK","BWA",374
"PRT","BWA",270
"SYC","BWA",147
"ZAF","BWA",9390
"LKA","BWA",1029
"SWE","BWA",254
"UGA","BWA",902
"GBR","BWA",1061
"TZA","BWA",1666
"USA","BWA",507
"ZMB","BWA",7203
"ZWE","BWA",33461
"AFG","BRA",28
"DZA","BRA",91
"AND","BRA",5
"AGO","BRA",6418
"ARG","BRA",28410
"ARM","BRA",26
"AUS","BRA",519
"AUT","BRA",2789
"BHS","BRA",7
"BHR","BRA",13
"BGD","BRA",22
"BRB","BRA",13
"BLR","BRA",4
"BEL","BRA",1556
"BLZ","BRA",2
"BEN","BRA",13
"BOL","BRA",29671
"BIH","BRA",34
"BRN","BRA",70
"BGR","BRA",261
"BFA","BRA",12
"BDI","BRA",10
"CPV","BRA",592
"KHM","BRA",13
"CMR","BRA",69
"CAN","BRA",1425
"CAF","BRA",5
"CHL","BRA",16352
"CHN","BRA",14884
"COL","BRA",5520
"COG","BRA",39
"CRI","BRA",313
"CIV","BRA",164
"HRV","BRA",283
"CUB","BRA",1715
"CZE","BRA",806
"PRK","BRA",71
"COD","BRA",48
"DNK","BRA",474
"DMA","BRA",10
"DOM","BRA",207
"ECU","BRA",1463
"EGY","BRA",3268
"SLV","BRA",356
"GNQ","BRA",27
"EST","BRA",90
"ETH","BRA",5
"FIN","BRA",341
"FRA","BRA",9004
"GUF","BRA",667
"GAB","BRA",15
"GEO","BRA",31
"DEU","BRA",17981
"GHA","BRA",30
"GRC","BRA",2150
"GRD","BRA",13
"GTM","BRA",225
"GIN","BRA",28
"GNB","BRA",468
"GUY","BRA",1756
"HTI","BRA",35
"HND","BRA",131
"HUN","BRA",2204
"ISL","BRA",239
"IND","BRA",824
"IDN","BRA",361
"IRN","BRA",265
"IRQ","BRA",253
"IRL","BRA",196
"ISR","BRA",1903
"ITA","BRA",46336
"JAM","BRA",98
"JPN","BRA",60300
"JOR","BRA",522
"KAZ","BRA",12
"KEN","BRA",22
"KIR","BRA",42
"KWT","BRA",10
"LAO","BRA",2
"LVA","BRA",70
"LBN","BRA",14281
"MEX","BRA",1973
"MOZ","BRA",1385
"NLD","BRA",3426
"NIC","BRA",436
"NOR","BRA",359
"PAK","BRA",215
"PAN","BRA",541
"PRY","BRA",34146
"PER","BRA",12958
"POL","BRA",5504
"PRT","BRA",176510
"KOR","BRA",4251
"ROU","BRA",2631
"RUS","BRA",3974
"ESP","BRA",37357
"SUR","BRA",253
"SWE","BRA",677
"CHE","BRA",2976
"SYR","BRA",2688
"TUR","BRA",530
"GBR","BRA",4506
"USA","BRA",18779
"URY","BRA",24495
"VEN","BRA",2524
"ATG","VGB",600
"AUS","VGB",19
"BHS","VGB",21
"BRB","VGB",146
"CAN","VGB",187
"DMA","VGB",958
"DOM","VGB",1157
"FRA","VGB",19
"DEU","VGB",46
"GUY","VGB",1301
"IND","VGB",31
"JAM","VGB",422
"LBN","VGB",19
"MSR","VGB",167
"PRI","VGB",51
"KNA","VGB",2405
"LCA","VGB",425
"VCT","VGB",1619
"TTO","VGB",320
"GBR","VGB",680
"USA","VGB",1042
"AUS","BRN",493
"BGD","BRN",1182
"CHN","BRN",1969
"HKG","BRN",493
"IND","BRN",2953
"IDN","BRN",5907
"JPN","BRN",196
"MYS","BRN",46267
"NPL","BRN",5120
"NLD","BRN",295
"NZL","BRN",196
"PAK","BRN",787
"PHL","BRN",12895
"KOR","BRN",147
"SGP","BRN",1477
"LKA","BRN",1182
"THA","BRN",13782
"GBR","BRN",1969
"USA","BRN",147
"AFG","BGR",260
"ALB","BGR",824
"DZA","BGR",279
"AND","BGR",1
"AGO","BGR",5
"AIA","BGR",30
"ATG","BGR",4
"ARG","BGR",85
"ARM","BGR",1308
"ABW","BGR",4
"AUS","BGR",103
"AUT","BGR",149
"AZE","BGR",1526
"BHS","BGR",3
"BHR","BGR",6
"BGD","BGR",450
"BRB","BGR",3
"BLR","BGR",465
"BEL","BGR",293
"BLZ","BGR",2
"BEN","BGR",23
"BMU","BGR",1
"BTN","BGR",21
"BOL","BGR",16
"BIH","BGR",80
"BWA","BGR",21
"BRA","BGR",66
"VGB","BGR",66
"BRN","BGR",1
"BFA","BGR",9
"BDI","BGR",12
"CPV","BGR",6
"KHM","BGR",11
"CMR","BGR",6
"CAN","BGR",175
"CYM","BGR",2
"TCD","BGR",4
"CHL","BGR",15
"CHN","BGR",689
"COL","BGR",16
"COG","BGR",9
"CRI","BGR",4
"CIV","BGR",4
"HRV","BGR",62
"CUB","BGR",194
"CYP","BGR",196
"CZE","BGR",689
"PRK","BGR",18
"COD","BGR",11
"DNK","BGR",46
"DJI","BGR",3
"DMA","BGR",1
"DOM","BGR",16
"ECU","BGR",9
"EGY","BGR",100
"SLV","BGR",5
"ERI","BGR",3
"EST","BGR",43
"SWZ","BGR",3
"ETH","BGR",43
"FJI","BGR",2
"FIN","BGR",41
"FRA","BGR",411
"GAB","BGR",9
"GMB","BGR",8
"GEO","BGR",223
"DEU","BGR",1529
"GHA","BGR",8
"GIB","BGR",6
"GRC","BGR",3763
"GRL","BGR",3
"GTM","BGR",5
"GIN","BGR",8
"GNB","BGR",4
"GUY","BGR",3
"HTI","BGR",4
"HND","BGR",2
"HUN","BGR",254
"ISL","BGR",109
"IND","BGR",143
"IDN","BGR",17
"IRN","BGR",208
"IRQ","BGR",509
"IRL","BGR",8
"ISR","BGR",251
"ITA","BGR",791
"JAM","BGR",5
"JPN","BGR",88
"JOR","BGR",133
"KAZ","BGR",705
"KEN","BGR",9
"KIR","BGR",4
"KWT","BGR",74
"KGZ","BGR",63
"LAO","BGR",1
"LVA","BGR",91
"LBN","BGR",496
"LBR","BGR",4
"LBY","BGR",147
"LIE","BGR",3
"LTU","BGR",78
"LUX","BGR",6
"MDG","BGR",2
"MYS","BGR",2
"MDV","BGR",2
"MLI","BGR",1
"MLT","BGR",26
"MHL","BGR",1
"MRT","BGR",3
"MUS","BGR",1
"MEX","BGR",18
"MCO","BGR",3
"MNG","BGR",47
"MNE","BGR",21
"MAR","BGR",59
"MOZ","BGR",20
"NAM","BGR",3
"NRU","BGR",2
"NPL","BGR",4
"NLD","BGR",214
"NZL","BGR",17
"NIC","BGR",24
"NER","BGR",3
"NGA","BGR",59
"MKD","BGR",1942
"NOR","BGR",69
"OMN","BGR",2
"PAK","BGR",34
"PAN","BGR",5
"PNG","BGR",3
"PRY","BGR",2
"PER","BGR",16
"PHL","BGR",28
"POL","BGR",939
"PRT","BGR",71
"QAT","BGR",6
"KOR","BGR",43
"MDA","BGR",1467
"ROU","BGR",4308
"RUS","BGR",14768
"RWA","BGR",2
"WSM","BGR",5
"SMR","BGR",3
"SAU","BGR",24
"SEN","BGR",7
"SRB","BGR",1755
"SLE","BGR",1
"SGP","BGR",6
"SVK","BGR",219
"SVN","BGR",27
"SOM","BGR",3
"ZAF","BGR",96
"ESP","BGR",1109
"LKA","BGR",7
"PSE","BGR",1
"SDN","BGR",29
"SUR","BGR",1
"SWE","BGR",89
"CHE","BGR",119
"SYR","BGR",989
"TJK","BGR",86
"THA","BGR",10
"TKL","BGR",1
"TON","BGR",2
"TUN","BGR",60
"TUR","BGR",2963
"TKM","BGR",187
"TCA","BGR",3
"TUV","BGR",11
"UGA","BGR",4
"UKR","BGR",4526
"ARE","BGR",43
"GBR","BGR",2165
"TZA","BGR",11
"USA","BGR",867
"URY","BGR",12
"UZB","BGR",488
"VUT","BGR",1
"VEN","BGR",19
"VNM","BGR",518
"WLF","BGR",0
"ESH","BGR",0
"YEM","BGR",39
"ZMB","BGR",9
"ZWE","BGR",21
"BEN","BFA",3540
"CIV","BFA",458125
"GHA","BFA",27293
"MLI","BFA",37118
"NER","BFA",10807
"NGA","BFA",4380
"SEN","BFA",3417
"TGO","BFA",13040
"BEL","BDI",466
"COD","BDI",84099
"FRA","BDI",232
"KEN","BDI",502
"RWA","BDI",57104
"UGA","BDI",805
"TZA","BDI",13732
"AGO","CPV",1283
"ARG","CPV",7
"BEL","CPV",17
"BRA","CPV",203
"CHN","CPV",37
"CIV","CPV",11
"CUB","CPV",99
"FRA","CPV",183
"GAB","CPV",13
"GMB","CPV",9
"DEU","CPV",53
"GHA","CPV",67
"GIN","CPV",249
"GNB","CPV",2984
"ITA","CPV",349
"JPN","CPV",3
"LUX","CPV",7
"MLI","CPV",11
"MEX","CPV",5
"MOZ","CPV",51
"NLD","CPV",59
"NGA","CPV",395
"PER","CPV",4
"PRT","CPV",1023
"RUS","CPV",382
"STP","CPV",2698
"SEN","CPV",1025
"SLE","CPV",23
"ESP","CPV",94
"CHE","CPV",21
"TLS","CPV",13
"UKR","CPV",34
"GBR","CPV",40
"USA","CPV",307
"VIR","CPV",54
"AUS","KHM",179
"CAN","KHM",66
"CHN","KHM",2340
"HKG","KHM",179
"PRK","KHM",66
"FRA","KHM",424
"DEU","KHM",59
"IND","KHM",146
"IDN","KHM",162
"ITA","KHM",23
"JPN","KHM",192
"LAO","KHM",400
"MYS","KHM",265
"MMR","KHM",80
"NPL","KHM",69
"NLD","KHM",46
"PAK","KHM",63
"PHL","KHM",235
"KOR","KHM",86
"RUS","KHM",46
"SGP","KHM",189
"LKA","KHM",73
"THA","KHM",47494
"GBR","KHM",142
"USA","KHM",301
"VNM","KHM",56174
"AGO","CMR",2571
"BEN","CMR",2414
"CAN","CMR",179
"CAF","CMR",14607
"TCD","CMR",70899
"COG","CMR",2972
"COD","CMR",4102
"GNQ","CMR",3377
"FRA","CMR",4643
"GAB","CMR",1061
"DEU","CMR",296
"GRC","CMR",193
"GIN","CMR",4605
"ITA","CMR",511
"LBR","CMR",4281
"MLI","CMR",8251
"NLD","CMR",160
"NER","CMR",10566
"NGA","CMR",101721
"SEN","CMR",3172
"GBR","CMR",256
"USA","CMR",823
"AFG","CAN",30718
"ALB","CAN",9642
"DZA","CAN",34754
"AGO","CAN",2486
"AIA","CAN",103
"ATG","CAN",2285
"ARG","CAN",15923
"ARM","CAN",2590
"ABW","CAN",577
"AUS","CAN",21053
"AUT","CAN",19097
"AZE","CAN",1960
"BHS","CAN",1556
"BHR","CAN",1681
"BGD","CAN",33080
"BRB","CAN",14688
"BLR","CAN",7180
"BEL","CAN",19853
"BLZ","CAN",1604
"BEN","CAN",1086
"BMU","CAN",2312
"BTN","CAN",1111
"BOL","CAN",3625
"BES","CAN",52
"BIH","CAN",29787
"BWA","CAN",383
"BRA","CAN",19215
"VGB","CAN",105
"BRN","CAN",4018
"BGR","CAN",12985
"BFA","CAN",793
"BDI","CAN",4374
"CPV","CAN",246
"KHM","CAN",20565
"CMR","CAN",5392
"CYM","CAN",230
"CAF","CAN",256
"TCD","CAN",668
"CHL","CAN",24756
"CHN","CAN",508994
"HKG","CAN",214333
"MAC","CAN",5977
"COL","CAN",39330
"COM","CAN",109
"COG","CAN",1004
"CRI","CAN",3364
"CIV","CAN",3845
"HRV","CAN",38142
"CUB","CAN",9129
"CUW","CAN",368
"CYP","CAN",3942
"CZE","CAN",17965
"PRK","CAN",355
"COD","CAN",14201
"DNK","CAN",15986
"DJI","CAN",943
"DMA","CAN",2818
"DOM","CAN",6737
"ECU","CAN",12238
"EGY","CAN",41983
"SLV","CAN",39970
"GNQ","CAN",40
"ERI","CAN",6173
"EST","CAN",5058
"SWZ","CAN",235
"ETH","CAN",18889
"FJI","CAN",22701
"FIN","CAN",11631
"FRA","CAN",89277
"GUF","CAN",62
"PYF","CAN",131
"GAB","CAN",681
"GMB","CAN",368
"GEO","CAN",1205
"DEU","CAN",166471
"GHA","CAN",18533
"GIB","CAN",269
"GRC","CAN",68502
"GRD","CAN",9321
"GLP","CAN",454
"GTM","CAN",14401
"GIN","CAN",2636
"GNB","CAN",67
"GUY","CAN",82392
"HTI","CAN",66504
"HND","CAN",5243
"HUN","CAN",43689
"ISL","CAN",561
"IND","CAN",424855
"IDN","CAN",12039
"IRN","CAN",95395
"IRQ","CAN",36851
"IRL","CAN",27166
"ISR","CAN",19930
"ITA","CAN",275657
"JAM","CAN",119447
"JPN","CAN",28340
"JOR","CAN",7275
"KAZ","CAN",6361
"KEN","CAN",22057
"KWT","CAN",10982
"KGZ","CAN",1119
"LAO","CAN",13739
"LVA","CAN",6814
"LBN","CAN",72255
"LSO","CAN",95
"LBR","CAN",1372
"LBY","CAN",3961
"LTU","CAN",5937
"LUX","CAN",488
"MDG","CAN",2635
"MWI","CAN",529
"MYS","CAN",21513
"MLI","CAN",1188
"MLT","CAN",8099
"MTQ","CAN",415
"MRT","CAN",332
"MUS","CAN",9627
"MEX","CAN",61186
"MCO","CAN",138
"MNG","CAN",607
"MNE","CAN",750
"MSR","CAN",591
"MAR","CAN",40230
"MOZ","CAN",982
"MMR","CAN",5703
"NAM","CAN",666
"NPL","CAN",4820
"NLD","CAN",104551
"NCL","CAN",119
"NZL","CAN",10167
"NIC","CAN",8894
"NER","CAN",450
"NGA","CAN",19968
"MKD","CAN",8115
"NOR","CAN",5340
"OMN","CAN",1031
"PAK","CAN",116119
"PAN","CAN",2458
"PNG","CAN",399
"PRY","CAN",6040
"PER","CAN",21778
"PHL","CAN",351848
"POL","CAN",160218
"PRT","CAN",141057
"PRI","CAN",328
"QAT","CAN",1361
"KOR","CAN",102474
"MDA","CAN",7202
"REU","CAN",196
"ROU","CAN",69035
"RUS","CAN",59964
"RWA","CAN",3830
"KNA","CAN",2192
"LCA","CAN",4135
"SPM","CAN",320
"VCT","CAN",10317
"WSM","CAN",85
"SAU","CAN",15696
"SEN","CAN",3556
"SRB","CAN",15576
"SYC","CAN",936
"SLE","CAN",1674
"SGP","CAN",10381
"SXM","CAN",105
"SVK","CAN",11513
"SVN","CAN",8496
"SOM","CAN",20528
"ZAF","CAN",38430
"ESP","CAN",9876
"LKA","CAN",107923
"PSE","CAN",6362
"SDN","CAN",10205
"SUR","CAN",835
"SWE","CAN",7150
"CHE","CAN",19811
"SYR","CAN",18396
"TJK","CAN",574
"THA","CAN",11281
"TGO","CAN",1563
"TON","CAN",95
"TTO","CAN",63760
"TUN","CAN",8320
"TUR","CAN",21346
"TKM","CAN",256
"TCA","CAN",40
"UGA","CAN",11032
"UKR","CAN",57232
"ARE","CAN",10402
"GBR","CAN",559313
"TZA","CAN",18937
"USA","CAN",273338
"VIR","CAN",45
"URY","CAN",6280
"UZB","CAN",3063
"VEN","CAN",12434
"VNM","CAN",151603
"YEM","CAN",1450
"ZMB","CAN",2813
"ZWE","CAN",6795
"ARG","CYM",12
"AUS","CYM",119
"AUT","CYM",47
"BHS","CYM",172
"BRB","CYM",180
"BEL","CYM",12
"BLZ","CYM",326
"BMU","CYM",31
"BRA","CYM",66
"CAN","CYM",1304
"JEY","CYM",14
"COL","CYM",296
"CRI","CYM",193
"CUB","CYM",693
"CUW","CYM",12
"DNK","CYM",18
"DOM","CYM",62
"FIN","CYM",10
"FRA","CYM",36
"DEU","CYM",127
"GRD","CYM",16
"GUY","CYM",241
"HTI","CYM",18
"HND","CYM",1176
"IND","CYM",324
"IRN","CYM",10
"IRL","CYM",225
"ISR","CYM",12
"ITA","CYM",85
"JAM","CYM",8110
"JPN","CYM",20
"KEN","CYM",34
"MYS","CYM",18
"MEX","CYM",38
"NLD","CYM",36
"NZL","CYM",53
"NIC","CYM",543
"NER","CYM",27
"NGA","CYM",10
"PAK","CYM",103
"PAN","CYM",127
"PER","CYM",14
"PHL","CYM",879
"PRI","CYM",44
"LCA","CYM",10
"VCT","CYM",29
"ZAF","CYM",36
"ESP","CYM",27
"CHE","CYM",75
"THA","CYM",51
"TTO","CYM",312
"GBR","CYM",1965
"TZA","CYM",14
"USA","CYM",2133
"VEN","CYM",34
"ZMB","CYM",10
"ZWE","CYM",18
"AUS","CAF",12
"AUT","CAF",24
"BRA","CAF",0
"CAN","CAF",215
"TCD","CAF",11609
"CYP","CAF",8
"COD","CAF",19930
"DNK","CAF",2
"EGY","CAF",44
"FRA","CAF",11091
"IRL","CAF",12
"ITA","CAF",77
"MLI","CAF",349
"NLD","CAF",38
"RUS","CAF",158
"STP","CAF",85
"SVN","CAF",50
"ZAF","CAF",61
"SSD","CAF",0
"SDN","CAF",22623
"SWE","CAF",14
"CHE","CAF",168
"TGO","CAF",10
"TUR","CAF",8
"USA","CAF",635
"CMR","TCD",25156
"CAF","TCD",63510
"COG","TCD",580
"COD","TCD",209
"FRA","TCD",719
"GAB","TCD",237
"LBY","TCD",890
"NER","TCD",2121
"NGA","TCD",2027
"SDN","TCD",247525
"FRA","JEY",1371
"IRL","JEY",2731
"PRT","JEY",8293
"GBR","JEY",56412
"AFG","CHL",22
"ALB","CHL",37
"DZA","CHL",66
"AND","CHL",13
"AGO","CHL",82
"AIA","CHL",22
"ATG","CHL",18
"ARG","CHL",50740
"ARM","CHL",15
"ABW","CHL",6
"AUS","CHL",1464
"AUT","CHL",784
"AZE","CHL",3
"BHS","CHL",1
"BHR","CHL",3
"BGD","CHL",9
"BRB","CHL",6
"BLR","CHL",9
"BEL","CHL",1241
"BLZ","CHL",3
"BEN","CHL",1
"BMU","CHL",7
"BTN","CHL",6
"BOL","CHL",17859
"BIH","CHL",16
"BWA","CHL",7
"BRA","CHL",8477
"BGR","CHL",136
"BFA","CHL",1
"BDI","CHL",1
"CPV","CHL",1
"KHM","CHL",6
"CMR","CHL",9
"CAN","CHL",2715
"CYM","CHL",1
"CAF","CHL",3
"TCD","CHL",25
"CHN","CHL",3733
"HKG","CHL",76
"MAC","CHL",13
"COL","CHL",9159
"COM","CHL",1
"COG","CHL",18
"COK","CHL",3
"CRI","CHL",682
"CIV","CHL",13
"HRV","CHL",561
"CUB","CHL",4479
"CYP","CHL",18
"CZE","CHL",216
"PRK","CHL",9
"COD","CHL",18
"DNK","CHL",342
"DMA","CHL",40
"DOM","CHL",406
"ECU","CHL",13414
"EGY","CHL",117
"SLV","CHL",342
"GNQ","CHL",3
"ERI","CHL",3
"EST","CHL",66
"SWZ","CHL",3
"ETH","CHL",7
"FLK","CHL",3
"FRO","CHL",3
"FJI","CHL",13
"FIN","CHL",198
"FRA","CHL",4655
"GUF","CHL",3
"PYF","CHL",9
"GAB","CHL",7
"GMB","CHL",3
"GEO","CHL",3358
"DEU","CHL",8044
"GHA","CHL",10
"GIB","CHL",7
"GRC","CHL",286
"GRL","CHL",7
"GRD","CHL",7
"GLP","CHL",10
"GUM","CHL",6
"GTM","CHL",330
"GIN","CHL",6
"GNB","CHL",3
"GUY","CHL",22
"HTI","CHL",67
"VAT","CHL",3
"HND","CHL",351
"HUN","CHL",484
"ISL","CHL",16
"IND","CHL",810
"IDN","CHL",127
"IRN","CHL",120
"IRQ","CHL",33
"IRL","CHL",190
"ISR","CHL",793
"ITA","CHL",5552
"JAM","CHL",31
"JPN","CHL",1197
"JOR","CHL",124
"KAZ","CHL",10
"KEN","CHL",28
"KWT","CHL",13
"KGZ","CHL",6
"LAO","CHL",1
"LVA","CHL",51
"LBN","CHL",301
"LSO","CHL",15
"LBR","CHL",7
"LBY","CHL",33
"LIE","CHL",3
"LTU","CHL",25
"LUX","CHL",22
"MDG","CHL",13
"MWI","CHL",3
"MYS","CHL",37
"MDV","CHL",1
"MLI","CHL",132
"MLT","CHL",22
"MTQ","CHL",7
"MRT","CHL",1
"MUS","CHL",3
"MYT","CHL",1
"MEX","CHL",2552
"FSM","CHL",1
"MCO","CHL",13
"MNG","CHL",1
"MSR","CHL",1
"MAR","CHL",127
"MOZ","CHL",69
"MMR","CHL",1
"NAM","CHL",9
"NRU","CHL",10
"NPL","CHL",13
"NLD","CHL",962
"NCL","CHL",6
"NZL","CHL",208
"NIC","CHL",351
"NER","CHL",15
"NGA","CHL",30
"NIU","CHL",7
"MKD","CHL",598
"MNP","CHL",10
"NOR","CHL",502
"OMN","CHL",7
"PAK","CHL",237
"PLW","CHL",3
"PAN","CHL",756
"PNG","CHL",6
"PRY","CHL",1798
"PER","CHL",80085
"PHL","CHL",295
"POL","CHL",652
"PRT","CHL",370
"PRI","CHL",271
"QAT","CHL",39
"KOR","CHL",1574
"MDA","CHL",13
"REU","CHL",3
"ROU","CHL",528
"RUS","CHL",869
"RWA","CHL",7
"SHN","CHL",492
"KNA","CHL",18
"LCA","CHL",90
"SPM","CHL",3
"VCT","CHL",7
"SMR","CHL",3
"STP","CHL",16
"SAU","CHL",25
"SEN","CHL",9
"SLE","CHL",1
"SGP","CHL",88
"SVK","CHL",76
"SVN","CHL",60
"SOM","CHL",16
"ZAF","CHL",366
"ESP","CHL",9969
"LKA","CHL",10
"PSE","CHL",1034
"SDN","CHL",6
"SUR","CHL",3
"SWE","CHL",1844
"CHE","CHL",1518
"SYR","CHL",450
"TJK","CHL",3
"THA","CHL",54
"TGO","CHL",28
"TON","CHL",405
"TTO","CHL",15
"TUN","CHL",24
"TUR","CHL",378
"TKM","CHL",3
"TCA","CHL",3
"UGA","CHL",3
"UKR","CHL",235
"ARE","CHL",7
"GBR","CHL",2471
"TZA","CHL",13
"USA","CHL",8953
"VIR","CHL",1
"URY","CHL",3359
"UZB","CHL",6
"VUT","CHL",1
"VEN","CHL",6070
"VNM","CHL",15
"WLF","CHL",1
"ESH","CHL",6
"ZMB","CHL",7
"ZWE","CHL",16
"AUS","CHN",4153
"BGD","CHN",3193
"BRA","CHN",59028
"CAN","CHN",6856
"HKG","CHN",118990
"MAC","CHN",16943
"IND","CHN",7126
"IDN","CHN",31573
"JPN","CHN",5424
"MYS","CHN",4871
"PAK","CHN",3499
"PER","CHN",10713
"PHL","CHN",58059
"KOR","CHN",148413
"RUS","CHN",2355
"LKA","CHN",4319
"THA","CHN",12071
"GBR","CHN",7238
"USA","CHN",21277
"VNM","CHN",22324
"AUS","HKG",8195
"BGD","HKG",400
"CAN","HKG",14797
"CHN","HKG",2070537
"MAC","HKG",64994
"FRA","HKG",1978
"DEU","HKG",1778
"IND","HKG",16228
"IDN","HKG",121316
"IRL","HKG",627
"ITA","HKG",579
"JPN","HKG",12786
"MYS","HKG",13766
"NPL","HKG",8413
"NLD","HKG",919
"NZL","HKG",2026
"PAK","HKG",6809
"PHL","HKG",106282
"PRT","HKG",98
"KOR","HKG",4355
"RUS","HKG",79
"SGP","HKG",8905
"ESP","HKG",362
"LKA","HKG",705
"CHE","HKG",655
"THA","HKG",17299
"GBR","HKG",15924
"USA","HKG",13370
"VNM","HKG",9852
"CHN","MAC",236962
"HKG","MAC",16517
"PHL","MAC",6077
"PRT","MAC",1848
"THA","MAC",1129
"AFG","COL",96
"ALB","COL",43
"DZA","COL",20
"AND","COL",38
"AGO","COL",45
"AIA","COL",35
"ATG","COL",33
"ARG","COL",2562
"ABW","COL",255
"AUS","COL",182
"AUT","COL",187
"BEL","COL",357
"BOL","COL",660
"BRA","COL",1873
"BGR","COL",69
"CAN","COL",782
"CHL","COL",1679
"CHN","COL",1588
"HKG","COL",29
"CRI","COL",832
"HRV","COL",47
"CUB","COL",1451
"CUW","COL",75
"CZE","COL",46
"PRK","COL",153
"DNK","COL",75
"DMA","COL",41
"DOM","COL",321
"ECU","COL",11617
"EGY","COL",124
"SLV","COL",310
"EST","COL",17
"FIN","COL",41
"FRA","COL",1712
"DEU","COL",2040
"GRC","COL",103
"GTM","COL",357
"GUY","COL",16
"HTI","COL",95
"HND","COL",283
"HUN","COL",121
"IND","COL",114
"IDN","COL",69
"IRN","COL",91
"IRQ","COL",24
"IRL","COL",104
